control_graph_id,control_type,seed,scenario_id,regulator,direction,magnitude,cell_count,donor_count,edge_count_for_regulator
expression_matched_random_targets_seed_79020,expression_matched_random_targets,79020,STAT1_down_0p10,STAT1,down,0.1,32,6,16
expression_matched_random_targets_seed_79020,expression_matched_random_targets,79020,STAT1_up_0p25,STAT1,up,0.25,32,6,16
expression_matched_random_targets_seed_79020,expression_matched_random_targets,79020,STAT1_down_0p25,STAT1,down,0.25,32,6,16
expression_matched_random_targets_seed_79020,expression_matched_random_targets,79020,ELF1_up_0p10,ELF1,up,0.1,32,6,23
expression_matched_random_targets_seed_79020,expression_matched_random_targets,79020,ELF1_down_0p10,ELF1,down,0.1,32,6,23
expression_matched_random_targets_seed_79020,expression_matched_random_targets,79020,ELF1_up_0p25,ELF1,up,0.25,32,6,23
expression_matched_random_targets_seed_79020,expression_matched_random_targets,79020,ELF1_down_0p25,ELF1,down,0.25,32,6,23
expression_matched_random_targets_seed_79020,expression_matched_random_targets,79020,SPI1_up_0p10,SPI1,up,0.1,32,6,14
expression_matched_random_targets_seed_79020,expression_matched_random_targets,79020,SPI1_down_0p10,SPI1,down,0.1,32,6,14
expression_matched_random_targets_seed_79020,expression_matched_random_targets,79020,SPI1_up_0p25,SPI1,up,0.25,32,6,14
expression_matched_random_targets_seed_79020,expression_matched_random_targets,79020,SPI1_down_0p25,SPI1,down,0.25,32,6,14
expression_matched_random_targets_seed_79021,expression_matched_random_targets,79021,STAT1_up_0p10,STAT1,up,0.1,32,6,16
expression_matched_random_targets_seed_79021,expression_matched_random_targets,79021,STAT1_down_0p10,STAT1,down,0.1,32,6,16
expression_matched_random_targets_seed_79021,expression_matched_random_targets,79021,STAT1_up_0p25,STAT1,up,0.25,32,6,16
expression_matched_random_targets_seed_79021,expression_matched_random_targets,79021,STAT1_down_0p25,STAT1,down,0.25,32,6,16
expression_matched_random_targets_seed_79021,expression_matched_random_targets,79021,ELF1_up_0p10,ELF1,up,0.1,32,6,23
expression_matched_random_targets_seed_79021,expression_matched_random_targets,79021,ELF1_down_0p10,ELF1,down,0.1,32,6,23
expression_matched_random_targets_seed_79021,expression_matched_random_targets,79021,ELF1_up_0p25,ELF1,up,0.25,32,6,23
expression_matched_random_targets_seed_79021,expression_matched_random_targets,79021,ELF1_down_0p25,ELF1,down,0.25,32,6,23
expression_matched_random_targets_seed_79021,expression_matched_random_targets,79021,SPI1_up_0p10,SPI1,up,0.1,32,6,14
expression_matched_random_targets_seed_79021,expression_matched_random_targets,79021,SPI1_down_0p10,SPI1,down,0.1,32,6,14
expression_matched_random_targets_seed_79021,expression_matched_random_targets,79021,SPI1_up_0p25,SPI1,up,0.25,32,6,14
expression_matched_random_targets_seed_79021,expression_matched_random_targets,79021,SPI1_down_0p25,SPI1,down,0.25,32,6,14
expression_matched_random_targets_seed_79022,expression_matched_random_targets,79022,STAT1_up_0p10,STAT1,up,0.1,32,6,16
expression_matched_random_targets_seed_79022,expression_matched_random_targets,79022,STAT1_down_0p10,STAT1,down,0.1,32,6,16
expression_matched_random_targets_seed_79022,expression_matched_random_targets,79022,STAT1_up_0p25,STAT1,up,0.25,32,6,16
expression_matched_random_targets_seed_79022,expression_matched_random_targets,79022,STAT1_down_0p25,STAT1,down,0.25,32,6,16
expression_matched_random_targets_seed_79022,expression_matched_random_targets,79022,ELF1_up_0p10,ELF1,up,0.1,32,6,23
expression_matched_random_targets_seed_79022,expression_matched_random_targets,79022,ELF1_down_0p10,ELF1,down,0.1,32,6,23
expression_matched_random_targets_seed_79022,expression_matched_random_targets,79022,ELF1_up_0p25,ELF1,up,0.25,32,6,23
expression_matched_random_targets_seed_79022,expression_matched_random_targets,79022,ELF1_down_0p25,ELF1,down,0.25,32,6,23
expression_matched_random_targets_seed_79022,expression_matched_random_targets,79022,SPI1_up_0p10,SPI1,up,0.1,32,6,14
expression_matched_random_targets_seed_79022,expression_matched_random_targets,79022,SPI1_down_0p10,SPI1,down,0.1,32,6,14
expression_matched_random_targets_seed_79022,expression_matched_random_targets,79022,SPI1_up_0p25,SPI1,up,0.25,32,6,14
expression_matched_random_targets_seed_79022,expression_matched_random_targets,79022,SPI1_down_0p25,SPI1,down,0.25,32,6,14
expression_matched_random_targets_seed_79023,expression_matched_random_targets,79023,STAT1_up_0p10,STAT1,up,0.1,32,6,16
expression_matched_random_targets_seed_79023,expression_matched_random_targets,79023,STAT1_down_0p10,STAT1,down,0.1,32,6,16
expression_matched_random_targets_seed_79023,expression_matched_random_targets,79023,STAT1_up_0p25,STAT1,up,0.25,32,6,16
expression_matched_random_targets_seed_79023,expression_matched_random_targets,79023,STAT1_down_0p25,STAT1,down,0.25,32,6,16
expression_matched_random_targets_seed_79023,expression_matched_random_targets,79023,ELF1_up_0p10,ELF1,up,0.1,32,6,23
expression_matched_random_targets_seed_79023,expression_matched_random_targets,79023,ELF1_down_0p10,ELF1,down,0.1,32,6,23
expression_matched_random_targets_seed_79023,expression_matched_random_targets,79023,ELF1_up_0p25,ELF1,up,0.25,32,6,23
expression_matched_random_targets_seed_79023,expression_matched_random_targets,79023,ELF1_down_0p25,ELF1,down,0.25,32,6,23
expression_matched_random_targets_seed_79023,expression_matched_random_targets,79023,SPI1_up_0p10,SPI1,up,0.1,32,6,14
expression_matched_random_targets_seed_79023,expression_matched_random_targets,79023,SPI1_down_0p10,SPI1,down,0.1,32,6,14
expression_matched_random_targets_seed_79023,expression_matched_random_targets,79023,SPI1_up_0p25,SPI1,up,0.25,32,6,14
expression_matched_random_targets_seed_79023,expression_matched_random_targets,79023,SPI1_down_0p25,SPI1,down,0.25,32,6,14
expression_matched_random_targets_seed_79024,expression_matched_random_targets,79024,STAT1_up_0p10,STAT1,up,0.1,32,6,16
expression_matched_random_targets_seed_79024,expression_matched_random_targets,79024,STAT1_down_0p10,STAT1,down,0.1,32,6,16
expression_matched_random_targets_seed_79024,expression_matched_random_targets,79024,STAT1_up_0p25,STAT1,up,0.25,32,6,16
expression_matched_random_targets_seed_79024,expression_matched_random_targets,79024,STAT1_down_0p25,STAT1,down,0.25,32,6,16
expression_matched_random_targets_seed_79024,expression_matched_random_targets,79024,ELF1_up_0p10,ELF1,up,0.1,32,6,23
expression_matched_random_targets_seed_79024,expression_matched_random_targets,79024,ELF1_down_0p10,ELF1,down,0.1,32,6,23
expression_matched_random_targets_seed_79024,expression_matched_random_targets,79024,ELF1_up_0p25,ELF1,up,0.25,32,6,23
expression_matched_random_targets_seed_79024,expression_matched_random_targets,79024,ELF1_down_0p25,ELF1,down,0.25,32,6,23
expression_matched_random_targets_seed_79024,expression_matched_random_targets,79024,SPI1_up_0p10,SPI1,up,0.1,32,6,14
expression_matched_random_targets_seed_79024,expression_matched_random_targets,79024,SPI1_down_0p10,SPI1,down,0.1,32,6,14
expression_matched_random_targets_seed_79024,expression_matched_random_targets,79024,SPI1_up_0p25,SPI1,up,0.25,32,6,14
expression_matched_random_targets_seed_79024,expression_matched_random_targets,79024,SPI1_down_0p25,SPI1,down,0.25,32,6,14
expression_matched_random_targets_seed_79025,expression_matched_random_targets,79025,STAT1_up_0p10,STAT1,up,0.1,32,6,16
expression_matched_random_targets_seed_79025,expression_matched_random_targets,79025,STAT1_down_0p10,STAT1,down,0.1,32,6,16
expression_matched_random_targets_seed_79025,expression_matched_random_targets,79025,STAT1_up_0p25,STAT1,up,0.25,32,6,16
expression_matched_random_targets_seed_79025,expression_matched_random_targets,79025,STAT1_down_0p25,STAT1,down,0.25,32,6,16
expression_matched_random_targets_seed_79025,expression_matched_random_targets,79025,ELF1_up_0p10,ELF1,up,0.1,32,6,23
expression_matched_random_targets_seed_79025,expression_matched_random_targets,79025,ELF1_down_0p10,ELF1,down,0.1,32,6,23
expression_matched_random_targets_seed_79025,expression_matched_random_targets,79025,ELF1_up_0p25,ELF1,up,0.25,32,6,23
expression_matched_random_targets_seed_79025,expression_matched_random_targets,79025,ELF1_down_0p25,ELF1,down,0.25,32,6,23
expression_matched_random_targets_seed_79025,expression_matched_random_targets,79025,SPI1_up_0p10,SPI1,up,0.1,32,6,14
expression_matched_random_targets_seed_79025,expression_matched_random_targets,79025,SPI1_down_0p10,SPI1,down,0.1,32,6,14
expression_matched_random_targets_seed_79025,expression_matched_random_targets,79025,SPI1_up_0p25,SPI1,up,0.25,32,6,14
expression_matched_random_targets_seed_79025,expression_matched_random_targets,79025,SPI1_down_0p25,SPI1,down,0.25,32,6,14
expression_matched_random_targets_seed_79026,expression_matched_random_targets,79026,STAT1_up_0p10,STAT1,up,0.1,32,6,16
expression_matched_random_targets_seed_79026,expression_matched_random_targets,79026,STAT1_down_0p10,STAT1,down,0.1,32,6,16
expression_matched_random_targets_seed_79026,expression_matched_random_targets,79026,STAT1_up_0p25,STAT1,up,0.25,32,6,16
expression_matched_random_targets_seed_79026,expression_matched_random_targets,79026,STAT1_down_0p25,STAT1,down,0.25,32,6,16
expression_matched_random_targets_seed_79026,expression_matched_random_targets,79026,ELF1_up_0p10,ELF1,up,0.1,32,6,23
expression_matched_random_targets_seed_79026,expression_matched_random_targets,79026,ELF1_down_0p10,ELF1,down,0.1,32,6,23
expression_matched_random_targets_seed_79026,expression_matched_random_targets,79026,ELF1_up_0p25,ELF1,up,0.25,32,6,23
expression_matched_random_targets_seed_79026,expression_matched_random_targets,79026,ELF1_down_0p25,ELF1,down,0.25,32,6,23
expression_matched_random_targets_seed_79026,expression_matched_random_targets,79026,SPI1_up_0p10,SPI1,up,0.1,32,6,14
expression_matched_random_targets_seed_79026,expression_matched_random_targets,79026,SPI1_down_0p10,SPI1,down,0.1,32,6,14
expression_matched_random_targets_seed_79026,expression_matched_random_targets,79026,SPI1_up_0p25,SPI1,up,0.25,32,6,14
expression_matched_random_targets_seed_79026,expression_matched_random_targets,79026,SPI1_down_0p25,SPI1,down,0.25,32,6,14
expression_matched_random_targets_seed_79027,expression_matched_random_targets,79027,STAT1_up_0p10,STAT1,up,0.1,32,6,16
expression_matched_random_targets_seed_79027,expression_matched_random_targets,79027,STAT1_down_0p10,STAT1,down,0.1,32,6,16
expression_matched_random_targets_seed_79027,expression_matched_random_targets,79027,STAT1_up_0p25,STAT1,up,0.25,32,6,16
expression_matched_random_targets_seed_79027,expression_matched_random_targets,79027,STAT1_down_0p25,STAT1,down,0.25,32,6,16
expression_matched_random_targets_seed_79027,expression_matched_random_targets,79027,ELF1_up_0p10,ELF1,up,0.1,32,6,23
expression_matched_random_targets_seed_79027,expression_matched_random_targets,79027,ELF1_down_0p10,ELF1,down,0.1,32,6,23
expression_matched_random_targets_seed_79027,expression_matched_random_targets,79027,ELF1_up_0p25,ELF1,up,0.25,32,6,23
expression_matched_random_targets_seed_79027,expression_matched_random_targets,79027,ELF1_down_0p25,ELF1,down,0.25,32,6,23
expression_matched_random_targets_seed_79027,expression_matched_random_targets,79027,SPI1_up_0p10,SPI1,up,0.1,32,6,14
expression_matched_random_targets_seed_79027,expression_matched_random_targets,79027,SPI1_down_0p10,SPI1,down,0.1,32,6,14
expression_matched_random_targets_seed_79027,expression_matched_random_targets,79027,SPI1_up_0p25,SPI1,up,0.25,32,6,14
expression_matched_random_targets_seed_79027,expression_matched_random_targets,79027,SPI1_down_0p25,SPI1,down,0.25,32,6,14
expression_matched_random_targets_seed_79028,expression_matched_random_targets,79028,STAT1_up_0p10,STAT1,up,0.1,32,6,16
expression_matched_random_targets_seed_79028,expression_matched_random_targets,79028,STAT1_down_0p10,STAT1,down,0.1,32,6,16
expression_matched_random_targets_seed_79028,expression_matched_random_targets,79028,STAT1_up_0p25,STAT1,up,0.25,32,6,16
expression_matched_random_targets_seed_79028,expression_matched_random_targets,79028,STAT1_down_0p25,STAT1,down,0.25,32,6,16
expression_matched_random_targets_seed_79028,expression_matched_random_targets,79028,ELF1_up_0p10,ELF1,up,0.1,32,6,23
expression_matched_random_targets_seed_79028,expression_matched_random_targets,79028,ELF1_down_0p10,ELF1,down,0.1,32,6,23
expression_matched_random_targets_seed_79028,expression_matched_random_targets,79028,ELF1_up_0p25,ELF1,up,0.25,32,6,23
expression_matched_random_targets_seed_79028,expression_matched_random_targets,79028,ELF1_down_0p25,ELF1,down,0.25,32,6,23
expression_matched_random_targets_seed_79028,expression_matched_random_targets,79028,SPI1_up_0p10,SPI1,up,0.1,32,6,14
expression_matched_random_targets_seed_79028,expression_matched_random_targets,79028,SPI1_down_0p10,SPI1,down,0.1,32,6,14
expression_matched_random_targets_seed_79028,expression_matched_random_targets,79028,SPI1_up_0p25,SPI1,up,0.25,32,6,14
expression_matched_random_targets_seed_79028,expression_matched_random_targets,79028,SPI1_down_0p25,SPI1,down,0.25,32,6,14
expression_matched_random_targets_seed_79029,expression_matched_random_targets,79029,STAT1_up_0p10,STAT1,up,0.1,32,6,16
expression_matched_random_targets_seed_79029,expression_matched_random_targets,79029,STAT1_down_0p10,STAT1,down,0.1,32,6,16
expression_matched_random_targets_seed_79029,expression_matched_random_targets,79029,STAT1_up_0p25,STAT1,up,0.25,32,6,16
expression_matched_random_targets_seed_79029,expression_matched_random_targets,79029,STAT1_down_0p25,STAT1,down,0.25,32,6,16
expression_matched_random_targets_seed_79029,expression_matched_random_targets,79029,ELF1_up_0p10,ELF1,up,0.1,32,6,23
expression_matched_random_targets_seed_79029,expression_matched_random_targets,79029,ELF1_down_0p10,ELF1,down,0.1,32,6,23
expression_matched_random_targets_seed_79029,expression_matched_random_targets,79029,ELF1_up_0p25,ELF1,up,0.25,32,6,23
expression_matched_random_targets_seed_79029,expression_matched_random_targets,79029,ELF1_down_0p25,ELF1,down,0.25,32,6,23
expression_matched_random_targets_seed_79029,expression_matched_random_targets,79029,SPI1_up_0p10,SPI1,up,0.1,32,6,14
expression_matched_random_targets_seed_79029,expression_matched_random_targets,79029,SPI1_down_0p10,SPI1,down,0.1,32,6,14
expression_matched_random_targets_seed_79029,expression_matched_random_targets,79029,SPI1_up_0p25,SPI1,up,0.25,32,6,14
expression_matched_random_targets_seed_79029,expression_matched_random_targets,79029,SPI1_down_0p25,SPI1,down,0.25,32,6,14
expression_matched_random_targets_seed_79030,expression_matched_random_targets,79030,STAT1_up_0p10,STAT1,up,0.1,32,6,16
expression_matched_random_targets_seed_79030,expression_matched_random_targets,79030,STAT1_down_0p10,STAT1,down,0.1,32,6,16
expression_matched_random_targets_seed_79030,expression_matched_random_targets,79030,STAT1_up_0p25,STAT1,up,0.25,32,6,16
expression_matched_random_targets_seed_79030,expression_matched_random_targets,79030,STAT1_down_0p25,STAT1,down,0.25,32,6,16
expression_matched_random_targets_seed_79030,expression_matched_random_targets,79030,ELF1_up_0p10,ELF1,up,0.1,32,6,23
expression_matched_random_targets_seed_79030,expression_matched_random_targets,79030,ELF1_down_0p10,ELF1,down,0.1,32,6,23
expression_matched_random_targets_seed_79030,expression_matched_random_targets,79030,ELF1_up_0p25,ELF1,up,0.25,32,6,23
expression_matched_random_targets_seed_79030,expression_matched_random_targets,79030,ELF1_down_0p25,ELF1,down,0.25,32,6,23
expression_matched_random_targets_seed_79030,expression_matched_random_targets,79030,SPI1_up_0p10,SPI1,up,0.1,32,6,14
expression_matched_random_targets_seed_79030,expression_matched_random_targets,79030,SPI1_down_0p10,SPI1,down,0.1,32,6,14
expression_matched_random_targets_seed_79030,expression_matched_random_targets,79030,SPI1_up_0p25,SPI1,up,0.25,32,6,14
expression_matched_random_targets_seed_79030,expression_matched_random_targets,79030,SPI1_down_0p25,SPI1,down,0.25,32,6,14
expression_matched_random_targets_seed_79031,expression_matched_random_targets,79031,STAT1_up_0p10,STAT1,up,0.1,32,6,16
expression_matched_random_targets_seed_79031,expression_matched_random_targets,79031,STAT1_down_0p10,STAT1,down,0.1,32,6,16
expression_matched_random_targets_seed_79031,expression_matched_random_targets,79031,STAT1_up_0p25,STAT1,up,0.25,32,6,16
expression_matched_random_targets_seed_79031,expression_matched_random_targets,79031,STAT1_down_0p25,STAT1,down,0.25,32,6,16
expression_matched_random_targets_seed_79031,expression_matched_random_targets,79031,ELF1_up_0p10,ELF1,up,0.1,32,6,23
expression_matched_random_targets_seed_79031,expression_matched_random_targets,79031,ELF1_down_0p10,ELF1,down,0.1,32,6,23
expression_matched_random_targets_seed_79031,expression_matched_random_targets,79031,ELF1_up_0p25,ELF1,up,0.25,32,6,23
expression_matched_random_targets_seed_79031,expression_matched_random_targets,79031,ELF1_down_0p25,ELF1,down,0.25,32,6,23
expression_matched_random_targets_seed_79031,expression_matched_random_targets,79031,SPI1_up_0p10,SPI1,up,0.1,32,6,14
expression_matched_random_targets_seed_79031,expression_matched_random_targets,79031,SPI1_down_0p10,SPI1,down,0.1,32,6,14
expression_matched_random_targets_seed_79031,expression_matched_random_targets,79031,SPI1_up_0p25,SPI1,up,0.25,32,6,14
expression_matched_random_targets_seed_79031,expression_matched_random_targets,79031,SPI1_down_0p25,SPI1,down,0.25,32,6,14
expression_matched_random_targets_seed_79032,expression_matched_random_targets,79032,STAT1_up_0p10,STAT1,up,0.1,32,6,16
expression_matched_random_targets_seed_79032,expression_matched_random_targets,79032,STAT1_down_0p10,STAT1,down,0.1,32,6,16
expression_matched_random_targets_seed_79032,expression_matched_random_targets,79032,STAT1_up_0p25,STAT1,up,0.25,32,6,16
expression_matched_random_targets_seed_79032,expression_matched_random_targets,79032,STAT1_down_0p25,STAT1,down,0.25,32,6,16
expression_matched_random_targets_seed_79032,expression_matched_random_targets,79032,ELF1_up_0p10,ELF1,up,0.1,32,6,23
expression_matched_random_targets_seed_79032,expression_matched_random_targets,79032,ELF1_down_0p10,ELF1,down,0.1,32,6,23
expression_matched_random_targets_seed_79032,expression_matched_random_targets,79032,ELF1_up_0p25,ELF1,up,0.25,32,6,23
expression_matched_random_targets_seed_79032,expression_matched_random_targets,79032,ELF1_down_0p25,ELF1,down,0.25,32,6,23
expression_matched_random_targets_seed_79032,expression_matched_random_targets,79032,SPI1_up_0p10,SPI1,up,0.1,32,6,14
expression_matched_random_targets_seed_79032,expression_matched_random_targets,79032,SPI1_down_0p10,SPI1,down,0.1,32,6,14
expression_matched_random_targets_seed_79032,expression_matched_random_targets,79032,SPI1_up_0p25,SPI1,up,0.25,32,6,14
expression_matched_random_targets_seed_79032,expression_matched_random_targets,79032,SPI1_down_0p25,SPI1,down,0.25,32,6,14
expression_matched_random_targets_seed_79033,expression_matched_random_targets,79033,STAT1_up_0p10,STAT1,up,0.1,32,6,16
expression_matched_random_targets_seed_79033,expression_matched_random_targets,79033,STAT1_down_0p10,STAT1,down,0.1,32,6,16
expression_matched_random_targets_seed_79033,expression_matched_random_targets,79033,STAT1_up_0p25,STAT1,up,0.25,32,6,16
expression_matched_random_targets_seed_79033,expression_matched_random_targets,79033,STAT1_down_0p25,STAT1,down,0.25,32,6,16
expression_matched_random_targets_seed_79033,expression_matched_random_targets,79033,ELF1_up_0p10,ELF1,up,0.1,32,6,23
expression_matched_random_targets_seed_79033,expression_matched_random_targets,79033,ELF1_down_0p10,ELF1,down,0.1,32,6,23
expression_matched_random_targets_seed_79033,expression_matched_random_targets,79033,ELF1_up_0p25,ELF1,up,0.25,32,6,23
expression_matched_random_targets_seed_79033,expression_matched_random_targets,79033,ELF1_down_0p25,ELF1,down,0.25,32,6,23
expression_matched_random_targets_seed_79033,expression_matched_random_targets,79033,SPI1_up_0p10,SPI1,up,0.1,32,6,14
expression_matched_random_targets_seed_79033,expression_matched_random_targets,79033,SPI1_down_0p10,SPI1,down,0.1,32,6,14
expression_matched_random_targets_seed_79033,expression_matched_random_targets,79033,SPI1_up_0p25,SPI1,up,0.25,32,6,14
expression_matched_random_targets_seed_79033,expression_matched_random_targets,79033,SPI1_down_0p25,SPI1,down,0.25,32,6,14
expression_matched_random_targets_seed_79034,expression_matched_random_targets,79034,STAT1_up_0p10,STAT1,up,0.1,32,6,16
expression_matched_random_targets_seed_79034,expression_matched_random_targets,79034,STAT1_down_0p10,STAT1,down,0.1,32,6,16
expression_matched_random_targets_seed_79034,expression_matched_random_targets,79034,STAT1_up_0p25,STAT1,up,0.25,32,6,16
expression_matched_random_targets_seed_79034,expression_matched_random_targets,79034,STAT1_down_0p25,STAT1,down,0.25,32,6,16
expression_matched_random_targets_seed_79034,expression_matched_random_targets,79034,ELF1_up_0p10,ELF1,up,0.1,32,6,23
expression_matched_random_targets_seed_79034,expression_matched_random_targets,79034,ELF1_down_0p10,ELF1,down,0.1,32,6,23
expression_matched_random_targets_seed_79034,expression_matched_random_targets,79034,ELF1_up_0p25,ELF1,up,0.25,32,6,23
expression_matched_random_targets_seed_79034,expression_matched_random_targets,79034,ELF1_down_0p25,ELF1,down,0.25,32,6,23
expression_matched_random_targets_seed_79034,expression_matched_random_targets,79034,SPI1_up_0p10,SPI1,up,0.1,32,6,14
expression_matched_random_targets_seed_79034,expression_matched_random_targets,79034,SPI1_down_0p10,SPI1,down,0.1,32,6,14
expression_matched_random_targets_seed_79034,expression_matched_random_targets,79034,SPI1_up_0p25,SPI1,up,0.25,32,6,14
expression_matched_random_targets_seed_79034,expression_matched_random_targets,79034,SPI1_down_0p25,SPI1,down,0.25,32,6,14
expression_matched_random_targets_seed_79035,expression_matched_random_targets,79035,STAT1_up_0p10,STAT1,up,0.1,32,6,16
expression_matched_random_targets_seed_79035,expression_matched_random_targets,79035,STAT1_down_0p10,STAT1,down,0.1,32,6,16
expression_matched_random_targets_seed_79035,expression_matched_random_targets,79035,STAT1_up_0p25,STAT1,up,0.25,32,6,16
expression_matched_random_targets_seed_79035,expression_matched_random_targets,79035,STAT1_down_0p25,STAT1,down,0.25,32,6,16
expression_matched_random_targets_seed_79035,expression_matched_random_targets,79035,ELF1_up_0p10,ELF1,up,0.1,32,6,23
expression_matched_random_targets_seed_79035,expression_matched_random_targets,79035,ELF1_down_0p10,ELF1,down,0.1,32,6,23
expression_matched_random_targets_seed_79035,expression_matched_random_targets,79035,ELF1_up_0p25,ELF1,up,0.25,32,6,23
expression_matched_random_targets_seed_79035,expression_matched_random_targets,79035,ELF1_down_0p25,ELF1,down,0.25,32,6,23
expression_matched_random_targets_seed_79035,expression_matched_random_targets,79035,SPI1_up_0p10,SPI1,up,0.1,32,6,14
expression_matched_random_targets_seed_79035,expression_matched_random_targets,79035,SPI1_down_0p10,SPI1,down,0.1,32,6,14
expression_matched_random_targets_seed_79035,expression_matched_random_targets,79035,SPI1_up_0p25,SPI1,up,0.25,32,6,14
expression_matched_random_targets_seed_79035,expression_matched_random_targets,79035,SPI1_down_0p25,SPI1,down,0.25,32,6,14
expression_matched_random_targets_seed_79036,expression_matched_random_targets,79036,STAT1_up_0p10,STAT1,up,0.1,32,6,16
expression_matched_random_targets_seed_79036,expression_matched_random_targets,79036,STAT1_down_0p10,STAT1,down,0.1,32,6,16
expression_matched_random_targets_seed_79036,expression_matched_random_targets,79036,STAT1_up_0p25,STAT1,up,0.25,32,6,16
expression_matched_random_targets_seed_79036,expression_matched_random_targets,79036,STAT1_down_0p25,STAT1,down,0.25,32,6,16
expression_matched_random_targets_seed_79036,expression_matched_random_targets,79036,ELF1_up_0p10,ELF1,up,0.1,32,6,23
expression_matched_random_targets_seed_79036,expression_matched_random_targets,79036,ELF1_down_0p10,ELF1,down,0.1,32,6,23
expression_matched_random_targets_seed_79036,expression_matched_random_targets,79036,ELF1_up_0p25,ELF1,up,0.25,32,6,23
expression_matched_random_targets_seed_79036,expression_matched_random_targets,79036,ELF1_down_0p25,ELF1,down,0.25,32,6,23
expression_matched_random_targets_seed_79036,expression_matched_random_targets,79036,SPI1_up_0p10,SPI1,up,0.1,32,6,14
expression_matched_random_targets_seed_79036,expression_matched_random_targets,79036,SPI1_down_0p10,SPI1,down,0.1,32,6,14
expression_matched_random_targets_seed_79036,expression_matched_random_targets,79036,SPI1_up_0p25,SPI1,up,0.25,32,6,14
expression_matched_random_targets_seed_79036,expression_matched_random_targets,79036,SPI1_down_0p25,SPI1,down,0.25,32,6,14
expression_matched_random_targets_seed_79037,expression_matched_random_targets,79037,STAT1_up_0p10,STAT1,up,0.1,32,6,16
expression_matched_random_targets_seed_79037,expression_matched_random_targets,79037,STAT1_down_0p10,STAT1,down,0.1,32,6,16
expression_matched_random_targets_seed_79037,expression_matched_random_targets,79037,STAT1_up_0p25,STAT1,up,0.25,32,6,16
expression_matched_random_targets_seed_79037,expression_matched_random_targets,79037,STAT1_down_0p25,STAT1,down,0.25,32,6,16
expression_matched_random_targets_seed_79037,expression_matched_random_targets,79037,ELF1_up_0p10,ELF1,up,0.1,32,6,23
expression_matched_random_targets_seed_79037,expression_matched_random_targets,79037,ELF1_down_0p10,ELF1,down,0.1,32,6,23
expression_matched_random_targets_seed_79037,expression_matched_random_targets,79037,ELF1_up_0p25,ELF1,up,0.25,32,6,23
expression_matched_random_targets_seed_79037,expression_matched_random_targets,79037,ELF1_down_0p25,ELF1,down,0.25,32,6,23
expression_matched_random_targets_seed_79037,expression_matched_random_targets,79037,SPI1_up_0p10,SPI1,up,0.1,32,6,14
expression_matched_random_targets_seed_79037,expression_matched_random_targets,79037,SPI1_down_0p10,SPI1,down,0.1,32,6,14
expression_matched_random_targets_seed_79037,expression_matched_random_targets,79037,SPI1_up_0p25,SPI1,up,0.25,32,6,14
expression_matched_random_targets_seed_79037,expression_matched_random_targets,79037,SPI1_down_0p25,SPI1,down,0.25,32,6,14
expression_matched_random_targets_seed_79038,expression_matched_random_targets,79038,STAT1_up_0p10,STAT1,up,0.1,32,6,16
expression_matched_random_targets_seed_79038,expression_matched_random_targets,79038,STAT1_down_0p10,STAT1,down,0.1,32,6,16
expression_matched_random_targets_seed_79038,expression_matched_random_targets,79038,STAT1_up_0p25,STAT1,up,0.25,32,6,16
expression_matched_random_targets_seed_79038,expression_matched_random_targets,79038,STAT1_down_0p25,STAT1,down,0.25,32,6,16
expression_matched_random_targets_seed_79038,expression_matched_random_targets,79038,ELF1_up_0p10,ELF1,up,0.1,32,6,23
expression_matched_random_targets_seed_79038,expression_matched_random_targets,79038,ELF1_down_0p10,ELF1,down,0.1,32,6,23
expression_matched_random_targets_seed_79038,expression_matched_random_targets,79038,ELF1_up_0p25,ELF1,up,0.25,32,6,23
expression_matched_random_targets_seed_79038,expression_matched_random_targets,79038,ELF1_down_0p25,ELF1,down,0.25,32,6,23
expression_matched_random_targets_seed_79038,expression_matched_random_targets,79038,SPI1_up_0p10,SPI1,up,0.1,32,6,14
expression_matched_random_targets_seed_79038,expression_matched_random_targets,79038,SPI1_down_0p10,SPI1,down,0.1,32,6,14
expression_matched_random_targets_seed_79038,expression_matched_random_targets,79038,SPI1_up_0p25,SPI1,up,0.25,32,6,14
expression_matched_random_targets_seed_79038,expression_matched_random_targets,79038,SPI1_down_0p25,SPI1,down,0.25,32,6,14
expression_matched_random_targets_seed_79039,expression_matched_random_targets,79039,STAT1_up_0p10,STAT1,up,0.1,32,6,16
expression_matched_random_targets_seed_79039,expression_matched_random_targets,79039,STAT1_down_0p10,STAT1,down,0.1,32,6,16
expression_matched_random_targets_seed_79039,expression_matched_random_targets,79039,STAT1_up_0p25,STAT1,up,0.25,32,6,16
expression_matched_random_targets_seed_79039,expression_matched_random_targets,79039,STAT1_down_0p25,STAT1,down,0.25,32,6,16
expression_matched_random_targets_seed_79039,expression_matched_random_targets,79039,ELF1_up_0p10,ELF1,up,0.1,32,6,23
expression_matched_random_targets_seed_79039,expression_matched_random_targets,79039,ELF1_down_0p10,ELF1,down,0.1,32,6,23
expression_matched_random_targets_seed_79039,expression_matched_random_targets,79039,ELF1_up_0p25,ELF1,up,0.25,32,6,23
expression_matched_random_targets_seed_79039,expression_matched_random_targets,79039,ELF1_down_0p25,ELF1,down,0.25,32,6,23
expression_matched_random_targets_seed_79039,expression_matched_random_targets,79039,SPI1_up_0p10,SPI1,up,0.1,32,6,14
