"guide_donor","guide_identity","donor","Gene_Targeted","crispr","n_cells","total_counts"
"Non-Targeting_003||D2","Non-Targeting_003","D2","NT","NT",7,56417
"Non-Targeting_004||D1","Non-Targeting_004","D1","NT","NT",19,191932
"Non-Targeting_004||D2","Non-Targeting_004","D2","NT","NT",7,62267
"Non-Targeting_005||D1","Non-Targeting_005","D1","NT","NT",7,44098
"Non-Targeting_005||D2","Non-Targeting_005","D2","NT","NT",1,7332
"Non-Targeting_006||D1","Non-Targeting_006","D1","NT","NT",12,108932
"Non-Targeting_006||D2","Non-Targeting_006","D2","NT","NT",4,34325
"Non-Targeting_007||D1","Non-Targeting_007","D1","NT","NT",5,42809
"Non-Targeting_007||D2","Non-Targeting_007","D2","NT","NT",1,24312
"Non-Targeting_008||D1","Non-Targeting_008","D1","NT","NT",17,139185
"Non-Targeting_008||D2","Non-Targeting_008","D2","NT","NT",7,48442
"Non-Targeting_009||D1","Non-Targeting_009","D1","NT","NT",5,57540
"Non-Targeting_010||D1","Non-Targeting_010","D1","NT","NT",17,133071
"Non-Targeting_010||D2","Non-Targeting_010","D2","NT","NT",9,74582
"Non-Targeting_011||D1","Non-Targeting_011","D1","NT","NT",23,231893
"Non-Targeting_011||D2","Non-Targeting_011","D2","NT","NT",6,64095
"Non-Targeting_012||D1","Non-Targeting_012","D1","NT","NT",11,111754
"Non-Targeting_012||D2","Non-Targeting_012","D2","NT","NT",4,28422
"Non-Targeting_013||D1","Non-Targeting_013","D1","NT","NT",8,61547
"Non-Targeting_013||D2","Non-Targeting_013","D2","NT","NT",1,11650
"Non-Targeting_014||D1","Non-Targeting_014","D1","NT","NT",12,112301
"Non-Targeting_014||D2","Non-Targeting_014","D2","NT","NT",2,11833
"Non-Targeting_015||D1","Non-Targeting_015","D1","NT","NT",19,229410
"Non-Targeting_015||D2","Non-Targeting_015","D2","NT","NT",5,36213
"Non-Targeting_016||D1","Non-Targeting_016","D1","NT","NT",10,80180
"Non-Targeting_016||D2","Non-Targeting_016","D2","NT","NT",4,43709
"Non-Targeting_017||D1","Non-Targeting_017","D1","NT","NT",18,143706
"Non-Targeting_017||D2","Non-Targeting_017","D2","NT","NT",6,56541
"Non-Targeting_018||D1","Non-Targeting_018","D1","NT","NT",26,213577
"Non-Targeting_018||D2","Non-Targeting_018","D2","NT","NT",17,151952
"Non-Targeting_019||D1","Non-Targeting_019","D1","NT","NT",22,202561
"Non-Targeting_019||D2","Non-Targeting_019","D2","NT","NT",12,108971
"Non-Targeting_020||D1","Non-Targeting_020","D1","NT","NT",5,55896
"Non-Targeting_020||D2","Non-Targeting_020","D2","NT","NT",10,83608
"Non-Targeting_021||D1","Non-Targeting_021","D1","NT","NT",13,139046
"Non-Targeting_021||D2","Non-Targeting_021","D2","NT","NT",1,7171
"Non-Targeting_022||D1","Non-Targeting_022","D1","NT","NT",25,254949
"Non-Targeting_022||D2","Non-Targeting_022","D2","NT","NT",5,57191
"Non-Targeting_023||D1","Non-Targeting_023","D1","NT","NT",9,70345
"Non-Targeting_023||D2","Non-Targeting_023","D2","NT","NT",2,12382
"Non-Targeting_024||D1","Non-Targeting_024","D1","NT","NT",13,127520
"Non-Targeting_024||D2","Non-Targeting_024","D2","NT","NT",5,41337
"Non-Targeting_025||D1","Non-Targeting_025","D1","NT","NT",10,85271
"Non-Targeting_025||D2","Non-Targeting_025","D2","NT","NT",11,121681
"Non-Targeting_026||D1","Non-Targeting_026","D1","NT","NT",14,143119
"Non-Targeting_026||D2","Non-Targeting_026","D2","NT","NT",3,29285
"Non-Targeting_027||D1","Non-Targeting_027","D1","NT","NT",14,142256
"Non-Targeting_027||D2","Non-Targeting_027","D2","NT","NT",8,68265
"Non-Targeting_028||D1","Non-Targeting_028","D1","NT","NT",20,210131
"Non-Targeting_028||D2","Non-Targeting_028","D2","NT","NT",3,25174
"Non-Targeting_029||D1","Non-Targeting_029","D1","NT","NT",21,231175
"Non-Targeting_029||D2","Non-Targeting_029","D2","NT","NT",9,89737
"Non-Targeting_030||D1","Non-Targeting_030","D1","NT","NT",8,71170
"Non-Targeting_030||D2","Non-Targeting_030","D2","NT","NT",10,74365
"Non-Targeting_031||D1","Non-Targeting_031","D1","NT","NT",40,426316
"Non-Targeting_031||D2","Non-Targeting_031","D2","NT","NT",17,161210
"Non-Targeting_032||D1","Non-Targeting_032","D1","NT","NT",22,263707
"Non-Targeting_032||D2","Non-Targeting_032","D2","NT","NT",11,103710
"Non-Targeting_033||D1","Non-Targeting_033","D1","NT","NT",14,91003
"Non-Targeting_033||D2","Non-Targeting_033","D2","NT","NT",6,60455
"Non-Targeting_034||D1","Non-Targeting_034","D1","NT","NT",4,35439
"Non-Targeting_034||D2","Non-Targeting_034","D2","NT","NT",4,49054
"Non-Targeting_035||D1","Non-Targeting_035","D1","NT","NT",15,103523
"Non-Targeting_035||D2","Non-Targeting_035","D2","NT","NT",10,75970
"Non-Targeting_036||D1","Non-Targeting_036","D1","NT","NT",8,67476
"Non-Targeting_036||D2","Non-Targeting_036","D2","NT","NT",2,14786
"Non-Targeting_037||D1","Non-Targeting_037","D1","NT","NT",10,129328
"Non-Targeting_037||D2","Non-Targeting_037","D2","NT","NT",6,65583
"Non-Targeting_038||D1","Non-Targeting_038","D1","NT","NT",2,25422
"Non-Targeting_038||D2","Non-Targeting_038","D2","NT","NT",1,5063
"Non-Targeting_039||D1","Non-Targeting_039","D1","NT","NT",16,141716
"Non-Targeting_039||D2","Non-Targeting_039","D2","NT","NT",6,57271
"Non-Targeting_040||D1","Non-Targeting_040","D1","NT","NT",6,45764
"Non-Targeting_041||D1","Non-Targeting_041","D1","NT","NT",44,432464
"Non-Targeting_041||D2","Non-Targeting_041","D2","NT","NT",16,146890
"Non-Targeting_042||D1","Non-Targeting_042","D1","NT","NT",13,120508
"Non-Targeting_042||D2","Non-Targeting_042","D2","NT","NT",3,37662
"Non-Targeting_043||D1","Non-Targeting_043","D1","NT","NT",16,154211
"Non-Targeting_043||D2","Non-Targeting_043","D2","NT","NT",5,47384
"Non-Targeting_044||D1","Non-Targeting_044","D1","NT","NT",21,202358
"Non-Targeting_044||D2","Non-Targeting_044","D2","NT","NT",2,16247
"Non-Targeting_045||D1","Non-Targeting_045","D1","NT","NT",27,263884
"Non-Targeting_045||D2","Non-Targeting_045","D2","NT","NT",19,180328
"Non-Targeting_046||D1","Non-Targeting_046","D1","NT","NT",25,203835
"Non-Targeting_046||D2","Non-Targeting_046","D2","NT","NT",9,104808
"Non-Targeting_047||D1","Non-Targeting_047","D1","NT","NT",12,105839
"Non-Targeting_047||D2","Non-Targeting_047","D2","NT","NT",6,56688
"Non-Targeting_048||D1","Non-Targeting_048","D1","NT","NT",7,67031
"Non-Targeting_048||D2","Non-Targeting_048","D2","NT","NT",2,13272
"Non-Targeting_049||D1","Non-Targeting_049","D1","NT","NT",9,87755
"Non-Targeting_049||D2","Non-Targeting_049","D2","NT","NT",1,7971
"Non-Targeting_050||D1","Non-Targeting_050","D1","NT","NT",15,121343
"Non-Targeting_050||D2","Non-Targeting_050","D2","NT","NT",7,69619
"Non-Targeting_051||D1","Non-Targeting_051","D1","NT","NT",21,208837
"Non-Targeting_051||D2","Non-Targeting_051","D2","NT","NT",22,201594
"Non-Targeting_052||D1","Non-Targeting_052","D1","NT","NT",16,142344
"Non-Targeting_052||D2","Non-Targeting_052","D2","NT","NT",3,19704
"Non-Targeting_053||D1","Non-Targeting_053","D1","NT","NT",23,189434
"Non-Targeting_053||D2","Non-Targeting_053","D2","NT","NT",10,77907
"Non-Targeting_054||D1","Non-Targeting_054","D1","NT","NT",13,143056
"Non-Targeting_054||D2","Non-Targeting_054","D2","NT","NT",15,141973
"Non-Targeting_055||D1","Non-Targeting_055","D1","NT","NT",17,167757
"Non-Targeting_055||D2","Non-Targeting_055","D2","NT","NT",4,39304
"Non-Targeting_056||D1","Non-Targeting_056","D1","NT","NT",7,64401
"Non-Targeting_056||D2","Non-Targeting_056","D2","NT","NT",1,10287
"Non-Targeting_057||D1","Non-Targeting_057","D1","NT","NT",15,139003
"Non-Targeting_057||D2","Non-Targeting_057","D2","NT","NT",5,43887
"Non-Targeting_058||D1","Non-Targeting_058","D1","NT","NT",9,93595
"Non-Targeting_058||D2","Non-Targeting_058","D2","NT","NT",2,15249
"Non-Targeting_059||D1","Non-Targeting_059","D1","NT","NT",14,141824
"Non-Targeting_059||D2","Non-Targeting_059","D2","NT","NT",4,41005
"Non-Targeting_060||D1","Non-Targeting_060","D1","NT","NT",31,218331
"Non-Targeting_060||D2","Non-Targeting_060","D2","NT","NT",6,50360
"Non-Targeting_061||D1","Non-Targeting_061","D1","NT","NT",5,53551
"Non-Targeting_061||D2","Non-Targeting_061","D2","NT","NT",2,16460
"Non-Targeting_062||D1","Non-Targeting_062","D1","NT","NT",2,9733
"Non-Targeting_062||D2","Non-Targeting_062","D2","NT","NT",2,14866
"Non-Targeting_063||D1","Non-Targeting_063","D1","NT","NT",11,77089
"Non-Targeting_063||D2","Non-Targeting_063","D2","NT","NT",2,19664
"Non-Targeting_064||D1","Non-Targeting_064","D1","NT","NT",24,231782
"Non-Targeting_064||D2","Non-Targeting_064","D2","NT","NT",24,258512
"Non-Targeting_065||D1","Non-Targeting_065","D1","NT","NT",7,73563
"Non-Targeting_065||D2","Non-Targeting_065","D2","NT","NT",4,44359
"Non-Targeting_066||D1","Non-Targeting_066","D1","NT","NT",7,67749
"Non-Targeting_066||D2","Non-Targeting_066","D2","NT","NT",3,24990
"Non-Targeting_067||D1","Non-Targeting_067","D1","NT","NT",7,60989
"Non-Targeting_067||D2","Non-Targeting_067","D2","NT","NT",5,45446
"Non-Targeting_068||D1","Non-Targeting_068","D1","NT","NT",10,106133
"Non-Targeting_069||D1","Non-Targeting_069","D1","NT","NT",14,149264
"Non-Targeting_069||D2","Non-Targeting_069","D2","NT","NT",11,90131
"Non-Targeting_070||D1","Non-Targeting_070","D1","NT","NT",21,156402
"Non-Targeting_070||D2","Non-Targeting_070","D2","NT","NT",11,96519
"Non-Targeting_071||D1","Non-Targeting_071","D1","NT","NT",31,278867
"Non-Targeting_071||D2","Non-Targeting_071","D2","NT","NT",12,119419
"Non-Targeting_072||D1","Non-Targeting_072","D1","NT","NT",8,70529
"Non-Targeting_072||D2","Non-Targeting_072","D2","NT","NT",4,32126
"Non-Targeting_073||D1","Non-Targeting_073","D1","NT","NT",53,504443
"Non-Targeting_073||D2","Non-Targeting_073","D2","NT","NT",41,383822
"Non-Targeting_075||D1","Non-Targeting_075","D1","NT","NT",22,196257
"Non-Targeting_075||D2","Non-Targeting_075","D2","NT","NT",17,139728
"Non-Targeting_076||D1","Non-Targeting_076","D1","NT","NT",15,145534
"Non-Targeting_076||D2","Non-Targeting_076","D2","NT","NT",6,53757
"Non-Targeting_077||D1","Non-Targeting_077","D1","NT","NT",21,207226
"Non-Targeting_077||D2","Non-Targeting_077","D2","NT","NT",13,119223
"Non-Targeting_078||D1","Non-Targeting_078","D1","NT","NT",10,84034
"Non-Targeting_078||D2","Non-Targeting_078","D2","NT","NT",10,88929
"Non-Targeting_079||D1","Non-Targeting_079","D1","NT","NT",12,121611
"Non-Targeting_079||D2","Non-Targeting_079","D2","NT","NT",7,52045
"Non-Targeting_080||D1","Non-Targeting_080","D1","NT","NT",20,179455
"Non-Targeting_080||D2","Non-Targeting_080","D2","NT","NT",6,50878
"Non-Targeting_081||D1","Non-Targeting_081","D1","NT","NT",11,78819
"Non-Targeting_081||D2","Non-Targeting_081","D2","NT","NT",4,28766
"Non-Targeting_082||D1","Non-Targeting_082","D1","NT","NT",7,74977
"Non-Targeting_082||D2","Non-Targeting_082","D2","NT","NT",1,24678
"Non-Targeting_083||D1","Non-Targeting_083","D1","NT","NT",2,17841
"Non-Targeting_083||D2","Non-Targeting_083","D2","NT","NT",1,2156
"Non-Targeting_084||D1","Non-Targeting_084","D1","NT","NT",3,24989
"Non-Targeting_084||D2","Non-Targeting_084","D2","NT","NT",1,4747
"Non-Targeting_085||D1","Non-Targeting_085","D1","NT","NT",15,119928
"Non-Targeting_085||D2","Non-Targeting_085","D2","NT","NT",5,56121
"Non-Targeting_086||D1","Non-Targeting_086","D1","NT","NT",10,86820
"Non-Targeting_086||D2","Non-Targeting_086","D2","NT","NT",3,26085
"Non-Targeting_087||D1","Non-Targeting_087","D1","NT","NT",7,53192
"Non-Targeting_087||D2","Non-Targeting_087","D2","NT","NT",3,28249
"Non-Targeting_088||D1","Non-Targeting_088","D1","NT","NT",4,38428
"Non-Targeting_089||D1","Non-Targeting_089","D1","NT","NT",15,149559
"Non-Targeting_089||D2","Non-Targeting_089","D2","NT","NT",6,63347
"Non-Targeting_090||D1","Non-Targeting_090","D1","NT","NT",8,62164
"Non-Targeting_090||D2","Non-Targeting_090","D2","NT","NT",7,59551
"Non-Targeting_091||D1","Non-Targeting_091","D1","NT","NT",16,135628
"Non-Targeting_091||D2","Non-Targeting_091","D2","NT","NT",11,100215
"Non-Targeting_092||D1","Non-Targeting_092","D1","NT","NT",6,69310
"Non-Targeting_092||D2","Non-Targeting_092","D2","NT","NT",5,43410
"Non-Targeting_093||D1","Non-Targeting_093","D1","NT","NT",10,109466
"Non-Targeting_093||D2","Non-Targeting_093","D2","NT","NT",5,57875
"Non-Targeting_094||D1","Non-Targeting_094","D1","NT","NT",4,38487
"Non-Targeting_094||D2","Non-Targeting_094","D2","NT","NT",5,35863
"Non-Targeting_095||D1","Non-Targeting_095","D1","NT","NT",34,320544
"Non-Targeting_095||D2","Non-Targeting_095","D2","NT","NT",13,132229
"Non-Targeting_096||D1","Non-Targeting_096","D1","NT","NT",3,28048
"Non-Targeting_096||D2","Non-Targeting_096","D2","NT","NT",1,10839
"Non-Targeting_097||D1","Non-Targeting_097","D1","NT","NT",3,28425
"Non-Targeting_098||D1","Non-Targeting_098","D1","NT","NT",3,41850
"Non-Targeting_099||D1","Non-Targeting_099","D1","NT","NT",18,147359
"Non-Targeting_099||D2","Non-Targeting_099","D2","NT","NT",4,26925
"Non-Targeting_100||D1","Non-Targeting_100","D1","NT","NT",4,33651
"Non-Targeting_100||D2","Non-Targeting_100","D2","NT","NT",2,29968
"NPC2_CRISPRa_sgRNA_1||D1","NPC2_CRISPRa_sgRNA_1","D1","NPC2","Perturbed",16,133352
"NPC2_CRISPRa_sgRNA_1||D2","NPC2_CRISPRa_sgRNA_1","D2","NPC2","Perturbed",5,41837
"NPC2_CRISPRa_sgRNA_2||D1","NPC2_CRISPRa_sgRNA_2","D1","NPC2","Perturbed",10,84430
"NPC2_CRISPRa_sgRNA_2||D2","NPC2_CRISPRa_sgRNA_2","D2","NPC2","Perturbed",6,58355
"NPC2_CRISPRa_sgRNA_3||D1","NPC2_CRISPRa_sgRNA_3","D1","NPC2","Perturbed",28,234392
"NPC2_CRISPRa_sgRNA_3||D2","NPC2_CRISPRa_sgRNA_3","D2","NPC2","Perturbed",6,54178
"NPC2_CRISPRa_sgRNA_4||D1","NPC2_CRISPRa_sgRNA_4","D1","NPC2","Perturbed",19,180833
"NPC2_CRISPRa_sgRNA_4||D2","NPC2_CRISPRa_sgRNA_4","D2","NPC2","Perturbed",12,98257
"NPC2_CRISPRa_sgRNA_5||D1","NPC2_CRISPRa_sgRNA_5","D1","NPC2","Perturbed",14,140309
"NPC2_CRISPRa_sgRNA_5||D2","NPC2_CRISPRa_sgRNA_5","D2","NPC2","Perturbed",3,13360
"NRP1_CRISPRa_sgRNA_1||D1","NRP1_CRISPRa_sgRNA_1","D1","NRP1","Perturbed",15,158652
"NRP1_CRISPRa_sgRNA_1||D2","NRP1_CRISPRa_sgRNA_1","D2","NRP1","Perturbed",7,55696
"NRP1_CRISPRa_sgRNA_2||D1","NRP1_CRISPRa_sgRNA_2","D1","NRP1","Perturbed",4,44538
"NRP1_CRISPRa_sgRNA_2||D2","NRP1_CRISPRa_sgRNA_2","D2","NRP1","Perturbed",4,25850
"NRP1_CRISPRa_sgRNA_3||D1","NRP1_CRISPRa_sgRNA_3","D1","NRP1","Perturbed",17,186091
"NRP1_CRISPRa_sgRNA_3||D2","NRP1_CRISPRa_sgRNA_3","D2","NRP1","Perturbed",5,36915
"NRP1_CRISPRa_sgRNA_4||D1","NRP1_CRISPRa_sgRNA_4","D1","NRP1","Perturbed",11,95192
"NRP1_CRISPRa_sgRNA_4||D2","NRP1_CRISPRa_sgRNA_4","D2","NRP1","Perturbed",9,91169
"NRP1_CRISPRa_sgRNA_5||D1","NRP1_CRISPRa_sgRNA_5","D1","NRP1","Perturbed",4,58096
"NRP1_CRISPRa_sgRNA_5||D2","NRP1_CRISPRa_sgRNA_5","D2","NRP1","Perturbed",2,17847
"NRP2_CRISPRa_sgRNA_1||D1","NRP2_CRISPRa_sgRNA_1","D1","NRP2","Perturbed",20,202528
"NRP2_CRISPRa_sgRNA_1||D2","NRP2_CRISPRa_sgRNA_1","D2","NRP2","Perturbed",12,113592
"NRP2_CRISPRa_sgRNA_2||D1","NRP2_CRISPRa_sgRNA_2","D1","NRP2","Perturbed",1,9674
"NRP2_CRISPRa_sgRNA_2||D2","NRP2_CRISPRa_sgRNA_2","D2","NRP2","Perturbed",1,19381
"NRP2_CRISPRa_sgRNA_3||D1","NRP2_CRISPRa_sgRNA_3","D1","NRP2","Perturbed",2,21202
"NRP2_CRISPRa_sgRNA_3||D2","NRP2_CRISPRa_sgRNA_3","D2","NRP2","Perturbed",1,8670
"NRP2_CRISPRa_sgRNA_4||D1","NRP2_CRISPRa_sgRNA_4","D1","NRP2","Perturbed",14,116508
"NRP2_CRISPRa_sgRNA_4||D2","NRP2_CRISPRa_sgRNA_4","D2","NRP2","Perturbed",5,36048
"NRP2_CRISPRa_sgRNA_5||D1","NRP2_CRISPRa_sgRNA_5","D1","NRP2","Perturbed",18,136436
"NRP2_CRISPRa_sgRNA_5||D2","NRP2_CRISPRa_sgRNA_5","D2","NRP2","Perturbed",5,44159
"OLR1_CRISPRa_sgRNA_1||D1","OLR1_CRISPRa_sgRNA_1","D1","OLR1","Perturbed",1,8986
"OLR1_CRISPRa_sgRNA_2||D1","OLR1_CRISPRa_sgRNA_2","D1","OLR1","Perturbed",30,241150
"OLR1_CRISPRa_sgRNA_2||D2","OLR1_CRISPRa_sgRNA_2","D2","OLR1","Perturbed",12,113410
"OLR1_CRISPRa_sgRNA_3||D1","OLR1_CRISPRa_sgRNA_3","D1","OLR1","Perturbed",22,219222
"OLR1_CRISPRa_sgRNA_3||D2","OLR1_CRISPRa_sgRNA_3","D2","OLR1","Perturbed",4,50638
"OLR1_CRISPRa_sgRNA_4||D1","OLR1_CRISPRa_sgRNA_4","D1","OLR1","Perturbed",27,275023
"OLR1_CRISPRa_sgRNA_4||D2","OLR1_CRISPRa_sgRNA_4","D2","OLR1","Perturbed",11,102360
"OLR1_CRISPRa_sgRNA_5||D1","OLR1_CRISPRa_sgRNA_5","D1","OLR1","Perturbed",2,13325
"OLR1_CRISPRa_sgRNA_5||D2","OLR1_CRISPRa_sgRNA_5","D2","OLR1","Perturbed",1,7317
"P2RY12_CRISPRa_sgRNA_1||D1","P2RY12_CRISPRa_sgRNA_1","D1","P2RY12","Perturbed",45,464941
"P2RY12_CRISPRa_sgRNA_1||D2","P2RY12_CRISPRa_sgRNA_1","D2","P2RY12","Perturbed",21,212599
"P2RY12_CRISPRa_sgRNA_2||D1","P2RY12_CRISPRa_sgRNA_2","D1","P2RY12","Perturbed",21,173506
"P2RY12_CRISPRa_sgRNA_2||D2","P2RY12_CRISPRa_sgRNA_2","D2","P2RY12","Perturbed",14,125734
"P2RY12_CRISPRa_sgRNA_4||D1","P2RY12_CRISPRa_sgRNA_4","D1","P2RY12","Perturbed",13,136211
"P2RY12_CRISPRa_sgRNA_4||D2","P2RY12_CRISPRa_sgRNA_4","D2","P2RY12","Perturbed",14,126668
"P2RY12_CRISPRa_sgRNA_5||D1","P2RY12_CRISPRa_sgRNA_5","D1","P2RY12","Perturbed",7,79291
"P2RY12_CRISPRa_sgRNA_5||D2","P2RY12_CRISPRa_sgRNA_5","D2","P2RY12","Perturbed",2,24883
"P2RY13_CRISPRa_sgRNA_1||D1","P2RY13_CRISPRa_sgRNA_1","D1","P2RY13","Perturbed",9,94176
"P2RY13_CRISPRa_sgRNA_1||D2","P2RY13_CRISPRa_sgRNA_1","D2","P2RY13","Perturbed",4,45749
"P2RY13_CRISPRa_sgRNA_2||D1","P2RY13_CRISPRa_sgRNA_2","D1","P2RY13","Perturbed",19,169421
"P2RY13_CRISPRa_sgRNA_2||D2","P2RY13_CRISPRa_sgRNA_2","D2","P2RY13","Perturbed",8,67150
"P2RY13_CRISPRa_sgRNA_3||D1","P2RY13_CRISPRa_sgRNA_3","D1","P2RY13","Perturbed",6,53217
"P2RY13_CRISPRa_sgRNA_3||D2","P2RY13_CRISPRa_sgRNA_3","D2","P2RY13","Perturbed",3,26035
"P2RY13_CRISPRa_sgRNA_4||D1","P2RY13_CRISPRa_sgRNA_4","D1","P2RY13","Perturbed",6,42601
"P2RY13_CRISPRa_sgRNA_4||D2","P2RY13_CRISPRa_sgRNA_4","D2","P2RY13","Perturbed",1,16101
"P2RY13_CRISPRa_sgRNA_5||D1","P2RY13_CRISPRa_sgRNA_5","D1","P2RY13","Perturbed",18,164886
"P2RY13_CRISPRa_sgRNA_5||D2","P2RY13_CRISPRa_sgRNA_5","D2","P2RY13","Perturbed",4,31043
"P2RY6_CRISPRa_sgRNA_1||D1","P2RY6_CRISPRa_sgRNA_1","D1","P2RY6","Perturbed",12,94784
"P2RY6_CRISPRa_sgRNA_1||D2","P2RY6_CRISPRa_sgRNA_1","D2","P2RY6","Perturbed",3,25400
"P2RY6_CRISPRa_sgRNA_2||D1","P2RY6_CRISPRa_sgRNA_2","D1","P2RY6","Perturbed",12,131185
"P2RY6_CRISPRa_sgRNA_2||D2","P2RY6_CRISPRa_sgRNA_2","D2","P2RY6","Perturbed",7,63730
"P2RY6_CRISPRa_sgRNA_3||D1","P2RY6_CRISPRa_sgRNA_3","D1","P2RY6","Perturbed",11,98618
"P2RY6_CRISPRa_sgRNA_3||D2","P2RY6_CRISPRa_sgRNA_3","D2","P2RY6","Perturbed",3,42864
"P2RY6_CRISPRa_sgRNA_5||D1","P2RY6_CRISPRa_sgRNA_5","D1","P2RY6","Perturbed",26,241376
"P2RY6_CRISPRa_sgRNA_5||D2","P2RY6_CRISPRa_sgRNA_5","D2","P2RY6","Perturbed",15,131241
"PILRA_CRISPRa_sgRNA_1||D1","PILRA_CRISPRa_sgRNA_1","D1","PILRA","Perturbed",21,205197
"PILRA_CRISPRa_sgRNA_1||D2","PILRA_CRISPRa_sgRNA_1","D2","PILRA","Perturbed",9,72990
"PILRA_CRISPRa_sgRNA_2||D1","PILRA_CRISPRa_sgRNA_2","D1","PILRA","Perturbed",22,223338
"PILRA_CRISPRa_sgRNA_2||D2","PILRA_CRISPRa_sgRNA_2","D2","PILRA","Perturbed",13,118808
"PILRA_CRISPRa_sgRNA_3||D1","PILRA_CRISPRa_sgRNA_3","D1","PILRA","Perturbed",8,69049
"PILRA_CRISPRa_sgRNA_3||D2","PILRA_CRISPRa_sgRNA_3","D2","PILRA","Perturbed",6,48380
"PILRA_CRISPRa_sgRNA_4||D1","PILRA_CRISPRa_sgRNA_4","D1","PILRA","Perturbed",5,42050
"PILRA_CRISPRa_sgRNA_4||D2","PILRA_CRISPRa_sgRNA_4","D2","PILRA","Perturbed",3,18734
"PILRA_CRISPRa_sgRNA_5||D1","PILRA_CRISPRa_sgRNA_5","D1","PILRA","Perturbed",32,339485
"PILRA_CRISPRa_sgRNA_5||D2","PILRA_CRISPRa_sgRNA_5","D2","PILRA","Perturbed",14,127693
"PILRB_CRISPRa_sgRNA_1||D1","PILRB_CRISPRa_sgRNA_1","D1","PILRB","Perturbed",17,157447
"PILRB_CRISPRa_sgRNA_1||D2","PILRB_CRISPRa_sgRNA_1","D2","PILRB","Perturbed",9,93450
"PILRB_CRISPRa_sgRNA_2||D1","PILRB_CRISPRa_sgRNA_2","D1","PILRB","Perturbed",6,73122
"PILRB_CRISPRa_sgRNA_2||D2","PILRB_CRISPRa_sgRNA_2","D2","PILRB","Perturbed",2,13542
"PILRB_CRISPRa_sgRNA_3||D1","PILRB_CRISPRa_sgRNA_3","D1","PILRB","Perturbed",25,246114
"PILRB_CRISPRa_sgRNA_3||D2","PILRB_CRISPRa_sgRNA_3","D2","PILRB","Perturbed",11,85340
"PILRB_CRISPRa_sgRNA_4||D1","PILRB_CRISPRa_sgRNA_4","D1","PILRB","Perturbed",4,38185
"PILRB_CRISPRa_sgRNA_4||D2","PILRB_CRISPRa_sgRNA_4","D2","PILRB","Perturbed",2,14423
"PILRB_CRISPRa_sgRNA_5||D1","PILRB_CRISPRa_sgRNA_5","D1","PILRB","Perturbed",12,89594
"PILRB_CRISPRa_sgRNA_5||D2","PILRB_CRISPRa_sgRNA_5","D2","PILRB","Perturbed",7,47479
"PLAUR_CRISPRa_sgRNA_1||D1","PLAUR_CRISPRa_sgRNA_1","D1","PLAUR","Perturbed",11,121573
"PLAUR_CRISPRa_sgRNA_1||D2","PLAUR_CRISPRa_sgRNA_1","D2","PLAUR","Perturbed",7,53380
"PLAUR_CRISPRa_sgRNA_2||D1","PLAUR_CRISPRa_sgRNA_2","D1","PLAUR","Perturbed",11,76620
"PLAUR_CRISPRa_sgRNA_2||D2","PLAUR_CRISPRa_sgRNA_2","D2","PLAUR","Perturbed",1,10680
"PLAUR_CRISPRa_sgRNA_3||D1","PLAUR_CRISPRa_sgRNA_3","D1","PLAUR","Perturbed",24,216358
"PLAUR_CRISPRa_sgRNA_3||D2","PLAUR_CRISPRa_sgRNA_3","D2","PLAUR","Perturbed",12,92472
"PLAUR_CRISPRa_sgRNA_4||D1","PLAUR_CRISPRa_sgRNA_4","D1","PLAUR","Perturbed",31,279074
"PLAUR_CRISPRa_sgRNA_4||D2","PLAUR_CRISPRa_sgRNA_4","D2","PLAUR","Perturbed",14,132491
"PLAUR_CRISPRa_sgRNA_5||D1","PLAUR_CRISPRa_sgRNA_5","D1","PLAUR","Perturbed",11,73093
"PLAUR_CRISPRa_sgRNA_5||D2","PLAUR_CRISPRa_sgRNA_5","D2","PLAUR","Perturbed",8,65761
"PLCB3_CRISPRa_sgRNA_1||D1","PLCB3_CRISPRa_sgRNA_1","D1","PLCB3","Perturbed",5,56317
"PLCB3_CRISPRa_sgRNA_1||D2","PLCB3_CRISPRa_sgRNA_1","D2","PLCB3","Perturbed",1,12603
"PLCB3_CRISPRa_sgRNA_2||D1","PLCB3_CRISPRa_sgRNA_2","D1","PLCB3","Perturbed",6,56879
"PLCB3_CRISPRa_sgRNA_3||D2","PLCB3_CRISPRa_sgRNA_3","D2","PLCB3","Perturbed",1,21278
"PLCB3_CRISPRa_sgRNA_4||D1","PLCB3_CRISPRa_sgRNA_4","D1","PLCB3","Perturbed",11,103965
"PLCB3_CRISPRa_sgRNA_4||D2","PLCB3_CRISPRa_sgRNA_4","D2","PLCB3","Perturbed",14,138904
"PLCB3_CRISPRa_sgRNA_5||D1","PLCB3_CRISPRa_sgRNA_5","D1","PLCB3","Perturbed",18,167074
"PLCB3_CRISPRa_sgRNA_5||D2","PLCB3_CRISPRa_sgRNA_5","D2","PLCB3","Perturbed",5,32134
"PLCG2_CRISPRa_sgRNA_1||D1","PLCG2_CRISPRa_sgRNA_1","D1","PLCG2","Perturbed",18,160602
"PLCG2_CRISPRa_sgRNA_1||D2","PLCG2_CRISPRa_sgRNA_1","D2","PLCG2","Perturbed",11,98984
"PLCG2_CRISPRa_sgRNA_2||D1","PLCG2_CRISPRa_sgRNA_2","D1","PLCG2","Perturbed",31,298344
