group,n,L_total__mean,L_total__min,L_total__p01,L_total__p05,L_total__p25,L_total__median,L_total__p75,L_total__p95,L_total__p99,L_total__max,L_ledger__mean,L_ledger__min,L_ledger__p01,L_ledger__p05,L_ledger__p25,L_ledger__median,L_ledger__p75,L_ledger__p95,L_ledger__p99,L_ledger__max,L_core__mean,L_core__min,L_core__p01,L_core__p05,L_core__p25,L_core__median,L_core__p75,L_core__p95,L_core__p99,L_core__max,L_outside_ledger__mean,L_outside_ledger__min,L_outside_ledger__p01,L_outside_ledger__p05,L_outside_ledger__p25,L_outside_ledger__median,L_outside_ledger__p75,L_outside_ledger__p95,L_outside_ledger__p99,L_outside_ledger__max,fraction_outside_ledger__mean,fraction_outside_ledger__min,fraction_outside_ledger__p01,fraction_outside_ledger__p05,fraction_outside_ledger__p25,fraction_outside_ledger__median,fraction_outside_ledger__p75,fraction_outside_ledger__p95,fraction_outside_ledger__p99,fraction_outside_ledger__max,fraction_inside_ledger__mean,fraction_inside_ledger__min,fraction_inside_ledger__p01,fraction_inside_ledger__p05,fraction_inside_ledger__p25,fraction_inside_ledger__median,fraction_inside_ledger__p75,fraction_inside_ledger__p95,fraction_inside_ledger__p99,fraction_inside_ledger__max,fraction_core__mean,fraction_core__min,fraction_core__p01,fraction_core__p05,fraction_core__p25,fraction_core__median,fraction_core__p75,fraction_core__p95,fraction_core__p99,fraction_core__max
H21.33.033,80541,21206.973479345925,185.0,1286.4,3029.0,7891.0,14859.0,27627.0,60880.0,96586.20000000013,262401.0,20336.18013185831,178.0,1236.4,2905.0,7569.0,14256.0,26497.0,58331.0,92622.80000000022,252097.0,11535.791571994389,95.0,666.0,1564.0,4167.0,7973.0,15048.0,33591.0,53611.600000000006,144077.0,870.793347487615,7.0,50.0,119.0,318.0,600.0,1140.0,2523.0,3973.600000000006,10304.0,0.04095562178019091,0.01094815120842801,0.02760173051657323,0.030562085915793975,0.03848209513629075,0.041477169365108243,0.044078692506622275,0.048694424841213835,0.05304611343186902,0.09483434271464197,0.9590443782198089,0.905165657285358,0.946953886568131,0.9513055751587862,0.9559213074933778,0.9585228306348917,0.9615179048637092,0.969437914084206,0.9723982694834268,0.989051848791572,0.5366980318530528,0.23666700788207595,0.47337771932289296,0.5001562387327837,0.5257584430452203,0.539800250127706,0.5507995916978564,0.5643679497616002,0.5743541520018726,0.754181449569184
H21.33.034,9127,10202.618165881451,540.0,1637.52,2784.0,5129.0,8027.0,12917.0,24821.69999999999,37815.41999999999,76198.0,9797.623096307658,525.0,1566.82,2675.3,4920.5,7717.0,12415.0,23768.799999999996,36464.88,72999.0,5365.098827654213,276.0,795.78,1379.0,2601.0,4154.0,6780.5,13346.599999999991,20590.44,42224.0,404.995069573792,15.0,63.0,106.0,205.0,319.0,514.0,982.0,1530.4799999999996,3199.0,0.04001659028525211,0.023065931822820983,0.02806196063330993,0.03070448543298987,0.03540599441432435,0.04014326219967169,0.044198003632514415,0.0495073447077427,0.05388355599966054,0.06630109670987039,0.959983409714748,0.9336989032901296,0.9461164440003395,0.9504926552922573,0.9558019963674855,0.9598567378003283,0.9645940055856757,0.9692955145670101,0.9719380393666901,0.976934068177179,0.5178985712626962,0.28825136612021857,0.4363304877365364,0.4734781843907234,0.5051423293169761,0.5210918114143921,0.5344139394158967,0.5522288488210818,0.5661045948790139,0.6304640215198386
H21.33.035,123842,26182.689354177095,214.0,836.4100000000001,2599.05,8281.0,17938.0,35650.0,76690.0,120234.79999999993,371650.0,25136.77965472134,205.0,803.0,2497.0,7952.0,17218.0,34219.0,73615.74999999999,115366.94999999998,357349.0,14471.652468467886,92.0,448.0,1384.0,4434.0,9769.0,19724.0,42876.0,67465.35999999999,210313.0,1045.909699455758,5.0,34.0,100.0,320.0,711.0,1437.0,3076.0,4820.179999999993,14301.0,0.03974654596478644,0.016339869281045753,0.02874970984806465,0.031913113700382176,0.03741460556976933,0.03995348927718806,0.04234527687296417,0.04645208485735187,0.050072129459721,0.07548566142460685,0.9602534540352134,0.9245143385753931,0.949927870540279,0.9535479151426481,0.9576547231270358,0.960046510722812,0.9625853944302307,0.9680868862996178,0.9712502901519353,0.9836601307189542,0.5453021431688231,0.3099870298313878,0.5,0.513693157278954,0.5331677387153576,0.5471123928948085,0.5583321670584129,0.572094639943997,0.5834085197475111,0.7295632082737374
H21.33.036,140780,30848.435367239665,192.0,1050.0,2821.0,9988.75,23205.5,42836.0,85427.04999999999,131044.87999999977,458229.0,29601.07454894161,187.0,1008.0,2707.0,9591.0,22277.5,41103.25,81937.29999999993,125775.42999999932,438723.0,16991.170713169486,92.0,554.0,1497.0,5370.75,12661.0,23625.25,47526.0,72737.20999999999,252709.0,1247.3608182980538,3.0,41.0,111.0,394.0,931.0,1739.0,3483.0,5334.209999999992,19506.0,0.04026656523389427,0.012711864406779662,0.02851263712055921,0.03253369138424371,0.03790688855930623,0.04045734897625512,0.04287411976097987,0.046895537733443945,0.050484233141765845,0.09698444425132528,0.9597334347661057,0.9030155557486748,0.9495157668582341,0.953104462266556,0.9571258802390201,0.9595426510237449,0.9620931114406938,0.9674663086157562,0.9714873628794407,0.9872881355932204,0.5448826847998941,0.33571793561573837,0.49983655409596894,0.5148807842345977,0.534223929600824,0.5467932574252092,0.5563338420921706,0.5699710356962622,0.5825598244419923,0.7419139713237746
H21.33.039,70415,25512.82368813463,228.0,1339.0,2784.7000000000003,8849.0,18743.0,34481.0,71628.10000000002,111755.40000000002,607697.0,24485.87790953632,220.0,1280.1399999999999,2667.0,8489.5,17986.0,33089.5,68674.20000000001,107288.56000000003,584750.0,14017.739345309948,127.0,696.0,1437.0,4677.0,10176.0,18980.5,39826.600000000006,62408.740000000005,335294.0,1026.94577859831,8.0,54.0,112.0,358.0,754.0,1385.0,2895.0,4469.860000000001,22947.0,0.04051909866343492,0.015874061388486366,0.02922441390734074,0.03201962956104277,0.037903850336663575,0.0406608956217746,0.04324843825084094,0.04827355334194563,0.05263949485466026,0.07505518763796909,0.959480901336565,0.9249448123620309,0.9473605051453398,0.9517264466580544,0.9567515617491591,0.9593391043782254,0.9620961496633365,0.9679803704389572,0.9707755860926592,0.9841259386115137,0.5399900250326026,0.21436343852013057,0.4770924365893833,0.5014418375632934,0.5282055426431382,0.5441658440276407,0.5550634326981929,0.566759340205924,0.5745665198886846,0.7273086549861678
H21.33.040,42667,26435.4294653948,574.0,2521.0,4051.0,10100.0,19419.0,35629.5,71776.39999999997,108747.01999999999,297177.0,25348.428457590177,550.0,2421.32,3892.6000000000004,9712.0,18629.0,34137.5,68890.49999999996,104414.25999999986,285173.0,14584.667518222514,308.0,1317.0,2133.0,5481.0,10612.0,19609.5,40160.79999999999,61110.159999999916,168333.0,1087.0010078046266,18.0,94.0,158.0,392.0,801.0,1483.0,2973.699999999997,4446.0199999999895,12004.0,0.040627804661689734,0.021022579807941862,0.028053085123807893,0.03140300922693876,0.038458809219082596,0.04110286486380637,0.04343072517266,0.04757754062625804,0.050757201853701195,0.11202337879209574,0.9593721953383104,0.8879766212079042,0.9492427981462987,0.9524224593737419,0.95656927482734,0.9588971351361937,0.9615411907809175,0.9685969907730612,0.9719469148761921,0.9789774201920581,0.5455637284043372,0.3609129814550642,0.49845405333806087,0.5132486904031818,0.5342103699194909,0.5463815323608554,0.5570736762328428,0.5742140432596473,0.6021005973837197,0.6788925081433225
H21.33.042,48366,26535.5124674358,505.0,2007.3000000000002,3410.25,8550.0,18224.0,35675.75,78230.5,121840.29999999977,292526.0,25459.508559732043,485.0,1918.0,3267.0,8196.0,17480.0,34221.5,75051.25,117089.29999999992,280404.0,14484.853368068478,262.0,1025.0,1758.0,4508.0,9808.0,19510.25,43167.0,67833.69999999994,162519.0,1076.0039077037588,20.0,79.0,138.0,352.0,747.0,1448.0,3131.0,4890.749999999993,12554.0,0.04095586506032519,0.01729660474055093,0.030953837489381762,0.03452514402606098,0.0385767361747032,0.0407903117830193,0.04329531631977875,0.047590757854108455,0.05141570749602495,0.07579585649317837,0.9590441349396748,0.9242041435068217,0.948584292503975,0.9524092421458915,0.9567046836802213,0.9592096882169807,0.9614232638252969,0.965474855973939,0.9690461625106183,0.982703395259449,0.5371427587960131,0.2904365577889447,0.48834380449733633,0.5044542812661378,0.5250220471526612,0.5396244873302767,0.5503982540021832,0.5636945225443675,0.5737559321075226,0.7331838565022422
H21.33.043,42970,33250.692459855716,543.0,2634.69,4315.0,11493.25,24820.0,45029.25,92922.65,137110.9499999999,337787.0,31917.44175005818,518.0,2531.69,4152.0,11049.5,23829.5,43217.0,89154.39999999988,131667.93,323905.0,18201.81016988597,272.0,1377.69,2278.4500000000003,6143.0,13477.5,24725.75,51219.0,75717.6399999999,180373.0,1333.250709797533,23.0,96.0,164.0,450.0,993.0,1820.0,3729.5499999999956,5536.0,13882.0,0.03982914436228018,0.01985151710781149,0.029646729452732383,0.0332909157745886,0.037972049206351506,0.039983943850332035,0.041971172581642006,0.04538080115838057,0.048283816371257476,0.060137189180762336,0.96017085563772,0.9398628108192376,0.9517161836287426,0.9546191988416195,0.958028827418358,0.960016056149668,0.9620279507936484,0.9667090842254114,0.9703532705472676,0.9801484828921885,0.5420961791716342,0.34134147133303033,0.49980092553740874,0.5122528552314314,0.5309419001567988,0.5429848446348112,0.553956740614373,0.5688285143629165,0.5805749457891451,0.6801162040025823
H21.33.047,39257,24120.059276052678,502.0,1700.56,3394.0,8578.0,17095.0,30840.0,69588.2,121550.36000000022,338900.0,23162.560384135315,486.0,1631.0,3265.0,8244.0,16412.0,29621.0,66860.19999999997,116950.20000000001,325012.0,13249.392898081871,247.0,899.0,1818.0,4619.0,9305.0,17001.0,38494.79999999999,66848.48000000004,187520.0,957.4988919173651,7.0,65.0,128.0,334.0,671.0,1219.0,2811.0,4833.240000000049,13888.0,0.03939787183026846,0.013435700575815739,0.028978391258569037,0.03272846940537618,0.03705069124423963,0.03939101014983084,0.04185997133605818,0.04572230490798914,0.048802981873743136,0.06910501981505944,0.9606021281697316,0.9308949801849405,0.9511970181262568,0.9542776950920109,0.9581400286639418,0.9606089898501692,0.9629493087557603,0.9672715305946239,0.971021608741431,0.9865642994241842,0.5447344386914699,0.39274385408406026,0.5027054156681217,0.5140887216755684,0.5318899317406144,0.5452740708062204,0.5572212795688193,0.5746147552985239,0.5884476345826929,0.6680603948896632
human_NPH_1031,7946,6467.577271583186,634.0,811.45,1330.0,4260.5,6055.0,8185.0,12906.0,17144.150000000012,23436.0,6382.767052605084,627.0,800.35,1316.25,4207.25,5979.5,8081.75,12742.5,16827.650000000005,23184.0,5769.412786307576,568.0,730.9,1202.0,3802.75,5395.0,7291.0,11517.5,15335.350000000006,21167.0,84.81021897810218,2.0,9.0,17.0,51.0,75.0,107.0,187.0,272.0,563.0,0.01302450535664819,0.00245398773006135,0.006938559322033898,0.008662966883264142,0.010924253880067215,0.012659847585465449,0.014848169164728515,0.01846042178476853,0.021581518778163788,0.03952969795256436,0.9869754946433518,0.9604703020474357,0.9784184812218363,0.9815395782152315,0.9851518308352715,0.9873401524145345,0.9890757461199328,0.9913370331167358,0.9930614406779661,0.9975460122699387,0.8929692944149907,0.8382838283828383,0.8689429110570625,0.8770866317950629,0.8850024695996346,0.891268710584302,0.9005887645813172,0.9127336490998839,0.9203055293605892,0.9387060158910329
human_NPH_1055,9306,13366.458736299162,643.0,1039.15,2419.0,6352.0,8778.5,11789.0,51208.75,100320.1000000001,211837.0,13173.829787234043,632.0,1030.05,2384.5,6268.25,8659.0,11629.0,50265.5,98537.50000000003,208101.0,12005.355791962174,570.0,943.1,2182.25,5697.0,7886.0,10587.25,45787.5,90431.45000000013,190672.0,192.6289490651193,5.0,12.0,30.0,80.0,114.0,163.0,761.0,1662.650000000005,3736.0,0.013587777492416766,0.0030978934324659233,0.008024832936912448,0.009406455967820176,0.011676264552205596,0.013476031032115764,0.015381130169727728,0.018191491375741276,0.02030264295798645,0.028185085867518684,0.9864122225075832,0.9718149141324813,0.9796973570420136,0.9818085086242587,0.9846188698302722,0.9865239689678842,0.9883237354477945,0.9905935440321798,0.9919751670630876,0.9969021065675341,0.8987862055818481,0.8497555955749936,0.877749972457215,0.8847604073855099,0.8929023099678306,0.8990130587570024,0.9048472307889077,0.9124615976194335,0.917406553300714,0.9357231149567367
human_NPH_1069,18792,14134.468284376331,601.0,971.1899999999999,2082.55,5478.5,8837.0,15353.75,47730.250000000044,81429.1,190428.0,13917.926511281396,585.0,956.8199999999999,2056.0,5405.75,8720.0,15151.5,46932.8,79987.02000000002,186503.0,12705.827852277565,529.0,879.46,1887.2000000000003,4920.75,7933.0,13807.0,42998.50000000002,73614.5,171488.0,216.541773094934,2.0,12.0,27.0,70.0,120.0,229.0,772.4500000000007,1429.1800000000003,3925.0,0.014277002652298691,0.0015961691939345571,0.008094168109029264,0.009732008833123746,0.012100025475893884,0.01402239731976904,0.016290899047188306,0.019420092142072045,0.022479942216956622,0.03791782269784648,0.9857229973477014,0.9620821773021535,0.9775200577830434,0.9805799078579279,0.9837091009528117,0.9859776026802309,0.9878999745241062,0.9902679911668762,0.9919058318909707,0.9984038308060654,0.8981191992762476,0.8379272326350606,0.8768148201077369,0.8836097273989107,0.8914666119696355,0.8979528483297066,0.9046127879754334,0.9133467684816251,0.9196406310240371,0.9381578947368421
human_NPH_1075,20233,12121.629516137004,608.0,797.0,1280.0,3255.0,5811.0,11688.0,48731.59999999999,78852.24000000002,170782.0,11938.138684327583,594.0,786.3199999999999,1263.0,3208.0,5735.0,11507.0,48006.799999999996,77619.68,167771.0,10865.617011812386,538.0,717.3199999999999,1150.6,2919.0,5211.0,10505.0,43856.19999999995,70666.52000000002,152798.0,183.49083180942026,2.0,9.0,16.0,42.0,78.0,170.0,783.0,1296.3600000000006,3291.0,0.014045943543741224,0.0027472527472527475,0.007315946288878013,0.009214673271002801,0.011904761904761904,0.013921113689095127,0.01610452749924035,0.019157088122605363,0.021685475112710125,0.03506787330316742,0.9859540564562588,0.9649321266968326,0.9783145248872899,0.9808429118773946,0.9838954725007596,0.9860788863109049,0.9880952380952381,0.9907853267289972,0.992684053711122,0.9972527472527473,0.8972325266853635,0.829622458857696,0.8747811604886331,0.8836145750764683,0.8917757569701209,0.8971545330709854,0.9028268551236749,0.9113784595484293,0.917646365062462,0.940406976744186
human_NPH_873,19673,14620.7798505566,621.0,1176.72,2393.6,5230.0,7757.0,14540.0,53679.59999999998,76481.47999999998,130125.0,14407.596858638743,612.0,1166.88,2359.6,5159.0,7653.0,14331.0,52794.59999999999,75259.11999999985,128283.0,13057.253392975144,545.0,1038.6,2125.6,4665.0,6915.0,12909.0,48030.399999999994,68315.11999999991,116055.0,213.18299191785695,2.0,14.0,30.0,64.0,101.0,223.0,815.0,1178.1199999999953,2326.0,0.013818124635103653,0.001869158878504673,0.0076188709601097806,0.009148497521600307,0.011548839719373987,0.013520933424845573,0.015827739292684495,0.019355188011946137,0.022098131206308467,0.029567854435178165,0.9861818753648963,0.9704321455648218,0.9779018687936916,0.9806448119880539,0.9841722607073154,0.9864790665751544,0.988451160280626,0.9908515024783997,0.9923811290398902,0.9981308411214953,0.8919963505859193,0.8254122211445198,0.8462286353016499,0.8645830806711318,0.8882027257240205,0.8942412962557478,0.8994183572137892,0.9075536817113208,0.9135129343383999,0.9294326942083415
human_NPH_881,23972,18856.799307525445,607.0,804.4200000000001,1134.0,3571.75,9974.5,28040.5,64062.50000000001,92427.41000000003,177285.0,18572.401635241116,603.0,794.0,1118.0,3522.75,9823.0,27635.5,63064.9,90974.48000000001,174197.0,16968.406098781914,533.0,722.71,1013.0,3205.5,8965.5,25201.0,57867.900000000016,83203.24000000014,160901.0,284.39767228433175,1.0,8.0,13.0,49.0,141.0,403.0,1001.0,1561.8700000000026,3580.0,0.014165948066924245,0.001277139208173691,0.006707684403198356,0.009210526315789473,0.0122219562355898,0.014170508428119687,0.01617300064443598,0.01897621077289407,0.02109703321409426,0.030450669914738125,0.9858340519330757,0.9695493300852619,0.9789029667859057,0.9810237892271059,0.9838269993555641,0.9858294915718804,0.9877780437644101,0.9907894736842106,0.9932923155968016,0.9987228607918263,0.8983172053781013,0.8573248407643312,0.8765206483911876,0.8852158687193368,0.8941623396993206,0.8985861770960912,0.9028848764545376,0.9102243715797631,0.9164339565417587,0.9357541899441341
human_NPH_884,13036,15705.887618901503,657.0,1303.75,2524.5,6314.5,9899.5,15855.0,55236.5,83439.2,175194.0,15477.64076403805,647.0,1285.7,2495.0,6223.75,9761.5,15622.75,54408.5,82058.25,171882.0,14121.705277692543,585.0,1177.7,2277.0,5660.75,8899.5,14278.0,49641.5,74982.49999999996,156300.0,228.24685486345504,1.0,16.349999999999994,32.0,80.75,131.0,234.0,842.25,1358.199999999997,3368.0,0.013904076298817488,0.0012674271229404308,0.008322289187197518,0.009811313735894476,0.011932409392305917,0.013702399573926593,0.015753483947935954,0.018541284826999536,0.020497643667253276,0.02784503631961259,0.9860959237011825,0.9721549636803875,0.9795023563327467,0.9814587151730004,0.984246516052064,0.9862976004260734,0.9880675906076941,0.9901886862641055,0.9916777108128024,0.9987325728770595,0.8993946665162166,0.8438256658595642,0.8828793367060321,0.8880228571320073,0.8946932474788638,0.8991215290116088,0.904010705232953,0.9115008614100202,0.917282496970764,0.9307359307359307
human_NPH_896,12561,8435.27633150227,614.0,1083.4,1916.0,4163.0,6098.0,9131.0,20096.0,58787.59999999992,186384.0,8313.453069023168,607.0,1076.0,1887.0,4108.0,6014.0,9001.0,19784.0,57821.79999999997,182779.0,7552.29591593026,548.0,964.6,1709.0,3728.0,5467.0,8180.0,17986.0,52586.399999999965,167528.0,121.82326247910198,2.0,12.0,23.0,50.0,77.0,123.0,360.0,979.3999999999996,3605.0,0.013401549148852374,0.0023790642347343376,0.006268932388557282,0.008403361344537815,0.011200807265388496,0.013136239863550675,0.015190885468718768,0.019549073991231996,0.02402879243661366,0.03339172323188089,0.9865984508511476,0.9666082767681191,0.9759712075633864,0.980450926008768,0.9848091145312813,0.9868637601364493,0.9887991927346115,0.9915966386554622,0.9937310676114427,0.9976209357652657,0.8953335672761347,0.7993438093593507,0.8547864486252973,0.8736151005334427,0.8892128279883382,0.8966563609298065,0.9034348671419313,0.9121442125237191,0.9177050755612863,0.9278158058494088
human_NPH_898,3020,11879.958609271524,690.0,1261.23,2184.0,4573.25,7411.0,12373.0,37511.64999999993,85989.72,174475.0,11695.027814569536,682.0,1239.47,2144.95,4494.0,7284.5,12192.25,36912.34999999999,84605.72,170658.0,10456.694701986755,610.0,1085.3600000000001,1872.9,3981.5,6474.5,10700.5,33651.2999999999,77584.79999999997,155336.0,184.93079470198674,5.0,14.0,26.0,71.0,113.5,171.0,644.3499999999981,1435.8699999999985,3817.0,0.015201230842415524,0.002926421404682274,0.0068674329372817745,0.008877390662917865,0.012011804888451319,0.015241401088070466,0.01821332510890663,0.021824208995469323,0.02373834003084361,0.028880070546737212,0.9847987691575845,0.9711199294532628,0.9762616599691564,0.9781757910045307,0.9817866748910933,0.9847585989119296,0.9879881951115487,0.9911226093370821,0.9931325670627181,0.9970735785953178,0.8741746439085015,0.8187693172239393,0.8324526382093855,0.8419376823340904,0.8583189358838331,0.8748285536274412,0.8903861521659157,0.9043505825502739,0.9118925687871177,0.9241440377804014
human_NPH_906,81,3020.7283950617284,602.0,618.0,731.0,1752.0,2790.0,3992.0,6098.0,8746.200000000003,9695.0,2985.259259259259,595.0,611.0,722.0,1731.0,2748.0,3944.0,6024.0,8624.200000000003,9581.0,2710.259259259259,551.0,555.8,653.0,1587.0,2526.0,3624.0,5391.0,7808.400000000003,8770.0,35.46913580246913,3.0,6.2,9.0,19.0,32.0,45.0,74.0,116.80000000000003,124.0,0.011727138745866873,0.004189944134078212,0.005812259838822504,0.007911392405063292,0.01010886469673406,0.011616161616161616,0.01289301063107894,0.016725352112676055,0.018647768002606716,0.01899641577060932,0.9882728612541332,0.9810035842293907,0.9813522319973933,0.983274647887324,0.987106989368921,0.9883838383838384,0.9898911353032659,0.9920886075949367,0.9941877401611775,0.9958100558659218,0.8975848635537188,0.8347826086956521,0.8588819875776398,0.8724489795918368,0.8902567182104789,0.8999208860759493,0.9058219178082192,0.9138594802694899,0.9229776171453934,0.9238095238095239
human_NPH_907,14874,15850.30684415759,951.0,1861.73,3395.65,5614.0,7885.0,15756.75,58432.849999999984,83802.11000000004,136950.0,15616.708215678365,939.0,1837.73,3353.65,5550.25,7789.5,15522.75,57549.849999999955,82212.39000000003,134774.0,14230.659943525616,844.0,1674.0,3053.0,5032.25,7075.5,14141.5,52625.7,75103.70000000004,122579.0,233.59862847922548,4.0,23.0,40.0,64.0,97.0,240.0,939.0,1453.1600000000035,2384.0,0.013295192891447358,0.0033444816053511705,0.0077073529888132,0.008893762476508487,0.011022473367205455,0.012938913920123467,0.015371352318901355,0.018653550492167742,0.02069999610691084,0.026694045174537988,0.9867048071085527,0.973305954825462,0.9793000038930891,0.9813464495078322,0.9846286476810986,0.9870610860798765,0.9889775266327945,0.9911062375234915,0.9922926470111868,0.9966555183946488,0.8979405903075364,0.8317164179104478,0.8770540392387505,0.8857478842579444,0.8933320054374855,0.8979435190234083,0.9028779066941923,0.9102751534475245,0.915433865366155,0.9266409266409267
human_NPH_909,18076,20661.486667404293,672.0,1532.75,2855.75,5785.5,10637.0,24700.5,73826.75,109203.5,208039.0,20349.270081876522,661.0,1511.0,2818.75,5705.5,10486.5,24312.75,72643.0,107178.25,204500.0,18508.330161540165,606.0,1382.25,2572.5,5191.0,9555.5,22180.75,66039.5,97518.75,186874.0,312.21658552777166,4.0,19.0,35.0,76.0,148.0,392.0,1170.25,1749.0,3627.0,0.014318568250608673,0.004703668861712135,0.008538230487280328,0.009992817925360086,0.012275813243608312,0.014058945152384811,0.016117110668397223,0.019370734219524777,0.022519403219745212,0.03340812764896534,0.9856814317493915,0.9665918723510346,0.9774805967802548,0.9806292657804753,0.9838828893316027,0.9859410548476152,0.9877241867563917,0.9900071820746399,0.9914617695127197,0.9952963311382879,0.8975239301186401,0.826630347700689,0.8772698621894967,0.8851663279782174,0.8926807443292029,0.8973831986832754,0.9024880958047017,0.9105261758156331,0.9168091097172233,0.9371804236669101
human_NPH_910,17183,17574.898795320958,690.0,2127.0,3176.1,5507.0,9334.0,26852.0,51615.7,70686.88000000002,173508.0,17323.963568643427,677.0,2094.82,3131.0,5443.0,9208.0,26500.0,50907.299999999996,69788.58000000002,170664.0,15772.984170400978,625.0,1898.82,2844.1,4927.5,8383.0,24120.0,46421.9,63525.900000000016,155279.0,250.93522667753012,6.0,24.0,38.0,65.0,128.0,375.0,779.8999999999996,1115.0,2844.0,0.013544473218573397,0.004337349397590362,0.007832500310829292,0.009224566253608025,0.011486667827247537,0.013302314483416846,0.015460575052063434,0.018531171434244362,0.020497045716108865,0.026713709677419355,0.9864555267814267,0.9732862903225806,0.9795029542838911,0.9814688285657556,0.9845394249479366,0.9866976855165831,0.9885133321727524,0.990775433746392,0.9921674996891706,0.9956626506024097,0.8968077905496291,0.8361684031469275,0.8798085009428794,0.8864288702928871,0.8930310765251668,0.896918675256777,0.9008473529812824,0.9070728786454969,0.9120192484272622,0.922604186671788
human_NPH_916,10490,8717.584080076263,763.0,1431.56,3388.3500000000004,5980.5,7901.0,10741.75,16702.649999999998,21011.950000000026,30721.0,8595.951096282173,746.0,1418.23,3338.25,5897.5,7794.0,10596.25,16468.55,20720.750000000015,30164.0,7802.867397521449,685.0,1290.89,3037.45,5348.0,7072.0,9616.25,14954.399999999994,18835.990000000005,27703.0,121.63298379408961,2.0,18.0,42.0,77.0,106.0,151.0,252.0,345.0,578.0,0.01373256330570482,0.002107481559536354,0.008082231373399206,0.009576387738946548,0.011856091578086671,0.01359023129814765,0.01541650547815441,0.01827573673104132,0.020903786071850096,0.03349824778396207,0.9862674366942951,0.966501752216038,0.9790962139281499,0.9817242632689587,0.9845834945218456,0.9864097687018523,0.9881439084219134,0.9904236122610535,0.9919177686266007,0.9978925184404637,0.8951450132963013,0.824,0.8763904678846037,0.882290909050715,0.8893177229147529,0.8944640631557303,0.9006540422345722,0.9098255669081707,0.9161939868712147,0.9310425614994143
human_NPH_923,15008,16431.99740138593,666.0,1417.35,2812.35,6397.75,9333.0,15642.0,58901.899999999994,89838.15000000002,198054.0,16172.914179104477,653.0,1396.56,2773.75,6305.0,9215.5,15413.25,57847.299999999974,88407.76000000007,194095.0,14767.547774520255,587.0,1274.0,2529.35,5722.5,8375.0,14019.25,52997.19999999999,81360.17000000007,178196.0,259.0832222814499,6.0,18.0,37.0,80.0,123.0,246.0,1038.6499999999996,1653.9300000000003,4032.0,0.014291059684461772,0.004657351962741184,0.008294603745527991,0.009719537247411278,0.012014890887521727,0.01412287287477194,0.016473765088083795,0.019346449808219417,0.021269158228123676,0.03237410071942446,0.9857089403155382,0.9676258992805755,0.9787308417718764,0.9806535501917806,0.9835262349119163,0.985877127125228,0.9879851091124783,0.9902804627525887,0.9917053962544721,0.9953426480372588,0.8971507576866742,0.8304323413812464,0.8782321621784648,0.8841890638233065,0.8913829320079487,0.8969544466941369,0.9030228315811291,0.9104508321626811,0.9152407382510376,0.929296131896005
human_NPH_944,10680,13654.951217228465,715.0,1788.3200000000002,3163.95,7264.75,9645.5,12888.5,44860.34999999995,91334.73999999983,195037.0,13450.960393258427,709.0,1763.48,3125.95,7162.0,9508.5,12705.25,44261.19999999998,89865.98999999999,190892.0,12222.217322097378,648.0,1605.58,2863.95,6508.5,8602.0,11498.25,40067.44999999991,82066.45999999989,174876.0,203.99082397003744,3.0,22.0,41.0,94.0,131.0,186.0,689.0999999999985,1532.6299999999974,4145.0,0.014115702751051685,0.0022893772893772895,0.00879853506608125,0.010263369634859921,0.012249384411681007,0.013934520897568204,0.01584113608484692,0.01855692895488354,0.020964841325364518,0.027143136106229253,0.9858842972489482,0.9728568638937708,0.9790351586746355,0.9814430710451164,0.9841588639151531,0.9860654791024318,0.987750615588319,0.98973663036514,0.9912014649339187,0.9977106227106227,0.8950404639807472,0.7693169092945129,0.8781131189158404,0.8825365776779885,0.8886771582829758,0.8942117125322238,0.9011112471147793,0.9095882969777159,0.9154458041958041,0.9352528291075777
human_NPH_976,21545,15780.231283360408,815.0,1466.0,2593.4,4639.0,7849.0,20368.0,54454.59999999998,81711.8,203302.0,15524.443908099327,797.0,1436.88,2559.0,4576.0,7740.0,20060.0,53444.399999999994,80127.88000000016,199516.0,14171.895474588071,732.0,1305.88,2323.2,4150.0,7050.0,18241.0,48990.399999999994,73591.12000000004,183941.0,255.78737526108145,2.0,19.0,32.0,59.0,116.0,321.0,939.0,1478.680000000004,3786.0,0.014932946096852948,0.0018975332068311196,0.007801172595257744,0.00944273076419416,0.012291313815630292,0.014804485848216935,0.017391304347826087,0.02083410669265154,0.024033359688961434,0.036973014501104386,0.9850670539031471,0.9630269854988956,0.9759666403110386,0.9791658933073485,0.9826086956521739,0.9851955141517831,0.9877086861843697,0.9905572692358059,0.9921988274047423,0.9981024667931688,0.8965456664787949,0.8201160541586073,0.859041964067445,0.8802014162469798,0.8907707272415174,0.8973121085594989,0.9035897435897436,0.9114028833697155,0.917492573332433,0.9305343511450381
