source_local_path,proposed_repo_path,bytes,filesystem_sha256,existing_authority_sha256_if_any,authority_hash_matches,git_present_status,git_filter_alters_bytes,applicable_attributes,exact_byte_preservation_possible,classification,historical_stage,chronology_class,sensitive_class,exact_or_reconstructed,superseded_by,recommended_commit_group,recommended_action,repair_disposition,repair_reason
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/block_major_wsl_implementation_gate_v4/artifacts/19_LOSSLESS_PLAN_AUTHORITY.json,,843,751f585a681aa392446341fc519797f8ad60c99e2edf0fbccccc4f9bea6016d2,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/block_major_wsl_implementation_gate_v4/artifacts/21_AUTHENTICATED_OLD_OBSERVED_BASIS_AUDIT.json,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/block_major_wsl_implementation_gate_v4/artifacts/21_AUTHENTICATED_OLD_OBSERVED_BASIS_AUDIT.json,905,7ae00037e6c025ca92841ed993bfe3bb8158e408a8606026384c77e83910702a,,UNKNOWN,IGNORED,False,{},True,SUPERSEDED_BUT_IMPORTANT,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/shared_refit_null_sensitivity_results_v4_block_major_wsl/FULL104_BLOCK_MAJOR_ALL_MANIFEST.csv,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/shared_refit_null_sensitivity_results_v4_block_major_wsl/FULL104_BLOCK_MAJOR_ALL_MANIFEST.csv,56230,8f292673c84447ee88f3a78936aa88920b96f0ffd681237e2b5af3e7dfe4d60c,,UNKNOWN,IGNORED,False,{},True,HISTORICAL_AUTHORITY,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/independent_full104_real_result_adjudication_v1/INDEPENDENT_FULL104_REAL_RESULT_ADJUDICATION.json,,100544,6e999e661e89593273b90697df29aae98edee21917902a8ff24a2070e79c79cb,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/independent_full104_real_result_adjudication_v1/INDEPENDENT_FULL104_REAL_RESULT_MANIFEST.csv,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/independent_full104_real_result_adjudication_v1/INDEPENDENT_FULL104_REAL_RESULT_MANIFEST.csv,413,b3cc29cbdf401d2ff8daaf865ee5890fda633cb3ca9818a6a42b835e38fc72d2,,UNKNOWN,IGNORED,False,{},True,HISTORICAL_AUTHORITY,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/independent_vs_production_comparison_v1/INDEPENDENT_VS_PRODUCTION_COMPARISON_MANIFEST.csv,,377,80712b9e812d27210cf9bf7ea6ff032a695c9e76c81a20e446d209d3240ce84a,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/full104_shared_no_prefix_control_closure_v1/FULL104_SHARED_NO_PREFIX_CONTROL_MANIFEST.csv,,818,f83b4c5756351395b1e3f1f7004943d33ef17998b18091d9e7aea6f1432d946a,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/full104_shared_state_final_adjudication_v1/FULL104_SHARED_STATE_FINAL_ADJUDICATION.json,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/full104_shared_state_final_adjudication_v1/FULL104_SHARED_STATE_FINAL_ADJUDICATION.json,3052,43444f649d30f55ccda7e4bd88dd86d086b8e2b04d1b88ecef4bef589acae1ac,,UNKNOWN,IGNORED,False,{},True,SUPERSEDED_BUT_IMPORTANT,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/full104_shared_state_final_adjudication_v1/FULL104_SHARED_STATE_FINAL_ADJUDICATION.md,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/full104_shared_state_final_adjudication_v1/FULL104_SHARED_STATE_FINAL_ADJUDICATION.md,1539,2d578014e5cb89df4353b03fe3928476fa8e93d7ce37d05acd01284b034cbd99,,UNKNOWN,IGNORED,False,{},True,SUPERSEDED_BUT_IMPORTANT,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/full104_v014_20260826/03_phase2_state_derivation_v1/full104_shared_state_final_adjudication_v1/FULL104_SHARED_STATE_FINAL_MANIFEST.csv,docs/history/full104_v014_20260826/03_phase2_state_derivation_v1/full104_shared_state_final_adjudication_v1/FULL104_SHARED_STATE_FINAL_MANIFEST.csv,246,0641735d6619ff3cfdc3cce8673c38f678591d1a4a685ea229470737c9311e6d,,UNKNOWN,IGNORED,False,{},True,HISTORICAL_AUTHORITY,FULL104,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/contextual_teacher_target_v1_f0_failed_attempt_2_identical_state_attack/CONTEXTUAL_TARGET_V1_F0_RUN_MANIFEST.json,,2428,f6f2ea0d3240601cb9f3dc52d9e055a083d9ad9745404e9284e41d628757f062,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,CONTEXTUAL_TEACHER,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/contextual_teacher_target_v1_f0_superseded_attempt_3_pre_review/CONTEXTUAL_TARGET_V1_F0_RUN_MANIFEST.json,,2428,f6f2ea0d3240601cb9f3dc52d9e055a083d9ad9745404e9284e41d628757f062,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,CONTEXTUAL_TEACHER,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/contextual_teacher_target_v1_f0_superseded_attempt_3_pre_review/CONTEXTUAL_TARGET_V1_F0_IMPLEMENTATION_MANIFEST.json,,2859,1fda00e4b26d6fb13b1d9ae8c54acecd9a904975f5f2bea3b1f57e6bbbde8b17,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,CONTEXTUAL_TEACHER,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/contextual_teacher_target_v1_f0_superseded_attempt_4_pre_final_exact_semantics/CONTEXTUAL_TARGET_V1_F0_RUN_MANIFEST.json,,2428,f6f2ea0d3240601cb9f3dc52d9e055a083d9ad9745404e9284e41d628757f062,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,CONTEXTUAL_TEACHER,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/contextual_teacher_target_v1_f0_superseded_attempt_4_pre_final_exact_semantics/CONTEXTUAL_TARGET_V1_F0_IMPLEMENTATION_MANIFEST.json,,5247,64da5599f02417a5a711d8024e205c46cc57b9169e0c7e54cbc35f7a1e53e6c3,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,CONTEXTUAL_TEACHER,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/contextual_teacher_target_v1_f0_implementation_20260901/CONTEXTUAL_TARGET_V1_F0_RUN_MANIFEST.json,,2829,20d56f9564a0f98e8a06bb7b6f0f72c1a6affff89907f269062b6fbdd874b733,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,CONTEXTUAL_TEACHER,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/contextual_teacher_target_v1_f0_implementation_20260901/CONTEXTUAL_TARGET_V1_F0_IMPLEMENTATION_MANIFEST.json,,5854,70ef75a5397b2361640bd8c910095bc4115d4bc23af3a036bc28c061f4d3a6e8,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,CONTEXTUAL_TEACHER,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/contextual_teacher_target_v1_f0_implementation_20260901/CONTEXTUAL_TARGET_V1_F0_CHANGED_SOURCE_MANIFEST.csv,docs/history/contextual_teacher_target_v1_f0_implementation_20260901/CONTEXTUAL_TARGET_V1_F0_CHANGED_SOURCE_MANIFEST.csv,777,2f100db21a0d7aae924e7b200a60e69efe4c9cfdd3d86cd0e32449a5e3973434,,UNKNOWN,IGNORED,False,{},True,HISTORICAL_AUTHORITY,CONTEXTUAL_TEACHER,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/contextual_teacher_target_v1_f0_implementation_20260901/CONTEXTUAL_TARGET_V1_F0_EXTERNAL_REVIEW_HANDOFF.md,docs/history/contextual_teacher_target_v1_f0_implementation_20260901/CONTEXTUAL_TARGET_V1_F0_EXTERNAL_REVIEW_HANDOFF.md,1899,b45871855029f9ac5c56cf42aa67cac72018cdecb36003e9f7b4bb2ece508bd2,,UNKNOWN,IGNORED,False,{},True,HISTORICAL_HANDOFF,CONTEXTUAL_TEACHER,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/contextual_teacher_target_v1_f0_implementation_20260901/CONTEXTUAL_TARGET_V1_F0_OUTPUT_MANIFEST.csv,,1843,e45dd8d885c4f6918bcaf0b24bde971c08c16322b27555e112693f46e42ddb4b,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,CONTEXTUAL_TEACHER,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/contextual_teacher_target_v1_f0_implementation_20260901/CONTEXTUAL_TARGET_V1_F0_OUTPUT_MANIFEST_ROOT_SHA256.txt,docs/history/contextual_teacher_target_v1_f0_implementation_20260901/CONTEXTUAL_TARGET_V1_F0_OUTPUT_MANIFEST_ROOT_SHA256.txt,65,b86ca16146d49eeab012a83d139f38d133edffa87d4459b95497594bfa8d4b20,,UNKNOWN,IGNORED,False,{},True,HISTORICAL_AUTHORITY,CONTEXTUAL_TEACHER,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/CONTEXTUAL_TEACHER_TARGET_V1_F0_REVIEW_PACKAGE_20260901/contextual_teacher_target_v1_f0_implementation_20260901/CONTEXTUAL_TARGET_V1_F0_RUN_MANIFEST.json,,2829,20d56f9564a0f98e8a06bb7b6f0f72c1a6affff89907f269062b6fbdd874b733,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,CONTEXTUAL_TEACHER,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/CONTEXTUAL_TEACHER_TARGET_V1_F0_REVIEW_PACKAGE_20260901/contextual_teacher_target_v1_f0_implementation_20260901/CONTEXTUAL_TARGET_V1_F0_IMPLEMENTATION_MANIFEST.json,,5854,70ef75a5397b2361640bd8c910095bc4115d4bc23af3a036bc28c061f4d3a6e8,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,CONTEXTUAL_TEACHER,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/CONTEXTUAL_TEACHER_TARGET_V1_F0_REVIEW_PACKAGE_20260901/contextual_teacher_target_v1_f0_implementation_20260901/CONTEXTUAL_TARGET_V1_F0_CHANGED_SOURCE_MANIFEST.csv,docs/history/CONTEXTUAL_TEACHER_TARGET_V1_F0_REVIEW_PACKAGE_20260901/contextual_teacher_target_v1_f0_implementation_20260901/CONTEXTUAL_TARGET_V1_F0_CHANGED_SOURCE_MANIFEST.csv,777,2f100db21a0d7aae924e7b200a60e69efe4c9cfdd3d86cd0e32449a5e3973434,,UNKNOWN,IGNORED,False,{},True,HISTORICAL_AUTHORITY,CONTEXTUAL_TEACHER,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/CONTEXTUAL_TEACHER_TARGET_V1_F0_REVIEW_PACKAGE_20260901/contextual_teacher_target_v1_f0_implementation_20260901/CONTEXTUAL_TARGET_V1_F0_EXTERNAL_REVIEW_HANDOFF.md,docs/history/CONTEXTUAL_TEACHER_TARGET_V1_F0_REVIEW_PACKAGE_20260901/contextual_teacher_target_v1_f0_implementation_20260901/CONTEXTUAL_TARGET_V1_F0_EXTERNAL_REVIEW_HANDOFF.md,1899,b45871855029f9ac5c56cf42aa67cac72018cdecb36003e9f7b4bb2ece508bd2,,UNKNOWN,IGNORED,False,{},True,HISTORICAL_HANDOFF,CONTEXTUAL_TEACHER,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/CONTEXTUAL_TEACHER_TARGET_V1_F0_REVIEW_PACKAGE_20260901/contextual_teacher_target_v1_f0_implementation_20260901/CONTEXTUAL_TARGET_V1_F0_OUTPUT_MANIFEST.csv,,1843,e45dd8d885c4f6918bcaf0b24bde971c08c16322b27555e112693f46e42ddb4b,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,CONTEXTUAL_TEACHER,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
outputs/CONTEXTUAL_TEACHER_TARGET_V1_F0_REVIEW_PACKAGE_20260901/contextual_teacher_target_v1_f0_implementation_20260901/CONTEXTUAL_TARGET_V1_F0_OUTPUT_MANIFEST_ROOT_SHA256.txt,docs/history/CONTEXTUAL_TEACHER_TARGET_V1_F0_REVIEW_PACKAGE_20260901/contextual_teacher_target_v1_f0_implementation_20260901/CONTEXTUAL_TARGET_V1_F0_OUTPUT_MANIFEST_ROOT_SHA256.txt,65,b86ca16146d49eeab012a83d139f38d133edffa87d4459b95497594bfa8d4b20,,UNKNOWN,IGNORED,False,{},True,HISTORICAL_AUTHORITY,CONTEXTUAL_TEACHER,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/contextual_teacher_target_v1_f1_preflight_20260901/CONTEXTUAL_TARGET_V1_F1_CELL_DONOR_OPERATOR_AUTHORITY.json,,2404675,32437e5ebb01deb8fad771f8b2d4d9bd2b62b061f89c1e79fdbc6629d11af9fe,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,DONOR,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,DONOR_LEVEL_HUMAN_DATA_REVIEW_REQUIRED,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_DONOR_LEVEL,LEDGER_HASH_ONLY_DONOR_LEVEL,LEDGER_HASH_ONLY_DONOR_LEVEL
outputs/contextual_teacher_target_v1_f1_preflight_20260901/CONTEXTUAL_TARGET_V1_F1_PREFLIGHT_SOURCE_AUTHORITY.json,docs/history/contextual_teacher_target_v1_f1_preflight_20260901/CONTEXTUAL_TARGET_V1_F1_PREFLIGHT_SOURCE_AUTHORITY.json,3282,788ae833119102c19a5bb1b6cdfaa03f72ae152756b69518867b7e265134fba2,,UNKNOWN,IGNORED,False,{},True,HISTORICAL_AUTHORITY,CONTEXTUAL_TEACHER,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/contextual_teacher_target_v1_f1_preflight_20260901/CONTEXTUAL_TARGET_V1_F1_EVIDENCE_MASK_CONTRACT.md,docs/history/contextual_teacher_target_v1_f1_preflight_20260901/CONTEXTUAL_TARGET_V1_F1_EVIDENCE_MASK_CONTRACT.md,1388,d1eefdab177501a00370d71521ae86932e60540fb9f769dfe2b56c7994ca5c5a,,UNKNOWN,IGNORED,False,{},True,HISTORICAL_AUTHORITY,CONTEXTUAL_TEACHER,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/contextual_teacher_target_v1_f1_preflight_20260901/CONTEXTUAL_TARGET_V1_F1_MATCHED_NULL_CONTRACT.md,docs/history/contextual_teacher_target_v1_f1_preflight_20260901/CONTEXTUAL_TARGET_V1_F1_MATCHED_NULL_CONTRACT.md,1420,d0bd54332b6430ab49a12a673088554e226c1582d37230439fbd310b61b827a0,,UNKNOWN,IGNORED,False,{},True,HISTORICAL_AUTHORITY,CONTEXTUAL_TEACHER,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/contextual_teacher_target_v1_f1_preflight_20260901/CONTEXTUAL_TARGET_V1_F1_PREFLIGHT_RED_TEAM.md,docs/history/contextual_teacher_target_v1_f1_preflight_20260901/CONTEXTUAL_TARGET_V1_F1_PREFLIGHT_RED_TEAM.md,3594,3d516333449ca72840c3d04578f10c6842162e7ebfe83be00c78c154ebd6c824,,UNKNOWN,IGNORED,False,{},True,SUPERSEDED_BUT_IMPORTANT,CONTEXTUAL_TEACHER,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/contextual_teacher_target_v1_f1_preflight_20260901/CONTEXTUAL_TARGET_V1_F1_PREFLIGHT_EXTERNAL_REVIEW_HANDOFF.md,docs/history/contextual_teacher_target_v1_f1_preflight_20260901/CONTEXTUAL_TARGET_V1_F1_PREFLIGHT_EXTERNAL_REVIEW_HANDOFF.md,1804,4565978902dff480975c6e63045b25c95a1a12616b09d3401b55f1d4667e0500,,UNKNOWN,IGNORED,False,{},True,HISTORICAL_HANDOFF,CONTEXTUAL_TEACHER,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/contextual_teacher_target_v1_f1_preflight_20260901/CONTEXTUAL_TARGET_V1_F1_PREFLIGHT_MANIFEST.csv,docs/history/contextual_teacher_target_v1_f1_preflight_20260901/CONTEXTUAL_TARGET_V1_F1_PREFLIGHT_MANIFEST.csv,1854,b705c289989a77317724ffdd20b8763fce7d718d854e54feb0d8ea3dab21a2e5,,UNKNOWN,IGNORED,False,{},True,HISTORICAL_AUTHORITY,CONTEXTUAL_TEACHER,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/contextual_teacher_target_v1_f1_reuse_reconciliation_20260901/F1_REUSE_RECONCILIATION_EXTERNAL_REVIEW_HANDOFF.md,docs/history/contextual_teacher_target_v1_f1_reuse_reconciliation_20260901/F1_REUSE_RECONCILIATION_EXTERNAL_REVIEW_HANDOFF.md,2305,6fce2255ebd5825a86a98e89a129a756907264c937b5efe43f02e8e8253e5264,,UNKNOWN,IGNORED,False,{},True,HISTORICAL_HANDOFF,CONTEXTUAL_TEACHER,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/contextual_teacher_target_v1_f1_reuse_reconciliation_20260901/F1_REUSE_RECONCILIATION_MANIFEST.csv,docs/history/contextual_teacher_target_v1_f1_reuse_reconciliation_20260901/F1_REUSE_RECONCILIATION_MANIFEST.csv,1480,97bb7e3d6696483a40558edda4a046b41de990d69da216a2ef3bc80593298725,,UNKNOWN,IGNORED,False,{},True,HISTORICAL_AUTHORITY,CONTEXTUAL_TEACHER,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,PROPOSE_REVIEW_MIRROR,PROPOSE_REVIEW_MIRROR,
outputs/contextual_teacher_target_v1_f1_prospective_repair_20260901_pre_council_repair1/F1_MATCHED_NULL_BALANCE_AUDIT.json,,2025155,99ccedf1fe826f4f6b53b2204112d61c83de9fb5d39f89ff979ab84c54fed622,,UNKNOWN,IGNORED,True,{},False,GIT_FILTER_ALTERS_HISTORICAL_BYTES,CONTEXTUAL_TEACHER,RECOVERED_HISTORICAL_BYTES__BACKFILLED_20260902,REVIEW_SAFE,EXACT_LOCAL_BYTES,,1_recovered_historical_authority_ledger,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED,LEDGER_HASH_ONLY_GIT_FILTER_ALTERED
