gene,scope,AT8_delta,A_beta_6e10_delta,GFAP_delta,Iba1_delta,NeuN_delta,manifold_safety_status,prediction_safety_status,perturbation_success,failure_reason,mean_latent_shift,median_latent_shift,mean_nearest_real_cell_distance,p95_nearest_real_cell_distance,baseline_nn_p95_threshold,manifold_violation_fraction
SLTM,graph_connected,0.0085518341511487,-0.0074797053821384,0.0358104296028614,0.0154811600223183,0.0074262805283069,not_computed,not_separately_audited,True,,0.0002557325642555,0.000283922010567,,,,
MYO1E,graph_connected,0.0074579427018761,-0.0003980291076004,-0.0161631591618061,-0.013723456300795,-0.0028706721495836,not_computed,not_separately_audited,True,,0.0001974886545212,0.0001895242894534,,,,
ICE2,graph_connected,-0.0024934390094131,-0.0072826775722205,-0.0071436017751693,0.0028726116288453,-0.0003358474059496,not_computed,not_separately_audited,True,,0.0001490143768023,0.0001135571073973,,,,
RORA,graph_connected,-0.0040012570098042,-0.005625944584608,0.0128445280715823,-0.0191465485841035,0.0072663072496652,not_computed,not_separately_audited,True,,0.0001693790836725,0.000147162048961,,,,
VPS13C,graph_connected,0.0074708173051476,0.0253164526075124,-0.0051912190392613,-0.0106660071760416,-0.0018972841789945,not_computed,not_separately_audited,True,,0.0001374760904582,9.485678310738876e-05,,,,
TLN2,graph_connected,0.0073332651518285,0.0124502182006835,0.0530642159283161,0.0237599648535251,-0.0014994090888649,not_computed,not_separately_audited,True,,0.0002736288006417,0.0003341438423376,,,,
RAB8B,graph_connected,-2.069084803224541e-05,-0.0191295575350523,0.056895513087511,0.001071959384717,0.0072475606575608,not_computed,not_separately_audited,True,,0.0001784447231329,0.0001539660734124,,,,
USP3,graph_connected,0.0173789151012897,-0.0101531920954585,0.0110780466347932,-0.0296807289123535,-0.0001438173057977,not_computed,not_separately_audited,True,,0.0002014003985095,0.0002448690065648,,,,
SNX1,graph_connected,0.0128043368458747,0.0064146141521632,-0.0018226297106593,0.0239152461290359,-0.0093193417415022,not_computed,not_separately_audited,True,,0.0003117415471933,0.0003229568246752,,,,
CSNK1G1,graph_connected,0.0050267772749066,0.0202609449625015,0.0012844385346397,-0.0265965647995471,0.0056102960370481,not_computed,not_separately_audited,True,,0.0001727507042232,0.0001686010800767,,,,
TRIP4,graph_connected,-0.0090614818036556,-0.0299438033252954,-0.0151077602058649,-0.0070732040330767,0.004511107224971,not_computed,not_separately_audited,True,,0.0003109959361609,0.0002270205150125,,,,
ZNF609,graph_connected,-0.0197420623153448,-0.0185347907245159,0.0107476385310292,0.0022198685910552,0.0092924041673541,not_computed,not_separately_audited,True,,0.0001493166637374,0.0001191865521832,,,,
DPP8,graph_connected,-0.0041181058622896,-0.0038528335280716,-0.0395336523652076,-0.0256344843655824,0.019877228885889,not_computed,not_separately_audited,True,,0.0003234185569453,0.0002828163560479,,,,
DENND4A,graph_connected,-0.0057667004875838,0.001801126403734,-0.0163874812424182,-0.0084960348904132,0.0188142601400613,not_computed,not_separately_audited,True,,0.0001666826865402,0.0001439696061424,,,,
RAB11A,graph_connected,0.0142222987487912,0.0158624295145273,0.0212746784090995,-0.015053036622703,-0.0135898003354668,not_computed,not_separately_audited,True,,0.000308917107759,0.0002816274936776,,,,
MAP2K1,graph_connected,-0.011586039327085,-0.045572891831398,0.0164928175508976,-0.0216286685317754,0.0121452892199158,not_computed,not_separately_audited,True,,0.0002668682136572,0.0003109555982518,,,,
SMAD3,graph_connected,0.0123532209545373,0.003361435374245,0.0513853691518306,0.0269538816064596,0.0184545163065195,not_computed,not_separately_audited,True,,0.0002961277205031,0.0002742469951044,,,,
MAP2K5,graph_connected,-0.0016113814199343,0.0059367297217249,-0.012259786017239,-0.0215764194726943,-0.0056825596839189,not_computed,not_separately_audited,True,,0.0002458658709656,0.0002827458956744,,,,
PIAS1,graph_connected,-0.0035228058695793,-0.0064921057783067,-0.003652109298855,-0.0162975881248712,-0.0034659190569072,not_computed,not_separately_audited,True,,0.0001461614883737,9.8773896752391e-05,,,,
ANP32A,graph_connected,0.0069402055814862,0.0248641781508922,0.0305425077676773,0.008713649585843,0.0164547804743051,not_computed,not_separately_audited,True,,0.0001579652307555,0.000182001516805,,,,
GLCE,graph_connected,-0.0192252788692712,-0.020499013364315,0.0077937883324921,-0.0032341252081096,0.0007036549504846,not_computed,not_separately_audited,True,,0.0001876250316854,0.0001499347126809,,,,
RPLP1,graph_connected,-0.0207597538828849,-0.0466654449701309,-0.0247492808848619,-0.0050361198373138,0.009447144344449,not_computed,not_separately_audited,True,,0.0002188660000683,0.0002036249497905,,,,
TLE3,graph_connected,-0.0083731403574347,-0.0494864918291568,-0.0184803120791912,-0.0181227084249258,-0.0030165335629135,not_computed,not_separately_audited,True,,0.0001677622058195,0.0001312576641794,,,,
MYO9A,graph_connected,0.0015882594743743,0.022053824737668,0.0296001732349395,-0.0192126054316759,0.0212634988129138,not_computed,not_separately_audited,True,,0.000225365627557,0.0002125184691976,,,,
PKM,graph_connected,-0.0071696946397423,-0.0253671146929264,-0.0087130740284919,-0.0013224435970187,0.0100083258002996,not_computed,not_separately_audited,True,,0.00016983578098,0.0001398847525706,,,,
HEXA,graph_connected,0.0125266322866082,1.5789202734595165e-05,-0.0115078007802367,-0.0078174462541937,0.0158272609114646,not_computed,not_separately_audited,True,,0.0002338969206903,0.000215679014218,,,,
ARIH1,graph_connected,-0.0108588673174381,-0.0050711282528936,0.0129560297355055,-0.0036776547785848,0.0280985757708549,not_computed,not_separately_audited,True,,0.0002159003488486,0.0002290468692081,,,,
ADPGK,graph_connected,0.0032277689315378,0.0084293074905872,0.0092693986371159,-0.0114286197349429,0.0046064583584666,not_computed,not_separately_audited,True,,0.0001805692591005,0.0001770076487446,,,,
NPTN,graph_connected,0.0024368409067392,-0.0210989173501729,0.046311680227518,0.0087740151211619,-0.0079784402623772,not_computed,not_separately_audited,True,,0.0002264471695525,0.0002037086524069,,,,
SCAMP2,graph_connected,-0.0153054250404238,-0.0034042261540889,-0.0364197418093681,-0.0009264477412216,0.0035663160961121,not_computed,not_separately_audited,True,,0.0001480945502407,0.0001272451481781,,,,
PTPN9,graph_connected,-0.0044259079732,0.0010037047322839,0.0269915983080863,0.02424624748528,0.0154038993641734,not_computed,not_separately_audited,True,,0.0002643119078129,0.000231689424254,,,,
ETFA,graph_connected,0.0273554027080535,0.0495479330420494,0.0607269369065761,0.0093106068670749,0.0146037675440311,not_computed,not_separately_audited,True,,0.0002398247161181,0.0001981565146706,,,,
PEAK1,graph_connected,-0.0036721422802656,-0.0010195126524195,-0.0127692436799407,-0.0025786696933209,0.0043900399468839,not_computed,not_separately_audited,True,,0.000165548233781,0.0001820560282794,,,,
TBC1D2B,graph_connected,0.0002602988388389,-0.0148894460871815,-0.005183158442378,-0.010195524431765,0.0006760867545381,not_computed,not_separately_audited,True,,0.000189300335478,0.0002292949066031,,,,
IREB2,graph_connected,0.0425915829837322,0.0414194352924823,0.056075844913721,0.0005181398009881,7.923265366116539e-05,not_computed,not_separately_audited,True,,0.0002431509346934,0.000232574675465,,,,
MORF4L1,graph_connected,0.0205083768814802,0.0242594592273235,0.022998496890068,-0.0121400263160467,-0.0115158585831522,not_computed,not_separately_audited,True,,0.0001896860048873,0.0001706122129689,,,,
CTSH,graph_connected,0.0041746255010366,0.0220334324985742,-0.0043181758373975,-0.010728689841926,0.003205603454262,not_computed,not_separately_audited,True,,0.0001444228546461,0.0001056423061527,,,,
ZFAND6,graph_connected,-0.0046600624918937,-0.0106167253106832,0.0234988592565059,-0.0061498531140387,0.0098053067922592,not_computed,not_separately_audited,True,,0.0002290049014845,0.0002803081006277,,,,
BTBD1,graph_connected,0.0124998008832335,0.0045339283533394,0.0128350872546434,0.0330430530011653,-0.0147126754745841,not_computed,not_separately_audited,True,,0.0002882288536056,0.0002415509370621,,,,
SEC11A,graph_connected,0.0004208811151329,-0.0025418261066079,0.0172026082873344,-0.0169126372784376,-0.0017212857492268,not_computed,not_separately_audited,True,,0.0001729966315906,0.0001266460458282,,,,
ZNF592,graph_connected,0.0108686489984393,0.0142662869766354,0.0111052989959716,0.0099009312689304,-0.0109775839373469,not_computed,not_separately_audited,True,,0.0001816376025089,0.0001435215090168,,,,
PDE8A,graph_connected,0.0082310000434517,0.0179773122072219,0.0300820246338844,-0.0107053266838192,0.0072655826807022,not_computed,not_separately_audited,True,,0.0001872693392215,0.0002228947996627,,,,
ABHD2,graph_connected,0.022060265764594,0.0331224016845226,0.0439913719892501,0.000964579929132,-0.0071535310707986,not_computed,not_separately_audited,True,,0.0001414803118677,0.000121905344713,,,,
AP3S2,graph_connected,0.0145538682118058,0.0214048232883214,0.0370901077985763,0.0151957664638757,0.0182516518980264,not_computed,not_separately_audited,True,,0.0002846279530785,0.0002147594932466,,,,
IQGAP1,graph_connected,0.0169296134263277,0.0051697520539164,0.0208339467644691,-0.010685765184462,-0.0016521094366908,not_computed,not_separately_audited,True,,0.0001956919440999,0.0001528524298919,,,,
LINC01578,graph_connected,0.0016028318786993,-0.0040948349051177,0.0046729291789233,-0.0218504834920167,5.280034019961022e-05,not_computed,not_separately_audited,True,,0.0001803743652999,0.0001539528311695,,,,
CHD2,graph_connected,0.0028144617099314,0.00675764773041,0.0186740793287754,0.0064410786144435,0.0042673898860812,not_computed,not_separately_audited,True,,0.0001520519872428,0.0001370836107525,,,,
IGF1R,graph_connected,0.0158897545188665,0.0211072843521833,0.1082795262336731,0.0029737025033682,-0.0003567960811778,not_computed,not_separately_audited,True,,0.0002419476368231,0.0001914005115395,,,,
LRRC28,graph_connected,-0.0106361396610736,-0.0115278046578168,-0.0072782202623784,-0.0078323930501937,0.0056139272637665,not_computed,not_separately_audited,True,,0.000131800348754,9.800187399378046e-05,,,,
LRRK1,graph_connected,-0.0189509447664022,-0.0397910922765731,-0.0027469275519251,-0.0031976806931197,-0.0039949910715222,not_computed,not_separately_audited,True,,0.0002283041685586,0.0001987492578336,,,,
CHSY1,graph_connected,0.0028929649852216,-0.0335055328905582,0.009494143538177,-0.0115534551441669,-0.0043634455651044,not_computed,not_separately_audited,True,,0.0003311210311949,0.0003950240206904,,,,
LUC7L,graph_connected,-0.0091411583125591,-0.0314129702746868,-0.0038826116360723,0.0014794743619859,-0.0014338587643578,not_computed,not_separately_audited,True,,0.0002235467545688,0.0001988600124605,,,,
MAPK8IP3,graph_connected,0.0315695814788341,0.0064431470818817,0.0177385192364454,-0.0093540139496326,0.0042587625794112,not_computed,not_separately_audited,True,,0.0002575680846348,0.0002083589351968,,,,
RPS2,graph_connected,0.0287566184997558,0.0561961270868778,0.0153760081157088,0.0160468444228172,0.0030564926564693,not_computed,not_separately_audited,True,,0.0002591122174635,0.0002391208399785,,,,
SRRM2,graph_connected,0.0050268657505512,0.0144744226709008,-0.0041612535715103,0.0008911336190067,-0.0069317026063799,not_computed,not_separately_audited,True,,0.0001600515242898,0.0001654163643252,,,,
CREBBP,graph_connected,0.0333654433488845,0.0545256957411766,-0.0256117898970842,0.0076156384311616,-0.006141641177237,not_computed,not_separately_audited,True,,0.0002843373222276,0.0003013991808984,,,,
MGRN1,graph_connected,-0.0044798636808991,-0.0081393895670771,0.0020428749267011,0.0039740279316902,-0.0025758543051779,not_computed,not_separately_audited,True,,0.0001392995909554,0.0001014755980577,,,,
GLYR1,graph_connected,0.0021474710665643,0.0141092995181679,-0.0094612501561641,0.0316107533872127,-0.0163028594106435,not_computed,not_separately_audited,True,,0.0003449810028541,0.0002640489256009,,,,
RBFOX1,graph_connected,-0.0174627937376499,-0.0095698442310094,-0.0206964127719402,0.0104184923693537,0.0011222294997423,not_computed,not_separately_audited,True,,0.0001761862513376,0.0001469273556722,,,,
USP7,graph_connected,0.0077098114416003,0.0084576066583395,0.0473228469491004,0.0071526700630784,0.0198064930737018,not_computed,not_separately_audited,True,,0.0003629573911894,0.000284710957203,,,,
ATF7IP2,graph_connected,0.00105806812644,0.0210864804685115,-0.0010120413498952,-0.0011456080246716,0.0008390994626097,not_computed,not_separately_audited,True,,0.0001810586109058,0.0001692267978796,,,,
CIITA,graph_connected,0.0010706045432016,-0.0182696878910064,0.0194887202233076,0.0065295845270156,0.0132595542818307,not_computed,not_separately_audited,True,,0.0002191109815612,0.0002392755704931,,,,
CLEC16A,graph_connected,0.005727706477046,-0.0464691296219825,-0.0039767711423337,-0.0251948777586221,0.0171410180628299,not_computed,not_separately_audited,True,,0.0002299743209732,0.0002686030347831,,,,
LITAF,graph_connected,0.0102540245279669,0.0072693810798227,0.0079959025606513,-0.0179660432040691,0.0029094847850501,not_computed,not_separately_audited,True,,0.0001323943433817,9.953502012649552e-05,,,,
TXNDC11,graph_connected,-0.0071919923648238,-0.015063377097249,0.0550707876682281,0.0378707535564899,0.0054097510874271,not_computed,not_separately_audited,True,,0.0002809178549796,0.0002120303106494,,,,
ZC3H7A,graph_connected,0.0052221422083675,-0.0263545010238885,0.0023717344738543,0.043464682996273,-0.0014659098815172,not_computed,not_separately_audited,True,,0.000337189034326,0.000268282397883,,,,
GSPT1,graph_connected,0.0040340349078178,0.0111393136903643,0.0016876901499927,-0.0019825228955596,0.0069283074699342,not_computed,not_separately_audited,True,,0.0001403983187628,0.0001047934856615,,,,
CPPED1,graph_connected,0.0008061099797487,-0.0127513036131858,-0.017148470506072,0.0130310663953423,-0.0081519950181245,not_computed,not_separately_audited,True,,0.0001865387312136,0.000139356139698,,,,
MRTFB,graph_connected,-0.0061261039227247,-0.00723981205374,-0.012847289443016,-0.0044302525930106,0.0150259956717491,not_computed,not_separately_audited,True,,0.0001852984569268,0.0001477571495342,,,,
PARN,graph_connected,-0.0190261490643024,-0.0276463478803634,-0.0716554000973701,-0.0386580787599086,0.0033363143447786,not_computed,not_separately_audited,True,,0.0002330619900021,0.0001962263777386,,,,
PDXDC1,graph_connected,-0.0006155284354463,0.0216832440346479,-0.0011073686182498,-0.0057387189008295,-0.0152717037126421,not_computed,not_separately_audited,True,,0.0002056346711469,0.0001691785437287,,,,
SMG1,graph_connected,-0.0677391663193702,0.0568891465663909,0.1599072813987732,0.4215579926967621,0.1761371791362762,not_computed,not_separately_audited,True,,0.0023530265316367,0.0025815251283347,,,,
ITPRIPL2,graph_connected,-0.0131172286346554,0.0046264403499662,-0.0135843241587281,0.001163994311355,-0.0044382945634424,not_computed,not_separately_audited,True,,0.0001740458828862,0.0001362813491141,,,,
SYT17,graph_connected,0.0012987316586077,-0.0407382287085056,0.0011811309959739,-0.0068728844635188,-0.009788354858756,not_computed,not_separately_audited,True,,0.0001995175844058,0.00024183797359,,,,
VPS35L,graph_connected,-0.07706780731678,-0.1483263969421386,-0.0075727337971329,0.0847472697496414,-0.0214731842279434,not_computed,not_separately_audited,True,,0.00058906362392,0.0005341906799003,,,,
METTL9,graph_connected,-0.0005135998362675,0.0071160644292831,0.0149675216525793,0.0008286679512821,0.0012027011252939,not_computed,not_separately_audited,True,,0.0001516594784334,0.0001096335399779,,,,
MOSMO,graph_connected,0.0122919445857405,0.020860793069005,0.0430762618780136,0.0129243191331624,0.0181304663419723,not_computed,not_separately_audited,True,,0.0002326354151591,0.0001721357984934,,,,
CDR2,graph_connected,0.0009365590522065,-0.0113714467734098,-0.0007198928506113,0.0049589336849749,-0.0017311358824372,not_computed,not_separately_audited,True,,0.0001512759627075,0.0001084805626305,,,,
GGA2,graph_connected,0.0279840938746929,0.0425217486917972,0.0852045342326164,-0.0201333705335855,0.0047244462184607,not_computed,not_separately_audited,True,,0.0002089141344185,0.000197651082999,,,,
PRKCB,graph_connected,0.0226776003837585,-0.0108472406864166,0.0121160568669438,-0.0006271801539696,0.0145282046869397,not_computed,not_separately_audited,True,,0.0001897930487757,0.0001653922081459,,,,
RBBP6,graph_connected,-0.0047441869974136,0.0079599069431424,-0.0267883259803056,0.0081463633105158,0.0139353089034557,not_computed,not_separately_audited,True,,0.0002378707431489,0.0001770529343048,,,,
TNRC6A,graph_connected,0.0207410603761672,-0.0016969495918601,0.0214206147938966,-0.0184092782437801,0.0101783210411667,not_computed,not_separately_audited,True,,0.0001677540421951,0.0001441288331989,,,,
ARHGAP17,graph_connected,0.0108563601970672,0.0071769538335502,0.0151423066854476,-0.0230041462928056,0.0017700985772535,not_computed,not_separately_audited,True,,0.0001999762607738,0.0001879837218439,,,,
IL4R,graph_connected,0.0010445573134347,-0.0237955506891012,0.0077834371477365,-0.0113902827724814,-0.0003874087706208,not_computed,not_separately_audited,True,,0.0001488051493652,0.0001660554116824,,,,
XPO6,graph_connected,0.0083067109808325,0.0230625793337821,0.0114949475973844,-0.0062573412433266,0.0088750794529914,not_computed,not_separately_audited,True,,0.0001770236267475,0.0001706893817754,,,,
CORO1A,graph_connected,0.014647752046585,0.0093680685386061,-0.0379635654389858,-0.0105031421408057,-0.0130696594715118,not_computed,not_separately_audited,True,,0.0002427514264127,0.0001788872177712,,,,
FUS,graph_connected,-0.0001898930349852,0.0139808813109993,0.0109935477375984,0.0019394762348383,0.0102187264710664,not_computed,not_separately_audited,True,,0.0002345766260987,0.0002833334438037,,,,
ITGAM,graph_connected,0.0007870692643336,-0.027404872700572,0.020588893443346,0.0237802844494581,-0.0308763049542903,not_computed,not_separately_audited,True,,0.0003414498642086,0.0003483302716631,,,,
ITGAX,graph_connected,-0.0122390706092119,0.0045693456195294,0.0084719527512788,0.0157528538256883,0.0046752304770052,not_computed,not_separately_audited,True,,0.0002420980163151,0.0002466513833496,,,,
ITFG1,graph_connected,-0.0237801801413297,-0.0296730063855648,0.0183866396546363,-0.0177173670381307,0.0313875712454319,not_computed,not_separately_audited,True,,0.0002200914896093,0.0002077318786177,,,,
PHKB,graph_connected,0.1136156022548675,0.294585645198822,0.7492110133171082,0.3720066547393799,0.2404141575098037,not_computed,not_separately_audited,True,,0.0027468362823128,0.0032704593613743,,,,
LONP2,graph_connected,0.0058365291915833,0.0167717598378658,0.0058947843499481,-0.01787512563169,0.0161181669682264,not_computed,not_separately_audited,True,,0.0002210430684499,0.0002647950022947,,,,
N4BP1,graph_connected,-0.0075879297219216,0.007570975460112,-0.0001020136842271,-0.0221050754189491,-0.0029921075329184,not_computed,not_separately_audited,True,,0.0001724653411656,0.0001418244646629,,,,
TENT4B,graph_connected,-0.0027242035139352,-0.0171566382050514,0.0449846237897872,-0.0076170009560883,0.0255868509411811,not_computed,not_separately_audited,True,,0.0002073453360935,0.0001575397327542,,,,
ADCY7,graph_connected,-0.0287529453635215,-0.0664294585585594,-0.0436671786010265,-0.0050060520879924,0.0073101641610264,not_computed,not_separately_audited,True,,0.0002258521708426,0.000277630315395,,,,
CYLD,graph_connected,-0.0071297665126621,0.0034036918077617,-0.02648601308465,-0.0095384698361158,0.0021581100299954,not_computed,not_separately_audited,True,,0.000210299520404,0.0001785246422514,,,,
SALL1,graph_connected,0.0048869233578443,-0.000551598786842,-0.0048435190692543,-0.0102437091991305,-0.0009014338720589,not_computed,not_separately_audited,True,,0.0001362191542284,8.663441258249804e-05,,,,
RBL2,graph_connected,0.0218321681022644,0.0254209600389003,-0.0016861979383975,0.0280776768922805,-0.0037723511923104,not_computed,not_separately_audited,True,,0.0002679089666344,0.0002062521816696,,,,
FTO,graph_connected,0.0109615931287407,-0.0080606695264577,-0.0331496186554431,0.0078596267849206,-0.0239360984414815,not_computed,not_separately_audited,True,,0.0003766136942431,0.0003759354876819,,,,
LPCAT2,graph_connected,-0.0169422850012779,-0.0284820757806301,-0.0219416320323944,-0.0223478432744741,0.0053656222298741,not_computed,not_separately_audited,True,,0.0001672705984674,0.0001246360770892,,,,
HERPUD1,graph_connected,-0.0039848471060395,0.0042778104543685,-0.0627489686012268,-0.0121925733983516,0.01615128852427,not_computed,not_separately_audited,True,,0.0002103031001752,0.0001776254357537,,,,
NLRC5,graph_connected,-0.0016486544627696,-0.001017996459268,0.0018209661357104,0.0036910397466272,0.0135300699621438,not_computed,not_separately_audited,True,,0.0001687559561105,0.0001308593928115,,,,
ADGRG1,graph_connected,-0.0057653612457215,0.0057379798963665,0.0101372366771101,0.0096920719370245,0.0059831733815371,not_computed,not_separately_audited,True,,0.0001928116689668,0.0002331913710804,,,,
CNOT1,graph_connected,-0.0130135584622621,-0.0164519194513559,-0.0017554037040099,-0.0016557005001232,0.0209521874785423,not_computed,not_separately_audited,True,,0.0002035101206274,0.0001954267354449,,,,
CKLF,graph_connected,0.0252367909997701,0.0393879860639572,0.0539132840931415,0.0138801541179418,-0.003300268901512,not_computed,not_separately_audited,True,,0.0001639437396079,0.0001551323366584,,,,
CBFB,graph_connected,0.0182222574949264,0.0103548457846045,-0.0021127501968294,9.673499152995646e-05,-0.0043289139866828,not_computed,not_separately_audited,True,,0.00021678484336,0.000203896779567,,,,
NFATC3,graph_connected,-0.0270540211349725,-0.0909133553504943,-0.0907054767012596,0.1032642945647239,0.0812908485531807,not_computed,not_separately_audited,True,,0.0006283273105509,0.000756392488256,,,,
SLC7A6,graph_connected,0.0154897067695856,0.0147565631195902,0.0363665446639061,-0.0166974421590566,0.0089188013225793,not_computed,not_separately_audited,True,,0.0001969633885892,0.0001749904622556,,,,
TANGO6,graph_connected,0.0154182575643062,-0.0143411587923765,0.0199062637984752,-0.0338335260748863,-0.0086704464629292,not_computed,not_separately_audited,True,,0.0002422481193207,0.0002091710048262,,,,
NFAT5,graph_connected,0.0402783714234828,-0.0065494240261614,0.0535483360290527,-0.0103279873728752,-0.0053373081609606,not_computed,not_separately_audited,True,,0.0002524514566175,0.0002597375714685,,,,
NQO1,graph_connected,1.2285254342714325e-05,0.0002981477882713,-0.000169684382854,-0.0002748363476712,-9.08120273379609e-05,not_computed,not_separately_audited,True,,5.111558493808843e-06,2.774948825390311e-06,,,,
WWP2,graph_connected,-0.0059335129335522,-0.0094666387885808,0.0178456287831068,0.0160142723470926,0.0028583025559782,not_computed,not_separately_audited,True,,0.0001921831863,0.0001741181768011,,,,
AP1G1,graph_connected,-0.0146085061132907,-0.0342685282230377,-0.0278827920556068,-0.005419482011348,0.0321516171097755,not_computed,not_separately_audited,True,,0.0002231138496426,0.0001804823696147,,,,
IST1,graph_connected,0.0012911611702293,-0.0009577662567608,0.0085430974140763,0.0019413018599152,-0.0030967211350798,not_computed,not_separately_audited,True,,0.0002259894681628,0.0001836433657445,,,,
AC009120.2,graph_connected,0.0092695979401469,0.0098277842625975,-0.0165026262402534,-0.0064701871015131,0.000729929190129,not_computed,not_separately_audited,True,,0.0001615628134459,0.0001256580289918,,,,
GLG1,graph_connected,-0.0015561660984531,-0.0570659898221492,0.0459776259958744,0.0099174296483397,0.0002018628438236,not_computed,not_separately_audited,True,,0.0003858982818201,0.0004533623286988,,,,
WDR59,graph_connected,0.0066832425072789,0.0001882649521576,0.0045196395367383,-0.0076238866895437,0.0051750438287854,not_computed,not_separately_audited,True,,0.0001452036667615,0.000107655483589,,,,
CFDP1,graph_connected,0.0064266161061823,-0.0236023943871259,0.0055304807610809,-0.0139679973945021,-0.0036754861939698,not_computed,not_separately_audited,True,,0.0001651904458412,0.0001348175574094,,,,
WWOX,graph_connected,-0.0029597014654427,-0.0156370662152767,0.006750835571438,-0.0214561410248279,0.0235153883695602,not_computed,not_separately_audited,True,,0.0001981883397093,0.0001781263272278,,,,
MAF,graph_connected,0.0159105584025383,0.037299744784832,0.0582693293690681,-0.0165533777326345,0.0117471851408481,not_computed,not_separately_audited,True,,0.000204099851544,0.0001862244971562,,,,
PLCG2,graph_connected,-0.0183575171977281,-0.0177309494465589,-0.0258920323103666,0.0137170441448688,-0.0073588793165981,not_computed,not_separately_audited,True,,0.0001505323016317,9.628843690734357e-05,,,,
MBTPS1,graph_connected,-0.0042650611139833,0.0113823805004358,0.0057074194774031,0.0051450100727379,0.0047061308287084,not_computed,not_separately_audited,True,,0.0001736289996188,0.0001282645971514,,,,
COTL1,graph_connected,-0.0160941667854785,-0.0251426082104444,-0.0002662787155713,0.0213450342416763,-0.0380016453564167,not_computed,not_separately_audited,True,,0.0003180348721798,0.0003170134441461,,,,
USP10,graph_connected,-0.0063808057457208,-0.0065334271639585,0.0276604983955621,-0.0084738302975893,-0.0020573500078171,not_computed,not_separately_audited,True,,0.0001738301652949,0.0001593326305737,,,,
GSE1,graph_connected,0.0118509354069828,0.0246252343058586,-0.0052762138657271,-0.0094756595790386,0.0074056694284081,not_computed,not_separately_audited,True,,0.0001738924911478,0.0001333110994892,,,,
IRF8,graph_connected,-0.0110897235572338,-0.0375088825821876,0.0195685178041458,0.0033924097660928,0.0065638911910355,not_computed,not_separately_audited,True,,0.0001908430567709,0.0001625656150281,,,,
BANP,graph_connected,-0.0133726652711629,0.0119593571871519,-0.0147421844303607,0.0106807742267847,0.0127583676949143,not_computed,not_separately_audited,True,,0.0003054589906241,0.0002525894087739,,,,
CYBA,graph_connected,-0.0016413398552685,-0.0097534814849495,-0.0289425905793905,-0.0080038253217935,-0.0023327704984694,not_computed,not_separately_audited,True,,0.0001662150752963,0.0001852296845754,,,,
ANKRD11,graph_connected,0.0140176685526967,0.0342702232301235,0.032342329621315,-0.0084827682003378,-0.0090803494676947,not_computed,not_separately_audited,True,,0.0001197787278215,7.874776929384097e-05,,,,
SPG7,graph_connected,0.0037778147961944,-0.0066139511764049,0.0224722083657979,-0.0056851073168218,0.0154227381572127,not_computed,not_separately_audited,True,,0.0001605732395546,0.0001413845311617,,,,
RPL13,graph_connected,0.0156841110438108,0.0242105703800916,0.0356931276619434,-0.0032500042580068,-0.0188570469617843,not_computed,not_separately_audited,True,,0.0001873563451226,0.0002295894664712,,,,
TCF25,graph_connected,0.0035941004753112,0.0246008429676294,0.0005536722601391,0.0130376974120736,0.0023453088942915,not_computed,not_separately_audited,True,,0.000209965815884,0.0001907638215925,,,,
VPS53,graph_connected,0.007752098608762,-0.0017738851020112,-0.0037259438540786,-0.0156261976808309,0.0061036120168864,not_computed,not_separately_audited,True,,0.0001670231868047,0.0001853442663559,,,,
NXN,graph_connected,-0.0112664056941866,-0.0077288807369768,0.011931019835174,0.0091949217021465,0.0166992656886577,not_computed,not_separately_audited,True,,0.0001672746293479,0.0001146032227552,,,,
YWHAE,graph_connected,0.0015987486112862,0.0116413040086627,0.1273653209209442,0.071832537651062,0.0248672738671302,not_computed,not_separately_audited,True,,0.0004273679805919,0.000411548797274,,,,
CRK,graph_connected,0.0290583707392215,0.0156136834993958,0.0334220491349697,0.0262670330703258,0.0060893041081726,not_computed,not_separately_audited,True,,0.0002743478689808,0.000232986654737,,,,
PITPNA,graph_connected,0.0198499038815498,0.0224103610962629,0.0204912070184946,-0.0127480570226907,0.0016706271562725,not_computed,not_separately_audited,True,,0.0001676080719335,0.0001357631408609,,,,
SLC43A2,graph_connected,-0.0087595442309975,-0.0344543196260929,-0.0172956585884094,-0.0131516940891742,-0.0185818541795015,not_computed,not_separately_audited,True,,0.0001909162820084,0.0001471474679419,,,,
SMG6,graph_connected,0.0145087148994207,0.0085863983258605,0.0107889091596007,-0.0161176528781652,0.013429949991405,not_computed,not_separately_audited,True,,0.0001918359776027,0.0001734574470901,,,,
PAFAH1B1,graph_connected,-0.3453229963779449,-0.5326715707778931,-0.0663058534264564,0.3944199681282043,0.1520563811063766,not_computed,not_separately_audited,True,,0.0023475009948015,0.0021745807025581,,,,
RAP1GAP2,graph_connected,-0.0079132923856377,-0.0248876120895147,-0.0350682996213436,0.0013536000624299,0.0047924076206982,not_computed,not_separately_audited,True,,0.0002240087633254,0.0002270637633046,,,,
ZZEF1,graph_connected,0.0110555412247776,0.0137139679864048,0.0012034834362566,0.0030257755424827,-0.0203406978398561,not_computed,not_separately_audited,True,,0.0001748427312122,0.00015685003018,,,,
ANKFY1,graph_connected,0.0087826624512672,0.0427368655800819,-0.0256688091903924,0.0103333983570337,-0.0189535394310951,not_computed,not_separately_audited,True,,0.0002301482600159,0.0002212140389019,,,,
