candidate_id,donor_id,leave_one_donor_out_delta,high_influence_flag,interpretation
stage27c_reference,H21.33.025,0.0018354047466767054,False,within tolerance
stage27c_reference,H21.33.026,0.0018773845124296362,False,within tolerance
stage27c_reference,H21.33.027,0.0007397328605258657,False,within tolerance
stage27c_reference,H21.33.028,0.006176112525527355,False,within tolerance
stage27c_reference,H21.33.029,-0.0022240386016293967,False,within tolerance
stage27c_reference,H21.33.030,-0.0034330558553131163,False,within tolerance
stage27c_reference,H21.33.031,0.00017720399943688125,False,within tolerance
stage27c_reference,H21.33.032,-0.0028117553221700953,False,within tolerance
stage27c_reference,H21.33.033,0.0017052674728426642,False,within tolerance
stage27c_reference,H21.33.034,0.0008698701343598514,False,within tolerance
stage27c_reference,H21.33.035,-0.007673012196356743,False,within tolerance
stage27c_reference,H21.33.036,0.0026246243428314497,False,within tolerance
stage27c_reference,H21.33.037,-0.004411184397355883,False,within tolerance
stage27c_reference,H21.33.038,0.004144291863086569,False,within tolerance
stage27c_reference,H21.33.039,0.0031493714147426966,False,within tolerance
stage27c_reference,H21.33.040,0.006302051822786092,False,within tolerance
stage27c_reference,H21.33.041,-0.0007421528705517932,False,within tolerance
stage27c_reference,H21.33.042,0.015491422546097366,False,within tolerance
stage27c_reference,H21.33.043,0.0019109683250319032,False,within tolerance
stage27c_reference,H21.33.044,0.00023177769491572464,False,within tolerance
stage27c_reference,H21.33.045,-0.014133698145729123,False,within tolerance
stage27c_reference,H21.33.046,0.0030486199769357847,False,within tolerance
stage27c_reference,H21.33.047,-0.0008093204957563827,False,within tolerance
stage39e_pca8_reference,H19.33.004,0.0028594547942575876,False,within tolerance
stage39e_pca8_reference,H20.33.001,0.004542674366623978,False,within tolerance
stage39e_pca8_reference,H20.33.002,-0.008285623539946385,False,within tolerance
stage39e_pca8_reference,H20.33.004,-0.0014241309652808232,False,within tolerance
stage39e_pca8_reference,H20.33.005,-0.0055088939775468915,False,within tolerance
stage39e_pca8_reference,H20.33.008,0.0031772374200551567,False,within tolerance
stage39e_pca8_reference,H20.33.011,0.007555676096443142,False,within tolerance
stage39e_pca8_reference,H20.33.012,0.006154967953590884,False,within tolerance
stage39e_pca8_reference,H20.33.013,0.004971875720355345,False,within tolerance
stage39e_pca8_reference,H20.33.014,-0.005587094378286583,False,within tolerance
stage39e_pca8_reference,H20.33.015,-0.000554300069711855,False,within tolerance
stage39e_pca8_reference,H20.33.016,0.0003651101886164021,False,within tolerance
stage39e_pca8_reference,H20.33.017,0.0006482150642315165,False,within tolerance
stage39e_pca8_reference,H20.33.018,-0.008404918851651233,False,within tolerance
stage39e_pca8_reference,H20.33.019,0.00017764521007274103,False,within tolerance
stage39e_pca8_reference,H20.33.020,-0.00932898358589268,False,within tolerance
stage39e_pca8_reference,H20.33.024,0.005122167748178419,False,within tolerance
stage39e_pca8_reference,H20.33.025,0.006980711588750188,False,within tolerance
stage39e_pca8_reference,H20.33.026,-0.007335256316290284,False,within tolerance
stage39e_pca8_reference,H20.33.027,0.004798138939359264,False,within tolerance
stage39e_pca8_reference,H20.33.028,-0.0033441085388238867,False,within tolerance
stage39e_pca8_reference,H20.33.029,-0.0021829362415338727,False,within tolerance
stage39e_pca8_reference,H20.33.030,0.0006608481247420972,False,within tolerance
stage39e_pca8_reference,H20.33.031,0.003399102491516759,False,within tolerance
stage39e_pca8_reference,H20.33.032,0.00553633094511774,False,within tolerance
stage39e_pca8_reference,H20.33.033,0.004928142941690139,False,within tolerance
stage39e_pca8_reference,H20.33.034,0.007472864247424937,False,within tolerance
stage39e_pca8_reference,H20.33.035,-0.0006065000994035508,False,within tolerance
stage39e_pca8_reference,H20.33.036,0.007611489775971647,False,within tolerance
stage39e_pca8_reference,H20.33.037,0.0001976262444336463,False,within tolerance
stage39e_pca8_reference,H20.33.038,0.006934868722191956,False,within tolerance
stage39e_pca8_reference,H20.33.039,0.003308489591679342,False,within tolerance
stage39e_pca8_reference,H20.33.040,0.007569086056102514,False,within tolerance
stage39e_pca8_reference,H20.33.041,0.0066118203944816045,False,within tolerance
stage39e_pca8_reference,H20.33.043,0.000585165642033536,False,within tolerance
stage39e_pca8_reference,H20.33.044,-0.002330019898378499,False,within tolerance
stage39e_pca8_reference,H20.33.045,-0.009272306594427127,False,within tolerance
stage39e_pca8_reference,H20.33.046,-0.004255720394767792,False,within tolerance
stage39e_pca8_reference,H21.33.001,0.008843608755453869,False,within tolerance
stage39e_pca8_reference,H21.33.002,-0.0022649876311429673,False,within tolerance
stage39e_pca8_reference,H21.33.003,-0.0057182678226113115,False,within tolerance
stage39e_pca8_reference,H21.33.004,-0.006618464493122311,False,within tolerance
stage39e_pca8_reference,H21.33.005,-0.0029136746342214304,False,within tolerance
stage39e_pca8_reference,H21.33.006,0.0029202757199993656,False,within tolerance
stage39e_pca8_reference,H21.33.007,-0.0017316569355132483,False,within tolerance
stage39e_pca8_reference,H21.33.008,-3.731103559234672e-05,False,within tolerance
stage39e_pca8_reference,H21.33.009,-0.013650187770867017,False,within tolerance
stage39e_pca8_reference,H21.33.010,-0.008797318444608182,False,within tolerance
stage39e_pca8_reference,H21.33.011,-0.012982572543465243,False,within tolerance
stage39e_pca8_reference,H21.33.012,0.0030527126549029227,False,within tolerance
stage39e_pca8_reference,H21.33.013,-0.005922707718876652,False,within tolerance
stage39e_pca8_reference,H21.33.014,-0.0035705417040753362,False,within tolerance
stage39e_pca8_reference,H21.33.015,-0.0032853137626669415,False,within tolerance
stage39e_pca8_reference,H21.33.016,-0.0037691854097062216,False,within tolerance
stage39e_pca8_reference,H21.33.017,0.012721879469549169,False,within tolerance
stage39e_pca8_reference,H21.33.018,0.009191931292542144,False,within tolerance
stage39e_pca8_reference,H21.33.019,-0.00020572667842505554,False,within tolerance
stage39e_pca8_reference,H21.33.020,-0.012083302736084434,False,within tolerance
stage39e_pca8_reference,H21.33.021,0.007227329741028687,False,within tolerance
stage39e_pca8_reference,H21.33.022,-0.0011364810868864095,False,within tolerance
stage39e_pca8_reference,H21.33.023,-0.0012075579028228978,False,within tolerance
stage39e_pca8_reference,H21.33.025,0.0015881779655449457,False,within tolerance
stage39e_pca8_reference,H21.33.026,-0.0007040763893016444,False,within tolerance
stage39e_pca8_reference,H21.33.027,0.0007504952964386136,False,within tolerance
stage39e_pca8_reference,H21.33.028,0.005782469826309811,False,within tolerance
stage39e_pca8_reference,H21.33.029,-0.0023530109179781267,False,within tolerance
stage39e_pca8_reference,H21.33.030,-0.0007623500692480745,False,within tolerance
stage39e_pca8_reference,H21.33.031,0.0011568750186037313,False,within tolerance
stage39e_pca8_reference,H21.33.032,-0.0017330942078776501,False,within tolerance
stage39e_pca8_reference,H21.33.033,0.0018553021582049523,False,within tolerance
stage39e_pca8_reference,H21.33.034,0.0008320436194165226,False,within tolerance
stage39e_pca8_reference,H21.33.035,-0.005208622636608429,False,within tolerance
stage39e_pca8_reference,H21.33.036,0.001081990380729314,False,within tolerance
stage39e_pca8_reference,H21.33.037,-0.004637836921117133,False,within tolerance
stage39e_pca8_reference,H21.33.038,-0.0019775628622318298,False,within tolerance
stage39e_pca8_reference,H21.33.039,0.0013624298968955562,False,within tolerance
stage39e_pca8_reference,H21.33.040,0.0058595095459179625,False,within tolerance
stage39e_pca8_reference,H21.33.041,-0.0015076374307302909,False,within tolerance
stage39e_pca8_reference,H21.33.042,0.013895584481291134,False,within tolerance
stage39e_pca8_reference,H21.33.043,-0.0012206982674169975,False,within tolerance
stage39e_pca8_reference,H21.33.044,-0.0009993924581182534,False,within tolerance
stage39e_pca8_reference,H21.33.045,-0.012254577375083064,False,within tolerance
stage39e_pca8_reference,H21.33.046,0.003364505118774952,False,within tolerance
stage39e_pca8_reference,H21.33.047,7.352568487184463e-05,False,within tolerance
target_shuffled_control,H19.33.004,0.010648439217003293,False,within tolerance
target_shuffled_control,H20.33.001,0.0063035334615774066,False,within tolerance
target_shuffled_control,H20.33.002,0.0028150149275108106,False,within tolerance
target_shuffled_control,H20.33.004,0.005997081171581169,False,within tolerance
target_shuffled_control,H20.33.005,0.00040117839671866516,False,within tolerance
target_shuffled_control,H20.33.008,-0.0059503601616961825,False,within tolerance
target_shuffled_control,H20.33.011,0.0026219080050474425,False,within tolerance
target_shuffled_control,H20.33.012,-0.003549117560629901,False,within tolerance
target_shuffled_control,H20.33.013,-0.00032087357423134233,False,within tolerance
target_shuffled_control,H20.33.014,-0.003414782310220594,False,within tolerance
target_shuffled_control,H20.33.015,0.0014674644468425108,False,within tolerance
target_shuffled_control,H20.33.016,-0.0003628533399842558,False,within tolerance
target_shuffled_control,H20.33.017,0.004107991712700355,False,within tolerance
target_shuffled_control,H20.33.018,0.009418432080443108,False,within tolerance
target_shuffled_control,H20.33.019,-0.0005559602624476134,False,within tolerance
target_shuffled_control,H20.33.020,0.0029493501779201195,False,within tolerance
target_shuffled_control,H20.33.024,0.0034489093903797216,False,within tolerance
target_shuffled_control,H20.33.025,0.006790498744311117,False,within tolerance
target_shuffled_control,H20.33.026,-0.007037636094696469,False,within tolerance
target_shuffled_control,H20.33.027,-0.0064960971164839815,False,within tolerance
target_shuffled_control,H20.33.028,-0.006538076882236888,False,within tolerance
target_shuffled_control,H20.33.029,0.00047254399849860906,False,within tolerance
target_shuffled_control,H20.33.030,-0.0015550786873668142,False,within tolerance
target_shuffled_control,H20.33.031,0.0004179703030198368,False,within tolerance
target_shuffled_control,H20.33.032,0.0073404336756741975,False,within tolerance
target_shuffled_control,H20.33.033,-0.004195605953224681,False,within tolerance
target_shuffled_control,H20.33.034,-0.005513770597865949,False,within tolerance
target_shuffled_control,H20.33.035,-0.0016180483359961688,False,within tolerance
target_shuffled_control,H20.33.036,-0.0059503601616961894,False,within tolerance
target_shuffled_control,H20.33.037,-0.0031712996688537318,False,within tolerance
target_shuffled_control,H20.33.038,-0.015152324814733414,False,within tolerance
target_shuffled_control,H20.33.039,0.00022906135713174,False,within tolerance
target_shuffled_control,H20.33.040,-0.005270287956499083,False,within tolerance
target_shuffled_control,H20.33.041,0.0007496104524677902,False,within tolerance
target_shuffled_control,H20.33.043,-0.006361761866074674,False,within tolerance
target_shuffled_control,H20.33.044,0.009561163284002997,False,within tolerance
target_shuffled_control,H20.33.045,0.00478806391789746,False,within tolerance
target_shuffled_control,H20.33.046,0.0024917707312134326,False,within tolerance
target_shuffled_control,H21.33.001,-0.002167983267359265,False,within tolerance
target_shuffled_control,H21.33.002,0.0008545598668500565,False,within tolerance
target_shuffled_control,H21.33.003,-0.0037716103191203117,False,within tolerance
target_shuffled_control,H21.33.004,-0.0045398400323985,False,within tolerance
target_shuffled_control,H21.33.005,-0.0012318344910694293,False,within tolerance
target_shuffled_control,H21.33.006,0.007227088308141359,False,within tolerance
target_shuffled_control,H21.33.007,0.0001241119427494719,False,within tolerance
target_shuffled_control,H21.33.008,0.008746755828396596,False,within tolerance
target_shuffled_control,H21.33.009,0.00602646700760821,False,within tolerance
target_shuffled_control,H21.33.010,-0.0004929906138182623,False,within tolerance
target_shuffled_control,H21.33.011,0.0028150149275108106,False,within tolerance
target_shuffled_control,H21.33.012,0.00015769575535179436,False,within tolerance
target_shuffled_control,H21.33.013,0.0004641480453480215,False,within tolerance
target_shuffled_control,H21.33.014,-0.0019412925322935606,False,within tolerance
target_shuffled_control,H21.33.015,-0.005576740246495317,False,within tolerance
target_shuffled_control,H21.33.016,0.0027184614662791318,False,within tolerance
target_shuffled_control,H21.33.017,-0.0032090814580313515,False,within tolerance
target_shuffled_control,H21.33.018,0.0003927824435680759,False,within tolerance
target_shuffled_control,H21.33.019,0.0005984832957573235,False,within tolerance
target_shuffled_control,H21.33.020,0.0014968502828695378,False,within tolerance
target_shuffled_control,H21.33.021,-0.002873243332008092,False,within tolerance
target_shuffled_control,H21.33.022,-0.0004971885903935526,False,within tolerance
target_shuffled_control,H21.33.023,0.0007496104524677884,False,within tolerance
target_shuffled_control,H21.33.025,-0.0021092115953051833,False,within tolerance
target_shuffled_control,H21.33.026,-0.005114962823213342,False,within tolerance
target_shuffled_control,H21.33.027,-0.007020844188395315,False,within tolerance
target_shuffled_control,H21.33.028,-0.006500295093059254,False,within tolerance
target_shuffled_control,H21.33.029,0.005035744535839604,False,within tolerance
target_shuffled_control,H21.33.030,0.0014506725405413357,False,within tolerance
target_shuffled_control,H21.33.031,0.0015514239783483083,False,within tolerance
target_shuffled_control,H21.33.032,0.0023532375042288403,False,within tolerance
target_shuffled_control,H21.33.033,0.0007286205695913369,False,within tolerance
target_shuffled_control,H21.33.034,0.008650202367164905,False,within tolerance
target_shuffled_control,H21.33.035,0.004930795121457339,False,within tolerance
target_shuffled_control,H21.33.036,-0.0006105339579264082,False,within tolerance
target_shuffled_control,H21.33.037,0.003927478719962853,False,within tolerance
target_shuffled_control,H21.33.038,-0.001995866227772338,False,within tolerance
target_shuffled_control,H21.33.039,-0.005358445464580187,False,within tolerance
target_shuffled_control,H21.33.040,0.003201228772437552,False,within tolerance
target_shuffled_control,H21.33.041,-0.0006021380047758207,False,within tolerance
target_shuffled_control,H21.33.042,-0.011785547601350265,False,within tolerance
target_shuffled_control,H21.33.043,0.004498403534202389,False,within tolerance
target_shuffled_control,H21.33.044,-0.001559276663942101,False,within tolerance
target_shuffled_control,H21.33.045,-0.005161140565541521,False,within tolerance
target_shuffled_control,H21.33.046,0.0020299933079314537,False,within tolerance
target_shuffled_control,H21.33.047,0.003545462851611404,False,within tolerance
tier3_proxy_only_comparator,H19.33.004,-0.005248853581985291,False,within tolerance
tier3_proxy_only_comparator,H20.33.001,0.0029078149038045398,False,within tolerance
tier3_proxy_only_comparator,H20.33.002,0.013390162412305423,False,within tolerance
tier3_proxy_only_comparator,H20.33.004,-0.005425168598147484,False,within tolerance
tier3_proxy_only_comparator,H20.33.005,0.01272268413683425,False,within tolerance
tier3_proxy_only_comparator,H20.33.008,-0.0010340851003934337,False,within tolerance
tier3_proxy_only_comparator,H20.33.011,0.003117713732569083,False,within tolerance
tier3_proxy_only_comparator,H20.33.012,0.003008566341611507,False,within tolerance
tier3_proxy_only_comparator,H20.33.013,0.005271275715693219,False,within tolerance
tier3_proxy_only_comparator,H20.33.014,-0.005597285637734428,False,within tolerance
tier3_proxy_only_comparator,H20.33.015,0.0016736097906690783,False,within tolerance
tier3_proxy_only_comparator,H20.33.016,0.00011616048123622158,False,within tolerance
tier3_proxy_only_comparator,H20.33.017,-0.007024597673333244,False,within tolerance
tier3_proxy_only_comparator,H20.33.018,-0.013254394911064699,False,within tolerance
tier3_proxy_only_comparator,H20.33.019,0.003315018631607769,False,within tolerance
tier3_proxy_only_comparator,H20.33.020,-0.006084250920468159,False,within tolerance
tier3_proxy_only_comparator,H20.33.024,0.003659252710781602,False,within tolerance
tier3_proxy_only_comparator,H20.33.025,0.003067338013665599,False,within tolerance
tier3_proxy_only_comparator,H20.33.026,-0.014538975743103644,False,within tolerance
tier3_proxy_only_comparator,H20.33.027,0.00658524238375921,False,within tolerance
tier3_proxy_only_comparator,H20.33.028,0.01565706976296244,False,within tolerance
tier3_proxy_only_comparator,H20.33.029,-0.0023438537918841207,False,within tolerance
tier3_proxy_only_comparator,H20.33.030,0.004053862508858946,False,within tolerance
tier3_proxy_only_comparator,H20.33.031,0.00934751097030051,False,within tolerance
tier3_proxy_only_comparator,H20.33.032,0.0057414490921258166,False,within tolerance
tier3_proxy_only_comparator,H20.33.033,-0.006185002358275127,False,within tolerance
tier3_proxy_only_comparator,H20.33.034,0.0016400259780667559,False,within tolerance
tier3_proxy_only_comparator,H20.33.035,-9.793632410359798e-05,False,within tolerance
tier3_proxy_only_comparator,H20.33.036,-0.00558888968458382,False,within tolerance
tier3_proxy_only_comparator,H20.33.037,-0.007406613541684731,False,within tolerance
tier3_proxy_only_comparator,H20.33.038,-0.001315349530937926,False,within tolerance
tier3_proxy_only_comparator,H20.33.039,0.00027148561452197684,False,within tolerance
tier3_proxy_only_comparator,H20.33.040,0.0007542529206804038,False,within tolerance
tier3_proxy_only_comparator,H20.33.041,0.0015686603762868068,False,within tolerance
tier3_proxy_only_comparator,H20.33.043,-0.0032128349429693115,False,within tolerance
tier3_proxy_only_comparator,H20.33.044,0.0063711455784193904,False,within tolerance
tier3_proxy_only_comparator,H20.33.045,-0.00449321779843298,False,within tolerance
tier3_proxy_only_comparator,H20.33.046,-0.0015672281254553166,False,within tolerance
tier3_proxy_only_comparator,H21.33.001,0.01718513323636825,False,within tolerance
tier3_proxy_only_comparator,H21.33.002,-0.006000291388962353,False,within tolerance
tier3_proxy_only_comparator,H21.33.003,-0.004971787128016131,False,within tolerance
tier3_proxy_only_comparator,H21.33.004,-0.011814488945739998,False,within tolerance
tier3_proxy_only_comparator,H21.33.005,-0.003124677434888201,False,within tolerance
tier3_proxy_only_comparator,H21.33.006,0.004607995416797295,False,within tolerance
tier3_proxy_only_comparator,H21.33.007,-0.0003372209888951594,False,within tolerance
tier3_proxy_only_comparator,H21.33.008,0.00010356655151036454,False,within tolerance
tier3_proxy_only_comparator,H21.33.009,-0.020084502799062653,True,high influence
tier3_proxy_only_comparator,H21.33.010,0.0029917744353103737,False,within tolerance
tier3_proxy_only_comparator,H21.33.011,-0.012057971587106836,False,within tolerance
tier3_proxy_only_comparator,H21.33.012,-0.002520168808046286,False,within tolerance
tier3_proxy_only_comparator,H21.33.013,0.020283239948932802,True,high influence
tier3_proxy_only_comparator,H21.33.014,-0.0024068234405134614,False,within tolerance
tier3_proxy_only_comparator,H21.33.015,-0.0018023148136716571,False,within tolerance
tier3_proxy_only_comparator,H21.33.016,-0.006252169983479772,False,within tolerance
tier3_proxy_only_comparator,H21.33.017,0.0011152789061553703,False,within tolerance
tier3_proxy_only_comparator,H21.33.018,0.00014974429383851628,False,within tolerance
tier3_proxy_only_comparator,H21.33.019,0.0054475907318554395,False,within tolerance
tier3_proxy_only_comparator,H21.33.020,-0.006042271154715229,False,within tolerance
tier3_proxy_only_comparator,H21.33.021,0.0027398958407929275,False,within tolerance
tier3_proxy_only_comparator,H21.33.022,0.0029707845524339083,False,within tolerance
tier3_proxy_only_comparator,H21.33.023,0.0018415288536807184,False,within tolerance
tier3_proxy_only_comparator,H21.33.025,0.002168971026553418,False,within tolerance
tier3_proxy_only_comparator,H21.33.026,-0.0007696125761501027,False,within tolerance
tier3_proxy_only_comparator,H21.33.027,0.0009221719836920439,False,within tolerance
tier3_proxy_only_comparator,H21.33.028,0.0010984869998542646,False,within tolerance
tier3_proxy_only_comparator,H21.33.029,0.0014385231024527656,False,within tolerance
tier3_proxy_only_comparator,H21.33.030,-0.0026209202458533365,False,within tolerance
tier3_proxy_only_comparator,H21.33.031,-0.005248853581985291,False,within tolerance
tier3_proxy_only_comparator,H21.33.032,-0.0016679795632623395,False,within tolerance
tier3_proxy_only_comparator,H21.33.033,0.012668110441355462,False,within tolerance
tier3_proxy_only_comparator,H21.33.034,-0.00479547211185391,False,within tolerance
tier3_proxy_only_comparator,H21.33.035,0.0035585012729746346,False,within tolerance
tier3_proxy_only_comparator,H21.33.036,-0.000719236857246619,False,within tolerance
tier3_proxy_only_comparator,H21.33.037,-0.002268290213528923,False,within tolerance
tier3_proxy_only_comparator,H21.33.038,-0.0013195475075132024,False,within tolerance
tier3_proxy_only_comparator,H21.33.039,0.00484308210501358,False,within tolerance
tier3_proxy_only_comparator,H21.33.040,0.0002420997784949308,False,within tolerance
tier3_proxy_only_comparator,H21.33.041,-0.002679691917907401,False,within tolerance
tier3_proxy_only_comparator,H21.33.042,0.003869151539546145,False,within tolerance
tier3_proxy_only_comparator,H21.33.043,-0.004388268384050709,False,within tolerance
tier3_proxy_only_comparator,H21.33.044,0.0005275621856146995,False,within tolerance
tier3_proxy_only_comparator,H21.33.045,-0.01265828223737342,False,within tolerance
tier3_proxy_only_comparator,H21.33.046,0.0034577498351676395,False,within tolerance
tier3_proxy_only_comparator,H21.33.047,0.006392135461295856,False,within tolerance
