model,source_z_0,source_z_1,source_z_2,source_z_3,source_z_4,source_z_5,source_z_6,source_z_7,source_z_8,source_z_9,source_z_10,source_z_11,source_z_12,source_z_13,source_z_14,source_z_15,source_z_16,source_z_17,source_z_18,source_z_19,source_z_20,source_z_21,source_z_22,source_z_23,source_z_24,source_z_25,source_z_26,source_z_27,source_z_28,source_z_29,source_z_30,source_z_31,source_z_32,source_z_33,source_z_34,source_z_35,source_z_36,source_z_37,source_z_38,source_z_39,source_z_40,source_z_41,source_z_42,source_z_43,source_z_44,source_z_45,source_z_46,source_z_47,source_z_48,source_z_49,source_z_50,source_z_51,source_z_52,source_z_53,source_z_54,source_z_55,source_z_56,source_z_57,source_z_58,source_z_59,source_z_60,source_z_61,source_z_62,source_z_63,source_z_64,source_z_65,source_z_66,source_z_67,source_z_68,source_z_69,source_z_70,source_z_71,source_z_72,source_z_73,source_z_74,source_z_75,source_z_76,source_z_77,source_z_78,source_z_79,source_z_80,source_z_81,source_z_82,source_z_83,source_z_84,source_z_85,source_z_86,source_z_87,source_z_88,source_z_89,source_z_90,source_z_91,source_z_92,source_z_93,source_z_94,source_z_95,source_z_96,source_z_97,source_z_98,source_z_99,source_z_100,source_z_101,source_z_102,source_z_103,source_z_104,source_z_105,source_z_106,source_z_107,source_z_108,source_z_109,source_z_110,source_z_111,source_z_112,source_z_113,source_z_114,source_z_115,source_z_116,source_z_117,source_z_118,source_z_119,source_z_120,source_z_121,source_z_122,source_z_123,source_z_124,source_z_125,source_z_126,source_z_127
upgrade_fine_08,-0.31980163,0.50413924,-0.594887,0.041542254,-0.21741764,-1.0873138,-0.16124053,0.2000284,-0.19607541,0.32461455,-0.29536954,-0.104083866,0.26234788,-0.49236846,-0.5510213,0.25283512,0.035843708,-0.5064216,-0.7559761,0.053958748,-0.05034307,0.5846886,-0.22084776,0.1568427,-0.11202842,-0.4106059,0.0041622333,0.4357705,0.14374083,0.94553787,-0.17980696,-0.3006595,-0.8379345,0.09760468,-0.046202175,0.101084106,0.50376815,-0.1659655,0.19434676,0.04591514,0.0066287518,0.816911,-0.40380672,0.45599377,0.5631233,-0.025123058,-0.28122824,-0.730278,-0.55064625,-0.49910137,0.21809147,-0.07123215,-0.23777246,0.07996893,-0.35095435,-0.12802064,-0.021984452,0.24043432,-0.01937317,-1.1367569,-1.233589,-0.27158764,-0.12706402,-0.48862553,-0.73494554,0.034245394,0.14237899,-0.42216146,-0.24054486,0.3328691,1.2861068,0.096686676,0.4380994,0.16856608,-1.0103396,0.637777,0.3093736,-0.026828589,0.123776644,-0.097062185,0.16481583,-0.26700714,0.33643585,-0.3099311,-0.5039293,0.02451697,0.09728553,1.1030729,0.17891614,-0.057933956,-0.16438879,0.49161798,-0.5360756,-0.8699722,0.05485486,0.117322095,0.55174047,-0.0034053763,-0.0373647,-0.30664417,0.38668966,-0.95645344,0.048620302,0.21051662,-0.110934794,-0.08603359,0.72882223,0.10100819,0.5105224,0.37574562,-0.08264534,-0.50860906,0.6678672,-0.3967982,-0.0037906645,-0.2659533,-0.25024554,-0.63097996,-0.56464654,0.16985023,0.2498521,0.5595697,-0.34093553,0.53347236,-0.317451,-0.6724081,-0.25175348,0.059309058
upgrade_fine_08,-0.037970703,0.123442926,0.62223524,0.7090554,-0.44685954,-0.344733,0.12913604,0.44927686,-0.0039575673,-0.27065843,0.63863224,0.5711847,-0.12723956,-0.23863849,0.031523753,0.23273998,0.30132258,-0.31425467,-0.10261218,0.50761473,0.20942663,0.03406327,-0.19565968,-0.27349937,0.07189863,0.32797837,0.56522405,0.28465986,-0.1075118,0.6616767,0.10920749,-0.29140934,-0.28336138,0.5334144,-0.1313238,0.018768216,0.18261778,-0.19847694,0.19314533,0.3215687,-0.0018681597,-0.5419727,-0.10824,0.20540792,0.052584123,-0.10803618,0.10145755,-0.041997653,0.04942327,0.19504927,0.1353184,0.16688533,0.6474429,0.35336423,0.017294781,0.65338445,-0.038034085,0.11100964,-0.14742148,0.94225365,0.05478039,-0.09386909,0.18302944,-0.62847626,-0.20376022,-0.054098353,-0.029609615,0.32775757,0.5565765,-0.19652127,-0.24668318,0.18705042,-0.8078859,0.22790393,0.13053237,0.64375645,0.050129488,-0.14121515,-0.19609812,0.7904881,-0.10934144,-0.24459407,-0.14198463,0.14741082,0.60899955,0.82374555,-0.47608817,0.14555581,-0.3233547,-0.49425068,0.38413504,-0.46921104,0.34882852,0.95850325,0.5441508,0.8496808,-0.092562586,0.4615619,0.21649759,0.07153281,0.4574374,0.8160722,0.31992027,-0.26196432,-0.7187569,-0.197284,-0.11196058,-0.22247277,-0.2092522,0.12243954,0.18953589,0.04007668,0.007967067,-0.045650456,0.07705197,0.34674793,0.42549688,0.21197827,0.708717,-0.14047965,0.5051771,-0.60692817,-0.42431134,0.15356192,-0.4802585,0.37494686,-0.2263062,-0.6978811
upgrade_fine_08,0.42272854,-0.019151527,-0.39039728,0.98073184,-0.6647096,-0.14816602,-0.0009800987,0.34719422,0.9447224,0.55025905,0.15628965,0.35326034,0.531098,-0.3888482,-0.9601709,0.71194285,0.804223,-1.3925,-1.5847768,-1.1013505,0.8621327,1.3770062,-0.061827697,0.20036428,-0.32204184,-0.45181733,0.1812728,0.7269863,0.6797329,1.6035416,-0.5238959,0.63079023,0.1424491,-0.5406767,-0.38715214,-0.75581944,1.78889,0.38003382,0.9694578,0.16152513,-0.28449473,-0.12988059,0.046405993,1.5671697,-0.4768505,0.30978072,-1.3178123,-0.2703329,0.054543395,-0.3094486,1.06628,-0.38259247,-0.59374267,-0.55585384,0.41375124,0.34985584,-0.54869276,1.5954508,0.5031917,0.4954448,-1.0048398,-0.653883,-0.015692357,-1.5623447,-0.9400551,-0.6393527,-0.3244573,-0.8304577,0.1224989,0.66439545,1.5788442,-0.22448365,0.0954168,1.1128381,-0.32413262,1.843685,0.47902352,-0.110544875,0.5542111,1.0929195,0.8495424,-0.35848567,-0.8496852,-1.5839595,0.4672329,1.5556974,0.70133483,2.6396968,0.25398713,-0.97494686,-0.62355906,0.61484444,-0.48717088,-0.32610488,0.12874784,0.14169721,0.6488093,-0.7077825,0.4624991,0.68781585,1.3655232,0.0069558597,0.23372881,0.023506379,-0.54525876,-1.6110932,1.8796661,-1.0365392,0.3137975,1.5030637,0.47523364,-0.9261761,1.9110658,-0.48883632,-0.22722219,1.1464782,0.20477088,-1.3200848,-1.0052782,0.31504795,0.14863263,0.69585395,0.84026176,-0.7184706,-1.4118407,-0.5600087,-1.0482124,-0.2966941
upgrade_fine_08,-0.15654726,0.58886373,-0.44751146,0.47002685,-0.6600225,-0.78558946,-0.16830419,0.061262105,-0.0003594542,-0.18112685,0.031025242,-0.28492773,0.2402168,-0.31378186,-0.524483,0.21366486,0.16532125,-0.82226634,-1.1961687,0.41970754,0.1676994,1.031493,-0.52340657,0.36310637,-0.61966383,-0.089353986,0.44479567,0.23542733,0.48108903,1.7762976,-0.033948008,0.098948605,-0.8081037,-0.006135816,0.3915616,-0.7007433,1.1957864,-0.065721884,0.46969244,0.54349494,-0.45239502,0.47928804,-0.22232899,0.7364901,0.7187614,-0.07892846,-0.45106095,-1.2285631,-0.43870533,0.2943066,1.2366681,-0.39675418,-0.6564279,-1.370058,-0.14832674,0.35981667,-0.3365589,0.54580575,0.07289876,-1.7723522,-1.501696,-0.22370815,0.06810222,-1.4714552,-0.76055723,-0.44097355,-0.30199805,-0.021628497,-0.737173,0.7070234,1.8064626,0.060856998,0.0744073,0.80676055,-0.85499054,0.66500384,0.10374819,-0.33471957,0.47337082,0.8095313,0.582214,-0.23726569,0.21146715,-1.149693,-0.19479254,0.07996495,0.43269458,1.5804197,0.33933935,-0.21302015,-0.06689357,0.9243765,-0.6589877,-0.9786914,0.68426394,-0.48452324,0.99744874,-0.01080787,0.050423484,0.519042,0.73607284,-0.47927287,0.2787857,0.49025345,-0.28985497,-0.29953343,1.2038306,-0.47808358,0.6346929,0.49871162,0.08463154,-0.93177414,1.0633061,-0.6013693,-0.7081557,0.38415858,-0.1422399,-1.2534124,-0.9682703,0.20385589,0.079224646,0.12652422,0.6209209,0.09219697,-1.2973672,-0.35453275,-0.6028687,0.074344784
upgrade_fine_08,-0.116635635,-0.18314669,0.7719174,-0.39914647,0.33072668,0.5713942,0.37070557,0.29320166,0.20610498,-0.23470896,0.49597746,0.11383609,-0.34257513,-0.109922074,0.6109718,-0.5166978,-0.10651921,0.77110904,0.8455755,0.3710391,-0.6111141,-0.9212985,0.05715216,-0.24994616,0.39717078,0.6575543,0.24236518,-0.39985374,-0.5433624,-0.8616304,0.25547957,-0.0029851655,0.31982812,0.13359043,-0.07717134,0.24948443,-1.0718287,-0.15989247,-0.41113994,0.18303353,0.38463134,-0.5696553,-0.2655818,-1.0321771,-0.33979684,0.13565564,0.8605137,0.26189432,0.09742264,0.09973242,-0.69781584,0.43699127,0.53086615,1.0997665,-0.0077031096,0.5976266,0.15471096,-0.55775684,-0.5553136,1.5028698,1.1878101,0.3451039,0.036973145,0.7465829,0.3048065,0.17472725,-0.007871819,0.19066398,0.69100904,-0.8152315,-1.2175148,-0.055248808,-0.7099853,-0.4899447,0.69848317,-0.40343162,-0.44117883,-0.015671896,-0.46253973,-0.22489195,-0.47328314,-0.08477497,0.37170154,0.9140551,0.49137348,0.014438345,-0.27647206,-1.1149738,0.06017278,0.11495989,0.5468764,-0.80513656,1.0382081,1.2293574,0.1613092,0.2616277,-0.9179324,0.4171513,-0.06722132,-0.2126957,-0.5968589,0.8952875,0.15033579,-0.46452114,-0.13579594,0.8616108,-1.0436441,0.12909713,-0.6577937,-0.59666723,-0.04047645,0.8085748,-1.0437946,-0.074848175,0.45205405,-0.60125864,0.5161226,0.902632,1.3545007,-0.16594623,0.14947118,-0.43864694,-0.10887691,0.28853452,0.6661118,0.28557575,0.51486933,0.038559273
upgrade_fine_08,0.37062207,-0.57936573,-0.123543285,0.20659854,0.41953665,0.6598837,0.37187392,0.12236477,0.68882626,0.14624646,-0.257065,-0.024789542,-0.3159966,-0.05343598,-0.23370399,0.052346647,0.55136216,0.2655147,0.59660614,-0.71896523,-0.16361527,0.09589355,-0.072397634,-0.104274005,0.35945162,-0.111506425,-0.30678797,0.09894498,-0.047123685,-0.77500135,-0.470588,0.63931245,0.47241893,-0.53359765,-0.21257325,0.28347227,-0.3216692,0.09230058,-0.49467462,-0.40720224,0.023503538,-0.11946616,0.21095322,0.17441504,-0.2939612,-0.23752816,-0.38206914,0.54398584,0.3675682,0.116795905,-0.13125025,0.06809684,0.21894081,0.599968,-0.26066014,-0.5452698,-0.50447154,0.13502876,0.26834545,0.365258,0.09295689,-0.10957051,-0.35662055,0.85407007,0.44144696,0.08151259,0.039759465,-0.39039692,0.16406377,0.07631477,-0.34428322,-0.23702334,0.27473405,0.16665024,0.13142191,-0.1407638,0.45547125,0.20008619,0.20357892,-0.27493897,-0.10118065,-0.043620735,-0.12935442,0.11031123,0.44495577,0.2126039,0.60902464,-0.3651436,0.33306172,-0.1887578,-0.52567315,-0.02835856,0.2913386,0.21542494,0.27350572,0.084349945,-0.63501704,-0.36152217,-0.1537615,-0.16667204,-0.20477448,0.063464046,0.07009287,-0.035554282,0.40939325,-0.36610612,0.12494728,0.07523809,-0.030334126,0.332052,-0.29255852,0.015989307,0.0274588,0.2516887,0.51125526,-0.12119602,0.10307923,0.026685294,0.27669397,0.032626078,0.004518326,0.17216818,0.132594,-0.2678028,0.563925,-0.39689967,-0.09340908,0.13296898
upgrade_fine_08,-0.15323298,0.63001406,0.17351909,0.19576365,-0.2472119,-1.203231,-0.7483862,0.24099188,-0.033701282,-0.2684764,0.17839715,0.014432368,0.44796342,0.013762464,-0.1889101,0.30466664,0.35990715,-0.65626067,-0.025325077,0.36354122,0.47757033,0.2393814,-0.11984329,0.2551188,-0.26606134,0.009798995,0.47981945,0.22023878,0.03492881,0.439736,-0.22568764,-0.3305633,-0.43270713,0.448415,-0.17810743,-0.23990566,0.63210845,-0.19041318,0.61358064,-0.12684698,0.27037475,0.29527777,-0.07710259,0.2785822,0.44336814,0.27767253,-0.22044167,-0.2926257,-0.12701513,0.005278418,-0.1575554,0.1862514,0.3917802,-0.64600974,0.041567612,-0.1387189,0.7291284,0.053634837,-0.3257862,-0.50073,-0.31369695,-0.24074127,0.54672426,-0.55756074,-0.13368365,-0.14359494,-0.13132866,-0.39497676,0.43023875,0.32065395,0.25615856,0.30672738,0.05033561,0.69810474,-0.033996474,0.45044094,-0.3098126,0.109262794,0.11508777,-0.015175051,-0.0350109,-0.25368297,-0.059273034,0.053511605,0.15845366,-0.08887619,-0.4484615,0.56243926,-0.5322228,-0.1770167,0.44248143,0.3710688,-0.44407752,-0.52572995,-0.48252097,0.583169,0.61883163,-0.19821022,-0.19452474,0.5100972,0.735213,-0.19614674,0.25779325,-0.006407866,-0.9521147,0.27999622,0.114292234,0.5125305,-0.15820774,-0.2648063,0.19650495,-0.09328103,0.3847014,-0.29431018,-0.15863742,0.31753963,-0.31436673,-0.14596528,-0.017082984,0.42329028,0.5620916,-0.3861608,-0.41235492,0.28745052,-0.68689245,0.5032271,-0.35319868,0.05815635
upgrade_fine_08,-0.018907424,-0.50562704,0.156898,-0.19312657,0.14661379,0.7438477,0.09508738,-0.018471649,0.13882567,-0.11495107,0.050666925,0.20596531,-0.09933004,0.023547642,0.16796027,-0.22442785,0.08786161,0.3222246,-0.27098906,0.0333431,-0.07476963,-0.29418838,0.24556583,0.018907985,0.5924415,0.36587945,-0.028687442,-0.53674555,-0.068869166,-0.66572684,0.16544929,0.48176056,0.5892643,0.31370205,0.11744033,-0.03662478,-0.088800155,0.29797155,-0.13048637,0.4857584,0.14599785,-0.50572705,0.12028706,-0.2542322,-0.24152006,-0.10552247,0.049324393,0.3940221,0.28404894,0.33341601,-0.17921329,-0.19193707,-0.2145094,0.47011596,0.12743545,0.09297574,-0.36719012,-0.13107765,-0.21306375,1.105786,0.7404852,0.3305924,-0.21716782,0.3498769,0.18047479,0.066474706,0.10248438,0.31413925,-0.13428046,-0.3708674,-0.17038989,0.031110682,-0.7322691,-0.1290773,0.1429649,0.18850504,-0.118119426,-0.27875286,0.11557488,-0.17305559,0.08718483,0.08505522,-0.17268758,0.133628,0.17205715,0.3222575,0.27518442,-0.53438646,0.22382301,-0.36949453,-0.5312404,-0.29461363,0.35180214,0.33852628,0.29428738,-0.18020792,-0.33102444,0.25620967,-0.17194669,-0.17282636,-0.14955772,0.3332813,-0.15670823,-0.0965081,0.36190593,0.2618328,0.044568595,-0.10756965,-0.55879533,-0.4559456,-0.5010069,-0.12830403,-0.30050623,-0.034684613,-0.010588696,-0.3481537,0.6250067,0.40986246,0.34857863,-0.4384871,-0.039418302,0.17940515,0.61312366,-0.29327357,0.25455493,-0.48520902,-0.17340326,0.40728807
upgrade_fine_08,-0.20586425,-0.023344604,-0.02126818,0.036209885,0.14905035,-0.28080967,0.22825877,-0.040137418,-0.06138073,-0.51428807,-0.13002786,-0.15401894,0.16376221,-0.06363753,0.17030062,-0.40042073,-0.061384372,0.27199748,0.5571738,-0.010612758,-0.34810534,-0.21347329,-0.29895014,0.31367782,-0.24476981,0.44675043,0.36089325,-0.21015136,-0.37609774,-0.40477717,-0.25645652,-0.2985605,-0.4336154,0.20706975,0.102499485,0.17264232,-0.44668454,-0.071347244,-0.2974503,0.0341958,-0.043041177,0.2740742,0.2400971,-0.34552544,0.35581917,-0.089748226,0.3210073,-0.12164091,-0.010195455,0.25479838,0.12943915,0.13914362,-0.07823603,-0.39699587,-0.23718606,-0.253531,0.38487172,-0.2509502,0.05081028,-0.7555608,-0.20911172,0.03911749,0.15808296,0.3732088,0.24709234,-0.077040926,-0.23584567,-0.3021391,-0.09646664,0.15346406,-0.040989157,-0.35731944,-0.18527302,0.052208345,0.36024904,-0.37359148,-0.1465678,-0.030881492,0.16525331,-0.2254325,0.0033325262,-0.21305029,0.12664469,0.2006182,0.3519172,-0.55816096,-0.043051604,-0.4720232,0.08068371,0.49486405,0.61186314,0.23453137,0.1847179,0.09417347,0.21146299,-0.27361584,0.061701797,-0.011688634,-0.110606454,-0.08708491,-0.3575645,-0.04070476,-0.067817904,-0.10254993,0.14135925,0.42466182,-0.23069736,0.018253362,-0.03243562,-0.34427854,-0.07829283,0.51220924,-0.5279755,0.08147301,-0.014254617,-0.07465315,0.12185725,0.07327449,0.58525157,0.12457713,-0.20293425,-0.48117408,0.2692175,0.019908791,0.19877145,0.4337424,-0.059938043,0.042682845
upgrade_fine_08,-0.24693328,0.5279532,-0.09003403,0.0676932,-0.09704676,-0.33641922,-0.14389877,0.1312592,-0.13315736,-0.067379765,-0.076337434,-0.45930335,-0.09987761,0.07149606,0.041099284,-0.2577749,-0.26784346,-0.15561312,0.0017650936,0.5337987,-0.08047048,0.14608763,-0.19488871,0.11045274,-0.3599431,-0.101955555,-0.0074069276,0.012755929,0.2662981,0.2560065,0.024430653,0.030218236,-0.2703709,-0.15193838,0.11903642,-0.11251854,0.41073388,-0.22846788,0.08193,-0.094511,-0.17763282,0.49250686,0.115662076,-0.14501843,0.20863703,0.067370616,-0.06814113,-0.3494207,-0.43743476,0.08742,0.14364673,0.12597023,-0.13290924,-0.7980177,-0.044327524,0.095144264,0.30465722,-0.19730958,-0.10010625,-0.7040183,-0.39340368,-0.07326731,0.13645586,-0.075065136,-0.12326679,-0.0374695,-0.08891489,0.034866083,-0.2167219,-0.04247226,0.15998133,0.1303511,0.36032146,0.18378572,-0.1610237,-0.22557276,-0.22505032,-0.0968542,-0.14240694,0.05925111,0.16044511,0.12088555,0.5305134,-0.09370793,-0.362845,-0.42280924,0.072096184,0.3590287,0.06440647,0.18032613,0.2543482,0.37097898,-0.2505685,-0.77718246,-0.11933946,-0.007158388,0.39710134,0.23223248,0.022130806,0.3788482,0.19493362,-0.17170349,0.08712903,0.32855067,-0.352829,0.24842292,0.005192346,0.18103059,0.47276023,-0.25883782,-0.14357667,-0.15710336,0.21477175,-0.14450514,-0.29064557,0.23206961,0.032470398,-0.69338423,-0.5447378,0.2755221,0.15725707,-0.11095997,-0.03517118,0.31438988,-0.20172621,0.078939065,-0.28157872,0.36606044
upgrade_fine_08,-0.36868182,0.6982578,-0.20373692,-0.08220236,-0.20126927,-0.9793588,-0.1254985,-0.06314857,-0.21974108,-0.2691115,0.18606657,-0.13719322,0.07773666,-0.06943832,-0.18696545,-0.14282918,-0.19393504,-0.60268766,0.37204587,0.06087275,-0.14187922,0.278704,-0.06042171,-0.11433154,0.113347,-0.5168069,0.031735957,0.20972675,-0.25068662,0.015927698,-0.5235621,-0.20786184,-0.4290988,0.5539639,-0.013259096,-0.06933322,-0.17092724,0.085999906,0.045984514,-0.24451032,0.045752518,0.10105992,-0.13099273,-0.033998985,0.043409236,-0.16903591,0.4648559,-0.13967876,-0.031540435,-0.34340665,-0.57281023,-0.067897364,-0.2318699,-0.54447407,-0.2095021,-0.3023011,0.98629344,-0.07697215,-0.2247528,-0.86214614,-0.85638887,-0.045317855,0.11881637,-0.22239268,-0.11496465,0.43476307,-0.119403705,-0.123711854,0.34278208,0.05113434,-0.0896985,0.12228053,0.19084035,0.11980916,-0.22227153,0.03619429,-0.13034205,0.20158371,-0.20462708,-0.026119312,-0.14550832,0.08995064,0.21196659,0.2457764,-0.2773048,-0.42656207,-0.55345535,-0.09217257,-0.7067403,0.27663955,0.54562336,0.40773633,-0.6618283,-0.44379312,-0.29085568,0.27171427,0.129342,-0.14829749,-0.06749693,0.036846865,0.10029675,-0.0022839895,0.0290888,0.1420771,-0.3022895,-0.10829979,-0.1714118,0.41275474,0.23367576,-0.37671342,0.28628194,0.15166423,-0.15191539,0.064994484,0.13630502,0.21450368,-0.47277924,-0.13556713,-0.026998233,-0.049976215,0.15652524,-0.24804328,-0.501002,0.32615507,-0.12917891,0.21189836,-0.10526261,-0.050041977
upgrade_fine_08,-0.325692,0.9044027,-0.8206084,-0.27687648,-0.2056117,-1.3742963,-0.74813765,-0.040224582,-0.7320931,-0.041605815,-0.8984747,-0.674346,0.06420907,0.10697306,-0.18384208,0.20522949,-0.67814195,-0.25503105,-0.7305354,0.086119734,-0.2247906,0.8160434,-0.63463736,0.7484721,-0.6952047,-0.57638603,0.1643553,0.03364646,0.5857384,1.1472093,-0.0879181,-0.6686813,-1.1453248,-0.44954908,0.22726382,-0.26311904,1.0336376,0.23064356,-0.27233464,0.1752082,-0.35002306,1.310272,-0.021911848,0.22769015,0.9687954,0.46543178,0.08574921,-1.3486089,-0.91187006,-0.20426755,0.7355731,0.30042765,-0.5650756,-0.94875133,-0.16480595,-0.12840329,0.3033415,0.041341323,-0.0031953922,-2.3073945,-1.4398838,-0.060588125,-0.20670842,-0.5745527,-0.38438618,0.20808631,0.11201659,-0.20953591,-0.7749742,0.776124,0.9049287,-0.008557145,0.84614724,0.16700478,-0.9133975,-0.019009631,0.24651575,-0.30749694,-0.06219561,0.023612998,0.84807295,0.043364998,0.68630254,-0.39627627,-0.9787471,-1.0667562,0.2478803,1.039058,0.003452592,0.70318794,-0.4688787,0.9376882,-0.98224986,-1.5526468,0.04252468,-0.9058769,1.3666495,-0.3404035,-0.1055011,0.4162013,0.12401471,-1.2586418,0.67830527,0.43763652,0.26731965,0.11914191,0.63919187,0.07712894,0.82858187,0.45992297,-0.20877153,-1.0308529,0.50746983,0.04970034,-0.56683105,-0.20780571,-0.52798253,-1.3903831,-0.8618607,0.52139735,-0.066798225,0.058820862,0.10115664,0.36480168,-0.8662631,-0.42319012,-0.36126557,-0.03032198
upgrade_fine_08,0.055407718,-0.5700524,-0.11911697,0.0209546,0.20946698,0.2944771,-0.01657314,0.2959882,-0.050134454,-0.0006075797,-0.22783688,0.5263292,-0.34183612,0.18664992,-0.14309509,0.44330034,0.11891668,0.40872362,-0.061684083,-0.116960876,0.047994986,-0.025127435,0.3832698,0.033639424,0.07082925,0.03531142,-0.42580262,-0.25883317,-0.07877717,-0.6225917,-0.31307214,0.11419824,0.49633887,-0.3851811,0.15121819,0.37044466,-0.41859272,0.18398403,0.04737676,-0.51640123,0.013888519,0.025753202,-0.07311297,0.08439323,0.052148685,-0.029758098,-0.13148218,0.12642328,-0.012330735,0.16284232,-0.07312893,-0.03410101,0.42524946,0.77296245,-0.20894445,-0.3936222,-0.5605391,0.050483733,0.37150455,0.56335336,0.30606037,0.18826216,-0.3226029,0.39703143,0.45298114,0.25609535,0.17064247,-0.10418482,0.14148688,-0.15484118,-0.18144323,0.07821747,-0.08677222,-0.17181745,0.056167334,-0.18402489,0.10091913,-0.08755659,-0.058298744,-0.16517438,-0.0475363,-0.05897692,-0.10153543,0.066284016,0.07615491,0.099456795,0.13714182,-0.028437074,0.05849383,-0.15602534,-0.478584,-0.45284072,0.030045766,0.2127979,-0.29645467,-0.00631359,-0.117986366,-0.14271635,-0.12730198,-0.37397087,-0.30148083,-0.07945447,0.249462,0.13989575,0.22830895,-0.3660071,-0.045600865,0.12574698,-0.3588708,0.29259095,-0.2043513,-0.26662403,0.08887463,0.04879049,0.29159877,0.16454652,-0.16682597,0.53473127,-0.25441977,0.107521534,-0.18463269,-0.049205728,-0.61264724,-0.21454252,0.0028311987,-0.31460753,-0.03094247,-0.07675422
upgrade_fine_08,0.34093443,-0.38570103,0.5795815,-0.02793817,0.5116444,0.74190223,0.68928736,0.10236284,0.41223142,0.13208722,0.3759458,0.24757707,-0.18490909,-0.009536657,0.3591247,-0.046399724,0.4320367,0.51451886,0.9336997,0.14512588,-0.01869724,-0.47415036,0.24903037,-0.3282033,0.5068973,0.08426129,0.016395887,-0.12831451,-0.41262212,-1.060137,0.2442442,0.1893316,0.42029685,0.23867244,-0.24749994,0.23857528,-0.9766588,-0.4739821,-0.15624684,0.0015615191,0.33740717,-0.1497231,-0.034592763,-0.42849198,-0.53960264,-0.25492492,-0.0061823823,0.72267276,0.4078691,0.13066335,-0.6091178,0.114033125,0.5210168,0.6501278,0.123413265,0.009963541,0.348663,-0.43984765,-0.521967,1.0554831,0.8121682,0.11494774,0.03315037,0.75281894,0.606375,0.17788625,-0.20896858,-0.06046962,0.37120062,-0.23160027,-1.1976622,-0.24004547,-0.18063354,-0.35758933,0.6681885,-0.208712,-0.00539658,0.3879432,-0.22114322,-0.41902497,-0.81822056,-0.102196686,-0.07373182,0.7329292,0.5849495,0.00027089115,-0.17493445,-1.0223233,0.1702558,-0.025454352,0.32132703,-0.5009537,0.66530186,1.1061941,0.0586185,0.42083833,-0.85800326,-0.025770899,-0.20778547,-0.1123245,-0.4462789,0.7827584,-0.42051303,-0.41347703,-0.05910726,0.34895775,-0.7763846,0.35395977,-0.3301109,-0.40160277,0.14419135,0.7418357,-0.6269648,-0.06640618,0.2444553,-0.28111032,0.25646767,1.0821283,0.952022,-0.11203099,0.39329806,-0.31791028,-0.35184625,0.11721776,0.7522522,0.46180782,0.39945412,0.028549703
upgrade_fine_08,0.33916804,-0.8470534,0.66757756,-0.4095688,0.65843654,1.8008626,0.963137,0.08651143,0.54881537,0.40529737,0.40507066,0.24993,-0.4937556,0.06492052,0.6373676,-0.54959786,0.57583135,0.94011843,1.3339028,-0.23865634,-0.6583924,-0.8081217,0.66176677,-0.31345537,0.7073625,0.015220809,-0.18286727,-0.5944329,-0.60146415,-2.3757567,0.30226478,0.7777393,1.2963798,-0.011214075,-0.120118566,0.57410675,-1.5470752,-0.027766949,-0.749289,-0.2306775,0.72580636,-0.48476908,0.29222837,-0.8692841,-0.886767,-0.26584917,0.16130088,1.4385355,0.7489322,0.17911471,-1.1558969,0.29632273,0.73363525,1.3362116,0.31722093,-0.5879339,-0.0630314,-0.4029487,-0.26046222,1.844434,1.9066235,0.42055452,-0.43065482,1.5277238,0.9552303,0.14408281,0.2132665,-0.17296466,0.53343034,-0.96395093,-1.689969,0.022761852,-0.2750702,-0.49447516,0.86348766,-0.6014365,-0.13039495,0.3974044,-0.1746978,-0.682402,-0.89576894,0.19057971,-0.49133402,1.0705624,0.8646687,-0.14897887,-0.23980984,-1.7140007,0.35363498,0.19032022,0.099306755,-1.0948834,1.2230515,1.1369098,-0.08517735,0.462928,-1.5186048,0.30608618,-0.3582247,-0.25342026,-0.8306473,0.9582549,-0.6589964,-0.64164644,0.7276322,0.37760967,-0.90881014,0.289408,-0.76781714,-0.6293488,-0.20228001,1.2448305,-1.0642437,0.22819497,1.1553614,-0.5850991,0.21482815,1.3945951,1.0745707,-0.08285897,0.23314527,-0.20516615,-0.16198047,-0.06519197,1.8517498,0.3419192,0.9053754,0.37080154
