path,version_bucket,stage_hint,script_status,suffix,byte_size,n_imports_or_modules,imports_or_modules,n_local_path_mentions,local_path_mentions,n_output_path_mentions,output_path_mentions,physical_move_recommended_now,path_policy
scripts/run_stage75d_scenicplus_wsl_execution_handoff_v1.py,v3,stage75d,frozen_v3_pipeline,.py,12862,6,__future__|argparse|pandas|pathlib|typing|yaml,8,configs/agent/stage75d_scenicplus_wsl_execution_handoff_v1.yaml|data/scanpy|docs/ACTIVE_V3_STATUS.md|docs/V3_SCORECARD.md|results/tables/v3_scorecard_status_v1.csv|scripts/checklists|scripts/stage75d_create_scenicplus_env_wsl.sh|scripts/stage75d_download_large_cistarget_resources_wsl.sh,1,results/tables/v3_scorecard_status_v1.csv,false,path_stable_or_wrapper_required
scripts/score_stage49_evidence_concordance_v1.py,v3,stage49,review_before_move,.py,145,2,__future__|run_stage49_known_experimental_evidence_concordance_v1,0,,0,,false,path_stable_or_wrapper_required
scripts/score_stage53_hidden_microglia_state_candidates_v1.py,v3,stage53,review_before_move,.py,112,1,run_stage53_heterogeneity_composition_auxiliary_jepa_v1,0,,0,,false,path_stable_or_wrapper_required
scripts/stage75d_create_scenicplus_env_wsl.sh,v3,stage75d,frozen_v3_pipeline,.sh,1540,0,,0,,0,,false,path_stable_or_wrapper_required
scripts/stage75d_download_large_cistarget_resources_wsl.sh,v3,stage75d,frozen_v3_pipeline,.sh,940,0,,1,data/external_resources/stage75b,0,,false,path_stable_or_wrapper_required
scripts/stage75e_build_scenicplus_container_wsl.sh,v3,stage75e,frozen_v3_pipeline,.sh,1709,0,,0,,0,,false,path_stable_or_wrapper_required
scripts/stage75e_download_motif_annotation_wsl.sh,v3,stage75e,frozen_v3_pipeline,.sh,661,0,,1,data/external_resources/stage75b,0,,false,path_stable_or_wrapper_required
scripts/stage75e_prepare_smoke_subset.py,v3,stage75e,frozen_v3_pipeline,.py,7402,8,__future__|argparse|json|numpy|pandas|pathlib|typing|yaml,0,,0,,false,path_stable_or_wrapper_required
scripts/stage75e_pycistarget_smoke.py,v3,stage75e,frozen_v3_pipeline,.py,8349,10,__future__|argparse|importlib|json|pandas|pathlib|pyarrow|re|typing|yaml,2,results/reports/stage75e_pycistarget_smoke_v1.json|results/tables/stage75e_pycistarget_smoke_v1.csv,2,results/reports/stage75e_pycistarget_smoke_v1.json|results/tables/stage75e_pycistarget_smoke_v1.csv,false,path_stable_or_wrapper_required
scripts/stage75e_run_preflight_wsl.sh,v3,stage75e,frozen_v3_pipeline,.sh,1726,0,,6,configs/stage75e_scenicplus_preflight_v1.yaml}|results/reports|results/tables|scripts/stage75e_prepare_smoke_subset.py|scripts/stage75e_validate_cistarget_resources.py|scripts/stage75e_validate_inputs.py,2,results/reports|results/tables,false,path_stable_or_wrapper_required
scripts/stage75e_run_pycistarget_smoke_wsl.sh,v3,stage75e,frozen_v3_pipeline,.sh,750,0,,6,configs/stage75e_scenicplus_preflight_v1.yaml}|results/reports|results/stage75e_container|results/stage75e_container/stage75e_pycistarget_smoke.log|results/tables|scripts/stage75e_pycistarget_smoke.py,4,results/reports|results/stage75e_container|results/stage75e_container/stage75e_pycistarget_smoke.log|results/tables,false,path_stable_or_wrapper_required
scripts/stage75e_validate_cistarget_resources.py,v3,stage75e,frozen_v3_pipeline,.py,8513,9,__future__|argparse|hashlib|json|pandas|pathlib|pyarrow|typing|yaml,1,data/open,0,,false,path_stable_or_wrapper_required
scripts/stage75e_validate_inputs.py,v3,stage75e,frozen_v3_pipeline,.py,7456,10,__future__|anndata|argparse|h5py|json|os|pandas|pathlib|typing|yaml,0,,0,,false,path_stable_or_wrapper_required
scripts/stage75f_assemble_primary_tf_region_gene_evidence.py,v3,stage75f,frozen_v3_pipeline,.py,12893,8,__future__|argparse|json|numpy|pandas|pathlib|typing|yaml,0,,0,,false,path_stable_or_wrapper_required
scripts/stage75f_assemble_secondary_tf_region_gene_evidence.py,v3,stage75f,frozen_v3_pipeline,.py,9495,11,__future__|argparse|copy|json|pandas|pathlib|subprocess|sys|tempfile|typing|yaml,1,scripts/stage75f_assemble_primary_tf_region_gene_evidence.py,0,,false,path_stable_or_wrapper_required
scripts/stage75f_audit_cistarget_region_mapping.py,v3,stage75f,frozen_v3_pipeline,.py,22604,12,__future__|argparse|gzip|hashlib|json|numpy|pandas|pathlib|pyarrow|re|typing|yaml,3,data/processed/stage75f/|data/processed/stage75f/hg38_screen_v10_clust_region_index_manifest_v2.json|results/tables/stage75f_cistarget_region_coverage_v1.csv,1,results/tables/stage75f_cistarget_region_coverage_v1.csv,false,path_stable_or_wrapper_required
scripts/stage75f_integrate_regulatory_evidence.py,v3,stage75f,frozen_v3_pipeline,.py,17034,11,__future__|argparse|hashlib|json|os|pandas|pathlib|subprocess|tempfile|typing|yaml,0,,0,,false,path_stable_or_wrapper_required
scripts/stage75f_prepare_out_of_core_batches.py,v3,stage75f,frozen_v3_pipeline,.py,8955,8,__future__|argparse|json|numpy|pandas|pathlib|typing|yaml,0,,0,,false,path_stable_or_wrapper_required
scripts/stage75f_run_cistarget_region_mapping_wsl.sh,v3,stage75f,frozen_v3_pipeline,.sh,936,0,,7,configs/stage75f_out_of_core_v1.yaml}|data/processed/stage75f|results/reports|results/stage75e_container|results/stage75e_container/stage75f_cistarget_region_mapping.log|results/tables|scripts/stage75f_audit_cistarget_region_mapping.py,4,results/reports|results/stage75e_container|results/stage75e_container/stage75f_cistarget_region_mapping.log|results/tables,false,path_stable_or_wrapper_required
scripts/stage75f_run_integrated_regulatory_evidence_wsl.sh,v3,stage75f,frozen_v3_pipeline,.sh,887,0,,6,configs/stage75f_out_of_core_v1.yaml}|results/reports|results/stage75e_container|results/stage75e_container/stage75f_integrated_regulatory_evidence.log|results/tables|scripts/stage75f_integrate_regulatory_evidence.py,4,results/reports|results/stage75e_container|results/stage75e_container/stage75f_integrated_regulatory_evidence.log|results/tables,false,path_stable_or_wrapper_required
scripts/stage75f_run_prepare_batches_wsl.sh,v3,stage75f,frozen_v3_pipeline,.sh,787,0,,7,configs/stage75f_out_of_core_v1.yaml}|results/reports|results/stage75e_container|results/stage75e_container/stage75f_prepare_out_of_core_batches.log|results/stage75f_batches|results/tables|scripts/stage75f_prepare_out_of_core_batches.py,5,results/reports|results/stage75e_container|results/stage75e_container/stage75f_prepare_out_of_core_batches.log|results/stage75f_batches|results/tables,false,path_stable_or_wrapper_required
scripts/stage75f_run_primary_motif_pilot.py,v3,stage75f,frozen_v3_pipeline,.py,26937,15,__future__|argparse|ctxcore|gc|json|math|numpy|os|pandas|pathlib|pyarrow|pycistarget|tempfile|typing|yaml,0,,0,,false,path_stable_or_wrapper_required
scripts/stage75f_run_primary_motif_pilot_wsl.sh,v3,stage75f,frozen_v3_pipeline,.sh,1111,0,,7,configs/stage75f_out_of_core_v1.yaml}|results/reports|results/stage75e_container|results/stage75e_container/stage75f_primary_motif_pilot.log|results/stage75f_motif_pilot|results/tables|scripts/stage75f_run_primary_motif_pilot.py,5,results/reports|results/stage75e_container|results/stage75e_container/stage75f_primary_motif_pilot.log|results/stage75f_motif_pilot|results/tables,false,path_stable_or_wrapper_required
scripts/stage75f_run_primary_tf_region_gene_evidence_wsl.sh,v3,stage75f,frozen_v3_pipeline,.sh,780,0,,6,configs/stage75f_out_of_core_v1.yaml}|results/reports|results/stage75e_container|results/stage75e_container/stage75f_primary_tf_region_gene_evidence.log|results/tables|scripts/stage75f_assemble_primary_tf_region_gene_evidence.py,4,results/reports|results/stage75e_container|results/stage75e_container/stage75f_primary_tf_region_gene_evidence.log|results/tables,false,path_stable_or_wrapper_required
scripts/stage75f_run_secondary_motif_pilot.py,v3,stage75f,frozen_v3_pipeline,.py,10065,7,__future__|argparse|json|pandas|pathlib|stage75f_run_primary_motif_pilot|typing,0,,0,,false,path_stable_or_wrapper_required
scripts/stage75f_run_secondary_motif_pilot_wsl.sh,v3,stage75f,frozen_v3_pipeline,.sh,1201,0,,7,configs/stage75f_out_of_core_v1.yaml}|results/reports|results/stage75e_container|results/stage75e_container/stage75f_secondary_motif_pilot.log|results/stage75f_secondary_motif_pilot|results/tables|scripts/stage75f_run_secondary_motif_pilot.py,5,results/reports|results/stage75e_container|results/stage75e_container/stage75f_secondary_motif_pilot.log|results/stage75f_secondary_motif_pilot|results/tables,false,path_stable_or_wrapper_required
scripts/stage75f_run_secondary_tf_region_gene_evidence_wsl.sh,v3,stage75f,frozen_v3_pipeline,.sh,827,0,,6,configs/stage75f_out_of_core_v1.yaml}|results/reports|results/stage75e_container|results/stage75e_container/stage75f_secondary_tf_region_gene_evidence.log|results/tables|scripts/stage75f_assemble_secondary_tf_region_gene_evidence.py,4,results/reports|results/stage75e_container|results/stage75e_container/stage75f_secondary_tf_region_gene_evidence.log|results/tables,false,path_stable_or_wrapper_required
scripts/stage75f_run_stream_microglia_10x_wsl.sh,v3,stage75f,frozen_v3_pipeline,.sh,811,0,,6,configs/stage75f_out_of_core_v1.yaml}|data/processed/stage75f|results/reports|results/stage75e_container|results/stage75e_container/stage75f_stream_microglia_10x_${MODE}.log|scripts/stage75f_stream_microglia_10x_h5.py,3,results/reports|results/stage75e_container|results/stage75e_container/stage75f_stream_microglia_10x_${MODE}.log,false,path_stable_or_wrapper_required
scripts/stage75f_stream_microglia_10x_h5.py,v3,stage75f,frozen_v3_pipeline,.py,13999,13,__future__|argparse|dataclasses|gzip|h5py|json|numpy|pandas|pathlib|shutil|typing|yaml|zarr,1,data/indices/indptr/barcodes/shape,0,,false,path_stable_or_wrapper_required
scripts/stage76_audit_perturbation_readiness.py,v3,stage76,frozen_v3_pipeline,.py,37658,18,__future__|argparse|h5py|hashlib|importlib|json|math|numpy|os|pandas|pathlib|sea_ad_jepa|subprocess|sys|tempfile|torch|typing|yaml,5,configs/stage75f_out_of_core_v1.yaml|configs/stage75f_out_of_core_v1.yaml::stage76_perturbation_readiness.jepa.baseline_reproduction_tolerance|docs/runbook.md|scripts/embed_jepa_snrna.py|scripts/train_jepa_snrna.py,0,,false,path_stable_or_wrapper_required
scripts/stage76_build_directionality_audit.py,v3,stage76,frozen_v3_pipeline,.py,14561,11,__future__|argparse|hashlib|json|os|pandas|pathlib|subprocess|tempfile|typing|yaml,0,,0,,false,path_stable_or_wrapper_required
scripts/stage76_run_directionality_audit_wsl.sh,v3,stage76,frozen_v3_pipeline,.sh,872,0,,6,configs/stage75f_out_of_core_v1.yaml}|results/reports|results/stage75e_container|results/stage75e_container/stage76_directionality_audit.log|results/tables|scripts/stage76_build_directionality_audit.py,4,results/reports|results/stage75e_container|results/stage75e_container/stage76_directionality_audit.log|results/tables,false,path_stable_or_wrapper_required
scripts/stage76_run_perturbation_readiness.ps1,v3,stage76,frozen_v3_pipeline,.ps1,1351,0,,7,configs/stage75f_out_of_core_v1.yaml|results/reports|results/stage75e_container|results/stage75e_container/stage76_perturbation_readiness.log|results/stage75e_container/stage76_runtime_check.py|results/tables|scripts/stage76_audit_perturbation_readiness.py,5,results/reports|results/stage75e_container|results/stage75e_container/stage76_perturbation_readiness.log|results/stage75e_container/stage76_runtime_check.py|results/tables,false,path_stable_or_wrapper_required
scripts/stage76_run_perturbation_readiness_wsl.sh,v3,stage76,frozen_v3_pipeline,.sh,1181,0,,7,configs/stage75f_out_of_core_v1.yaml}|results/reports|results/stage75e_container|results/stage75e_container/stage76_perturbation_readiness.log|results/tables|scripts/stage76_audit_perturbation_readiness.py|scripts/stage76_run_perturbation_readiness.ps1,4,results/reports|results/stage75e_container|results/stage75e_container/stage76_perturbation_readiness.log|results/tables,false,path_stable_or_wrapper_required
scripts/stage77_build_perturbation_graph_visualization.py,v3,stage77,frozen_v3_pipeline,.py,30025,11,__future__|argparse|hashlib|json|math|pandas|pathlib|subprocess|tempfile|typing|yaml,2,configs/stage75f_out_of_core_v1.yaml|results/visualization,1,results/visualization,false,path_stable_or_wrapper_required
scripts/stage77_run_perturbation_graph_visualization_wsl.sh,v3,stage77,frozen_v3_pipeline,.sh,1325,0,,5,configs/stage75f_out_of_core_v1.yaml}|results/stage75e_container|results/stage75e_container/stage77_perturbation_graph_visualization.log|results/visualization|scripts/stage77_build_perturbation_graph_visualization.py,3,results/stage75e_container|results/stage75e_container/stage77_perturbation_graph_visualization.log|results/visualization,false,path_stable_or_wrapper_required
scripts/stage77_run_tier_a_perturbations_wsl.sh,v3,stage77,frozen_v3_pipeline,.sh,845,0,,6,configs/stage75f_out_of_core_v1.yaml}|results/reports|results/stage75e_container|results/stage75e_container/stage77_tier_a_perturbation_mvp.log|results/tables|scripts/stage77_simulate_tier_a_perturbations.py,4,results/reports|results/stage75e_container|results/stage75e_container/stage77_tier_a_perturbation_mvp.log|results/tables,false,path_stable_or_wrapper_required
scripts/stage77_simulate_tier_a_perturbations.py,v3,stage77,frozen_v3_pipeline,.py,22845,14,__future__|argparse|gzip|h5py|hashlib|json|math|numpy|pandas|pathlib|subprocess|tempfile|typing|yaml,1,configs/stage75f_out_of_core_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/stage78_build_graph_latent_visualization.py,v3,stage78,frozen_v3_pipeline,.py,17610,13,__future__|argparse|csv|gzip|hashlib|json|os|pathlib|re|subprocess|tempfile|typing|yaml,3,configs/stage75f_out_of_core_v1.yaml|scripts/build.mjs|web/stage78_graph_explorer,0,,false,path_stable_or_wrapper_required
scripts/stage78_compute_jepa_latent_shift.py,v3,stage78,frozen_v3_pipeline,.py,23649,17,__future__|argparse|gzip|h5py|hashlib|json|math|numpy|pandas|pathlib|sea_ad_jepa|subprocess|sys|tempfile|torch|typing|yaml,1,configs/stage75f_out_of_core_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/stage78_run_graph_latent_visualization.ps1,v3,stage78,frozen_v3_pipeline,.ps1,618,0,,3,configs/stage75f_out_of_core_v1.yaml|scripts/stage78_build_graph_latent_visualization.py|web/stage78_graph_explorer,0,,false,path_stable_or_wrapper_required
scripts/stage78_run_graph_latent_visualization_wsl.sh,v3,stage78,frozen_v3_pipeline,.sh,496,0,,3,configs/stage75f_out_of_core_v1.yaml}|scripts/stage78_build_graph_latent_visualization.py|web/stage78_graph_explorer,0,,false,path_stable_or_wrapper_required
scripts/stage78_run_jepa_latent_shift.ps1,v3,stage78,frozen_v3_pipeline,.ps1,352,0,,2,configs/stage75f_out_of_core_v1.yaml|scripts/stage78_compute_jepa_latent_shift.py,0,,false,path_stable_or_wrapper_required
scripts/stage79_build_graph_control_visualization.py,v3,stage79,frozen_v3_pipeline,.py,15778,13,__future__|argparse|gzip|hashlib|json|os|pandas|pathlib|re|subprocess|tempfile|typing|yaml,5,configs/stage75f_out_of_core_v1.yaml|results/tables/stage79_control_expression_summary_v1.csv|results/visualization/stage79_graph_control_explorer_cytoscape_plotly_v3.html|scripts/build-stage79.mjs|web/stage78_graph_explorer,2,results/tables/stage79_control_expression_summary_v1.csv|results/visualization/stage79_graph_control_explorer_cytoscape_plotly_v3.html,false,path_stable_or_wrapper_required
scripts/stage79_evaluate_graph_controls.py,v3,stage79,frozen_v3_pipeline,.py,27897,18,__future__|argparse|gzip|h5py|hashlib|importlib|json|math|numpy|pandas|pathlib|random|subprocess|sys|tempfile|torch|typing|yaml,2,configs/stage75f_out_of_core_v1.yaml|scripts/stage78_compute_jepa_latent_shift.py,0,,false,path_stable_or_wrapper_required
scripts/stage79_interpret_graph_controls.py,v3,stage79,frozen_v3_pipeline,.py,24664,12,__future__|argparse|hashlib|json|math|numpy|pandas|pathlib|subprocess|tempfile|typing|yaml,1,configs/stage75f_out_of_core_v1.yaml,0,,false,path_stable_or_wrapper_required
scripts/stage79_run_control_interpretation_wsl.sh,v3,stage79,frozen_v3_pipeline,.sh,418,0,,2,configs/stage75f_out_of_core_v1.yaml|scripts/stage79_interpret_graph_controls.py,0,,false,path_stable_or_wrapper_required
scripts/stage79_run_graph_control_visualization_wsl.sh,v3,stage79,frozen_v3_pipeline,.sh,427,0,,2,configs/stage75f_out_of_core_v1.yaml|scripts/stage79_build_graph_control_visualization.py,0,,false,path_stable_or_wrapper_required
scripts/stage79_run_graph_controls.ps1,v3,stage79,frozen_v3_pipeline,.ps1,355,0,,2,configs/stage75f_out_of_core_v1.yaml|scripts/stage79_evaluate_graph_controls.py,0,,false,path_stable_or_wrapper_required
scripts/stage79_run_graph_controls_wsl.sh,v3,stage79,frozen_v3_pipeline,.sh,277,0,,1,scripts/stage79_run_graph_controls.ps1,0,,false,path_stable_or_wrapper_required
scripts/summarize_h5ad_obs.py,unclassified,,review_before_move,.py,2211,5,__future__|argparse|h5py|pandas|pathlib,1,results/inspection,1,results/inspection,false,path_stable_or_wrapper_required
scripts/summarize_stage_c_checkpoint_evaluation.py,v3,stagec,review_before_move,.py,3187,4,__future__|argparse|pandas|pathlib,5,results/tables/stage_c_checkpoint_evaluation_summary.csv|results/tables/stage_c_epoch_{epoch}_donor_embedding_ridge_pathology.csv|results/tables/stage_c_epoch_{epoch}_latent_space_evaluation_metrics.csv|results/tables/stage_c_latent_space_evaluation_metrics.csv|results/tables/stage_c_rehearsal_donor_embedding_ridge_pathology.csv,5,results/tables/stage_c_checkpoint_evaluation_summary.csv|results/tables/stage_c_epoch_{epoch}_donor_embedding_ridge_pathology.csv|results/tables/stage_c_epoch_{epoch}_latent_space_evaluation_metrics.csv|results/tables/stage_c_latent_space_evaluation_metrics.csv|results/tables/stage_c_rehearsal_donor_embedding_ridge_pathology.csv,false,path_stable_or_wrapper_required
scripts/summarize_stage_c_existing_sweep.py,v3,stagec,review_before_move,.py,3413,6,__future__|argparse|importlib|pandas|pathlib|sys,1,results/tables,1,results/tables,false,path_stable_or_wrapper_required
scripts/summarize_v21_multitarget_counterfactuals.py,unclassified,,review_before_move,.py,6253,3,__future__|pandas|pathlib,15,results/reports/v2_1_multitarget_counterfactual_stability.md|results/tables/v2_1_multitarget_gene_counterfactual_long.csv|results/tables/v2_1_multitarget_gene_counterfactual_summary.csv|results/tables/v2_1_multitarget_module_counterfactual_long.csv|results/tables/v2_1_multitarget_module_counterfactual_summary.csv|results/tables/v2_1_upgrade_fine_08_gene_counterfactual_6e10.csv|results/tables/v2_1_upgrade_fine_08_gene_counterfactual_at8.csv|results/tables/v2_1_upgrade_fine_08_gene_counterfactual_gfap.csv|results/tables/v2_1_upgrade_fine_08_gene_counterfactual_iba1.csv|results/tables/v2_1_upgrade_fine_08_gene_counterfactual_neun.csv|results/tables/v2_1_upgrade_fine_08_module_counterfactual_6e10.csv|results/tables/v2_1_upgrade_fine_08_module_counterfactual_at8.csv|results/tables/v2_1_upgrade_fine_08_module_counterfactual_gfap.csv|results/tables/v2_1_upgrade_fine_08_module_counterfactual_iba1.csv|results/tables/v2_1_upgrade_fine_08_module_counterfactual_neun.csv,15,results/reports/v2_1_multitarget_counterfactual_stability.md|results/tables/v2_1_multitarget_gene_counterfactual_long.csv|results/tables/v2_1_multitarget_gene_counterfactual_summary.csv|results/tables/v2_1_multitarget_module_counterfactual_long.csv|results/tables/v2_1_multitarget_module_counterfactual_summary.csv|results/tables/v2_1_upgrade_fine_08_gene_counterfactual_6e10.csv|results/tables/v2_1_upgrade_fine_08_gene_counterfactual_at8.csv|results/tables/v2_1_upgrade_fine_08_gene_counterfactual_gfap.csv|results/tables/v2_1_upgrade_fine_08_gene_counterfactual_iba1.csv|results/tables/v2_1_upgrade_fine_08_gene_counterfactual_neun.csv|results/tables/v2_1_upgrade_fine_08_module_counterfactual_6e10.csv|results/tables/v2_1_upgrade_fine_08_module_counterfactual_at8.csv|results/tables/v2_1_upgrade_fine_08_module_counterfactual_gfap.csv|results/tables/v2_1_upgrade_fine_08_module_counterfactual_iba1.csv|results/tables/v2_1_upgrade_fine_08_module_counterfactual_neun.csv,false,path_stable_or_wrapper_required
scripts/sweep_frozen_embedding_abeta_elasticnet.py,unclassified,,review_before_move,.py,9658,10,__future__|argparse|numpy|pandas|pathlib|scipy|sea_ad_jepa|sklearn|sys|warnings,5,data/processed/metadata/pathology_target_columns.csv|data/processed/metadata/sea_ad_mtg_donor_pathology_targets.csv|results/tables/pathology_head_stage_b_frozen_donor_embeddings.csv|results/tables/v2_2_abeta_frozen_embedding_elasticnet_oof_predictions.csv|results/tables/v2_2_abeta_frozen_embedding_elasticnet_sweep.csv,3,results/tables/pathology_head_stage_b_frozen_donor_embeddings.csv|results/tables/v2_2_abeta_frozen_embedding_elasticnet_oof_predictions.csv|results/tables/v2_2_abeta_frozen_embedding_elasticnet_sweep.csv,false,path_stable_or_wrapper_required
scripts/sweep_stage_c_finetuning.py,v3,stagec,review_before_move,.py,20358,11,__future__|argparse|numpy|os|pandas|pathlib|sea_ad_jepa|sklearn|subprocess|sys|torch,12,data/processed/sea_ad_mtg_microglia_pvm_all_hvg3k_expanded_modules.h5ad|results/figures|results/models|results/tables|results/tables/latent_elasticity_policy_v1.csv|results/tables/stage_c_finetuning_sweep_summary.csv|results/tables/v2_graph_string_edges_t700.csv|scripts/aggregate_latent_coordinates_by_donor.py|scripts/evaluate_latent_spaces.py|scripts/extract_stage_a_frozen_anchors.py|scripts/run_pseudobulk_baseline.py|scripts/train_graph_jepa_stage_c_disease.py,6,results/figures|results/models|results/tables|results/tables/latent_elasticity_policy_v1.csv|results/tables/stage_c_finetuning_sweep_summary.csv|results/tables/v2_graph_string_edges_t700.csv,false,path_stable_or_wrapper_required
scripts/synthesize_stage42_manuscript_package_v1.py,v3,stage42,review_before_move,.py,154,2,__future__|run_stage42_safe_external_support_and_manuscript_synthesis_v1,0,,0,,false,path_stable_or_wrapper_required
scripts/synthesize_stage47_candidate_genes_networks_v1.py,v3,stage47,review_before_move,.py,152,2,__future__|run_stage47_cross_version_candidate_network_drug_synthesis_v1,0,,0,,false,path_stable_or_wrapper_required
scripts/synthesize_stage47_druggability_evidence_v1.py,v3,stage47,review_before_move,.py,152,2,__future__|run_stage47_cross_version_candidate_network_drug_synthesis_v1,0,,0,,false,path_stable_or_wrapper_required
scripts/synthesize_stage47_in_silico_perturbation_evidence_v1.py,v3,stage47,review_before_move,.py,152,2,__future__|run_stage47_cross_version_candidate_network_drug_synthesis_v1,0,,0,,false,path_stable_or_wrapper_required
scripts/train_abeta_mil_head.py,unclassified,,review_before_move,.py,15071,12,__future__|anndata|argparse|numpy|pandas|pathlib|scipy|scripts|sea_ad_jepa|sklearn|sys|torch,9,data/processed/metadata/pathology_target_columns.csv|data/processed/metadata/sea_ad_mtg_donor_pathology_targets.csv|data/processed/sea_ad_mtg_microglia_pvm_all_hvg3k_expanded_modules.h5ad|results/models/v2_2_abeta_mil_head|results/models/v2_2_stage_b_adversarial/stage_b_adversarial.pt|results/tables/v2_2_abeta_mil_head_attention.csv|results/tables/v2_2_abeta_mil_head_metrics.csv|results/tables/v2_2_abeta_mil_head_oof_predictions.csv|results/tables/v2_graph_consensus_edge_index.csv,6,results/models/v2_2_abeta_mil_head|results/models/v2_2_stage_b_adversarial/stage_b_adversarial.pt|results/tables/v2_2_abeta_mil_head_attention.csv|results/tables/v2_2_abeta_mil_head_metrics.csv|results/tables/v2_2_abeta_mil_head_oof_predictions.csv|results/tables/v2_graph_consensus_edge_index.csv,false,path_stable_or_wrapper_required
scripts/train_fast_graph_jepa_stage_c_disease.py,v3,stagec,review_before_move,.py,24128,12,__future__|anndata|argparse|itertools|numpy|pandas|pathlib|scipy|scripts|sea_ad_jepa|sys|torch,11,data/processed/metadata/pathology_target_columns.csv|data/processed/metadata/sea_ad_mtg_donor_pathology_targets.csv|data/processed/sea_ad_mtg_microglia_pvm_all_hvg3k_expanded_modules.h5ad|data/processed/v2_pretraining/cellxgene_normal_microglia_nucleus_relaxed_assay_jepa_aligned.h5ad|data/processed/v2_pretraining/sea_ad_low_pathology_microglia_pvm_relaxed_jepa_aligned.h5ad|results/models/v2_2_fast_stage_c_disease|results/models/v2_2_stage_b_adversarial/stage_b_adversarial.pt|results/tables/external_gene_masks/gse138852_grubman_missing_genes.txt|results/tables/external_gene_masks/gse174367_morabito_missing_genes.txt|results/tables/v2_2_fast_stage_c_disease_history.csv|results/tables/v2_graph_consensus_edge_index.csv,7,results/models/v2_2_fast_stage_c_disease|results/models/v2_2_stage_b_adversarial/stage_b_adversarial.pt|results/tables/external_gene_masks/gse138852_grubman_missing_genes.txt|results/tables/external_gene_masks/gse174367_morabito_missing_genes.txt|results/tables/v2_2_fast_stage_c_disease_history.csv|results/tables/v2_graph_consensus_edge_index.csv|runs/v2_2_fast_stage_c_disease,false,path_stable_or_wrapper_required
scripts/train_fast_graph_jepa_stage_c_disease_hydra.py,v3,stagec,review_before_move,.py,1230,7,__future__|argparse|hydra|omegaconf|pathlib|scripts|sys,1,configs/train,0,,false,path_stable_or_wrapper_required
scripts/train_graph_jepa_stage_a.py,unclassified,,review_before_move,.py,18332,10,__future__|anndata|argparse|numpy|pandas|pathlib|sea_ad_jepa|sys|torch|torch_geometric,4,data/processed/v2_pretraining/cellxgene_normal_microglia_nucleus_relaxed_assay_jepa_aligned.h5ad|results/models/graph_jepa_stage_a_cellxgene_10k|results/tables/jepa_v2_translational_actionability_matrix.csv|results/tables/v2_graph_consensus_edge_index.csv,4,results/models/graph_jepa_stage_a_cellxgene_10k|results/tables/jepa_v2_translational_actionability_matrix.csv|results/tables/v2_graph_consensus_edge_index.csv|runs/graph_jepa_stage_a_cellxgene_10k,false,path_stable_or_wrapper_required
scripts/train_graph_jepa_stage_a_fast.py,unclassified,,review_before_move,.py,17306,11,__future__|anndata|argparse|numpy|pandas|pathlib|scipy|sea_ad_jepa|sys|time|torch,4,data/processed/sea_ad_mtg_microglia_pvm_all_hvg3k_expanded_modules.h5ad|results/models/v2_2_topology_dropout_full_e50_fast|results/tables/jepa_v2_translational_actionability_matrix.csv|results/tables/v2_graph_consensus_edge_index.csv,4,results/models/v2_2_topology_dropout_full_e50_fast|results/tables/jepa_v2_translational_actionability_matrix.csv|results/tables/v2_graph_consensus_edge_index.csv|runs/v2_2_topology_dropout_full_e50_fast,false,path_stable_or_wrapper_required
scripts/train_graph_jepa_stage_a_fast_hydra.py,unclassified,,review_before_move,.py,1097,7,__future__|argparse|hydra|omegaconf|pathlib|scripts|sys,1,configs/train,0,,false,path_stable_or_wrapper_required
scripts/train_graph_jepa_stage_b_adversarial.py,unclassified,,review_before_move,.py,18840,15,__future__|anndata|hydra|itertools|math|numpy|omegaconf|pandas|pathlib|scipy|scripts|sea_ad_jepa|sys|time|torch,1,configs/train,0,,false,path_stable_or_wrapper_required
scripts/train_graph_jepa_stage_b_rehearsal.py,unclassified,,review_before_move,.py,12152,11,__future__|anndata|argparse|itertools|numpy|pandas|pathlib|sea_ad_jepa|sys|torch|torch_geometric,8,data/processed/v2_pretraining/cellxgene_normal_microglia_nucleus_relaxed_assay_jepa_aligned.h5ad|data/processed/v2_pretraining/sea_ad_low_pathology_microglia_pvm_relaxed_jepa_aligned.h5ad|results/models/graph_jepa_stage_a_string_t700_rawvar_e30/graph_jepa.pt|results/models/graph_jepa_stage_b_low_pathology_rehearsal_e20|results/tables/jepa_v2_translational_actionability_matrix.csv|results/tables/stage_a_frozen_cellxgene_normal_microglia_coordinates.csv|results/tables/stage_a_frozen_sea_ad_low_pathology_relaxed_coordinates.csv|results/tables/v2_graph_string_edges_t700.csv,7,results/models/graph_jepa_stage_a_string_t700_rawvar_e30/graph_jepa.pt|results/models/graph_jepa_stage_b_low_pathology_rehearsal_e20|results/tables/jepa_v2_translational_actionability_matrix.csv|results/tables/stage_a_frozen_cellxgene_normal_microglia_coordinates.csv|results/tables/stage_a_frozen_sea_ad_low_pathology_relaxed_coordinates.csv|results/tables/v2_graph_string_edges_t700.csv|runs/graph_jepa_stage_b_low_pathology_rehearsal_e20,false,path_stable_or_wrapper_required
