path,anchor_class,last_commit,last_short_commit,last_commit_date,last_commit_subject,github_blob_url,path_move_policy
results/tables/stage75f_secondary_tf_evidence_gate_v1.csv,v3_frozen_table,13f179927739c60342fcdf2fe4fb7f436d60a7a6,13f1799,2026-07-13,Add Stage75F secondary TF-region-gene evidence summaries,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/13f179927739c60342fcdf2fe4fb7f436d60a7a6/results/tables/stage75f_secondary_tf_evidence_gate_v1.csv,preserve_path_unless_reference_audited
results/tables/stage75f_secondary_tf_motif_support_summary_v1.csv,v3_frozen_table,6b78a22e4150dca403afbdf5f3d996c75683b9d3,6b78a22,2026-07-12,Add Stage75F secondary motif support summary,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/6b78a22e4150dca403afbdf5f3d996c75683b9d3/results/tables/stage75f_secondary_tf_motif_support_summary_v1.csv,preserve_path_unless_reference_audited
results/tables/stage75f_secondary_tf_region_gene_summary_v1.csv,v3_frozen_table,13f179927739c60342fcdf2fe4fb7f436d60a7a6,13f1799,2026-07-13,Add Stage75F secondary TF-region-gene evidence summaries,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/13f179927739c60342fcdf2fe4fb7f436d60a7a6/results/tables/stage75f_secondary_tf_region_gene_summary_v1.csv,preserve_path_unless_reference_audited
results/tables/stage75f_secondary_tf_target_gene_evidence_summary_v1.csv,v3_frozen_table,13f179927739c60342fcdf2fe4fb7f436d60a7a6,13f1799,2026-07-13,Add Stage75F secondary TF-region-gene evidence summaries,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/13f179927739c60342fcdf2fe4fb7f436d60a7a6/results/tables/stage75f_secondary_tf_target_gene_evidence_summary_v1.csv,preserve_path_unless_reference_audited
results/tables/stage76_jepa_baseline_reproduction_v1.csv,v3_frozen_table,725d688475eedd7ba204fda2d736c4d5259110b2,725d688,2026-07-13,Freeze Stage76 perturbation readiness audit,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/725d688475eedd7ba204fda2d736c4d5259110b2/results/tables/stage76_jepa_baseline_reproduction_v1.csv,preserve_path_unless_reference_audited
results/tables/stage76_jepa_feature_coverage_v1.csv,v3_frozen_table,725d688475eedd7ba204fda2d736c4d5259110b2,725d688,2026-07-13,Freeze Stage76 perturbation readiness audit,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/725d688475eedd7ba204fda2d736c4d5259110b2/results/tables/stage76_jepa_feature_coverage_v1.csv,preserve_path_unless_reference_audited
results/tables/stage76_perturbation_graph_edge_coverage_v1.csv,v3_frozen_table,725d688475eedd7ba204fda2d736c4d5259110b2,725d688,2026-07-13,Freeze Stage76 perturbation readiness audit,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/725d688475eedd7ba204fda2d736c4d5259110b2/results/tables/stage76_perturbation_graph_edge_coverage_v1.csv,preserve_path_unless_reference_audited
results/tables/stage76_regulator_directionality_summary_v1.csv,v3_frozen_table,6995339be5233adcd0d4a86f9b290269b6fc348a,6995339,2026-07-13,Freeze Stage76 directionality audit,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/6995339be5233adcd0d4a86f9b290269b6fc348a/results/tables/stage76_regulator_directionality_summary_v1.csv,preserve_path_unless_reference_audited
results/tables/stage76_regulator_readiness_v1.csv,v3_frozen_table,725d688475eedd7ba204fda2d736c4d5259110b2,725d688,2026-07-13,Freeze Stage76 perturbation readiness audit,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/725d688475eedd7ba204fda2d736c4d5259110b2/results/tables/stage76_regulator_readiness_v1.csv,preserve_path_unless_reference_audited
results/tables/stage76_signed_tf_target_hypotheses_v1.csv,v3_frozen_table,6995339be5233adcd0d4a86f9b290269b6fc348a,6995339,2026-07-13,Freeze Stage76 directionality audit,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/6995339be5233adcd0d4a86f9b290269b6fc348a/results/tables/stage76_signed_tf_target_hypotheses_v1.csv,preserve_path_unless_reference_audited
results/tables/stage76_unresolved_directionality_v1.csv,v3_frozen_table,6995339be5233adcd0d4a86f9b290269b6fc348a,6995339,2026-07-13,Freeze Stage76 directionality audit,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/6995339be5233adcd0d4a86f9b290269b6fc348a/results/tables/stage76_unresolved_directionality_v1.csv,preserve_path_unless_reference_audited
results/tables/stage77_perturbation_qc_summary_v1.csv,v3_frozen_table,198f5469e6747baffc6717f3afd8e46d3bdb8dc9,198f546,2026-07-14,Freeze Stage77 Tier A perturbation summaries,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/198f5469e6747baffc6717f3afd8e46d3bdb8dc9/results/tables/stage77_perturbation_qc_summary_v1.csv,preserve_path_unless_reference_audited
results/tables/stage77_perturbation_scenario_manifest_v1.csv,v3_frozen_table,198f5469e6747baffc6717f3afd8e46d3bdb8dc9,198f546,2026-07-14,Freeze Stage77 Tier A perturbation summaries,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/198f5469e6747baffc6717f3afd8e46d3bdb8dc9/results/tables/stage77_perturbation_scenario_manifest_v1.csv,preserve_path_unless_reference_audited
results/tables/stage77_tier_a_edge_weights_v1.csv,v3_frozen_table,198f5469e6747baffc6717f3afd8e46d3bdb8dc9,198f546,2026-07-14,Freeze Stage77 Tier A perturbation summaries,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/198f5469e6747baffc6717f3afd8e46d3bdb8dc9/results/tables/stage77_tier_a_edge_weights_v1.csv,preserve_path_unless_reference_audited
results/tables/stage78_jepa_donor_concordance_v1.csv,v3_frozen_table,e16466166430f28256c217b6be9e4464433b0625,e164661,2026-07-15,Freeze Stage78 JEPA latent displacement results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/e16466166430f28256c217b6be9e4464433b0625/results/tables/stage78_jepa_donor_concordance_v1.csv,preserve_path_unless_reference_audited
results/tables/stage78_jepa_latent_shift_by_cell_v1.csv.gz,v3_frozen_table,e16466166430f28256c217b6be9e4464433b0625,e164661,2026-07-15,Freeze Stage78 JEPA latent displacement results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/e16466166430f28256c217b6be9e4464433b0625/results/tables/stage78_jepa_latent_shift_by_cell_v1.csv.gz,preserve_path_unless_reference_audited
results/tables/stage78_jepa_latent_shift_summary_v1.csv,v3_frozen_table,e16466166430f28256c217b6be9e4464433b0625,e164661,2026-07-15,Freeze Stage78 JEPA latent displacement results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/e16466166430f28256c217b6be9e4464433b0625/results/tables/stage78_jepa_latent_shift_summary_v1.csv,preserve_path_unless_reference_audited
results/tables/stage78_jepa_scenario_qc_v1.csv,v3_frozen_table,e16466166430f28256c217b6be9e4464433b0625,e164661,2026-07-15,Freeze Stage78 JEPA latent displacement results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/e16466166430f28256c217b6be9e4464433b0625/results/tables/stage78_jepa_scenario_qc_v1.csv,preserve_path_unless_reference_audited
results/tables/stage79_control_donor_summary_v1.csv,v3_frozen_table,3f6e380034a13fa3bdae0bf18bd0b09d84cc5f1b,3f6e380,2026-07-15,Freeze Stage79 graph control results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/3f6e380034a13fa3bdae0bf18bd0b09d84cc5f1b/results/tables/stage79_control_donor_summary_v1.csv,preserve_path_unless_reference_audited
results/tables/stage79_control_edge_diversity_v1.csv,v3_frozen_table,d753048b0859ce170b20ee6420ac578166ba7a87,d753048,2026-07-16,Freeze Stage79 interpretation and explorer artifacts,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/d753048b0859ce170b20ee6420ac578166ba7a87/results/tables/stage79_control_edge_diversity_v1.csv,preserve_path_unless_reference_audited
results/tables/stage79_control_edge_sets_v1.csv.gz,v3_frozen_table,3f6e380034a13fa3bdae0bf18bd0b09d84cc5f1b,3f6e380,2026-07-15,Freeze Stage79 graph control results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/3f6e380034a13fa3bdae0bf18bd0b09d84cc5f1b/results/tables/stage79_control_edge_sets_v1.csv.gz,preserve_path_unless_reference_audited
results/tables/stage79_control_expression_summary_v1.csv,v3_frozen_table,3f6e380034a13fa3bdae0bf18bd0b09d84cc5f1b,3f6e380,2026-07-15,Freeze Stage79 graph control results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/3f6e380034a13fa3bdae0bf18bd0b09d84cc5f1b/results/tables/stage79_control_expression_summary_v1.csv,preserve_path_unless_reference_audited
results/tables/stage79_control_graph_manifest_v1.csv,v3_frozen_table,3f6e380034a13fa3bdae0bf18bd0b09d84cc5f1b,3f6e380,2026-07-15,Freeze Stage79 graph control results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/3f6e380034a13fa3bdae0bf18bd0b09d84cc5f1b/results/tables/stage79_control_graph_manifest_v1.csv,preserve_path_unless_reference_audited
results/tables/stage79_control_latent_summary_v1.csv,v3_frozen_table,3f6e380034a13fa3bdae0bf18bd0b09d84cc5f1b,3f6e380,2026-07-15,Freeze Stage79 graph control results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/3f6e380034a13fa3bdae0bf18bd0b09d84cc5f1b/results/tables/stage79_control_latent_summary_v1.csv,preserve_path_unless_reference_audited
results/tables/stage79_control_qc_v1.csv,v3_frozen_table,3f6e380034a13fa3bdae0bf18bd0b09d84cc5f1b,3f6e380,2026-07-15,Freeze Stage79 graph control results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/3f6e380034a13fa3bdae0bf18bd0b09d84cc5f1b/results/tables/stage79_control_qc_v1.csv,preserve_path_unless_reference_audited
results/tables/stage79_control_scenario_manifest_v1.csv,v3_frozen_table,3f6e380034a13fa3bdae0bf18bd0b09d84cc5f1b,3f6e380,2026-07-15,Freeze Stage79 graph control results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/3f6e380034a13fa3bdae0bf18bd0b09d84cc5f1b/results/tables/stage79_control_scenario_manifest_v1.csv,preserve_path_unless_reference_audited
results/tables/stage79_donor_paired_differences_v1.csv,v3_frozen_table,d753048b0859ce170b20ee6420ac578166ba7a87,d753048,2026-07-16,Freeze Stage79 interpretation and explorer artifacts,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/d753048b0859ce170b20ee6420ac578166ba7a87/results/tables/stage79_donor_paired_differences_v1.csv,preserve_path_unless_reference_audited
results/tables/stage79_null_distribution_diagnostics_v1.csv,v3_frozen_table,d753048b0859ce170b20ee6420ac578166ba7a87,d753048,2026-07-16,Freeze Stage79 interpretation and explorer artifacts,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/d753048b0859ce170b20ee6420ac578166ba7a87/results/tables/stage79_null_distribution_diagnostics_v1.csv,preserve_path_unless_reference_audited
results/tables/stage79_real_vs_control_statistics_v1.csv,v3_frozen_table,3f6e380034a13fa3bdae0bf18bd0b09d84cc5f1b,3f6e380,2026-07-15,Freeze Stage79 graph control results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/3f6e380034a13fa3bdae0bf18bd0b09d84cc5f1b/results/tables/stage79_real_vs_control_statistics_v1.csv,preserve_path_unless_reference_audited
results/tables/stage79_regulator_control_summary_v1.csv,v3_frozen_table,d753048b0859ce170b20ee6420ac578166ba7a87,d753048,2026-07-16,Freeze Stage79 interpretation and explorer artifacts,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/d753048b0859ce170b20ee6420ac578166ba7a87/results/tables/stage79_regulator_control_summary_v1.csv,preserve_path_unless_reference_audited
results/tables/stage79_scenario_control_interpretation_v1.csv,v3_frozen_table,d753048b0859ce170b20ee6420ac578166ba7a87,d753048,2026-07-16,Freeze Stage79 interpretation and explorer artifacts,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/d753048b0859ce170b20ee6420ac578166ba7a87/results/tables/stage79_scenario_control_interpretation_v1.csv,preserve_path_unless_reference_audited
results/tables/stage_a_frozen_anchor_coordinate_summary.csv,tracked_project_file,bac02c7ded72477856753f00ea4d66ca855bdf2a,bac02c7,2026-06-04,Add Graph-JEPA Stage B rehearsal workflow,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/bac02c7ded72477856753f00ea4d66ca855bdf2a/results/tables/stage_a_frozen_anchor_coordinate_summary.csv,preserve_path_unless_reference_audited
results/tables/stage_b_rehearsal_anchor_drift_summary.csv,tracked_project_file,1e5fe8b81b5ca4b1944faa041dc61ba1fd5e9737,1e5fe8b,2026-06-04,Audit Graph-JEPA Stage B anchor drift,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/1e5fe8b81b5ca4b1944faa041dc61ba1fd5e9737/results/tables/stage_b_rehearsal_anchor_drift_summary.csv,preserve_path_unless_reference_audited
results/tables/stage_c_checkpoint_evaluation_summary.csv,tracked_project_file,440e0468f2b8714b0b4140a087422dffe7fc845b,440e046,2026-06-05,Compare Stage C intermediate checkpoints,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/440e0468f2b8714b0b4140a087422dffe7fc845b/results/tables/stage_c_checkpoint_evaluation_summary.csv,preserve_path_unless_reference_audited
results/tables/stage_c_elastic_cov001_epoch_005_donor_embedding_ridge_pathology.csv,tracked_project_file,07efdfa724aa426b862046547de80b12320c99b0,07efdfa,2026-06-06,Run Stage C disease covariance diagnostic,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/07efdfa724aa426b862046547de80b12320c99b0/results/tables/stage_c_elastic_cov001_epoch_005_donor_embedding_ridge_pathology.csv,preserve_path_unless_reference_audited
results/tables/stage_c_elastic_cov001_epoch_005_latent_space_evaluation_metrics.csv,tracked_project_file,07efdfa724aa426b862046547de80b12320c99b0,07efdfa,2026-06-06,Run Stage C disease covariance diagnostic,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/07efdfa724aa426b862046547de80b12320c99b0/results/tables/stage_c_elastic_cov001_epoch_005_latent_space_evaluation_metrics.csv,preserve_path_unless_reference_audited
results/tables/stage_c_elastic_cov001_epoch_010_donor_embedding_ridge_pathology.csv,tracked_project_file,07efdfa724aa426b862046547de80b12320c99b0,07efdfa,2026-06-06,Run Stage C disease covariance diagnostic,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/07efdfa724aa426b862046547de80b12320c99b0/results/tables/stage_c_elastic_cov001_epoch_010_donor_embedding_ridge_pathology.csv,preserve_path_unless_reference_audited
results/tables/stage_c_elastic_cov001_epoch_010_latent_space_evaluation_metrics.csv,tracked_project_file,07efdfa724aa426b862046547de80b12320c99b0,07efdfa,2026-06-06,Run Stage C disease covariance diagnostic,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/07efdfa724aa426b862046547de80b12320c99b0/results/tables/stage_c_elastic_cov001_epoch_010_latent_space_evaluation_metrics.csv,preserve_path_unless_reference_audited
results/tables/stage_c_elastic_w005_epoch_005_donor_embedding_ridge_pathology.csv,tracked_project_file,4421b73dc4c346da052b435f191c3dd3534583d9,4421b73,2026-06-05,Run elastic Stage C rehearsal diagnostic,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/4421b73dc4c346da052b435f191c3dd3534583d9/results/tables/stage_c_elastic_w005_epoch_005_donor_embedding_ridge_pathology.csv,preserve_path_unless_reference_audited
results/tables/stage_c_elastic_w005_epoch_005_latent_space_evaluation_metrics.csv,tracked_project_file,4421b73dc4c346da052b435f191c3dd3534583d9,4421b73,2026-06-05,Run elastic Stage C rehearsal diagnostic,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/4421b73dc4c346da052b435f191c3dd3534583d9/results/tables/stage_c_elastic_w005_epoch_005_latent_space_evaluation_metrics.csv,preserve_path_unless_reference_audited
results/tables/stage_c_elastic_w005_epoch_010_donor_embedding_ridge_pathology.csv,tracked_project_file,4421b73dc4c346da052b435f191c3dd3534583d9,4421b73,2026-06-05,Run elastic Stage C rehearsal diagnostic,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/4421b73dc4c346da052b435f191c3dd3534583d9/results/tables/stage_c_elastic_w005_epoch_010_donor_embedding_ridge_pathology.csv,preserve_path_unless_reference_audited
results/tables/stage_c_elastic_w005_epoch_010_latent_space_evaluation_metrics.csv,tracked_project_file,4421b73dc4c346da052b435f191c3dd3534583d9,4421b73,2026-06-05,Run elastic Stage C rehearsal diagnostic,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/4421b73dc4c346da052b435f191c3dd3534583d9/results/tables/stage_c_elastic_w005_epoch_010_latent_space_evaluation_metrics.csv,preserve_path_unless_reference_audited
results/tables/stage_c_epoch_005_latent_space_evaluation_metrics.csv,tracked_project_file,440e0468f2b8714b0b4140a087422dffe7fc845b,440e046,2026-06-05,Compare Stage C intermediate checkpoints,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/440e0468f2b8714b0b4140a087422dffe7fc845b/results/tables/stage_c_epoch_005_latent_space_evaluation_metrics.csv,preserve_path_unless_reference_audited
results/tables/stage_c_epoch_010_latent_space_evaluation_metrics.csv,tracked_project_file,440e0468f2b8714b0b4140a087422dffe7fc845b,440e046,2026-06-05,Compare Stage C intermediate checkpoints,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/440e0468f2b8714b0b4140a087422dffe7fc845b/results/tables/stage_c_epoch_010_latent_space_evaluation_metrics.csv,preserve_path_unless_reference_audited
results/tables/stage_c_epoch_015_latent_space_evaluation_metrics.csv,tracked_project_file,440e0468f2b8714b0b4140a087422dffe7fc845b,440e046,2026-06-05,Compare Stage C intermediate checkpoints,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/440e0468f2b8714b0b4140a087422dffe7fc845b/results/tables/stage_c_epoch_015_latent_space_evaluation_metrics.csv,preserve_path_unless_reference_audited
results/tables/stage_c_fine_01_r007_cov0005_epoch_005_cosine_knn_metrics.csv,tracked_project_file,a6daf7ba4f9096525a5cfd9002794bd1af296420,a6daf7b,2026-06-06,Add Stage C fine-tuning sweep results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/a6daf7ba4f9096525a5cfd9002794bd1af296420/results/tables/stage_c_fine_01_r007_cov0005_epoch_005_cosine_knn_metrics.csv,preserve_path_unless_reference_audited
results/tables/stage_c_fine_01_r007_cov0005_epoch_005_latent_metrics.csv,tracked_project_file,a6daf7ba4f9096525a5cfd9002794bd1af296420,a6daf7b,2026-06-06,Add Stage C fine-tuning sweep results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/a6daf7ba4f9096525a5cfd9002794bd1af296420/results/tables/stage_c_fine_01_r007_cov0005_epoch_005_latent_metrics.csv,preserve_path_unless_reference_audited
results/tables/stage_c_fine_02_r007_cov001_epoch_005_cosine_knn_metrics.csv,tracked_project_file,a6daf7ba4f9096525a5cfd9002794bd1af296420,a6daf7b,2026-06-06,Add Stage C fine-tuning sweep results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/a6daf7ba4f9096525a5cfd9002794bd1af296420/results/tables/stage_c_fine_02_r007_cov001_epoch_005_cosine_knn_metrics.csv,preserve_path_unless_reference_audited
results/tables/stage_c_fine_02_r007_cov001_epoch_005_latent_metrics.csv,tracked_project_file,a6daf7ba4f9096525a5cfd9002794bd1af296420,a6daf7b,2026-06-06,Add Stage C fine-tuning sweep results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/a6daf7ba4f9096525a5cfd9002794bd1af296420/results/tables/stage_c_fine_02_r007_cov001_epoch_005_latent_metrics.csv,preserve_path_unless_reference_audited
results/tables/stage_c_fine_03_r010_cov0005_epoch_005_cosine_knn_metrics.csv,tracked_project_file,a6daf7ba4f9096525a5cfd9002794bd1af296420,a6daf7b,2026-06-06,Add Stage C fine-tuning sweep results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/a6daf7ba4f9096525a5cfd9002794bd1af296420/results/tables/stage_c_fine_03_r010_cov0005_epoch_005_cosine_knn_metrics.csv,preserve_path_unless_reference_audited
results/tables/stage_c_fine_03_r010_cov0005_epoch_005_latent_metrics.csv,tracked_project_file,a6daf7ba4f9096525a5cfd9002794bd1af296420,a6daf7b,2026-06-06,Add Stage C fine-tuning sweep results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/a6daf7ba4f9096525a5cfd9002794bd1af296420/results/tables/stage_c_fine_03_r010_cov0005_epoch_005_latent_metrics.csv,preserve_path_unless_reference_audited
results/tables/stage_c_fine_04_r010_cov002_epoch_005_cosine_knn_metrics.csv,tracked_project_file,a6daf7ba4f9096525a5cfd9002794bd1af296420,a6daf7b,2026-06-06,Add Stage C fine-tuning sweep results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/a6daf7ba4f9096525a5cfd9002794bd1af296420/results/tables/stage_c_fine_04_r010_cov002_epoch_005_cosine_knn_metrics.csv,preserve_path_unless_reference_audited
results/tables/stage_c_fine_04_r010_cov002_epoch_005_latent_metrics.csv,tracked_project_file,a6daf7ba4f9096525a5cfd9002794bd1af296420,a6daf7b,2026-06-06,Add Stage C fine-tuning sweep results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/a6daf7ba4f9096525a5cfd9002794bd1af296420/results/tables/stage_c_fine_04_r010_cov002_epoch_005_latent_metrics.csv,preserve_path_unless_reference_audited
results/tables/stage_c_fine_05_r012_cov001_epoch_005_cosine_knn_metrics.csv,tracked_project_file,a6daf7ba4f9096525a5cfd9002794bd1af296420,a6daf7b,2026-06-06,Add Stage C fine-tuning sweep results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/a6daf7ba4f9096525a5cfd9002794bd1af296420/results/tables/stage_c_fine_05_r012_cov001_epoch_005_cosine_knn_metrics.csv,preserve_path_unless_reference_audited
results/tables/stage_c_fine_05_r012_cov001_epoch_005_latent_metrics.csv,tracked_project_file,a6daf7ba4f9096525a5cfd9002794bd1af296420,a6daf7b,2026-06-06,Add Stage C fine-tuning sweep results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/a6daf7ba4f9096525a5cfd9002794bd1af296420/results/tables/stage_c_fine_05_r012_cov001_epoch_005_latent_metrics.csv,preserve_path_unless_reference_audited
results/tables/stage_c_fine_06_r015_cov001_epoch_005_cosine_knn_metrics.csv,tracked_project_file,a6daf7ba4f9096525a5cfd9002794bd1af296420,a6daf7b,2026-06-06,Add Stage C fine-tuning sweep results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/a6daf7ba4f9096525a5cfd9002794bd1af296420/results/tables/stage_c_fine_06_r015_cov001_epoch_005_cosine_knn_metrics.csv,preserve_path_unless_reference_audited
results/tables/stage_c_fine_06_r015_cov001_epoch_005_latent_metrics.csv,tracked_project_file,a6daf7ba4f9096525a5cfd9002794bd1af296420,a6daf7b,2026-06-06,Add Stage C fine-tuning sweep results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/a6daf7ba4f9096525a5cfd9002794bd1af296420/results/tables/stage_c_fine_06_r015_cov001_epoch_005_latent_metrics.csv,preserve_path_unless_reference_audited
results/tables/stage_c_fine_loose_01_r005_cov0005_epoch_005_cosine_knn_metrics.csv,tracked_project_file,a6daf7ba4f9096525a5cfd9002794bd1af296420,a6daf7b,2026-06-06,Add Stage C fine-tuning sweep results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/a6daf7ba4f9096525a5cfd9002794bd1af296420/results/tables/stage_c_fine_loose_01_r005_cov0005_epoch_005_cosine_knn_metrics.csv,preserve_path_unless_reference_audited
results/tables/stage_c_fine_loose_01_r005_cov0005_epoch_005_latent_metrics.csv,tracked_project_file,a6daf7ba4f9096525a5cfd9002794bd1af296420,a6daf7b,2026-06-06,Add Stage C fine-tuning sweep results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/a6daf7ba4f9096525a5cfd9002794bd1af296420/results/tables/stage_c_fine_loose_01_r005_cov0005_epoch_005_latent_metrics.csv,preserve_path_unless_reference_audited
results/tables/stage_c_fine_loose_02_r005_cov001_epoch_005_cosine_knn_metrics.csv,tracked_project_file,a6daf7ba4f9096525a5cfd9002794bd1af296420,a6daf7b,2026-06-06,Add Stage C fine-tuning sweep results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/a6daf7ba4f9096525a5cfd9002794bd1af296420/results/tables/stage_c_fine_loose_02_r005_cov001_epoch_005_cosine_knn_metrics.csv,preserve_path_unless_reference_audited
results/tables/stage_c_fine_loose_02_r005_cov001_epoch_005_latent_metrics.csv,tracked_project_file,a6daf7ba4f9096525a5cfd9002794bd1af296420,a6daf7b,2026-06-06,Add Stage C fine-tuning sweep results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/a6daf7ba4f9096525a5cfd9002794bd1af296420/results/tables/stage_c_fine_loose_02_r005_cov001_epoch_005_latent_metrics.csv,preserve_path_unless_reference_audited
results/tables/stage_c_fine_loose_03_r010_cov0005_epoch_005_cosine_knn_metrics.csv,tracked_project_file,a6daf7ba4f9096525a5cfd9002794bd1af296420,a6daf7b,2026-06-06,Add Stage C fine-tuning sweep results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/a6daf7ba4f9096525a5cfd9002794bd1af296420/results/tables/stage_c_fine_loose_03_r010_cov0005_epoch_005_cosine_knn_metrics.csv,preserve_path_unless_reference_audited
results/tables/stage_c_fine_loose_03_r010_cov0005_epoch_005_latent_metrics.csv,tracked_project_file,a6daf7ba4f9096525a5cfd9002794bd1af296420,a6daf7b,2026-06-06,Add Stage C fine-tuning sweep results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/a6daf7ba4f9096525a5cfd9002794bd1af296420/results/tables/stage_c_fine_loose_03_r010_cov0005_epoch_005_latent_metrics.csv,preserve_path_unless_reference_audited
results/tables/stage_c_fine_loose_04_r010_cov002_epoch_005_cosine_knn_metrics.csv,tracked_project_file,a6daf7ba4f9096525a5cfd9002794bd1af296420,a6daf7b,2026-06-06,Add Stage C fine-tuning sweep results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/a6daf7ba4f9096525a5cfd9002794bd1af296420/results/tables/stage_c_fine_loose_04_r010_cov002_epoch_005_cosine_knn_metrics.csv,preserve_path_unless_reference_audited
results/tables/stage_c_fine_loose_04_r010_cov002_epoch_005_latent_metrics.csv,tracked_project_file,a6daf7ba4f9096525a5cfd9002794bd1af296420,a6daf7b,2026-06-06,Add Stage C fine-tuning sweep results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/a6daf7ba4f9096525a5cfd9002794bd1af296420/results/tables/stage_c_fine_loose_04_r010_cov002_epoch_005_latent_metrics.csv,preserve_path_unless_reference_audited
results/tables/stage_c_fine_loose_05_r020_cov001_epoch_005_cosine_knn_metrics.csv,tracked_project_file,a6daf7ba4f9096525a5cfd9002794bd1af296420,a6daf7b,2026-06-06,Add Stage C fine-tuning sweep results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/a6daf7ba4f9096525a5cfd9002794bd1af296420/results/tables/stage_c_fine_loose_05_r020_cov001_epoch_005_cosine_knn_metrics.csv,preserve_path_unless_reference_audited
results/tables/stage_c_fine_loose_05_r020_cov001_epoch_005_latent_metrics.csv,tracked_project_file,a6daf7ba4f9096525a5cfd9002794bd1af296420,a6daf7b,2026-06-06,Add Stage C fine-tuning sweep results,https://github.com/dushyant-mishra/sea-ad-jepa-agent/blob/a6daf7ba4f9096525a5cfd9002794bd1af296420/results/tables/stage_c_fine_loose_05_r020_cov001_epoch_005_latent_metrics.csv,preserve_path_unless_reference_audited
