model,source_latent_dim,source_latent_factor,target_latent_dim,target_latent_factor,mean_jacobian,abs_mean_jacobian,source_annotation,target_annotation
upgrade_fine_08,84,z_84,59,z_59,1.3333206176757812,1.3333206176757812,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (-0.37)
upgrade_fine_08,17,z_17,27,z_27,-1.3330113887786865,1.3330113887786865,lysosome_phagocytosis (-0.18),lysosome_phagocytosis (+0.32)
upgrade_fine_08,59,z_59,57,z_57,1.3327305316925049,1.3327305316925049,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (+0.42)
upgrade_fine_08,53,z_53,70,z_70,-1.3317373991012573,1.3317373991012573,lysosome_phagocytosis (+0.35),vascular_barrier_myeloid (+0.05)
upgrade_fine_08,117,z_117,74,z_74,1.3317135572433472,1.3317135572433472,lysosome_phagocytosis (+0.32),lysosome_phagocytosis (-0.40)
upgrade_fine_08,87,z_87,14,z_14,-1.3316000699996948,1.3316000699996948,lysosome_phagocytosis (-0.42),lysosome_phagocytosis (+0.35)
upgrade_fine_08,53,z_53,85,z_85,1.331553339958191,1.331553339958191,lysosome_phagocytosis (+0.35),lysosome_phagocytosis (+0.41)
upgrade_fine_08,87,z_87,69,z_69,1.3301024436950684,1.3301024436950684,lysosome_phagocytosis (-0.42),lysosome_phagocytosis (+0.32)
upgrade_fine_08,83,z_83,124,z_124,1.328805923461914,1.328805923461914,lysosome_phagocytosis (-0.31),lysosome_phagocytosis (+0.41)
upgrade_fine_08,59,z_59,16,z_16,1.3255443572998047,1.3255443572998047,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (+0.40)
upgrade_fine_08,70,z_70,80,z_80,1.3247932195663452,1.3247932195663452,vascular_barrier_myeloid (+0.05),lysosome_phagocytosis (+0.37)
upgrade_fine_08,118,z_118,36,z_36,-1.3242037296295166,1.3242037296295166,lysosome_phagocytosis (-0.39),lysosome_phagocytosis (+0.34)
upgrade_fine_08,47,z_47,8,z_8,1.3241238594055176,1.3241238594055176,inflammatory_signaling (-0.06),lysosome_phagocytosis (+0.13)
upgrade_fine_08,93,z_93,96,z_96,-1.3232253789901733,1.3232253789901733,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (-0.41)
upgrade_fine_08,112,z_112,92,z_92,-1.322613000869751,1.322613000869751,lysosome_phagocytosis (-0.39),lysosome_phagocytosis (+0.41)
upgrade_fine_08,117,z_117,99,z_99,-1.320084810256958,1.320084810256958,lysosome_phagocytosis (+0.32),lysosome_phagocytosis (-0.41)
upgrade_fine_08,101,z_101,84,z_84,1.3197476863861084,1.3197476863861084,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (+0.42)
upgrade_fine_08,5,z_5,47,z_47,1.319083571434021,1.319083571434021,lysosome_phagocytosis (+0.42),inflammatory_signaling (-0.06)
upgrade_fine_08,117,z_117,29,z_29,-1.31783926486969,1.31783926486969,lysosome_phagocytosis (+0.32),lysosome_phagocytosis (-0.41)
upgrade_fine_08,46,z_46,99,z_99,-1.3178123235702515,1.3178123235702515,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (-0.41)
upgrade_fine_08,112,z_112,124,z_124,-1.3161729574203491,1.3161729574203491,lysosome_phagocytosis (-0.39),lysosome_phagocytosis (+0.41)
upgrade_fine_08,63,z_63,16,z_16,1.3150050640106201,1.3150050640106201,lysosome_phagocytosis (-0.17),lysosome_phagocytosis (+0.40)
upgrade_fine_08,93,z_93,41,z_41,-1.3132028579711914,1.3132028579711914,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (+0.41)
upgrade_fine_08,117,z_117,69,z_69,-1.313047170639038,1.313047170639038,lysosome_phagocytosis (+0.32),lysosome_phagocytosis (+0.32)
upgrade_fine_08,117,z_117,122,z_122,-1.3106002807617188,1.3106002807617188,lysosome_phagocytosis (+0.32),lysosome_phagocytosis (+0.41)
upgrade_fine_08,53,z_53,0,z_0,1.31058669090271,1.31058669090271,lysosome_phagocytosis (+0.35),lysosome_phagocytosis (-0.30)
upgrade_fine_08,41,z_41,108,z_108,1.310271978378296,1.310271978378296,lysosome_phagocytosis (+0.41),lysosome_phagocytosis (+0.40)
upgrade_fine_08,60,z_60,11,z_11,1.3101856708526611,1.3101856708526611,lysosome_phagocytosis (-0.40),lysosome_phagocytosis (-0.33)
upgrade_fine_08,50,z_50,8,z_8,-1.3100183010101318,1.3100183010101318,lysosome_phagocytosis (-0.24),lysosome_phagocytosis (+0.13)
upgrade_fine_08,59,z_59,92,z_92,1.3097645044326782,1.3097645044326782,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (+0.41)
upgrade_fine_08,70,z_70,50,z_50,1.309682846069336,1.309682846069336,vascular_barrier_myeloid (+0.05),lysosome_phagocytosis (-0.24)
upgrade_fine_08,32,z_32,24,z_24,1.30962073802948,1.30962073802948,lysosome_phagocytosis (+0.39),lysosome_phagocytosis (+0.37)
upgrade_fine_08,118,z_118,14,z_14,1.3094779253005981,1.3094779253005981,lysosome_phagocytosis (-0.39),lysosome_phagocytosis (+0.35)
upgrade_fine_08,5,z_5,24,z_24,1.3071075677871704,1.3071075677871704,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (+0.37)
upgrade_fine_08,117,z_117,56,z_56,-1.3065667152404785,1.3065667152404785,lysosome_phagocytosis (+0.32),lysosome_phagocytosis (-0.40)
upgrade_fine_08,91,z_91,47,z_47,-1.306467056274414,1.306467056274414,lysosome_phagocytosis (+0.42),inflammatory_signaling (-0.06)
upgrade_fine_08,18,z_18,35,z_35,1.3058658838272095,1.3058658838272095,lysosome_phagocytosis (-0.42),lysosome_phagocytosis (-0.37)
upgrade_fine_08,18,z_18,59,z_59,1.305641531944275,1.305641531944275,lysosome_phagocytosis (-0.42),lysosome_phagocytosis (-0.37)
upgrade_fine_08,111,z_111,118,z_118,1.3048827648162842,1.3048827648162842,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (-0.39)
upgrade_fine_08,60,z_60,47,z_47,1.3041523694992065,1.3041523694992065,lysosome_phagocytosis (-0.40),inflammatory_signaling (-0.06)
upgrade_fine_08,17,z_17,44,z_44,-1.3027780055999756,1.3027780055999756,lysosome_phagocytosis (-0.18),lysosome_phagocytosis (-0.33)
upgrade_fine_08,18,z_18,120,z_120,1.3012328147888184,1.3012328147888184,lysosome_phagocytosis (-0.42),lysosome_phagocytosis (-0.19)
upgrade_fine_08,6,z_6,52,z_52,1.3006348609924316,1.3006348609924316,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (-0.39)
upgrade_fine_08,59,z_59,76,z_76,1.2996606826782227,1.2996606826782227,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (-0.33)
upgrade_fine_08,53,z_53,118,z_118,1.298363447189331,1.298363447189331,lysosome_phagocytosis (+0.35),lysosome_phagocytosis (-0.39)
upgrade_fine_08,59,z_59,124,z_124,1.2983349561691284,1.2983349561691284,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (+0.41)
upgrade_fine_08,124,z_124,100,z_100,-1.2973672151565552,1.2973672151565552,lysosome_phagocytosis (+0.41),lysosome_phagocytosis (-0.41)
upgrade_fine_08,92,z_92,8,z_8,1.2966601848602295,1.2966601848602295,lysosome_phagocytosis (+0.41),lysosome_phagocytosis (+0.13)
upgrade_fine_08,50,z_50,118,z_118,-1.2965965270996094,1.2965965270996094,lysosome_phagocytosis (-0.24),lysosome_phagocytosis (-0.39)
upgrade_fine_08,32,z_32,111,z_111,1.296379804611206,1.296379804611206,lysosome_phagocytosis (+0.39),lysosome_phagocytosis (+0.42)
upgrade_fine_08,59,z_59,83,z_83,1.2960500717163086,1.2960500717163086,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (-0.31)
upgrade_fine_08,87,z_87,50,z_50,1.2947535514831543,1.2947535514831543,lysosome_phagocytosis (-0.42),lysosome_phagocytosis (-0.24)
upgrade_fine_08,91,z_91,87,z_87,1.2946983575820923,1.2946983575820923,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (-0.42)
upgrade_fine_08,96,z_96,6,z_6,-1.2941745519638062,1.2941745519638062,lysosome_phagocytosis (-0.41),lysosome_phagocytosis (+0.42)
upgrade_fine_08,60,z_60,41,z_41,-1.2937990427017212,1.2937990427017212,lysosome_phagocytosis (-0.40),lysosome_phagocytosis (+0.41)
upgrade_fine_08,18,z_18,17,z_17,1.293757677078247,1.293757677078247,lysosome_phagocytosis (-0.42),lysosome_phagocytosis (-0.18)
upgrade_fine_08,60,z_60,56,z_56,-1.2932072877883911,1.2932072877883911,lysosome_phagocytosis (-0.40),lysosome_phagocytosis (-0.40)
upgrade_fine_08,124,z_124,36,z_36,-1.292868733406067,1.292868733406067,lysosome_phagocytosis (+0.41),lysosome_phagocytosis (+0.34)
upgrade_fine_08,70,z_70,113,z_113,-1.2926716804504395,1.2926716804504395,vascular_barrier_myeloid (+0.05),lysosome_phagocytosis (+0.43)
upgrade_fine_08,118,z_118,96,z_96,-1.2921591997146606,1.2921591997146606,lysosome_phagocytosis (-0.39),lysosome_phagocytosis (-0.41)
upgrade_fine_08,91,z_91,59,z_59,-1.2917155027389526,1.2917155027389526,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (-0.37)
upgrade_fine_08,117,z_117,47,z_47,1.2898695468902588,1.2898695468902588,lysosome_phagocytosis (+0.32),inflammatory_signaling (-0.06)
upgrade_fine_08,18,z_18,44,z_44,-1.289799690246582,1.289799690246582,lysosome_phagocytosis (-0.42),lysosome_phagocytosis (-0.33)
upgrade_fine_08,87,z_87,29,z_29,1.2895607948303223,1.2895607948303223,lysosome_phagocytosis (-0.42),lysosome_phagocytosis (-0.41)
upgrade_fine_08,70,z_70,97,z_97,1.286106824874878,1.286106824874878,vascular_barrier_myeloid (+0.05),lysosome_phagocytosis (-0.25)
upgrade_fine_08,59,z_59,68,z_68,1.2858058214187622,1.2858058214187622,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (-0.42)
upgrade_fine_08,2,z_2,59,z_59,1.282415747642517,1.282415747642517,lysosome_phagocytosis (-0.41),lysosome_phagocytosis (-0.37)
upgrade_fine_08,5,z_5,56,z_56,-1.2820353507995605,1.2820353507995605,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (-0.40)
upgrade_fine_08,17,z_17,75,z_75,-1.2811920642852783,1.2811920642852783,lysosome_phagocytosis (-0.18),lysosome_phagocytosis (+0.27)
upgrade_fine_08,59,z_59,72,z_72,-1.2806932926177979,1.2806932926177979,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (+0.42)
upgrade_fine_08,10,z_10,59,z_59,1.2792783975601196,1.2792783975601196,lysosome_phagocytosis (-0.42),lysosome_phagocytosis (-0.37)
upgrade_fine_08,59,z_59,89,z_89,-1.2787065505981445,1.2787065505981445,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (-0.41)
upgrade_fine_08,93,z_93,82,z_82,-1.278274655342102,1.278274655342102,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (+0.36)
upgrade_fine_08,5,z_5,23,z_23,-1.2776910066604614,1.2776910066604614,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (-0.38)
upgrade_fine_08,74,z_74,59,z_59,1.2775044441223145,1.2775044441223145,lysosome_phagocytosis (-0.40),lysosome_phagocytosis (-0.37)
upgrade_fine_08,32,z_32,47,z_47,1.2769683599472046,1.2769683599472046,lysosome_phagocytosis (+0.39),inflammatory_signaling (-0.06)
upgrade_fine_08,74,z_74,44,z_44,-1.2763934135437012,1.2763934135437012,lysosome_phagocytosis (-0.40),lysosome_phagocytosis (-0.33)
upgrade_fine_08,5,z_5,11,z_11,1.2749770879745483,1.2749770879745483,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (-0.33)
upgrade_fine_08,117,z_117,115,z_115,-1.2740159034729004,1.2740159034729004,lysosome_phagocytosis (+0.32),lysosome_phagocytosis (+0.38)
upgrade_fine_08,106,z_106,59,z_59,-1.2736562490463257,1.2736562490463257,lysosome_phagocytosis (+0.41),lysosome_phagocytosis (-0.37)
upgrade_fine_08,73,z_73,124,z_124,-1.2731353044509888,1.2731353044509888,lysosome_phagocytosis (-0.39),lysosome_phagocytosis (+0.41)
upgrade_fine_08,87,z_87,18,z_18,-1.272847294807434,1.272847294807434,lysosome_phagocytosis (-0.42),lysosome_phagocytosis (-0.42)
upgrade_fine_08,32,z_32,91,z_91,-1.2719966173171997,1.2719966173171997,lysosome_phagocytosis (+0.39),lysosome_phagocytosis (+0.42)
upgrade_fine_08,83,z_83,87,z_87,-1.271073579788208,1.271073579788208,lysosome_phagocytosis (-0.31),lysosome_phagocytosis (-0.42)
upgrade_fine_08,47,z_47,123,z_123,-1.2688313722610474,1.2688313722610474,inflammatory_signaling (-0.06),lysosome_phagocytosis (+0.39)
upgrade_fine_08,87,z_87,41,z_41,1.2682256698608398,1.2682256698608398,lysosome_phagocytosis (-0.42),lysosome_phagocytosis (+0.41)
upgrade_fine_08,32,z_32,31,z_31,1.2672734260559082,1.2672734260559082,lysosome_phagocytosis (+0.39),lysosome_phagocytosis (+0.27)
upgrade_fine_08,93,z_93,68,z_68,1.2670061588287354,1.2670061588287354,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (-0.42)
upgrade_fine_08,59,z_59,22,z_22,1.2669575214385986,1.2669575214385986,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (-0.34)
upgrade_fine_08,118,z_118,70,z_70,-1.2669405937194824,1.2669405937194824,lysosome_phagocytosis (-0.39),vascular_barrier_myeloid (+0.05)
upgrade_fine_08,118,z_118,77,z_77,1.2668994665145874,1.2668994665145874,lysosome_phagocytosis (-0.39),lysosome_phagocytosis (-0.40)
upgrade_fine_08,96,z_96,76,z_76,-1.2662842273712158,1.2662842273712158,lysosome_phagocytosis (-0.41),lysosome_phagocytosis (-0.33)
upgrade_fine_08,53,z_53,52,z_52,1.2643909454345703,1.2643909454345703,lysosome_phagocytosis (+0.35),lysosome_phagocytosis (-0.39)
upgrade_fine_08,124,z_124,51,z_51,-1.2639524936676025,1.2639524936676025,lysosome_phagocytosis (+0.41),lysosome_phagocytosis (+0.32)
upgrade_fine_08,93,z_93,22,z_22,1.262496829032898,1.262496829032898,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (-0.34)
upgrade_fine_08,63,z_63,35,z_35,1.2618963718414307,1.2618963718414307,lysosome_phagocytosis (-0.17),lysosome_phagocytosis (-0.37)
upgrade_fine_08,111,z_111,35,z_35,1.261817216873169,1.261817216873169,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (-0.37)
upgrade_fine_08,44,z_44,59,z_59,-1.2602012157440186,1.2602012157440186,lysosome_phagocytosis (-0.33),lysosome_phagocytosis (-0.37)
upgrade_fine_08,87,z_87,60,z_60,-1.2600467205047607,1.2600467205047607,lysosome_phagocytosis (-0.42),lysosome_phagocytosis (-0.40)
upgrade_fine_08,101,z_101,108,z_108,-1.2586418390274048,1.2586418390274048,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (+0.40)
upgrade_fine_08,36,z_36,115,z_115,1.258165955543518,1.258165955543518,lysosome_phagocytosis (+0.34),lysosome_phagocytosis (+0.38)
upgrade_fine_08,74,z_74,118,z_118,1.256637454032898,1.256637454032898,lysosome_phagocytosis (-0.40),lysosome_phagocytosis (-0.39)
upgrade_fine_08,70,z_70,123,z_123,1.2562967538833618,1.2562967538833618,vascular_barrier_myeloid (+0.05),lysosome_phagocytosis (+0.39)
upgrade_fine_08,96,z_96,60,z_60,-1.256104826927185,1.256104826927185,lysosome_phagocytosis (-0.41),lysosome_phagocytosis (-0.40)
upgrade_fine_08,21,z_21,27,z_27,1.2558379173278809,1.2558379173278809,lysosome_phagocytosis (-0.39),lysosome_phagocytosis (+0.32)
upgrade_fine_08,118,z_118,25,z_25,1.2557052373886108,1.2557052373886108,lysosome_phagocytosis (-0.39),lysosome_phagocytosis (-0.37)
upgrade_fine_08,100,z_100,76,z_76,-1.2548075914382935,1.2548075914382935,lysosome_phagocytosis (-0.41),lysosome_phagocytosis (-0.33)
upgrade_fine_08,117,z_117,100,z_100,-1.2534123659133911,1.2534123659133911,lysosome_phagocytosis (+0.32),lysosome_phagocytosis (-0.41)
upgrade_fine_08,112,z_112,87,z_87,1.2533451318740845,1.2533451318740845,lysosome_phagocytosis (-0.39),lysosome_phagocytosis (-0.42)
upgrade_fine_08,48,z_48,59,z_59,1.2532191276550293,1.2532191276550293,lysosome_phagocytosis (+0.20),lysosome_phagocytosis (-0.37)
upgrade_fine_08,60,z_60,1,z_1,-1.2524237632751465,1.2524237632751465,lysosome_phagocytosis (-0.40),lysosome_phagocytosis (+0.28)
upgrade_fine_08,32,z_32,87,z_87,-1.2523889541625977,1.2523889541625977,lysosome_phagocytosis (+0.39),lysosome_phagocytosis (-0.42)
upgrade_fine_08,118,z_118,75,z_75,-1.2523366212844849,1.2523366212844849,lysosome_phagocytosis (-0.39),lysosome_phagocytosis (+0.27)
upgrade_fine_08,124,z_124,120,z_120,1.2522015571594238,1.2522015571594238,lysosome_phagocytosis (+0.41),lysosome_phagocytosis (-0.19)
upgrade_fine_08,111,z_111,80,z_80,-1.2508654594421387,1.2508654594421387,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (+0.37)
upgrade_fine_08,53,z_53,96,z_96,-1.2502713203430176,1.2502713203430176,lysosome_phagocytosis (+0.35),lysosome_phagocytosis (-0.41)
upgrade_fine_08,111,z_111,75,z_75,-1.250145435333252,1.250145435333252,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (+0.27)
upgrade_fine_08,70,z_70,46,z_46,-1.2498191595077515,1.2498191595077515,vascular_barrier_myeloid (+0.05),lysosome_phagocytosis (-0.37)
upgrade_fine_08,92,z_92,87,z_87,-1.249755859375,1.249755859375,lysosome_phagocytosis (+0.41),lysosome_phagocytosis (-0.42)
upgrade_fine_08,117,z_117,93,z_93,1.249746561050415,1.249746561050415,lysosome_phagocytosis (+0.32),lysosome_phagocytosis (-0.37)
upgrade_fine_08,101,z_101,5,z_5,1.2494083642959595,1.2494083642959595,lysosome_phagocytosis (+0.43),lysosome_phagocytosis (+0.42)
upgrade_fine_08,87,z_87,1,z_1,1.2490500211715698,1.2490500211715698,lysosome_phagocytosis (-0.42),lysosome_phagocytosis (+0.28)
upgrade_fine_08,60,z_60,74,z_74,1.2483245134353638,1.2483245134353638,lysosome_phagocytosis (-0.40),lysosome_phagocytosis (-0.40)
upgrade_fine_08,17,z_17,35,z_35,1.245087742805481,1.245087742805481,lysosome_phagocytosis (-0.18),lysosome_phagocytosis (-0.37)
upgrade_fine_08,70,z_70,19,z_19,1.2433347702026367,1.2433347702026367,vascular_barrier_myeloid (+0.05),lysosome_phagocytosis (-0.40)
upgrade_fine_08,63,z_63,118,z_118,1.2422698736190796,1.2422698736190796,lysosome_phagocytosis (-0.17),lysosome_phagocytosis (-0.39)
upgrade_fine_08,59,z_59,78,z_78,1.2422373294830322,1.2422373294830322,lysosome_phagocytosis (-0.37),lysosome_phagocytosis (+0.31)
upgrade_fine_08,29,z_29,30,z_30,1.2403391599655151,1.2403391599655151,lysosome_phagocytosis (-0.41),antigen_presentation (+0.10)
upgrade_fine_08,60,z_60,72,z_72,-1.23936128616333,1.23936128616333,lysosome_phagocytosis (-0.40),lysosome_phagocytosis (+0.42)
upgrade_fine_08,5,z_5,15,z_15,1.2385706901550293,1.2385706901550293,lysosome_phagocytosis (+0.42),lysosome_phagocytosis (-0.37)
