dataset,regulator,control,dose,metric,n_downstream_genes,downstream_genes,mean_delta,median_delta,abs_mean_delta,n_donors
DLPFC,CEBPA,degree_matched_random_directed,0.75,q95,32,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.011343898438314298,-0.006460862668499212,0.028263546429511795,83
DLPFC,CEBPA,degree_matched_random_directed,0.75,fraction_global_q95,32,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.0014876788871254207,0.0,0.003012195954947458,83
DLPFC,CEBPA,degree_matched_random_directed,1.0,top5_mean,32,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.017258682667165955,-0.018913723806814886,0.027101819659551267,83
DLPFC,CEBPA,degree_matched_random_directed,1.0,q95,32,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.019343151101650864,-0.019328727604342122,0.03594512926961914,83
DLPFC,CEBPA,degree_matched_random_directed,1.0,fraction_global_q95,32,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.0020314686580207918,0.0,0.0038719379686186894,83
DLPFC,CEBPB,degree_matched_random_directed,0.25,top5_mean,33,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0005862298819388878,-0.0012246870574934565,0.008038595797919589,83
DLPFC,CEBPB,degree_matched_random_directed,0.25,q95,33,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.0023198011869163984,-0.0022932034749088004,0.012818520636539009,83
DLPFC,CEBPB,degree_matched_random_directed,0.25,fraction_global_q95,33,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.00021733223770531603,0.0,0.0016877004448072371,83
DLPFC,CEBPB,degree_matched_random_directed,0.5,top5_mean,33,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,7.926022631424646e-05,-0.002509093341896529,0.018267056669576977,83
DLPFC,CEBPB,degree_matched_random_directed,0.5,q95,33,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.009134189904032256,-0.0070899735116636275,0.027298723464807433,83
DLPFC,CEBPB,degree_matched_random_directed,0.5,fraction_global_q95,33,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.00032719729848330263,0.0,0.0028465716046965684,83
DLPFC,CEBPB,degree_matched_random_directed,0.75,top5_mean,33,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.0025862491204858558,-0.004759972810605362,0.03159644001184643,83
DLPFC,CEBPB,degree_matched_random_directed,0.75,q95,33,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.015215708299057008,-0.020797865551880013,0.041473511965216064,83
DLPFC,CEBPB,degree_matched_random_directed,0.75,fraction_global_q95,33,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.0012096360700729432,0.0,0.004614776553297637,83
DLPFC,CEBPB,degree_matched_random_directed,1.0,top5_mean,33,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.00980596186420181,-0.010032457075606516,0.052066080350911884,83
DLPFC,CEBPB,degree_matched_random_directed,1.0,q95,33,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.024381755985143427,-0.01979083874074794,0.05801434388615959,83
DLPFC,CEBPB,degree_matched_random_directed,1.0,fraction_global_q95,33,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.0031227208641879715,0.0,0.007678295041542498,83
DLPFC,ELF1,degree_matched_random_directed,0.25,top5_mean,33,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0003237102595395697,-0.0012567196083178578,0.007975314347625781,83
DLPFC,ELF1,degree_matched_random_directed,0.25,q95,33,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.0017786451411249875,-0.0022760581212051267,0.012950086821483131,83
DLPFC,ELF1,degree_matched_random_directed,0.25,fraction_global_q95,33,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.0004493839029209096,0.0,0.0016515980380890124,83
DLPFC,ELF1,degree_matched_random_directed,0.5,top5_mean,33,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.000279535314465924,-0.0012800964366078693,0.017915616791758994,83
DLPFC,ELF1,degree_matched_random_directed,0.5,q95,33,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.007270316037482632,-0.006060293446889076,0.027934423714910575,83
DLPFC,ELF1,degree_matched_random_directed,0.5,fraction_global_q95,33,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.0005643570736244744,0.0,0.0026790340674611754,83
DLPFC,ELF1,degree_matched_random_directed,0.75,top5_mean,33,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.003118900638370946,-0.00021157053764353506,0.030932805184679602,83
DLPFC,ELF1,degree_matched_random_directed,0.75,q95,33,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.011643763171829866,-0.013900263124255852,0.03840046807827274,83
DLPFC,ELF1,degree_matched_random_directed,0.75,fraction_global_q95,33,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.0009820049484914799,0.0,0.004610607867957433,83
DLPFC,ELF1,degree_matched_random_directed,1.0,top5_mean,33,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.01007213970621353,-0.010369528035665487,0.04865610378620361,83
DLPFC,ELF1,degree_matched_random_directed,1.0,q95,33,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.018502839287945553,-0.01197048998877348,0.05597326561410508,83
DLPFC,ELF1,degree_matched_random_directed,1.0,fraction_global_q95,33,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.0025565428740986227,0.0,0.0073558597337129075,83
DLPFC,ETS1,degree_matched_random_directed,0.25,top5_mean,15,AIF1;B2M;C1QA;C1QB;CD74;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;MSR1;PLD3;PSAP;TREM2,-0.0009677010394278902,-0.001042867124879887,0.0021883423127314616,83
DLPFC,ETS1,degree_matched_random_directed,0.25,q95,15,AIF1;B2M;C1QA;C1QB;CD74;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;MSR1;PLD3;PSAP;TREM2,-0.00046778386488110824,-0.00019740415064606331,0.0053322970135660066,83
DLPFC,ETS1,degree_matched_random_directed,0.25,fraction_global_q95,15,AIF1;B2M;C1QA;C1QB;CD74;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;MSR1;PLD3;PSAP;TREM2,-0.00029531433073276244,0.0,0.0006178067753069668,83
DLPFC,ETS1,degree_matched_random_directed,0.5,top5_mean,15,AIF1;B2M;C1QA;C1QB;CD74;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;MSR1;PLD3;PSAP;TREM2,-0.002108712083273435,-0.0022981358784952555,0.0044635998015539816,83
DLPFC,ETS1,degree_matched_random_directed,0.5,q95,15,AIF1;B2M;C1QA;C1QB;CD74;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;MSR1;PLD3;PSAP;TREM2,-0.0015876768071457555,-0.0021537007955014786,0.009281620311628653,83
DLPFC,ETS1,degree_matched_random_directed,0.5,fraction_global_q95,15,AIF1;B2M;C1QA;C1QB;CD74;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;MSR1;PLD3;PSAP;TREM2,-0.00037838816420132816,0.0,0.0011430198926301216,83
DLPFC,ETS1,degree_matched_random_directed,0.75,top5_mean,15,AIF1;B2M;C1QA;C1QB;CD74;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;MSR1;PLD3;PSAP;TREM2,-0.003509099418640857,-0.0038978716257074275,0.00686625132903391,83
DLPFC,ETS1,degree_matched_random_directed,0.75,q95,15,AIF1;B2M;C1QA;C1QB;CD74;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;MSR1;PLD3;PSAP;TREM2,-0.001875262180494796,-0.002268592189193619,0.012337713011201925,83
DLPFC,ETS1,degree_matched_random_directed,0.75,fraction_global_q95,15,AIF1;B2M;C1QA;C1QB;CD74;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;MSR1;PLD3;PSAP;TREM2,-0.0004638546129530698,0.0,0.0015243461485723894,83
DLPFC,ETS1,degree_matched_random_directed,1.0,top5_mean,15,AIF1;B2M;C1QA;C1QB;CD74;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;MSR1;PLD3;PSAP;TREM2,-0.0051228905294045815,-0.005738206407239765,0.009444540171855741,83
DLPFC,ETS1,degree_matched_random_directed,1.0,q95,15,AIF1;B2M;C1QA;C1QB;CD74;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;MSR1;PLD3;PSAP;TREM2,-0.0027484516577096878,-0.004244980590961789,0.015479130652968721,83
DLPFC,ETS1,degree_matched_random_directed,1.0,fraction_global_q95,15,AIF1;B2M;C1QA;C1QB;CD74;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;MSR1;PLD3;PSAP;TREM2,-0.0004668995941121444,0.0,0.0019833463923794215,83
DLPFC,FOS,degree_matched_random_directed,0.25,top5_mean,28,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRB1;HMOX1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,0.00020457626278689046,0.00013634933454587106,0.0010770966625580094,83
DLPFC,FOS,degree_matched_random_directed,0.25,q95,28,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRB1;HMOX1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,-0.00014329476581487517,0.00018515670625185443,0.002842386374321583,83
DLPFC,FOS,degree_matched_random_directed,0.25,fraction_global_q95,28,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRB1;HMOX1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,-0.0001522409917229517,0.0,0.0002928708512283132,83
DLPFC,FOS,degree_matched_random_directed,0.5,top5_mean,28,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRB1;HMOX1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,0.00035389659701793924,0.0001755208434235378,0.0021876559353316955,83
DLPFC,FOS,degree_matched_random_directed,0.5,q95,28,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRB1;HMOX1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,-0.00016882832387828234,0.00021432738251458971,0.005564212223268795,83
DLPFC,FOS,degree_matched_random_directed,0.5,fraction_global_q95,28,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRB1;HMOX1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,-0.00024006670322902692,0.0,0.0007605938115980978,83
DLPFC,FOS,degree_matched_random_directed,0.75,top5_mean,28,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRB1;HMOX1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,0.0004675300957270185,8.572020348962539e-05,0.003332867384047748,83
DLPFC,FOS,degree_matched_random_directed,0.75,q95,28,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRB1;HMOX1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,-0.00033037785934842925,0.000509870573327742,0.007517595812766772,83
DLPFC,FOS,degree_matched_random_directed,0.75,fraction_global_q95,28,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRB1;HMOX1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,-0.00030528023355939747,0.0,0.0010755868686902416,83
DLPFC,FOS,degree_matched_random_directed,1.0,top5_mean,28,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRB1;HMOX1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,0.0005632693984923403,-0.00015805011279490522,0.0045224062715923255,83
DLPFC,FOS,degree_matched_random_directed,1.0,q95,28,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRB1;HMOX1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,-0.0004440332311844551,0.0009275002936410814,0.008849077710139854,83
DLPFC,FOS,degree_matched_random_directed,1.0,fraction_global_q95,28,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRB1;HMOX1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PRDX1;PSAP;STAT1;TREM2;TXNIP;TYROBP,-0.00025165496882343676,0.0,0.0012393416482583137,83
DLPFC,IRF8,degree_matched_random_directed,0.25,top5_mean,31,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.003819194386165347,-0.0037374858911281006,0.005167001640856587,83
DLPFC,IRF8,degree_matched_random_directed,0.25,q95,31,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.0029662108193863773,-0.003521168040974687,0.008542268874415166,83
DLPFC,IRF8,degree_matched_random_directed,0.25,fraction_global_q95,31,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.0004355391907968862,0.0,0.0012110705520975403,83
DLPFC,IRF8,degree_matched_random_directed,0.5,top5_mean,31,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.008416661093441784,-0.008381641923022043,0.011069923216578195,83
DLPFC,IRF8,degree_matched_random_directed,0.5,q95,31,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.007389892824993758,-0.005269012669762763,0.014665254382615976,83
DLPFC,IRF8,degree_matched_random_directed,0.5,fraction_global_q95,31,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.0005239639886316346,0.0,0.0019055264555681876,83
DLPFC,IRF8,degree_matched_random_directed,0.75,top5_mean,31,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.014111037439533132,-0.014245418747437899,0.017993907176452023,83
DLPFC,IRF8,degree_matched_random_directed,0.75,q95,31,AIF1;AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;FCER1G;GPX4;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HMOX1;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PRDX1;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.010884726182992185,-0.008811540547865038,0.02087846478021637,83
