path,version_bucket,stage_hint,role,archive_status,byte_size,physical_move_recommended_now,move_risk,notes
results/tables/stage72b_input_inventory_v1.csv,v3,stage72b,result_table,frozen_or_current_provenance,1092,false,high,mapped_only_paths_preserved
results/tables/stage72b_microglia_subset_qc_v1.csv,v3,stage72b,result_table,frozen_or_current_provenance,172,false,high,mapped_only_paths_preserved
results/tables/stage72b_pass_fail_v1.csv,v3,stage72b,result_table,frozen_or_current_provenance,367,false,high,mapped_only_paths_preserved
results/tables/stage72b_tf_target_candidate_edges_v1.csv,v3,stage72b,result_table,frozen_or_current_provenance,287059,false,high,mapped_only_paths_preserved
results/tables/stage73_bootstrap_delta_ci_v1.csv,v3,stage73,result_table,frozen_or_current_provenance,534,false,high,mapped_only_paths_preserved
results/tables/stage73_cell_auxiliary_metrics_v1.csv,v3,stage73,result_table,frozen_or_current_provenance,531,false,high,mapped_only_paths_preserved
results/tables/stage73_claim_boundary_audit_v1.csv,v3,stage73,result_table,frozen_or_current_provenance,407,false,high,mapped_only_paths_preserved
results/tables/stage73_graph_control_results_v1.csv,v3,stage73,result_table,frozen_or_current_provenance,963,false,high,mapped_only_paths_preserved
results/tables/stage73_graph_registry_v1.csv,v3,stage73,result_table,frozen_or_current_provenance,19274,false,high,mapped_only_paths_preserved
results/tables/stage73_input_inventory_v1.csv,v3,stage73,result_table,frozen_or_current_provenance,768,false,high,mapped_only_paths_preserved
results/tables/stage73_oof_predictions_v1.csv,v3,stage73,result_table,frozen_or_current_provenance,841277,false,high,mapped_only_paths_preserved
results/tables/stage73_pass_fail_v1.csv,v3,stage73,result_table,frozen_or_current_provenance,597,false,high,mapped_only_paths_preserved
results/tables/stage73_prediction_lock_decision_v1.csv,v3,stage73,result_table,frozen_or_current_provenance,492,false,high,mapped_only_paths_preserved
results/tables/stage73_seed_summary_v1.csv,v3,stage73,result_table,frozen_or_current_provenance,546,false,high,mapped_only_paths_preserved
results/tables/stage73_target_metrics_v1.csv,v3,stage73,result_table,frozen_or_current_provenance,6815,false,high,mapped_only_paths_preserved
results/tables/stage73r_bootstrap_delta_ci_v1.csv,v3,stage73r,result_table,frozen_or_current_provenance,638,false,high,mapped_only_paths_preserved
results/tables/stage73r_cell_auxiliary_metrics_v1.csv,v3,stage73r,result_table,frozen_or_current_provenance,527,false,high,mapped_only_paths_preserved
results/tables/stage73r_claim_boundary_audit_v1.csv,v3,stage73r,result_table,frozen_or_current_provenance,407,false,high,mapped_only_paths_preserved
results/tables/stage73r_graph_control_integrity_audit_v1.csv,v3,stage73r,result_table,frozen_or_current_provenance,1017,false,high,mapped_only_paths_preserved
results/tables/stage73r_graph_control_results_v1.csv,v3,stage73r,result_table,frozen_or_current_provenance,958,false,high,mapped_only_paths_preserved
results/tables/stage73r_graph_registry_v1.csv,v3,stage73r,result_table,frozen_or_current_provenance,17573,false,high,mapped_only_paths_preserved
results/tables/stage73r_input_inventory_v1.csv,v3,stage73r,result_table,frozen_or_current_provenance,768,false,high,mapped_only_paths_preserved
results/tables/stage73r_oof_predictions_v1.csv,v3,stage73r,result_table,frozen_or_current_provenance,841298,false,high,mapped_only_paths_preserved
results/tables/stage73r_pass_fail_v1.csv,v3,stage73r,result_table,frozen_or_current_provenance,741,false,high,mapped_only_paths_preserved
results/tables/stage73r_prediction_lock_decision_v1.csv,v3,stage73r,result_table,frozen_or_current_provenance,491,false,high,mapped_only_paths_preserved
results/tables/stage73r_seed_summary_v1.csv,v3,stage73r,result_table,frozen_or_current_provenance,545,false,high,mapped_only_paths_preserved
results/tables/stage73r_target_metrics_v1.csv,v3,stage73r,result_table,frozen_or_current_provenance,6813,false,high,mapped_only_paths_preserved
results/tables/stage74_claim_boundary_audit_v1.csv,v3,stage74,result_table,frozen_or_current_provenance,337,false,high,mapped_only_paths_preserved
results/tables/stage74_control_specificity_results_v1.csv,v3,stage74,result_table,frozen_or_current_provenance,6146,false,high,mapped_only_paths_preserved
results/tables/stage74_decision_audit_v1.csv,v3,stage74,result_table,frozen_or_current_provenance,323,false,high,mapped_only_paths_preserved
results/tables/stage74_directed_graph_registry_v1.csv,v3,stage74,result_table,frozen_or_current_provenance,794,false,high,mapped_only_paths_preserved
results/tables/stage74_donor_bootstrap_stability_v1.csv,v3,stage74,result_table,frozen_or_current_provenance,1557,false,high,mapped_only_paths_preserved
results/tables/stage74_input_inventory_v1.csv,v3,stage74,result_table,frozen_or_current_provenance,520,false,high,mapped_only_paths_preserved
results/tables/stage74_module_response_summary_v1.csv,v3,stage74,result_table,frozen_or_current_provenance,379273,false,high,mapped_only_paths_preserved
results/tables/stage74_pass_fail_v1.csv,v3,stage74,result_table,frozen_or_current_provenance,788,false,high,mapped_only_paths_preserved
results/tables/stage74_perturbation_response_curves_v1.csv,v3,stage74,result_table,frozen_or_current_provenance,450111,false,high,mapped_only_paths_preserved
results/tables/stage74_regulator_priority_table_v1.csv,v3,stage74,result_table,frozen_or_current_provenance,3407,false,high,mapped_only_paths_preserved
results/tables/stage75_integrated_negative_regulator_gate_v1.csv,v3,stage75,result_table,frozen_or_current_provenance,2263,false,high,mapped_only_paths_preserved
results/tables/stage75_integrated_regulator_summary_v1.csv,v3,stage75,result_table,frozen_or_current_provenance,4598,false,high,mapped_only_paths_preserved
results/tables/stage75_integrated_tf_target_summary_v1.csv,v3,stage75,result_table,frozen_or_current_provenance,51736,false,high,mapped_only_paths_preserved
results/tables/stage75a_claim_boundary_audit_v1.csv,v3,stage75a,result_table,frozen_or_current_provenance,305,false,high,mapped_only_paths_preserved
results/tables/stage75a_dependency_audit_v1.csv,v3,stage75a,result_table,frozen_or_current_provenance,524,false,high,mapped_only_paths_preserved
results/tables/stage75a_egrn_design_spec_v1.csv,v3,stage75a,result_table,frozen_or_current_provenance,604,false,high,mapped_only_paths_preserved
results/tables/stage75a_input_inventory_v1.csv,v3,stage75a,result_table,frozen_or_current_provenance,1290,false,high,mapped_only_paths_preserved
results/tables/stage75a_pass_fail_v1.csv,v3,stage75a,result_table,frozen_or_current_provenance,612,false,high,mapped_only_paths_preserved
results/tables/stage75a_perturbation_engine_plan_v1.csv,v3,stage75a,result_table,frozen_or_current_provenance,1377,false,high,mapped_only_paths_preserved
results/tables/stage75a_regulatory_resource_gap_audit_v1.csv,v3,stage75a,result_table,frozen_or_current_provenance,548,false,high,mapped_only_paths_preserved
results/tables/stage75a_state_specific_model_plan_v1.csv,v3,stage75a,result_table,frozen_or_current_provenance,756,false,high,mapped_only_paths_preserved
results/tables/stage75b_acquisition_manifest_v1.csv,v3,stage75b,result_table,frozen_or_current_provenance,1771,false,high,mapped_only_paths_preserved
results/tables/stage75b_claim_boundary_audit_v1.csv,v3,stage75b,result_table,frozen_or_current_provenance,248,false,high,mapped_only_paths_preserved
results/tables/stage75b_download_status_v1.csv,v3,stage75b,result_table,frozen_or_current_provenance,1781,false,high,mapped_only_paths_preserved
results/tables/stage75b_large_resource_handoff_v1.csv,v3,stage75b,result_table,frozen_or_current_provenance,1296,false,high,mapped_only_paths_preserved
results/tables/stage75b_pass_fail_v1.csv,v3,stage75b,result_table,frozen_or_current_provenance,597,false,high,mapped_only_paths_preserved
results/tables/stage75b_readiness_v1.csv,v3,stage75b,result_table,frozen_or_current_provenance,328,false,high,mapped_only_paths_preserved
results/tables/stage75c_claim_boundary_audit_v1.csv,v3,stage75c,result_table,frozen_or_current_provenance,279,false,high,mapped_only_paths_preserved
results/tables/stage75c_gtf_gene_annotation_summary_v1.csv,v3,stage75c,result_table,frozen_or_current_provenance,108,false,high,mapped_only_paths_preserved
results/tables/stage75c_input_inventory_v1.csv,v3,stage75c,result_table,frozen_or_current_provenance,462,false,high,mapped_only_paths_preserved
results/tables/stage75c_pass_fail_v1.csv,v3,stage75c,result_table,frozen_or_current_provenance,569,false,high,mapped_only_paths_preserved
results/tables/stage75c_peak_to_gene_preflight_v1.csv,v3,stage75c,result_table,frozen_or_current_provenance,27534773,false,high,mapped_only_paths_preserved
results/tables/stage75c_rare_gene_peak_support_v1.csv,v3,stage75c,result_table,frozen_or_current_provenance,1631,false,high,mapped_only_paths_preserved
results/tables/stage75c_readiness_v1.csv,v3,stage75c,result_table,frozen_or_current_provenance,304,false,high,mapped_only_paths_preserved
results/tables/stage75d_claim_boundary_audit_v1.csv,v3,stage75d,result_table,frozen_or_current_provenance,280,false,high,mapped_only_paths_preserved
results/tables/stage75d_dependency_install_checklist_v1.csv,v3,stage75d,result_table,frozen_or_current_provenance,339,false,high,mapped_only_paths_preserved
results/tables/stage75d_large_download_checklist_v1.csv,v3,stage75d,result_table,frozen_or_current_provenance,696,false,high,mapped_only_paths_preserved
results/tables/stage75d_pass_fail_v1.csv,v3,stage75d,result_table,frozen_or_current_provenance,505,false,high,mapped_only_paths_preserved
results/tables/stage75d_readiness_v1.csv,v3,stage75d,result_table,frozen_or_current_provenance,204,false,high,mapped_only_paths_preserved
results/tables/stage75d_wsl_command_table_v1.csv,v3,stage75d,result_table,frozen_or_current_provenance,2624,false,high,mapped_only_paths_preserved
results/tables/stage75f_primary_tf_motif_support_summary_v1.csv,v3,stage75f,result_table,frozen_or_current_provenance,768,false,high,mapped_only_paths_preserved
results/tables/stage75f_primary_tf_region_gene_summary_v1.csv,v3,stage75f,result_table,frozen_or_current_provenance,470,false,high,mapped_only_paths_preserved
results/tables/stage75f_primary_tf_target_gene_evidence_summary_v1.csv,v3,stage75f,result_table,frozen_or_current_provenance,11901,false,high,mapped_only_paths_preserved
results/tables/stage75f_secondary_tf_evidence_gate_v1.csv,v3,stage75f,result_table,frozen_or_current_provenance,2590,false,high,mapped_only_paths_preserved
results/tables/stage75f_secondary_tf_motif_support_summary_v1.csv,v3,stage75f,result_table,frozen_or_current_provenance,1728,false,high,mapped_only_paths_preserved
results/tables/stage75f_secondary_tf_region_gene_summary_v1.csv,v3,stage75f,result_table,frozen_or_current_provenance,1006,false,high,mapped_only_paths_preserved
results/tables/stage75f_secondary_tf_target_gene_evidence_summary_v1.csv,v3,stage75f,result_table,frozen_or_current_provenance,35060,false,high,mapped_only_paths_preserved
results/tables/stage76_jepa_baseline_reproduction_v1.csv,v3,stage76,result_table,frozen_or_current_provenance,1027,false,high,mapped_only_paths_preserved
results/tables/stage76_jepa_feature_coverage_v1.csv,v3,stage76,result_table,frozen_or_current_provenance,2148,false,high,mapped_only_paths_preserved
results/tables/stage76_perturbation_graph_edge_coverage_v1.csv,v3,stage76,result_table,frozen_or_current_provenance,104484,false,high,mapped_only_paths_preserved
results/tables/stage76_regulator_directionality_summary_v1.csv,v3,stage76,result_table,frozen_or_current_provenance,3552,false,high,mapped_only_paths_preserved
results/tables/stage76_regulator_readiness_v1.csv,v3,stage76,result_table,frozen_or_current_provenance,3102,false,high,mapped_only_paths_preserved
results/tables/stage76_signed_tf_target_hypotheses_v1.csv,v3,stage76,result_table,frozen_or_current_provenance,99812,false,high,mapped_only_paths_preserved
results/tables/stage76_unresolved_directionality_v1.csv,v3,stage76,result_table,frozen_or_current_provenance,3552,false,high,mapped_only_paths_preserved
results/tables/stage77_perturbation_qc_summary_v1.csv,v3,stage77,result_table,frozen_or_current_provenance,1317,false,high,mapped_only_paths_preserved
results/tables/stage77_perturbation_scenario_manifest_v1.csv,v3,stage77,result_table,frozen_or_current_provenance,5055,false,high,mapped_only_paths_preserved
results/tables/stage77_tier_a_edge_weights_v1.csv,v3,stage77,result_table,frozen_or_current_provenance,10343,false,high,mapped_only_paths_preserved
results/tables/stage78_jepa_donor_concordance_v1.csv,v3,stage78,result_table,frozen_or_current_provenance,14368,false,high,mapped_only_paths_preserved
results/tables/stage78_jepa_latent_shift_by_cell_v1.csv.gz,v3,stage78,result_table,frozen_or_current_provenance,34467,false,high,mapped_only_paths_preserved
results/tables/stage78_jepa_latent_shift_summary_v1.csv,v3,stage78,result_table,frozen_or_current_provenance,5273,false,high,mapped_only_paths_preserved
results/tables/stage78_jepa_scenario_qc_v1.csv,v3,stage78,result_table,frozen_or_current_provenance,848,false,high,mapped_only_paths_preserved
results/tables/stage79_control_donor_summary_v1.csv,v3,stage79,result_table,frozen_or_current_provenance,4696756,false,high,mapped_only_paths_preserved
results/tables/stage79_control_edge_diversity_v1.csv,v3,stage79,result_table,frozen_or_current_provenance,81241,false,high,mapped_only_paths_preserved
results/tables/stage79_control_edge_sets_v1.csv.gz,v3,stage79,result_table,frozen_or_current_provenance,108944,false,high,mapped_only_paths_preserved
results/tables/stage79_control_expression_summary_v1.csv,v3,stage79,result_table,frozen_or_current_provenance,381324,false,high,mapped_only_paths_preserved
results/tables/stage79_control_graph_manifest_v1.csv,v3,stage79,result_table,frozen_or_current_provenance,17348,false,high,mapped_only_paths_preserved
results/tables/stage79_control_latent_summary_v1.csv,v3,stage79,result_table,frozen_or_current_provenance,684641,false,high,mapped_only_paths_preserved
results/tables/stage79_control_qc_v1.csv,v3,stage79,result_table,frozen_or_current_provenance,463,false,high,mapped_only_paths_preserved
results/tables/stage79_control_scenario_manifest_v1.csv,v3,stage79,result_table,frozen_or_current_provenance,196688,false,high,mapped_only_paths_preserved
results/tables/stage79_donor_paired_differences_v1.csv,v3,stage79,result_table,frozen_or_current_provenance,6948605,false,high,mapped_only_paths_preserved
results/tables/stage79_null_distribution_diagnostics_v1.csv,v3,stage79,result_table,frozen_or_current_provenance,80138,false,high,mapped_only_paths_preserved
results/tables/stage79_real_vs_control_statistics_v1.csv,v3,stage79,result_table,frozen_or_current_provenance,111998,false,high,mapped_only_paths_preserved
results/tables/stage79_regulator_control_summary_v1.csv,v3,stage79,result_table,frozen_or_current_provenance,2098,false,high,mapped_only_paths_preserved
results/tables/stage79_scenario_control_interpretation_v1.csv,v3,stage79,result_table,frozen_or_current_provenance,176571,false,high,mapped_only_paths_preserved
results/tables/stage_a_frozen_anchor_coordinate_summary.csv,unclassified,,result_table,needs_review,685,false,low,mapped_only_paths_preserved
results/tables/stage_b_rehearsal_anchor_drift_summary.csv,unclassified,,result_table,needs_review,491,false,low,mapped_only_paths_preserved
results/tables/stage_c_checkpoint_evaluation_summary.csv,v3,stagec,result_table,frozen_or_current_provenance,2532,false,high,mapped_only_paths_preserved
results/tables/stage_c_elastic_cov001_epoch_005_donor_embedding_ridge_pathology.csv,v3,stagec,result_table,frozen_or_current_provenance,1708,false,high,mapped_only_paths_preserved
results/tables/stage_c_elastic_cov001_epoch_005_latent_space_evaluation_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1503,false,high,mapped_only_paths_preserved
results/tables/stage_c_elastic_cov001_epoch_010_donor_embedding_ridge_pathology.csv,v3,stagec,result_table,frozen_or_current_provenance,1708,false,high,mapped_only_paths_preserved
results/tables/stage_c_elastic_cov001_epoch_010_latent_space_evaluation_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1502,false,high,mapped_only_paths_preserved
results/tables/stage_c_elastic_w005_epoch_005_donor_embedding_ridge_pathology.csv,v3,stagec,result_table,frozen_or_current_provenance,1710,false,high,mapped_only_paths_preserved
results/tables/stage_c_elastic_w005_epoch_005_latent_space_evaluation_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1501,false,high,mapped_only_paths_preserved
results/tables/stage_c_elastic_w005_epoch_010_donor_embedding_ridge_pathology.csv,v3,stagec,result_table,frozen_or_current_provenance,1702,false,high,mapped_only_paths_preserved
results/tables/stage_c_elastic_w005_epoch_010_latent_space_evaluation_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1501,false,high,mapped_only_paths_preserved
results/tables/stage_c_epoch_005_latent_space_evaluation_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1503,false,high,mapped_only_paths_preserved
results/tables/stage_c_epoch_010_latent_space_evaluation_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1499,false,high,mapped_only_paths_preserved
results/tables/stage_c_epoch_015_latent_space_evaluation_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1498,false,high,mapped_only_paths_preserved
results/tables/stage_c_fine_01_r007_cov0005_epoch_005_cosine_knn_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,355,false,high,mapped_only_paths_preserved
results/tables/stage_c_fine_01_r007_cov0005_epoch_005_latent_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1499,false,high,mapped_only_paths_preserved
results/tables/stage_c_fine_02_r007_cov001_epoch_005_cosine_knn_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,352,false,high,mapped_only_paths_preserved
results/tables/stage_c_fine_02_r007_cov001_epoch_005_latent_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1501,false,high,mapped_only_paths_preserved
results/tables/stage_c_fine_03_r010_cov0005_epoch_005_cosine_knn_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,351,false,high,mapped_only_paths_preserved
results/tables/stage_c_fine_03_r010_cov0005_epoch_005_latent_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1498,false,high,mapped_only_paths_preserved
results/tables/stage_c_fine_04_r010_cov002_epoch_005_cosine_knn_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,352,false,high,mapped_only_paths_preserved
results/tables/stage_c_fine_04_r010_cov002_epoch_005_latent_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1504,false,high,mapped_only_paths_preserved
results/tables/stage_c_fine_05_r012_cov001_epoch_005_cosine_knn_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,350,false,high,mapped_only_paths_preserved
results/tables/stage_c_fine_05_r012_cov001_epoch_005_latent_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1494,false,high,mapped_only_paths_preserved
results/tables/stage_c_fine_06_r015_cov001_epoch_005_cosine_knn_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,349,false,high,mapped_only_paths_preserved
results/tables/stage_c_fine_06_r015_cov001_epoch_005_latent_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1502,false,high,mapped_only_paths_preserved
results/tables/stage_c_fine_loose_01_r005_cov0005_epoch_005_cosine_knn_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,352,false,high,mapped_only_paths_preserved
results/tables/stage_c_fine_loose_01_r005_cov0005_epoch_005_latent_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1493,false,high,mapped_only_paths_preserved
results/tables/stage_c_fine_loose_02_r005_cov001_epoch_005_cosine_knn_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,350,false,high,mapped_only_paths_preserved
results/tables/stage_c_fine_loose_02_r005_cov001_epoch_005_latent_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1498,false,high,mapped_only_paths_preserved
results/tables/stage_c_fine_loose_03_r010_cov0005_epoch_005_cosine_knn_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,352,false,high,mapped_only_paths_preserved
results/tables/stage_c_fine_loose_03_r010_cov0005_epoch_005_latent_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1499,false,high,mapped_only_paths_preserved
results/tables/stage_c_fine_loose_04_r010_cov002_epoch_005_cosine_knn_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,354,false,high,mapped_only_paths_preserved
results/tables/stage_c_fine_loose_04_r010_cov002_epoch_005_latent_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1499,false,high,mapped_only_paths_preserved
results/tables/stage_c_fine_loose_05_r020_cov001_epoch_005_cosine_knn_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,353,false,high,mapped_only_paths_preserved
results/tables/stage_c_fine_loose_05_r020_cov001_epoch_005_latent_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1498,false,high,mapped_only_paths_preserved
results/tables/stage_c_finetuning_combined_leaderboard.csv,v3,stagec,result_table,frozen_or_current_provenance,16795,false,high,mapped_only_paths_preserved
results/tables/stage_c_finetuning_fine_loose_summary.csv,v3,stagec,result_table,frozen_or_current_provenance,1776,false,high,mapped_only_paths_preserved
results/tables/stage_c_finetuning_fine_tight_summary.csv,v3,stagec,result_table,frozen_or_current_provenance,2025,false,high,mapped_only_paths_preserved
results/tables/stage_c_finetuning_parameter_summary.csv,v3,stagec,result_table,frozen_or_current_provenance,7491,false,high,mapped_only_paths_preserved
results/tables/stage_c_finetuning_sweep_summary.csv,v3,stagec,result_table,frozen_or_current_provenance,3193,false,high,mapped_only_paths_preserved
results/tables/stage_c_latent_space_evaluation_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1497,false,high,mapped_only_paths_preserved
results/tables/stage_c_rehearsal_anchor_drift_summary.csv,v3,stagec,result_table,frozen_or_current_provenance,495,false,high,mapped_only_paths_preserved
results/tables/stage_c_rehearsal_donor_embedding_ridge_pathology.csv,v3,stagec,result_table,frozen_or_current_provenance,1712,false,high,mapped_only_paths_preserved
results/tables/stage_c_sweep_01_base_elastic_epoch_005_cosine_knn_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,355,false,high,mapped_only_paths_preserved
results/tables/stage_c_sweep_01_base_elastic_epoch_005_latent_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1498,false,high,mapped_only_paths_preserved
results/tables/stage_c_sweep_01_base_elastic_epoch_010_cosine_knn_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,352,false,high,mapped_only_paths_preserved
results/tables/stage_c_sweep_01_base_elastic_epoch_010_latent_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1501,false,high,mapped_only_paths_preserved
results/tables/stage_c_sweep_02_goldilocks_epoch_005_cosine_knn_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,351,false,high,mapped_only_paths_preserved
results/tables/stage_c_sweep_02_goldilocks_epoch_005_latent_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1502,false,high,mapped_only_paths_preserved
results/tables/stage_c_sweep_02_goldilocks_epoch_010_cosine_knn_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,353,false,high,mapped_only_paths_preserved
results/tables/stage_c_sweep_02_goldilocks_epoch_010_latent_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1499,false,high,mapped_only_paths_preserved
results/tables/stage_c_sweep_03_mod_cov_epoch_005_cosine_knn_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,352,false,high,mapped_only_paths_preserved
results/tables/stage_c_sweep_03_mod_cov_epoch_005_latent_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1500,false,high,mapped_only_paths_preserved
results/tables/stage_c_sweep_03_mod_cov_epoch_010_cosine_knn_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,349,false,high,mapped_only_paths_preserved
results/tables/stage_c_sweep_03_mod_cov_epoch_010_latent_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1505,false,high,mapped_only_paths_preserved
results/tables/stage_c_sweep_04_loose_anchor_epoch_005_cosine_knn_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,353,false,high,mapped_only_paths_preserved
results/tables/stage_c_sweep_04_loose_anchor_epoch_005_latent_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1498,false,high,mapped_only_paths_preserved
results/tables/stage_c_sweep_04_loose_anchor_epoch_010_cosine_knn_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,353,false,high,mapped_only_paths_preserved
results/tables/stage_c_sweep_04_loose_anchor_epoch_010_latent_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1501,false,high,mapped_only_paths_preserved
results/tables/stage_c_sweep_05_tight_anchor_epoch_005_cosine_knn_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,352,false,high,mapped_only_paths_preserved
results/tables/stage_c_sweep_05_tight_anchor_epoch_005_latent_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1500,false,high,mapped_only_paths_preserved
results/tables/stage_c_sweep_05_tight_anchor_epoch_010_cosine_knn_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,352,false,high,mapped_only_paths_preserved
results/tables/stage_c_sweep_05_tight_anchor_epoch_010_latent_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1498,false,high,mapped_only_paths_preserved
results/tables/stage_c_upgrade_fine_08_pathology_latent_weights.csv,v3,stagec,result_table,frozen_or_current_provenance,56317,false,high,mapped_only_paths_preserved
results/tables/stage_c_upgrade_fine_08_r0045_cov0005_pc0075_epoch_005_cosine_knn_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,350,false,high,mapped_only_paths_preserved
results/tables/stage_c_upgrade_fine_08_r0045_cov0005_pc0075_epoch_005_latent_metrics.csv,v3,stagec,result_table,frozen_or_current_provenance,1498,false,high,mapped_only_paths_preserved
results/tables/stage_c_upgrade_fine_summary.csv,v3,stagec,result_table,frozen_or_current_provenance,2756,false,high,mapped_only_paths_preserved
results/tables/stage_c_upgrade_sweep_summary.csv,v3,stagec,result_table,frozen_or_current_provenance,1202,false,high,mapped_only_paths_preserved
results/tables/strict_shuffled_graph_ablation_predictive_representation_comparison_v1.csv,v1,,result_table,legacy_reference,18432,false,low,mapped_only_paths_preserved
results/tables/strict_shuffled_graph_ablation_preflight_v1.csv,v1,,result_table,legacy_reference,2126,false,low,mapped_only_paths_preserved
results/tables/strict_shuffled_graph_ablation_training_run_manifest_v1.csv,v1,,result_table,legacy_reference,2271,false,low,mapped_only_paths_preserved
results/tables/v1_hypothesis_candidate_genes.csv,v1,v1,result_table,legacy_reference,7448,false,low,mapped_only_paths_preserved
results/tables/v1_hypothesis_candidate_modules.csv,v1,v1,result_table,legacy_reference,5560,false,low,mapped_only_paths_preserved
results/tables/v1_jepa_63_decode.csv,v1,v1,result_table,legacy_reference,786,false,low,mapped_only_paths_preserved
results/tables/v2_1_fine_bridge_06_latent_gene_attributions.csv,v2,v2,result_table,legacy_reference,3418572,false,low,mapped_only_paths_preserved
results/tables/v2_1_fine_bridge_06_latent_jacobian_matrix.csv,v2,v2,result_table,legacy_reference,196953,false,low,mapped_only_paths_preserved
results/tables/v2_1_fine_bridge_06_latent_jacobian_module_annotations.csv,v2,v2,result_table,legacy_reference,32618,false,low,mapped_only_paths_preserved
results/tables/v2_1_fine_bridge_06_latent_jacobian_top_edges.csv,v2,v2,result_table,legacy_reference,65926,false,low,mapped_only_paths_preserved
results/tables/v2_1_gse174367_covariate_audit.csv,v2,v2,result_table,legacy_reference,704,false,low,mapped_only_paths_preserved
results/tables/v2_1_gse174367_donor_trajectory_scores.csv,v2,v2,result_table,legacy_reference,2367,false,low,mapped_only_paths_preserved
results/tables/v2_1_gse174367_loo_stability.csv,v2,v2,result_table,legacy_reference,1005,false,low,mapped_only_paths_preserved
results/tables/v2_1_gse174367_projection_qc.csv,v2,v2,result_table,legacy_reference,446,false,low,mapped_only_paths_preserved
results/tables/v2_1_gse174367_sea_ad_trajectory_vectors.csv,v2,v2,result_table,legacy_reference,14213,false,low,mapped_only_paths_preserved
results/tables/v2_1_gse174367_trajectory_correlations.csv,v2,v2,result_table,legacy_reference,932,false,low,mapped_only_paths_preserved
results/tables/v2_1_gse174367_transition_boundary_auc.csv,v2,v2,result_table,legacy_reference,910,false,low,mapped_only_paths_preserved
results/tables/v2_1_multitarget_gene_counterfactual_long.csv,v2,v2,result_table,legacy_reference,32172,false,low,mapped_only_paths_preserved
results/tables/v2_1_multitarget_gene_counterfactual_summary.csv,v2,v2,result_table,legacy_reference,5702,false,low,mapped_only_paths_preserved
results/tables/v2_1_multitarget_module_counterfactual_long.csv,v2,v2,result_table,legacy_reference,17034,false,low,mapped_only_paths_preserved
results/tables/v2_1_multitarget_module_counterfactual_summary.csv,v2,v2,result_table,legacy_reference,2645,false,low,mapped_only_paths_preserved
results/tables/v2_1_ranked_target_matrix.csv,v2,v2,result_table,legacy_reference,4581,false,low,mapped_only_paths_preserved
results/tables/v2_1_target_validation_alien_cell_check.csv,v2,v2,result_table,legacy_reference,1170,false,low,mapped_only_paths_preserved
