dataset,regulator,control,dose,module,mean_module_delta,abs_mean_module_delta
MTG,MITF,target_shuffled_directed,1.0,interferon_inflammatory,-0.04510314762592316,0.04510314762592316
MTG,MITF,target_shuffled_directed,1.0,oxidative_stress_gene_preserved,-0.013448483310639858,0.013448483310639858
MTG,NFE2L2,target_shuffled_directed,0.25,dam_lipid_trem2_apoe,-0.04012402519583702,0.04012402519583702
MTG,NFE2L2,target_shuffled_directed,0.25,lysosomal_endolysosomal,-0.07220321148633957,0.07220321148633957
MTG,NFE2L2,target_shuffled_directed,0.25,complement_phagocytosis,-0.08587434142827988,0.08587434142827988
MTG,NFE2L2,target_shuffled_directed,0.25,antigen_presentation,-0.06444945931434631,0.06444945931434631
MTG,NFE2L2,target_shuffled_directed,0.25,interferon_inflammatory,-0.027103839442133904,0.027103839442133904
MTG,NFE2L2,target_shuffled_directed,0.25,oxidative_stress_gene_preserved,-0.058331456035375595,0.058331456035375595
MTG,NFE2L2,target_shuffled_directed,0.5,dam_lipid_trem2_apoe,-0.08024805039167404,0.08024805039167404
MTG,NFE2L2,target_shuffled_directed,0.5,lysosomal_endolysosomal,-0.14440642297267914,0.14440642297267914
MTG,NFE2L2,target_shuffled_directed,0.5,complement_phagocytosis,-0.17174869775772095,0.17174869775772095
MTG,NFE2L2,target_shuffled_directed,0.5,antigen_presentation,-0.12889891862869263,0.12889891862869263
MTG,NFE2L2,target_shuffled_directed,0.5,interferon_inflammatory,-0.054207682609558105,0.054207682609558105
MTG,NFE2L2,target_shuffled_directed,0.5,oxidative_stress_gene_preserved,-0.11666291207075119,0.11666291207075119
MTG,NFE2L2,target_shuffled_directed,0.75,dam_lipid_trem2_apoe,-0.12037207186222076,0.12037207186222076
MTG,NFE2L2,target_shuffled_directed,0.75,lysosomal_endolysosomal,-0.2166096419095993,0.2166096419095993
MTG,NFE2L2,target_shuffled_directed,0.75,complement_phagocytosis,-0.2576230466365814,0.2576230466365814
MTG,NFE2L2,target_shuffled_directed,0.75,antigen_presentation,-0.19334839284420013,0.19334839284420013
MTG,NFE2L2,target_shuffled_directed,0.75,interferon_inflammatory,-0.08131152391433716,0.08131152391433716
MTG,NFE2L2,target_shuffled_directed,0.75,oxidative_stress_gene_preserved,-0.17499437928199768,0.17499437928199768
MTG,NFE2L2,target_shuffled_directed,1.0,dam_lipid_trem2_apoe,-0.16049610078334808,0.16049610078334808
MTG,NFE2L2,target_shuffled_directed,1.0,lysosomal_endolysosomal,-0.2888128459453583,0.2888128459453583
MTG,NFE2L2,target_shuffled_directed,1.0,complement_phagocytosis,-0.3434973955154419,0.3434973955154419
MTG,NFE2L2,target_shuffled_directed,1.0,antigen_presentation,-0.25779783725738525,0.25779783725738525
MTG,NFE2L2,target_shuffled_directed,1.0,interferon_inflammatory,-0.10841536521911621,0.10841536521911621
MTG,NFE2L2,target_shuffled_directed,1.0,oxidative_stress_gene_preserved,-0.23332582414150238,0.23332582414150238
MTG,NFKB1,target_shuffled_directed,0.25,dam_lipid_trem2_apoe,-0.038503408432006836,0.038503408432006836
MTG,NFKB1,target_shuffled_directed,0.25,lysosomal_endolysosomal,-0.08759909868240356,0.08759909868240356
MTG,NFKB1,target_shuffled_directed,0.25,complement_phagocytosis,-0.09179352968931198,0.09179352968931198
MTG,NFKB1,target_shuffled_directed,0.25,antigen_presentation,-0.14071089029312134,0.14071089029312134
MTG,NFKB1,target_shuffled_directed,0.25,interferon_inflammatory,-0.015484463423490524,0.015484463423490524
MTG,NFKB1,target_shuffled_directed,0.25,oxidative_stress_gene_preserved,-0.05752510949969292,0.05752510949969292
MTG,NFKB1,target_shuffled_directed,0.5,dam_lipid_trem2_apoe,-0.07700683921575546,0.07700683921575546
MTG,NFKB1,target_shuffled_directed,0.5,lysosomal_endolysosomal,-0.17519819736480713,0.17519819736480713
MTG,NFKB1,target_shuffled_directed,0.5,complement_phagocytosis,-0.18358708918094635,0.18358708918094635
MTG,NFKB1,target_shuffled_directed,0.5,antigen_presentation,-0.2814217805862427,0.2814217805862427
MTG,NFKB1,target_shuffled_directed,0.5,interferon_inflammatory,-0.03096892684698105,0.03096892684698105
MTG,NFKB1,target_shuffled_directed,0.5,oxidative_stress_gene_preserved,-0.11505019664764404,0.11505019664764404
MTG,NFKB1,target_shuffled_directed,0.75,dam_lipid_trem2_apoe,-0.1155102327466011,0.1155102327466011
MTG,NFKB1,target_shuffled_directed,0.75,lysosomal_endolysosomal,-0.2627972364425659,0.2627972364425659
MTG,NFKB1,target_shuffled_directed,0.75,complement_phagocytosis,-0.27538061141967773,0.27538061141967773
MTG,NFKB1,target_shuffled_directed,0.75,antigen_presentation,-0.4221327006816864,0.4221327006816864
MTG,NFKB1,target_shuffled_directed,0.75,interferon_inflammatory,-0.046453386545181274,0.046453386545181274
MTG,NFKB1,target_shuffled_directed,0.75,oxidative_stress_gene_preserved,-0.17257530987262726,0.17257530987262726
MTG,NFKB1,target_shuffled_directed,1.0,dam_lipid_trem2_apoe,-0.15401367843151093,0.15401367843151093
MTG,NFKB1,target_shuffled_directed,1.0,lysosomal_endolysosomal,-0.3503963351249695,0.3503963351249695
MTG,NFKB1,target_shuffled_directed,1.0,complement_phagocytosis,-0.3671741783618927,0.3671741783618927
MTG,NFKB1,target_shuffled_directed,1.0,antigen_presentation,-0.5628435611724854,0.5628435611724854
MTG,NFKB1,target_shuffled_directed,1.0,interferon_inflammatory,-0.0619378462433815,0.0619378462433815
MTG,NFKB1,target_shuffled_directed,1.0,oxidative_stress_gene_preserved,-0.23010039329528809,0.23010039329528809
MTG,NRF1,target_shuffled_directed,0.25,dam_lipid_trem2_apoe,-0.040424901992082596,0.040424901992082596
MTG,NRF1,target_shuffled_directed,0.25,lysosomal_endolysosomal,-0.1295006424188614,0.1295006424188614
MTG,NRF1,target_shuffled_directed,0.25,complement_phagocytosis,-0.06661251187324524,0.06661251187324524
MTG,NRF1,target_shuffled_directed,0.25,antigen_presentation,-0.13188377022743225,0.13188377022743225
MTG,NRF1,target_shuffled_directed,0.25,interferon_inflammatory,-0.019415218383073807,0.019415218383073807
MTG,NRF1,target_shuffled_directed,0.25,oxidative_stress_gene_preserved,0.0,0.0
MTG,NRF1,target_shuffled_directed,0.5,dam_lipid_trem2_apoe,-0.08084981888532639,0.08084981888532639
MTG,NRF1,target_shuffled_directed,0.5,lysosomal_endolysosomal,-0.2590012848377228,0.2590012848377228
MTG,NRF1,target_shuffled_directed,0.5,complement_phagocytosis,-0.1332249939441681,0.1332249939441681
MTG,NRF1,target_shuffled_directed,0.5,antigen_presentation,-0.2637675404548645,0.2637675404548645
MTG,NRF1,target_shuffled_directed,0.5,interferon_inflammatory,-0.038830436766147614,0.038830436766147614
MTG,NRF1,target_shuffled_directed,0.5,oxidative_stress_gene_preserved,0.0,0.0
MTG,NRF1,target_shuffled_directed,0.75,dam_lipid_trem2_apoe,-0.12127471715211868,0.12127471715211868
MTG,NRF1,target_shuffled_directed,0.75,lysosomal_endolysosomal,-0.38850197196006775,0.38850197196006775
MTG,NRF1,target_shuffled_directed,0.75,complement_phagocytosis,-0.19983752071857452,0.19983752071857452
MTG,NRF1,target_shuffled_directed,0.75,antigen_presentation,-0.39565131068229675,0.39565131068229675
MTG,NRF1,target_shuffled_directed,0.75,interferon_inflammatory,-0.05824565514922142,0.05824565514922142
MTG,NRF1,target_shuffled_directed,0.75,oxidative_stress_gene_preserved,0.0,0.0
MTG,NRF1,target_shuffled_directed,1.0,dam_lipid_trem2_apoe,-0.16169963777065277,0.16169963777065277
MTG,NRF1,target_shuffled_directed,1.0,lysosomal_endolysosomal,-0.5180025696754456,0.5180025696754456
MTG,NRF1,target_shuffled_directed,1.0,complement_phagocytosis,-0.2664499878883362,0.2664499878883362
MTG,NRF1,target_shuffled_directed,1.0,antigen_presentation,-0.527535080909729,0.527535080909729
MTG,NRF1,target_shuffled_directed,1.0,interferon_inflammatory,-0.07766086608171463,0.07766086608171463
MTG,NRF1,target_shuffled_directed,1.0,oxidative_stress_gene_preserved,0.0,0.0
MTG,PPARG,target_shuffled_directed,0.25,dam_lipid_trem2_apoe,-0.047964222729206085,0.047964222729206085
MTG,PPARG,target_shuffled_directed,0.25,lysosomal_endolysosomal,-0.03487047925591469,0.03487047925591469
MTG,PPARG,target_shuffled_directed,0.25,complement_phagocytosis,-0.05240226536989212,0.05240226536989212
MTG,PPARG,target_shuffled_directed,0.25,antigen_presentation,-0.08184515684843063,0.08184515684843063
MTG,PPARG,target_shuffled_directed,0.25,interferon_inflammatory,-0.012014106847345829,0.012014106847345829
MTG,PPARG,target_shuffled_directed,0.25,oxidative_stress_gene_preserved,-0.06279338896274567,0.06279338896274567
MTG,PPARG,target_shuffled_directed,0.5,dam_lipid_trem2_apoe,-0.09592844545841217,0.09592844545841217
MTG,PPARG,target_shuffled_directed,0.5,lysosomal_endolysosomal,-0.06974094361066818,0.06974094361066818
MTG,PPARG,target_shuffled_directed,0.5,complement_phagocytosis,-0.10480451583862305,0.10480451583862305
MTG,PPARG,target_shuffled_directed,0.5,antigen_presentation,-0.16369029879570007,0.16369029879570007
MTG,PPARG,target_shuffled_directed,0.5,interferon_inflammatory,-0.024028219282627106,0.024028219282627106
MTG,PPARG,target_shuffled_directed,0.5,oxidative_stress_gene_preserved,-0.12558674812316895,0.12558674812316895
MTG,PPARG,target_shuffled_directed,0.75,dam_lipid_trem2_apoe,-0.14389264583587646,0.14389264583587646
MTG,PPARG,target_shuffled_directed,0.75,lysosomal_endolysosomal,-0.10461144149303436,0.10461144149303436
MTG,PPARG,target_shuffled_directed,0.75,complement_phagocytosis,-0.15720678865909576,0.15720678865909576
MTG,PPARG,target_shuffled_directed,0.75,antigen_presentation,-0.2455354779958725,0.2455354779958725
MTG,PPARG,target_shuffled_directed,0.75,interferon_inflammatory,-0.03604232519865036,0.03604232519865036
MTG,PPARG,target_shuffled_directed,0.75,oxidative_stress_gene_preserved,-0.1883801519870758,0.1883801519870758
MTG,PPARG,target_shuffled_directed,1.0,dam_lipid_trem2_apoe,-0.19185689091682434,0.19185689091682434
MTG,PPARG,target_shuffled_directed,1.0,lysosomal_endolysosomal,-0.13948190212249756,0.13948190212249756
MTG,PPARG,target_shuffled_directed,1.0,complement_phagocytosis,-0.2096090316772461,0.2096090316772461
MTG,PPARG,target_shuffled_directed,1.0,antigen_presentation,-0.32738062739372253,0.32738062739372253
MTG,PPARG,target_shuffled_directed,1.0,interferon_inflammatory,-0.04805643856525421,0.04805643856525421
MTG,PPARG,target_shuffled_directed,1.0,oxidative_stress_gene_preserved,-0.2511735260486603,0.2511735260486603
MTG,RELA,target_shuffled_directed,0.25,dam_lipid_trem2_apoe,-0.01177159883081913,0.01177159883081913
MTG,RELA,target_shuffled_directed,0.25,lysosomal_endolysosomal,-0.07977782189846039,0.07977782189846039
MTG,RELA,target_shuffled_directed,0.25,complement_phagocytosis,-0.08598873764276505,0.08598873764276505
MTG,RELA,target_shuffled_directed,0.25,antigen_presentation,-0.007659377064555883,0.007659377064555883
MTG,RELA,target_shuffled_directed,0.25,interferon_inflammatory,-0.009947563521564007,0.009947563521564007
MTG,RELA,target_shuffled_directed,0.25,oxidative_stress_gene_preserved,0.0,0.0
MTG,RELA,target_shuffled_directed,0.5,dam_lipid_trem2_apoe,-0.02354319766163826,0.02354319766163826
MTG,RELA,target_shuffled_directed,0.5,lysosomal_endolysosomal,-0.15955564379692078,0.15955564379692078
MTG,RELA,target_shuffled_directed,0.5,complement_phagocytosis,-0.1719774752855301,0.1719774752855301
MTG,RELA,target_shuffled_directed,0.5,antigen_presentation,-0.015318754129111767,0.015318754129111767
MTG,RELA,target_shuffled_directed,0.5,interferon_inflammatory,-0.019895130768418312,0.019895130768418312
MTG,RELA,target_shuffled_directed,0.5,oxidative_stress_gene_preserved,0.0,0.0
MTG,RELA,target_shuffled_directed,0.75,dam_lipid_trem2_apoe,-0.03531479462981224,0.03531479462981224
MTG,RELA,target_shuffled_directed,0.75,lysosomal_endolysosomal,-0.23933349549770355,0.23933349549770355
MTG,RELA,target_shuffled_directed,0.75,complement_phagocytosis,-0.25796622037887573,0.25796622037887573
MTG,RELA,target_shuffled_directed,0.75,antigen_presentation,-0.022978123277425766,0.022978123277425766
MTG,RELA,target_shuffled_directed,0.75,interferon_inflammatory,-0.029842693358659744,0.029842693358659744
MTG,RELA,target_shuffled_directed,0.75,oxidative_stress_gene_preserved,0.0,0.0
MTG,RELA,target_shuffled_directed,1.0,dam_lipid_trem2_apoe,-0.04708639159798622,0.04708639159798622
MTG,RELA,target_shuffled_directed,1.0,lysosomal_endolysosomal,-0.31911128759384155,0.31911128759384155
MTG,RELA,target_shuffled_directed,1.0,complement_phagocytosis,-0.3439549505710602,0.3439549505710602
MTG,RELA,target_shuffled_directed,1.0,antigen_presentation,-0.030637500807642937,0.030637500807642937
MTG,RELA,target_shuffled_directed,1.0,interferon_inflammatory,-0.03979025408625603,0.03979025408625603
MTG,RELA,target_shuffled_directed,1.0,oxidative_stress_gene_preserved,0.0,0.0
MTG,RUNX1,target_shuffled_directed,0.25,dam_lipid_trem2_apoe,-0.031681790947914124,0.031681790947914124
MTG,RUNX1,target_shuffled_directed,0.25,lysosomal_endolysosomal,-0.018925124779343605,0.018925124779343605
MTG,RUNX1,target_shuffled_directed,0.25,complement_phagocytosis,-0.09510877728462219,0.09510877728462219
MTG,RUNX1,target_shuffled_directed,0.25,antigen_presentation,-0.037042565643787384,0.037042565643787384
MTG,RUNX1,target_shuffled_directed,0.25,interferon_inflammatory,-0.010458133183419704,0.010458133183419704
MTG,RUNX1,target_shuffled_directed,0.25,oxidative_stress_gene_preserved,-0.05744533613324165,0.05744533613324165
MTG,RUNX1,target_shuffled_directed,0.5,dam_lipid_trem2_apoe,-0.06336358934640884,0.06336358934640884
MTG,RUNX1,target_shuffled_directed,0.5,lysosomal_endolysosomal,-0.037850260734558105,0.037850260734558105
MTG,RUNX1,target_shuffled_directed,0.5,complement_phagocytosis,-0.19021755456924438,0.19021755456924438
MTG,RUNX1,target_shuffled_directed,0.5,antigen_presentation,-0.07408513873815536,0.07408513873815536
MTG,RUNX1,target_shuffled_directed,0.5,interferon_inflammatory,-0.02091626264154911,0.02091626264154911
MTG,RUNX1,target_shuffled_directed,0.5,oxidative_stress_gene_preserved,-0.1148906946182251,0.1148906946182251
MTG,RUNX1,target_shuffled_directed,0.75,dam_lipid_trem2_apoe,-0.09504538774490356,0.09504538774490356
MTG,RUNX1,target_shuffled_directed,0.75,lysosomal_endolysosomal,-0.056775372475385666,0.056775372475385666
MTG,RUNX1,target_shuffled_directed,0.75,complement_phagocytosis,-0.2853263318538666,0.2853263318538666
MTG,RUNX1,target_shuffled_directed,0.75,antigen_presentation,-0.11112771183252335,0.11112771183252335
MTG,RUNX1,target_shuffled_directed,0.75,interferon_inflammatory,-0.03137439489364624,0.03137439489364624
MTG,RUNX1,target_shuffled_directed,0.75,oxidative_stress_gene_preserved,-0.17233602702617645,0.17233602702617645
MTG,RUNX1,target_shuffled_directed,1.0,dam_lipid_trem2_apoe,-0.1267271786928177,0.1267271786928177
MTG,RUNX1,target_shuffled_directed,1.0,lysosomal_endolysosomal,-0.07570051401853561,0.07570051401853561
MTG,RUNX1,target_shuffled_directed,1.0,complement_phagocytosis,-0.38043510913848877,0.38043510913848877
MTG,RUNX1,target_shuffled_directed,1.0,antigen_presentation,-0.14817029237747192,0.14817029237747192
MTG,RUNX1,target_shuffled_directed,1.0,interferon_inflammatory,-0.041832517832517624,0.041832517832517624
MTG,RUNX1,target_shuffled_directed,1.0,oxidative_stress_gene_preserved,-0.2297813892364502,0.2297813892364502
MTG,SPI1,target_shuffled_directed,0.25,dam_lipid_trem2_apoe,-0.046555548906326294,0.046555548906326294
MTG,SPI1,target_shuffled_directed,0.25,lysosomal_endolysosomal,-0.10716064274311066,0.10716064274311066
MTG,SPI1,target_shuffled_directed,0.25,complement_phagocytosis,-0.10027511417865753,0.10027511417865753
MTG,SPI1,target_shuffled_directed,0.25,antigen_presentation,-0.07517269253730774,0.07517269253730774
MTG,SPI1,target_shuffled_directed,0.25,interferon_inflammatory,-0.02882501296699047,0.02882501296699047
MTG,SPI1,target_shuffled_directed,0.25,oxidative_stress_gene_preserved,-0.050846051424741745,0.050846051424741745
MTG,SPI1,target_shuffled_directed,0.5,dam_lipid_trem2_apoe,-0.09311109781265259,0.09311109781265259
MTG,SPI1,target_shuffled_directed,0.5,lysosomal_endolysosomal,-0.2143212854862213,0.2143212854862213
MTG,SPI1,target_shuffled_directed,0.5,complement_phagocytosis,-0.20055022835731506,0.20055022835731506
MTG,SPI1,target_shuffled_directed,0.5,antigen_presentation,-0.15034541487693787,0.15034541487693787
MTG,SPI1,target_shuffled_directed,0.5,interferon_inflammatory,-0.05765002593398094,0.05765002593398094
MTG,SPI1,target_shuffled_directed,0.5,oxidative_stress_gene_preserved,-0.1016920804977417,0.1016920804977417
MTG,SPI1,target_shuffled_directed,0.75,dam_lipid_trem2_apoe,-0.13966664671897888,0.13966664671897888
MTG,SPI1,target_shuffled_directed,0.75,lysosomal_endolysosomal,-0.3214819133281708,0.3214819133281708
MTG,SPI1,target_shuffled_directed,0.75,complement_phagocytosis,-0.3008253276348114,0.3008253276348114
MTG,SPI1,target_shuffled_directed,0.75,antigen_presentation,-0.2255180925130844,0.2255180925130844
MTG,SPI1,target_shuffled_directed,0.75,interferon_inflammatory,-0.08647503703832626,0.08647503703832626
MTG,SPI1,target_shuffled_directed,0.75,oxidative_stress_gene_preserved,-0.15253813564777374,0.15253813564777374
MTG,SPI1,target_shuffled_directed,1.0,dam_lipid_trem2_apoe,-0.18622218072414398,0.18622218072414398
MTG,SPI1,target_shuffled_directed,1.0,lysosomal_endolysosomal,-0.42864254117012024,0.42864254117012024
MTG,SPI1,target_shuffled_directed,1.0,complement_phagocytosis,-0.4011004567146301,0.4011004567146301
MTG,SPI1,target_shuffled_directed,1.0,antigen_presentation,-0.30069077014923096,0.30069077014923096
MTG,SPI1,target_shuffled_directed,1.0,interferon_inflammatory,-0.11530005186796188,0.11530005186796188
MTG,SPI1,target_shuffled_directed,1.0,oxidative_stress_gene_preserved,-0.2033841758966446,0.2033841758966446
MTG,SREBF1,target_shuffled_directed,0.25,dam_lipid_trem2_apoe,-0.045777447521686554,0.045777447521686554
MTG,SREBF1,target_shuffled_directed,0.25,lysosomal_endolysosomal,-0.06071129068732262,0.06071129068732262
MTG,SREBF1,target_shuffled_directed,0.25,complement_phagocytosis,-0.05503755435347557,0.05503755435347557
MTG,SREBF1,target_shuffled_directed,0.25,antigen_presentation,-0.08786187320947647,0.08786187320947647
MTG,SREBF1,target_shuffled_directed,0.25,interferon_inflammatory,-0.015638217329978943,0.015638217329978943
MTG,SREBF1,target_shuffled_directed,0.25,oxidative_stress_gene_preserved,-0.026046806946396828,0.026046806946396828
MTG,SREBF1,target_shuffled_directed,0.5,dam_lipid_trem2_apoe,-0.09155489504337311,0.09155489504337311
