model_variant,latent_dim,seed,fold_id,target,donor_id,chosen_branch,y_true,y_pred
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,AT8,H20.33.019,programming_only,0.043412911,1.403722560218416
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,AT8,H20.33.029,programming_only,0.093844431,0.4573435594856632
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,AT8,H20.33.030,programming_only,2.837355384,1.2969200005659969
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,AT8,H20.33.035,programming_only,0.013502549,1.1914419385603365
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,AT8,H20.33.038,programming_only,0.960635601,2.159027713026897
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,AT8,H20.33.040,programming_only,0.05606376,1.0813265642219134
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,AT8,H20.33.041,programming_only,0.680889755,1.4151076702927394
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,AT8,H20.33.044,programming_only,0.022147665,0.4051292330459306
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,AT8,H20.33.046,programming_only,1.666672955,2.0148355339395696
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,AT8,H21.33.003,programming_only,0.007572086,0.1694910301912924
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,AT8,H21.33.005,programming_only,0.365801476,1.1842063395931635
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,AT8,H21.33.009,programming_only,4.22259745,0.8547211316807903
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,AT8,H21.33.011,programming_only,0.023134551,-0.2885879427784237
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,AT8,H21.33.017,programming_only,0.474951992,0.7761153714814788
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,AT8,H21.33.029,programming_only,1.888201808,2.200737555586793
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,AT8,H21.33.038,programming_only,0.006603551,0.9351633046153378
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,6e10/A_beta,H20.33.014,programming_only,1.383656429,1.6903725125517668
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,6e10/A_beta,H20.33.019,programming_only,2.116395548,3.0016171228317305
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,6e10/A_beta,H20.33.029,programming_only,1.198885779,2.975278747598568
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,6e10/A_beta,H20.33.030,programming_only,2.776826055,2.0521670721560654
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,6e10/A_beta,H20.33.035,programming_only,0.001108222,2.0421262385589305
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,6e10/A_beta,H20.33.038,programming_only,0.34648185,5.626755608049772
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,6e10/A_beta,H20.33.040,programming_only,1.505708265,2.8415541295472675
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,6e10/A_beta,H20.33.041,programming_only,1.66063891,1.4069407459662262
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,6e10/A_beta,H20.33.044,programming_only,0.000532484,0.5283920522743415
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,6e10/A_beta,H20.33.046,programming_only,2.107489042,3.579767100094415
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,6e10/A_beta,H21.33.003,programming_only,0.000168494,1.6765992948758477
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,6e10/A_beta,H21.33.005,programming_only,0.7896283,2.532115625716667
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,6e10/A_beta,H21.33.009,programming_only,4.201598271,4.276918910984277
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,6e10/A_beta,H21.33.011,programming_only,0.001272704,1.3285047960119947
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,6e10/A_beta,H21.33.017,programming_only,0.577381515,3.7201956411043082
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,6e10/A_beta,H21.33.029,programming_only,9.060768751,2.7415428811390887
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,6e10/A_beta,H21.33.038,programming_only,0.0,2.7387799009320117
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,GFAP,H20.33.014,programming_only,2.05193882,4.401831030184511
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,GFAP,H20.33.019,programming_only,2.528981171,7.982010045509259
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,GFAP,H20.33.029,programming_only,4.967891006,3.495031592811933
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,GFAP,H20.33.030,programming_only,5.747979475,5.161146974125575
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,GFAP,H20.33.035,programming_only,0.612357615,6.406300113096975
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,GFAP,H20.33.038,programming_only,1.369721491,7.142023350276052
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,GFAP,H20.33.040,programming_only,1.680023713,6.036718601117415
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,GFAP,H20.33.041,programming_only,4.404260651,7.409669567485726
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,GFAP,H20.33.044,programming_only,5.333719733,6.871193424960779
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,GFAP,H20.33.046,programming_only,5.894041872,7.388140951984658
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,GFAP,H21.33.003,programming_only,2.236767775,4.681211848486116
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,GFAP,H21.33.005,programming_only,2.845968189,5.897909367676805
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,GFAP,H21.33.009,programming_only,9.977929113,10.028140154300736
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,GFAP,H21.33.011,programming_only,5.301326654,4.358573125504018
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,GFAP,H21.33.017,programming_only,6.378500152,4.202598930482546
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,GFAP,H21.33.029,programming_only,3.482184575,7.958292062588864
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,GFAP,H21.33.038,programming_only,0.981970599,5.10154234995955
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,Iba1,H20.33.014,programming_only,1.00351526,2.5095126462414656
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,Iba1,H20.33.019,programming_only,3.86842721,5.192296014736683
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,Iba1,H20.33.029,programming_only,1.953493903,4.492846121362886
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,Iba1,H20.33.030,programming_only,1.179175425,3.7481059266637993
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,Iba1,H20.33.035,programming_only,2.995392424,4.143626250066786
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,Iba1,H20.33.038,programming_only,0.696723748,6.306621632197867
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,Iba1,H20.33.040,programming_only,3.705694053,5.233536003331209
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,Iba1,H20.33.041,programming_only,1.830671577,3.1036094372005776
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,Iba1,H20.33.044,programming_only,7.091355926,1.7886317684934636
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,Iba1,H20.33.046,programming_only,1.591359154,3.5907752327731735
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,Iba1,H21.33.003,programming_only,4.23694088,3.0247984890059456
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,Iba1,H21.33.005,programming_only,2.740128909,3.636441606968582
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,Iba1,H21.33.009,programming_only,4.17471966,7.563404382587278
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,Iba1,H21.33.011,programming_only,1.372365783,2.0527107148387236
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,Iba1,H21.33.017,programming_only,1.239221399,6.055565598363168
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,Iba1,H21.33.029,programming_only,8.936774274,3.951662954010616
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,Iba1,H21.33.038,programming_only,2.938929588,4.0139286578458035
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,NeuN,H20.33.014,programming_plus_shuffled_state_module,2.239914477,3.8592091790916165
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,NeuN,H20.33.019,programming_plus_shuffled_state_module,1.458016699,2.1100463985385183
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,NeuN,H20.33.029,programming_plus_shuffled_state_module,3.585899269,2.0486736413721465
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,NeuN,H20.33.030,programming_plus_shuffled_state_module,2.830832156,3.5841787061615435
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,NeuN,H20.33.035,programming_plus_shuffled_state_module,3.879010324,2.539605283962278
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,NeuN,H20.33.038,programming_plus_shuffled_state_module,0.071346871,-0.12695531525201975
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,NeuN,H20.33.040,programming_plus_shuffled_state_module,4.211083139,2.9754040937095
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,NeuN,H20.33.041,programming_plus_shuffled_state_module,1.947566632,3.6881224218921105
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,NeuN,H20.33.044,programming_plus_shuffled_state_module,3.93853806,4.847975160510672
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,NeuN,H20.33.046,programming_plus_shuffled_state_module,1.07813983,2.1480299517637382
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,NeuN,H21.33.003,programming_plus_shuffled_state_module,2.37239687,2.635248218224099
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,NeuN,H21.33.005,programming_plus_shuffled_state_module,3.299673967,2.8422844027083904
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,NeuN,H21.33.009,programming_plus_shuffled_state_module,0.392668616,1.553641942533992
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,NeuN,H21.33.011,programming_plus_shuffled_state_module,6.498970505,4.071868342815789
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,NeuN,H21.33.017,programming_plus_shuffled_state_module,4.2895864,1.4427936189822725
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,NeuN,H21.33.029,programming_plus_shuffled_state_module,1.999461857,3.335406253542937
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,4,NeuN,H21.33.038,programming_plus_shuffled_state_module,3.510890244,2.7527526055429434
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,AT8,H20.33.020,programming_plus_shuffled_state_module,1.395571711,1.5275793084098055
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,AT8,H20.33.025,programming_plus_shuffled_state_module,0.592027496,0.2601711492176394
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,AT8,H20.33.031,programming_plus_shuffled_state_module,1.605939852,0.6346863931096486
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,AT8,H20.33.037,programming_plus_shuffled_state_module,3.455456081,3.425821306796397
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,AT8,H20.33.045,programming_plus_shuffled_state_module,4.062182723,2.6302486593893586
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,AT8,H21.33.010,programming_plus_shuffled_state_module,2.887391692,1.7434566186056077
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,AT8,H21.33.012,programming_plus_shuffled_state_module,0.011590787,0.1886525763325715
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,AT8,H21.33.019,programming_plus_shuffled_state_module,0.011863017,0.6084208945784184
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,AT8,H21.33.025,programming_plus_shuffled_state_module,0.090378507,1.2593629997010962
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,AT8,H21.33.026,programming_plus_shuffled_state_module,0.677142237,0.7835154977082756
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,AT8,H21.33.027,programming_plus_shuffled_state_module,0.650423677,0.7591149665570371
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,AT8,H21.33.028,programming_plus_shuffled_state_module,0.041366857,0.9597686357353754
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,AT8,H21.33.030,programming_plus_shuffled_state_module,0.0080518,0.8641040544006584
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,AT8,H21.33.035,programming_plus_shuffled_state_module,1.242431161,1.8218529179624579
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,AT8,H21.33.036,programming_plus_shuffled_state_module,1.934429141,0.4852805289380826
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,AT8,H21.33.041,programming_plus_shuffled_state_module,0.454189024,0.5368581087461343
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,6e10/A_beta,H20.33.020,programming_only,15.29570291,2.507034256206363
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,6e10/A_beta,H20.33.025,programming_only,3.225659769,1.5837428649574101
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,6e10/A_beta,H20.33.031,programming_only,3.162984639,1.7254087696585634
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,6e10/A_beta,H20.33.037,programming_only,1.536472839,4.7165944232697585
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,6e10/A_beta,H20.33.045,programming_only,10.3937098,3.7974515292526205
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,6e10/A_beta,H21.33.010,programming_only,5.553367866,2.038842024366099
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,6e10/A_beta,H21.33.012,programming_only,0.09800745,1.7154885528088388
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,6e10/A_beta,H21.33.019,programming_only,0.026073154,2.066320380728419
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,6e10/A_beta,H21.33.025,programming_only,0.003521124,2.3322932339725417
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,6e10/A_beta,H21.33.026,programming_only,3.242628319,1.5658947381809316
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,6e10/A_beta,H21.33.027,programming_only,3.582815402,1.29282592794136
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,6e10/A_beta,H21.33.028,programming_only,0.002016322,1.4462897258496508
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,6e10/A_beta,H21.33.030,programming_only,1.130799083,1.9053742480639189
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,6e10/A_beta,H21.33.035,programming_only,1.736206567,2.341877243410516
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,6e10/A_beta,H21.33.036,programming_only,3.048089522,1.3520967257438308
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,6e10/A_beta,H21.33.041,programming_only,0.119973881,1.1170492323928165
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,GFAP,H20.33.020,programming_only,8.862894853,7.532282139698141
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,GFAP,H20.33.025,programming_only,10.17637838,3.278085093094681
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,GFAP,H20.33.031,programming_only,6.592855511,3.964389715357455
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,GFAP,H20.33.037,programming_only,9.763428203,9.398322319259213
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,GFAP,H20.33.045,programming_only,15.11145679,7.502481383130593
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,GFAP,H21.33.010,programming_only,8.716825634,7.449005018160622
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,GFAP,H21.33.012,programming_only,5.11057359,3.6762286684195224
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,GFAP,H21.33.019,programming_only,26.47735253,3.0620870781942626
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,GFAP,H21.33.025,programming_only,3.673062039,3.996529954856173
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,GFAP,H21.33.026,programming_only,4.713707346,4.892336654292693
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,GFAP,H21.33.027,programming_only,2.355085391,5.432968721336256
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,GFAP,H21.33.028,programming_only,1.700760978,5.414832283299782
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,GFAP,H21.33.030,programming_only,9.239474878,5.3498547550371445
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,GFAP,H21.33.035,programming_only,13.30485711,7.415288472969095
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,GFAP,H21.33.036,programming_only,0.794675483,4.276480607169059
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,GFAP,H21.33.041,programming_only,4.900338195,4.4559226752055245
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,Iba1,H20.33.020,programming_plus_shuffled_state_module,8.657872802,4.653115892275869
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,Iba1,H20.33.025,programming_plus_shuffled_state_module,1.140085506,2.8887556457655412
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,Iba1,H20.33.031,programming_plus_shuffled_state_module,2.48339243,3.7977343568390665
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,Iba1,H20.33.037,programming_plus_shuffled_state_module,1.195535503,5.533076301682259
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,Iba1,H20.33.045,programming_plus_shuffled_state_module,2.645538686,4.5871662168446194
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,Iba1,H21.33.010,programming_plus_shuffled_state_module,3.63883636,4.035623607424707
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,Iba1,H21.33.012,programming_plus_shuffled_state_module,3.464914626,3.2436450204416234
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,Iba1,H21.33.019,programming_plus_shuffled_state_module,2.524858341,3.587872528259382
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,Iba1,H21.33.025,programming_plus_shuffled_state_module,4.896030473,4.271486125568106
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,Iba1,H21.33.026,programming_plus_shuffled_state_module,1.167843406,3.2580975887746475
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,Iba1,H21.33.027,programming_plus_shuffled_state_module,3.110123941,2.8657835173386763
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,Iba1,H21.33.028,programming_plus_shuffled_state_module,8.930063233,3.5884492690135184
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,Iba1,H21.33.030,programming_plus_shuffled_state_module,1.370065824,3.577607628543625
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,Iba1,H21.33.035,programming_plus_shuffled_state_module,2.47034273,4.034326031389697
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,Iba1,H21.33.036,programming_plus_shuffled_state_module,5.947291923,2.9953596575021115
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,Iba1,H21.33.041,programming_plus_shuffled_state_module,3.444246513,2.7733160547717812
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,NeuN,H20.33.020,programming_plus_shuffled_state_module,2.819871517,1.8558631845897506
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,NeuN,H20.33.025,programming_plus_shuffled_state_module,4.510280882,3.354714111794315
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,NeuN,H20.33.031,programming_plus_shuffled_state_module,1.74900524,3.4632834973941264
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,NeuN,H20.33.037,programming_plus_shuffled_state_module,0.934324276,0.5026826462499856
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,NeuN,H20.33.045,programming_plus_shuffled_state_module,2.535692969,1.3628995119957394
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,NeuN,H21.33.010,programming_plus_shuffled_state_module,5.467018592,2.645119542286248
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,NeuN,H21.33.012,programming_plus_shuffled_state_module,3.594281788,3.2988099960032855
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,NeuN,H21.33.019,programming_plus_shuffled_state_module,1.016675775,3.34560227280501
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,NeuN,H21.33.025,programming_plus_shuffled_state_module,2.341966022,2.8872870062096636
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,NeuN,H21.33.026,programming_plus_shuffled_state_module,2.651292811,4.066878331127352
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,NeuN,H21.33.027,programming_plus_shuffled_state_module,4.355163503,4.635859045499611
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,NeuN,H21.33.028,programming_plus_shuffled_state_module,2.073817194,3.47377510119032
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,NeuN,H21.33.030,programming_plus_shuffled_state_module,5.713642011,3.9379873992928545
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,NeuN,H21.33.035,programming_plus_shuffled_state_module,6.97957834,4.34992489104159
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,NeuN,H21.33.036,programming_plus_shuffled_state_module,5.241588748,3.0805321572354187
negative_control_nested_target_gated_programming_vs_shuffled_state_module,8,307,5,NeuN,H21.33.041,programming_plus_shuffled_state_module,3.684266167,4.4020208854487475
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,AT8,H20.33.001,programming_only,0.053114626,1.2935197425945328
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,AT8,H20.33.004,programming_only,0.9100716,2.0532216870576843
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,AT8,H20.33.005,programming_only,0.113147487,0.338020176046678
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,AT8,H20.33.034,programming_only,0.024581404,1.3338119211040642
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,AT8,H20.33.040,programming_only,0.05606376,1.0146875929879198
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,AT8,H20.33.046,programming_only,1.666672955,1.476022013284898
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,AT8,H21.33.007,programming_only,5.382839956,2.4019899377107627
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,AT8,H21.33.009,programming_only,4.22259745,1.1075629322806613
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,AT8,H21.33.010,programming_only,2.887391692,1.6571728456584947
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,AT8,H21.33.014,programming_only,0.045866304,0.35440438752964565
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,AT8,H21.33.025,programming_only,0.090378507,1.7777784517265829
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,AT8,H21.33.033,programming_only,2.992553952,0.7648438545846136
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,AT8,H21.33.038,programming_only,0.006603551,0.1895107353187555
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,AT8,H21.33.040,programming_only,3.173003567,0.8522224378920025
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,AT8,H21.33.041,programming_only,0.454189024,0.5146243751922193
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,AT8,H21.33.043,programming_only,0.028482753,1.8402787298046768
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,AT8,H21.33.045,programming_only,6.924529518,3.2106010946365764
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,6e10/A_beta,H20.33.001,programming_only,0.12824423,2.312758981403681
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,6e10/A_beta,H20.33.004,programming_only,1.678467763,6.150614853105141
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,6e10/A_beta,H20.33.005,programming_only,0.168045591,1.7259414846584402
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,6e10/A_beta,H20.33.034,programming_only,0.233687244,2.060038314669636
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,6e10/A_beta,H20.33.040,programming_only,1.505708265,3.6281874454221676
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,6e10/A_beta,H20.33.046,programming_only,2.107489042,3.3597881982438516
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,6e10/A_beta,H21.33.007,programming_only,1.472427711,4.267255296258805
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,6e10/A_beta,H21.33.009,programming_only,4.201598271,4.679544129208372
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,6e10/A_beta,H21.33.010,programming_only,5.553367866,2.4150125717809705
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,6e10/A_beta,H21.33.014,programming_only,2.889335118,4.547923102916393
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,6e10/A_beta,H21.33.025,programming_only,0.003521124,2.942814035670876
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,6e10/A_beta,H21.33.033,programming_only,10.75596125,2.075406971199691
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,6e10/A_beta,H21.33.038,programming_only,0.0,1.990374100742984
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,6e10/A_beta,H21.33.040,programming_only,3.044747366,2.982064813848362
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,6e10/A_beta,H21.33.041,programming_only,0.119973881,1.4474108023540584
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,6e10/A_beta,H21.33.043,programming_only,1.577091086,2.0966375843189606
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,6e10/A_beta,H21.33.045,programming_only,3.261146895,4.174440782458305
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,GFAP,H20.33.001,programming_plus_shuffled_state_module,1.297575839,6.555923307718042
negative_control_nested_target_gated_programming_vs_shuffled_state_module,16,107,1,GFAP,H20.33.004,programming_plus_shuffled_state_module,7.764711727,7.334657769974779
