dataset,module,graph_variant,alpha,metric,target,spearman,n_donors,n_graph_genes_present,seed_mass_present
DLPFC,complement_phagocytosis,hub_removed,0.1,variance,GFAP,0.12848101265822787,80,55,0.9352435833785889
DLPFC,complement_phagocytosis,hub_removed,0.1,variance,Iba1,0.10363338021565871,80,55,0.9352435833785889
DLPFC,complement_phagocytosis,hub_removed,0.1,variance,NeuN,-0.20710267229254575,80,55,0.9352435833785889
DLPFC,complement_phagocytosis,hub_removed,0.25,mean,AT8,0.09922644163150493,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.25,mean,6e10/A_beta,0.1994139709329583,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.25,mean,GFAP,0.14282700421940928,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.25,mean,Iba1,0.1515236755743085,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.25,mean,NeuN,-0.04111579934364745,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.25,q95,AT8,0.11952648851383031,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.25,q95,6e10/A_beta,0.21715893108298173,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.25,q95,GFAP,0.12458977965307082,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.25,q95,Iba1,0.1452414439756212,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.25,q95,NeuN,-0.18961556493202064,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.25,q99,AT8,0.17674636661978435,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.25,q99,6e10/A_beta,0.21289263947491796,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.25,q99,GFAP,0.2275433661509611,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.25,q99,Iba1,0.15846225972808253,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.25,q99,NeuN,-0.2093295827473043,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.25,top_5pct_mean,AT8,0.1401781528363807,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.25,top_5pct_mean,6e10/A_beta,0.20890764181903426,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.25,top_5pct_mean,GFAP,0.163244256915143,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.25,top_5pct_mean,Iba1,0.14301453352086263,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.25,top_5pct_mean,NeuN,-0.19247538677918427,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.25,fraction_high_global_q95,AT8,0.13064066202984648,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.25,fraction_high_global_q95,6e10/A_beta,0.21960195978747563,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.25,fraction_high_global_q95,GFAP,0.1446119224945492,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.25,fraction_high_global_q95,Iba1,0.18720551354214138,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.25,fraction_high_global_q95,NeuN,-0.196394664720268,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.25,variance,AT8,0.10110173464603844,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.25,variance,6e10/A_beta,0.18912330051570558,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.25,variance,GFAP,0.12960618846694796,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.25,variance,Iba1,0.10712611345522739,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.25,variance,NeuN,-0.23809188935771214,80,55,0.8381089584464732
DLPFC,complement_phagocytosis,hub_removed,0.5,mean,AT8,0.1123300515705579,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,0.5,mean,6e10/A_beta,0.20070323488045005,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,0.5,mean,GFAP,0.1375996249413971,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,0.5,mean,Iba1,0.1661275199249883,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,0.5,mean,NeuN,-0.06903422409751524,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,0.5,q95,AT8,0.14163150492264415,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,0.5,q95,6e10/A_beta,0.21383028598218473,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,0.5,q95,GFAP,0.12923112986404126,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,0.5,q95,Iba1,0.14922644163150492,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,0.5,q95,NeuN,-0.21036099390529772,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,0.5,q99,AT8,0.196882325363338,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,0.5,q99,6e10/A_beta,0.21561181434599158,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,0.5,q99,GFAP,0.243272386310361,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,0.5,q99,Iba1,0.1653539615564932,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,0.5,q99,NeuN,-0.23511486169714021,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,0.5,top_5pct_mean,AT8,0.16118143459915613,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,0.5,top_5pct_mean,6e10/A_beta,0.21821378340365682,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,0.5,top_5pct_mean,GFAP,0.16591654946085327,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,0.5,top_5pct_mean,Iba1,0.14238162212845756,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,0.5,top_5pct_mean,NeuN,-0.22388654477262077,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,0.5,fraction_high_global_q95,AT8,0.1515208348145133,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,0.5,fraction_high_global_q95,6e10/A_beta,0.21696067551764844,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,0.5,fraction_high_global_q95,GFAP,0.15297427207892114,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,0.5,fraction_high_global_q95,Iba1,0.18909922086041184,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,0.5,fraction_high_global_q95,NeuN,-0.21935181424296454,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,0.5,variance,AT8,0.10984528832630099,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,0.5,variance,6e10/A_beta,0.1838959212376934,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,0.5,variance,GFAP,0.13129395218002815,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,0.5,variance,Iba1,0.08558368495077356,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,0.5,variance,NeuN,-0.2909517112048758,80,55,0.6762179168929464
DLPFC,complement_phagocytosis,hub_removed,1.0,mean,AT8,0.13546647913736523,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,hub_removed,1.0,mean,6e10/A_beta,0.18931082981715894,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,hub_removed,1.0,mean,GFAP,0.11858884200656354,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,hub_removed,1.0,mean,Iba1,0.1428973277074543,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,hub_removed,1.0,mean,NeuN,-0.11167369901547118,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,hub_removed,1.0,q95,AT8,0.1849507735583685,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,hub_removed,1.0,q95,6e10/A_beta,0.19142053445850918,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,hub_removed,1.0,q95,GFAP,0.1644631973745898,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,hub_removed,1.0,q95,Iba1,0.12158931082981717,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,hub_removed,1.0,q95,NeuN,-0.286474449132677,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,hub_removed,1.0,q99,AT8,0.19399906235349276,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,hub_removed,1.0,q99,6e10/A_beta,0.1943037974683544,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,hub_removed,1.0,q99,GFAP,0.15942334739803096,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,hub_removed,1.0,q99,Iba1,0.12273792780121896,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,hub_removed,1.0,q99,NeuN,-0.3241912798874825,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,hub_removed,1.0,top_5pct_mean,AT8,0.18872480075011722,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,hub_removed,1.0,top_5pct_mean,6e10/A_beta,0.1894983591186123,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,hub_removed,1.0,top_5pct_mean,GFAP,0.17348804500703235,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,hub_removed,1.0,top_5pct_mean,Iba1,0.11446319737458978,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,hub_removed,1.0,top_5pct_mean,NeuN,-0.31251758087201126,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,hub_removed,1.0,fraction_high_global_q95,AT8,0.19188953310000081,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,hub_removed,1.0,fraction_high_global_q95,6e10/A_beta,0.20813625838262764,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,hub_removed,1.0,fraction_high_global_q95,GFAP,0.16392078380393474,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,hub_removed,1.0,fraction_high_global_q95,Iba1,0.13652641368452714,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,hub_removed,1.0,fraction_high_global_q95,NeuN,-0.2962507128916506,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,hub_removed,1.0,variance,AT8,0.14142053445850916,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,hub_removed,1.0,variance,6e10/A_beta,0.16746366619784342,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,hub_removed,1.0,variance,GFAP,0.15661040787623068,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,hub_removed,1.0,variance,Iba1,0.08898265353961557,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,hub_removed,1.0,variance,NeuN,-0.39238162212845756,80,55,0.35243583378589255
DLPFC,complement_phagocytosis,signature_subgraph,0.0,mean,AT8,0.09392873886544774,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.0,mean,6e10/A_beta,0.2001172058134084,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.0,mean,GFAP,0.1462962962962963,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.0,mean,Iba1,0.15105485232067511,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.0,mean,NeuN,-0.03288795124238163,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.0,q95,AT8,0.11256446319737459,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.0,q95,6e10/A_beta,0.20860290670417256,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.0,q95,GFAP,0.12648851383028598,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.0,q95,Iba1,0.14627285513361463,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.0,q95,NeuN,-0.1650492264416315,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.0,q99,AT8,0.15721987810595406,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.0,q99,6e10/A_beta,0.19990623534927332,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.0,q99,GFAP,0.2138537271448664,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.0,q99,Iba1,0.15344585091420535,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.0,q99,NeuN,-0.17433192686357246,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.0,top_5pct_mean,AT8,0.13082512892639478,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.0,top_5pct_mean,6e10/A_beta,0.20857946554149087,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.0,top_5pct_mean,GFAP,0.1668776371308017,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.0,top_5pct_mean,Iba1,0.1375293014533521,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.0,top_5pct_mean,NeuN,-0.17489451476793252,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.0,fraction_high_global_q95,AT8,0.1215431407846749,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.0,fraction_high_global_q95,6e10/A_beta,0.2206060748166973,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.0,fraction_high_global_q95,GFAP,0.14593381349180204,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.0,fraction_high_global_q95,Iba1,0.19535979465756617,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.0,fraction_high_global_q95,NeuN,-0.17844689666795324,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.0,variance,AT8,0.08647444913267698,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.0,variance,6e10/A_beta,0.18225503984997657,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.0,variance,GFAP,0.1304969526488514,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.0,variance,Iba1,0.10215658696671355,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.0,variance,NeuN,-0.1950070323488045,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.05,mean,AT8,0.09392873886544774,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.05,mean,6e10/A_beta,0.2001172058134084,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.05,mean,GFAP,0.1462962962962963,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.05,mean,Iba1,0.15105485232067511,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.05,mean,NeuN,-0.03288795124238163,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.05,q95,AT8,0.10984528832630099,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.05,q95,6e10/A_beta,0.20860290670417256,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.05,q95,GFAP,0.12620721987810596,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.05,q95,Iba1,0.14313173933427098,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.05,q95,NeuN,-0.16200187529301452,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.05,q99,AT8,0.15475855602437882,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.05,q99,6e10/A_beta,0.19636661978434133,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.05,q99,GFAP,0.2120253164556962,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.05,q99,Iba1,0.15274261603375527,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.05,q99,NeuN,-0.1714252226910455,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.05,top_5pct_mean,AT8,0.13185654008438819,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.05,top_5pct_mean,6e10/A_beta,0.21101734646038445,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.05,top_5pct_mean,GFAP,0.1674871073605251,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.05,top_5pct_mean,Iba1,0.1376699484294421,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.05,top_5pct_mean,NeuN,-0.17571495546179092,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.05,fraction_high_global_q95,AT8,0.1170189698740785,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.05,fraction_high_global_q95,6e10/A_beta,0.22238761362086998,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.05,fraction_high_global_q95,GFAP,0.14333182918570775,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.05,fraction_high_global_q95,Iba1,0.195406677257676,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.05,fraction_high_global_q95,NeuN,-0.17781398156647085,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.05,variance,AT8,0.08567744960150024,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.05,variance,6e10/A_beta,0.18258321612751993,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.05,variance,GFAP,0.1295827473042663,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.05,variance,Iba1,0.10142991092358182,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.05,variance,NeuN,-0.1954055321143929,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.1,mean,AT8,0.09324894514767934,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.1,mean,6e10/A_beta,0.19784341303328648,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.1,mean,GFAP,0.14704641350210973,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.1,mean,Iba1,0.1493436474449133,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.1,mean,NeuN,-0.030872011251758084,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.1,q95,AT8,0.11038443506797938,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.1,q95,6e10/A_beta,0.2060712611345523,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.1,q95,GFAP,0.12648851383028598,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.1,q95,Iba1,0.14120956399437412,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.1,q95,NeuN,-0.16186122831692454,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.1,q99,AT8,0.15914205344585092,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.1,q99,6e10/A_beta,0.19512423816221286,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.1,q99,GFAP,0.21333802156586967,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.1,q99,Iba1,0.15164088138771684,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.1,q99,NeuN,-0.17175339896858885,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.1,top_5pct_mean,AT8,0.12925457102672294,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.1,top_5pct_mean,6e10/A_beta,0.20965775902484762,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.1,top_5pct_mean,GFAP,0.1690107829348336,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.1,top_5pct_mean,Iba1,0.14156118143459917,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.1,top_5pct_mean,NeuN,-0.17266760431317393,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.1,fraction_high_global_q95,AT8,0.11572969837105881,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.1,fraction_high_global_q95,6e10/A_beta,0.2205123096164777,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.1,fraction_high_global_q95,GFAP,0.14096425788016248,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.1,fraction_high_global_q95,Iba1,0.1956176489581701,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.1,fraction_high_global_q95,NeuN,-0.17502446685993733,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.1,variance,AT8,0.08431786216596343,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.1,variance,6e10/A_beta,0.18241912798874826,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.1,variance,GFAP,0.13187998124706984,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.1,variance,Iba1,0.10234411626816692,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.1,variance,NeuN,-0.19399906235349276,80,5,1.0
DLPFC,complement_phagocytosis,signature_subgraph,0.25,mean,AT8,0.09027191748710736,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.25,mean,6e10/A_beta,0.19732770745428974,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.25,mean,GFAP,0.14329582747304268,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.25,mean,Iba1,0.1490154711673699,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.25,mean,NeuN,-0.02988748241912799,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.25,q95,AT8,0.10459446788560713,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.25,q95,6e10/A_beta,0.20914205344585096,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.25,q95,GFAP,0.12742616033755275,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.25,q95,Iba1,0.14847632442569153,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.25,q95,NeuN,-0.14831223628691984,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.25,q99,AT8,0.1677918424753868,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.25,q99,6e10/A_beta,0.20072667604313174,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.25,q99,GFAP,0.22226910454758558,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.25,q99,Iba1,0.15269573370839193,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.25,q99,NeuN,-0.16647913736521333,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.25,top_5pct_mean,AT8,0.12484763244256915,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.25,top_5pct_mean,6e10/A_beta,0.20881387716830754,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.25,top_5pct_mean,GFAP,0.17093295827473046,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.25,top_5pct_mean,Iba1,0.14472573839662448,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.25,top_5pct_mean,NeuN,-0.16802625410220348,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.25,fraction_high_global_q95,AT8,0.11134617526079184,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.25,fraction_high_global_q95,6e10/A_beta,0.20712732728512775,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.25,fraction_high_global_q95,GFAP,0.1352211393667111,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.25,fraction_high_global_q95,Iba1,0.19310942985229546,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.25,fraction_high_global_q95,NeuN,-0.17230527605356855,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.25,variance,AT8,0.08260665729020158,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.25,variance,6e10/A_beta,0.18084857008907643,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.25,variance,GFAP,0.1317862165963432,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.25,variance,Iba1,0.10248476324425693,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.25,variance,NeuN,-0.19097515236755744,80,5,0.9999999999999999
DLPFC,complement_phagocytosis,signature_subgraph,0.5,mean,AT8,0.09071729957805907,80,5,1.0000000000000002
DLPFC,complement_phagocytosis,signature_subgraph,0.5,mean,6e10/A_beta,0.19746835443037977,80,5,1.0000000000000002
DLPFC,complement_phagocytosis,signature_subgraph,0.5,mean,GFAP,0.1465072667604313,80,5,1.0000000000000002
DLPFC,complement_phagocytosis,signature_subgraph,0.5,mean,Iba1,0.14737458977965306,80,5,1.0000000000000002
DLPFC,complement_phagocytosis,signature_subgraph,0.5,mean,NeuN,-0.028832630098452883,80,5,1.0000000000000002
DLPFC,complement_phagocytosis,signature_subgraph,0.5,q95,AT8,0.10494608532583218,80,5,1.0000000000000002
DLPFC,complement_phagocytosis,signature_subgraph,0.5,q95,6e10/A_beta,0.21390060947022974,80,5,1.0000000000000002
DLPFC,complement_phagocytosis,signature_subgraph,0.5,q95,GFAP,0.12470698546647915,80,5,1.0000000000000002
DLPFC,complement_phagocytosis,signature_subgraph,0.5,q95,Iba1,0.1554617909048289,80,5,1.0000000000000002
DLPFC,complement_phagocytosis,signature_subgraph,0.5,q95,NeuN,-0.1453117674636662,80,5,1.0000000000000002
DLPFC,complement_phagocytosis,signature_subgraph,0.5,q99,AT8,0.15611814345991562,80,5,1.0000000000000002
DLPFC,complement_phagocytosis,signature_subgraph,0.5,q99,6e10/A_beta,0.1913267698077825,80,5,1.0000000000000002
DLPFC,complement_phagocytosis,signature_subgraph,0.5,q99,GFAP,0.21312705110173466,80,5,1.0000000000000002
DLPFC,complement_phagocytosis,signature_subgraph,0.5,q99,Iba1,0.15686826066572904,80,5,1.0000000000000002
DLPFC,complement_phagocytosis,signature_subgraph,0.5,q99,NeuN,-0.1556962025316456,80,5,1.0000000000000002
DLPFC,complement_phagocytosis,signature_subgraph,0.5,top_5pct_mean,AT8,0.12651195499296763,80,5,1.0000000000000002
DLPFC,complement_phagocytosis,signature_subgraph,0.5,top_5pct_mean,6e10/A_beta,0.21169714017815283,80,5,1.0000000000000002
DLPFC,complement_phagocytosis,signature_subgraph,0.5,top_5pct_mean,GFAP,0.17294889826535395,80,5,1.0000000000000002
DLPFC,complement_phagocytosis,signature_subgraph,0.5,top_5pct_mean,Iba1,0.14378809188935773,80,5,1.0000000000000002
DLPFC,complement_phagocytosis,signature_subgraph,0.5,top_5pct_mean,NeuN,-0.16146272855133617,80,5,1.0000000000000002
DLPFC,complement_phagocytosis,signature_subgraph,0.5,fraction_high_global_q95,AT8,0.11165091216150559,80,5,1.0000000000000002
DLPFC,complement_phagocytosis,signature_subgraph,0.5,fraction_high_global_q95,6e10/A_beta,0.22377065032410928,80,5,1.0000000000000002
DLPFC,complement_phagocytosis,signature_subgraph,0.5,fraction_high_global_q95,GFAP,0.14588693089169225,80,5,1.0000000000000002
