source_idx,target_idx,weight
802,2073,0.45132202
57,2836,0.45131332
345,2004,0.45130894
1488,2004,0.45129687
119,1751,0.45127615
161,970,0.45127037
1639,2616,0.451249
2362,2398,0.4512452
13,2929,0.45124328
2761,2939,0.45124242
993,2534,0.45122212
1691,1805,0.45121613
1805,2775,0.45120266
2193,2362,0.45120087
67,2717,0.45119512
55,458,0.45118016
1113,2356,0.45117587
1308,2398,0.45116633
0,458,0.4511629
55,67,0.45116282
239,1644,0.4511582
384,1308,0.45115075
1154,1308,0.45114818
93,457,0.45114496
383,2356,0.45113933
119,1154,0.45112345
239,2280,0.45110786
119,133,0.45109585
1784,2339,0.45109344
57,2280,0.45107216
428,1784,0.45106965
37,1784,0.45106816
798,2836,0.45105872
1821,2768,0.4510532
872,1805,0.4510474
67,2643,0.45104617
119,1771,0.4510354
67,528,0.45103472
119,1488,0.45103192
37,2768,0.4510296
305,2038,0.45102927
800,1360,0.45100203
93,2534,0.45099565
1805,2494,0.45099208
1821,2858,0.450981
890,1986,0.4509734
384,2034,0.45096868
1002,2234,0.450956
161,2385,0.45094168
93,1571,0.4509414
1821,2203,0.45093748
264,2929,0.45091838
57,2768,0.45091182
1357,2761,0.45089042
1002,2768,0.45087865
458,2805,0.4508777
1805,2507,0.4508706
1164,2356,0.450868
2038,2616,0.4508679
239,2038,0.4508631
1254,2616,0.45086053
1357,1713,0.4508605
1986,2304,0.45084444
1748,2616,0.45083663
2278,2416,0.4508354
57,2568,0.45081133
2038,2768,0.45078653
355,1571,0.45077994
2356,2494,0.4507659
1326,1571,0.4507621
67,645,0.4507424
489,1986,0.45073166
161,2054,0.4507314
1821,2494,0.4507265
67,2582,0.4507197
186,2004,0.45071644
1002,1360,0.4506882
539,798,0.45068523
1478,2356,0.45067024
40,57,0.45066413
385,2616,0.4506524
239,2836,0.4506478
1805,1809,0.45064718
802,863,0.45064625
937,2616,0.4506392
1083,2534,0.45063472
133,1357,0.450634
1821,2073,0.45063218
1488,2616,0.45062298
798,1357,0.4506125
798,1254,0.45059797
1308,2767,0.45059362
67,2291,0.4505914
37,1360,0.45059085
1821,2775,0.4505716
161,1639,0.45057148
890,2534,0.45055127
654,2616,0.45055005
2004,2767,0.45054814
1925,2534,0.45053777
2435,2616,0.4505298
458,1709,0.45052555
2234,2362,0.4505249
239,1557,0.45052174
1789,2616,0.4505098
1821,2115,0.45050246
93,738,0.450501
2304,2534,0.45049527
798,2768,0.4504925
2616,2768,0.45049062
1581,1784,0.45049042
2004,2826,0.45048228
57,428,0.45048043
1357,2035,0.45047823
2299,2616,0.45047054
193,2356,0.45046085
67,2331,0.45045978
119,2907,0.45045722
2280,2768,0.4504512
238,2929,0.450439
798,2398,0.45042914
933,1821,0.45041516
738,890,0.45039573
1360,2356,0.4503941
872,1821,0.4503932
305,2034,0.45039076
161,2642,0.45038643
239,1581,0.4503845
161,2331,0.45037937
798,1557,0.45037803
798,1713,0.45035964
1308,2275,0.45035672
1571,2822,0.4503561
238,1821,0.45035374
802,2361,0.45034927
1821,2398,0.45034468
384,428,0.45031264
2354,2534,0.45030868
57,2416,0.45029077
238,802,0.4502905
539,1581,0.45028952
598,2616,0.45027593
67,2145,0.45027205
2339,2768,0.45026952
67,1154,0.45022938
2356,2831,0.45022735
2234,2416,0.45021603
1308,2836,0.450216
57,239,0.45021096
802,2642,0.45020878
692,2929,0.4502079
971,2534,0.4501802
161,474,0.45017105
119,2603,0.4501581
1825,1986,0.45014256
1821,2667,0.45013988
798,2035,0.450138
1002,1601,0.45012397
798,2927,0.4501019
384,1771,0.4501013
458,2567,0.45010054
872,2356,0.45008957
96,1571,0.45008123
38,2929,0.4500755
385,1805,0.45005736
57,1601,0.45005026
2356,2713,0.45004776
2038,2761,0.45003843
2737,2761,0.45003623
1357,2234,0.4500345
1601,2616,0.45002756
1581,2768,0.45002323
161,1788,0.4500224
2616,2775,0.44998056
1876,2929,0.4499695
2068,2768,0.4499642
758,2929,0.44995242
2203,2616,0.44994485
562,2362,0.4499447
57,1557,0.44994107
1780,2616,0.44991848
1179,1805,0.4499178
673,2362,0.4498979
239,2768,0.44988808
119,2927,0.4498788
497,1571,0.44987425
119,2494,0.4498697
460,2929,0.4498675
802,2219,0.44986174
1805,2831,0.44984525
2280,2362,0.44984102
993,1986,0.4498344
67,2026,0.44982913
37,2761,0.4498213
1805,2203,0.44980386
524,1308,0.44979727
1691,2356,0.44979453
13,161,0.44979343
67,2264,0.44978705
1326,2534,0.44977772
890,2304,0.44976777
1488,1805,0.44976673
2116,2356,0.44975543
800,1601,0.4497529
1308,1360,0.44974864
40,305,0.4497477
1308,2339,0.4497449
1821,2116,0.44973752
2362,2767,0.44972035
119,1192,0.44971249
1164,2004,0.44970894
1357,1821,0.44970813
1809,2616,0.4497075
2503,2534,0.4497063
161,528,0.44970474
384,2836,0.44970396
239,2234,0.4496998
2004,2831,0.44969398
798,1581,0.44969323
1986,2901,0.44968733
57,1357,0.4496833
37,239,0.44966725
57,1751,0.44966358
1789,2929,0.44966027
806,890,0.44965613
1140,1821,0.44965437
119,1179,0.44964448
1571,2534,0.44964427
161,2553,0.44963646
2597,2616,0.4496219
1360,2034,0.44962114
1105,2929,0.44960973
239,384,0.4496095
1357,2453,0.44960514
1581,2767,0.4496051
345,802,0.4495974
186,2616,0.4495904
1571,2128,0.44958687
1478,1805,0.4495849
1480,2768,0.44957262
93,489,0.44957247
57,384,0.44957054
2534,2822,0.44956088
57,539,0.4495592
1581,2761,0.44955885
239,1480,0.44955295
2280,2761,0.4495445
872,2616,0.44951883
37,709,0.4495174
141,2929,0.44951275
1809,2004,0.44950628
458,2385,0.44950527
1171,1571,0.44950482
183,2004,0.449503
93,1986,0.4495028
317,458,0.4494995
1357,2026,0.44949108
428,2768,0.4494902
119,1209,0.4494527
179,1308,0.44944552
489,890,0.4494392
763,1805,0.44943568
119,2035,0.44943282
2034,2767,0.44942713
1492,1571,0.44942382
2145,2929,0.44941562
1986,2262,0.44938442
2362,2453,0.44936976
161,2616,0.44936863
2068,2616,0.44936767
305,2275,0.4493524
458,2293,0.44934312
119,872,0.4493342
119,1639,0.44931805
1805,1964,0.44931307
57,2068,0.4493119
2026,2356,0.4493012
1986,2375,0.44930032
1715,2616,0.4492917
94,2004,0.44929156
1478,2004,0.4492789
1308,2193,0.44927022
119,1713,0.4492653
1751,2768,0.44926137
1805,2219,0.44925508
67,2504,0.44923738
1571,2827,0.44923732
1788,1805,0.4492331
1644,2767,0.4492321
384,2362,0.44922882
1164,2616,0.44921795
1571,2503,0.44921464
161,470,0.44920513
890,2375,0.4492037
539,2768,0.44919005
305,1480,0.44917905
119,2858,0.4491719
305,1644,0.44916686
890,993,0.44915614
2356,2826,0.4491561
562,1821,0.44915608
67,1749,0.44914883
539,2494,0.44914597
179,798,0.4491446
2004,2907,0.4491418
1192,1308,0.44913787
2356,2717,0.44913685
1308,2278,0.44913605
791,1308,0.44913223
161,758,0.449123
119,2507,0.44911963
2356,2498,0.44911653
2362,2768,0.4491159
673,1357,0.44911408
161,863,0.44910714
67,1437,0.44909468
119,2116,0.44909272
2034,2234,0.44907787
305,2768,0.44907075
186,384,0.44907042
709,2768,0.44906068
458,1789,0.44905755
2356,2361,0.44903955
67,2752,0.44902617
738,2822,0.44901463
0,1357,0.44901404
57,2275,0.44899836
119,562,0.44898856
1192,2362,0.44898647
428,2416,0.44898513
161,2667,0.44898427
40,2768,0.44897375
802,2054,0.4489614
1639,2356,0.44895136
800,2234,0.44893903
2234,2768,0.44891897
709,2767,0.44890663
239,2339,0.4488822
890,1825,0.44886136
37,539,0.44885805
183,458,0.4488529
1002,2416,0.44884732
497,2534,0.4488446
2068,2761,0.44883913
305,2568,0.44882324
673,798,0.44881287
1488,1821,0.44881016
239,2568,0.44880897
963,2004,0.44879875
1715,2929,0.4487982
2518,2534,0.4487968
1805,2361,0.44879523
1601,2362,0.44878602
798,2767,0.44876164
1360,2836,0.44875446
305,2761,0.4487317
802,2277,0.44872886
119,2365,0.4487188
37,2767,0.44871658
802,1964,0.44871014
1821,2939,0.4487047
2293,2929,0.44870397
1571,2373,0.44867882
48,67,0.44867828
384,1748,0.44867536
297,2616,0.44867194
1357,2339,0.4486699
1821,2000,0.44866425
384,2278,0.4486632
384,709,0.44865438
1581,2362,0.448652
709,2616,0.44864896
758,1805,0.44863823
161,763,0.4486348
161,1964,0.44862458
645,1805,0.448621
67,1473,0.448603
458,1105,0.44858557
1691,2004,0.4485754
161,2768,0.44857252
1357,2717,0.44857046
384,1164,0.4485669
1002,2339,0.44855958
2597,2768,0.44854873
1321,1986,0.44854695
176,2534,0.44854063
1357,2278,0.44853294
2262,2534,0.44850993
179,1821,0.44849592
458,685,0.44848818
863,2616,0.4484804
802,1780,0.44846764
458,1053,0.44845632
802,2115,0.44844052
384,1644,0.44843534
1357,2257,0.44842893
57,1581,0.44841006
2004,2116,0.44839293
57,2597,0.4483917
1357,1691,0.4483906
67,970,0.44838697
1357,2836,0.44837654
524,2616,0.44837427
384,1360,0.44836724
2339,2362,0.44836316
305,2068,0.4483582
1179,2362,0.44835287
1308,2597,0.4483512
802,2203,0.44834918
470,1821,0.44834676
384,2767,0.4483467
1557,2761,0.44834024
458,1862,0.448335
2000,2929,0.44833162
1357,1709,0.44833025
2203,2356,0.44829836
384,802,0.4482909
1751,2416,0.44828954
1321,2534,0.44828856
239,1360,0.44828343
1360,2362,0.4482787
305,2234,0.44827658
872,2004,0.44826227
37,2362,0.44825765
1862,2616,0.44825193
119,2361,0.44824243
791,1805,0.44823396
800,2416,0.44822997
890,2901,0.44822475
798,1478,0.44820517
93,806,0.4481801
802,963,0.44816908
2767,2768,0.44816598
709,1601,0.44815522
738,2354,0.44815075
119,2831,0.44814116
1360,1771,0.4481377
428,800,0.44813627
1209,2356,0.4481304
133,798,0.44812626
2050,2718,0.44811904
119,2299,0.4481184
2293,2616,0.44811293
239,305,0.4481127
1821,2831,0.44811067
318,1571,0.44810778
1571,1850,0.448106
474,802,0.44810554
193,2004,0.44810548
133,1821,0.4481041
1557,2616,0.44810003
524,2768,0.4481
0,802,0.44809216
2339,2761,0.44808915
1789,1821,0.44807222
1821,2257,0.4480648
428,1002,0.44803962
239,2068,0.44803333
1771,2004,0.44803062
539,1308,0.44802755
384,1488,0.44801706
1788,2616,0.44801304
2375,2534,0.44800007
119,2826,0.44798225
645,2356,0.44797766
93,1544,0.44797412
119,863,0.4479687
458,474,0.44796276
1308,1751,0.44795257
161,1053,0.44794872
967,1571,0.44794813
161,2073,0.4479265
2004,2494,0.4479225
1357,1751,0.44790938
2773,2929,0.44790748
800,2339,0.44790098
2004,2361,0.44790038
685,1821,0.44788474
1360,2767,0.44787452
96,1544,0.4478676
2767,2836,0.44786662
57,1360,0.4478645
802,1762,0.44785425
1164,1360,0.44785327
384,2339,0.4478455
1925,1986,0.44784236
802,1748,0.44783908
802,1360,0.44782737
1601,2034,0.44782612
2356,2507,0.44782612
1002,1581,0.44780883
428,1360,0.44780573
305,2398,0.4478035
13,802,0.44778928
709,2234,0.44778922
2280,2767,0.4477868
798,2907,0.44777513
2362,2713,0.44776744
2280,2416,0.44774863
970,2004,0.44774646
654,1821,0.4477431
93,2304,0.4477416
1308,2603,0.44773826
1308,2280,0.4477319
40,2362,0.44772333
781,2929,0.4477223
428,1308,0.44772038
863,2356,0.44771707
93,971,0.44771525
119,1113,0.44770882
305,1154,0.447707
758,802,0.447707
384,2234,0.44769973
457,993,0.44768482
1140,2929,0.44768324
2356,2423,0.44767225
183,1357,0.44765484
94,2768,0.44764158
384,2494,0.4476394
2115,2616,0.44763178
798,2473,0.44762978
239,2278,0.44762933
385,2004,0.44762844
239,428,0.44762668
37,800,0.44761837
67,317,0.447614
67,1832,0.4476071
161,2203,0.44760212
2004,2616,0.44760185
1805,2423,0.4475911
1571,2718,0.44758365
937,2768,0.4475773
67,2493,0.44757524
305,2339,0.4475696
524,2362,0.44756833
1360,2494,0.44756156
119,1809,0.4475554
738,2718,0.44755435
1480,2761,0.44755006
1360,1644,0.44754654
2004,2473,0.44754288
1357,2291,0.44753382
186,239,0.4475338
2616,2907,0.4475289
1357,1478,0.44752815
193,798,0.44752795
802,1027,0.44752556
67,1113,0.4475241
894,2004,0.4475234
1748,1805,0.4475085
2339,2416,0.4475055
2483,2534,0.44750065
890,2262,0.44749054
798,1179,0.44748914
890,1321,0.4474886
1254,2768,0.44746232
119,2416,0.44745097
384,1557,0.44745052
37,1002,0.44744846
685,2616,0.4474075
40,2616,0.4474066
334,2929,0.44737592
1821,1964,0.44736937
186,1821,0.44736767
598,2004,0.44736412
2473,2768,0.44735974
470,802,0.44735554
1821,2507,0.44734895
1821,1862,0.44734737
384,2473,0.44734508
685,2929,0.4473446
1964,2356,0.4473424
2362,2717,0.44733587
57,524,0.44732794
305,1557,0.44732648
2362,2597,0.44732052
345,458,0.44731918
1607,2929,0.4473108
303,2616,0.44730866
1862,2929,0.44730744
52,93,0.44730508
1805,2826,0.44730046
305,2278,0.44729576
654,802,0.44728473
305,1601,0.44728044
1295,1821,0.4472778
458,528,0.44727287
802,2385,0.4472665
1986,2354,0.44726607
798,1691,0.4472653
1821,2293,0.4472615
1027,2004,0.44725662
161,238,0.4472532
798,1192,0.4472513
305,2416,0.4472466
1771,2768,0.44724146
413,1571,0.4472402
2234,2761,0.44723353
894,2356,0.44722456
2362,2416,0.44722432
1601,2768,0.44722015
326,2534,0.44721672
458,2145,0.44721338
1805,2073,0.44721264
2257,2761,0.44718388
93,2822,0.44717973
1788,2356,0.44717476
798,1771,0.4471643
1164,1821,0.4471421
798,2416,0.4471398
179,239,0.44713968
2034,2339,0.44711906
673,1308,0.4471159
1748,1821,0.44711187
1821,2642,0.44710773
802,2773,0.44710746
958,2356,0.44710502
67,1897,0.44708762
334,1821,0.4470822
1357,2854,0.4470696
338,2004,0.4470567
798,2667,0.44704828
2054,2356,0.44704103
1821,2737,0.44703835
798,872,0.44703588
1964,2616,0.44701147
1748,2356,0.4469971
990,2534,0.44698328
971,1986,0.44696197
1608,2004,0.44695774
119,193,0.44695696
133,1308,0.44695178
673,2616,0.446951
1805,2054,0.44694996
2034,2416,0.4469451
57,2603,0.44694462
2361,2616,0.44694394
2435,2929,0.4469265
318,2534,0.44692242
96,457,0.4468964
1357,2858,0.44689602
1360,2473,0.44689536
2219,2356,0.44687676
802,1709,0.44686246
264,1821,0.44685298
37,57,0.44684374
2050,2822,0.4468056
1308,2035,0.44679987
239,673,0.44679964
562,1308,0.44679815
2004,2416,0.44679347
890,1326,0.4467868
239,2939,0.4467835
161,937,0.4467821
384,654,0.4467679
67,1735,0.44676432
384,1480,0.44674203
2046,2616,0.44673845
1544,2718,0.4467336
2567,2616,0.4467322
93,2354,0.4467273
933,2929,0.44672385
763,2356,0.4467165
96,2534,0.44671202
1480,2416,0.44669744
763,2616,0.44669703
1360,1748,0.44668767
2582,2929,0.44668722
1179,1308,0.446687
384,2416,0.446686
2362,2854,0.44668317
161,1748,0.44668275
119,2423,0.44667745
338,2356,0.44667172
1360,2339,0.4466655
119,894,0.44666502
802,1053,0.4466528
305,2836,0.44664487
890,2354,0.44660875
802,970,0.44657958
747,2616,0.44657826
1308,2927,0.4465767
2414,2534,0.44657442
1762,2616,0.44656208
1571,2801,0.44656032
1326,1986,0.44655988
384,2775,0.44655806
1308,2643,0.44653028
1360,1488,0.44652632
1805,2115,0.44652554
239,1601,0.44651905
119,1608,0.44651732
2534,2801,0.4465096
1784,2278,0.44650623
890,971,0.4464968
1784,1809,0.44649455
1192,1821,0.446488
1713,2616,0.4464803
384,2219,0.44647822
1601,2568,0.44646516
428,2362,0.44645494
1209,2616,0.44645372
428,709,0.44645217
458,963,0.44644123
239,2473,0.4464294
470,2356,0.44642195
2264,2929,0.4464193
305,524,0.44641185
2278,2362,0.44640875
186,1360,0.4464079
1308,2939,0.44640413
1601,2234,0.4463954
1718,2929,0.44639063
2234,2836,0.44638932
890,1925,0.4463867
1360,2234,0.44637355
1308,1713,0.44637197
1601,2761,0.44635984
798,937,0.446354
2004,2277,0.4463466
1601,2038,0.44634554
119,1964,0.44633564
84,119,0.44632733
1639,2768,0.44631764
141,458,0.4463053
119,1748,0.44628173
1821,2423,0.4462761
1784,2494,0.44627154
781,2616,0.4462544
264,802,0.44625434
57,673,0.44623405
84,1805,0.44623402
133,2362,0.44622108
802,2331,0.4462078
2004,2203,0.44619486
2362,2737,0.44619483
798,2737,0.446187
1308,2257,0.44618526
67,2566,0.44618168
2416,2768,0.44617733
384,1639,0.4461582
1360,2278,0.44614905
1295,2929,0.4461304
383,1308,0.44610143
2219,2768,0.44609836
1784,2568,0.4460901
2234,2339,0.44607776
763,798,0.44607034
52,2534,0.44606572
96,738,0.4460595
345,1357,0.4460568
692,2616,0.4460485
305,2035,0.44603357
119,2026,0.44603187
2362,2826,0.4460308
1601,2275,0.4460215
2046,2929,0.44601816
2597,2761,0.44600603
1821,2365,0.4459985
413,2534,0.4459838
2507,2616,0.44598317
305,2603,0.4459804
93,890,0.44597653
326,1986,0.4459723
238,1805,0.44596538
93,2901,0.44595456
798,1209,0.4459526
460,802,0.44594583
1601,1644,0.4459347
2568,2767,0.44593427
119,598,0.44592035
1784,2280,0.4459129
67,914,0.44590732
2416,2761,0.44589645
2362,2858,0.44587332
37,1308,0.44587004
1304,2929,0.44586566
458,1954,0.44586495
800,2278,0.4458629
798,2116,0.44585532
161,2115,0.44585514
326,890,0.44585413
57,2035,0.445838
937,1805,0.44582883
384,2299,0.44582772
802,1715,0.44581246
57,1713,0.44581208
1164,2761,0.44580945
802,2775,0.4458031
937,2356,0.44580302
57,2767,0.44579217
384,2435,0.44579196
802,2264,0.4457766
458,1027,0.445765
119,2775,0.44575456
57,2939,0.4457509
2616,2737,0.44575018
2768,2836,0.44573724
84,1308,0.44572306
57,2398,0.44572267
2275,2362,0.44572124
993,1544,0.44571137
305,2597,0.44570675
1762,1805,0.44569266
2568,2616,0.445691
1821,2435,0.445689
2004,2054,0.44568798
239,524,0.44567466
119,385,0.44566408
2038,2767,0.44565928
93,1998,0.44564995
384,2361,0.44564804
1986,1998,0.4456477
2234,2278,0.44564384
1608,2356,0.445637
1805,2667,0.4456258
305,384,0.44561553
1357,2939,0.44561225
1762,2356,0.44560066
1805,2643,0.44559976
57,2907,0.44559774
239,1771,0.44559592
458,2376,0.44559062
93,2375,0.44558275
1876,2004,0.44558054
160,2050,0.44557008
60,1571,0.44556072
338,1357,0.44555902
798,2073,0.4455589
1784,2597,0.44555727
802,2567,0.44554535
186,2761,0.44554394
2362,2603,0.44553834
992,1571,0.44553483
2234,2568,0.44552916
384,2038,0.44552356
305,1751,0.44552153
2362,2927,0.4455207
1601,2339,0.44551885
458,2524,0.4455179
2038,2416,0.44551423
1171,2534,0.4455109
458,2582,0.44550914
345,2362,0.44550863
497,1986,0.445503
384,2768,0.4455025
460,2278,0.4454977
1571,2912,0.44547558
1581,2416,0.44547188
40,1601,0.44546583
709,1360,0.44545063
1805,2145,0.4454494
1083,1571,0.44544613
119,383,0.4454431
2705,2929,0.44543922
93,1825,0.44543895
2737,2767,0.44541296
239,1751,0.44540647
1821,2361,0.44540304
96,2050,0.44540134
171,458,0.44539958
1173,1571,0.44539884
645,1821,0.44539782
239,2597,0.44537422
161,2219,0.4453721
183,802,0.445361
119,2643,0.4453562
161,1110,0.4453543
94,798,0.44534197
798,1639,0.44534156
2534,2718,0.4453395
2128,2534,0.44533208
428,1357,0.44533038
119,1788,0.44532913
798,2858,0.44532892
1601,2398,0.4453263
2050,2354,0.4453258
798,1154,0.4453145
305,1192,0.44530934
1544,2354,0.4453063
654,1805,0.4452989
67,2524,0.44528988
161,1762,0.4452858
239,2767,0.4452677
161,1607,0.44526538
2494,2761,0.44525003
2616,2805,0.44523668
2004,2507,0.44523484
798,2193,0.44522402
2356,2453,0.44521198
872,2768,0.44520873
239,2257,0.44517955
2534,2912,0.4451735
161,2773,0.44517124
458,1749,0.44516683
2234,2280,0.4451661
2356,2667,0.44516543
1986,2503,0.4451626
93,2503,0.4451602
384,1751,0.44515887
802,2000,0.4451578
2038,2234,0.4451569
2768,2907,0.44515586
1105,2004,0.44515488
1805,1862,0.44515288
458,692,0.44515285
1821,2805,0.44515157
239,2737,0.44514307
2339,2767,0.4451381
1780,2768,0.4451326
1209,2004,0.44512004
665,1571,0.44510984
1964,2004,0.44510016
1805,2567,0.44506374
57,179,0.44506064
57,2473,0.44505137
1480,2234,0.44504073
2356,2642,0.4450281
863,2004,0.4450221
1179,1821,0.44501588
800,1581,0.44500846
2004,2423,0.44500193
357,2050,0.44499373
1254,2761,0.44498914
96,890,0.444988
1571,2483,0.4449813
1360,2219,0.44497648
55,161,0.44496
305,562,0.4449523
186,2362,0.44494548
1480,1601,0.4449427
1986,2822,0.44493487
297,1821,0.44492802
383,1805,0.44492364
305,2193,0.44491708
93,1925,0.44491693
1821,2773,0.44490957
800,2597,0.44490936
179,2761,0.44489685
40,239,0.4448954
1173,2534,0.44489208
161,334,0.44489148
57,2257,0.44488916
1360,2775,0.44488892
1821,2046,0.44488534
562,798,0.44487968
1360,2416,0.44487762
57,94,0.4448723
1644,2339,0.44487083
1011,1571,0.44486764
96,1986,0.44486177
67,1138,0.44485834
709,1581,0.44485718
52,1986,0.4448562
1154,1821,0.44485024
1357,2365,0.44484413
94,2767,0.44482428
239,1809,0.44481534
1480,2767,0.4448098
1581,2836,0.44480783
44,67,0.44480625
458,2046,0.44480437
1209,2768,0.4447849
2339,2568,0.44477886
2356,2775,0.44477874
1780,1805,0.44477642
2416,2836,0.44476178
2068,2767,0.4447556
119,2203,0.44475478
2116,2616,0.4447543
384,1254,0.44474873
798,1488,0.4447457
2667,2768,0.444745
114,1571,0.4447419
57,598,0.44474065
93,993,0.4447374
1053,2356,0.44473553
67,171,0.44473
193,2616,0.4447261
67,84,0.4447221
458,2435,0.44472158
1753,2822,0.44471738
161,384,0.4447152
1171,1986,0.44471285
13,67,0.4447085
1571,2681,0.44470435
239,1357,0.4446976
94,239,0.44469136
239,2416,0.4446885
1751,2362,0.44468296
1557,2768,0.44468245
524,2761,0.44467577
57,2927,0.44467503
1357,2713,0.44467422
305,428,0.4446637
428,2034,0.44466174
1805,2642,0.44465667
798,1780,0.44465163
67,2268,0.4446514
1360,1639,0.44465047
67,125,0.4446465
458,1874,0.44464496
2362,2365,0.44463664
338,1805,0.4446319
1601,2416,0.4446248
338,1821,0.44461697
57,562,0.44461608
2356,2854,0.44461447
238,798,0.4446114
1011,2534,0.44460535
1601,2068,0.44460493
239,1488,0.4445932
2234,2767,0.4445872
2473,2761,0.44458112
385,798,0.44457963
1850,2534,0.44457662
67,474,0.44457573
1308,1581,0.4445658
67,1874,0.44455644
1360,1480,0.44455263
161,2567,0.44452563
428,2761,0.44451636
1473,1805,0.4445156
67,233,0.4445106
460,1308,0.44450143
2553,2929,0.44449914
40,2761,0.44449666
663,1571,0.4444837
890,1998,0.44448113
