path,filename,stage_or_source,filesize_bytes,artifact_class,readable,n_sample_rows,n_columns,columns_sample,has_cell_identifier,has_donor_identifier,has_embedding_columns,has_score_columns
results/archive/old_stage_c_sweeps/tables/stage_c_fine_narrow_07_r008_cov00075_epoch_005_coordinates.csv,stage_c_fine_narrow_07_r008_cov00075_epoch_005_coordinates.csv,stage_c,59592471,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_narrow_07_r008_cov00075_epoch_005_latent_metrics.csv,stage_c_fine_narrow_07_r008_cov00075_epoch_005_latent_metrics.csv,stage_c,1491,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_narrow_07_r008_cov00075_epoch_005_umap_coordinates.csv,stage_c_fine_narrow_07_r008_cov00075_epoch_005_umap_coordinates.csv,stage_c,19215,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_safety_01_r00475_cov0004_epoch_005_coordinates.csv,stage_c_fine_safety_01_r00475_cov0004_epoch_005_coordinates.csv,stage_c,59707318,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_safety_01_r00475_cov0004_epoch_005_latent_metrics.csv,stage_c_fine_safety_01_r00475_cov0004_epoch_005_latent_metrics.csv,stage_c,1499,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_safety_01_r00475_cov0004_epoch_005_umap_coordinates.csv,stage_c_fine_safety_01_r00475_cov0004_epoch_005_umap_coordinates.csv,stage_c,19237,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_safety_02_r00475_cov0005_epoch_005_coordinates.csv,stage_c_fine_safety_02_r00475_cov0005_epoch_005_coordinates.csv,stage_c,59682677,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_safety_02_r00475_cov0005_epoch_005_latent_metrics.csv,stage_c_fine_safety_02_r00475_cov0005_epoch_005_latent_metrics.csv,stage_c,1500,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_safety_02_r00475_cov0005_epoch_005_umap_coordinates.csv,stage_c_fine_safety_02_r00475_cov0005_epoch_005_umap_coordinates.csv,stage_c,19274,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_safety_03_r005_cov00035_epoch_005_coordinates.csv,stage_c_fine_safety_03_r005_cov00035_epoch_005_coordinates.csv,stage_c,59644181,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_safety_03_r005_cov00035_epoch_005_latent_metrics.csv,stage_c_fine_safety_03_r005_cov00035_epoch_005_latent_metrics.csv,stage_c,1499,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_safety_03_r005_cov00035_epoch_005_umap_coordinates.csv,stage_c_fine_safety_03_r005_cov00035_epoch_005_umap_coordinates.csv,stage_c,19216,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_safety_04_r005_cov0004_epoch_005_coordinates.csv,stage_c_fine_safety_04_r005_cov0004_epoch_005_coordinates.csv,stage_c,59615413,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_safety_04_r005_cov0004_epoch_005_latent_metrics.csv,stage_c_fine_safety_04_r005_cov0004_epoch_005_latent_metrics.csv,stage_c,1499,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_fine_safety_04_r005_cov0004_epoch_005_umap_coordinates.csv,stage_c_fine_safety_04_r005_cov0004_epoch_005_umap_coordinates.csv,stage_c,19267,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_01_projector_epoch_005_coordinates.csv,stage_c_upgrade_01_projector_epoch_005_coordinates.csv,stage_c,61806681,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_01_projector_epoch_005_latent_metrics.csv,stage_c_upgrade_01_projector_epoch_005_latent_metrics.csv,stage_c,1498,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_01_projector_epoch_005_umap_coordinates.csv,stage_c_upgrade_01_projector_epoch_005_umap_coordinates.csv,stage_c,19115,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_02_projector_pathology_epoch_005_coordinates.csv,stage_c_upgrade_02_projector_pathology_epoch_005_coordinates.csv,stage_c,62256254,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_02_projector_pathology_epoch_005_latent_metrics.csv,stage_c_upgrade_02_projector_pathology_epoch_005_latent_metrics.csv,stage_c,1498,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_02_projector_pathology_epoch_005_umap_coordinates.csv,stage_c_upgrade_02_projector_pathology_epoch_005_umap_coordinates.csv,stage_c,19193,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_03_projector_pathology_elasticity_epoch_005_coordinates.csv,stage_c_upgrade_03_projector_pathology_elasticity_epoch_005_coordinates.csv,stage_c,62775008,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_03_projector_pathology_elasticity_epoch_005_latent_metrics.csv,stage_c_upgrade_03_projector_pathology_elasticity_epoch_005_latent_metrics.csv,stage_c,1498,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_03_projector_pathology_elasticity_epoch_005_umap_coordinates.csv,stage_c_upgrade_03_projector_pathology_elasticity_epoch_005_umap_coordinates.csv,stage_c,19218,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_fine_01_r004_cov00025_pc005_epoch_005_coordinates.csv,stage_c_upgrade_fine_01_r004_cov00025_pc005_epoch_005_coordinates.csv,stage_c,62376959,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_fine_01_r004_cov00025_pc005_epoch_005_latent_metrics.csv,stage_c_upgrade_fine_01_r004_cov00025_pc005_epoch_005_latent_metrics.csv,stage_c,1497,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_fine_01_r004_cov00025_pc005_epoch_005_umap_coordinates.csv,stage_c_upgrade_fine_01_r004_cov00025_pc005_epoch_005_umap_coordinates.csv,stage_c,19135,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_fine_02_r004_cov0005_pc005_epoch_005_coordinates.csv,stage_c_upgrade_fine_02_r004_cov0005_pc005_epoch_005_coordinates.csv,stage_c,62375244,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_fine_02_r004_cov0005_pc005_epoch_005_latent_metrics.csv,stage_c_upgrade_fine_02_r004_cov0005_pc005_epoch_005_latent_metrics.csv,stage_c,1499,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_fine_02_r004_cov0005_pc005_epoch_005_umap_coordinates.csv,stage_c_upgrade_fine_02_r004_cov0005_pc005_epoch_005_umap_coordinates.csv,stage_c,19181,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_fine_03_r0045_cov00025_pc005_epoch_005_coordinates.csv,stage_c_upgrade_fine_03_r0045_cov00025_pc005_epoch_005_coordinates.csv,stage_c,62442858,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_fine_03_r0045_cov00025_pc005_epoch_005_latent_metrics.csv,stage_c_upgrade_fine_03_r0045_cov00025_pc005_epoch_005_latent_metrics.csv,stage_c,1497,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_fine_03_r0045_cov00025_pc005_epoch_005_umap_coordinates.csv,stage_c_upgrade_fine_03_r0045_cov00025_pc005_epoch_005_umap_coordinates.csv,stage_c,19304,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_fine_04_r0045_cov0005_pc005_epoch_005_coordinates.csv,stage_c_upgrade_fine_04_r0045_cov0005_pc005_epoch_005_coordinates.csv,stage_c,62473564,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_fine_04_r0045_cov0005_pc005_epoch_005_latent_metrics.csv,stage_c_upgrade_fine_04_r0045_cov0005_pc005_epoch_005_latent_metrics.csv,stage_c,1492,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_fine_04_r0045_cov0005_pc005_epoch_005_umap_coordinates.csv,stage_c_upgrade_fine_04_r0045_cov0005_pc005_epoch_005_umap_coordinates.csv,stage_c,19197,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_fine_05_r005_cov00025_pc005_epoch_005_coordinates.csv,stage_c_upgrade_fine_05_r005_cov00025_pc005_epoch_005_coordinates.csv,stage_c,62428854,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_fine_05_r005_cov00025_pc005_epoch_005_latent_metrics.csv,stage_c_upgrade_fine_05_r005_cov00025_pc005_epoch_005_latent_metrics.csv,stage_c,1492,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_fine_05_r005_cov00025_pc005_epoch_005_umap_coordinates.csv,stage_c_upgrade_fine_05_r005_cov00025_pc005_epoch_005_umap_coordinates.csv,stage_c,19161,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_fine_06_r005_cov0005_pc005_epoch_005_coordinates.csv,stage_c_upgrade_fine_06_r005_cov0005_pc005_epoch_005_coordinates.csv,stage_c,62488497,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_fine_06_r005_cov0005_pc005_epoch_005_latent_metrics.csv,stage_c_upgrade_fine_06_r005_cov0005_pc005_epoch_005_latent_metrics.csv,stage_c,1503,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_fine_06_r005_cov0005_pc005_epoch_005_umap_coordinates.csv,stage_c_upgrade_fine_06_r005_cov0005_pc005_epoch_005_umap_coordinates.csv,stage_c,19328,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_fine_07_r0045_cov0005_pc0025_epoch_005_coordinates.csv,stage_c_upgrade_fine_07_r0045_cov0005_pc0025_epoch_005_coordinates.csv,stage_c,62422730,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_fine_07_r0045_cov0005_pc0025_epoch_005_latent_metrics.csv,stage_c_upgrade_fine_07_r0045_cov0005_pc0025_epoch_005_latent_metrics.csv,stage_c,1496,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_fine_07_r0045_cov0005_pc0025_epoch_005_umap_coordinates.csv,stage_c_upgrade_fine_07_r0045_cov0005_pc0025_epoch_005_umap_coordinates.csv,stage_c,19252,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_fine_08_pathology_latent_weights.csv,stage_c_upgrade_fine_08_pathology_latent_weights.csv,stage_c,56317,latent_or_attribution,True,50,10,target;latent_dimension;mean_coefficient;std_coefficient;mean_abs_coefficient;fold_1_coef;fold_2_coef;fold_3_coef;fold_4_coef;fold_5_coef,False,False,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_fine_08_r0045_cov0005_pc0075_epoch_005_coordinates.csv,stage_c_upgrade_fine_08_r0045_cov0005_pc0075_epoch_005_coordinates.csv,stage_c,62492643,coordinate,True,50,131,cell_id;donor_id;anchor_type;z_0;z_1;z_2;z_3;z_4;z_5;z_6;z_7;z_8;z_9;z_10;z_11;z_12;z_13;z_14;z_15;z_16;z_17;z_18;z_19;z_20;z_21,True,True,True,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_fine_08_r0045_cov0005_pc0075_epoch_005_latent_metrics.csv,stage_c_upgrade_fine_08_r0045_cov0005_pc0075_epoch_005_latent_metrics.csv,stage_c,1498,latent_or_attribution,True,10,7,representation;target;n_donors;pathology_tertile_silhouette;knn_spearman;knn_r2;knn_mae,False,True,False,False
results/archive/old_stage_c_sweeps/tables/stage_c_upgrade_fine_08_r0045_cov0005_pc0075_epoch_005_umap_coordinates.csv,stage_c_upgrade_fine_08_r0045_cov0005_pc0075_epoch_005_umap_coordinates.csv,stage_c,19223,coordinate,True,50,9,Donor ID;representation;x;y;percent AT8 positive area_Grey matter;percent NeuN positive area_Grey matter;percent 6e10 positive area_Grey matter;percent GFAP positive area_Grey matter;percent Iba1 positive area_Grey matter,False,True,False,False
results/archive/smoke_and_benchmark/tables/cell_level_mixing_metrics_smoke.csv,cell_level_mixing_metrics_smoke.csv,archive,658,mixing_qc,True,2,12,representation;target;n_cells;n_donors;donor_silhouette;donor_knn_accuracy;donor_majority_baseline;pathology_silhouette;permuted_pathology_silhouette_mean;permuted_pathology_silhouette_std;pathology_minus_permuted;pathology_to_abs_donor_ratio,True,True,False,False
results/archive/smoke_and_benchmark/tables/cell_level_mixing_sample_metadata_smoke.csv,cell_level_mixing_sample_metadata_smoke.csv,archive,71539,mixing_qc,True,50,3,cell_id;Donor ID;percent AT8 positive area_Grey matter,True,True,False,False
results/archive/smoke_and_benchmark/tables/v2_1_gse174367_smoke_cell_trajectory_scores.csv,v2_1_gse174367_smoke_cell_trajectory_scores.csv,v2_1,17055,trajectory_score,True,50,22,Barcode;SampleID;Diagnosis;Batch;Cell.Type;cluster;Age;Sex;PMI;Tangle.Stage;Plaque.Stage;RIN;condition;external_donor_id;tangle_stage_numeric;plaque_stage_numeric;matrix_barcode;trajectory_AT8/pTau_score;trajectory_A beta/6e10_score;trajectory_GFAP_score;trajectory_Iba1_score;trajectory_NeuN_score,True,True,False,True
results/archive/smoke_and_benchmark/tables/v2_1_gse174367_smoke_donor_trajectory_scores.csv,v2_1_gse174367_smoke_donor_trajectory_scores.csv,v2_1,2349,trajectory_score,True,18,18,external_donor_id;n_cells;trajectory_AT8/pTau_score;trajectory_A beta/6e10_score;trajectory_GFAP_score;trajectory_Iba1_score;trajectory_NeuN_score;condition;Diagnosis;Age;Sex;PMI;RIN;Batch;Tangle.Stage;Plaque.Stage;tangle_stage_numeric;plaque_stage_numeric,True,True,False,True
results/tables/cell_level_mixing_metrics.csv,cell_level_mixing_metrics.csv,unknown,715,mixing_qc,True,2,12,representation;target;n_cells;n_donors;donor_silhouette;donor_knn_accuracy;donor_majority_baseline;pathology_silhouette;permuted_pathology_silhouette_mean;permuted_pathology_silhouette_std;pathology_minus_permuted;pathology_to_abs_donor_ratio,True,True,False,False
results/tables/cell_level_mixing_sample_metadata.csv,cell_level_mixing_sample_metadata.csv,unknown,350197,mixing_qc,True,50,3,cell_id;Donor ID;percent AT8 positive area_Grey matter,True,True,False,False
results/tables/gse138852_graph_jepa_zero_shot_aligned_module_scores.csv,gse138852_graph_jepa_zero_shot_aligned_module_scores.csv,gse138852,2563,module_score,True,6,29,dataset;embedding_space;external_donor_id;condition;module_plaque_response;module_complement;module_lipid_metabolism;module_lysosome_phagocytosis;module_interferon_response;module_inflammatory_signaling;module_at8_associated_first_pass;module_homeostatic_microglia;module_disease_associated_microglia;module_senescence_stress;module_oxidative_stress;module_synapse_pruning;module_antigen_presentation;module_vascular_barrier_myeloid;module_chemokine_migration;n_cells_before_filter;n_cells_after_filter;n_external_groups;n_jepa_genes;n_matched_genes;gene_overlap_fraction,True,True,True,True
results/tables/gse138852_graph_jepa_zero_shot_aligned_trajectory_scores.csv,gse138852_graph_jepa_zero_shot_aligned_trajectory_scores.csv,gse138852,1691,trajectory_score,True,6,20,dataset;embedding_space;external_donor_id;condition;n_cells;trajectory_AT8/pTau_score;trajectory_A beta/6e10_score;trajectory_GFAP_score;trajectory_Iba1_score;trajectory_NeuN_score;n_cells_before_filter;n_cells_after_filter;n_external_groups;n_jepa_genes;n_matched_genes;gene_overlap_fraction;control_centroid_shift_applied;control_centroid_shift_l2;missing_gene_imputation;alignment,True,True,True,True
results/tables/gse138852_graph_jepa_zero_shot_baseline_module_scores.csv,gse138852_graph_jepa_zero_shot_baseline_module_scores.csv,gse138852,2262,module_score,True,6,29,dataset;embedding_space;external_donor_id;condition;module_plaque_response;module_complement;module_lipid_metabolism;module_lysosome_phagocytosis;module_interferon_response;module_inflammatory_signaling;module_at8_associated_first_pass;module_homeostatic_microglia;module_disease_associated_microglia;module_senescence_stress;module_oxidative_stress;module_synapse_pruning;module_antigen_presentation;module_vascular_barrier_myeloid;module_chemokine_migration;n_cells_before_filter;n_cells_after_filter;n_external_groups;n_jepa_genes;n_matched_genes;gene_overlap_fraction,True,True,True,True
results/tables/gse138852_graph_jepa_zero_shot_baseline_trajectory_scores.csv,gse138852_graph_jepa_zero_shot_baseline_trajectory_scores.csv,gse138852,1377,trajectory_score,True,6,20,dataset;embedding_space;external_donor_id;condition;n_cells;trajectory_AT8/pTau_score;trajectory_A beta/6e10_score;trajectory_GFAP_score;trajectory_Iba1_score;trajectory_NeuN_score;n_cells_before_filter;n_cells_after_filter;n_external_groups;n_jepa_genes;n_matched_genes;gene_overlap_fraction;control_centroid_shift_applied;control_centroid_shift_l2;missing_gene_imputation;alignment,True,True,True,True
results/tables/gse138852_graph_jepa_zero_shot_module_scores.csv,gse138852_graph_jepa_zero_shot_module_scores.csv,gse138852,2069,module_score,True,6,25,dataset;embedding_space;external_donor_id;condition;module_plaque_response;module_complement;module_lipid_metabolism;module_lysosome_phagocytosis;module_interferon_response;module_inflammatory_signaling;module_at8_associated_first_pass;module_homeostatic_microglia;module_disease_associated_microglia;module_senescence_stress;module_oxidative_stress;module_synapse_pruning;module_antigen_presentation;module_vascular_barrier_myeloid;module_chemokine_migration;n_cells_before_filter;n_cells_after_filter;n_external_groups;n_jepa_genes;n_matched_genes;gene_overlap_fraction,True,True,True,True
results/tables/latent_elasticity_policy_v1.csv,latent_elasticity_policy_v1.csv,unknown,15850,latent_or_attribution,True,50,6,latent_id;latent_factor;margin;weight;policy;top_module_annotations,False,False,True,True
results/tables/latent_jacobian_ema_var_e30_matrix.csv,latent_jacobian_ema_var_e30_matrix.csv,unknown,209404,latent_or_attribution,True,50,129,Unnamed: 0;source_z_0;source_z_1;source_z_2;source_z_3;source_z_4;source_z_5;source_z_6;source_z_7;source_z_8;source_z_9;source_z_10;source_z_11;source_z_12;source_z_13;source_z_14;source_z_15;source_z_16;source_z_17;source_z_18;source_z_19;source_z_20;source_z_21;source_z_22;source_z_23,False,False,True,False
results/tables/latent_jacobian_ema_var_e30_module_annotations.csv,latent_jacobian_ema_var_e30_module_annotations.csv,unknown,24078,latent_or_attribution,True,50,4,latent_dim;module;correlation;abs_correlation,False,False,True,True
results/tables/latent_jacobian_ema_var_e30_top_edges.csv,latent_jacobian_ema_var_e30_top_edges.csv,unknown,51903,latent_or_attribution,True,50,6,source_latent_dim;target_latent_dim;mean_jacobian;abs_mean_jacobian;source_annotation;target_annotation,False,False,True,False
results/tables/latent_jacobian_matrix.csv,latent_jacobian_matrix.csv,unknown,209460,latent_or_attribution,True,50,129,Unnamed: 0;source_z_0;source_z_1;source_z_2;source_z_3;source_z_4;source_z_5;source_z_6;source_z_7;source_z_8;source_z_9;source_z_10;source_z_11;source_z_12;source_z_13;source_z_14;source_z_15;source_z_16;source_z_17;source_z_18;source_z_19;source_z_20;source_z_21;source_z_22;source_z_23,False,False,True,False
results/tables/latent_jacobian_top_edges.csv,latent_jacobian_top_edges.csv,unknown,2237,latent_or_attribution,True,20,6,source_latent_dim;target_latent_dim;mean_jacobian;abs_mean_jacobian;source_annotation;target_annotation,False,False,True,False
results/tables/latent_module_annotations.csv,latent_module_annotations.csv,unknown,24421,latent_or_attribution,True,50,4,latent_dim;module;correlation;abs_correlation,False,False,True,True
