control_graph_id,control_type,seed,scenario_id,regulator,direction,magnitude,n_cells,n_donors,mean_regulator_delta,mean_target_only_l1_delta_norm,mean_target_only_l2_delta_norm,mean_full_changed_feature_l1_delta_norm,mean_full_changed_feature_l2_delta_norm,mean_number_changed_features,total_clipping_count,mean_clipping_fraction
tf_label_shuffle_seed_79028,tf_label_shuffle,79028,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.024031012908707954,0.010704798930543206,0.10528101290870803,0.08361891331599908,6.09375,573,0.74609375
tf_label_shuffle_seed_79028,tf_label_shuffle,79028,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.06007753227176958,0.02676199732635783,0.2632025322717696,0.20904728328999747,6.09375,573,0.74609375
tf_label_shuffle_seed_79028,tf_label_shuffle,79028,ELF1_up_0p10,ELF1,up,0.1,32,6,0.1,0.10000000000000009,0.02259974534522008,0.20000000000000018,0.102521941503606,24.0,0,0.0
tf_label_shuffle_seed_79028,tf_label_shuffle,79028,ELF1_up_0p25,ELF1,up,0.25,32,6,0.25,0.24999999999999992,0.056499363363050115,0.4999999999999999,0.25630485375901485,24.0,0,0.0
tf_label_shuffle_seed_79028,tf_label_shuffle,79028,SPI1_down_0p10,SPI1,down,0.1,32,6,-0.1,0.028741597753168726,0.014376185620947305,0.03811659775316874,0.022122930977245242,4.09375,349,0.7270833333333333
tf_label_shuffle_seed_79028,tf_label_shuffle,79028,SPI1_down_0p25,SPI1,down,0.25,32,6,-0.25,0.07185399438292189,0.035940464052368226,0.09529149438292189,0.055307327443113036,4.09375,349,0.7270833333333333
tf_label_shuffle_seed_79028,tf_label_shuffle,79028,SPI1_up_0p10,SPI1,up,0.1,32,6,0.1,0.09999999999999996,0.027653989953616637,0.19999999999999996,0.10375328023901091,15.0,0,0.0
tf_label_shuffle_seed_79028,tf_label_shuffle,79028,SPI1_up_0p25,SPI1,up,0.25,32,6,0.25,0.24999999999999997,0.06913497488404158,0.5,0.25938320059752723,15.0,0,0.0
tf_label_shuffle_seed_79028,tf_label_shuffle,79028,STAT1_down_0p10,STAT1,down,0.1,32,6,-0.1,0.029381784510623343,0.013544534850511988,0.060631784510623364,0.040829738801589986,5.375,372,0.6838235294117647
tf_label_shuffle_seed_79028,tf_label_shuffle,79028,STAT1_down_0p25,STAT1,down,0.25,32,6,-0.25,0.07345446127655839,0.03386133712627996,0.15157946127655839,0.1020743470039749,5.375,372,0.6838235294117647
tf_label_shuffle_seed_79028,tf_label_shuffle,79028,STAT1_up_0p10,STAT1,up,0.1,32,6,0.1,0.09847068374211984,0.025741983349898884,0.19847068374211987,0.10326010947761914,16.15625,27,0.04963235294117647
tf_label_shuffle_seed_79028,tf_label_shuffle,79028,STAT1_up_0p25,STAT1,up,0.25,32,6,0.25,0.24617670935529962,0.06435495837474721,0.4961767093552996,0.25815027369404775,16.15625,27,0.04963235294117647
tf_label_shuffle_seed_79029,tf_label_shuffle,79029,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.02658114771564558,0.011280612299175971,0.10783114771564566,0.08372564270899065,6.9375,546,0.7109375
tf_label_shuffle_seed_79029,tf_label_shuffle,79029,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.06645286928911379,0.028201530747939907,0.2695778692891138,0.20931410677247642,6.9375,546,0.7109375
tf_label_shuffle_seed_79029,tf_label_shuffle,79029,ELF1_up_0p10,ELF1,up,0.1,32,6,0.1,0.09882265857846416,0.022139027175196075,0.19882265857846423,0.10242136870268186,23.15625,27,0.03515625
tf_label_shuffle_seed_79029,tf_label_shuffle,79029,ELF1_up_0p25,ELF1,up,0.25,32,6,0.25,0.2470566464461602,0.055347567937990165,0.49705664644616016,0.25605342175670454,23.15625,27,0.03515625
tf_label_shuffle_seed_79029,tf_label_shuffle,79029,SPI1_down_0p10,SPI1,down,0.1,32,6,-0.1,0.026704902231447947,0.013152210014935132,0.036079902231447955,0.021010352049537585,4.09375,349,0.7270833333333333
tf_label_shuffle_seed_79029,tf_label_shuffle,79029,SPI1_down_0p25,SPI1,down,0.25,32,6,-0.25,0.06676225557862009,0.032880525037337925,0.09019975557862009,0.05252588012384402,4.09375,349,0.7270833333333333
tf_label_shuffle_seed_79029,tf_label_shuffle,79029,SPI1_up_0p10,SPI1,up,0.1,32,6,0.1,0.09999999999999996,0.028079614055009194,0.19999999999999998,0.10386753451140676,15.0,0,0.0
tf_label_shuffle_seed_79029,tf_label_shuffle,79029,SPI1_up_0p25,SPI1,up,0.25,32,6,0.25,0.2500000000000001,0.07019903513752303,0.5000000000000002,0.2596688362785169,15.0,0,0.0
tf_label_shuffle_seed_79029,tf_label_shuffle,79029,STAT1_down_0p10,STAT1,down,0.1,32,6,-0.1,0.027997010711403043,0.013634390172925746,0.059247010711403064,0.04083367087108537,4.53125,399,0.7334558823529411
tf_label_shuffle_seed_79029,tf_label_shuffle,79029,STAT1_down_0p25,STAT1,down,0.25,32,6,-0.25,0.0699925267785077,0.034085975432314425,0.1481175267785077,0.1020841771777134,4.53125,399,0.7334558823529411
tf_label_shuffle_seed_79029,tf_label_shuffle,79029,STAT1_up_0p10,STAT1,up,0.1,32,6,0.1,0.09999999999999991,0.026092606337507946,0.19999999999999998,0.10334807257749978,17.0,0,0.0
tf_label_shuffle_seed_79029,tf_label_shuffle,79029,STAT1_up_0p25,STAT1,up,0.25,32,6,0.25,0.24999999999999992,0.0652315158437699,0.4999999999999999,0.25837018144374946,17.0,0,0.0
tf_label_shuffle_seed_79030,tf_label_shuffle,79030,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.02467745850628414,0.010460646105342792,0.1059274585062842,0.08347181454708869,6.9375,546,0.7109375
tf_label_shuffle_seed_79030,tf_label_shuffle,79030,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.06169364626571045,0.026151615263356978,0.26481864626571044,0.20867953636772155,6.9375,546,0.7109375
tf_label_shuffle_seed_79030,tf_label_shuffle,79030,ELF1_up_0p10,ELF1,up,0.1,32,6,0.1,0.09860050151776835,0.022449928681964278,0.1986005015177684,0.10248902267131303,23.15625,27,0.03515625
tf_label_shuffle_seed_79030,tf_label_shuffle,79030,ELF1_up_0p25,ELF1,up,0.25,32,6,0.25,0.24650125379442092,0.05612482170491069,0.496501253794421,0.2562225566782824,23.15625,27,0.03515625
tf_label_shuffle_seed_79030,tf_label_shuffle,79030,SPI1_down_0p10,SPI1,down,0.1,32,6,-0.1,0.02868693491564578,0.014245143877896908,0.03806193491564579,0.021968557437479313,4.03125,351,0.73125
tf_label_shuffle_seed_79030,tf_label_shuffle,79030,SPI1_down_0p25,SPI1,down,0.25,32,6,-0.25,0.07171733728911464,0.03561285969474237,0.09515483728911464,0.05492139359369836,4.03125,351,0.73125
tf_label_shuffle_seed_79030,tf_label_shuffle,79030,SPI1_up_0p10,SPI1,up,0.1,32,6,0.1,0.09999999999999994,0.027360268275665692,0.19999999999999996,0.10367537933432606,15.0,0,0.0
tf_label_shuffle_seed_79030,tf_label_shuffle,79030,SPI1_up_0p25,SPI1,up,0.25,32,6,0.25,0.25,0.06840067068916429,0.5,0.2591884483358151,15.0,0,0.0
tf_label_shuffle_seed_79030,tf_label_shuffle,79030,STAT1_down_0p10,STAT1,down,0.1,32,6,-0.1,0.028199272163745397,0.013509669334905716,0.05944927216374542,0.040816910484091126,4.59375,397,0.7297794117647058
tf_label_shuffle_seed_79030,tf_label_shuffle,79030,STAT1_down_0p25,STAT1,down,0.25,32,6,-0.25,0.07049818040936341,0.03377417333726428,0.1486231804093634,0.10204227621022771,4.59375,397,0.7297794117647058
tf_label_shuffle_seed_79030,tf_label_shuffle,79030,STAT1_up_0p10,STAT1,up,0.1,32,6,0.1,0.10000000000000003,0.02587140458379655,0.20000000000000007,0.10329244684457085,17.0,0,0.0
tf_label_shuffle_seed_79030,tf_label_shuffle,79030,STAT1_up_0p25,STAT1,up,0.25,32,6,0.25,0.24999999999999997,0.06467851145949134,0.5000000000000001,0.25823111711142704,17.0,0,0.0
tf_label_shuffle_seed_79031,tf_label_shuffle,79031,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.025087336974477643,0.010610653804806082,0.10633733697447773,0.08351607364888002,6.9375,546,0.7109375
tf_label_shuffle_seed_79031,tf_label_shuffle,79031,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.06271834243619431,0.026526634512015295,0.26584334243619434,0.2087901841221999,6.9375,546,0.7109375
tf_label_shuffle_seed_79031,tf_label_shuffle,79031,ELF1_up_0p10,ELF1,up,0.1,32,6,0.1,0.09877416214440846,0.022026568369270732,0.19877416214440854,0.10239711911148701,23.15625,27,0.03515625
tf_label_shuffle_seed_79031,tf_label_shuffle,79031,ELF1_up_0p25,ELF1,up,0.25,32,6,0.25,0.24693540536102138,0.05506642092317686,0.4969354053610214,0.25599279777871736,23.15625,27,0.03515625
tf_label_shuffle_seed_79031,tf_label_shuffle,79031,SPI1_down_0p10,SPI1,down,0.1,32,6,-0.1,0.03039552282218561,0.015490900642626496,0.039770522822185614,0.023198166866086514,4.0625,350,0.7291666666666666
tf_label_shuffle_seed_79031,tf_label_shuffle,79031,SPI1_down_0p25,SPI1,down,0.25,32,6,-0.25,0.07598880705546376,0.0387272516065661,0.09942630705546376,0.05799541716521614,4.0625,350,0.7291666666666666
tf_label_shuffle_seed_79031,tf_label_shuffle,79031,SPI1_up_0p10,SPI1,up,0.1,32,6,0.1,0.10000000000000007,0.028404645137152514,0.20000000000000012,0.10395587460729462,15.0,0,0.0
tf_label_shuffle_seed_79031,tf_label_shuffle,79031,SPI1_up_0p25,SPI1,up,0.25,32,6,0.25,0.24999999999999994,0.0710116128428812,0.49999999999999994,0.2598896865182365,15.0,0,0.0
tf_label_shuffle_seed_79031,tf_label_shuffle,79031,STAT1_down_0p10,STAT1,down,0.1,32,6,-0.1,0.026861498888043022,0.012973849073214243,0.058111498888043046,0.04035650171829511,4.5625,398,0.7316176470588235
tf_label_shuffle_seed_79031,tf_label_shuffle,79031,STAT1_down_0p25,STAT1,down,0.25,32,6,-0.25,0.06715374722010772,0.032434622683035694,0.14527874722010772,0.10089125429573774,4.5625,398,0.7316176470588235
tf_label_shuffle_seed_79031,tf_label_shuffle,79031,STAT1_up_0p10,STAT1,up,0.1,32,6,0.1,0.09999999999999994,0.02606011270115934,0.19999999999999998,0.10333987359193514,17.0,0,0.0
tf_label_shuffle_seed_79031,tf_label_shuffle,79031,STAT1_up_0p25,STAT1,up,0.25,32,6,0.25,0.25,0.0651502817528984,0.4999999999999999,0.25834968397983776,17.0,0,0.0
tf_label_shuffle_seed_79032,tf_label_shuffle,79032,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.02514408486336801,0.011111874349704962,0.10639408486336809,0.08366896510756316,6.09375,573,0.74609375
tf_label_shuffle_seed_79032,tf_label_shuffle,79032,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.06286021215841993,0.027779685874262383,0.2659852121584199,0.20917241276890775,6.09375,573,0.74609375
tf_label_shuffle_seed_79032,tf_label_shuffle,79032,ELF1_up_0p10,ELF1,up,0.1,32,6,0.1,0.10000000000000005,0.022159769720881888,0.20000000000000012,0.10242585315281748,24.0,0,0.0
tf_label_shuffle_seed_79032,tf_label_shuffle,79032,ELF1_up_0p25,ELF1,up,0.25,32,6,0.25,0.25,0.0553994243022047,0.5,0.2560646328820435,24.0,0,0.0
tf_label_shuffle_seed_79032,tf_label_shuffle,79032,SPI1_down_0p10,SPI1,down,0.1,32,6,-0.1,0.0264409358854236,0.013186732859411375,0.03581593588542361,0.020953129190213683,4.03125,351,0.73125
tf_label_shuffle_seed_79032,tf_label_shuffle,79032,SPI1_down_0p25,SPI1,down,0.25,32,6,-0.25,0.0661023397135585,0.03296683214852821,0.0895398397135585,0.05238282297553396,4.03125,351,0.73125
tf_label_shuffle_seed_79032,tf_label_shuffle,79032,SPI1_up_0p10,SPI1,up,0.1,32,6,0.1,0.10000000000000017,0.027791320642967444,0.20000000000000018,0.10378996821986329,15.0,0,0.0
tf_label_shuffle_seed_79032,tf_label_shuffle,79032,SPI1_up_0p25,SPI1,up,0.25,32,6,0.25,0.24999999999999994,0.0694783016074185,0.5,0.25947492054965815,15.0,0,0.0
tf_label_shuffle_seed_79032,tf_label_shuffle,79032,STAT1_down_0p10,STAT1,down,0.1,32,6,-0.1,0.030483942630460985,0.014215916406979447,0.06173394263046101,0.04120015574941206,5.4375,370,0.6801470588235294
tf_label_shuffle_seed_79032,tf_label_shuffle,79032,STAT1_down_0p25,STAT1,down,0.25,32,6,-0.25,0.07620985657615269,0.03553979101744871,0.15433485657615267,0.10300038937353015,5.4375,370,0.6801470588235294
tf_label_shuffle_seed_79032,tf_label_shuffle,79032,STAT1_up_0p10,STAT1,up,0.1,32,6,0.1,0.0982571142818425,0.026362109385722397,0.1982571142818425,0.10341644751581769,16.15625,27,0.04963235294117647
tf_label_shuffle_seed_79032,tf_label_shuffle,79032,STAT1_up_0p25,STAT1,up,0.25,32,6,0.25,0.2456427857046065,0.06590527346430604,0.49564278570460646,0.2585411187895441,16.15625,27,0.04963235294117647
tf_label_shuffle_seed_79033,tf_label_shuffle,79033,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.025646732228550413,0.0109203425522976,0.10689673222855049,0.08369329092942951,6.9375,546,0.7109375
tf_label_shuffle_seed_79033,tf_label_shuffle,79033,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.06411683057137563,0.02730085638074379,0.2672418305713756,0.20923322732357352,6.9375,546,0.7109375
tf_label_shuffle_seed_79033,tf_label_shuffle,79033,ELF1_up_0p10,ELF1,up,0.1,32,6,0.1,0.09878176118857174,0.022553767291979818,0.1987817611885718,0.10251181730230438,23.15625,27,0.03515625
tf_label_shuffle_seed_79033,tf_label_shuffle,79033,ELF1_up_0p25,ELF1,up,0.25,32,6,0.25,0.2469544029714289,0.05638441822994943,0.49695440297142895,0.2562795432557608,23.15625,27,0.03515625
tf_label_shuffle_seed_79033,tf_label_shuffle,79033,SPI1_down_0p10,SPI1,down,0.1,32,6,-0.1,0.02734544670228949,0.013703640076894077,0.036720446702289494,0.021554915698347752,4.0,352,0.7333333333333333
tf_label_shuffle_seed_79033,tf_label_shuffle,79033,SPI1_down_0p25,SPI1,down,0.25,32,6,-0.25,0.06836361675572375,0.03425910019223516,0.09180111675572375,0.0538872892458693,4.0,352,0.7333333333333333
tf_label_shuffle_seed_79033,tf_label_shuffle,79033,SPI1_up_0p10,SPI1,up,0.1,32,6,0.1,0.10000000000000006,0.02725675996350877,0.20000000000000007,0.10364811124042897,15.0,0,0.0
tf_label_shuffle_seed_79033,tf_label_shuffle,79033,SPI1_up_0p25,SPI1,up,0.25,32,6,0.25,0.25000000000000017,0.06814189990877191,0.5000000000000001,0.25912027810107235,15.0,0,0.0
tf_label_shuffle_seed_79033,tf_label_shuffle,79033,STAT1_down_0p10,STAT1,down,0.1,32,6,-0.1,0.028874116487248167,0.013973824402718514,0.06012411648724819,0.04114658821771666,4.625,396,0.7279411764705882
tf_label_shuffle_seed_79033,tf_label_shuffle,79033,STAT1_down_0p25,STAT1,down,0.25,32,6,-0.25,0.07218529121812016,0.03493456100679613,0.15031029121812017,0.10286647054429152,4.625,396,0.7279411764705882
tf_label_shuffle_seed_79033,tf_label_shuffle,79033,STAT1_up_0p10,STAT1,up,0.1,32,6,0.1,0.1,0.026052615658919982,0.20000000000000007,0.10333798325239084,17.0,0,0.0
tf_label_shuffle_seed_79033,tf_label_shuffle,79033,STAT1_up_0p25,STAT1,up,0.25,32,6,0.25,0.24999999999999978,0.06513153914729988,0.4999999999999997,0.25834495813097696,17.0,0,0.0
tf_label_shuffle_seed_79034,tf_label_shuffle,79034,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.027533558863800156,0.011780218176146141,0.10878355886380023,0.08388851906389988,6.9375,546,0.7109375
tf_label_shuffle_seed_79034,tf_label_shuffle,79034,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.06883389715950027,0.029450545440365298,0.2719588971595002,0.2097212976597495,6.9375,546,0.7109375
tf_label_shuffle_seed_79034,tf_label_shuffle,79034,ELF1_up_0p10,ELF1,up,0.1,32,6,0.1,0.09876053572947244,0.022547753213590326,0.1987605357294725,0.10251049439850735,23.15625,27,0.03515625
tf_label_shuffle_seed_79034,tf_label_shuffle,79034,ELF1_up_0p25,ELF1,up,0.25,32,6,0.25,0.24690133932368094,0.05636938303397579,0.4969013393236809,0.2562762359962682,23.15625,27,0.03515625
tf_label_shuffle_seed_79034,tf_label_shuffle,79034,SPI1_down_0p10,SPI1,down,0.1,32,6,-0.1,0.02694110861811922,0.013512142321897725,0.03631610861811923,0.021284550182638105,4.03125,351,0.73125
tf_label_shuffle_seed_79034,tf_label_shuffle,79034,SPI1_down_0p25,SPI1,down,0.25,32,6,-0.25,0.06735277154529808,0.03378035580474433,0.09079027154529808,0.053211375456595274,4.03125,351,0.73125
tf_label_shuffle_seed_79034,tf_label_shuffle,79034,SPI1_up_0p10,SPI1,up,0.1,32,6,0.1,0.1,0.027590296520493926,0.2,0.10373632180720879,15.0,0,0.0
tf_label_shuffle_seed_79034,tf_label_shuffle,79034,SPI1_up_0p25,SPI1,up,0.25,32,6,0.25,0.24999999999999997,0.06897574130123481,0.5,0.25934080451802194,15.0,0,0.0
tf_label_shuffle_seed_79034,tf_label_shuffle,79034,STAT1_down_0p10,STAT1,down,0.1,32,6,-0.1,0.02657299225970823,0.012767886612790718,0.05782299225970826,0.040274543022830615,4.59375,397,0.7297794117647058
tf_label_shuffle_seed_79034,tf_label_shuffle,79034,STAT1_down_0p25,STAT1,down,0.25,32,6,-0.25,0.06643248064927056,0.03191971653197677,0.14455748064927054,0.10068635755707646,4.59375,397,0.7297794117647058
tf_label_shuffle_seed_79034,tf_label_shuffle,79034,STAT1_up_0p10,STAT1,up,0.1,32,6,0.1,0.09999999999999998,0.025891813235608716,0.19999999999999998,0.10329756043889733,17.0,0,0.0
tf_label_shuffle_seed_79034,tf_label_shuffle,79034,STAT1_up_0p25,STAT1,up,0.25,32,6,0.25,0.2499999999999999,0.06472953308902177,0.4999999999999999,0.2582439010972433,17.0,0,0.0
tf_label_shuffle_seed_79035,tf_label_shuffle,79035,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.025911212433159088,0.011086540829158031,0.10716121243315915,0.08367909334583751,6.9375,546,0.7109375
tf_label_shuffle_seed_79035,tf_label_shuffle,79035,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.06477803108289788,0.027716352072895207,0.26790303108289787,0.20919773336459369,6.9375,546,0.7109375
tf_label_shuffle_seed_79035,tf_label_shuffle,79035,ELF1_up_0p10,ELF1,up,0.1,32,6,0.1,0.0987724711039604,0.02236831926821671,0.19877247110396049,0.10247117637415037,23.15625,27,0.03515625
tf_label_shuffle_seed_79035,tf_label_shuffle,79035,ELF1_up_0p25,ELF1,up,0.25,32,6,0.25,0.24693117775990114,0.05592079817054185,0.4969311777599012,0.25617794093537577,23.15625,27,0.03515625
tf_label_shuffle_seed_79035,tf_label_shuffle,79035,SPI1_down_0p10,SPI1,down,0.1,32,6,-0.1,0.02938900793903155,0.014515914512159833,0.03876400793903156,0.02225450432059046,4.09375,349,0.7270833333333333
tf_label_shuffle_seed_79035,tf_label_shuffle,79035,SPI1_down_0p25,SPI1,down,0.25,32,6,-0.25,0.07347251984757852,0.03628978628039942,0.09691001984757852,0.055636260801475976,4.09375,349,0.7270833333333333
tf_label_shuffle_seed_79035,tf_label_shuffle,79035,SPI1_up_0p10,SPI1,up,0.1,32,6,0.1,0.10000000000000007,0.027669232231932888,0.2000000000000001,0.10375734389576785,15.0,0,0.0
tf_label_shuffle_seed_79035,tf_label_shuffle,79035,SPI1_up_0p25,SPI1,up,0.25,32,6,0.25,0.2499999999999999,0.06917308057983214,0.4999999999999999,0.2593933597394195,15.0,0,0.0
tf_label_shuffle_seed_79035,tf_label_shuffle,79035,STAT1_down_0p10,STAT1,down,0.1,32,6,-0.1,0.026526202353779997,0.012911671395900536,0.05777620235378002,0.040357696196741774,4.53125,399,0.7334558823529411
tf_label_shuffle_seed_79035,tf_label_shuffle,79035,STAT1_down_0p25,STAT1,down,0.25,32,6,-0.25,0.06631550588444979,0.03227917848975125,0.1444405058844498,0.1008942404918543,4.53125,399,0.7334558823529411
tf_label_shuffle_seed_79035,tf_label_shuffle,79035,STAT1_up_0p10,STAT1,up,0.1,32,6,0.1,0.10000000000000006,0.026138923033767608,0.20000000000000012,0.10335977601255351,17.0,0,0.0
tf_label_shuffle_seed_79035,tf_label_shuffle,79035,STAT1_up_0p25,STAT1,up,0.25,32,6,0.25,0.24999999999999997,0.06534730758441899,0.49999999999999994,0.2583994400313837,17.0,0,0.0
tf_label_shuffle_seed_79036,tf_label_shuffle,79036,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.02550260882242686,0.010752116413156081,0.10675260882242693,0.08357434807419827,6.9375,546,0.7109375
tf_label_shuffle_seed_79036,tf_label_shuffle,79036,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.06375652205606686,0.026880291032890087,0.26688152205606686,0.20893587018549548,6.9375,546,0.7109375
tf_label_shuffle_seed_79036,tf_label_shuffle,79036,ELF1_up_0p10,ELF1,up,0.1,32,6,0.1,0.09885813524497196,0.022047764434495094,0.198858135244972,0.10240168032387374,23.15625,27,0.03515625
tf_label_shuffle_seed_79036,tf_label_shuffle,79036,ELF1_up_0p25,ELF1,up,0.25,32,6,0.25,0.2471453381124296,0.05511941108623768,0.4971453381124296,0.2560042008096842,23.15625,27,0.03515625
tf_label_shuffle_seed_79036,tf_label_shuffle,79036,SPI1_down_0p10,SPI1,down,0.1,32,6,-0.1,0.029831487653959505,0.015142124028218875,0.03920648765395951,0.02295918810869817,4.0,352,0.7333333333333333
tf_label_shuffle_seed_79036,tf_label_shuffle,79036,SPI1_down_0p25,SPI1,down,0.25,32,6,-0.25,0.07457871913489864,0.03785531007054718,0.09801621913489864,0.05739797027174541,4.0,352,0.7333333333333333
tf_label_shuffle_seed_79036,tf_label_shuffle,79036,SPI1_up_0p10,SPI1,up,0.1,32,6,0.1,0.10000000000000009,0.027781227152321335,0.2000000000000001,0.10378726599197456,15.0,0,0.0
tf_label_shuffle_seed_79036,tf_label_shuffle,79036,SPI1_up_0p25,SPI1,up,0.25,32,6,0.25,0.25,0.06945306788080333,0.49999999999999994,0.25946816497993636,15.0,0,0.0
tf_label_shuffle_seed_79036,tf_label_shuffle,79036,STAT1_down_0p10,STAT1,down,0.1,32,6,-0.1,0.027087669358300964,0.013154654611527447,0.05833766935830099,0.04055816089786562,4.625,396,0.7279411764705882
tf_label_shuffle_seed_79036,tf_label_shuffle,79036,STAT1_down_0p25,STAT1,down,0.25,32,6,-0.25,0.06771917339575217,0.03288663652881849,0.14584417339575217,0.1013954022446639,4.625,396,0.7279411764705882
tf_label_shuffle_seed_79036,tf_label_shuffle,79036,STAT1_up_0p10,STAT1,up,0.1,32,6,0.1,0.10000000000000005,0.026476567026405565,0.20000000000000012,0.10344567947238663,17.0,0,0.0
tf_label_shuffle_seed_79036,tf_label_shuffle,79036,STAT1_up_0p25,STAT1,up,0.25,32,6,0.25,0.24999999999999986,0.06619141756601384,0.4999999999999999,0.2586141986809665,17.0,0,0.0
tf_label_shuffle_seed_79037,tf_label_shuffle,79037,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.026515746010862755,0.01118835510261856,0.10776574601086283,0.08370308924335257,6.9375,546,0.7109375
tf_label_shuffle_seed_79037,tf_label_shuffle,79037,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.06628936502715685,0.02797088775654639,0.2694143650271569,0.20925772310838126,6.9375,546,0.7109375
tf_label_shuffle_seed_79037,tf_label_shuffle,79037,ELF1_up_0p10,ELF1,up,0.1,32,6,0.1,0.09886354541422833,0.022246484213127533,0.19886354541422843,0.10244464977935931,23.15625,27,0.03515625
tf_label_shuffle_seed_79037,tf_label_shuffle,79037,ELF1_up_0p25,ELF1,up,0.25,32,6,0.25,0.2471588635355708,0.05561621053281882,0.4971588635355708,0.25611162444839813,23.15625,27,0.03515625
tf_label_shuffle_seed_79037,tf_label_shuffle,79037,SPI1_down_0p10,SPI1,down,0.1,32,6,-0.1,0.028109490224559303,0.014124447821478215,0.03748449022455931,0.021793101583668664,4.03125,351,0.73125
tf_label_shuffle_seed_79037,tf_label_shuffle,79037,SPI1_down_0p25,SPI1,down,0.25,32,6,-0.25,0.07027372556139813,0.03531111955369551,0.09371122556139813,0.054482753959171605,4.03125,351,0.73125
tf_label_shuffle_seed_79037,tf_label_shuffle,79037,SPI1_up_0p10,SPI1,up,0.1,32,6,0.1,0.10000000000000005,0.027642051634155815,0.20000000000000007,0.10375009888450873,15.0,0,0.0
tf_label_shuffle_seed_79037,tf_label_shuffle,79037,SPI1_up_0p25,SPI1,up,0.25,32,6,0.25,0.25000000000000006,0.0691051290853895,0.5,0.2593752472112718,15.0,0,0.0
tf_label_shuffle_seed_79037,tf_label_shuffle,79037,STAT1_down_0p10,STAT1,down,0.1,32,6,-0.1,0.027046924182884537,0.013181795259212382,0.05829692418288456,0.04052742860996776,4.59375,397,0.7297794117647058
tf_label_shuffle_seed_79037,tf_label_shuffle,79037,STAT1_down_0p25,STAT1,down,0.25,32,6,-0.25,0.0676173104572117,0.03295448814803109,0.1457423104572117,0.10131857152491947,4.59375,397,0.7297794117647058
tf_label_shuffle_seed_79037,tf_label_shuffle,79037,STAT1_up_0p10,STAT1,up,0.1,32,6,0.1,0.09999999999999985,0.026130064704604626,0.19999999999999987,0.10335753616194047,17.0,0,0.0
tf_label_shuffle_seed_79037,tf_label_shuffle,79037,STAT1_up_0p25,STAT1,up,0.25,32,6,0.25,0.25,0.06532516176151164,0.5,0.25839384040485114,17.0,0,0.0
tf_label_shuffle_seed_79038,tf_label_shuffle,79038,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.024023265724069154,0.01043813848328089,0.10527326572406923,0.08353831411025335,6.09375,573,0.74609375
tf_label_shuffle_seed_79038,tf_label_shuffle,79038,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.060058164310172774,0.026095346208202152,0.26318316431017275,0.2088457852756332,6.09375,573,0.74609375
tf_label_shuffle_seed_79038,tf_label_shuffle,79038,ELF1_up_0p10,ELF1,up,0.1,32,6,0.1,0.10000000000000006,0.02198705978359106,0.20000000000000015,0.10238862631135952,24.0,0,0.0
tf_label_shuffle_seed_79038,tf_label_shuffle,79038,ELF1_up_0p25,ELF1,up,0.25,32,6,0.25,0.2500000000000001,0.05496764945897761,0.49999999999999994,0.25597156577839864,24.0,0,0.0
tf_label_shuffle_seed_79038,tf_label_shuffle,79038,SPI1_down_0p10,SPI1,down,0.1,32,6,-0.1,0.03037979621208715,0.015395906398385025,0.03975479621208716,0.02316740583910346,4.09375,349,0.7270833333333333
tf_label_shuffle_seed_79038,tf_label_shuffle,79038,SPI1_down_0p25,SPI1,down,0.25,32,6,-0.25,0.07594949053021799,0.038489765995962606,0.09938699053021799,0.05791851459775865,4.09375,349,0.7270833333333333
tf_label_shuffle_seed_79038,tf_label_shuffle,79038,SPI1_up_0p10,SPI1,up,0.1,32,6,0.1,0.09999999999999998,0.028314380723776664,0.19999999999999998,0.10393124725399469,15.0,0,0.0
tf_label_shuffle_seed_79038,tf_label_shuffle,79038,SPI1_up_0p25,SPI1,up,0.25,32,6,0.25,0.25,0.07078595180944168,0.5000000000000001,0.25982811813498663,15.0,0,0.0
