source_tf,target_gene,edge_type,n_samples,spearman_rho,spearman_pvalue,bootstrap_median_rho,bootstrap_sd_rho,bootstrap_sign_stability,tf_mean_microglia_expressed_fraction,target_mean_microglia_expressed_fraction,atac_peak_support_status,motif_support_status,edge_candidate_pass,claim_language
BACH1,LAPTM5,microglia_snrna_sample_coactivity,18,0.9133126934984519,1.2182182797478767e-07,0.8997912317327766,0.0510019166717975,1.0,0.7182959780743823,0.4685638507440458,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
FOS,SOD2,microglia_snrna_sample_coactivity,18,0.13452243365311564,0.5945970098714135,0.14646996671643298,0.22795196712796353,0.72,0.119811221493999,0.016872517536479767,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
ETS1,C1QC,microglia_snrna_sample_coactivity,18,0.18059855521155832,0.4732892668249995,0.14924562671178054,0.25105821334436956,0.715,0.06352335494731437,0.28887820968764655,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
BACH1,SLC38A9,microglia_snrna_sample_coactivity,18,0.16615067079463364,0.509950460343896,0.20626842032928078,0.2752641041950592,0.715,0.7182959780743823,0.35637803674710583,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
STAT1,SLC6A12,microglia_snrna_sample_coactivity,18,0.14362105648299978,0.5696623057127037,0.1486987002806709,0.2588855350811422,0.715,0.18370103613986088,0.005235053770261707,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
FOS,C1QB,microglia_snrna_sample_coactivity,18,-0.16202270381836945,0.5206651056985048,-0.13496982494558063,0.27170096700061674,0.715,0.119811221493999,0.3998900395366775,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
STAT1,SOD2,microglia_snrna_sample_coactivity,18,0.16372110142278415,0.5162440698691053,0.16847226619853437,0.2361145412042846,0.71,0.18370103613986088,0.016872517536479767,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
SPI1,GPX4,microglia_snrna_sample_coactivity,18,0.15789473684210525,0.5314832784708439,0.14256367588346458,0.24687656503885894,0.71,0.3132576831893714,0.07986970746786617,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
RUNX1,CST7,microglia_snrna_sample_coactivity,18,0.14778063316616438,0.5584154041823741,0.15531213265698898,0.2466532700544795,0.71,0.8827267977897237,0.005594136825361683,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
NFKB1,LPL,microglia_snrna_sample_coactivity,18,0.1413828689370485,0.5757540929543488,0.12037539918750409,0.2641849050445987,0.71,0.3477197168557938,0.03654409071550955,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
NFE2L2,NQO1,microglia_snrna_sample_coactivity,18,0.1392752729839391,0.5815156801882239,0.15917956272027212,0.2742581512941883,0.71,0.4825569896100508,0.004700027471715943,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
NRF1,HLA-DRB1,microglia_snrna_sample_coactivity,18,0.12409433802109118,0.6237135459865459,0.15796358236620373,0.24816017736440063,0.71,0.41908665570149395,0.123035642086263,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
ETS1,IFITM3,microglia_snrna_sample_coactivity,18,-0.14344685242518057,0.5701354475609233,-0.1568007522364369,0.24683392508067428,0.71,0.06352335494731437,0.04161031083697793,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
JUN,SOD2,microglia_snrna_sample_coactivity,18,-0.1512073866643548,0.549223872687346,-0.12170567342305685,0.25327853754457547,0.71,0.11312740372107477,0.016872517536479767,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
FOS,BSG,microglia_snrna_sample_coactivity,18,-0.16821465428276572,0.5046325110850312,-0.1590137943183646,0.267095614540096,0.71,0.119811221493999,0.07370315450976805,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
NRF1,MSR1,microglia_snrna_sample_coactivity,18,0.17234262125902994,0.49407642787678374,0.16014637725013658,0.2645120132574511,0.705,0.41908665570149395,0.5341746024309856,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
IRF8,AIF1,microglia_snrna_sample_coactivity,18,0.1496388028895769,0.5534228921214379,0.1526492180019151,0.287245524788533,0.705,0.3227524558446593,0.09732376738152912,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
RUNX1,CD74,microglia_snrna_sample_coactivity,18,0.1475748194014448,0.5589695952802587,0.14568173943173945,0.2533551566581556,0.705,0.8827267977897237,0.6072988296607282,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
ETS1,C1QA,microglia_snrna_sample_coactivity,18,0.1475748194014448,0.5589695952802587,0.11807938783599192,0.24204020395136278,0.705,0.06352335494731437,0.22918561437595505,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
PPARG,GPX4,microglia_snrna_sample_coactivity,18,0.1475748194014448,0.5589695952802587,0.11157504210717459,0.24040173399747075,0.705,0.23448901936554328,0.07986970746786617,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
RELA,NFKBIA,microglia_snrna_sample_coactivity,18,0.13519091847265222,0.5927498112228585,0.2004162330905307,0.27066279791788517,0.705,0.062488568855671146,0.1697273424971324,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
NRF1,LPL,microglia_snrna_sample_coactivity,18,0.13519091847265222,0.5927498112228585,0.17281031529736193,0.25906285710385757,0.705,0.41908665570149395,0.03654409071550955,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
MAFB,IRF8,microglia_snrna_sample_coactivity,18,0.11867905056759545,0.6390493358496443,0.14404271548436307,0.21161867223714648,0.705,0.15371873232611807,0.3227524558446593,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
IRF8,NQO1,microglia_snrna_sample_coactivity,18,-0.10525383225503794,0.6776636362826254,-0.12003407238191607,0.25803945409691925,0.705,0.3227524558446593,0.004700027471715943,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
RUNX1,GPX4,microglia_snrna_sample_coactivity,18,-0.10629514963880288,0.6746395315456968,-0.12840405871892324,0.24121700677948313,0.705,0.8827267977897237,0.07986970746786617,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
FOS,NFKBIA,microglia_snrna_sample_coactivity,18,-0.13106295149638802,0.6041941281040613,-0.14748442709319234,0.24429618548386006,0.705,0.119811221493999,0.1697273424971324,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
FOS,NPC2,microglia_snrna_sample_coactivity,18,-0.16408668730650156,0.5152947310342115,-0.1400083593646883,0.262584282918236,0.705,0.119811221493999,0.14473615775973311,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
IRF8,STAT1,microglia_snrna_sample_coactivity,18,-0.17440660474716205,0.48883870995933687,-0.16928632185125453,0.2550523070530682,0.705,0.3227524558446593,0.18370103613986088,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
JUN,HLA-DRA,microglia_snrna_sample_coactivity,18,0.17853457172342618,0.4784449329228029,0.14599804157383856,0.27856340944506797,0.7,0.11312740372107477,0.27303007748142627,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
JUN,LGALS3,microglia_snrna_sample_coactivity,18,0.11874033590633928,0.6388749826384559,0.1267952793115385,0.24991115922642257,0.7,0.11312740372107477,0.013176599049038775,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
CEBPA,CTSS,microglia_snrna_sample_coactivity,18,0.1001031991744066,0.6926899392518374,0.11354277548283351,0.23150868512904893,0.7,0.10878490914446931,0.35899723445306414,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
PPARG,AIF1,microglia_snrna_sample_coactivity,18,0.08771929824561403,0.7292587507339037,0.13776767976115994,0.2597304360745495,0.7,0.23448901936554328,0.09732376738152912,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
SREBF1,HLA-DRB1,microglia_snrna_sample_coactivity,18,-0.1804060544340233,0.4737689484824147,-0.18009159763390786,0.2910876664571747,0.7,0.1927428000001874,0.123035642086263,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
RELA,CD74,microglia_snrna_sample_coactivity,18,0.15376676986584106,0.5424031647570589,0.15106336353895844,0.2535817272743294,0.695,0.062488568855671146,0.6072988296607282,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
JUN,LAMP2,microglia_snrna_sample_coactivity,18,0.1496388028895769,0.5534228921214379,0.12350156632211927,0.21969833309007614,0.695,0.11312740372107477,0.20766387318271254,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
JUN,HLA-DRB1,microglia_snrna_sample_coactivity,18,0.13035119540030585,0.6061764011457613,0.1424473621741616,0.27608759451570275,0.695,0.11312740372107477,0.123035642086263,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
MAFB,HLA-DRB1,microglia_snrna_sample_coactivity,18,-0.09698128937782756,0.7018515480315656,-0.10103986354654458,0.271858384632433,0.695,0.15371873232611807,0.123035642086263,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
CEBPA,NFKBIA,microglia_snrna_sample_coactivity,18,-0.15170278637770898,0.5479006675946312,-0.13066095205886308,0.2837081480031408,0.695,0.10878490914446931,0.1697273424971324,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
JUN,SOD1,microglia_snrna_sample_coactivity,18,0.13725490196078433,0.5870615369663568,0.10627458989959795,0.24103365017808917,0.69,0.11312740372107477,0.04191936277763611,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
STAT3,LPL,microglia_snrna_sample_coactivity,18,0.12693498452012383,0.6157269826949079,0.11608567464446759,0.24857005716244124,0.69,0.554013960823625,0.03654409071550955,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
FOS,SLC6A12,microglia_snrna_sample_coactivity,18,-0.06155188134985705,0.8082965497289698,-0.1048772669014877,0.22794724494636343,0.69,0.119811221493999,0.005235053770261707,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
FOS,LPL,microglia_snrna_sample_coactivity,18,-0.09391124871001032,0.7108992592881785,-0.11715268287292091,0.2617577919671707,0.69,0.119811221493999,0.03654409071550955,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
CEBPA,LAMP2,microglia_snrna_sample_coactivity,18,0.15789473684210525,0.5314832784708439,0.15476767198399372,0.2430733066559043,0.685,0.10878490914446931,0.20766387318271254,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
CEBPB,NQO1,microglia_snrna_sample_coactivity,18,0.14352795307505176,0.5699151554688758,0.14449713024036703,0.2879124266441256,0.685,0.26683700723042186,0.004700027471715943,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
KLF4,GBA,microglia_snrna_sample_coactivity,18,-0.10525383225503793,0.6776636362826254,-0.1225705053111272,0.24680558195217517,0.685,0.004496761225571431,0.018423307204581504,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
STAT3,NQO1,microglia_snrna_sample_coactivity,18,0.18392841394062184,0.4650300974532353,0.16291290167036973,0.2698355560638564,0.68,0.554013960823625,0.004700027471715943,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
MAF,LPL,microglia_snrna_sample_coactivity,18,0.12693498452012383,0.6157269826949079,0.10603030116387503,0.2569340968163367,0.68,0.5656142420347043,0.03654409071550955,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
MAF,AP1G1,microglia_snrna_sample_coactivity,18,0.07739938080495357,0.7601672386317742,0.09953532224392216,0.2520493771402853,0.68,0.5656142420347043,0.2724491569792058,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
FOS,HLA-DPB1,microglia_snrna_sample_coactivity,18,0.1042311661506708,0.6806381463141873,0.09347036007696302,0.2793674415476321,0.675,0.119811221493999,0.2122423861272676,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
NFE2L2,LPL,microglia_snrna_sample_coactivity,18,0.1001031991744066,0.6926899392518374,0.12246995005615696,0.25356091279993387,0.675,0.4825569896100508,0.03654409071550955,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
SREBF1,NQO1,microglia_snrna_sample_coactivity,18,-0.08824311189058737,0.727700018156584,-0.11138383344580172,0.2544018941120719,0.675,0.1927428000001874,0.004700027471715943,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
MAFB,CST7,microglia_snrna_sample_coactivity,18,0.10950651234615058,0.66534336598954,0.1213065486607314,0.2598353995201552,0.67,0.15371873232611807,0.005594136825361683,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
CEBPA,APOE,microglia_snrna_sample_coactivity,18,0.10629514963880288,0.6746395315456968,0.10762548262548263,0.22132257654190526,0.67,0.10878490914446931,0.3446906182885147,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
FOS,C1QC,microglia_snrna_sample_coactivity,18,-0.12487100103199174,0.6215259168914699,-0.09724580900439381,0.29187896694621124,0.67,0.119811221493999,0.28887820968764655,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
MITF,HLA-DPB1,microglia_snrna_sample_coactivity,18,0.1475748194014448,0.5589695952802587,0.09755072807661078,0.2725960934310992,0.665,0.3646233379566823,0.2122423861272676,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
IRF8,PRDX1,microglia_snrna_sample_coactivity,18,0.09184726522187822,0.7170028416617739,0.10545592321293257,0.2565500506720193,0.665,0.3227524558446593,0.0546293123458819,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
BACH1,GPX4,microglia_snrna_sample_coactivity,18,-0.1042311661506708,0.6806381463141873,-0.09753649754215776,0.24645103876356123,0.665,0.7182959780743823,0.07986970746786617,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
RUNX1,AIF1,microglia_snrna_sample_coactivity,18,0.17234262125902994,0.49407642787678374,0.15624827065368477,0.2937839869270288,0.66,0.8827267977897237,0.09732376738152912,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
KLF4,PSAP,microglia_snrna_sample_coactivity,18,0.12651723271060117,0.6168989587558109,0.09232000341853525,0.23369944701772163,0.66,0.004496761225571431,0.5064787733429853,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
MAFB,LPL,microglia_snrna_sample_coactivity,18,0.12899896800825592,0.6099496263278286,0.12409206760671196,0.2871425201894042,0.655,0.15371873232611807,0.03654409071550955,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
RUNX1,HLA-DRB1,microglia_snrna_sample_coactivity,18,-0.08863881287220798,0.726523188938385,-0.11668979061002818,0.26900845933599027,0.655,0.8827267977897237,0.123035642086263,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
NRF1,HLA-DPB1,microglia_snrna_sample_coactivity,18,-0.13106295149638802,0.6041941281040613,-0.12344398340248966,0.24206764721051016,0.655,0.41908665570149395,0.2122423861272676,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
MAF,CST7,microglia_snrna_sample_coactivity,18,0.11375919243726322,0.6531041269853046,0.07786969379855352,0.23271934316947537,0.65,0.5656142420347043,0.005594136825361683,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
JUN,TREM2,microglia_snrna_sample_coactivity,18,0.1042311661506708,0.6806381463141873,0.1007373735394583,0.2334292747606547,0.65,0.11312740372107477,0.09963449707770816,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
CEBPB,HLA-DRB1,microglia_snrna_sample_coactivity,18,0.09489567025142268,0.7079939995171709,0.07074199504869633,0.2524687015763819,0.645,0.26683700723042186,0.123035642086263,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
IRF8,HLA-DPB1,microglia_snrna_sample_coactivity,18,-0.13106295149638802,0.6041941281040613,-0.12070759625390219,0.2737187848466554,0.645,0.3227524558446593,0.2122423861272676,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
ETS1,AP1G1,microglia_snrna_sample_coactivity,18,0.10835913312693499,0.6686595229846739,0.07555097510702394,0.24432732684877945,0.64,0.06352335494731437,0.2724491569792058,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
STAT1,HLA-DPB1,microglia_snrna_sample_coactivity,18,-0.1001031991744066,0.6926899392518374,-0.08017366294897689,0.25228239647272677,0.64,0.18370103613986088,0.2122423861272676,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
CEBPA,LGALS3,microglia_snrna_sample_coactivity,18,-0.11874033590633928,0.6388749826384559,-0.10020996706121296,0.2557867804142213,0.64,0.10878490914446931,0.013176599049038775,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
CEBPB,IRF8,microglia_snrna_sample_coactivity,18,0.1331269349845201,0.5984607651208833,0.11944574457663465,0.24484493594302353,0.635,0.26683700723042186,0.3227524558446593,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
MAF,LGALS3,microglia_snrna_sample_coactivity,18,0.09189469474490607,0.7168623988557168,0.0829718795331241,0.2553721348619181,0.635,0.5656142420347043,0.013176599049038775,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
BACH1,HLA-DRB1,microglia_snrna_sample_coactivity,18,-0.05944014510253947,0.8147636688787069,-0.08104572064278487,0.24521172029408894,0.635,0.7182959780743823,0.123035642086263,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
MAF,PRDX1,microglia_snrna_sample_coactivity,18,-0.13106295149638802,0.6041941281040613,-0.10904477582970022,0.24430665085701503,0.635,0.5656142420347043,0.0546293123458819,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
ETS1,APOE,microglia_snrna_sample_coactivity,18,0.10835913312693499,0.6686595229846739,0.07764106039968109,0.23441239181367723,0.63,0.06352335494731437,0.3446906182885147,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
ETS1,HLA-DPB1,microglia_snrna_sample_coactivity,18,0.07120743034055728,0.7788829476841138,0.05753138075313808,0.24054811322404165,0.63,0.06352335494731437,0.2122423861272676,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
IRF8,SLC6A12,microglia_snrna_sample_coactivity,18,0.041034587566571364,0.8715706840071309,0.07613746761016668,0.25975497299241623,0.63,0.3227524558446593,0.005235053770261707,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
ETS1,GBA,microglia_snrna_sample_coactivity,18,-0.0629514963880289,0.8040167566657793,-0.08493386079592977,0.27596053445665547,0.63,0.06352335494731437,0.018423307204581504,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
FOS,PLD3,microglia_snrna_sample_coactivity,18,0.10629514963880288,0.6746395315456968,0.1320754716981132,0.26865185342372677,0.625,0.119811221493999,0.20977653153134185,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
FOS,TXNIP,microglia_snrna_sample_coactivity,18,0.1042311661506708,0.6806381463141873,0.07893298647924887,0.28793423600624457,0.625,0.119811221493999,0.323668540357396,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
FOS,APOC1,microglia_snrna_sample_coactivity,18,0.11248710010319916,0.6567565630509027,0.10717781685565536,0.26797489640553807,0.62,0.119811221493999,0.12561418392770907,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
CEBPA,C1QC,microglia_snrna_sample_coactivity,18,0.09391124871001032,0.7108992592881785,0.09213550448132043,0.25974062405666626,0.62,0.10878490914446931,0.28887820968764655,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
SPI1,CST7,microglia_snrna_sample_coactivity,18,0.07761141166280575,0.759528533102002,0.09912252887236164,0.3012749748894117,0.62,0.3132576831893714,0.005594136825361683,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
IRF8,NFKBIA,microglia_snrna_sample_coactivity,18,0.08152734778121776,0.7477594697936525,0.06652705785229344,0.22535037324181464,0.615,0.3227524558446593,0.1697273424971324,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
MAF,GBA,microglia_snrna_sample_coactivity,18,0.04231166150670795,0.8676065335789527,0.06498849046549063,0.2740284890553311,0.615,0.5656142420347043,0.018423307204581504,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
SPI1,LPL,microglia_snrna_sample_coactivity,18,0.13106295149638802,0.6041941281040613,0.10359434616718696,0.29132469187412857,0.61,0.3132576831893714,0.03654409071550955,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
BACH1,IRF8,microglia_snrna_sample_coactivity,18,0.07739938080495357,0.7601672386317742,0.06478388810333627,0.2484922560366486,0.61,0.7182959780743823,0.3227524558446593,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
STAT3,GPX4,microglia_snrna_sample_coactivity,18,-0.0608875128998968,0.8103299008966292,-0.07467463056443908,0.23403357067343472,0.61,0.554013960823625,0.07986970746786617,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
PPARG,GBA,microglia_snrna_sample_coactivity,18,0.10629514963880288,0.6746395315456968,0.06955729405358192,0.24918061562903818,0.605,0.23448901936554328,0.018423307204581504,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
NFE2L2,CST7,microglia_snrna_sample_coactivity,18,0.08399043179947473,0.7403837689800539,0.08551771163085115,0.2594022324416463,0.605,0.4825569896100508,0.005594136825361683,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
FOS,NQO1,microglia_snrna_sample_coactivity,18,0.07973775170836209,0.7531315568748574,0.09204209236621846,0.27516362808271616,0.605,0.119811221493999,0.004700027471715943,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
FOS,MSR1,microglia_snrna_sample_coactivity,18,0.06914344685242517,0.7851478708666942,0.06102034374285684,0.23094759970458847,0.605,0.119811221493999,0.5341746024309856,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
ETS1,CTSB,microglia_snrna_sample_coactivity,18,0.06501547987616099,0.7977151313810279,0.06146057016120894,0.2592806839344972,0.605,0.06352335494731437,0.6474920997642787,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
JUN,B2M,microglia_snrna_sample_coactivity,18,-0.05675954592363261,0.8229893024799763,-0.0856826209675218,0.23841329037125955,0.605,0.11312740372107477,0.41985600825889346,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
NRF1,CST7,microglia_snrna_sample_coactivity,18,0.0818640917539184,0.7467498439888663,0.06855311982411727,0.2621004175465429,0.6,0.41908665570149395,0.005594136825361683,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
NFKB1,CST7,microglia_snrna_sample_coactivity,18,0.07761141166280575,0.759528533102002,0.07084052396699114,0.2925203839292771,0.6,0.3477197168557938,0.005594136825361683,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
MAFB,CD74,microglia_snrna_sample_coactivity,18,0.07327141382868937,0.7726309674360764,0.05888512339242266,0.28439308563146837,0.6,0.15371873232611807,0.6072988296607282,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
FOS,CD74,microglia_snrna_sample_coactivity,18,0.05882352941176471,0.8166542035684891,0.05494534381914172,0.2644195260474853,0.6,0.119811221493999,0.6072988296607282,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
BACH1,NQO1,microglia_snrna_sample_coactivity,18,-0.04146363088834828,0.8702385661104817,-0.08020857892214858,0.26299697709129005,0.6,0.7182959780743823,0.004700027471715943,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
MAF,NQO1,microglia_snrna_sample_coactivity,18,-0.049968991070573565,0.8439035804844924,-0.07847783886267387,0.2560674398535986,0.6,0.5656142420347043,0.004700027471715943,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
MAF,IL27RA,microglia_snrna_sample_coactivity,18,0.06707946336429307,0.7914253837974394,0.03904837471871383,0.245749137477674,0.595,0.5656142420347043,0.03142837163514966,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
FOS,HLA-DRA,microglia_snrna_sample_coactivity,18,0.0608875128998968,0.8103299008966292,0.05538837156484215,0.28035538817559064,0.595,0.119811221493999,0.27303007748142627,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
MITF,IFITM3,microglia_snrna_sample_coactivity,18,0.025799793601651185,0.9190604851409846,0.06207794356471423,0.3002028760637613,0.595,0.3646233379566823,0.04161031083697793,not_gene_mappable_from_processed_peak_matrix,not_available,False,candidate TF-target coactivity edge; not validated regulation
