source,target,score,source_idx,target_idx
APP,NUMB,745,2796,2198
AUTS2,NRXN1,745,1297,340
BCL2L1,CLU,745,2750,1425
BRAF,EML4,745,1376,325
CBL,JAK1,745,1877,107
CD300A,TYROBP,745,2549,2687
CD4,CIITA,745,1900,2358
CD86,FCGR1A,745,657,172
CDKN2A,NFE2L2,745,1534,470
CEPT1,CHKA,745,150,1829
CLTC,TPM3,745,2528,186
CLU,TGFB1,745,1425,2695
CORO1C,FLOT2,745,2016,2474
CREBBP,HDAC4,745,2352,536
CSF1R,PLCB2,745,1025,2257
CSF1R,STAT1,745,1025,481
CTNNB1,IL1B,745,583,407
CTSS,HLA-DRA,745,177,1103
CTSS,XIAP,745,177,2929
DNAJB6,HSPH1,745,1390,2062
EIF3H,RPL31,745,1491,396
EIF4A2,FXR1,745,738,724
EML4,GRB2,745,325,2550
EP300,SUZ12,745,2857,2483
GAPDH,SERPINE1,745,1898,1334
GNAI2,RGS7,745,605,279
GNB1,PRKACB,745,1,123
HMGB1,ITGAV,745,2060,477
HNRNPU,STAU1,745,283,2776
IRF8,TNF,745,2426,1098
ITGA9,ITGB2,745,578,2826
JAK1,MAPK1,745,107,2835
KDM3B,SMARCA4,745,1007,2660
KRIT1,RHOA,745,1314,601
LRP1,SCARB1,745,1962,2042
LYN,PRKDC,745,1448,1442
MAP2K4,MAP3K2,745,2457,417
MAP3K1,TNFRSF1A,745,933,1897
MED14,NCOR1,745,2891,2461
MLLT6,SEPTIN6,745,2497,2926
MSN,SYK,745,2902,1564
MYH9,RHOA,745,2850,601
NIPBL,ZNF638,745,917,373
NR3C1,TNF,745,1016,1098
POU2F1,XRCC5,745,202,508
PRDX1,SOD2,745,84,1234
PRKN,SMURF1,745,1238,1328
PSMD1,RPSA,745,527,581
SNAP25,VTI1A,745,2734,1741
TACC1,TDRD7,745,1432,1574
TANK,TLR4,745,452,1594
TLR2,TNFRSF1A,745,880,1897
UBE2B,UBR3,745,1003,459
AFTPH,AP1B1,744,360,2842
AP2A2,ITSN2,744,1764,299
APP,MBP,744,2796,2633
ARID5B,PBRM1,744,1674,608
ARPC1B,WIPF1,744,1329,466
ATRX,FUBP1,744,2913,120
C9orf72,SETX,744,1536,1623
CBL,GAB2,744,1877,1846
CD46,CD9,744,247,1896
CDC42,PLD1,744,31,713
CEBPB,NFKBIA,744,2778,2152
CR1,FCGR3A,744,246,200
CSF1R,TMEM119,744,1025,2014
CUL3,PSMD14,744,515,453
DDX5,PABPC1,744,2541,1479
EIF4E,XPO1,744,843,352
ESR1,PIAS1,744,1223,2312
FTL,GPX4,744,2706,2638
FUS,SARNP,744,2386,1957
GNB1,PIK3CB,744,1,685
HIF1A,KDM4B,744,2181,2647
HIF1A,STAT6,744,2181,1961
HNRNPC,PKM,744,2136,2318
HNRNPK,XRCC5,744,1557,508
IFI16,RB1,744,195,2084
IGF1R,TGFB1,744,2344,2695
INSR,PDGFB,744,2651,2853
KIF1B,KLC1,744,9,2241
MSH3,PHF21A,744,960,1804
MTMR14,PIP4K2A,744,548,1648
NDFIP1,SMURF2,744,1015,2542
NSMCE2,UBA2,744,1500,2683
PTEN,RPTOR,744,1706,2566
PUDP,PYGL,744,2873,2164
RB1,SUZ12,744,2084,2483
SEC31A,TPM3,744,823,186
SF1,SRRM1,744,1822,40
SH3BP2,SH3KBP1,744,762,2880
AAK1,EPN2,743,369,2464
ACTR2,CAPZA2,743,364,1352
AKAP9,CACNA1C,743,1313,1893
APOE,SORT1,743,2699,146
ARHGAP35,HCLS1,743,2703,652
ARID1A,PTEN,743,45,1706
ARRB1,ITCH,743,1839,2757
ATAD2B,GPD2,743,297,445
ATRX,KMT2C,743,2913,1385
AXL,PIK3CA,743,2694,721
CBFB,KMT2A,743,2406,1874
CCR1,ITGB2,743,592,2826
CD4,LILRB1,743,1900,2716
CDC14B,CDC27,743,1572,2516
CNOT4,PABPC1,743,1369,1479
CREB1,STAT1,743,501,481
CXCL8,LPAR1,743,814,1584
CYLD,NFKBIA,743,2395,2152
DCTN4,PAFAH1B1,743,1028,2440
DDX3X,NLRP1,743,2893,2449
DHX9,GLIS3,743,224,1519
DYNC1I2,KCNQ1,743,461,1767
EIF3A,RPL13A,743,1748,2708
EP300,KDM3A,743,2857,388
FOXO1,INSR,743,2069,2651
FTO,HNRNPA2B1,743,2399,1269
HK2,PGK1,743,380,2914
HMGN1,RPL10,743,2816,2941
HMGN1,RPS12,743,2816,1202
HMOX1,SOD2,743,2848,1234
HNRNPA2B1,TRA2A,743,1269,1267
HNRNPA3,PURA,743,469,1011
HNRNPU,TOP1,743,283,2769
HSP90AA1,SNCA,743,2235,836
IFI16,IL1B,743,195,407
ITCH,MAP3K7,743,2757,1165
LYN,STAT1,743,1448,481
MRTFA,SMARCA4,743,2856,2660
MTREX,RPL31,743,929,396
OSBPL1A,VAPB,743,2594,2782
PDCD4,SMAD4,743,1739,2615
PDGFB,TGFB1,743,2853,2695
PIK3CA,RHOA,743,721,601
PIK3CD,PLCB2,743,6,2257
PIK3R1,STAT1,743,941,481
PLA2G4A,PLD1,743,231,713
RPL3,RPL41,743,2854,1958
RPL41,RPS18,743,1958,1113
RPS19,TTC37,743,2696,971
SMAD4,USP15,743,2615,1967
STRN,TNIK,743,316,712
UBE2B,UBE2D2,743,1003,1010
ACTB,ATG5,742,1248,1173
ANK3,MSN,742,1673,2902
ARAP1,GRB2,742,1834,2550
ARHGAP22,RHOA,742,1669,601
ATRX,PHIP,742,2913,1153
C9orf72,RIC1,742,1536,1522
CALM1,ITPR1,742,2215,543
CCAR1,U2SURP,742,1678,693
CD9,TSPAN14,742,1896,1699
CR1,ITGAX,742,246,2388
CTNNB1,TRIM33,742,583,160
DDIT4,RHEB,742,1686,1382
DDX39B,HNRNPH1,742,1097,1052
DNAJC13,SYNJ1,742,678,2801
EIF3H,RPL5,742,1491,132
EPHB2,SDCBP,742,35,1452
FSCN1,STAT3,742,1249,2505
GAPDH,PPARG,742,1898,551
GAPDH,TBK1,742,1898,1970
GSK3B,MAPK1,742,650,2835
HLA-DRA,LCP2,742,1103,1037
HNRNPA2B1,RALY,742,1269,2756
HNRNPD,SRSF4,742,821,52
HPS3,LYST,742,695,275
NFE2L2,STAT3,742,470,2505
NFKB1,PSMA1,742,846,1785
PCF11,SCAF4,742,1850,2800
RPL41,RPS25,742,1958,1876
RUNX2,TNFRSF11B,742,1135,1494
SRSF10,TCERG1,742,39,1020
UBE2D3,UBR5,742,848,1482
ADAM10,SPG7,741,2290,2430
ADNP,BPTF,741,2780,2547
BANP,CUX1,741,2427,1335
BTRC,EP300,741,1730,2857
BTRC,MAPK14,741,1730,1120
CBL,UBE2D3,741,1877,848
CCR5,GRK2,741,593,1827
CD4,IL27RA,741,1900,2663
CDC42,CDKN2A,741,31,1534
CDK5RAP2,TUBGCP3,741,1595,2128
CEBPB,KAT2B,741,2778,558
COPB1,STX18,741,1784,766
CREBBP,NFKBIA,741,2352,2152
CTBP2,KAT2B,741,1759,558
CUL1,MDM2,741,1381,1976
CX3CR1,TLR2,741,580,880
DICER1,RPS2,741,2226,2350
DNM2,RYR1,741,2659,2689
EEF1A1,HNRNPK,741,1151,1557
EIF4E,GIGYF2,741,843,530
EIF4E,LSM14A,741,843,2680
EP300,MAPK14,741,2857,1120
EPC1,PHF20,741,1658,2763
EPS15,PRKN,741,92,1238
FBXW8,UBE2D3,741,2029,848
FIG4,SBF2,741,1180,1777
GAPDH,MDM2,741,1898,1976
GAPDH,RPS2,741,1898,2350
GDAP1,SBF2,741,1466,1777
HMGB1,TLR1,741,2060,788
HMOX1,SOD1,741,2848,2799
HNRNPC,TRA2A,741,2136,1267
ITGB2,LCP1,741,2826,2080
ITSN1,RAC1,741,2808,1252
JUN,RPS6KA2,741,101,1239
JUN,TLR4,741,101,1594
LUC7L2,SRPK2,741,1373,1340
MAP3K7,TRRAP,741,1165,1327
NFE2L2,TXN,741,470,1583
NFKB1,STAT5B,741,846,2504
NFKB1,SYK,741,846,1564
NFKBIA,STAT3,741,2152,2505
PABPC1,UPF3A,741,1479,2135
PCF11,SRSF4,741,1850,52
PRKCD,SYK,741,610,1564
PTMA,RPL15,741,528,560
RB1,SMARCC1,741,2084,596
REL,RPS3,741,350,1840
RHEB,YWHAB,741,1382,2771
RHOA,SYK,741,601,1564
RPL41,RPS19,741,1958,2696
SMURF2,UBE2D2,741,2542,1010
TCERG1,U2SURP,741,1020,693
ACACA,PCCA,740,2495,2117
ADCY7,PRKCB,740,2394,2378
ALOX5AP,PLA2G4A,740,2061,231
APOE,PPARG,740,2699,551
ARHGAP5,KAZN,740,2146,15
BHLHE41,HIF1A,740,1923,2181
CBL,FLOT1,740,1877,1094
CD4,JAK1,740,1900,107
CLTC,WASL,740,2528,1357
CREBBP,SMARCA2,740,2352,1516
CSNK2A1,MTA3,740,2718,326
DDX39B,HNRNPR,740,1097,37
DDX46,LUC7L2,740,1004,1373
DHX9,PRKDC,740,224,1442
EIF4B,RPS8,740,1953,82
EPSTI1,IFIT1,740,2074,1711
ESR1,REL,740,1223,350
GAPDH,HMGB1,740,1898,2060
GAPDH,PECAM1,740,1898,2540
GAPDH,SOD2,740,1898,1234
HDAC8,HDAC9,740,2909,1262
HIF1A,HK2,740,2181,380
HNRNPU,IKBKB,740,283,1436
IFIT2,PARP14,740,1709,660
IL1B,IRAK3,740,407,1974
IL6,TNFSF13B,740,1264,2122
IRS2,YWHAZ,740,2124,1480
LUC7L2,SRSF10,740,1373,39
MAP4K4,MAPRE2,740,399,2600
MECP2,PRPF40A,740,2940,444
MTREX,RPL11,740,929,38
NACA,RPS23,740,1960,963
PIK3CA,STAT1,740,721,481
PIP5K1B,PLCB2,740,1549,2257
PPP2R5E,PPP3CB,740,2183,1690
PTMA,RPS19,740,528,2696
RAB5A,TBC1D15,740,557,1983
RAD23B,RPL21,740,1581,2057
RBM25,YY1,740,2196,2231
SLC30A9,SLC39A10,740,795,483
SMAD3,WTAP,740,2310,1235
SNAP25,STXBP3,740,2734,145
TYROBP,VSIG4,740,2687,2904
ADCY7,GNAI3,739,2394,147
AP3S2,RPL7A,739,2339,1624
APAF1,CFLAR,739,2001,490
APP,RTN4,739,2796,344
ARIH1,UBE2D3,739,2320,848
ATF2,EPC2,739,467,438
ATXN7,RPS27A,739,622,345
BCL2,CREBBP,739,2627,2352
BCL2,SPG7,739,2627,2430
BCL2,TNFRSF10B,739,2627,1416
CCL5,TLR2,739,2490,880
CD4,CD46,739,1900,247
CD4,IFNGR1,739,1900,1207
CD4,SCARB2,739,1900,817
CDC42,PARVB,739,31,2861
CLIP1,EML4,739,2037,325
CREB1,STAT5B,739,501,2504
CTNNA1,TLN2,739,1008,2298
CTSS,LAMP1,739,177,2132
CUX1,RB1,739,1335,2084
DDX17,DHX36,739,2852,702
DDX3X,HNRNPDL,739,2893,822
DDX5,KHDRBS1,739,2541,56
DOCK5,RAC1,739,1420,1252
DPP10,WTAP,739,410,1235
EP300,HSP90AB1,739,2857,1133
EP400,YEATS2,739,2045,732
FIG4,SOD1,739,1180,2799
GDAP2,PARP9,739,164,659
GNAI2,MAPK14,739,605,1120
GRB2,PAG1,739,2550,1468
IGF1R,YWHAB,739,2344,2771
INSR,SQSTM1,739,2651,1054
JAK3,SOCS6,739,2670,2629
KMT2E,TBL1XR1,739,1339,717
LRRTM4,NRXN3,739,381,2208
LYN,SOS1,739,1448,322
MECP2,YY1,739,2940,2231
MSR1,OLR1,739,1403,1907
NCOR2,RCOR1,739,2041,2237
NSF,STXBP3,739,2514,145
NUFIP2,RPL6,739,2475,2026
OXSR1,SLC12A6,739,579,2251
PFKFB3,PGK1,739,1635,2914
PRKAG2,STRADA,739,1383,2538
PRPF4B,U2SURP,739,1065,693
RPS23,SSBP1,739,963,1378
SETD3,SMYD3,739,2228,285
SMAD2,SMARCC1,739,2610,596
USP7,USP9X,739,2356,2892
AGFG1,EPN2,738,519,2464
AKAP11,PRKAR2A,738,2073,598
AKAP7,AKAP9,738,1199,1313
APAF1,CARD8,738,2001,2704
ARID1A,KDM3A,738,45,388
ATG7,LAMP1,738,549,2132
CANX,EEA1,738,1053,1995
CD4,JAK3,738,1900,2670
CUL1,UBE2D3,738,1381,848
CUL3,NQO1,738,515,2411
DCUN1D1,UBXN7,738,726,749
DHX15,HNRNPH1,738,781,1052
DHX9,HDLBP,738,224,539
ECPAS,RAD23B,738,1586,1581
FBXW4,SEM1,738,1731,1324
FCGR3A,VAV1,738,200,2650
FCHO2,PACSIN2,738,946,2860
GNAI2,PRKACB,738,605,123
GNB4,MAPK14,738,722,1120
HSP90AA1,IL6,738,2235,1264
HTRA1,PLEKHA1,738,1756,1755
IL1B,PTEN,738,407,1706
IL6,RUNX2,738,1264,1135
KALRN,RHOA,738,664,601
KDM3A,SMARCC1,738,388,596
KPNA3,NUP153,738,2089,1080
PIP4K2A,PLCB2,738,1648,2257
PLA2G4A,PRKCB,738,231,2378
PLEKHA1,PLEKHA2,738,1755,1433
PPARG,TLR4,738,551,1594
RAB11A,TRAPPC10,738,2308,2822
RAB1A,WDR41,738,363,952
SAFB,TAF15,738,2648,2489
SNTG1,STXBP3,738,1443,145
ABL1,YWHAZ,737,1618,1480
AOPEP,DENND1A,737,1570,1604
APP,PDIA3,737,2796,2269
ATF2,TRRAP,737,467,1327
BANP,CTNNB1,737,2427,583
BCL2,RTN4,737,2627,344
BICD1,PIK3C3,737,1931,2605
BIRC6,UBA6,737,312,809
BRD4,TAF1,737,2665,2907
C3,CCL2,737,2649,2486
CASK,TIAM1,737,2894,2798
CCL2,CD86,737,2486,657
CHD8,NSD3,737,2137,1431
CHI3L1,LGALS3,737,241,2167
CLEC7A,IL1B,737,1906,407
CLTC,KIF5B,737,2528,1657
CPEB4,EIF4E,737,1045,843
CRK,PIK3CD,737,2436,6
CST3,SERPING1,737,2744,1813
CX3CR1,IL1B,737,580,407
DHX9,TRA2B,737,224,736
EIF2AK2,TRIM22,737,318,1772
EP400,KANSL1L,737,2045,505
EWSR1,KHDRBS1,737,2841,56
FIG4,FUS,737,1180,2386
GAPVD1,RABGEF1,737,1609,1295
GOLPH3,RAB1A,737,914,363
GPR34,TMEM119,737,2895,2014
HK1,SLC2A3,737,1680,1903
HMGN1,RPS27,737,2816,185
HOOK3,PCM1,737,1438,1407
ITGA9,SAT1,737,578,2883
ITGAM,TYROBP,737,2387,2687
KALRN,STK17A,737,664,1284
KHDRBS1,RBFOX2,737,56,2849
LAMP1,TGOLN2,737,2132,385
MAP3K2,YWHAZ,737,417,1480
MAP3K7,USP22,737,1165,2468
MSL2,OGT,737,681,2908
MT-ATP6,RPL9,737,2951,791
MTREX,SETX,737,929,1623
NCK1,SOS2,737,683,2161
RAB11A,RAB2A,737,2308,1454
RBM39,SFPQ,737,2762,63
RNF111,UBC,737,2292,2043
ABCA1,LIPA,736,1579,1708
ABI2,NHSL1,736,494,1208
AFDN,USP9X,736,1240,2892
ATXN3,NCOR1,736,2221,2461
C1QA,ITGB2,736,32,2826
CACNA1D,SNAP25,736,612,2734
CANX,HLA-A,736,1053,1091
CCR1,JAK3,736,592,2670
CD4,PTK2B,736,1900,1424
CD47,CD9,736,645,1896
CD47,LILRB1,736,645,2716
CDC73,UBE2B,736,233,1003
CEBPD,EP300,736,1441,2857
CEP350,PPP2R3C,736,218,2150
CHCHD3,DNM1L,736,1367,1932
CNOT1,GIGYF2,736,2404,530
CST3,OGA,736,2744,1732
CTBP2,NCOR1,736,1759,2461
CTNNB1,MAPK1,736,583,2835
CXCL8,SERPINE1,736,814,1334
CYTH3,PIK3CB,736,1251,685
DAP3,NR3C1,736,191,1016
DDX39B,HNRNPF,736,1097,1665
DECR1,HADHB,736,1472,305
EEA1,TRIP11,736,1995,2220
EPN2,RPS27A,736,2464,345
FOXO1,IL6,736,2069,1264
GNB1,PRKCA,736,1,2544
HIF1A,SLC2A3,736,2181,1903
HNRNPK,PABPN1,736,1557,2140
IKBKB,IL6,736,1436,1264
ITGB5,PARVB,736,665,2861
KLHL2,KLHL24,736,886,731
MAPK1,PPARG,736,2835,551
MTA3,PHF20L1,736,326,1506
MX1,SP100,736,2818,525
PFKFB3,SLC2A3,736,1635,1903
PNISR,TTC14,736,1167,723
PPP2R5E,PPP3CC,736,2183,1415
RAB6A,USO1,736,1837,815
RALGAPB,RNF111,736,2768,2292
RASA1,RASA2,736,965,688
RRBP1,SEC31A,736,2740,823
SKIL,TGFBR1,736,711,1576
SMARCA4,TAF1,736,2660,2907
STRN,TPM3,736,316,186
TLR4,TYROBP,736,1594,2687
ULK2,UVRAG,736,2465,1841
ACTR2,ITSN1,735,364,2808
ADAR,RNASEH2B,735,188,2094
APP,CTSD,735,2796,1765
APP,DYRK1A,735,2796,2813
APPL1,PIK3CA,735,617,721
ARHGEF6,GRK5,735,2933,1749
ASXL2,DNMT3A,735,303,301
ATF2,EPC1,735,467,1658
ATM,CREB1,735,1863,501
ATP6V0A1,PPA2,735,2506,850
CCND3,E2F3,735,1128,1085
CCNT2,ELP2,735,425,2603
CD2AP,PDCD6IP,735,1136,574
CD4,VAV1,735,1900,2650
CD86,CSF1R,735,657,1025
CLTC,TGOLN2,735,2528,385
CPSF6,HNRNPC,735,1978,2136
CTNNB1,RPS27A,735,583,345
CXCL8,MAPK1,735,814,2835
DDX5,FXR1,735,2541,724
DLG1,LRRC7,735,752,111
DNM1L,SH3GLB1,735,1932,124
DTNBP1,ZNF804A,735,1078,475
DYNC1H1,LRRK2,735,2234,1934
EP300,SP3,735,2857,463
FCGRT,SUCO,735,2710,210
FCHO2,SNX9,735,946,1230
GAPDH,UBC,735,1898,2043
HIF1A,NFKBIA,735,2181,2152
HSP90AA1,UBC,735,2235,2043
HSP90AB1,IL6,735,1133,1264
IFNAR1,TBK1,735,2805,1970
IST1,VPS36,735,2414,2097
KDM6A,UTY,735,2896,2946
LRP1,SCARB2,735,1962,817
MAP2K1,YWHAH,735,2309,2846
NCK1,RAC1,735,683,1252
NFKB1,RHOA,735,846,601
NFKB1,TNFSF13B,735,846,2122
PAK2,RHOQ,735,750,334
PRPF40A,THOC2,735,444,2928
PTAFR,STAT1,735,49,481
RPL41,RPS2,735,1958,2350
SPI1,STAT6,735,1809,1961
SPI1,TREM2,735,1809,1126
ACTB,KDM3A,734,1248,388
AP1G1,CLTA,734,2413,1544
ARRB2,RHOA,734,2446,601
ATF2,EP400,734,467,2045
ATG7,BCL2L1,734,549,2750
BLNK,PRKCB,734,1724,2378
CBLB,CD2AP,734,643,1136
CEBPD,JUN,734,1441,101
CKAP5,DNMT3A,734,1806,301
CSNK2A1,RNF111,734,2718,2292
CTNNB1,CXCL8,734,583,814
EDEM3,UGGT1,734,227,420
EIF4A2,TPT1,734,738,2077
EP300,NFKBIA,734,2857,2152
EXOC2,STXBP3,734,1059,145
FBXW7,RBPJ,734,876,782
GAK,NUMB,734,758,2198
GATAD2B,RCOR1,734,184,2237
GOSR1,SNAP23,734,2479,2266
HMGN1,RSRC1,734,2816,704
HNRNPC,HSP90AA1,734,2136,2235
HNRNPM,RBM4,734,2653,1825
IFNAR1,MX1,734,2805,2818
IGF2R,SCARB2,734,1236,817
IL1B,TXNIP,734,407,170
JUN,SUZ12,734,101,2483
KDM3B,KDM4B,734,1007,2647
KSR1,YWHAB,734,2470,2771
LUC7L3,U2SURP,734,2522,693
MAP2K5,SQSTM1,734,2311,1054
METTL25,METTL9,734,1991,2374
PABPC1,RPS18,734,1479,1113
PGK1,TIGAR,734,2914,1895
PLCB1,PLCG2,734,2733,2421
PRKCA,RHOA,734,2544,601
PTEN,RB1,734,1706,2084
RAB11A,WDR44,734,2308,2923
RAB3GAP2,VAPB,734,256,2782
RHOA,UBC,734,601,2043
RPS2,SOD2,734,2350,1234
SEC22A,STX6,734,663,221
SHPRH,ZNF609,734,1217,2305
TNFRSF1A,UBC,734,1897,2043
VAPA,WDR44,734,2584,2923
VAPB,WDR44,734,2782,2923
ACTB,PECAM1,733,1248,2540
ADAM10,APOE,733,2290,2699
ADAM17,APP,733,290,2796
AEBP2,YY1,733,1916,2231
ANAPC10,CDC14A,733,872,140
AP2A2,EPN2,733,1764,2464
APOE,STAT1,733,2699,481
APP,EPHB2,733,2796,35
ARNT,NPAS3,733,178,2147
ATG7,PRKN,733,549,1238
ATM,UBC,733,1863,2043
ATRX,MGMT,733,2913,1761
BCKDHB,IVD,733,1155,2258
BIN1,SH3GLB1,733,416,124
CHD1,MORF4L1,733,976,2330
CHKA,CHPT1,733,1829,2005
CXCL8,PECAM1,733,814,2540
DENND1A,NEK6,733,1604,1605
DGKB,PLCB1,733,1260,2733
DNAJB14,HSPA1B,733,844,1100
DYRK1A,SYNJ1,733,2813,2801
ENTPD1,HAVCR2,733,1721,1032
ESR1,MNAT1,733,1223,2179
FAF1,VAPB,733,91,2782
GAPDH,YWHAE,733,1898,2435
GNAI3,PRKACB,733,147,123
GRB2,PLEK,733,2550,367
HCK,LAPTM5,733,2751,53
HIF1A,PECAM1,733,2181,2540
HIF1A,PTK2,733,2181,1512
HNRNPD,TIAL1,733,821,1751
HNRNPK,RBFOX2,733,1557,2849
HSP90AA1,PRKDC,733,2235,1442
HSP90B1,HSPA1A,733,2008,1099
IL1B,RHOA,733,407,601
IL1B,TAB2,733,407,1220
IRF8,ITGAM,733,2426,2387
KEAP1,NFKB1,733,2658,846
MAP3K7,REL,733,1165,350
MAPK14,SPAG9,733,1120,2523
MKLN1,TBL1X,733,1366,2875
MT-ND2,RPS3,733,2948,1840
NGLY1,UBXN2B,733,563,1451
NUFIP2,RPS28,733,2475,2652
OLA1,RARS2,733,464,1162
OLFML3,P2RY12,733,159,701
P2RX7,P2RY12,733,2032,701
PIAS1,UBA2,733,2312,2683
PKM,RPL34,733,2318,852
PLEK,RGS7,733,367,279
RAB11A,STX12,733,2308,47
RB1CC1,VAPA,733,1445,2584
RPL26,VEZT,733,2453,1998
RPS25,SEC11A,733,1876,2335
SLMAP,STK3,733,619,1476
UBA6,UBE2E1,733,809,559
USP9X,WWP2,733,2892,2412
VPS29,WASHC4,733,2021,2009
AGFG1,RAB1A,732,519,363
ANKFY1,GAPVD1,732,2443,1609
APOE,C3,732,2699,2649
ARID4B,PBRM1,732,274,608
ARNT,CTNNB1,732,178,583
ATM,NF1,732,1863,2482
BCL2,BRD4,732,2627,2665
BCL6,STAT1,732,739,481
BCLAF1,SRSF10,732,1205,39
C1QB,CTSS,732,34,177
CCL2,IL6R,732,2486,187
CD68,CXCL10,732,2452,816
CDC42,EXOC6,732,31,1718
CDC73,IWS1,732,233,418
CDKN1A,MAPK1,732,1122,2835
CPEB3,EIF4E,732,1717,843
CSNK2A1,MORF4L1,732,2718,2330
CTSH,HLA-DQB1,732,2331,1106
CX3CR1,ITGAX,732,580,2388
DCP1A,UPF3A,732,611,2135
DDX17,PDCD4,732,2852,1739
DLGAP1,MAGI2,732,2576,1310
EIF2AK2,IFI27,732,318,2225
FMNL3,PRPF40A,732,1946,444
FXR1,ZC3HAV1,732,724,1371
HCK,STAT1,732,2751,481
HNRNPH1,PABPC1,732,1052,1479
HNRNPR,RPSA,732,37,581
HSP90AA1,MAPK8,732,2235,1668
IFI44L,PLSCR1,732,121,694
IFNGR1,IL4R,732,1207,2383
ITGAX,PECAM1,732,2388,2540
JUN,SPAG9,732,101,2523
KIDINS220,SNX27,732,289,182
KRIT1,ROCK2,732,1314,293
LRRK2,MAP1B,732,1934,944
MDM4,PTEN,732,244,1706
MSR1,TLR2,732,1403,880
MTSS1,PTPRD,732,1499,1526
NUFIP2,RPS29,732,2475,2159
PHC3,TNRC6B,732,710,2855
PPARG,SERPINE1,732,551,1334
PPARG,THRAP3,732,551,68
RAP1A,RAP1GAP2,732,153,2441
REV3L,SHPRH,732,1184,1217
RHOA,S100A4,732,601,183
RHOA,SEMA4D,732,601,1563
RPL21,RPL41,732,2057,1958
RPLP1,SIL1,732,2315,1009
SEL1L,UBXN4,732,2211,428
SETD2,SPOP,732,594,2521
UBR4,UBR5,732,25,1482
ACTB,RPL13A,731,1248,2708
AFF4,MED13,731,1001,2533
AGO3,HSP90AA1,731,67,2235
APC,IQGAP1,731,983,2341
ATF2,MORF4L1,731,467,2330
ATG7,RPTOR,731,549,2566
ATXN2,VAPB,731,2023,2782
BCL2,GSK3B,731,2627,650
CAPRIN1,DDX3X,731,1798,2893
CCL2,PPARG,731,2486,551
CCR1,TYROBP,731,592,2687
CD302,DICER1,731,450,2226
CDC42,LYN,731,31,1448
CDS2,DGKB,731,2730,1260
CLTC,GOLPH3,731,2528,914
CNOT1,GPBP1L1,731,2404,85
CSTF3,SNRNP70,731,1795,2707
DCP2,DDX17,731,984,2852
EP300,THRB,731,2857,561
ESR1,TLE3,731,1223,2316
G3BP1,LSM14A,731,1029,2680
HNRNPH1,TRA2A,731,1052,1267
IFIT2,PHACTR4,731,1709,50
IRAK3,TLR5,731,1974,263
KIF5B,KTN1,731,1657,2169
KPNA4,XPO1,731,707,352
KSR1,RAP1A,731,2470,153
NFKB1,TNFRSF1B,731,846,11
PIK3R1,PLCB1,731,941,2733
PKM,RPS19,731,2318,2696
PLCB1,PPP3CA,731,2733,845
PPP2R5C,STRN,731,2233,316
RAB20,RABGEF1,731,2125,1295
RHOA,SMAD2,731,601,2610
RPRD2,XRN2,731,175,2743
UBC,USP33,731,2043,118
UBR1,UBXN7,731,2268,749
UHRF2,ZNF131,731,1524,922
ABI1,GRB2,730,1650,2550
ACTR3,CYFIP1,730,409,2243
ADAR,GRIA2,730,188,882
ADD1,CAPZA2,730,763,1352
ARPC1B,CYFIP1,730,1329,2243
ATRX,STAG2,730,2913,2930
BCL2,FOXO3,730,2627,1177
BCL2,NFKBIA,730,2627,2152
BRD4,TNF,730,2665,1098
CAMKMT,NSD3,730,331,1431
CANX,TMC8,730,1053,2560
CAP1,CAPZB,730,73,26
CCND3,CCNH,730,1128,966
CLASRP,IQGAP1,730,2702,2341
CLU,SPP1,730,1425,830
CTNNB1,MSN,730,583,2902
CXCL10,OAS1,730,816,2027
DCP2,UPF3A,730,984,2135
DNMT3A,PRAM1,730,301,2654
EIF3A,TPR,730,1748,230
ESR1,UIMC1,730,1223,1047
EXOC6,SNAP25,730,1718,2734
FLOT1,SDCBP,730,1094,1452
GCC2,RAB2A,730,401,1454
GNAI2,PRKCB,730,605,2378
GNB4,GRIK2,730,722,1169
HCLS1,VAV1,730,652,2650
HIF1A,LAMP2,730,2181,2927
HSP90AB1,PRKDC,730,1133,1442
IQCJ-SCHIP1,TAOK1,730,706,2476
KIF13B,KIF1B,730,1428,9
LYPLA1,PLA2G4A,730,1447,231
MRC1,PPARG,730,1645,551
NCOR2,SMAD2,730,2041,2610
NFKBIA,SYK,730,2152,1564
NIPBL,SCAF11,730,917,1941
NKTR,PTGES3,730,586,1959
OPA1,YME1L1,730,745,1651
PIK3C2A,SNX18,730,1788,928
PIK3R1,TIAM1,730,941,2798
PLCB1,SYNJ1,730,2733,2801
RAB3GAP1,VAPA,730,426,2584
RB1,SS18,730,2084,2595
RBL2,UBR4,730,2398,25
RPS27A,SEM1,730,345,1324
SRPK2,TRA2B,730,1340,736
VAV1,WASF2,730,2650,46
VPS54,VTI1A,730,357,1741
ACTB,CXCL8,729,1248,814
ALCAM,PECAM1,729,642,2540
AP3S2,SYNRG,729,2339,2496
ATR,MSH3,729,692,960
CCL2,GAPDH,729,2486,1898
CD47,TREM2,729,645,1126
CD81,LAMP1,729,1766,2132
CDC73,CHD1,729,233,976
COPB1,SCFD1,729,1784,2141
CORO1A,LAPTM5,729,2385,53
CTSD,TFEB,729,1765,1127
DCP1A,SMG1,729,611,2370
DHX9,SETX,729,224,1623
DICER1,TUT4,729,2226,95
DNAJC3,HSPH1,729,2107,2062
