gene,pathology_axis_class,degree,degree_bin,n_scored_neighbors,n_same_class_neighbors,same_class_neighbor_fraction,mean_neighbor_therapeutic_like_percentile,mean_neighbor_broad_shift_percentile,therapeutic_like_score_percentile,tau_lowering_score_percentile,neuron_preservation_score_percentile,gliosis_penalty_percentile,broad_shift_score_percentile,neighbor_class_fraction::amyloid_lowering_candidate,neighbor_class_fraction::broad_reactive_state_shift,neighbor_class_fraction::dual_pathology_lowering_neuron_preserving,neighbor_class_fraction::gliosis_inflating,neighbor_class_fraction::mixed_or_unclear,neighbor_class_fraction::neuron_risk,neighbor_class_fraction::tau_lowering_neuron_preserving,degree_matched_null_pool_size,degree_bin_fallback_used,matched_degree_bin,same_class_neighbor_p,same_class_neighbor_z,neighbor_therapeutic_p,neighbor_therapeutic_z,neighbor_broad_shift_p,neighbor_broad_shift_z,same_class_neighbor_FDR,neighbor_therapeutic_FDR,neighbor_broad_shift_FDR,coherence_status,coherence_evidence_basis,degree_matched_enrichment_supported,is_named_audit_gene
PRKD3,neuron_risk,11,2,11,1,0.09090909090909091,27.86044299497214,75.79834216605518,15.246636771300448,15.54559043348281,5.642750373692078,61.77130044843049,63.67713004484305,0.0,0.18181818181818182,0.0,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.0,258,False,2,0.5724275724275725,-0.2748518241706062,0.8511488511488512,-1.1018686345491204,0.2917082917082917,0.4249831862829404,1.0,0.9983894867320046,0.9874223520840062,no_graph_support,no_degree_matched_enrichment,False,False
CYP20A1,mixed_or_unclear,18,3,18,1,0.05555555555555555,24.993771798704532,99.5079720976582,11.24813153961136,22.57100149476831,25.448430493273545,85.31390134529147,44.91778774289985,0.05555555555555555,0.8333333333333334,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,262,False,3,0.932067932067932,-1.4190294121597609,0.8481518481518482,-1.1478914070704846,0.014985014985014986,1.4950490171740993,1.0,0.9983894867320046,0.9113613659068206,no_graph_support,no_degree_matched_enrichment,False,False
PPP2CA,gliosis_inflating,388,9,388,45,0.11597938144329897,44.39413727212488,57.903876381119694,9.230194319880418,77.01793721973094,50.67264573991032,94.76831091180868,77.01793721973094,0.08762886597938144,0.04896907216494845,0.015463917525773196,0.11597938144329897,0.6365979381443299,0.08247422680412371,0.01288659793814433,267,False,9,0.15184815184815184,1.006114656866998,0.8641358641358642,-0.9053260313456882,0.1088911088911089,0.9997661978940103,1.0,0.9983894867320046,0.9775597536791566,no_graph_support,no_degree_matched_enrichment,False,False
YY1AP1,gliosis_inflating,32,4,32,4,0.125,22.024476831091178,95.21207025411061,8.221225710014949,28.213751868460392,30.08221225710015,91.33034379671152,55.79222720478326,0.0625,0.625,0.0,0.125,0.0625,0.125,0.0,263,False,4,0.24075924075924077,0.7499718125645851,0.8781218781218781,-1.2203690986827986,0.1798201798201798,1.0384619963232633,1.0,0.9983894867320046,0.9809384164222874,no_graph_support,no_degree_matched_enrichment,False,False
DNAJC1,neuron_risk,18,3,18,2,0.1111111111111111,23.84155455904335,93.86522172396612,7.025411061285501,9.230194319880418,3.849028400597907,80.56801195814649,86.02391629297459,0.05555555555555555,0.6666666666666666,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.0,262,False,3,0.5674325674325674,-0.22494328744018247,0.8711288711288712,-1.2598819061499067,0.15284715284715283,1.2112142316677696,1.0,0.9983894867320046,0.9809384164222874,no_graph_support,no_degree_matched_enrichment,False,False
IQCJ-SCHIP1,gliosis_inflating,1,0,1,0,0.0,11.061285500747385,54.33482810164425,6.614349775784753,13.079222720478326,28.550074738415542,90.695067264574,85.72496263079222,0.0,0.0,0.0,0.0,1.0,0.0,0.0,325,False,0,1.0,-0.4144282362128555,0.8551448551448552,-1.1259337118356814,0.6913086913086913,-0.47503104989581035,1.0,0.9983894867320046,0.9959452312393489,no_graph_support,no_degree_matched_enrichment,False,False
MKLN1,neuron_risk,93,7,93,10,0.10752688172043011,36.98466657023,77.36912740890754,6.01644245142003,8.034379671150973,7.473841554559043,85.46337817638266,78.8863976083707,0.15053763440860216,0.11827956989247312,0.03225806451612903,0.22580645161290322,0.34408602150537637,0.10752688172043011,0.021505376344086023,267,False,7,0.8711288711288712,-1.0270285663994871,0.8751248751248751,-0.9828415936863769,0.015984015984015984,1.4253468389116444,1.0,0.9983894867320046,0.9298527559397125,no_graph_support,no_degree_matched_enrichment,False,False
TXNDC11,gliosis_inflating,323,9,323,39,0.12074303405572756,44.39670132863153,57.45000856136649,5.007473841554559,78.8863976083707,62.5560538116592,97.19730941704036,88.75186846038864,0.0804953560371517,0.04953560371517028,0.018575851393188854,0.12074303405572756,0.631578947368421,0.08668730650154799,0.01238390092879257,267,False,9,0.06893106893106893,1.2033142917846045,0.8501498501498501,-0.8738772316849857,0.14385614385614387,0.7914905831650193,1.0,0.9983894867320046,0.9775597536791566,no_graph_support,no_degree_matched_enrichment,False,False
MAP3K4,gliosis_inflating,58,6,58,8,0.13793103448275862,29.708520179372194,84.98015566207928,4.970104633781764,5.605381165919283,24.43946188340807,91.29297458893872,92.75037369207772,0.034482758620689655,0.46551724137931033,0.017241379310344827,0.13793103448275862,0.1896551724137931,0.13793103448275862,0.017241379310344827,267,False,6,0.21678321678321677,0.5795256450878389,0.8621378621378621,-1.087182474538654,0.13386613386613386,0.9931018853937191,1.0,0.9983894867320046,0.9775597536791566,no_graph_support,no_degree_matched_enrichment,False,False
KANSL1L,neuron_risk,2,0,2,0,0.0,11.528400597907325,87.4439461883408,2.130044843049327,0.7847533632286996,1.8684603886397608,88.3034379671151,96.0762331838565,0.0,0.0,0.0,0.5,0.5,0.0,0.0,325,False,0,1.0,-0.4517858605503076,0.8601398601398601,-1.152813288324719,0.24975024975024976,0.8311318166824575,1.0,0.9983894867320046,0.9874223520840062,no_graph_support,no_degree_matched_enrichment,False,False
LRRC7,broad_reactive_state_shift,4,1,4,1,0.25,27.485052316890883,64.050822122571,1.4947683109118086,0.6352765321375187,28.84902840059791,96.22571001494768,97.08520179372198,0.0,0.25,0.0,0.0,0.5,0.25,0.0,236,False,1,0.26673326673326675,0.3088219654984358,0.8581418581418582,-1.0113536186476728,0.4905094905094905,-0.026183009779404763,1.0,0.9983894867320046,0.9918141338215687,no_graph_support,no_degree_matched_enrichment,False,False
NAA16,neuron_risk,9,2,9,0,0.0,26.71898355754858,89.03006145158612,34.97757847533632,74.58893871449925,4.932735426008969,52.95216741405082,59.19282511210763,0.1111111111111111,0.5555555555555556,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,258,False,2,1.0,-0.9631777181821067,0.8811188811188811,-1.174295605820351,0.21578421578421578,1.1038421434634726,1.0,0.9986760380661271,0.9874223520840062,no_graph_support,no_degree_matched_enrichment,False,False
STX16,neuron_risk,57,6,57,10,0.17543859649122806,29.534130543099153,83.26842891983321,4.559043348281016,30.418535127055307,5.269058295964125,93.08669656203288,81.46487294469357,0.017543859649122806,0.42105263157894735,0.0,0.10526315789473684,0.2631578947368421,0.17543859649122806,0.017543859649122806,267,False,6,0.3106893106893107,0.5573947528754525,0.8811188811188811,-1.180909254985987,0.17182817182817184,0.8915773154993482,1.0,0.9986760380661271,0.9809384164222874,no_graph_support,no_degree_matched_enrichment,False,False
NUAK1,mixed_or_unclear,1,0,1,0,0.0,2.8400597907324365,91.21823617339312,89.79820627802691,92.78774289985051,32.54857997010463,14.8355754857997,79.37219730941703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,325,False,0,1.0,-1.3897748506051997,0.9440559440559441,-1.5625744739405432,0.21478521478521478,1.0280341833360036,1.0,0.9999070696745115,0.9858751882765604,no_graph_support,no_degree_matched_enrichment,False,False
ST3GAL6,mixed_or_unclear,105,7,105,40,0.38095238095238093,36.75421738202007,75.69186418962204,89.72346786248131,91.4424514200299,37.705530642750375,14.8355754857997,66.21823617339312,0.11428571428571428,0.12380952380952381,0.02857142857142857,0.2,0.38095238095238093,0.13333333333333333,0.01904761904761905,267,False,7,0.8821178821178821,-0.9766662596485038,0.8891108891108891,-1.0567459025695187,0.06393606393606394,1.2097285685194745,1.0,0.9999070696745115,0.9641506034948658,no_graph_support,no_degree_matched_enrichment,False,False
CAMSAP2,tau_lowering_neuron_preserving,343,9,343,3,0.008746355685131196,44.178683645142875,56.789865209376515,89.57399103139014,91.18086696562034,88.56502242152466,63.30343796711509,42.37668161434978,0.07871720116618076,0.04956268221574344,0.014577259475218658,0.11078717201166181,0.6443148688046647,0.09329446064139942,0.008746355685131196,267,False,9,0.996003996003996,-1.23253892100399,0.906093906093906,-0.9638113167906869,0.27672327672327673,0.49907144434635187,1.0,0.9999070696745115,0.9874223520840062,no_graph_support,no_degree_matched_enrichment,False,False
SFT2D2,mixed_or_unclear,17,3,17,1,0.058823529411764705,22.067616284181835,98.23925085729358,88.93871449925261,59.23019431988041,83.96860986547085,14.8355754857997,12.742899850523168,0.058823529411764705,0.7058823529411765,0.0,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.0,262,False,3,0.916083916083916,-1.443332713567975,0.9230769230769231,-1.421775324670144,0.07792207792207792,1.4625322907899139,1.0,0.9999070696745115,0.9641506034948658,no_graph_support,no_degree_matched_enrichment,False,False
UBR4,mixed_or_unclear,23,4,23,3,0.13043478260869565,22.519009553519204,88.59751738480536,88.60239162929746,87.63079222720478,48.35575485799701,14.8355754857997,71.8236173393124,0.043478260869565216,0.5652173913043478,0.0,0.08695652173913043,0.13043478260869565,0.17391304347826086,0.0,263,False,4,0.7302697302697303,-0.9583136200704596,0.8921078921078921,-1.2479647088678674,0.33166833166833165,0.7011286542902504,1.0,0.9999070696745115,0.9874223520840062,no_graph_support,no_degree_matched_enrichment,False,False
CRADD,mixed_or_unclear,16,3,16,2,0.125,22.43787369207773,93.39499252615845,88.34080717488789,68.83408071748879,75.97159940209266,14.8355754857997,35.23916292974589,0.0,0.75,0.0,0.0625,0.125,0.0625,0.0,262,False,3,0.8201798201798202,-1.1742409089722181,0.9090909090909091,-1.389754284093222,0.16783216783216784,1.186414832189149,1.0,0.9999070696745115,0.9809384164222874,no_graph_support,no_degree_matched_enrichment,False,False
POGZ,mixed_or_unclear,97,7,97,35,0.36082474226804123,36.450772810626724,76.13841246359391,88.07922272047833,76.75635276532138,66.06875934230195,14.8355754857997,19.469357249626302,0.12371134020618557,0.14432989690721648,0.020618556701030927,0.1958762886597938,0.36082474226804123,0.13402061855670103,0.020618556701030927,267,False,7,0.926073926073926,-1.1789666114244202,0.9330669330669331,-1.1709002667547135,0.052947052947052944,1.253244384002582,1.0,0.9999070696745115,0.9617455715016692,no_graph_support,no_degree_matched_enrichment,False,False
TLE4,mixed_or_unclear,21,3,21,3,0.14285714285714285,22.770303936223215,92.88561463449356,87.4439461883408,75.85949177877428,65.47085201793722,14.8355754857997,38.45291479820628,0.047619047619047616,0.7142857142857143,0.0,0.0,0.14285714285714285,0.09523809523809523,0.0,262,False,3,0.8081918081918081,-1.1157587233727126,0.9050949050949051,-1.3879883513397562,0.17082917082917082,1.1772869512439532,1.0,0.9999070696745115,0.9809384164222874,no_graph_support,no_degree_matched_enrichment,False,False
REL,mixed_or_unclear,88,7,88,35,0.3977272727272727,36.4952778910178,70.89320899578746,87.14499252615845,82.24962630792227,80.64275037369207,47.94469357249626,19.35724962630792,0.07954545454545454,0.1590909090909091,0.022727272727272728,0.11363636363636363,0.3977272727272727,0.18181818181818182,0.045454545454545456,267,False,7,0.8141858141858141,-0.8231358651200135,0.9270729270729271,-1.1332859504385313,0.42957042957042957,0.4552390428540212,1.0,0.9999070696745115,0.9918141338215687,no_graph_support,no_degree_matched_enrichment,False,False
KLF12,mixed_or_unclear,82,7,82,29,0.35365853658536583,36.36434066134383,76.26098290130885,87.07025411061285,69.76831091180867,71.71150971599403,14.8355754857997,27.72795216741405,0.13414634146341464,0.0975609756097561,0.024390243902439025,0.21951219512195122,0.35365853658536583,0.14634146341463414,0.024390243902439025,267,False,7,0.955044955044955,-1.2485650064067542,0.936063936063936,-1.1886866787727906,0.04695304695304695,1.2860067562077848,1.0,0.9999070696745115,0.9617455715016692,no_graph_support,no_degree_matched_enrichment,False,False
C15ORF41,mixed_or_unclear,16,3,16,1,0.0625,23.108183856502244,99.44646860986546,86.84603886397608,84.19282511210763,53.99850523168909,32.77279521674141,16.031390134529147,0.0625,0.75,0.0,0.0,0.0625,0.125,0.0,262,False,3,0.9000999000999002,-1.3751290682502781,0.9010989010989011,-1.363421697796447,0.04095904095904096,1.4820681125054838,1.0,0.9999070696745115,0.957942057942058,no_graph_support,no_degree_matched_enrichment,False,False
CDYL,mixed_or_unclear,39,5,39,6,0.15384615384615385,21.045571269786514,91.72224138591852,85.68759342301944,79.18535127055306,55.4185351270553,14.8355754857997,9.491778774289983,0.02564102564102564,0.5384615384615384,0.0,0.1282051282051282,0.15384615384615385,0.15384615384615385,0.0,256,False,5,0.6863136863136863,-0.686946685367495,0.951048951048951,-1.2096806035945682,0.25074925074925075,0.7604768902209827,1.0,0.9999070696745115,0.9874223520840062,no_graph_support,no_degree_matched_enrichment,False,False
SPATA13,amyloid_lowering_candidate,9,2,9,0,0.0,26.527985384487625,91.4382992858329,85.53811659192824,95.51569506726456,15.732436472346786,35.949177877429,90.05979073243647,0.0,0.5555555555555556,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,258,False,2,1.0,-0.808147872398414,0.8881118881118881,-1.2200140941399242,0.15784215784215785,1.3332790231877039,1.0,0.9999070696745115,0.9809384164222874,no_graph_support,no_degree_matched_enrichment,False,False
NFIA,mixed_or_unclear,2,0,2,0,0.0,0.9715994020926755,98.03811659192826,84.56651718983558,65.99402092675636,66.96562032884903,14.8355754857997,18.721973094170405,0.0,0.0,0.0,0.0,0.0,1.0,0.0,325,False,0,1.0,-1.4430756708823533,0.961038961038961,-1.6067754370914795,0.1258741258741259,1.29671009359736,1.0,0.9999070696745115,0.9775597536791566,no_graph_support,no_degree_matched_enrichment,False,False
SPEN,mixed_or_unclear,319,9,319,195,0.6112852664576802,43.77047106287867,59.17068473508862,84.30493273542601,73.13153961136024,57.8101644245142,14.8355754857997,69.35724962630793,0.08150470219435736,0.050156739811912224,0.018808777429467086,0.11912225705329153,0.6112852664576802,0.10658307210031348,0.012539184952978056,267,False,9,0.9410589410589411,-1.6372975713632762,0.948051948051948,-1.1250147454754555,0.03696303696303696,1.5128247208858918,1.0,0.9999070696745115,0.957942057942058,no_graph_support,no_degree_matched_enrichment,False,False
MACO1,mixed_or_unclear,24,4,24,2,0.08333333333333333,21.73797957149975,99.18410563029397,84.04334828101643,70.70254110612855,59.828101644245145,14.8355754857997,23.13153961136024,0.041666666666666664,0.6666666666666666,0.0,0.0,0.08333333333333333,0.20833333333333334,0.0,263,False,4,0.8661338661338661,-1.0944397541471695,0.9020979020979021,-1.2212212755865375,0.011988011988011988,1.2541611787234326,1.0,0.9999070696745115,0.9113613659068206,no_graph_support,no_degree_matched_enrichment,False,False
ZBTB8OS,mixed_or_unclear,18,3,18,1,0.05555555555555555,21.003570835409402,99.47267895698388,83.5201793721973,63.19133034379672,67.52615844544096,14.8355754857997,8.520179372197308,0.05555555555555555,0.7222222222222222,0.0,0.0,0.05555555555555555,0.16666666666666666,0.0,262,False,3,0.949050949050949,-1.4776824640811261,0.9340659340659341,-1.5511682471913473,0.03596403596403597,1.5547274916851417,1.0,0.9999070696745115,0.957942057942058,no_graph_support,no_degree_matched_enrichment,False,False
BOD1L1,mixed_or_unclear,5,1,5,1,0.2,21.47234678624813,99.53662182361735,83.18385650224215,87.29446935724962,54.89536621823618,44.58146487294469,16.741405082212257,0.0,0.4,0.0,0.0,0.2,0.4,0.0,236,False,1,0.9000999000999002,-1.303986643610185,0.9180819180819181,-1.4385537847623775,0.07692307692307693,1.7726882480608148,1.0,0.9999070696745115,0.9641506034948658,no_graph_support,no_degree_matched_enrichment,False,False
ABHD12,mixed_or_unclear,85,7,85,28,0.32941176470588235,36.56511034907236,79.77710366657874,82.847533632287,60.01494768310912,68.75934230194319,14.8355754857997,35.05231689088191,0.1411764705882353,0.12941176470588237,0.023529411764705882,0.24705882352941178,0.32941176470588235,0.10588235294117647,0.023529411764705882,267,False,7,0.978021978021978,-1.4596612102515445,0.9140859140859141,-1.131976646648473,0.000999000999000999,1.7914984641314473,1.0,0.9999070696745115,0.3341658341658342,no_graph_support,no_degree_matched_enrichment,False,False
PEAK1,mixed_or_unclear,1,0,1,0,0.0,4.671150971599402,85.35127055306427,82.7727952167414,69.02092675635276,58.594917787742894,14.8355754857997,5.343796711509715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,325,False,0,1.0,-1.3672846419332403,0.9210789210789211,-1.4024723705971038,0.2867132867132867,0.7662523982024001,1.0,0.9999070696745115,0.9874223520840062,no_graph_support,no_degree_matched_enrichment,False,False
ARHGAP21,mixed_or_unclear,11,2,11,1,0.09090909090909091,23.709063731485262,92.05055034651447,82.7354260089686,79.6711509715994,44.13303437967115,14.8355754857997,53.69955156950673,0.0,0.5454545454545454,0.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,258,False,2,0.8851148851148851,-1.4536427809111963,0.8911088911088911,-1.2987992747038095,0.18681318681318682,1.1818602894509451,1.0,0.9999070696745115,0.9856439212960951,no_graph_support,no_degree_matched_enrichment,False,False
TIAM2,amyloid_lowering_candidate,13,2,13,0,0.0,22.312291594802804,97.6629872369783,82.17488789237667,75.0,49.40209267563528,14.8355754857997,52.95216741405082,0.0,0.7692307692307693,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,258,False,2,1.0,-0.8147280276623139,0.9200799200799201,-1.5217101093907863,0.12087912087912088,1.6118867929845644,1.0,0.9999070696745115,0.9775597536791566,no_graph_support,no_degree_matched_enrichment,False,False
PPP4R1,mixed_or_unclear,295,9,295,178,0.6033898305084746,44.08071748878923,59.452256086747234,82.13751868460389,50.48579970104634,93.49775784753363,54.44693572496263,33.44544095665172,0.09152542372881356,0.0576271186440678,0.020338983050847456,0.12542372881355932,0.6033898305084746,0.08813559322033898,0.013559322033898305,267,False,9,0.962037962037962,-2.0246348946691217,0.9180819180819181,-1.010378774842359,0.03496503496503497,1.6687913616700705,1.0,0.9999070696745115,0.957942057942058,no_graph_support,no_degree_matched_enrichment,False,False
ZNF562,mixed_or_unclear,20,3,20,1,0.05,19.562780269058294,99.48430493273544,81.42750373692078,59.26756352765321,65.91928251121077,14.8355754857997,71.8609865470852,0.05,0.8,0.0,0.0,0.05,0.1,0.0,262,False,3,0.962037962037962,-1.4245827155416693,0.957042957042957,-1.6475054852826856,0.030969030969030968,1.48054451119861,1.0,0.9999070696745115,0.9417400781037144,no_graph_support,no_degree_matched_enrichment,False,False
RHBDD1,mixed_or_unclear,37,5,37,2,0.05405405405405406,21.903405647800263,96.59637215691026,81.09118086696562,71.63677130044843,51.53213751868461,14.8355754857997,32.324364723467866,0.02702702702702703,0.6216216216216216,0.0,0.10810810810810811,0.05405405405405406,0.1891891891891892,0.0,256,False,5,0.981018981018981,-1.184058788948383,0.938061938061938,-1.1341770716549666,0.04195804195804196,1.1169630210619639,1.0,0.9999070696745115,0.957942057942058,no_graph_support,no_degree_matched_enrichment,False,False
SEPTIN2,mixed_or_unclear,180,8,180,84,0.4666666666666667,38.65969108121575,69.2789818966949,80.53064275037369,48.16890881913303,73.54260089686099,14.8355754857997,22.944693572496263,0.1111111111111111,0.08333333333333333,0.022222222222222223,0.18888888888888888,0.4666666666666667,0.10555555555555556,0.022222222222222223,265,False,8,0.8851148851148851,-1.3882688052049696,0.9530469530469531,-1.6849806652427786,0.08391608391608392,1.4986473417390827,1.0,0.9999070696745115,0.9641506034948658,no_graph_support,no_degree_matched_enrichment,False,False
UBR2,mixed_or_unclear,52,6,52,13,0.25,26.35104058870875,84.28984132459468,80.4185351270553,59.342301943198805,69.31988041853513,35.01494768310911,6.01644245142003,0.019230769230769232,0.4423076923076923,0.0,0.1346153846153846,0.25,0.15384615384615385,0.0,267,False,6,0.8211788211788211,-0.790893764036156,0.954045954045954,-1.5675220937179397,0.16383616383616384,0.9422597812634562,1.0,0.9999070696745115,0.9809384164222874,no_graph_support,no_degree_matched_enrichment,False,False
SMS,mixed_or_unclear,12,2,12,3,0.25,23.212506228201295,84.26756352765321,79.82062780269058,84.86547085201794,40.80717488789238,39.68609865470852,14.275037369207771,0.08333333333333333,0.6666666666666666,0.0,0.0,0.25,0.0,0.0,258,False,2,0.7672327672327672,-0.9293779582214622,0.9080919080919081,-1.4454663791948472,0.24475524475524477,0.87699161277537,1.0,0.9999070696745115,0.9874223520840062,no_graph_support,no_degree_matched_enrichment,False,False
CREM,mixed_or_unclear,6,1,6,3,0.5,20.559292476332832,66.25560538116592,78.84902840059792,84.08071748878923,25.22421524663677,14.8355754857997,8.183856502242152,0.16666666666666666,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.0,236,False,1,0.6373626373626373,-0.12289130479770588,0.9110889110889111,-1.4523500339424154,0.42657342657342656,0.09167666723375105,1.0,0.9999070696745115,0.9918141338215687,no_graph_support,no_degree_matched_enrichment,False,False
FAM120B,mixed_or_unclear,41,5,41,3,0.07317073170731707,21.27128221954865,95.58861059462613,78.36322869955157,71.15097159940208,49.850523168908815,33.66965620328849,12.294469357249628,0.024390243902439025,0.5853658536585366,0.024390243902439025,0.07317073170731707,0.07317073170731707,0.21951219512195122,0.0,256,False,5,0.9530469530469531,-1.1440688447088057,0.964035964035964,-1.2647443144828687,0.057942057942057944,1.109318925044323,1.0,0.9999070696745115,0.9617455715016692,no_graph_support,no_degree_matched_enrichment,False,False
MRPS28,mixed_or_unclear,12,2,12,2,0.16666666666666666,18.83719481813652,93.22060288988541,78.21375186846039,66.06875934230195,50.44843049327354,14.8355754857997,37.40657698056801,0.0,0.6666666666666666,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,258,False,2,0.8201798201798202,-1.2473695634608544,0.948051948051948,-1.6847457122374978,0.15984015984015984,1.3039271938329593,1.0,0.9999070696745115,0.9809384164222874,no_graph_support,no_degree_matched_enrichment,False,False
CCDC66,mixed_or_unclear,25,4,25,2,0.08,20.291479820627803,95.22421524663677,78.1390134529148,27.690582959641254,83.89387144992526,14.8355754857997,58.18385650224215,0.04,0.68,0.0,0.04,0.08,0.16,0.0,263,False,4,0.8901098901098901,-1.1247273990596318,0.954045954045954,-1.4065677091016926,0.15984015984015984,1.0397573814430576,1.0,0.9999070696745115,0.9809384164222874,no_graph_support,no_degree_matched_enrichment,False,False
MMP24OS,mixed_or_unclear,13,2,13,1,0.07692307692307693,25.21271702886053,99.70679544670575,77.87742899850522,77.24215246636771,43.7593423019432,36.696562032884906,23.579970104633784,0.0,0.8461538461538461,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,258,False,2,0.981018981018981,-1.6204739932391043,0.8891108891108891,-1.2808283417904502,0.024975024975024976,1.7216855764377625,1.0,0.9999070696745115,0.9417400781037144,no_graph_support,no_degree_matched_enrichment,False,False
DMXL2,tau_lowering_neuron_preserving,4,1,4,0,0.0,16.862855007473843,82.72608370702542,77.57847533632287,92.63826606875936,61.17339312406577,64.91031390134529,41.70403587443946,0.0,0.0,0.0,0.25,0.5,0.25,0.0,236,False,1,1.0,-0.3120925021305114,0.964035964035964,-1.7506656663666802,0.1928071928071928,0.9567424196741361,1.0,0.9999070696745115,0.9856439212960951,no_graph_support,no_degree_matched_enrichment,False,False
RPS6KA5,mixed_or_unclear,7,1,7,2,0.2857142857142857,20.932094811018576,76.59086055947043,76.94319880418536,83.66965620328848,35.2017937219731,38.67713004484305,9.417040358744394,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0,236,False,1,0.7872127872127872,-0.8727622789759109,0.9020979020979021,-1.420889765014499,0.26073926073926074,0.6007452782855923,1.0,0.9999070696745115,0.9874223520840062,no_graph_support,no_degree_matched_enrichment,False,False
TRERF1,mixed_or_unclear,91,7,91,32,0.3516483516483517,35.959444143300644,74.2912170042215,76.83109118086696,50.14947683109118,71.41255605381166,36.360239162929744,9.45440956651719,0.12087912087912088,0.12087912087912088,0.02197802197802198,0.21978021978021978,0.3516483516483517,0.14285714285714285,0.02197802197802198,267,False,7,0.958041958041958,-1.2422607097921572,0.9600399600399601,-1.2665482041679712,0.1258741258741259,0.9363780660448833,1.0,0.9999070696745115,0.9775597536791566,no_graph_support,no_degree_matched_enrichment,False,False
PHF11,mixed_or_unclear,22,4,22,1,0.045454545454545456,20.78067672238076,98.77530914526429,76.19581464872944,49.06576980568012,63.00448430493274,14.8355754857997,1.8310911808669652,0.045454545454545456,0.7272727272727273,0.0,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.0,263,False,4,0.964035964035964,-1.273615870335356,0.9250749250749251,-1.3357902993702555,0.024975024975024976,1.248790225321267,1.0,0.9999070696745115,0.9417400781037144,no_graph_support,no_degree_matched_enrichment,False,False
NIPSNAP2,mixed_or_unclear,30,4,30,3,0.1,19.834329845540605,95.98903836571999,75.18684603886398,85.87443946188341,79.93273542600897,66.21823617339312,50.29895366218236,0.03333333333333333,0.6666666666666666,0.0,0.03333333333333333,0.1,0.16666666666666666,0.0,263,False,4,0.7972027972027972,-1.0270746651306186,0.9530469530469531,-1.4215753144956438,0.14485514485514486,1.0771526671790612,1.0,0.9999070696745115,0.9775597536791566,no_graph_support,no_degree_matched_enrichment,False,False
SAMD8,mixed_or_unclear,31,4,31,2,0.06451612903225806,19.689956121317326,94.38497516755872,74.58893871449925,66.74140508221225,40.02242152466368,14.8355754857997,57.884902840059794,0.03225806451612903,0.6129032258064516,0.0,0.16129032258064516,0.06451612903225806,0.12903225806451613,0.0,263,False,4,0.957042957042957,-1.1807310155116664,0.9530469530469531,-1.4336538130128569,0.18181818181818182,0.9832170579975474,1.0,0.9999070696745115,0.9809384164222874,no_graph_support,no_degree_matched_enrichment,False,False
GPATCH2L,mixed_or_unclear,49,6,49,10,0.20408163265306123,29.0534150880083,89.03328147402458,74.51420029895365,52.20478325859492,55.19431988041853,14.8355754857997,7.88490284005979,0.02040816326530612,0.5102040816326531,0.0,0.14285714285714285,0.20408163265306123,0.12244897959183673,0.0,267,False,6,0.8961038961038961,-1.1158304187269439,0.9120879120879121,-1.2435655674002837,0.02197802197802198,1.430230881975001,1.0,0.9999070696745115,0.9417400781037144,no_graph_support,no_degree_matched_enrichment,False,False
SLC6A12,mixed_or_unclear,1,0,1,0,0.0,3.064275037369208,87.36920777279522,73.69207772795217,58.893871449925264,46.59940209267563,14.8355754857997,0.672645739910314,0.0,0.0,0.0,1.0,0.0,0.0,0.0,325,False,0,1.0,-1.3994703514277176,0.948051948051948,-1.4734785327993583,0.25574425574425574,0.8566060445758729,1.0,0.9999070696745115,0.9874223520840062,no_graph_support,no_degree_matched_enrichment,False,False
HERC3,mixed_or_unclear,1,0,1,0,0.0,5.15695067264574,68.68460388639761,73.39312406576981,84.26756352765321,16.77877428998505,14.8355754857997,52.69058295964125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,325,False,0,1.0,-1.3648147362601635,0.936063936063936,-1.4990635948262985,0.4785214785214785,0.14878735428044085,1.0,0.9999070696745115,0.9918141338215687,no_graph_support,no_degree_matched_enrichment,False,False
S100Z,mixed_or_unclear,81,7,81,28,0.345679012345679,36.86218605251988,76.24933104504605,73.01943198804184,47.01046337817638,57.21225710014948,14.8355754857997,32.28699551569507,0.13580246913580246,0.1111111111111111,0.037037037037037035,0.19753086419753085,0.345679012345679,0.14814814814814814,0.024691358024691357,267,False,7,0.9590409590409591,-1.2661981782403553,0.8891108891108891,-1.0175742678587134,0.055944055944055944,1.2182699861177666,1.0,0.9999070696745115,0.9617455715016692,no_graph_support,no_degree_matched_enrichment,False,False
