dataset,donor_id,feature,n_cells,mean,variance,q90,q95,q99,fraction_high_global_q95,top_10pct_mean,top_5pct_mean,top_1pct_mean
DLPFC,H21.33.021,disease_program_score,305,0.11493100469216899,0.814583346618592,1.462503968597402,1.7704101323168044,2.1905879022443604,0.12786885245901639,1.8362180960760086,2.0452841876420087,2.37215324295191
DLPFC,H21.33.022,disease_program_score,391,-0.2028739057273958,0.30831646507086186,0.4809415495614761,0.735962623879993,1.0257181179994441,0.0025575447570332483,0.7752511909541925,0.9546715790403161,1.2354678605496905
DLPFC,H21.33.023,disease_program_score,501,0.06326338100725805,0.4892517640287239,0.9299746582031346,1.2333604370225912,1.5935051665357851,0.033932135728542916,1.2820830698911538,1.487541345736176,1.9779289501516406
DLPFC,H21.33.025,disease_program_score,400,-0.3115337318644337,0.4586641057553786,0.6583072648351883,1.031630439999468,1.6350364706966096,0.0225,1.1522656415491688,1.404050370263988,1.8654809130211487
DLPFC,H21.33.026,disease_program_score,297,-0.07715382328535593,0.4578841483634426,0.8155580218312531,1.0665267679146837,1.558968946542922,0.020202020202020204,1.1406216679984569,1.3482507869621587,1.7281152899255552
DLPFC,H21.33.027,disease_program_score,529,0.15297617087898646,0.36852987978428425,0.8969793192425531,1.1443418930735012,1.398186648999898,0.022684310018903593,1.1756273322745021,1.3233928184422965,1.542644652133461
DLPFC,H21.33.028,disease_program_score,745,-0.11497422542970552,0.2936998749704093,0.6065821290359328,0.77143040645275,1.2137557545826947,0.005369127516778523,0.8634898018436087,1.0417261709821686,1.371499863727315
DLPFC,H21.33.029,disease_program_score,458,-0.19918366175132746,0.29046488382445174,0.47108476912699204,0.7248052634430011,1.3369222388118267,0.010917030567685589,0.8333264623692228,1.0872102511156394,1.5931354730724672
DLPFC,H21.33.030,disease_program_score,352,-0.20025775461046544,0.40641626099508343,0.6571428039809268,0.8483838887676216,1.4455974594197023,0.014204545454545454,0.9650704136311811,1.192728616083996,1.6070220419254757
DLPFC,H21.33.031,disease_program_score,157,0.018603037742257293,0.37185449929176434,0.8011937328331752,1.0822518800720844,1.5880671287300838,0.025477707006369428,1.1626679586926203,1.4126305798889751,1.9413656357275442
DLPFC,H21.33.032,disease_program_score,553,0.08863647737319849,0.2939043030517098,0.7715727671162271,0.9761741907859851,1.4680367592489258,0.014466546112115732,1.0631593908212416,1.247691747440684,1.656668932997398
DLPFC,H21.33.033,disease_program_score,721,-0.1937187394062488,0.29711773845009243,0.48959499115861665,0.7308138653098503,1.1874155358900478,0.008321775312066574,0.819372903986376,1.0407382560079275,1.5207402745341887
DLPFC,H21.33.034,disease_program_score,357,0.1788722354774669,0.5861261816448996,1.3238310312089072,1.5953616019644001,2.249450034343991,0.10364145658263306,1.7181592657140157,1.985113273611481,2.5545787975445844
DLPFC,H21.33.035,disease_program_score,288,-0.21118171797555674,0.2937254979936757,0.43061206836156274,0.643481790181616,1.3573858470335227,0.013888888888888888,0.8262572907917943,1.1137134164319449,1.933063420488674
DLPFC,H21.33.036,disease_program_score,218,0.44259074706135415,0.5708683925048058,1.3237624260089935,1.6424167181384133,2.44220859209354,0.10550458715596331,1.816358690615155,2.198005189092827,3.0081431668430407
DLPFC,H21.33.037,disease_program_score,276,-0.15831161715372338,0.2961134749400774,0.5927199481586491,0.7801330140101114,1.105263423389498,0.0036231884057971015,0.846486156015027,1.0172404880991432,1.3193483561555526
DLPFC,H21.33.038,disease_program_score,433,0.0097641195769091,0.7038989131454343,1.161438952150396,1.4601802088227944,1.9077523393338314,0.06235565819861432,1.5291909249093103,1.794994085263268,2.3245820356625684
DLPFC,H21.33.040,disease_program_score,467,0.3174237564693655,0.8898869647848852,1.5278686651167148,1.8320348502460038,2.696735877478491,0.16059957173447537,2.0302588552711707,2.3780911213466793,3.211881357786562
DLPFC,H21.33.041,disease_program_score,519,0.2873779139523199,0.4755614014783743,1.132608265887168,1.4064701111733438,1.8463490207778137,0.0674373795761079,1.4941762872477542,1.7296460184952198,2.2104637561441867
