dataset,donor_id,module,n_high_cells,n_low_cells,high_mean,low_mean,high_minus_low
MTG,H21.33.004,oxidative_stress_gene_preserved,18,180,0.9582929478751289,0.18768539561165704,0.7706075522634719
MTG,H21.33.005,dam_lipid_trem2_apoe,30,292,0.7573249836762747,0.12434250565424357,0.6329824780220311
MTG,H21.33.005,lysosomal_endolysosomal,30,292,1.1479866524537405,0.5155415996296765,0.632445052824064
MTG,H21.33.005,complement_phagocytosis,30,292,1.51187970439593,0.43260246617336795,1.079277238222562
MTG,H21.33.005,antigen_presentation,30,292,1.4265656212965647,0.5131762953959915,0.9133893259005732
MTG,H21.33.005,interferon_inflammatory,30,292,0.2901838521162669,0.23214412863328032,0.05803972348298658
MTG,H21.33.005,oxidative_stress_gene_preserved,30,292,1.2363392452398936,0.43600386432180666,0.8003353809180869
MTG,H21.33.006,dam_lipid_trem2_apoe,41,408,0.7873080947050234,0.16189523674912898,0.6254128579558944
MTG,H21.33.006,lysosomal_endolysosomal,41,408,1.2900804194008433,0.5914936672677013,0.698586752133142
MTG,H21.33.006,complement_phagocytosis,41,408,1.5268604290194627,0.4515948127589974,1.0752656162604652
MTG,H21.33.006,antigen_presentation,41,408,1.557864668892651,0.45765110183799385,1.1002135670546571
MTG,H21.33.006,interferon_inflammatory,41,408,0.2674269538100173,0.20851233384261528,0.05891461996740202
MTG,H21.33.006,oxidative_stress_gene_preserved,41,408,0.9465103178489499,0.34581542971963974,0.6006948881293102
MTG,H21.33.007,dam_lipid_trem2_apoe,19,185,0.8592388159350345,0.26408123619653084,0.5951575797385036
MTG,H21.33.007,lysosomal_endolysosomal,19,185,1.356534088912763,0.6234602154106708,0.7330738735020923
MTG,H21.33.007,complement_phagocytosis,19,185,1.4900873146559064,0.4593278081835927,1.0307595064723136
MTG,H21.33.007,antigen_presentation,19,185,1.5020573296045001,0.45376593736377924,1.0482913922407209
MTG,H21.33.007,interferon_inflammatory,19,185,0.4588818503053565,0.2994466772756061,0.1594351730297504
MTG,H21.33.007,oxidative_stress_gene_preserved,19,185,1.1248599416331242,0.4557246005212938,0.6691353411118304
MTG,H21.33.008,dam_lipid_trem2_apoe,39,382,0.7748142221035101,0.1694690951814202,0.60534512692209
MTG,H21.33.008,lysosomal_endolysosomal,39,382,1.388896480584756,0.6362617632169374,0.7526347173678185
MTG,H21.33.008,complement_phagocytosis,39,382,1.4043162572078216,0.47487539513260907,0.9294408620752126
MTG,H21.33.008,antigen_presentation,39,382,1.4779604795651557,0.43273915615693437,1.0452213234082213
MTG,H21.33.008,interferon_inflammatory,39,382,0.3300593300507619,0.21564416790195784,0.11441516214880404
MTG,H21.33.008,oxidative_stress_gene_preserved,39,382,1.2339979807535808,0.39709370735428096,0.8369042733992998
MTG,H21.33.009,dam_lipid_trem2_apoe,16,158,0.7412515450268984,0.2764860070958922,0.46476553793100617
MTG,H21.33.009,lysosomal_endolysosomal,16,158,1.5151423811912537,0.8668872928128967,0.648255088378357
MTG,H21.33.009,complement_phagocytosis,16,158,1.45479304343462,0.43180425125586835,1.0229887921787515
MTG,H21.33.009,antigen_presentation,16,158,1.5922915488481522,0.7924484500213514,0.7998430988268007
MTG,H21.33.009,interferon_inflammatory,16,158,0.3114758776500821,0.2140431647908084,0.09743271285927371
MTG,H21.33.009,oxidative_stress_gene_preserved,16,158,1.3342872262001038,0.5173040917025337,0.8169831344975701
MTG,H21.33.010,dam_lipid_trem2_apoe,49,482,0.941061195670342,0.3360226699209065,0.6050385257494355
MTG,H21.33.010,lysosomal_endolysosomal,49,482,1.4584802291831191,0.8476465496223002,0.6108336795608189
MTG,H21.33.010,complement_phagocytosis,49,482,1.5781608746976268,0.6728616001014888,0.905299274596138
MTG,H21.33.010,antigen_presentation,49,482,1.539511607617748,0.7157610848360536,0.8237505227816944
MTG,H21.33.010,interferon_inflammatory,49,482,0.3959437006590318,0.3197061641922383,0.07623753646679349
MTG,H21.33.010,oxidative_stress_gene_preserved,49,482,1.1739772010822684,0.5657435034196902,0.6082336976625783
MTG,H21.33.011,dam_lipid_trem2_apoe,24,239,0.5049158601711193,0.10646617702485128,0.39844968314626805
MTG,H21.33.011,lysosomal_endolysosomal,24,239,0.9335259646177292,0.4721107017170934,0.4614152629006358
MTG,H21.33.011,complement_phagocytosis,24,239,0.9889134876430035,0.25249601570133384,0.7364174719416696
MTG,H21.33.011,antigen_presentation,24,239,1.3429736346006393,0.5285180516572178,0.8144555829434216
MTG,H21.33.011,interferon_inflammatory,24,239,0.2336429792145888,0.2416876694772034,-0.008044690262614618
MTG,H21.33.011,oxidative_stress_gene_preserved,24,239,0.8267086856067181,0.13409691911860988,0.6926117664881082
MTG,H21.33.012,dam_lipid_trem2_apoe,11,107,0.789647714658217,0.24231433979818753,0.5473333748600295
MTG,H21.33.012,lysosomal_endolysosomal,11,107,1.2355432347817854,0.697825822596238,0.5377174121855474
MTG,H21.33.012,complement_phagocytosis,11,107,1.5120210214094683,0.4953813456764845,1.0166396757329839
MTG,H21.33.012,antigen_presentation,11,107,1.5087205605073408,0.7864257466291713,0.7222948138781695
MTG,H21.33.012,interferon_inflammatory,11,107,0.33275848762555554,0.22476177586016255,0.107996711765393
MTG,H21.33.012,oxidative_stress_gene_preserved,11,107,0.8664879419586875,0.41429403090031347,0.45219391105837403
MTG,H21.33.013,dam_lipid_trem2_apoe,26,256,0.6915537944206824,0.21745071024633944,0.474103084174343
MTG,H21.33.013,lysosomal_endolysosomal,26,256,1.186156078026845,0.7194477029261179,0.46670837510072705
MTG,H21.33.013,complement_phagocytosis,26,256,1.2796648328120892,0.5119115338893607,0.7677532989227285
MTG,H21.33.013,antigen_presentation,26,256,1.2138940027126899,0.5781927725183778,0.6357012301943121
MTG,H21.33.013,interferon_inflammatory,26,256,0.3395201042294502,0.24859869515057653,0.0909214090788737
MTG,H21.33.013,oxidative_stress_gene_preserved,26,256,1.310760083106848,0.6925155667122453,0.6182445163946027
MTG,H21.33.014,dam_lipid_trem2_apoe,13,123,0.786755749812493,0.2364288412216233,0.5503269085908696
MTG,H21.33.014,lysosomal_endolysosomal,13,123,1.4522904249338002,0.734369782897515,0.7179206420362853
MTG,H21.33.014,complement_phagocytosis,13,123,1.6292141584249644,0.5023467737000163,1.1268673847249482
MTG,H21.33.014,antigen_presentation,13,123,1.5452099855129535,0.5888254644909525,0.956384521022001
MTG,H21.33.014,interferon_inflammatory,13,123,0.3397281330365401,0.23609046044388438,0.10363767259265572
MTG,H21.33.014,oxidative_stress_gene_preserved,13,123,1.2820348464525664,0.46780273051765875,0.8142321159349076
MTG,H21.33.015,dam_lipid_trem2_apoe,23,221,0.7719976072726042,0.2696542005261145,0.5023434067464898
MTG,H21.33.015,lysosomal_endolysosomal,23,221,1.2380391566649727,0.6915479204638512,0.5464912362011215
MTG,H21.33.015,complement_phagocytosis,23,221,1.0399023113043413,0.5107515322137203,0.529150779090621
MTG,H21.33.015,antigen_presentation,23,221,1.6741376493288123,0.9730106163348547,0.7011270329939575
MTG,H21.33.015,interferon_inflammatory,23,221,0.19830790421237116,0.20448794907034792,-0.006180044857976769
MTG,H21.33.015,oxidative_stress_gene_preserved,23,221,1.0884467648423237,0.35600582237157347,0.7324409424707503
MTG,H21.33.016,dam_lipid_trem2_apoe,13,125,0.545589382831867,0.13977702808380127,0.4058123547480657
MTG,H21.33.016,lysosomal_endolysosomal,13,125,1.1343374068920429,0.5808582226037979,0.5534791842882449
MTG,H21.33.016,complement_phagocytosis,13,125,1.1784650545853834,0.3881217638254166,0.7903432907599668
MTG,H21.33.016,antigen_presentation,13,125,1.394418546786675,0.557403095126152,0.8370154516605229
MTG,H21.33.016,interferon_inflammatory,13,125,0.2120431478206928,0.24860003113746643,-0.03655688331677362
MTG,H21.33.016,oxidative_stress_gene_preserved,13,125,0.8896259573789743,0.2313638951778412,0.6582620622011331
MTG,H21.33.017,dam_lipid_trem2_apoe,45,446,0.5989136675993602,0.16611256353523698,0.4328011040641232
MTG,H21.33.017,lysosomal_endolysosomal,45,446,1.1842202915085687,0.6968803310207188,0.4873399604878499
MTG,H21.33.017,complement_phagocytosis,45,446,1.2803128838539124,0.5210134598505871,0.7592994240033253
MTG,H21.33.017,antigen_presentation,45,446,1.2349166340298123,0.5413181619392917,0.6935984720905206
MTG,H21.33.017,interferon_inflammatory,45,446,0.2702897330125173,0.23147266475074493,0.038817068261772364
MTG,H21.33.017,oxidative_stress_gene_preserved,45,446,1.1098325146569146,0.5337690219884496,0.576063492668465
MTG,H21.33.018,dam_lipid_trem2_apoe,40,391,0.7524960771203041,0.22877609510632121,0.5237199820139828
MTG,H21.33.018,lysosomal_endolysosomal,40,391,1.2787939578294754,0.7015746705367437,0.5772192872927316
MTG,H21.33.018,complement_phagocytosis,40,391,1.3816366717219353,0.4067385734042243,0.9748980983177109
MTG,H21.33.018,antigen_presentation,40,391,1.5819449156522751,0.5585046986789655,1.0234402169733097
MTG,H21.33.018,interferon_inflammatory,40,391,0.3515872314572334,0.2738301864899028,0.0777570449673306
MTG,H21.33.018,oxidative_stress_gene_preserved,40,391,1.1929662466049193,0.48759351125763506,0.7053727353472843
MTG,H21.33.019,dam_lipid_trem2_apoe,15,142,0.7231073200702667,0.07765991670984618,0.6454474033604205
MTG,H21.33.019,lysosomal_endolysosomal,15,142,1.0554319898287454,0.4978290021839276,0.5576029876448179
MTG,H21.33.019,complement_phagocytosis,15,142,1.2936331232388814,0.28196124102867826,1.011671882210203
MTG,H21.33.019,antigen_presentation,15,142,1.5029095570246378,0.39148797367660093,1.111421583348037
MTG,H21.33.019,interferon_inflammatory,15,142,0.2878206749757131,0.19470055632188288,0.09312011865383024
MTG,H21.33.019,oxidative_stress_gene_preserved,15,142,1.0636073271433513,0.1541521964778363,0.909455130665515
MTG,H21.33.020,dam_lipid_trem2_apoe,6,59,1.0398139854272206,0.33437727720050486,0.7054367082267157
MTG,H21.33.020,lysosomal_endolysosomal,6,59,1.5920550624529521,0.7990611778982615,0.7929938845546907
MTG,H21.33.020,complement_phagocytosis,6,59,1.6292863289515178,0.5294190225964885,1.0998673063550293
MTG,H21.33.020,antigen_presentation,6,59,1.4212097426255543,0.49252625946271217,0.9286834831628421
MTG,H21.33.020,interferon_inflammatory,6,59,0.6078440944353739,0.2396494652760231,0.3681946291593508
MTG,H21.33.020,oxidative_stress_gene_preserved,6,59,1.4435063302516937,0.6571630976967893,0.7863432325549045
MTG,H21.33.021,dam_lipid_trem2_apoe,14,133,0.8904163837432861,0.2667225120323045,0.6236938717109817
MTG,H21.33.021,lysosomal_endolysosomal,14,133,1.4327292101723808,0.753587622503589,0.6791415876687917
MTG,H21.33.021,complement_phagocytosis,14,133,1.52345609664917,0.5897641854178637,0.9336919112313062
MTG,H21.33.021,antigen_presentation,14,133,1.4734183975628443,0.43434449077996995,1.0390739067828743
MTG,H21.33.021,interferon_inflammatory,14,133,0.39976643877370016,0.24172742507959666,0.1580390136941035
MTG,H21.33.021,oxidative_stress_gene_preserved,14,133,1.3354926407337189,0.4061964824235529,0.929296158310166
MTG,H21.33.022,dam_lipid_trem2_apoe,47,465,0.7518675859938276,0.2671695154280432,0.48469807056578446
MTG,H21.33.022,lysosomal_endolysosomal,47,465,1.2300083561146513,0.7396338144938152,0.49037454162083616
MTG,H21.33.022,complement_phagocytosis,47,465,1.2550928833636832,0.5283491848297016,0.7267436985339816
MTG,H21.33.022,antigen_presentation,47,465,1.3311617742193507,0.5855956315353352,0.7455661426840154
MTG,H21.33.022,interferon_inflammatory,47,465,0.3279619093271012,0.25210689362338795,0.07585501570371322
MTG,H21.33.022,oxidative_stress_gene_preserved,47,465,1.1665518867208602,0.48667015805039354,0.6798817286704666
MTG,H21.33.023,dam_lipid_trem2_apoe,21,206,0.801397694008691,0.2134407107691163,0.5879569832395747
MTG,H21.33.023,lysosomal_endolysosomal,21,206,1.2442381836119152,0.6099298089308646,0.6343083746810506
MTG,H21.33.023,complement_phagocytosis,21,206,1.5934041227613176,0.5630191093654309,1.0303850133958867
MTG,H21.33.023,antigen_presentation,21,206,1.5236724217732747,0.5056560255080751,1.0180163962651996
MTG,H21.33.023,interferon_inflammatory,21,206,0.2976423076220921,0.22908736164998084,0.06855494597211126
MTG,H21.33.023,oxidative_stress_gene_preserved,21,206,0.9898924742426191,0.43895081712782963,0.5509416571147894
MTG,H21.33.025,dam_lipid_trem2_apoe,47,461,0.7895649728622842,0.23409657594050864,0.5554683969217755
MTG,H21.33.025,lysosomal_endolysosomal,47,461,1.3553915860805106,0.7143870270821122,0.6410045589983984
MTG,H21.33.025,complement_phagocytosis,47,461,1.5791514122739752,0.5934772883216626,0.9856741239523126
MTG,H21.33.025,antigen_presentation,47,461,1.594072367282624,0.4713679447349912,1.1227044225476328
MTG,H21.33.025,interferon_inflammatory,47,461,0.299860713646767,0.26472444240803833,0.035136271238728645
MTG,H21.33.025,oxidative_stress_gene_preserved,47,461,1.2014625909480643,0.3892161074920745,0.8122464834559897
MTG,H21.33.026,dam_lipid_trem2_apoe,16,159,0.8232308141887188,0.18129683824830084,0.6419339759404179
MTG,H21.33.026,lysosomal_endolysosomal,16,159,1.4416024722158909,0.6130692612075206,0.8285332110083703
MTG,H21.33.026,complement_phagocytosis,16,159,1.616370551288128,0.5610018595584534,1.0553686917296745
MTG,H21.33.026,antigen_presentation,16,159,1.6652088686823845,0.568887045079807,1.0963218236025773
MTG,H21.33.026,interferon_inflammatory,16,159,0.2335495911538601,0.198419415069826,0.0351301760840341
MTG,H21.33.026,oxidative_stress_gene_preserved,16,159,1.0397126227617264,0.4177672107639553,0.6219454119977711
MTG,H21.33.027,dam_lipid_trem2_apoe,54,534,0.7404448036794309,0.3002120316977358,0.4402327719816951
MTG,H21.33.027,lysosomal_endolysosomal,54,534,1.0267106106987707,0.5773228245895453,0.44938778610922536
MTG,H21.33.027,complement_phagocytosis,54,534,1.353424252183349,0.5519308079773567,0.8014934442059923
MTG,H21.33.027,antigen_presentation,54,534,1.4221346157568473,0.6060353974612911,0.8160992182955562
MTG,H21.33.027,interferon_inflammatory,54,534,0.22606351557705137,0.23760932639297028,-0.011545810815918905
MTG,H21.33.027,oxidative_stress_gene_preserved,54,534,0.8305310507615408,0.25454480136824903,0.5759862493932917
MTG,H21.33.028,dam_lipid_trem2_apoe,39,389,0.8308719664047926,0.2528986599305908,0.5779733064742018
MTG,H21.33.028,lysosomal_endolysosomal,39,389,1.2846433764848955,0.7307146814457861,0.5539286950391094
MTG,H21.33.028,complement_phagocytosis,39,389,1.7017029157051673,0.8298014963194154,0.8719014193857519
MTG,H21.33.028,antigen_presentation,39,389,1.6448750832141974,0.7382671691304921,0.9066079140837053
MTG,H21.33.028,interferon_inflammatory,39,389,0.29650212327639264,0.26872087655000026,0.027781246726392372
MTG,H21.33.028,oxidative_stress_gene_preserved,39,389,1.0516624282567928,0.5287990138739118,0.522863414382881
MTG,H21.33.029,dam_lipid_trem2_apoe,11,101,0.8676478998227553,0.30157337337732315,0.5660745264454321
MTG,H21.33.029,lysosomal_endolysosomal,11,101,1.2897165417671204,0.6617154065925296,0.6280011351745908
MTG,H21.33.029,complement_phagocytosis,11,101,1.527593124996532,0.5693055856050832,0.9582875393914488
MTG,H21.33.029,antigen_presentation,11,101,1.7482225136323408,0.787839924344922,0.9603825892874188
MTG,H21.33.029,interferon_inflammatory,11,101,0.400713404471224,0.3017855617079404,0.09892784276328359
MTG,H21.33.029,oxidative_stress_gene_preserved,11,101,0.9504581906578757,0.575200627935995,0.3752575627218807
MTG,H21.33.030,dam_lipid_trem2_apoe,13,124,0.772727730182501,0.18770328536629677,0.5850244448162042
MTG,H21.33.030,lysosomal_endolysosomal,13,124,1.3625660446973948,0.6346162266788944,0.7279498180185004
MTG,H21.33.030,complement_phagocytosis,13,124,1.648335365148691,0.5752508664323438,1.073084498716347
MTG,H21.33.030,antigen_presentation,13,124,1.7014603248009315,0.7083501702835483,0.9931101545173832
MTG,H21.33.030,interferon_inflammatory,13,124,0.29715508222579956,0.25894291362454813,0.03821216860125143
MTG,H21.33.030,oxidative_stress_gene_preserved,13,124,1.2094100759579585,0.33933676322621686,0.8700733127317416
MTG,H21.33.031,dam_lipid_trem2_apoe,22,212,0.8841237696734342,0.25478816116755865,0.6293356085058756
MTG,H21.33.031,lysosomal_endolysosomal,22,212,1.3309696127067914,0.6071960656850968,0.7237735470216946
MTG,H21.33.031,complement_phagocytosis,22,212,1.5497733842242847,0.5692590387924662,0.9805143454318185
MTG,H21.33.031,antigen_presentation,22,212,1.143349739638242,0.5125839571767258,0.6307657824615162
MTG,H21.33.031,interferon_inflammatory,22,212,0.15020308101719076,0.14737568419637545,0.0028273968208153144
MTG,H21.33.031,oxidative_stress_gene_preserved,22,212,0.9190091978419911,0.3106832175322299,0.6083259803097611
MTG,H21.33.032,dam_lipid_trem2_apoe,18,171,0.6159201123648219,0.20378362531201882,0.4121364870528031
MTG,H21.33.032,lysosomal_endolysosomal,18,171,1.0409178535143535,0.5910195888657319,0.4498982646486216
MTG,H21.33.032,complement_phagocytosis,18,171,1.127575523323483,0.3887322257485306,0.7388432975749524
MTG,H21.33.032,antigen_presentation,18,171,1.1912627220153809,0.5829092658925474,0.6083534561228334
MTG,H21.33.032,interferon_inflammatory,18,171,0.22706087016397053,0.2330549633816669,-0.005994093217696367
MTG,H21.33.032,oxidative_stress_gene_preserved,18,171,0.8809743060006036,0.3318954504024216,0.549078855598182
MTG,H21.33.033,dam_lipid_trem2_apoe,31,305,0.8300478958314464,0.23672538025945913,0.5933225155719873
MTG,H21.33.033,lysosomal_endolysosomal,31,305,1.3797237430849383,0.7107611885324854,0.6689625545524529
MTG,H21.33.033,complement_phagocytosis,31,305,1.4587793696311213,0.47887181434475007,0.9799075552863712
MTG,H21.33.033,antigen_presentation,31,305,1.4808990224715202,0.564176407993817,0.9167226144777032
MTG,H21.33.033,interferon_inflammatory,31,305,0.3872064866365925,0.2679425906939585,0.11926389594263404
MTG,H21.33.033,oxidative_stress_gene_preserved,31,305,1.169729801916307,0.5143901914846701,0.6553396104316368
MTG,H21.33.034,dam_lipid_trem2_apoe,12,115,1.0514694700638454,0.3681827539983003,0.6832867160655451
MTG,H21.33.034,lysosomal_endolysosomal,12,115,1.5341270764668782,0.8695393055677414,0.6645877708991368
MTG,H21.33.034,complement_phagocytosis,12,115,1.7685021956761677,0.6060866201701371,1.1624155755060306
MTG,H21.33.034,antigen_presentation,12,115,1.7325097421805065,0.6543003395847652,1.0782094025957414
MTG,H21.33.034,interferon_inflammatory,12,115,0.38886862620711327,0.3531101488548776,0.03575847735223564
MTG,H21.33.034,oxidative_stress_gene_preserved,12,115,1.2803348501523335,0.32937614554944245,0.9509587046028911
MTG,H21.33.035,dam_lipid_trem2_apoe,22,212,0.9742974395101721,0.3424906478316154,0.6318067916785567
MTG,H21.33.035,lysosomal_endolysosomal,22,212,1.3619006953456185,0.6506402724475231,0.7112604228980954
MTG,H21.33.035,complement_phagocytosis,22,212,1.6730122295292942,0.8281503412521111,0.8448618882771831
MTG,H21.33.035,antigen_presentation,22,212,1.8308506933125583,1.0260435716723495,0.8048071216402088
MTG,H21.33.035,interferon_inflammatory,22,212,0.3322793800722469,0.2840492105427778,0.04823016952946907
MTG,H21.33.035,oxidative_stress_gene_preserved,22,212,1.380528225140138,0.4602456376799997,0.9202825874601384
MTG,H21.33.036,dam_lipid_trem2_apoe,17,167,0.624798454782542,0.20509438221147674,0.4197040725710653
MTG,H21.33.036,lysosomal_endolysosomal,17,167,1.0681610458037432,0.6014766922432505,0.46668435356049265
MTG,H21.33.036,complement_phagocytosis,17,167,1.1153564558309668,0.41318194621694304,0.7021745096140237
MTG,H21.33.036,antigen_presentation,17,167,1.3232975286595963,0.6296512895001622,0.693646239159434
MTG,H21.33.036,interferon_inflammatory,17,167,0.27862121778375964,0.2340250770131985,0.04459614077056115
MTG,H21.33.036,oxidative_stress_gene_preserved,17,167,0.9709528667085311,0.4376888457172645,0.5332640209912666
MTG,H21.33.037,dam_lipid_trem2_apoe,12,119,0.7916566928227743,0.1966866551577544,0.5949700376650199
MTG,H21.33.037,lysosomal_endolysosomal,12,119,1.2116099844376247,0.5512924347104144,0.6603175497272102
MTG,H21.33.037,complement_phagocytosis,12,119,1.403990273674329,0.36318183421086864,1.0408084394634605
MTG,H21.33.037,antigen_presentation,12,119,1.4939781328042347,0.6412052663684893,0.8527728664357455
MTG,H21.33.037,interferon_inflammatory,12,119,0.29325538873672485,0.2126204318859998,0.08063495685072505
MTG,H21.33.037,oxidative_stress_gene_preserved,12,119,1.0552155673503876,0.4035672735767204,0.6516482937736672
MTG,H21.33.038,dam_lipid_trem2_apoe,9,83,0.7125449081261953,0.2539954268070589,0.4585494813191364
MTG,H21.33.038,lysosomal_endolysosomal,9,83,1.1831648349761963,0.5965067365442414,0.5866580984319549
MTG,H21.33.038,complement_phagocytosis,9,83,1.4488233857684665,0.3780859188143029,1.0707374669541636
MTG,H21.33.038,antigen_presentation,9,83,1.4339397682083979,0.538719341517931,0.8952204266904669
MTG,H21.33.038,interferon_inflammatory,9,83,0.3407498018609153,0.1938076597380351,0.1469421421228802
MTG,H21.33.038,oxidative_stress_gene_preserved,9,83,1.4392045007811651,0.45364494424268426,0.9855595565384809
MTG,H21.33.039,dam_lipid_trem2_apoe,11,105,0.8706068288196217,0.24019138869785128,0.6304154401217704
MTG,H21.33.039,lysosomal_endolysosomal,11,105,1.3220145810734143,0.7386105977353595,0.5834039833380548
MTG,H21.33.039,complement_phagocytosis,11,105,1.5721557248722424,0.5167582998673121,1.0553974250049303
MTG,H21.33.039,antigen_presentation,11,105,1.5726245858452537,0.5123263762110756,1.060298209634178
MTG,H21.33.039,interferon_inflammatory,11,105,0.3636286773464896,0.2249647604567664,0.13866391688972324
MTG,H21.33.039,oxidative_stress_gene_preserved,11,105,1.1393020261417737,0.5565485026155199,0.5827535235262538
MTG,H21.33.040,dam_lipid_trem2_apoe,20,199,0.8207652300596238,0.22764009626666507,0.5931251337929587
MTG,H21.33.040,lysosomal_endolysosomal,20,199,1.2904291242361068,0.6223213045890607,0.6681078196470461
MTG,H21.33.040,complement_phagocytosis,20,199,1.526030433177948,0.5064887261420639,1.019541707035884
MTG,H21.33.040,antigen_presentation,20,199,1.5710585236549377,0.4975952326352872,1.0734632910196504
MTG,H21.33.040,interferon_inflammatory,20,199,0.35476905629038813,0.2425762402951418,0.11219281599524633
MTG,H21.33.040,oxidative_stress_gene_preserved,20,199,1.1946850061416625,0.4672379638980981,0.7274470422435644
MTG,H21.33.041,dam_lipid_trem2_apoe,23,227,0.6860674891782843,0.211307713310624,0.47475977586766027
MTG,H21.33.041,lysosomal_endolysosomal,23,227,1.1613582916881726,0.6161304235720949,0.5452278681160777
MTG,H21.33.041,complement_phagocytosis,23,227,1.4901090367980625,0.5099033199349164,0.9802057168631461
MTG,H21.33.041,antigen_presentation,23,227,1.4069735148678655,0.6702156787007916,0.7367578361670739
MTG,H21.33.041,interferon_inflammatory,23,227,0.25234150951323303,0.24698500991655342,0.005356499596679609
MTG,H21.33.041,oxidative_stress_gene_preserved,23,227,0.8495687220407568,0.23769110047344594,0.611877621567311
MTG,H21.33.042,dam_lipid_trem2_apoe,23,227,0.5823492653991865,0.15970241298103122,0.4226468524181553
MTG,H21.33.042,lysosomal_endolysosomal,23,227,1.140234395213749,0.6604633428451774,0.47977105236857165
MTG,H21.33.042,complement_phagocytosis,23,227,1.3557574412097102,0.5705803816539076,0.7851770595558026
MTG,H21.33.042,antigen_presentation,23,227,1.3878454799237459,0.5784662854303873,0.8093791944933586
MTG,H21.33.042,interferon_inflammatory,23,227,0.24480831363926764,0.27311774746962053,-0.028309433830352893
MTG,H21.33.042,oxidative_stress_gene_preserved,23,227,0.9791205654973569,0.3990838708856557,0.5800366946117013
MTG,H21.33.043,dam_lipid_trem2_apoe,49,486,0.7842835516345744,0.25100140226046735,0.5332821493741071
MTG,H21.33.043,lysosomal_endolysosomal,49,486,1.0932103176506198,0.6465834751725197,0.44662684247810014
MTG,H21.33.043,complement_phagocytosis,49,486,1.3751811154034672,0.5906432438718439,0.7845378715316234
MTG,H21.33.043,antigen_presentation,49,486,1.4381131773092308,0.627712851965133,0.8104003253440978
MTG,H21.33.043,interferon_inflammatory,49,486,0.2611443385177729,0.2700758602148221,-0.008931521697049194
MTG,H21.33.043,oxidative_stress_gene_preserved,49,486,1.0644193036215646,0.29802222911713055,0.766397074504434
MTG,H21.33.044,dam_lipid_trem2_apoe,23,223,0.9509350683378137,0.2320512571610143,0.7188838111767994
MTG,H21.33.044,lysosomal_endolysosomal,23,223,1.4714193292286084,0.6789189543023773,0.7925003749262312
MTG,H21.33.044,complement_phagocytosis,23,223,1.550913955854333,0.5485837370691813,1.0023302187851517
MTG,H21.33.044,antigen_presentation,23,223,1.7634197939997134,0.8140502465813684,0.949369547418345
MTG,H21.33.044,interferon_inflammatory,23,223,0.2967623187148053,0.17101426268906872,0.12574805602573658
MTG,H21.33.044,oxidative_stress_gene_preserved,23,223,1.3923141930414282,0.39990489579102384,0.9924092972504044
MTG,H21.33.045,dam_lipid_trem2_apoe,18,178,1.023734860950046,0.37410077159659244,0.6496340893534536
MTG,H21.33.045,lysosomal_endolysosomal,18,178,1.4756692316797044,0.8046552675326218,0.6710139641470826
MTG,H21.33.045,complement_phagocytosis,18,178,1.579243818918864,0.45071359380577386,1.1285302251130902
MTG,H21.33.045,antigen_presentation,18,178,1.6579852335982852,0.6541857970564553,1.00379943654183
MTG,H21.33.045,interferon_inflammatory,18,178,0.43074367774857414,0.2874699599120054,0.14327371783656873
MTG,H21.33.045,oxidative_stress_gene_preserved,18,178,1.2528894146283467,0.7970867061548019,0.45580270847354476
MTG,H21.33.046,dam_lipid_trem2_apoe,14,139,0.9461063316890171,0.35690156424002684,0.5892047674489903
MTG,H21.33.046,lysosomal_endolysosomal,14,139,1.2614355215004511,0.6930128388482032,0.5684226826522479
MTG,H21.33.046,complement_phagocytosis,14,139,1.7198426638330733,0.8619345293628226,0.8579081344702507
MTG,H21.33.046,antigen_presentation,14,139,1.7677120651517595,0.7291797903373087,1.0385322748144508
MTG,H21.33.046,interferon_inflammatory,14,139,0.2677843155605452,0.2453504702170118,0.022433845343533404
MTG,H21.33.046,oxidative_stress_gene_preserved,14,139,0.9816387593746185,0.5179844071967996,0.4636543521778189
MTG,H21.33.047,dam_lipid_trem2_apoe,21,209,0.6990002344051996,0.2421562117323921,0.45684402267280755
MTG,H21.33.047,lysosomal_endolysosomal,21,209,1.066550036271413,0.5924415399440738,0.4741084963273393
MTG,H21.33.047,complement_phagocytosis,21,209,1.4967664650508337,0.6190958490069403,0.8776706160438934
MTG,H21.33.047,antigen_presentation,21,209,1.5374860706783475,0.705197559731999,0.8322885109463485
MTG,H21.33.047,interferon_inflammatory,21,209,0.20295079691069468,0.2909479262440969,-0.0879971293334022
MTG,H21.33.047,oxidative_stress_gene_preserved,21,209,1.1521044912792386,0.4506080535610327,0.701496437718206
