control_graph_id,control_type,seed,scenario_id,regulator,direction,magnitude,donor_id,n_cells,mean_euclidean_displacement,median_euclidean_displacement,max_euclidean_displacement,mean_cosine_similarity,mean_target_only_l1_delta_norm,mean_target_only_l2_delta_norm,mean_clipping_fraction,mean_movement_toward_centroid__lymphocyte,mean_movement_toward_centroid__micro_pvm_1,mean_movement_toward_centroid__micro_pvm_2,mean_movement_toward_centroid__micro_pvm_2_1_seaad,mean_movement_toward_centroid__micro_pvm_2_3_seaad,mean_movement_toward_centroid__micro_pvm_3_seaad,mean_movement_toward_centroid__micro_pvm_4_seaad,mean_movement_toward_centroid__monocyte
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,ELF1_down_0p25,ELF1,down,0.25,H20.33.004,4,0.0003616602534748381,0.00044832719140686095,0.0004855587612837553,0.9999999850988388,0.052973635281608616,0.024571498049719438,0.75,-2.3322179913520813e-05,-4.3272972106933594e-05,-2.8520822525024414e-05,-3.49879264831543e-05,-1.9818544387817383e-05,-4.357099533081055e-05,-4.5299530029296875e-05,-3.549456596374512e-05
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,ELF1_up_0p10,ELF1,up,0.1,H18.30.001,1,0.0001495558099122718,0.0001495558099122718,0.0001495558099122718,1.0,0.09853422385297912,0.022191249317120385,0.041666666666666664,-1.4424324035644531e-05,2.0742416381835938e-05,3.0040740966796875e-05,1.6808509826660156e-05,1.800060272216797e-05,2.586841583251953e-05,1.2755393981933594e-05,2.7418136596679688e-06
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,ELF1_up_0p10,ELF1,up,0.1,H18.30.002,5,0.0003414623148273677,0.00031916078296490014,0.0004578113730531186,0.9999999523162841,0.09853422385297925,0.02219124931712042,0.041666666666666664,-2.536773681640625e-05,2.8210878372192383e-05,2.745985984802246e-05,-1.3113021850585939e-07,-6.67572021484375e-07,2.282857894897461e-05,1.5664100646972657e-05,1.138448715209961e-05
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,ELF1_up_0p10,ELF1,up,0.1,H19.33.004,11,0.00023653034639375454,0.000215856300201267,0.00036884285509586334,1.0000000108372082,0.09893398098398518,0.022204437325131252,0.0303030303030303,-2.2083520889282227e-05,5.1606785167347304e-05,4.1311437433416195e-05,2.6469880884343926e-05,2.3197044025767934e-05,4.859945990822532e-05,4.532933235168457e-05,5.069645968350497e-05
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,ELF1_up_0p10,ELF1,up,0.1,H20.33.001,7,0.00021942610952204892,0.00021563979680649936,0.00026088213780894876,1.0000000085149492,0.09853422385297964,0.022191249317120486,0.041666666666666664,3.259629011154175e-05,4.882471902029855e-05,2.8048242841448102e-05,1.9524778638567242e-05,1.184429441179548e-05,3.873450415475028e-05,4.553794860839844e-05,6.090317453656878e-05
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,ELF1_up_0p10,ELF1,up,0.1,H20.33.002,4,0.0002138609161193017,0.00021313700563041493,0.0002315725141670555,1.0000000298023224,0.09853422385297961,0.022191249317120486,0.041666666666666664,2.082251012325287e-05,5.169212818145752e-05,3.2454729080200195e-05,2.6047229766845703e-05,1.665949821472168e-05,4.2811036109924316e-05,4.4405460357666016e-05,6.241351366043091e-05
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,ELF1_up_0p10,ELF1,up,0.1,H20.33.004,4,0.00023396575852530077,0.00024341447715414688,0.00025696883676573634,1.0000000149011612,0.09926711192648985,0.022215427331806894,0.020833333333333332,-2.431124448776245e-05,5.75333833694458e-05,5.2869319915771484e-05,4.3451786041259766e-05,3.775954246520996e-05,5.8963894844055176e-05,5.638599395751953e-05,6.69136643409729e-05
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,ELF1_up_0p25,ELF1,up,0.25,H18.30.001,1,0.00037391757359728217,0.00037391757359728217,0.00037391757359728217,0.9999998807907104,0.24633555963244905,0.05547812329280122,0.041666666666666664,-3.612041473388672e-05,5.1856040954589844e-05,7.534027099609375e-05,4.208087921142578e-05,4.506111145019531e-05,6.473064422607422e-05,3.2067298889160156e-05,6.9141387939453125e-06
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,ELF1_up_0p25,ELF1,up,0.25,H18.30.002,5,0.0008534767548553646,0.0007977267378009856,0.0011444907868281007,0.9999996185302734,0.24633555963244894,0.05547812329280116,0.041666666666666664,-6.347894668579102e-05,7.045269012451172e-05,6.862878799438477e-05,-3.0994415283203126e-07,-1.5377998352050782e-06,5.706548690795898e-05,3.914833068847656e-05,2.8407573699951173e-05
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,ELF1_up_0p25,ELF1,up,0.25,H19.33.004,11,0.0005914104589134116,0.0005397414788603783,0.0009222272783517838,0.9999998536976901,0.24733495245996295,0.055511093312828115,0.0303030303030303,-5.5653805082494564e-05,0.0001290440559387207,0.00010348450053821911,6.630745801058683e-05,5.814162167635831e-05,0.00012164224277843128,0.00011334094134244052,0.0001266544515436346
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,ELF1_up_0p25,ELF1,up,0.25,H20.33.001,7,0.0005485993294444467,0.0005391098675318062,0.0006522958865389228,0.9999998978206089,0.24633555963244885,0.05547812329280114,0.041666666666666664,8.106870310647147e-05,0.00012214694704328264,7.028239113943917e-05,4.898650305611747e-05,2.9870441981724332e-05,9.701933179582869e-05,0.00011398111070905413,0.0001522813524518694
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,ELF1_up_0p25,ELF1,up,0.25,H20.33.002,4,0.0005346899852156639,0.0005328285042196512,0.0005790526629425585,0.9999998658895493,0.24633555963244894,0.05547812329280115,0.041666666666666664,5.1509588956832886e-05,0.0001292973756790161,8.115172386169434e-05,6.532669067382812e-05,4.1812658309936523e-05,0.0001070946455001831,0.00011111795902252197,0.00015600770711898804
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,ELF1_up_0p25,ELF1,up,0.25,H20.33.004,4,0.0005850421512150206,0.0006087082147132605,0.0006425466272048652,0.9999998658895493,0.24816777981622454,0.05553856832951721,0.020833333333333332,-6.135739386081696e-05,0.0001440495252609253,0.00013253092765808105,0.00010882318019866943,9.466707706451416e-05,0.00014768540859222412,0.00014121830463409424,0.00016739219427108765
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,SPI1_down_0p10,SPI1,down,0.1,H18.30.001,1,0.00010749619104899466,0.00010749619104899466,0.00010749619104899466,1.0,0.04424017018174786,0.01771943257535292,0.4666666666666667,9.059906005859375e-06,-9.298324584960938e-06,-2.2411346435546875e-05,-2.0742416381835938e-05,-2.562999725341797e-05,-1.9073486328125e-05,-1.2993812561035156e-05,-2.1457672119140625e-06
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,SPI1_down_0p10,SPI1,down,0.1,H18.30.002,5,0.00018227867440145928,0.000157145710545592,0.0005185227491892874,1.0000000596046448,0.043443954829648176,0.01823399946358425,0.6133333333333333,8.165836334228516e-06,-7.486343383789062e-06,-6.079673767089844e-06,1.4901161193847656e-06,-1.055002212524414e-05,-2.8491020202636717e-06,-5.5909156799316405e-06,-1.4591217041015626e-05
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,SPI1_down_0p10,SPI1,down,0.1,H19.33.004,11,8.502822178839283e-05,4.448539039003663e-05,0.00041150220204144716,1.0000000108372082,0.0319617886387056,0.016037548807786524,0.7212121212121212,2.1769241853193804e-06,-2.953139218417081e-06,-3.321604295210405e-06,-1.0837208140980113e-07,-3.1048601323908027e-06,-4.042278636585582e-06,-2.373348582874645e-06,-1.1419708078557795e-05
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,SPI1_down_0p10,SPI1,down,0.1,H20.33.001,7,3.273473352497344e-05,3.587844912544824e-05,4.7401030315086246e-05,1.000000068119594,0.017786619908046815,0.011754353474212761,0.8476190476190476,-2.1968569074358257e-06,2.750328608921596e-06,5.108969552176339e-06,9.426048823765346e-06,8.64267349243164e-06,5.432537623814174e-06,4.3851988656180244e-06,-4.129750388009208e-07
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,SPI1_down_0p10,SPI1,down,0.1,H20.33.002,4,4.294205700716702e-05,4.2778845454449765e-05,4.7301698941737413e-05,1.0000000596046448,0.028853142505958496,0.015638075518261074,0.7666666666666666,-1.3386830687522888e-05,4.902482032775879e-06,8.225440979003906e-06,1.3142824172973633e-05,1.1608004570007324e-05,8.657574653625488e-06,4.932284355163574e-06,-2.771615982055664e-06
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,SPI1_down_0p10,SPI1,down,0.1,H20.33.004,4,4.342385727795772e-05,4.5343980673351325e-05,5.328183397068642e-05,1.0000000894069672,0.03076295774205673,0.016067652781016385,0.75,8.704140782356262e-06,2.2351741790771484e-06,3.4868717193603516e-06,8.717179298400879e-06,6.750226020812988e-06,4.157423973083496e-06,2.384185791015625e-06,-1.9371509552001953e-06
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,SPI1_down_0p25,SPI1,down,0.25,H18.30.001,1,0.0002688180247787386,0.0002688180247787386,0.0002688180247787386,0.9999999403953552,0.11060042545436932,0.04429858143838222,0.4666666666666667,2.2530555725097656e-05,-2.3365020751953125e-05,-5.626678466796875e-05,-5.2094459533691406e-05,-6.401538848876953e-05,-4.76837158203125e-05,-3.254413604736328e-05,-5.245208740234375e-06
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,SPI1_down_0p25,SPI1,down,0.25,H18.30.002,5,0.0004556886495265644,0.0003929979866370559,0.0012963602785021067,0.9999998450279236,0.10860988707412052,0.045584998658960665,0.6133333333333333,2.0432472229003907e-05,-1.869797706604004e-05,-1.531839370727539e-05,3.6478042602539064e-06,-2.636909484863281e-05,-7.128715515136718e-06,-1.4007091522216797e-05,-3.639459609985352e-05
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,SPI1_down_0p25,SPI1,down,0.25,H19.33.004,11,0.00021254814915168524,0.00011115340021206066,0.0010285968892276287,0.9999999891627919,0.07990447159676407,0.040093872019466334,0.7212121212121212,5.4145401174371894e-06,-7.4126503684303975e-06,-8.225440979003906e-06,-3.0886043201793323e-07,-7.748603820800781e-06,-1.0132789611816406e-05,-5.974010987715288e-06,-2.857771786776456e-05
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,SPI1_down_0p25,SPI1,down,0.25,H20.33.001,7,8.181340776250831e-05,8.968501788331196e-05,0.00011846268171211705,1.0000000085149492,0.04446654977011707,0.029385883685531904,0.8476190476190476,-5.534717014857701e-06,6.82898930140904e-06,1.2670244489397322e-05,2.3458685193743024e-05,2.1517276763916016e-05,1.3521739414760045e-05,1.0899135044642857e-05,-1.1026859283447266e-06
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,SPI1_down_0p25,SPI1,down,0.25,H20.33.002,4,0.00010737964475993067,0.0001069626487151254,0.00011829735740320757,0.9999999701976776,0.07213285626489657,0.039095188795652845,0.7666666666666666,-3.3522024750709534e-05,1.2263655662536621e-05,2.047419548034668e-05,3.281235694885254e-05,2.9042363166809082e-05,2.1636486053466797e-05,1.233816146850586e-05,-6.943941116333008e-06
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,SPI1_down_0p25,SPI1,down,0.25,H20.33.004,4,0.00010859224494197406,0.00011341046047164127,0.00013324730389285833,1.0000000298023224,0.07690739435514143,0.04016913195254074,0.75,2.1729618310928345e-05,5.4836273193359375e-06,8.791685104370117e-06,2.174079418182373e-05,1.6868114471435547e-05,1.0386109352111816e-05,5.930662155151367e-06,-4.887580871582031e-06
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,SPI1_up_0p10,SPI1,up,0.1,H18.30.001,1,0.00013780059816781431,0.00013780059816781431,0.00013780059816781431,1.0000001192092896,0.10000000000000023,0.027815950156019488,0.0,-1.3709068298339844e-05,2.193450927734375e-05,3.7550926208496094e-05,2.8252601623535156e-05,3.5643577575683594e-05,3.254413604736328e-05,2.3126602172851562e-05,6.556510925292969e-06
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,SPI1_up_0p10,SPI1,up,0.1,H18.30.002,5,0.000517323741223663,0.00048180611338466406,0.0006424578605219722,0.9999999046325684,0.09999999999999999,0.027815950156019446,0.0,4.129409790039062e-05,0.00010579824447631836,0.00010668039321899414,0.00012203454971313477,0.0001312375068664551,0.00010552406311035157,9.840726852416992e-05,0.0001360774040222168
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,SPI1_up_0p10,SPI1,up,0.1,H19.33.004,11,0.00033644434667869723,0.00030316325137391686,0.0005160070140846074,0.9999999729069796,0.10000000000000003,0.027815950156019457,0.0,-4.0843405506827615e-05,5.299394780939276e-05,5.452199415727095e-05,5.8921900662508875e-05,7.252259687943892e-05,5.783817984841087e-05,4.7464262355457656e-05,0.00011846965009515935
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,SPI1_up_0p10,SPI1,up,0.1,H20.33.001,7,0.00030312861781567335,0.0003001379664056003,0.00036358655779622495,1.0,0.10000000000000002,0.027815950156019453,0.0,0.00010220067841666085,5.9860093252999445e-05,4.797322409493583e-05,6.609303610665458e-05,6.994179316929408e-05,5.825928279331752e-05,6.18781362261091e-05,0.00014878596578325544
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,SPI1_up_0p10,SPI1,up,0.1,H20.33.002,4,0.0003004271857207641,0.0002962597936857492,0.00033308708225376904,0.9999999850988388,0.09999999999999985,0.027815950156019405,0.0,7.5560063123703e-05,5.094707012176514e-05,4.863739013671875e-05,6.590783596038818e-05,7.000565528869629e-05,5.601346492767334e-05,5.879998207092285e-05,0.00014112144708633423
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,SPI1_up_0p10,SPI1,up,0.1,H20.33.004,4,0.0003309432358946651,0.0003482212487142533,0.00036570741212926805,0.9999999850988388,0.10000000000000028,0.027815950156019533,0.0,-3.7727877497673035e-05,6.763637065887451e-05,6.064772605895996e-05,6.562471389770508e-05,7.520616054534912e-05,6.583333015441895e-05,5.638599395751953e-05,0.00014153122901916504
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,SPI1_up_0p25,SPI1,up,0.25,H18.30.001,1,0.00034441653406247497,0.00034441653406247497,0.00034441653406247497,1.0,0.2500000000000002,0.06953987539004867,0.0,-3.457069396972656e-05,5.447864532470703e-05,9.369850158691406e-05,7.069110870361328e-05,8.893013000488281e-05,8.106231689453125e-05,5.7697296142578125e-05,1.609325408935547e-05
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,SPI1_up_0p25,SPI1,up,0.25,H18.30.002,5,0.0012935337610542775,0.001204598811455071,0.0016069136327132583,0.9999991655349731,0.25,0.06953987539004863,0.0,0.00010322332382202148,0.0002642691135406494,0.00026644468307495116,0.000304865837097168,0.00032802820205688474,0.0002635598182678223,0.00024589300155639646,0.00034013986587524416
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,SPI1_up_0p25,SPI1,up,0.25,H19.33.004,11,0.0008411900330842896,0.000757926027290523,0.001290227985009551,0.9999996532093395,0.25000000000000006,0.06953987539004866,0.0,-0.00010289929129860617,0.00013244693929498845,0.0001363483342257413,0.00014727224003184926,0.00018133900382302025,0.00014456835660067472,0.00011852925473993474,0.0002959587357260964
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,SPI1_up_0p25,SPI1,up,0.25,H20.33.001,7,0.0007578541990369558,0.0007502933731302619,0.0009091065148822963,0.9999997445515224,0.25,0.06953987539004865,0.0,0.0002546831965446472,0.00014970132282802036,0.0001199756349836077,0.0001652496201651437,0.00017496517726353237,0.00014575038637433733,0.00015473365783691406,0.000371898923601423
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,SPI1_up_0p25,SPI1,up,0.25,H20.33.002,4,0.00075108467717655,0.0007406234508380294,0.0008327995310537517,0.9999997168779373,0.2499999999999999,0.0695398753900486,0.0,0.00018779560923576355,0.000127449631690979,0.00012174248695373535,0.000164911150932312,0.0001752227544784546,0.00014013051986694336,0.00014702975749969482,0.0003527402877807617
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,SPI1_up_0p25,SPI1,up,0.25,H20.33.004,4,0.0008275149448309094,0.0008706945809535682,0.0009144893265329301,0.9999997019767761,0.25000000000000033,0.06953987539004872,0.0,-9.561143815517426e-05,0.0001691877841949463,0.00015184283256530762,0.00016416609287261963,0.00018821656703948975,0.000164717435836792,0.00014105439186096191,0.00035377591848373413
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,STAT1_down_0p10,STAT1,down,0.1,H18.30.001,1,4.047062975587323e-05,4.047062975587323e-05,4.047062975587323e-05,1.0,0.042181883828196653,0.016650531858548895,0.5882352941176471,2.7418136596679688e-06,-2.1457672119140625e-06,-5.602836608886719e-06,8.344650268554688e-07,3.5762786865234375e-07,-3.4570693969726562e-06,-1.430511474609375e-06,1.7881393432617188e-06
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,STAT1_down_0p10,STAT1,down,0.1,H18.30.002,5,0.00019335848628543317,0.000155276371515356,0.00041539163794368505,1.0000000238418578,0.04316444555101375,0.017210754987060407,0.5882352941176471,-8.034706115722657e-06,-2.8288364410400392e-05,-1.3697147369384766e-05,2.1457672119140626e-07,-2.8491020202636717e-06,-1.615285873413086e-05,-2.7430057525634765e-05,-2.8324127197265624e-05
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,STAT1_down_0p10,STAT1,down,0.1,H19.33.004,11,9.470516951378985e-05,4.487307887757197e-05,0.0003428366035223007,1.0000000487674365,0.030001544668665548,0.014039858999862325,0.7112299465240641,1.66127627546137e-05,-1.9582835110751066e-05,-7.130882956764915e-06,-2.004883506081321e-06,3.045255487615412e-06,-9.4283710826527e-06,-3.056092695756392e-06,-1.799518411809748e-05
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,STAT1_down_0p10,STAT1,down,0.1,H20.33.001,7,0.0001256712278388607,4.104400795768015e-05,0.00026765462826006114,1.0000000255448478,0.014402704250346636,0.009620433660331204,0.8487394957983193,-4.0549252714429584e-05,-3.2143933432442804e-05,-1.5139579772949219e-05,-1.975468226841518e-05,-9.025846208844865e-06,-2.1329947880336215e-05,-2.385037285940988e-05,-4.529101508004325e-05
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,STAT1_down_0p10,STAT1,down,0.1,H20.33.002,4,8.351523683813866e-05,4.0583145164418966e-05,0.0002183970354963094,1.0,0.02593200475821572,0.013248561062947854,0.7647058823529411,7.1339309215545654e-06,-1.8283724784851074e-05,-7.450580596923828e-06,-6.124377250671387e-06,-1.4007091522216797e-06,-1.0922551155090332e-05,-1.1056661605834961e-05,-2.4415552616119385e-05
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,STAT1_down_0p10,STAT1,down,0.1,H20.33.004,4,0.00013548045626521343,0.0001350096663372824,0.00024096011475194246,1.0000000298023224,0.024304970223239353,0.012485328745406657,0.7352941176470589,-1.2032687664031982e-06,-4.73707914352417e-05,-2.6524066925048828e-05,-3.37064266204834e-05,-2.2292137145996094e-05,-3.5390257835388184e-05,-3.482401371002197e-05,-5.742162466049194e-05
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,STAT1_down_0p25,STAT1,down,0.25,H18.30.001,1,0.00010121632658410817,0.00010121632658410817,0.00010121632658410817,0.9999998807907104,0.10545470957049097,0.041626329646372105,0.5882352941176471,6.9141387939453125e-06,-5.602836608886719e-06,-1.4066696166992188e-05,2.1457672119140625e-06,8.344650268554688e-07,-8.702278137207031e-06,-3.337860107421875e-06,4.5299530029296875e-06
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,STAT1_down_0p25,STAT1,down,0.25,H18.30.002,5,0.00048358002386521547,0.0003882570017594844,0.0010389717062935233,0.9999998450279236,0.10791111387753442,0.043026887467651154,0.5882352941176471,-2.0051002502441405e-05,-7.079839706420898e-05,-3.426671028137207e-05,5.245208740234375e-07,-7.092952728271484e-06,-4.037618637084961e-05,-6.854534149169922e-05,-7.079839706420898e-05
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,STAT1_down_0p25,STAT1,down,0.25,H19.33.004,11,0.000236765773892826,0.00011218983127037063,0.0008573079248890281,0.9999999729069796,0.07500386167166402,0.035099647499655884,0.7112299465240641,4.14204868403348e-05,-4.89354133605957e-05,-1.7773021351207387e-05,-5.023045973344282e-06,7.64023173939098e-06,-2.3560090498490766e-05,-7.670034061778676e-06,-4.507465796037154e-05
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,STAT1_down_0p25,STAT1,down,0.25,H20.33.001,7,0.00031426891759370586,0.00010262158320983872,0.0006694161565974355,0.9999999574252537,0.03600676062586675,0.024051084150828107,0.8487394957983193,-0.00010165039982114519,-8.037260600498744e-05,-3.785746438162667e-05,-4.943779536655971e-05,-2.2522040775844028e-05,-5.322694778442383e-05,-5.9596129826137e-05,-0.00011332120214189802
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,STAT1_down_0p25,STAT1,down,0.25,H20.33.002,4,0.00020882722674286924,0.00010145682244910859,0.0005461404798552394,0.9999999701976776,0.06483001189553939,0.03312140265736966,0.7647058823529411,1.7656013369560242e-05,-4.571676254272461e-05,-1.8715858459472656e-05,-1.5273690223693848e-05,-3.427267074584961e-06,-2.728402614593506e-05,-2.7686357498168945e-05,-6.105005741119385e-05
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,STAT1_down_0p25,STAT1,down,0.25,H20.33.004,4,0.0003387783399375621,0.00033764454201445915,0.0006024849717505276,0.9999999701976776,0.06076242555809902,0.031213321863517003,0.7352941176470589,-3.3266842365264893e-06,-0.00011834502220153809,-6.61313533782959e-05,-8.419156074523926e-05,-5.555152893066406e-05,-8.83638858795166e-05,-8.699297904968262e-05,-0.00014350563287734985
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,STAT1_up_0p10,STAT1,up,0.1,H18.30.001,1,0.00017867679707705975,0.00017867679707705975,0.00017867679707705975,1.0,0.10000000000000021,0.026177117300978034,0.0,3.516674041748047e-05,8.26120376586914e-05,6.4849853515625e-05,6.031990051269531e-05,5.3763389587402344e-05,7.18832015991211e-05,6.687641143798828e-05,7.224082946777344e-05
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,STAT1_up_0p10,STAT1,up,0.1,H18.30.002,5,0.0004687350301537663,0.0004304120666347444,0.0006935651763342321,0.9999999165534973,0.09999999999999992,0.026177117300977954,0.0,5.0175189971923825e-05,0.00011162161827087403,6.864070892333984e-05,3.305673599243164e-05,1.584291458129883e-05,7.930994033813476e-05,8.944272994995117e-05,0.00010689496994018555
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,STAT1_up_0p10,STAT1,up,0.1,H19.33.004,11,0.00034886582447639245,0.0003151262062601745,0.000551556411664933,0.9999999837441877,0.09999999999999992,0.026177117300977982,0.0,1.6601248220963911e-06,0.00012469833547418767,8.128989826549183e-05,7.140094583684748e-05,5.10649247602983e-05,9.62398268959739e-05,8.440288630398837e-05,0.00014058839191089976
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,STAT1_up_0p10,STAT1,up,0.1,H20.33.001,7,0.00035379548041549114,0.0003594478184822947,0.0003891508386004716,0.9999999744551522,0.09999999999999995,0.026177117300977982,0.0,9.456064019884382e-05,0.00011450052261352539,5.841255187988281e-05,5.577291761125837e-05,2.9478754316057477e-05,7.652384894234794e-05,7.949556623186384e-05,0.00015742012432643345
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,STAT1_up_0p10,STAT1,up,0.1,H20.33.002,4,0.0003268849977757782,0.00032464244577568024,0.00037661349051631987,0.9999999701976776,0.1,0.026177117300978,0.0,4.212185740470886e-05,0.00012183189392089844,6.851553916931152e-05,6.92605972290039e-05,4.430115222930908e-05,8.778274059295654e-05,8.58306884765625e-05,0.0001595020294189453
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,STAT1_up_0p10,STAT1,up,0.1,H20.33.004,4,0.0003228366476832889,0.00033114608959294856,0.0003434028185438365,1.0,0.09999999999999976,0.026177117300977933,0.0,-6.609596312046051e-05,0.00013487040996551514,9.566545486450195e-05,9.642541408538818e-05,7.577240467071533e-05,0.00011292099952697754,0.0001032799482345581,0.00016008317470550537
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,STAT1_up_0p25,STAT1,up,0.25,H18.30.001,1,0.00044654423254542053,0.00044654423254542053,0.00044654423254542053,0.9999998807907104,0.24999999999999986,0.065442793252445,0.0,8.797645568847656e-05,0.00020623207092285156,0.00016224384307861328,0.00015056133270263672,0.00013458728790283203,0.0001798868179321289,0.00016748905181884766,0.0001804828643798828
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,STAT1_up_0p25,STAT1,up,0.25,H18.30.002,5,0.0011711191618815064,0.0010749069042503834,0.0017333336872979999,0.9999993205070495,0.24999999999999986,0.06544279325244498,0.0,0.00012547969818115233,0.00027880072593688965,0.00017135143280029298,8.25047492980957e-05,3.9577484130859375e-05,0.0001981496810913086,0.000223541259765625,0.00026710033416748046
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,STAT1_up_0p25,STAT1,up,0.25,H19.33.004,11,0.0008720754889178683,0.0007875707233324647,0.0013788529904559255,0.9999996261163191,0.25,0.065442793252445,0.0,3.3026391809636895e-06,0.0003117702224037864,0.00020331144332885742,0.00017854842272671786,0.00012775984677401456,0.00024064562537453392,0.00021091374483975497,0.00035122307864102453
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,STAT1_up_0p25,STAT1,up,0.25,H20.33.001,7,0.0008843754684286458,0.000898439553566277,0.0009727681172080338,0.9999996594020298,0.25,0.065442793252445,0.0,0.0002354479261807033,0.00028634071350097656,0.00014620167868477956,0.0001396111079624721,7.389272962297712e-05,0.00019150120871407644,0.00019882406507219587,0.00039337362561907085
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,STAT1_up_0p25,STAT1,up,0.25,H20.33.002,4,0.0008171300432877615,0.0008115468081086874,0.0009414837695658207,0.9999997019767761,0.25000000000000006,0.06544279325244501,0.0,0.0001041162759065628,0.0003046989440917969,0.00017145276069641113,0.00017333030700683594,0.00011098384857177734,0.0002196282148361206,0.0002146512269973755,0.00039871037006378174
tf_label_shuffle_seed_79042,tf_label_shuffle,79042,STAT1_up_0p25,STAT1,up,0.25,H20.33.004,4,0.0008070293988566846,0.0008278222230728716,0.0008585035102441907,0.9999997019767761,0.25,0.06544279325244501,0.0,-0.00016644783318042755,0.0003372877836227417,0.00023937225341796875,0.00024119019508361816,0.00018964707851409912,0.00028246641159057617,0.0002582967281341553,0.0004001706838607788
tf_label_shuffle_seed_79043,tf_label_shuffle,79043,ELF1_down_0p10,ELF1,down,0.1,H18.30.001,1,3.168603143421933e-05,3.168603143421933e-05,3.168603143421933e-05,1.0,0.03762923493589111,0.01315014171750737,0.5833333333333334,3.337860107421875e-06,-2.384185791015625e-06,-5.125999450683594e-06,0.0,-3.5762786865234375e-07,-3.337860107421875e-06,-1.1920928955078125e-06,1.5497207641601562e-06
tf_label_shuffle_seed_79043,tf_label_shuffle,79043,ELF1_down_0p10,ELF1,down,0.1,H18.30.002,5,0.00022934005173738114,0.00026189180789515376,0.0003249158035032451,0.9999999880790711,0.04106836304532232,0.014173016220447043,0.5666666666666667,2.7298927307128906e-05,-1.3911724090576172e-05,-1.0663270950317383e-05,-4.589557647705078e-06,-1.8835067749023438e-06,-1.3470649719238281e-05,-4.816055297851562e-06,7.474422454833985e-06
