source,target,score,source_idx,target_idx
ACSL4,ETFA,462,2919,2325
ACTB,FSCN1,462,1248,1249
AGO3,ZNF431,462,67,2675
AKT3,NUMB,462,282,2198
ANK3,RNF24,462,1673,2727
ANP32A,LRRFIP1,462,2313,534
APOE,MAF,462,2699,2420
APP,RAB11A,462,2796,2308
APP,TRIP12,462,2796,521
APPL1,NRP1,462,617,1661
ARAP1,EHBP1,462,1834,354
ARFGEF1,XPO7,462,1461,1414
ARHGAP5,SMURF2,462,2146,2542
ARHGEF12,SEPTIN6,462,1878,2926
ARHGEF2,CRK,462,193,2436
ARID4A,ATRX,462,2175,2913
ARID4B,ZMYM2,462,274,2049
ARIH1,EIF2AK2,462,2320,318
ARPC1B,CEP192,462,1329,2587
ARRB2,TNF,462,2446,1098
ATF6,NFYC,462,201,76
ATG4C,RPTOR,462,106,2566
ATG7,CALM1,462,549,2215
ATG7,GRID2,462,549,838
BCLAF1,YTHDC1,462,1205,810
BRD4,FUBP1,462,2665,120
BRD4,ROCK2,462,2665,293
BROX,IST1,462,258,2414
C1QB,PPARD,462,34,1119
CACNA1C,TRIM13,462,1893,2091
CALM1,LRRC7,462,2215,111
CAMK2G,JAK2,462,1691,1520
CCM2,RAC1,462,1288,1252
CCND3,CDC14B,462,1128,1572
CCR1,HAVCR2,462,592,1032
CD4,CLEC2D,462,1900,1905
CD4,LRP1,462,1900,1962
CD46,TNF,462,247,1098
CD47,DNM2,462,645,2659
CD53,FCGR3A,462,148,200
CD81,RAB5A,462,1766,557
CD86,HLA-B,462,657,1096
CD86,VSIR,462,657,1682
CDC42,CREB1,462,31,501
CDC42,HCK,462,31,2751
CDC42BPB,CDC42SE2,462,2239,997
CDK5RAP2,LRRK1,462,1595,2346
CDK6,KEAP1,462,1318,2658
CDK6,NFKBIA,462,1318,2152
CDK8,CSNK2A1,462,2055,2718
CDKN2A,JAK1,462,1534,107
CDKN2A,KCNQ1,462,1534,1767
CEP128,MAPRE2,462,2209,2600
CEP128,RTTN,462,2209,2628
CEP170,MAPRE2,462,280,2600
CEP350,DMXL1,462,218,988
CEP350,TRIM33,462,218,160
CHD1,RSF1,462,976,1845
CHST15,MT-ND4,462,1757,2954
CLASP1,TACC1,462,414,1432
CLINT1,SEC24B,462,1033,853
CNNM2,WBP1L,462,1737,1736
CNOT6L,TBL1XR1,462,819,717
CNTRL,MAPRE2,462,1597,2600
CSF3R,SRSF10,462,69,39
CSF3R,TLR4,462,69,1594
CSNK1G3,CTNNA2,462,993,382
CSNK2A1,YWHAB,462,2718,2771
CTSH,SORT1,462,2331,146
CUEDC1,SMURF2,462,2526,2542
CUL1,HUWE1,462,1381,2899
CYLD,USP48,462,2395,30
DDX39B,RPL18,462,1097,2705
DDX3X,RPL13,462,2893,2431
DDX6,RPL19,462,1875,2498
DECR1,PIK3CA,462,1472,721
DHX9,STAG2,462,224,2930
DMXL1,RAPGEF6,462,988,998
DPH6,GBE1,462,2253,634
DSCAM,LRRC4C,462,2817,1800
EEF1A1,MLLT6,462,1151,2497
EEF1A1,RBMX,462,1151,2934
EIF2AK2,RPL5,462,318,132
EIF3H,UBC,462,1491,2043
EIF4B,PARN,462,1953,2367
EIF4E,FOXO1,462,843,2069
EIF4E,JUN,462,843,101
EP400,RPRD2,462,2045,175
EPB41,KRIT1,462,51,1314
EPN2,RAB5A,462,2464,557
ETNK1,SH2B3,462,1918,2022
FBXL5,PCBP2,462,775,1954
FBXW7,MAX,462,876,2186
FCGR3A,LGALS9,462,200,2471
FOXO1,FTO,462,2069,2399
FOXO1,IGF2R,462,2069,1236
FOXP2,TLE4,462,1350,1555
G3BP1,NR3C1,462,1029,1016
GARNL3,GRAMD1B,462,1613,1881
GOLPH3,MAN2A1,462,914,982
GPHN,MLLT10,462,2188,1646
GPI,HADHB,462,2682,305
GPI,SLC2A3,462,2682,1903
GRB2,RPS6KA1,462,2550,44
GRK2,PRKCA,462,1827,2544
GTDC1,ZNF592,462,435,2336
HECTD4,MT-ND4,462,2025,2954
HERC4,UBE2O,462,1676,2555
HK1,OGDH,462,1680,1287
HMOX1,HSP90AA1,462,2848,2235
HMOX1,HSP90AB1,462,2848,1133
HNRNPD,RBFOX2,462,821,2849
HNRNPD,TNRC6C,462,821,2559
HNRNPH1,PTBP3,462,1052,1589
HNRNPK,RAB7A,462,1557,672
HNRNPR,TRA2A,462,37,1267
IFI27,SAMD9L,462,2225,1319
IFNGR1,TREM2,462,1207,1126
IFNGR2,SPPL2A,462,2806,2280
IKBKB,PRKDC,462,1436,1442
IKZF1,SYK,462,1290,1564
IL10RA,PLEK,462,1873,367
IRF8,SCARB1,462,2426,2042
KAT6B,YEATS2,462,1693,732
KMT2C,STAG2,462,1385,2930
LRP1,PSEN1,462,1962,2197
MAP2,PRKN,462,504,1238
MAP2,SYT1,462,504,1988
MAP3K1,XIAP,462,933,2929
MAP4,SEPTIN7,462,597,1280
MAPKAP1,RASA1,462,1610,965
MARK2,USP9X,462,1821,2892
MAST2,YWHAH,462,86,2846
MT-CO2,TXN,462,2950,1583
MT-ND4,RCBTB2,462,2954,2086
MT-ND4,SERGEF,462,2954,1789
MTREX,THOC2,462,929,2928
MYO1F,SPI1,462,2655,1809
NCKAP1L,PARVG,462,1956,2862
NEK7,NUP214,462,236,1619
NFKB1,PKM,462,846,2318
NFX1,NFYC,462,1539,76
NOL10,RAB39A,462,292,1861
NR3C1,ZBTB16,462,1016,1870
NSF,SEC63,462,2514,1175
NUMB,RBM6,462,2198,603
PACS1,PACS2,462,1824,2242
PIAS1,TCF4,462,2312,2617
POU2F2,SPI1,462,2698,1809
PPIG,RSRC2,462,458,2038
PPP1R12A,SEPTIN7,462,1989,1280
PPP1R12A,THOC2,462,1989,2928
PRPF4B,THOC2,462,1065,2928
PSMA1,TNF,462,1785,1098
PTGES3,UBE2D3,462,1959,848
PUM2,XPO1,462,296,352
R3HDM1,TRIM56,462,427,1333
RAB2A,RABGEF1,462,1454,1295
RAB6A,TRAPPC9,462,1837,1511
RASSF3,RASSF8,462,1971,1922
RBBP6,TIAL1,462,2379,1751
RNF169,TRIP12,462,1838,521
RPRD1A,TCF4,462,2602,2617
RPS27,TGFB1,462,185,2695
RPS27A,SEC11A,462,345,2335
RPTOR,UNK,462,2566,2554
RSF1,SLTM,462,1845,2293
RUFY1,WDFY2,462,1051,2096
SCARB1,STAB1,462,2042,607
SLMAP,TNIK,462,619,712
SOS1,YWHAH,462,322,2846
TAB2,TLR1,462,1220,788
TENT4A,XRN1,462,902,691
TLR4,TXN,462,1594,1583
UBE2E1,YWHAB,462,559,2771
VPS13C,VPS13D,462,2297,12
WASL,WWP2,462,1357,2412
ABL2,ARHGAP35,461,216,2703
ABL2,EVL,461,216,2230
ACACA,PDE3B,461,2495,1786
ACTR3,GAPDH,461,409,1898
ADAM28,ITGB1,461,1418,1660
AGO3,FBXL20,461,67,2499
ANKHD1,SMG1,461,1012,2370
AOAH,PSAP,461,1281,1683
AP2A2,SYT1,461,1764,1988
APLP2,GSN,461,1885,1599
ARID3A,SMARCC1,461,2636,596
ARID4A,TET3,461,2175,377
ARID4B,SP3,461,274,463
ARNTL,GAPDH,461,1781,1898
ARRB1,LPAR1,461,1839,1584
ASXL2,STRN,461,303,316
ATF2,PRKCE,461,467,333
ATF2,SMAD3,461,467,2310
ATF7,ATF7IP2,461,1955,2357
ATG5,GSK3B,461,1173,650
ATG7,UBQLN1,461,549,1556
ATP6V0A1,DMXL2,461,2506,2283
ATR,MDM2,461,692,1976
ATR,NUP153,461,692,1080
B2M,FCGR1A,461,2274,172
B2M,IFI44,461,2274,122
B2M,RPS9,461,2274,2713
BASP1,HNRNPH1,461,910,1052
BAZ1B,EYA3,461,1299,48
BCL2,CANX,461,2627,1053
BCL2,RPTOR,461,2627,2566
BCL2L1,PIK3CA,461,2750,721
BIN1,GRM5,461,416,1854
BSG,CCL2,461,2635,2486
BTBD9,RPL3,461,1125,2854
C9orf72,HNRNPDL,461,1536,822
CACNA1A,GRID2,461,2662,838
CACNA1A,NRXN1,461,2662,340
CAPRIN1,CNOT1,461,1798,2404
CARD11,IKZF1,461,1244,1290
CCL4,FCGR2A,461,2492,199
CCNT2,SMAD2,461,425,2610
CCR1,CLEC7A,461,592,1906
CCSER1,NAALADL2,461,837,716
CD163,SPP1,461,1902,830
CD2AP,PRKCD,461,1136,610
CD4,CEBPB,461,1900,2778
CD53,ITGAX,461,148,2388
CD74,CYBB,461,1026,2890
CDC42,JAK2,461,31,1520
CDK6,DNMT3A,461,1318,301
CDK6,FOXO1,461,1318,2069
CDKN1A,DNMT3A,461,1122,301
CEBPB,PRKCB,461,2778,2378
CEBPD,IL1B,461,1441,407
CEP128,SH3KBP1,461,2209,2880
CEP63,EXOC4,461,680,1368
CLK1,SNRNP70,461,488,2707
CLTC,SEC24B,461,2528,853
CREB1,GNAI2,461,501,605
CREBBP,NAP1L4,461,2352,1769
CREBBP,SS18,461,2352,2595
CSNK1D,SEC24D,461,2569,857
CSNK2A1,RPL5,461,2718,132
CTNNB1,EDA,461,583,2906
CTNNBL1,SRSF7,461,2767,321
CTSD,MAP1B,461,1765,944
CTSD,TREM2,461,1765,1126
CTTNBP2,DYRK1A,461,1353,2813
CUL3,UBA2,461,515,2683
CUL3,YWHAZ,461,515,1480
CUL4A,INO80,461,2131,2259
CUX1,STAG2,461,1335,2930
CXCL10,SCARB2,461,816,817
CYFIP1,PAK2,461,2243,750
DCAF7,FOXK1,461,2536,1246
DDX17,SMAD2,461,2852,2610
DEK,KAT6A,461,1083,1435
DEK,NCOA3,461,1083,2774
DENND4A,FBXL4,461,2307,1166
DEPTOR,RB1CC1,461,1496,1445
DICER1,TNRC6C,461,2226,2559
DMD,RBMX,461,2889,2934
DNAJC10,RANBP2,461,474,403
DPYSL2,MAPK8IP3,461,1423,2349
DUSP16,NFAT5,461,1908,2410
EIF4A1,TUT7,461,2451,1560
ERC1,TDRD3,461,1891,2098
FBXO42,MAP3K7,461,20,1165
FBXW7,NFKBIA,461,876,2152
FGD2,INPP5F,461,1124,1752
FNBP4,RBM39,461,1811,2762
FOS,RPS6KA5,461,2201,2217
FOS,TCF20,461,2201,2859
FOXO1,RPS6,461,2069,1531
FRMD4B,PLEKHA5,461,628,1915
FTO,HNRNPDL,461,2399,822
FUBP1,PDS5A,461,120,793
FUS,RPS6,461,2386,1531
G3BP1,NUP98,461,1029,1770
GAPDH,NEDD9,461,1898,1074
GAPDH,VAPB,461,1898,2782
GBF1,PI4KA,461,1734,2834
GDI2,TRAPPC11,461,1633,896
GLUD1,GRM5,461,1704,1854
GNAS,RHOA,461,2784,601
GPHN,UBA6,461,2188,809
GPR107,MED14,461,1616,2891
GRK2,RDX,461,1827,1865
HCLS1,RCSD1,461,652,204
HELZ,HSP90AA1,461,2545,2235
HELZ,MON2,461,2545,1968
HIF1A,PSMA1,461,2181,1785
HIF1A,USP8,461,2181,2278
HLA-B,MX1,461,1096,2818
HMOX1,PAPOLG,461,2848,349
HMOX1,SCARB2,461,2848,817
HNRNPK,RYBP,461,1557,631
HNRNPK,TNPO1,461,1557,945
HNRNPM,RPL19,461,2653,2498
HSP90AA1,SNRK,461,2235,587
HSP90B1,YWHAB,461,2008,2771
HTT,TPR,461,764,230
HUWE1,TAB2,461,2899,1220
IFI44L,RPL3,461,121,2854
IGF2R,LATS1,461,1236,1221
IL1B,SUCLG2,461,407,625
IMMP2L,NDUFAF6,461,1346,1473
IPO9,KPNA1,461,239,658
ISG15,UBA3,461,0,626
ITGAV,TNFRSF1A,461,477,1897
ITGAX,NFKBIA,461,2388,2152
ITGB1,PTPN1,461,1660,2779
KCND2,KCNQ5,461,1354,1150
KHDRBS1,RPS18,461,56,1113
LAMP1,TLR4,461,2132,1594
LARP1,ZC3HAV1,461,1031,1371
LUC7L3,THOC2,461,2522,2928
MAGI2,NRXN1,461,1310,340
MAPK1,PRKCE,461,2835,333
MARK3,RAP1B,461,2240,1975
MBNL2,TRA2B,461,2110,736
MDN1,RPL35,461,1164,1607
MSN,STK24,461,2902,2113
MT-ND2,RPS2,461,2948,2350
NAMPT,POU2F2,461,1342,2698
NCK1,TLN2,461,683,2298
NCOA2,REL,461,1462,350
NCOA3,PTPN1,461,2774,2779
NDUFS1,TXN,461,499,1583
NEDD4L,UBE2H,461,2620,1363
NFIA,SOX5,461,103,1919
NQO1,PRKN,461,2411,1238
P2RY12,SPI1,461,701,1809
PAFAH1B1,PPP1CB,461,2440,308
POLA1,TPR,461,2886,230
PPP2R2B,STRN,461,1021,316
PSMD1,UBE2D2,461,527,1010
PSMD14,RAB2A,461,453,1454
PSMD14,REL,461,453,350
PTBP3,SRRM1,461,1589,40
PTK2B,TREM2,461,1424,1126
PTPN1,PTPN12,461,2779,1307
PTPN12,RHOA,461,1307,601
RAB5A,TM9SF4,461,557,2752
RABGEF1,SLMAP,461,1295,619
RAD51B,RPS27A,461,2189,345
RAD51B,UBC,461,2189,2043
RAF1,RASAL2,461,552,214
RHOA,YWHAB,461,601,2771
RNF217,TTC13,461,1194,269
RPAP2,SETX,461,130,1623
RPL11,UIMC1,461,38,1047
RYBP,ZNF148,461,631,666
SCAF11,U2SURP,461,1941,693
SCARB1,SERPINE1,461,2042,1334
SGMS1,STK4,461,1671,2772
SIPA1L3,YWHAE,461,2688,2435
SLC4A7,TJP1,461,565,2247
SNCA,WDFY3,461,836,824
STAT3,TLR5,461,2505,263
STAT6,SYK,461,1961,1564
TBC1D15,VPS39,461,1983,2262
TLN2,WASF2,461,2298,46
UIMC1,ZNF106,461,1047,2265
ACBD6,IVD,460,219,2258
ACSL3,ETFA,460,514,2325
ACTR2,UGP2,460,364,356
ADGRB3,CDC42,460,1144,31
ADNP,YY1,460,2780,2231
ANAPC5,CDKN1A,460,2034,1122
ARHGAP12,WASF2,460,1656,46
ARHGAP25,RAC1,460,368,1252
ARHGEF11,MAGI3,460,194,158
ARHGEF2,SMARCA4,460,193,2660
ARHGEF7,WWP2,460,2127,2412
ARNT,PTEN,460,178,1706
ARPC2,HSP90B1,460,511,2008
ASAH1,CTSB,460,1408,1401
ASH1L,RALGAPA1,460,189,2153
ASH1L,WDFY3,460,189,824
ATG10,LAMP1,460,962,2132
ATG4C,DRAM1,460,106,2007
ATG5,RICTOR,460,1173,920
ATM,NFKBIA,460,1863,2152
ATR,SMARCAD1,460,692,839
ATRX,BRWD1,460,2913,2815
ATRX,PRRC2C,460,2913,208
AXL,SIRPA,460,2694,2721
B2M,MX1,460,2274,2818
BCL2,CCL5,460,2627,2490
BIRC6,NSD1,460,312,1048
BMPR2,PRKCB,460,491,2378
BNIP3L,PTEN,460,1422,1706
BRAF,FOS,460,1376,2201
BTAF1,INO80,460,1716,2259
C1QC,CFH,460,33,234
C3,CXCL10,460,2649,816
CACNA1C,DPYD,460,1893,139
CANX,SCARB1,460,1053,2042
CAPRIN1,LARP1,460,1798,1031
CCND3,MDM2,460,1128,1976
CCNI,GRIA2,460,818,882
CCR5,CTSS,460,593,177
CCSER2,PUM1,460,1701,54
CD58,ITGAM,460,162,2387
CDK12,EWSR1,460,2500,2841
CEBPD,TNFRSF1A,460,1441,1897
CEP170,HOOK3,460,280,1438
CEP350,CKAP5,460,218,1806
CHD1,KLF6,460,976,1631
CHD1,LATS1,460,976,1221
CHD7,TBL1X,460,1455,2875
CHD8,KDM6A,460,2137,2896
CHI3L1,PPP3CC,460,241,1415
CLEC2D,SIRPA,460,1905,2721
CLINT1,SNX1,460,1033,2302
CLOCK,GSK3B,460,805,650
CPPED1,KLHL2,460,2365,886
CREBBP,GNB1,460,2352,1
CREBBP,IFI16,460,2352,195
CSF1R,HLA-DMA,460,1025,1110
CSF1R,VSIR,460,1025,1682
CSPP1,NEK1,460,1460,890
CSTF3,TNPO3,460,1795,1360
CTNNB1,E2F3,460,583,1085
DCP2,DDX3X,460,984,2893
DDIT3,EWSR1,460,1965,2841
DEPTOR,SLC38A9,460,1496,931
DIDO1,SETD2,460,2787,594
DLEU7,RNASEH2B,460,2093,2094
DOCK10,DOCK5,460,516,1420
DPP6,NRXN1,460,1386,340
ECHDC1,HSD17B4,460,1197,990
EEF1A1,KTN1,460,1151,2169
EGLN1,KEAP1,460,270,2658
EGLN1,NF1,460,270,2482
EIF2AK2,NHLRC2,460,318,1743
EIF2AK2,TIAL1,460,318,1751
EIF2AK4,EIF3A,460,2256,1748
EIF2AK4,GAPDH,460,2256,1898
ERBIN,PHF3,460,939,1143
ERBIN,PIK3R1,460,939,941
ERBIN,STK10,460,939,1040
ESR1,LATS1,460,1223,1221
FBXO38,SCAF8,460,1022,1227
FCGR1A,HLA-DRA,460,172,1103
FCGR2A,IL10RA,460,199,1873
FOS,ITGAM,460,2201,2387
FOXO1,TXNIP,460,2069,170
FOXO3,RB1CC1,460,1177,1445
FOXP1,MALT1,460,630,2621
FUBP1,U2SURP,460,120,693
GAPDH,HADHB,460,1898,305
GOLPH3,MIA2,460,914,2154
GSE1,TCF4,460,2425,2617
GSK3B,PIK3CB,460,650,685
GSK3B,TBC1D4,460,650,2102
GSPT1,KPNA4,460,2363,707
HCK,NCK2,460,2751,400
HCLS1,NAA15,460,652,865
HDAC4,SIK2,460,536,1868
HDAC8,MECP2,460,2909,2940
HNRNPU,PDS5A,460,283,793
HSP90AB1,KLF6,460,1133,1631
IFIT1,IRF2,460,1711,897
IL1RAPL1,LRRTM4,460,2887,381
IQGAP1,LAPTM5,460,2341,53
IQGAP2,SCARB2,460,950,817
IREB2,RPL17,460,2329,2613
ISG15,TANK,460,0,452
ITCH,NEDD9,460,2757,1074
ITCH,UBAP2,460,2757,1541
ITGAX,MYO1F,460,2388,2655
IWS1,QSER1,460,418,1794
JAK1,KPNA3,460,107,2089
JAK1,TNFSF13B,460,107,2122
JDP2,SPI1,460,2202,1809
KDM2B,TCF20,460,2035,2859
KDM6A,RPL3,460,2896,2854
KPNB1,RPL18,460,2519,2705
LRBA,PRKCD,460,875,610
LRFN5,MDGA2,460,2156,2158
LUC7L3,MED15,460,2522,2833
MAGI3,MAP4K4,460,158,399
MAP3K5,RASAL2,460,1206,214
MAVS,TRIM22,460,2725,1772
MBD5,RPS27A,460,437,345
MBNL2,PTBP2,460,2110,138
MICU2,SMAP1,460,2052,1147
MICU2,ZDHHC20,460,2052,2051
MITF,MYO5A,460,629,2286
MRPS28,SSBP1,460,1467,1378
MX1,RABGAP1L,460,2818,212
NAALADL2,TMEM117,460,716,1938
NAP1L1,RPL17,460,1984,2613
NAP1L1,RPS3,460,1984,1840
NFKB1,TGFBR2,460,846,568
NFKBIA,PECAM1,460,2152,2540
NFX1,RAD23B,460,1539,1581
NR3C1,THRAP3,460,1016,68
NRIP1,PPARD,460,2791,1119
OAS1,SPATS2L,460,2027,487
PABPN1,RBBP6,460,2140,2379
PGK1,PIK3C3,460,2914,2605
PPP3CA,RHOA,460,845,601
PRRC2C,THOC2,460,208,2928
PSMD1,TNKS2,460,527,1715
PSMD14,RPS11,460,453,2709
PSME4,TNKS2,460,342,1715
PTPN1,RNF213,460,2779,2565
PUM1,UBR5,460,54,1482
RAP2A,TGFBR1,460,2111,1576
RASA1,SLC38A9,460,965,931
RBM26,SREK1,460,2105,940
RBM39,SCAF8,460,2762,1227
RFFL,UBC,460,2487,2043
RGS10,SNX14,460,1750,1160
RHOA,TUBA1B,460,601,1945
RPL3,UTY,460,2854,2946
RPL31,SEC11A,460,396,2335
RUNX2,ZBTB7A,460,1135,2646
S100A4,TGFBR2,460,183,568
SCARB2,SOAT1,460,817,217
SETX,WRN,460,1623,1430
SIL1,SSBP1,460,1009,1378
SKI,WDR26,460,2,265
SOD1,UBC,460,2799,2043
SRGAP2C,WASL,460,166,1357
STAB1,TREM2,460,607,1126
STAM,STAMBPL1,460,1644,1707
SUZ12,TRIP12,460,2483,521
TBL1XR1,TCF7L2,460,717,1742
TM9SF2,UGP2,460,2115,356
TMC8,TRAF3IP3,460,2560,249
TNF,VAV1,460,1098,2650
UBR5,ZNF207,460,1482,2485
USO1,XPO7,460,815,1414
USP48,USP8,460,30,2278
ACIN1,BCLAF1,459,2139,1205
ACTB,FCGR2A,459,1248,199
ACTB,FLOT1,459,1248,1094
ACTB,TXNIP,459,1248,170
ADPGK,GALNT7,459,2321,892
AGFG1,MYOF,459,519,1719
AKAP9,N4BP2L2,459,1313,2064
ANK3,TRANK1,459,1673,575
APLP2,VAV1,459,1885,2650
ARAP2,RAP1GDS1,459,785,842
ARHGDIB,CD53,459,1911,148
ARIH1,SMURF1,459,2320,1328
ARL6IP5,BCL2,459,627,2627
ARRB2,HIF1A,459,2446,2181
ASH1L,FRYL,459,189,799
ASXL2,STAG2,459,303,2930
ATRX,EP300,459,2913,2857
ATXN1,HSPA1A,459,1079,1099
ATXN3,TRIP11,459,2221,2220
BASP1,CAPZB,459,910,26
BCL2,PBRM1,459,2627,608
BCL2L1,PTK2,459,2750,1512
BCL6,CD68,459,739,2452
BCL6,RC3H1,459,739,211
BCLAF1,EWSR1,459,1205,2841
BRAF,CREB1,459,1376,501
BRD4,ELL,459,2665,2672
BSG,CHI3L1,459,2635,241
C1QA,MS4A7,459,32,1818
C3,FCGR2A,459,2649,199
C6orf62,CAPZA1,459,1087,156
CAMK1D,DGKB,459,1641,1260
CAMK2D,KSR1,459,856,2470
CAMK2G,TRAK1,459,1691,585
CBWD1,RPS29,459,1515,2159
CCL2,ITGB1,459,2486,1660
CCL2,LPL,459,2486,1412
CCNY,CREM,459,1663,1662
CCR5,P2RY12,459,593,701
CD300A,HCK,459,2549,2751
CD86,IKZF1,459,657,1290
CD86,TNFRSF1B,459,657,11
CDC42,RICTOR,459,31,920
CDC73,LPAR5,459,233,1899
CDC73,PPP4R2,459,233,632
CHD1,EP300,459,976,2857
CLIP1,PPP2CA,459,2037,1002
CNTLN,CTNNB1,459,1529,583
CNTNAP2,KCNQ3,459,1380,1505
COG5,SCFD1,459,1344,2141
CPSF6,TIAL1,459,1978,1751
CSF2RA,IKZF1,459,2869,1290
CSF3R,DEK,459,69,1083
CUL5,SAMHD1,459,1862,2765
CXCL8,KLF6,459,814,1631
DEPTOR,HSP90AB1,459,1496,1133
DHX15,HNRNPD,459,781,821
DHX9,PUM1,459,224,54
DICER1,MDM2,459,2226,1976
DIDO1,EP400,459,2787,2045
DNM1L,PKM,459,1932,2318
DNM3,WASL,459,209,1357
EIF3H,YTHDC2,459,1491,985
EIF4A1,PURA,459,2451,1011
EIF4A2,TUT7,459,738,1560
ELF2,ZNF609,459,864,2305
EP300,MGMT,459,2857,1761
EPG5,SQSTM1,459,2607,1054
EPS15,YWHAE,459,92,2435
ESR1,RORA,459,1223,2296
FAM193A,SH3BP2,459,761,762
FBXW7,UBE2B,459,876,1003
FCGR1A,TLR1,459,172,788
FIP1L1,NUP160,459,802,1812
FNBP1L,SRGAP1,459,136,1969
FNBP4,SF3B1,459,1811,484
FOXO1,STAT1,459,2069,481
FOXP2,MECP2,459,1350,2940
FOXP2,RUNX2,459,1350,1135
FUBP3,SNRNP70,459,1617,2707
G3BP1,RPL17,459,1029,2613
GATAD2A,SCAF8,459,2674,1227
GLS,TNF,459,480,1098
GLUD1,NNT,459,1704,923
GNB1,PDE3B,459,1,1786
GOLPH3,PPIG,459,914,458
GRIA4,LRRC4C,459,1859,1800
GRM5,PRKCE,459,1854,333
HDAC9,KAT6B,459,1262,1693
HLA-A,UNK,459,1091,2554
HNRNPD,PSMA1,459,821,1785
HNRNPK,UBQLN1,459,1557,1556
HSP90AA1,UBQLN1,459,2235,1556
HSPA1A,PTEN,459,1099,1706
ICE2,PPIP5K2,459,2295,978
IFI16,XAF1,459,195,2450
IGF1R,RPS6,459,2344,1531
IKZF1,ITGAM,459,1290,2387
IL1B,PRKCA,459,407,2544
INO80D,MAP3K3,459,498,2537
ITGAM,OLR1,459,2387,1907
JUN,MAVS,459,101,2725
KAT6B,MSL2,459,1693,681
KDM5A,SMYD3,459,1889,285
KEAP1,SFPQ,459,2658,63
KHDRBS3,MIA2,459,1509,2154
KHDRBS3,RBFOX1,459,1509,2355
KPNA3,MECP2,459,2089,2940
KPNA6,TNPO3,459,57,1360
LAMP1,SCARB1,459,2132,2042
LAPTM5,SAMSN1,459,53,2790
LARP1,TIAL1,459,1031,1751
LARP4B,RC3H2,459,1629,1601
LPIN2,SMCHD1,459,2575,2574
LRBA,TPP2,459,875,2119
LRRK2,MAP4,459,1934,597
LSAMP,NPAS3,459,648,2147
MAP2K1,SPRED1,459,2309,2255
MAP3K4,MAPK1,459,1237,2835
MAPK14,NFE2L2,459,1120,470
MAST2,NF1,459,86,2482
MINK1,USP7,459,2447,2356
MORF4L1,NSD2,459,2330,759
MT-CO1,SPIRE1,459,2949,2585
MT-CO2,RPS3,459,2950,1840
MYH9,NEDD9,459,2850,1074
NCOA3,PIAS1,459,2774,2312
NCOA3,RGS1,459,2774,232
NCOR1,RUNX2,459,2461,1135
NFAT5,SHPRH,459,2410,1217
NFX1,RPSA,459,1539,581
NR2C2,PRPF40A,459,554,444
NRP1,TREM2,459,1661,1126
NRXN1,TJP1,459,340,2247
NUMB,RAB11FIP2,459,2198,1746
OAZ1,RHOA,459,2643,601
OGA,RB1CC1,459,1732,1445
OPA1,SOD1,459,745,2799
PAK1,RAB7A,459,1844,672
PAK1,TUBA1B,459,1844,1945
PAK2,RAB7A,459,750,672
PAN3,PGGT1B,459,2058,986
PCBP2,RPL13,459,1954,2431
PIKFYVE,SNCA,459,503,836
PITPNC1,PRKACB,459,2546,123
PKP4,TJP1,459,446,2247
PPARD,STAT6,459,1119,1961
PPHLN1,TSNAX,459,1937,271
PPP1CB,PPP6R3,459,308,1831
PPP2CA,TAF1,459,1002,2907
PRPF4B,TRA2A,459,1065,1267
PSMD14,PTEN,459,453,1706
PSMD14,SPOPL,459,453,431
PSMD14,USP25,459,453,2792
RAB11FIP2,YWHAH,459,1746,2846
RAB3GAP1,SCAF8,459,426,1227
RAB5A,SH3KBP1,459,557,2880
RAB7A,SNX6,459,672,2148
RABGEF1,TBC1D15,459,1295,1983
RALGAPA1,ROCK1,459,2153,2589
RBL2,TLE3,459,2398,2316
RBM4,SNRNP70,459,1825,2707
RPL28,RTTN,459,2717,2628
SCLT1,SEPTIN2,459,863,540
SETBP1,SF3B1,459,2606,484
SF3B1,TRA2A,459,484,1267
SH3RF1,SMAD4,459,889,2615
SLC15A2,SLC7A6,459,656,2408
SMARCA4,TRRAP,459,2660,1327
SMARCC1,TCERG1,459,596,1020
SPI1,TGFB1,459,1809,2695
SPIRE1,YWHAZ,459,2585,1480
SREK1,UBR5,459,940,1482
STAT1,TGFBR2,459,481,568
SYT1,TRPM7,459,1988,2279
TNF,WNT5A,459,1098,613
USP15,USP3,459,1967,2300
ACACA,ECHDC1,458,2495,1197
ACTR3,TRIP12,458,409,521
ADAM17,NRDC,458,290,94
ADGRE2,ITGAV,458,2664,477
AGO3,HNRNPD,458,67,821
AKAP11,MAP2,458,2073,504
ALCAM,NRP1,458,642,1661
AMBRA1,RHEB,458,1805,1382
ANKFY1,KLHL18,458,2443,595
ANKRD11,CHD8,458,2429,2137
ANKRD17,FOXK1,458,813,1246
AP2B1,LAMP2,458,2488,2927
APAF1,MAP3K5,458,2001,1206
APC,WNT5A,458,983,613
APMAP,NAMPT,458,2747,1342
APMAP,SIL1,458,2747,1009
APP,RHOA,458,2796,601
ARFGEF2,RAB3GAP1,458,2775,426
ARID1A,RPRD2,458,45,175
ARRB1,RAP1B,458,1839,1975
ARRB2,GNAI2,458,2446,605
ASH1L,KAT6A,458,189,1435
ATL2,REEP3,458,320,1675
B4GALT5,GALNT11,458,2777,1384
B4GALT5,GALNT2,458,2777,268
BCAR3,FNBP1L,458,137,136
BCL2L1,RPS6KA1,458,2750,44
