source_idx,target_idx,support,string_score,wgcna_tom
338,2642,wgcna_only,,0.40247187
239,944,wgcna_only,,0.40247068
2304,420,wgcna_only,,0.4024683
1360,265,wgcna_only,,0.4024668
403,428,wgcna_only,,0.40246442
341,114,wgcna_only,,0.40246376
101,114,wgcna_only,,0.40246305
1954,1480,wgcna_only,,0.40246218
2732,1582,wgcna_only,,0.4024601
55,709,wgcna_only,,0.40245914
2667,264,wgcna_only,,0.40245903
1995,293,wgcna_only,,0.40245768
1321,2091,wgcna_only,,0.40245748
44,1357,wgcna_only,,0.40245742
2219,84,wgcna_only,,0.40245572
305,2302,wgcna_only,,0.4024516
1780,265,wgcna_only,,0.4024513
161,1158,wgcna_only,,0.40245125
1446,2353,wgcna_only,,0.40245104
119,509,wgcna_only,,0.40245095
611,372,wgcna_only,,0.40245062
1631,992,wgcna_only,,0.40244856
130,2801,wgcna_only,,0.4024447
1295,1480,wgcna_only,,0.40244138
1740,428,wgcna_only,,0.40243953
747,233,wgcna_only,,0.40243798
585,2356,wgcna_only,,0.40243748
2718,2027,wgcna_only,,0.40243348
2680,2379,wgcna_only,,0.40243322
290,1780,wgcna_only,,0.40243068
372,357,wgcna_only,,0.40242693
2415,2050,wgcna_only,,0.4024228
68,2128,wgcna_only,,0.40241855
85,2163,wgcna_only,,0.4024185
2414,2518,wgcna_only,,0.4024181
891,347,wgcna_only,,0.40241748
2338,2304,wgcna_only,,0.40241596
1446,663,wgcna_only,,0.40241486
1715,1089,wgcna_only,,0.40241468
413,269,wgcna_only,,0.4024144
645,1140,wgcna_only,,0.40241423
1329,2234,wgcna_only,,0.40241224
2374,2768,wgcna_only,,0.40241218
611,815,wgcna_only,,0.4024085
2219,1740,wgcna_only,,0.40240824
2354,1852,wgcna_only,,0.4024074
662,96,wgcna_only,,0.40240285
1299,993,wgcna_only,,0.4024
528,1780,wgcna_only,,0.40239766
2836,654,wgcna_only,,0.4023958
747,175,wgcna_only,,0.4023947
2821,1715,wgcna_only,,0.40239
243,458,wgcna_only,,0.40239
993,2033,wgcna_only,,0.4023888
1299,2256,wgcna_only,,0.40238738
1784,1304,wgcna_only,,0.40238643
2175,57,wgcna_only,,0.40238613
290,2004,wgcna_only,,0.40238562
37,1219,wgcna_only,,0.40238467
1749,598,wgcna_only,,0.40238377
806,2414,wgcna_only,,0.4023818
2744,2568,wgcna_only,,0.40238154
665,2128,wgcna_only,,0.4023808
2073,1179,wgcna_only,,0.40237585
891,2816,wgcna_only,,0.40237468
2503,2414,wgcna_only,,0.40237263
1771,1897,wgcna_only,,0.40237173
119,330,wgcna_only,,0.402371
2256,1704,wgcna_only,,0.40236974
179,133,wgcna_only,,0.40236902
1914,2050,wgcna_only,,0.40236706
1557,654,wgcna_only,,0.40236488
1911,1308,wgcna_only,,0.40236238
1666,2356,wgcna_only,,0.40235916
457,2680,wgcna_only,,0.4023549
1796,2362,wgcna_only,,0.40235093
1552,1639,wgcna_only,,0.4023487
821,990,wgcna_only,,0.40234816
685,1478,wgcna_only,,0.40234536
2146,1478,wgcna_only,,0.40234205
1254,2299,wgcna_only,,0.4023415
1805,1731,wgcna_only,,0.40234062
1103,1821,wgcna_only,,0.4023385
2724,316,wgcna_only,,0.40233836
1488,1164,wgcna_only,,0.4023361
1718,539,wgcna_only,,0.40233445
2483,1575,wgcna_only,,0.40233386
2395,2373,wgcna_only,,0.40233302
763,1113,wgcna_only,,0.40232944
1182,2901,wgcna_only,,0.4023294
1784,933,wgcna_only,,0.40232882
2331,338,wgcna_only,,0.40232852
1027,709,wgcna_only,,0.40232718
2068,2435,wgcna_only,,0.4023267
2681,413,wgcna_only,,0.40232497
2568,1304,wgcna_only,,0.4023211
2338,1955,wgcna_only,,0.40232038
239,1340,wgcna_only,,0.40232033
2597,2504,wgcna_only,,0.40231517
2775,1140,wgcna_only,,0.4023151
2140,2050,wgcna_only,,0.402314
326,2801,wgcna_only,,0.40231338
1067,2278,wgcna_only,,0.40231144
2885,316,wgcna_only,,0.4023105
933,1789,wgcna_only,,0.4023045
321,2262,wgcna_only,,0.40230444
1315,2416,wgcna_only,,0.40230337
891,1396,wgcna_only,,0.40230283
802,237,wgcna_only,,0.40229684
2597,2752,wgcna_only,,0.4022967
872,2773,wgcna_only,,0.40229577
673,1091,wgcna_only,,0.40229207
1083,806,wgcna_only,,0.4022878
413,60,wgcna_only,,0.40228698
2682,2219,wgcna_only,,0.4022803
2836,2293,wgcna_only,,0.40227896
2160,2219,wgcna_only,,0.4022783
418,1209,wgcna_only,,0.40227208
1194,1360,wgcna_only,,0.40227175
1661,2483,wgcna_only,,0.40226364
1478,963,wgcna_only,,0.402263
1696,2929,wgcna_only,,0.4022592
2073,707,wgcna_only,,0.402259
1784,2077,wgcna_only,,0.4022586
57,265,wgcna_only,,0.4022561
67,45,wgcna_only,,0.4022546
494,2767,wgcna_only,,0.40225428
2034,2553,wgcna_only,,0.40225425
467,35,wgcna_only,,0.40225166
540,428,wgcna_only,,0.40224916
776,428,wgcna_only,,0.40224773
303,2682,wgcna_only,,0.4022467
2073,2831,wgcna_only,,0.402246
2917,96,wgcna_only,,0.4022436
2325,2304,wgcna_only,,0.40224293
1581,1482,wgcna_only,,0.40224248
2680,96,wgcna_only,,0.4022412
1329,428,wgcna_only,,0.40224102
303,2861,wgcna_only,,0.40224043
67,1423,wgcna_only,,0.4022404
243,384,wgcna_only,,0.40223932
2608,1308,wgcna_only,,0.4022384
2000,2116,wgcna_only,,0.40223828
1995,244,wgcna_only,,0.40223813
347,971,wgcna_only,,0.40223745
94,1304,wgcna_only,,0.4022374
1796,1809,wgcna_only,,0.40223697
140,2822,wgcna_only,,0.40223306
2718,810,wgcna_only,,0.40223283
161,2539,wgcna_only,,0.40222967
1544,2680,wgcna_only,,0.40222946
1926,1360,wgcna_only,,0.40222907
2503,321,wgcna_only,,0.40222675
673,334,wgcna_only,,0.40222353
1083,2518,wgcna_only,,0.4022231
1491,937,wgcna_only,,0.40222102
747,2805,wgcna_only,,0.40221915
539,253,wgcna_only,,0.4022182
2713,1780,wgcna_only,,0.4022164
2839,2068,wgcna_only,,0.40221605
2767,71,wgcna_only,,0.40221372
2034,1053,wgcna_only,,0.40221342
1204,2234,wgcna_only,,0.40221268
865,2761,wgcna_only,,0.40221065
1615,114,wgcna_only,,0.40220922
467,2163,wgcna_only,,0.40220854
1542,1639,wgcna_only,,0.40220806
2423,418,wgcna_only,,0.40220624
239,2350,wgcna_only,,0.4022049
219,1571,wgcna_only,,0.402203
303,1551,wgcna_only,,0.40220162
2415,1321,wgcna_only,,0.40219763
418,2568,wgcna_only,,0.4021971
2744,37,wgcna_only,,0.4021958
239,1610,wgcna_only,,0.40219575
1832,1715,wgcna_only,,0.4021954
747,1340,wgcna_only,,0.4021946
171,1581,wgcna_only,,0.4021939
2826,2299,wgcna_only,,0.40219262
1173,2724,wgcna_only,,0.4021909
2494,1329,wgcna_only,,0.40219048
2758,357,wgcna_only,,0.40218988
747,2858,wgcna_only,,0.40218475
891,1514,wgcna_only,,0.40218154
2917,2375,wgcna_only,,0.4021811
1295,1140,wgcna_only,,0.40217802
1492,1850,wgcna_only,,0.40217796
297,1454,wgcna_only,,0.40217522
125,385,wgcna_only,,0.4021725
993,1034,wgcna_only,,0.40217227
1446,1544,wgcna_only,,0.40217036
2028,2362,wgcna_only,,0.4021687
1955,1914,wgcna_only,,0.4021673
1788,2854,wgcna_only,,0.40216658
125,2280,wgcna_only,,0.4021637
1751,383,wgcna_only,,0.40216333
489,2886,wgcna_only,,0.40216282
2549,798,wgcna_only,,0.40216267
2453,186,wgcna_only,,0.4021624
2073,2257,wgcna_only,,0.40215918
470,94,wgcna_only,,0.4021585
2275,2773,wgcna_only,,0.4021575
1097,992,wgcna_only,,0.40215424
1466,967,wgcna_only,,0.40215293
2116,2667,wgcna_only,,0.40215245
13,1715,wgcna_only,,0.40215155
133,685,wgcna_only,,0.40215063
1306,1357,wgcna_only,,0.4021478
321,967,wgcna_only,,0.40214652
773,2483,wgcna_only,,0.4021436
1661,2142,wgcna_only,,0.40214196
821,2379,wgcna_only,,0.40214065
1600,2142,wgcna_only,,0.4021405
708,114,wgcna_only,,0.40214
665,2901,wgcna_only,,0.40213922
94,2193,wgcna_only,,0.40213704
2516,1780,wgcna_only,,0.40213415
2276,93,wgcna_only,,0.40213093
763,2430,wgcna_only,,0.40213028
391,992,wgcna_only,,0.4021289
2708,1986,wgcna_only,,0.4021279
2503,2471,wgcna_only,,0.4021256
238,800,wgcna_only,,0.4021222
37,509,wgcna_only,,0.4021214
316,2216,wgcna_only,,0.40212086
2027,160,wgcna_only,,0.40212068
1862,1644,wgcna_only,,0.40211955
305,2861,wgcna_only,,0.40211877
2280,1219,wgcna_only,,0.402117
571,85,wgcna_only,,0.40211657
2667,685,wgcna_only,,0.40211403
1544,2414,wgcna_only,,0.40211377
238,1784,wgcna_only,,0.40211323
1478,2705,wgcna_only,,0.4021132
1763,2280,wgcna_only,,0.40211284
2927,2705,wgcna_only,,0.40211034
35,114,wgcna_only,,0.40210944
937,1219,wgcna_only,,0.40210938
2680,967,wgcna_only,,0.40210694
297,2302,wgcna_only,,0.40210566
48,2362,wgcna_only,,0.40210405
937,1763,wgcna_only,,0.40210328
1821,205,wgcna_only,,0.40210283
326,2242,wgcna_only,,0.40210277
93,604,wgcna_only,,0.4021026
818,2234,wgcna_only,,0.40210202
2234,1103,wgcna_only,,0.40210134
264,338,wgcna_only,,0.40208998
2376,1809,wgcna_only,,0.40208972
2354,1961,wgcna_only,,0.4020879
119,2350,wgcna_only,,0.4020865
1529,239,wgcna_only,,0.402084
2466,1571,wgcna_only,,0.4020802
2168,2050,wgcna_only,,0.40207523
101,413,wgcna_only,,0.40207502
890,2163,wgcna_only,,0.40207347
673,1473,wgcna_only,,0.40206835
1557,2115,wgcna_only,,0.40206516
318,1850,wgcna_only,,0.40206456
1446,192,wgcna_only,,0.40206406
962,96,wgcna_only,,0.4020608
2416,1610,wgcna_only,,0.40206048
2416,2028,wgcna_only,,0.40205985
179,1488,wgcna_only,,0.40205932
2299,894,wgcna_only,,0.4020549
1488,2026,wgcna_only,,0.40205342
2821,685,wgcna_only,,0.4020504
1000,2444,wgcna_only,,0.40204862
747,1529,wgcna_only,,0.40204668
2511,1713,wgcna_only,,0.40204373
326,663,wgcna_only,,0.4020436
474,2927,wgcna_only,,0.40204296
2054,2275,wgcna_only,,0.40204296
1557,55,wgcna_only,,0.4020408
1557,185,wgcna_only,,0.40203935
1735,1715,wgcna_only,,0.40203664
611,2027,wgcna_only,,0.40203285
413,52,wgcna_only,,0.40203264
239,1926,wgcna_only,,0.4020324
347,316,wgcna_only,,0.4020323
2927,2507,wgcna_only,,0.40203178
326,662,wgcna_only,,0.40203092
973,2097,wgcna_only,,0.40203038
494,384,wgcna_only,,0.40202972
897,1581,wgcna_only,,0.4020291
1691,40,wgcna_only,,0.40202785
2680,2609,wgcna_only,,0.4020264
2494,2268,wgcna_only,,0.4020255
1340,2278,wgcna_only,,0.40202317
1953,2078,wgcna_only,,0.40202275
539,2145,wgcna_only,,0.4020226
171,2280,wgcna_only,,0.40202108
2054,685,wgcna_only,,0.40202007
193,253,wgcna_only,,0.40201756
1832,2597,wgcna_only,,0.40201712
707,1788,wgcna_only,,0.40201682
1557,2435,wgcna_only,,0.4020123
1306,2761,wgcna_only,,0.40201086
781,2839,wgcna_only,,0.40200537
539,2858,wgcna_only,,0.40200478
2597,776,wgcna_only,,0.4020037
685,141,wgcna_only,,0.40200266
2491,357,wgcna_only,,0.4020021
326,1093,wgcna_only,,0.40200168
2836,2473,wgcna_only,,0.40200028
2827,269,wgcna_only,,0.4019991
914,1542,wgcna_only,,0.40199384
1190,100,wgcna_only,,0.40199205
489,2051,wgcna_only,,0.40198797
1608,1789,wgcna_only,,0.40198737
1488,338,wgcna_only,,0.40198717
341,2354,wgcna_only,,0.40198478
1488,707,wgcna_only,,0.40198246
1821,237,wgcna_only,,0.40197918
192,2353,wgcna_only,,0.40197822
1571,1769,wgcna_only,,0.40197706
1214,428,wgcna_only,,0.40197682
897,2362,wgcna_only,,0.40197456
94,1113,wgcna_only,,0.4019728
255,2068,wgcna_only,,0.40197197
1581,569,wgcna_only,,0.40197104
967,269,wgcna_only,,0.4019697
1179,2613,wgcna_only,,0.40196896
2500,1000,wgcna_only,,0.40196738
68,967,wgcna_only,,0.4019673
2264,598,wgcna_only,,0.40196714
2491,806,wgcna_only,,0.40196678
576,2822,wgcna_only,,0.40196422
179,40,wgcna_only,,0.40196404
467,2818,wgcna_only,,0.4019621
1748,418,wgcna_only,,0.40196127
1110,428,wgcna_only,,0.40195942
1091,2398,wgcna_only,,0.4019585
2376,2038,wgcna_only,,0.40195692
469,114,wgcna_only,,0.40195325
1491,2219,wgcna_only,,0.40195212
1254,2293,wgcna_only,,0.40194884
821,2471,wgcna_only,,0.4019483
2034,2203,wgcna_only,,0.40194753
161,1696,wgcna_only,,0.40194482
2165,2929,wgcna_only,,0.40194422
174,2534,wgcna_only,,0.40194288
1601,2566,wgcna_only,,0.40194044
1437,1780,wgcna_only,,0.40194005
427,1715,wgcna_only,,0.40193716
2277,1788,wgcna_only,,0.40193516
1808,160,wgcna_only,,0.40193456
2524,2280,wgcna_only,,0.40193287
1173,2491,wgcna_only,,0.40193126
1713,1763,wgcna_only,,0.40192944
457,130,wgcna_only,,0.40192908
1164,524,wgcna_only,,0.40192714
1254,141,wgcna_only,,0.4019239
413,355,wgcna_only,,0.40192232
1321,1190,wgcna_only,,0.40191954
143,1821,wgcna_only,,0.4019179
290,2278,wgcna_only,,0.40191454
2603,2035,wgcna_only,,0.4019143
384,1517,wgcna_only,,0.40191397
1478,186,wgcna_only,,0.40191373
94,2268,wgcna_only,,0.4019113
611,2163,wgcna_only,,0.40190968
1053,2299,wgcna_only,,0.40190917
872,55,wgcna_only,,0.4019075
821,663,wgcna_only,,0.40190277
763,1105,wgcna_only,,0.40190223
171,303,wgcna_only,,0.40190202
611,1261,wgcna_only,,0.401901
1610,2219,wgcna_only,,0.40189976
2681,2128,wgcna_only,,0.40189567
2385,1478,wgcna_only,,0.4018927
384,509,wgcna_only,,0.4018927
100,2078,wgcna_only,,0.4018916
2836,1192,wgcna_only,,0.40188664
2836,2713,wgcna_only,,0.4018815
1529,2761,wgcna_only,,0.40188143
802,82,wgcna_only,,0.40187943
1067,1542,wgcna_only,,0.40187865
1784,1718,wgcna_only,,0.40187582
1582,1575,wgcna_only,,0.40187305
2073,2805,wgcna_only,,0.4018697
990,992,wgcna_only,,0.40186766
1762,709,wgcna_only,,0.40186766
891,1661,wgcna_only,,0.40186468
738,2414,wgcna_only,,0.40186277
425,2680,wgcna_only,,0.40186125
84,2498,wgcna_only,,0.40186125
1691,2365,wgcna_only,,0.4018609
2494,1301,wgcna_only,,0.40185913
2836,2275,wgcna_only,,0.40185824
539,2752,wgcna_only,,0.401858
2518,413,wgcna_only,,0.40185755
685,253,wgcna_only,,0.40185714
2836,133,wgcna_only,,0.4018569
305,1106,wgcna_only,,0.40185586
193,1437,wgcna_only,,0.40185547
2767,175,wgcna_only,,0.40185535
2912,2818,wgcna_only,,0.40185475
161,1723,wgcna_only,,0.4018546
524,2361,wgcna_only,,0.40185452
1713,1219,wgcna_only,,0.4018509
747,758,wgcna_only,,0.40185013
2257,1715,wgcna_only,,0.40184808
1718,2805,wgcna_only,,0.40184706
2416,1301,wgcna_only,,0.40184474
193,1217,wgcna_only,,0.4018445
1446,821,wgcna_only,,0.40183908
2398,334,wgcna_only,,0.40183684
175,1308,wgcna_only,,0.40183666
2073,645,wgcna_only,,0.40183505
1812,2822,wgcna_only,,0.40183413
2927,1295,wgcna_only,,0.4018341
125,1771,wgcna_only,,0.4018316
140,2354,wgcna_only,,0.40183008
1551,2278,wgcna_only,,0.40182987
467,2033,wgcna_only,,0.4018271
2201,1821,wgcna_only,,0.40182704
862,1955,wgcna_only,,0.40182325
2603,2299,wgcna_only,,0.40182316
2348,2142,wgcna_only,,0.40181985
1158,119,wgcna_only,,0.40181786
1709,385,wgcna_only,,0.40181586
1964,141,wgcna_only,,0.40181586
1876,186,wgcna_only,,0.4018106
1083,269,wgcna_only,,0.40180594
692,2068,wgcna_only,,0.40180355
2667,2507,wgcna_only,,0.40180326
1954,40,wgcna_only,,0.4018006
1601,185,wgcna_only,,0.40179974
227,1850,wgcna_only,,0.40179867
611,245,wgcna_only,,0.40179515
2826,1751,wgcna_only,,0.40179166
55,2299,wgcna_only,,0.401789
2376,2280,wgcna_only,,0.40178648
84,1751,wgcna_only,,0.4017851
2000,1862,wgcna_only,,0.4017847
1446,1097,wgcna_only,,0.4017831
2708,160,wgcna_only,,0.40177774
494,937,wgcna_only,,0.4017759
891,251,wgcna_only,,0.4017743
872,528,wgcna_only,,0.40177327
1002,1209,wgcna_only,,0.40177092
1812,2373,wgcna_only,,0.4017696
1261,1986,wgcna_only,,0.40176687
94,2717,wgcna_only,,0.40176514
806,130,wgcna_only,,0.40176478
993,2325,wgcna_only,,0.4017639
2912,2905,wgcna_only,,0.40176147
2320,460,wgcna_only,,0.40176138
425,2354,wgcna_only,,0.40176016
347,68,wgcna_only,,0.40175724
193,380,wgcna_only,,0.40175554
2744,1480,wgcna_only,,0.4017511
239,1454,wgcna_only,,0.40175
1571,122,wgcna_only,,0.40174747
2263,2128,wgcna_only,,0.40174726
460,2072,wgcna_only,,0.40174323
692,673,wgcna_only,,0.40174296
317,2038,wgcna_only,,0.4017401
85,978,wgcna_only,,0.40173975
1173,1600,wgcna_only,,0.40173364
2277,1478,wgcna_only,,0.40173295
1145,1601,wgcna_only,,0.4017327
175,428,wgcna_only,,0.4017317
457,2518,wgcna_only,,0.40173075
2456,2356,wgcna_only,,0.40173054
338,2299,wgcna_only,,0.40173
2234,330,wgcna_only,,0.40172857
1850,1998,wgcna_only,,0.4017276
747,894,wgcna_only,,0.40172708
2234,2861,wgcna_only,,0.401727
67,1442,wgcna_only,,0.40172353
297,865,wgcna_only,,0.4017216
1862,2038,wgcna_only,,0.4017213
179,141,wgcna_only,,0.40171844
806,1011,wgcna_only,,0.40171415
1713,1542,wgcna_only,,0.40171364
973,967,wgcna_only,,0.40171286
1386,2929,wgcna_only,,0.40171236
2269,2929,wgcna_only,,0.40171075
2234,1145,wgcna_only,,0.40171054
125,1308,wgcna_only,,0.40171036
470,2398,wgcna_only,,0.40170884
2276,85,wgcna_only,,0.40170878
650,2928,wgcna_only,,0.4017073
2836,2361,wgcna_only,,0.4017031
2073,2524,wgcna_only,,0.4017016
2299,1140,wgcna_only,,0.4017005
1718,2068,wgcna_only,,0.40169817
1214,2278,wgcna_only,,0.4016968
1631,2680,wgcna_only,,0.40169114
890,1261,wgcna_only,,0.40169024
1796,1308,wgcna_only,,0.4016888
1254,1762,wgcna_only,,0.40168765
1748,2293,wgcna_only,,0.40168387
130,2304,wgcna_only,,0.40168303
2004,1926,wgcna_only,,0.40168208
1482,2362,wgcna_only,,0.40167987
2455,2483,wgcna_only,,0.40167877
338,2737,wgcna_only,,0.4016787
1529,1308,wgcna_only,,0.40167645
1145,1780,wgcna_only,,0.401675
1538,650,wgcna_only,,0.40167433
1154,1557,wgcna_only,,0.40167284
2004,540,wgcna_only,,0.40167257
60,2097,wgcna_only,,0.4016685
891,56,wgcna_only,,0.40166816
2354,978,wgcna_only,,0.401664
161,265,wgcna_only,,0.40166283
1478,863,wgcna_only,,0.4016621
303,540,wgcna_only,,0.4016617
1835,2038,wgcna_only,,0.40165865
1631,269,wgcna_only,,0.40165794
1964,1715,wgcna_only,,0.40165594
862,2050,wgcna_only,,0.40165517
297,569,wgcna_only,,0.40165412
141,2737,wgcna_only,,0.40165406
2826,2398,wgcna_only,,0.40165386
2927,894,wgcna_only,,0.4016534
2582,1542,wgcna_only,,0.40165335
1106,798,wgcna_only,,0.4016517
1091,1480,wgcna_only,,0.40164965
467,62,wgcna_only,,0.401649
1953,2732,wgcna_only,,0.40164798
2000,2203,wgcna_only,,0.4016463
2681,2375,wgcna_only,,0.40164533
832,2483,wgcna_only,,0.40164286
141,1751,wgcna_only,,0.401642
684,1571,wgcna_only,,0.40164092
2073,2939,wgcna_only,,0.40163788
1195,2050,wgcna_only,,0.40163755
973,992,wgcna_only,,0.40163574
1784,2641,wgcna_only,,0.40163282
1601,1897,wgcna_only,,0.40163264
1713,2613,wgcna_only,,0.40163118
1788,2498,wgcna_only,,0.40163037
2511,2068,wgcna_only,,0.4016285
1784,264,wgcna_only,,0.40162742
1861,2280,wgcna_only,,0.40162727
457,1271,wgcna_only,,0.401627
2395,100,wgcna_only,,0.40162465
2365,1027,wgcna_only,,0.4016245
1308,2302,wgcna_only,,0.40162387
238,685,wgcna_only,,0.40162334
1953,469,wgcna_only,,0.40162334
1254,1140,wgcna_only,,0.40162256
975,2356,wgcna_only,,0.40162173
800,709,wgcna_only,,0.40162086
1749,2068,wgcna_only,,0.401619
305,1796,wgcna_only,,0.4016178
2126,802,wgcna_only,,0.40161183
2365,418,wgcna_only,,0.4016098
1321,2680,wgcna_only,,0.40160942
862,1582,wgcna_only,,0.4016086
303,1154,wgcna_only,,0.40160808
192,1231,wgcna_only,,0.4016071
1964,2299,wgcna_only,,0.40160322
872,933,wgcna_only,,0.40160018
937,1301,wgcna_only,,0.40159994
290,305,wgcna_only,,0.40159926
1478,2203,wgcna_only,,0.40159297
611,2442,wgcna_only,,0.4015923
2494,171,wgcna_only,,0.40159103
2473,1140,wgcna_only,,0.40158993
297,2773,wgcna_only,,0.40158957
2729,316,wgcna_only,,0.40158913
654,524,wgcna_only,,0.40158853
2553,2278,wgcna_only,,0.40158823
598,2498,wgcna_only,,0.40158796
1478,894,wgcna_only,,0.40158647
571,93,wgcna_only,,0.4015858
2767,1454,wgcna_only,,0.401585
747,2504,wgcna_only,,0.40158463
2234,1340,wgcna_only,,0.4015829
2264,2275,wgcna_only,,0.40158206
1254,186,wgcna_only,,0.401578
19,428,wgcna_only,,0.40157655
253,2435,wgcna_only,,0.40157592
418,2839,wgcna_only,,0.40157032
582,971,wgcna_only,,0.40156913
2291,616,wgcna_only,,0.4015685
967,2263,wgcna_only,,0.40156373
862,993,wgcna_only,,0.40156308
1571,395,wgcna_only,,0.40156305
1529,305,wgcna_only,,0.40156227
2680,347,wgcna_only,,0.4015613
2494,2077,wgcna_only,,0.40156105
2473,338,wgcna_only,,0.40156096
251,96,wgcna_only,,0.4015591
494,1360,wgcna_only,,0.40155652
1762,2858,wgcna_only,,0.40155506
297,2193,wgcna_only,,0.4015522
2836,1488,wgcna_only,,0.4015509
768,2616,wgcna_only,,0.40155053
133,539,wgcna_only,,0.40155023
2744,1601,wgcna_only,,0.40155017
1657,1582,wgcna_only,,0.40154764
1805,386,wgcna_only,,0.40154606
2836,2498,wgcna_only,,0.40154582
303,2524,wgcna_only,,0.40154245
2293,1639,wgcna_only,,0.40154165
1446,1326,wgcna_only,,0.40154082
2836,2035,wgcna_only,,0.40154082
489,2379,wgcna_only,,0.4015347
1164,1715,wgcna_only,,0.4015346
761,2768,wgcna_only,,0.40153375
1610,1581,wgcna_only,,0.40153182
384,776,wgcna_only,,0.40153173
229,2097,wgcna_only,,0.40152577
2299,2435,wgcna_only,,0.40151918
1731,802,wgcna_only,,0.40151536
863,1140,wgcna_only,,0.40151337
611,2095,wgcna_only,,0.40151322
1954,616,wgcna_only,,0.40151182
2034,2642,wgcna_only,,0.40150756
385,1219,wgcna_only,,0.40150282
338,2854,wgcna_only,,0.40150222
598,2752,wgcna_only,,0.40149495
338,183,wgcna_only,,0.4014948
1488,2737,wgcna_only,,0.40149403
2116,338,wgcna_only,,0.40149316
227,1753,wgcna_only,,0.40149012
2000,707,wgcna_only,,0.4014895
2491,2262,wgcna_only,,0.4014867
1738,1986,wgcna_only,,0.40148613
872,2752,wgcna_only,,0.40148157
2299,791,wgcna_only,,0.40148064
2912,1034,wgcna_only,,0.4014802
1396,100,wgcna_only,,0.4014802
297,19,wgcna_only,,0.40147883
645,2299,wgcna_only,,0.40147597
1713,185,wgcna_only,,0.4014734
347,2050,wgcna_only,,0.4014727
747,2826,wgcna_only,,0.40146905
747,2566,wgcna_only,,0.40146413
418,2435,wgcna_only,,0.40146366
650,1261,wgcna_only,,0.40146306
897,385,wgcna_only,,0.4014615
2256,355,wgcna_only,,0.4014607
2768,1666,wgcna_only,,0.4014607
1954,1478,wgcna_only,,0.40145975
582,806,wgcna_only,,0.401456
1179,2603,wgcna_only,,0.4014533
1825,1753,wgcna_only,,0.40145126
654,1552,wgcna_only,,0.40145114
1955,2242,wgcna_only,,0.40145046
1446,355,wgcna_only,,0.40144908
781,141,wgcna_only,,0.40144807
1961,96,wgcna_only,,0.4014458
2912,2917,wgcna_only,,0.40144575
2507,1715,wgcna_only,,0.40144446
1780,1219,wgcna_only,,0.4014439
227,1924,wgcna_only,,0.4014436
815,1986,wgcna_only,,0.401442
1446,269,wgcna_only,,0.4014418
1718,598,wgcna_only,,0.4014416
2354,2455,wgcna_only,,0.4014416
2416,2705,wgcna_only,,0.40143943
2256,810,wgcna_only,,0.4014374
1254,2836,wgcna_only,,0.4014372
2582,1715,wgcna_only,,0.4014349
1551,2761,wgcna_only,,0.40143386
145,1986,wgcna_only,,0.4014314
179,2293,wgcna_only,,0.40142813
2416,1280,wgcna_only,,0.40142548
1190,2050,wgcna_only,,0.40142354
1164,1751,wgcna_only,,0.40142155
2767,1306,wgcna_only,,0.40141916
48,1601,wgcna_only,,0.40141696
2234,2613,wgcna_only,,0.40141612
84,1113,wgcna_only,,0.40141457
1964,1751,wgcna_only,,0.40141413
753,2142,wgcna_only,,0.40141368
1011,269,wgcna_only,,0.40141186
161,1454,wgcna_only,,0.40140828
2212,2050,wgcna_only,,0.4014037
2516,937,wgcna_only,,0.40139955
2507,1542,wgcna_only,,0.4013979
2234,185,wgcna_only,,0.40139645
1446,497,wgcna_only,,0.40139568
1684,2256,wgcna_only,,0.40139556
862,971,wgcna_only,,0.40139398
85,1093,wgcna_only,,0.40139398
990,1998,wgcna_only,,0.4013937
2821,1713,wgcna_only,,0.40139034
2219,2072,wgcna_only,,0.40138894
2073,2507,wgcna_only,,0.40138847
747,179,wgcna_only,,0.40138692
467,1769,wgcna_only,,0.40138525
