source,target,source_idx,target_idx,in_string,in_wgcna,string_score,wgcna_tom,support
HMGA1P4,TM7SF3,1614,1925,False,True,,0.35575962,wgcna_only
ATP6V0E1,ERC1,1043,1891,False,True,,0.35575947,wgcna_only
RAB39A,SUFU,1861,1735,False,True,,0.35575938,wgcna_only
FGFR1OP2,MCM9,1924,1190,False,True,,0.355759,wgcna_only
CDC73,SREBF2,233,2858,False,True,,0.35575888,wgcna_only
CCDC93,FIG4,411,1180,False,True,,0.3557572,wgcna_only
DCAF10,WAPL,1547,1702,False,True,,0.3557567,wgcna_only
PAFAH1B1,SERPINB6,2440,1063,False,True,,0.35575363,wgcna_only
ACAP2,PDSS2,747,1174,False,True,,0.3557534,wgcna_only
PRDX1,SCAI,84,1608,False,True,,0.35575277,wgcna_only
CAMKMT,RAP1B,331,1975,False,True,,0.3557525,wgcna_only
LRBA,TIAL1,875,1751,False,True,,0.35575232,wgcna_only
BMPR1A,WAPL,1703,1702,False,True,,0.35575125,wgcna_only
RAD50,TTC27,1000,313,False,True,,0.35575038,wgcna_only
HECTD1,LINC01473,2143,476,False,True,,0.35574803,wgcna_only
PPP2R2D,TOP1,1762,2769,False,True,,0.35574782,wgcna_only
DIDO1,MTREX,2787,929,False,True,,0.35574758,wgcna_only
PCGF5,SYNE1,1713,1224,False,True,,0.35574692,wgcna_only
HELZ,RBBP4,2545,59,False,True,,0.35574624,wgcna_only
DPYSL2,RNF138,1423,2597,False,True,,0.35574234,wgcna_only
CFDP1,KIF13B,2418,1428,False,True,,0.35574222,wgcna_only
ATP2B4,RPS6KC1,243,253,False,True,,0.35574204,wgcna_only
PPP2R5E,RAB12,2183,2580,False,True,,0.3557412,wgcna_only
ANKHD1,ATP6V1C1,1012,1484,False,True,,0.35574067,wgcna_only
BRD4,YWHAE,2665,2435,False,True,,0.35574007,wgcna_only
ARIH1,SRRM1,2320,40,False,True,,0.35573927,wgcna_only
FAM222B,RPLP2,2473,1763,False,True,,0.35573733,wgcna_only
AKAP11,RAP1B,2073,1975,False,True,,0.3557371,wgcna_only
NFE2L2,SERINC1,470,1192,False,True,,0.3557356,wgcna_only
ANKHD1,CCDC66,1012,615,False,True,,0.35573217,wgcna_only
EPHB2,SLF2,35,1729,False,True,,0.35573164,wgcna_only
IFNGR2,PPP2R5E,2806,2183,False,True,,0.35573143,wgcna_only
ADK,PAFAH1B1,1692,2440,False,True,,0.35573077,wgcna_only
ACBD6,PTPN4,219,413,False,True,,0.3557283,wgcna_only
SLC12A6,TMEM131,2251,393,False,True,,0.3557274,wgcna_only
DENND1B,DPP8,235,2306,False,True,,0.35572627,wgcna_only
ATP11C,IST1,2935,2414,False,True,,0.35572582,wgcna_only
RPS6KC1,SERINC5,253,958,False,True,,0.35572457,wgcna_only
DLG1,LRPPRC,752,329,False,True,,0.35572442,wgcna_only
HELZ,TMEM260,2545,2171,False,True,,0.35572365,wgcna_only
ACSL4,DLG1,2919,752,False,True,,0.35571957,wgcna_only
MSH3,NCOA6,960,2758,False,True,,0.35571954,wgcna_only
EEFSEC,GOLPH3,671,914,False,True,,0.35571948,wgcna_only
ERC1,MED15,1891,2833,False,True,,0.35571927,wgcna_only
RCOR1,SLC30A7,2237,141,False,True,,0.35571793,wgcna_only
CHFR,RPLP2,2046,1763,False,True,,0.35571754,wgcna_only
HIPK3,MAT2A,1796,386,False,True,,0.35571718,wgcna_only
HADHB,SIK3,305,1872,False,True,,0.3557162,wgcna_only
R3HDM1,RBM6,427,603,False,True,,0.35571572,wgcna_only
EIF3E,IBTK,1488,1156,False,True,,0.35571474,wgcna_only
GTF2F2,PAFAH1B1,2076,2440,False,True,,0.35571378,wgcna_only
SESN1,STRN,1178,316,False,True,,0.35571343,wgcna_only
ABHD18,CYLD,862,2395,False,True,,0.3557129,wgcna_only
DIDO1,WDR33,2787,419,False,True,,0.35571238,wgcna_only
ENSA,KIF13A,176,1081,False,True,,0.35571182,wgcna_only
NUBPL,SPEN,2145,19,False,True,,0.35571054,wgcna_only
ATF2,TTC28,467,2840,False,True,,0.35571045,wgcna_only
CDR2,TTLL5,2376,2203,False,True,,0.35570908,wgcna_only
PHKB,RAB11FIP2,2390,1746,False,True,,0.35570818,wgcna_only
MYSM1,WDR70,100,919,False,True,,0.35570815,wgcna_only
ATP6V0E1,PHKB,1043,2390,False,True,,0.35570547,wgcna_only
SLF2,SNX13,1729,1261,False,True,,0.3557049,wgcna_only
GNAI3,SMG1,147,2370,False,True,,0.3557047,wgcna_only
SERINC1,SHOC2,1192,1740,False,True,,0.35570464,wgcna_only
HELZ,PCCA,2545,2117,False,True,,0.35570455,wgcna_only
RPL17,TASP1,2613,2737,False,True,,0.3557045,wgcna_only
LNPEP,SLX4IP,975,2735,False,True,,0.3557027,wgcna_only
HDLBP,SRPK2,539,1340,False,True,,0.35570237,wgcna_only
DYNC1H1,SEL1L,2234,2211,False,True,,0.3557016,wgcna_only
PAFAH1B1,TRAPPC8,2440,2596,False,True,,0.3557015,wgcna_only
MTX2,WAPL,468,1702,False,True,,0.3557001,wgcna_only
AHI1,FOXN2,1204,338,False,True,,0.35569966,wgcna_only
NUP214,ZCCHC7,1619,1546,False,True,,0.3556984,wgcna_only
HIPK3,KIAA0232,1796,768,False,True,,0.35569805,wgcna_only
CANX,RPS2,1053,2350,False,True,,0.35569718,wgcna_only
MAN1C1,WAPL,43,1702,False,True,,0.35569635,wgcna_only
EIF4A2,TIGAR,738,1895,False,True,,0.35569596,wgcna_only
EIF3H,SUFU,1491,1735,False,True,,0.35569578,wgcna_only
LIMD1,VPS35L,590,2373,False,True,,0.35569552,wgcna_only
CDC27,HMGN3,2516,1154,False,True,,0.3556944,wgcna_only
ACAP2,S100Z,747,951,False,True,,0.35569394,wgcna_only
PPP1R10,TULP4,1093,1231,False,True,,0.35569307,wgcna_only
ARPC1B,LNPEP,1329,975,False,True,,0.35569283,wgcna_only
ARHGAP18,TTC37,1198,971,False,True,,0.3556922,wgcna_only
PPM1L,TULP4,708,1231,False,True,,0.3556903,wgcna_only
CHFR,KMT5B,2046,1830,False,True,,0.35568985,wgcna_only
HMGA1P4,NCOA6,1614,2758,False,True,,0.35568863,wgcna_only
ERC1,SLC12A6,1891,2251,False,True,,0.35568568,wgcna_only
CAMSAP2,FAM193A,238,761,False,True,,0.3556841,wgcna_only
MTA3,SCARB1,326,2042,False,True,,0.35568294,wgcna_only
CCDC93,TYROBP,411,2687,False,True,,0.35568264,wgcna_only
FNBP4,TRIP4,1811,2304,False,True,,0.3556815,wgcna_only
FAM172A,SLC25A26,969,624,False,True,,0.355681,wgcna_only
POLK,SS18,949,2595,False,True,,0.35567954,wgcna_only
FBXO38,SMG7,1022,225,False,True,,0.35567948,wgcna_only
MSRA,SRPK2,1399,1340,False,True,,0.3556784,wgcna_only
PTAR1,RPLP2,1551,1763,False,True,,0.3556779,wgcna_only
NCOA7,PACS2,1195,2242,False,True,,0.3556775,wgcna_only
CLCN3,OTULINL,891,907,False,True,,0.3556773,wgcna_only
LGALS9,MX1,2471,2818,False,True,,0.355677,wgcna_only
ABHD12,CSDE1,2748,161,False,True,,0.35567582,wgcna_only
PARP4,TNFRSF1A,2054,1897,False,True,,0.35567474,wgcna_only
HELZ,RYBP,2545,631,False,True,,0.35567385,wgcna_only
GRAMD1B,ZMYND8,1881,2773,False,True,,0.35567355,wgcna_only
MSL2,WAPL,681,1702,False,True,,0.35567287,wgcna_only
EXOC4,FAM120B,1368,1241,False,True,,0.35567188,wgcna_only
ABCA1,LINC01278,1579,2901,False,True,,0.35567144,wgcna_only
MED14,PHKB,2891,2390,False,True,,0.35567042,wgcna_only
MINDY2,TXNDC11,2291,2361,False,True,,0.35567027,wgcna_only
BCLAF1,ZCCHC7,1205,1546,False,True,,0.35566953,wgcna_only
FAM193A,HIPK3,761,1796,False,True,,0.35566953,wgcna_only
GALK2,STX8,2276,2455,False,True,,0.3556687,wgcna_only
SCLT1,ZMYND8,863,2773,False,True,,0.35566685,wgcna_only
GRK5,TM9SF4,1749,2752,False,True,,0.35566607,wgcna_only
LUC7L3,PPP4R3A,2522,2219,False,True,,0.35566375,wgcna_only
DHX9,KIF13B,224,1428,False,True,,0.35566366,wgcna_only
MGA,VPS36,2261,2097,False,True,,0.35566264,wgcna_only
FXR1,UBXN4,724,428,False,True,,0.35566217,wgcna_only
CDC14A,RPL13A,140,2708,False,True,,0.35566175,wgcna_only
PPP2R5E,TFEB,2183,1127,False,True,,0.3556611,wgcna_only
ASXL1,SPEN,2753,19,False,True,,0.35565934,wgcna_only
VRK2,ZYG11B,348,96,False,True,,0.35565868,wgcna_only
MTR,TM7SF3,276,1925,False,True,,0.35565826,wgcna_only
LINC00342,PACS2,390,2242,False,True,,0.3556579,wgcna_only
KIF13B,PDCD6IP,1428,574,False,True,,0.3556576,wgcna_only
CUL4A,ZNF654,2131,637,False,True,,0.35565758,wgcna_only
RPL6,ZMYND8,2026,2773,False,True,,0.35565746,wgcna_only
KIF13B,SMAP1,1428,1147,False,True,,0.35565686,wgcna_only
MARS,UST,1964,1219,False,True,,0.35565546,wgcna_only
ATP6V1A,TMEM131,646,393,False,True,,0.3556544,wgcna_only
ARHGEF10L,CDK12,23,2500,False,True,,0.35565218,wgcna_only
MAPRE2,PHKB,2600,2390,False,True,,0.3556516,wgcna_only
ATP6V1H,HERC2,1446,2246,False,True,,0.35565138,wgcna_only
MBTD1,TPT1,2524,2077,False,True,,0.35564986,wgcna_only
CBFB,ERC1,2406,1891,False,True,,0.3556481,wgcna_only
PTAR1,SEPTIN7,1551,1280,False,True,,0.35564762,wgcna_only
PPM1L,PURA,708,1011,False,True,,0.35564756,wgcna_only
ARID1A,SCYL2,45,2004,False,True,,0.355647,wgcna_only
FAR1,PIK3CB,1783,685,False,True,,0.35564682,wgcna_only
COPB1,FAM102B,1784,143,False,True,,0.35564676,wgcna_only
PRPF4B,TNKS2,1065,1715,False,True,,0.35564634,wgcna_only
BTBD1,JUN,2333,101,False,True,,0.35564625,wgcna_only
NAALADL2,SUZ12,716,2483,False,True,,0.3556457,wgcna_only
RPL28,ZMYND8,2717,2773,False,True,,0.35564524,wgcna_only
DPYSL2,RC3H2,1423,1601,False,True,,0.3556451,wgcna_only
GPATCH2,HNRNPD,254,821,False,True,,0.35564494,wgcna_only
TRAF3,ZC3H7A,2238,2362,False,True,,0.35564277,wgcna_only
LATS1,SFSWAP,1221,2044,False,True,,0.3556423,wgcna_only
PTMA,SUFU,528,1735,False,True,,0.35564044,wgcna_only
ATG5,BBS9,1173,1279,False,True,,0.3556394,wgcna_only
MAT2A,TM9SF4,386,2752,False,True,,0.3556387,wgcna_only
RASSF3,TRIM33,1971,160,False,True,,0.35563824,wgcna_only
SIPA1L3,TMEM131,2688,393,False,True,,0.35563684,wgcna_only
IST1,KLHL18,2414,595,False,True,,0.35563666,wgcna_only
CAPZA2,UBE2G1,1352,2444,False,True,,0.35563558,wgcna_only
ST8SIA4,WAPL,977,1702,False,True,,0.35563523,wgcna_only
DHX36,EXOC4,702,1368,False,True,,0.35563406,wgcna_only
CRK,TMEM131,2436,393,False,True,,0.355634,wgcna_only
EIF2AK4,SLC38A9,2256,931,False,True,,0.35563,wgcna_only
B4GALT1,MTR,1538,276,False,True,,0.35562918,wgcna_only
CAMKMT,DNAJC10,331,474,False,True,,0.35562855,wgcna_only
GSE1,MCPH1,2425,1396,False,True,,0.35562783,wgcna_only
EXT1,MGRN1,1492,2353,False,True,,0.35562685,wgcna_only
CLOCK,CWC27,805,938,False,True,,0.35562515,wgcna_only
HLA-DPB1,MBD2,1112,2616,False,True,,0.35562453,wgcna_only
CD300A,TASOR,2549,616,False,True,,0.35562423,wgcna_only
LCORL,PDE7A,779,1458,False,True,,0.35562328,wgcna_only
TIGAR,VPS50,1895,1320,False,True,,0.35562292,wgcna_only
MAPKAP1,TRIM38,1610,1089,False,True,,0.35562253,wgcna_only
EXOC6,YWHAG,1718,1304,False,True,,0.35562122,wgcna_only
RPL34,S100A4,852,183,False,True,,0.35562038,wgcna_only
ARFGEF2,HEATR5B,2775,317,False,True,,0.35562012,wgcna_only
AP2B1,KIF13B,2488,1428,False,True,,0.3556193,wgcna_only
ERC1,TASOR2,1891,1632,False,True,,0.35561803,wgcna_only
ANKHD1,CD2AP,1012,1136,False,True,,0.3556179,wgcna_only
PHKB,SIPA1L3,2390,2688,False,True,,0.35561678,wgcna_only
APC,DIDO1,983,2787,False,True,,0.355616,wgcna_only
CUL5,RPL11,1862,38,False,True,,0.3556156,wgcna_only
BCL2,IPO9,2627,239,False,True,,0.35561514,wgcna_only
PTPN4,ZC3H12C,413,1866,False,True,,0.3556144,wgcna_only
PAFAH1B1,TANGO6,2440,2409,False,True,,0.35561347,wgcna_only
HLA-DQB1,ISG15,1106,0,False,True,,0.35561344,wgcna_only
CDR2,SERINC5,2376,958,False,True,,0.35561332,wgcna_only
RPS23,SMC5,963,1552,False,True,,0.35561314,wgcna_only
ARID1A,HNRNPR,45,37,False,True,,0.35561216,wgcna_only
ARHGAP5,STK38L,2146,1926,False,True,,0.35561088,wgcna_only
PAFAH1B1,SFT2D2,2440,207,False,True,,0.35560995,wgcna_only
NFX1,SUZ12,1539,2483,False,True,,0.355607,wgcna_only
RAB5A,TMEM131,557,393,False,True,,0.35560593,wgcna_only
CDC14A,TRIM13,140,2091,False,True,,0.3556051,wgcna_only
GPATCH2,TMEM87A,254,2263,False,True,,0.35560402,wgcna_only
NUP160,STX8,1812,2455,False,True,,0.35560268,wgcna_only
ADD1,HK1,763,1680,False,True,,0.35560197,wgcna_only
HDAC8,KRIT1,2909,1314,False,True,,0.35560197,wgcna_only
INTS6,TUBGCP3,2095,2128,False,True,,0.35560188,wgcna_only
GPATCH8,NSD2,2508,759,False,True,,0.3556012,wgcna_only
AP3S2,HPS3,2339,695,False,True,,0.35560116,wgcna_only
MAP3K7,SFSWAP,1165,2044,False,True,,0.35560107,wgcna_only
HELZ,WIPF2,2545,2501,False,True,,0.35560083,wgcna_only
AC009120.2,LPGAT1,2415,251,False,True,,0.35559985,wgcna_only
SNAP23,UBXN4,2266,428,False,True,,0.3555986,wgcna_only
HLA-DMA,IQCB1,1110,654,False,True,,0.35559857,wgcna_only
FAM172A,SMARCAD1,969,839,False,True,,0.3555981,wgcna_only
EYA3,KDM2B,48,2035,False,True,,0.3555976,wgcna_only
UBL3,ZYG11B,2059,96,False,True,,0.3555967,wgcna_only
PLEKHO1,PPP4R3B,174,347,False,True,,0.35559535,wgcna_only
KPNA4,LRBA,707,875,False,True,,0.35559306,wgcna_only
DCAF5,GAS7,2191,2456,False,True,,0.35559273,wgcna_only
CDR2,DHRS3,2376,13,False,True,,0.35559264,wgcna_only
R3HDM1,SPG7,427,2430,False,True,,0.35559058,wgcna_only
HELZ,PHACTR4,2545,50,False,True,,0.35559052,wgcna_only
ABHD18,LINC00342,862,390,False,True,,0.3555898,wgcna_only
TXNDC11,UST,2361,1219,False,True,,0.35558912,wgcna_only
TPT1,UBR1,2077,2268,False,True,,0.3555887,wgcna_only
ARIH1,SECISBP2L,2320,2275,False,True,,0.35558745,wgcna_only
RPL35,S100A4,1607,183,False,True,,0.35558635,wgcna_only
SRRM1,WDR26,40,265,False,True,,0.35558572,wgcna_only
HIPK3,PHACTR2,1796,1214,False,True,,0.35558513,wgcna_only
SPEN,YAF2,19,1936,False,True,,0.3555845,wgcna_only
MTR,USO1,276,815,False,True,,0.35558397,wgcna_only
HIBADH,HNRNPA3,1271,469,False,True,,0.35558394,wgcna_only
NUBPL,PTAR1,2145,1551,False,True,,0.35558367,wgcna_only
HDAC8,OSTF1,2909,1554,False,True,,0.35558325,wgcna_only
AKAP11,S100Z,2073,951,False,True,,0.35558274,wgcna_only
FNBP4,PPP4R3B,1811,347,False,True,,0.35558262,wgcna_only
HELZ,RARS2,2545,1162,False,True,,0.3555824,wgcna_only
ACSL3,PAFAH1B1,514,2440,False,True,,0.35558027,wgcna_only
PHKB,TAF2,2390,1495,False,True,,0.3555795,wgcna_only
EXOC4,MIER1,1368,109,False,True,,0.35557938,wgcna_only
PCNX4,ZCCHC7,2178,1546,False,True,,0.35557926,wgcna_only
APPL1,ERC1,617,1891,False,True,,0.35557806,wgcna_only
CHM,EMB,2917,924,False,True,,0.3555759,wgcna_only
TTC37,ZBTB44,971,1886,False,True,,0.35557485,wgcna_only
DOP1A,MBTD1,1158,2524,False,True,,0.35557276,wgcna_only
BRAF,RUFY1,1376,1051,False,True,,0.35557237,wgcna_only
CLOCK,TMBIM4,805,1973,False,True,,0.35557145,wgcna_only
CTSH,MON2,2331,1968,False,True,,0.3555699,wgcna_only
SCARB2,VPS35L,817,2373,False,True,,0.3555699,wgcna_only
HLA-DQB1,ZNF451,1106,1140,False,True,,0.35556945,wgcna_only
CHD6,RNF138,2770,2597,False,True,,0.35556927,wgcna_only
LAT2,TM9SF4,1301,2752,False,True,,0.35556784,wgcna_only
RBM6,TM9SF2,603,2115,False,True,,0.3555677,wgcna_only
DPYSL2,PIK3C2A,1423,1788,False,True,,0.35556737,wgcna_only
PPIG,SNX27,458,182,False,True,,0.35556725,wgcna_only
NNT,SFSWAP,923,2044,False,True,,0.35556635,wgcna_only
NFKB1,PIK3CB,846,685,False,True,,0.35556588,wgcna_only
EYA3,SLC20A2,48,1437,False,True,,0.35556367,wgcna_only
GLB1,HELZ,572,2545,False,True,,0.3555623,wgcna_only
DENND6A,PTPN9,618,2324,False,True,,0.35556173,wgcna_only
HLA-DQB1,PIK3CB,1106,685,False,True,,0.35556117,wgcna_only
CSNK1G3,LPXN,993,1815,False,True,,0.3555608,wgcna_only
EXOC4,ROCK1,1368,2589,False,True,,0.3555601,wgcna_only
PTP4A2,SPEN,55,19,False,True,,0.35556,wgcna_only
DCAF7,HDAC8,2536,2909,False,True,,0.35555986,wgcna_only
COP1,TGOLN2,213,385,False,True,,0.35555932,wgcna_only
PITPNB,RABGEF1,2839,1295,False,True,,0.355559,wgcna_only
AGPAT3,UBE2R2,2821,1540,False,True,,0.35555804,wgcna_only
DEK,MTR,1083,276,False,True,,0.35555744,wgcna_only
ATG5,SCARB1,1173,2042,False,True,,0.35555723,wgcna_only
ADK,TMEM131,1692,393,False,True,,0.3555556,wgcna_only
MAP4K3,SMG1,323,2370,False,True,,0.35555494,wgcna_only
DNAJC7,PLEKHO1,2503,174,False,True,,0.3555549,wgcna_only
HIPK3,SERINC5,1796,958,False,True,,0.3555548,wgcna_only
KDM3B,UBR5,1007,1482,False,True,,0.35555452,wgcna_only
MARS,RPL21,1964,2057,False,True,,0.35555407,wgcna_only
IRF2,OCIAD1,897,800,False,True,,0.355554,wgcna_only
MIER1,SFSWAP,109,2044,False,True,,0.3555531,wgcna_only
HLA-DMA,MAP3K1,1110,933,False,True,,0.3555525,wgcna_only
FBXO38,LARP1,1022,1031,False,True,,0.35555205,wgcna_only
EIF3H,LYRM4,1491,1067,False,True,,0.35555187,wgcna_only
PARL,PHKB,733,2390,False,True,,0.35555154,wgcna_only
CANX,ISG15,1053,0,False,True,,0.35554993,wgcna_only
PAFAH1B1,RAB11FIP2,2440,1746,False,True,,0.35554978,wgcna_only
ATG5,LITAF,1173,2360,False,True,,0.35554957,wgcna_only
BRAF,EXT2,1376,1802,False,True,,0.35554925,wgcna_only
LAT2,SNX1,1301,2302,False,True,,0.3555486,wgcna_only
NUCKS1,STX8,245,2455,False,True,,0.3555484,wgcna_only
CD300A,PCBP2,2549,1954,False,True,,0.35554826,wgcna_only
PHF14,WDR33,1258,419,False,True,,0.3555479,wgcna_only
CUL5,PDE7A,1862,1458,False,True,,0.35554656,wgcna_only
MOSMO,MPHOSPH8,2375,2047,False,True,,0.35554606,wgcna_only
RPL34,TXNDC11,852,2361,False,True,,0.35554537,wgcna_only
ERCC6L2,NUP98,1571,1770,False,True,,0.35554177,wgcna_only
ERC1,RAB12,1891,2580,False,True,,0.3555409,wgcna_only
RBBP6,TIGAR,2379,1895,False,True,,0.35553998,wgcna_only
TM7SF3,UGGT1,1925,420,False,True,,0.35553932,wgcna_only
EPN2,PHKB,2464,2390,False,True,,0.3555376,wgcna_only
MAP3K1,RPS14,933,1027,False,True,,0.35553756,wgcna_only
KIAA2026,KRIT1,1523,1314,False,True,,0.35553753,wgcna_only
FBXO28,SEPTIN7,264,1280,False,True,,0.35553592,wgcna_only
AFF4,IFNAR1,1001,2805,False,True,,0.35553527,wgcna_only
OGT,STRN3,2908,2142,False,True,,0.35553277,wgcna_only
FBXW11,KIF13B,1039,1428,False,True,,0.35553133,wgcna_only
ATP6V1H,CNOT2,1446,1980,False,True,,0.355531,wgcna_only
HADHB,SEL1L,305,2211,False,True,,0.35552943,wgcna_only
ACSL4,ANKHD1,2919,1012,False,True,,0.3555294,wgcna_only
PRKDC,ZC3H7A,1442,2362,False,True,,0.3555282,wgcna_only
AMD1,PABPN1,1182,2140,False,True,,0.35552695,wgcna_only
SLF2,SOX5,1729,1919,False,True,,0.35552686,wgcna_only
ADK,SFSWAP,1692,2044,False,True,,0.35552493,wgcna_only
IBTK,RSRC2,1156,2038,False,True,,0.3555248,wgcna_only
KIF13B,MIER1,1428,109,False,True,,0.35552418,wgcna_only
SEPTIN7,SUFU,1280,1735,False,True,,0.35552204,wgcna_only
MPZL1,UBR1,205,2268,False,True,,0.35552165,wgcna_only
KDM3B,TM9SF4,1007,2752,False,True,,0.35552144,wgcna_only
DIP2C,VPS36,1628,2097,False,True,,0.35552058,wgcna_only
EYA3,GRK5,48,1749,False,True,,0.3555201,wgcna_only
EDEM3,LINC00342,227,390,False,True,,0.35551974,wgcna_only
REEP3,WAPL,1675,1702,False,True,,0.35551968,wgcna_only
KIAA0355,P2RX4,2681,2033,False,True,,0.3555192,wgcna_only
NRF1,PRMT3,1362,1791,False,True,,0.35551906,wgcna_only
PREP,TTC7B,1172,2216,False,True,,0.35551852,wgcna_only
EXT1,TPT1-AS1,1492,2078,False,True,,0.35551772,wgcna_only
DLG1,EFR3A,752,1504,False,True,,0.35551688,wgcna_only
KIAA0232,PRKAR2A,768,598,False,True,,0.3555132,wgcna_only
EPS15L1,KLF12,2667,2101,False,True,,0.35551253,wgcna_only
CDK5RAP2,FUBP1,1595,120,False,True,,0.3555125,wgcna_only
PMS1,TLK1,478,460,False,True,,0.35551244,wgcna_only
PCGF5,UBE2R2,1713,1540,False,True,,0.35551214,wgcna_only
TMCC1,WDR33,675,419,False,True,,0.35551187,wgcna_only
GAK,SHPRH,758,1217,False,True,,0.35551184,wgcna_only
NEK1,VASH1,890,2205,False,True,,0.35551098,wgcna_only
FASTKD1,NIN,457,2163,False,True,,0.35550973,wgcna_only
EIF2AK2,POLA1,318,2886,False,True,,0.35550827,wgcna_only
PTPN18,ZYG11B,421,96,False,True,,0.3555072,wgcna_only
CCNI,PITPNB,818,2839,False,True,,0.35550594,wgcna_only
CLIP2,KPNA4,1302,707,False,True,,0.35550565,wgcna_only
RPTOR,SCAI,2566,1608,False,True,,0.35550514,wgcna_only
APLP2,SLC18B1,1885,1201,False,True,,0.3555039,wgcna_only
ATG16L2,REPS1,1835,1209,False,True,,0.3555039,wgcna_only
GPATCH2L,HDAC8,2204,2909,False,True,,0.35550204,wgcna_only
EEFSEC,HNRNPK,671,1557,False,True,,0.35550123,wgcna_only
HACE1,NUP160,1171,1812,False,True,,0.35550076,wgcna_only
MAP3K1,RPS27A,933,345,False,True,,0.3555005,wgcna_only
LYRM4,SECISBP2L,1067,2275,False,True,,0.35549942,wgcna_only
ATG5,WNT2B,1173,155,False,True,,0.35549903,wgcna_only
MAP3K1,RPS23,933,963,False,True,,0.35549882,wgcna_only
ENSA,ZMYM6,176,62,False,True,,0.35549834,wgcna_only
ASH1L,TLK1,189,460,False,True,,0.3554981,wgcna_only
HNRNPD,SPIRE1,821,2585,False,True,,0.3554975,wgcna_only
SFSWAP,SMARCC1,2044,596,False,True,,0.3554965,wgcna_only
DERA,USF2,1914,2685,False,True,,0.35549635,wgcna_only
GARS-DT,HDAC8,1277,2909,False,True,,0.3554962,wgcna_only
OSBPL11,RC3H2,667,1601,False,True,,0.35549557,wgcna_only
EPHB2,FTO,35,2399,False,True,,0.3554951,wgcna_only
ATG16L2,LCORL,1835,779,False,True,,0.3554943,wgcna_only
EIF4B,MGA,1953,2261,False,True,,0.35549024,wgcna_only
ANKRD10,SMC5,2126,1552,False,True,,0.35548934,wgcna_only
FOS,TTLL5,2201,2203,False,True,,0.35548928,wgcna_only
GNAI3,PAFAH1B1,147,2440,False,True,,0.35548866,wgcna_only
BRAF,TIMP2,1376,2563,False,True,,0.35548824,wgcna_only
PHKB,TMLHE,2390,2943,False,True,,0.3554876,wgcna_only
SCARB1,TTC13,2042,269,False,True,,0.3554871,wgcna_only
PACS2,TULP4,2242,1231,False,True,,0.355485,wgcna_only
ATP2B4,CPPED1,243,2365,False,True,,0.35548452,wgcna_only
ATG5,LARP4,1173,1948,False,True,,0.3554819,wgcna_only
ABHD18,LUC7L,862,2348,False,True,,0.35547724,wgcna_only
PPP4R3A,UBC,2219,2043,False,True,,0.35547546,wgcna_only
RC3H1,STAU1,211,2776,False,True,,0.35547513,wgcna_only
ASXL2,NCAM2,303,2794,False,True,,0.35547403,wgcna_only
ARIH1,HNRNPK,2320,1557,False,True,,0.35547364,wgcna_only
HNRNPR,TRAF3,37,2238,False,True,,0.35547358,wgcna_only
MON2,UST,1968,1219,False,True,,0.35547203,wgcna_only
AGPS,INO80D,471,498,False,True,,0.3554717,wgcna_only
AMPD3,BRAF,1778,1376,False,True,,0.3554705,wgcna_only
RASSF4,TM9SF2,1666,2115,False,True,,0.35546973,wgcna_only
ARHGDIB,IQCB1,1911,654,False,True,,0.35546967,wgcna_only
HNRNPM,SLC18B1,2653,1201,False,True,,0.35546952,wgcna_only
NPLOC4,SIK3,2568,1872,False,True,,0.35546887,wgcna_only
LCOR,SPEN,1727,19,False,True,,0.35546798,wgcna_only
PIAS2,RNF145,2609,1034,False,True,,0.35546735,wgcna_only
ARHGAP18,STRN,1198,316,False,True,,0.3554673,wgcna_only
RBM5,SPPL3,604,2031,False,True,,0.3554664,wgcna_only
USP48,WDR33,30,419,False,True,,0.3554624,wgcna_only
ANKIB1,GIGYF2,1315,530,False,True,,0.35546225,wgcna_only
CDR2,NDUFAF6,2376,1473,False,True,,0.35546213,wgcna_only
PAFAH1B1,SLC12A6,2440,2251,False,True,,0.35545895,wgcna_only
CAMKMT,TAPT1,331,776,False,True,,0.35545883,wgcna_only
RPS2,TXNDC11,2350,2361,False,True,,0.35545808,wgcna_only
ERC1,MAPK1,1891,2835,False,True,,0.35545626,wgcna_only
GRAMD1B,PIK3CB,1881,685,False,True,,0.35545602,wgcna_only
ADAM17,PPP2CA,290,1002,False,True,,0.35545465,wgcna_only
TRIM33,UMAD1,160,1256,False,True,,0.35545406,wgcna_only
EPSTI1,SLAIN2,2074,798,False,True,,0.35545334,wgcna_only
PIK3C2A,UBE2R2,1788,1540,False,True,,0.35545298,wgcna_only
HNRNPD,LIPA,821,1708,False,True,,0.35545295,wgcna_only
BRAF,CCSER2,1376,1701,False,True,,0.3554525,wgcna_only
FOXN2,RPL7A,338,1624,False,True,,0.3554518,wgcna_only
ATP6V1H,LIPA,1446,1708,False,True,,0.3554517,wgcna_only
SLC38A10,UBR5,2567,1482,False,True,,0.35545075,wgcna_only
FASTKD1,FIG4,457,1180,False,True,,0.3554506,wgcna_only
ARIH1,STAM,2320,1644,False,True,,0.3554498,wgcna_only
CMTM6,LINC01278,571,2901,False,True,,0.35544926,wgcna_only
PPP3CB,SFSWAP,1690,2044,False,True,,0.3554489,wgcna_only
COP1,UBR5,213,1482,False,True,,0.35544735,wgcna_only
RNF145,TULP4,1034,1231,False,True,,0.35544726,wgcna_only
