gene,scope,AT8_delta,A_beta_6e10_delta,GFAP_delta,Iba1_delta,NeuN_delta,manifold_safety_status,prediction_safety_status,perturbation_success,failure_reason,mean_latent_shift,median_latent_shift,mean_nearest_real_cell_distance,p95_nearest_real_cell_distance,baseline_nn_p95_threshold,manifold_violation_fraction,tau_lowering_score,amyloid_lowering_score,neuron_preservation_score,gliosis_penalty,therapeutic_like_score,dual_pathology_lowering_score,broad_shift_score,tau_lowering_score_percentile,amyloid_lowering_score_percentile,neuron_preservation_score_percentile,gliosis_penalty_percentile,therapeutic_like_score_percentile,dual_pathology_lowering_score_percentile,broad_shift_score_percentile
RASSF2,graph_connected,0.0055610970593988,0.0044679655693471,-0.0032518177758902,-0.0328869670629501,0.0047089345753192,not_computed,not_separately_audited,True,,0.0001828007807489,0.0001813960116123,,,,,-0.0055610970593988,-0.0044679655693471,0.0047089345753192,0.0,-0.0008521624840796002,-0.010029062628745901,0.01017535640858108,36.58445440956652,43.983557548579974,59.940209267563525,14.835575485799701,68.98355754857997,40.39611360239163,35.53811659192825
SPCS3,graph_connected,-0.0066747064702212,-0.0223650615662336,-0.0095857046544551,0.012384945526719,0.0048245876096189,not_computed,not_separately_audited,True,,0.0001796850265236,0.0001375015708617,,,,,0.0066747064702212,0.0223650615662336,0.0048245876096189,0.012384945526719,-0.0008856514468788997,0.0290397680364548,0.011167001165449561,77.42899850523169,85.53811659192824,60.50074738415545,55.30642750373692,68.94618834080718,84.94020926756353,41.66666666666667
VASH1,graph_connected,0.0047810277901589,0.0152324624359607,0.0006486967904493,0.0005038923118263,0.0050314934924244,not_computed,not_separately_audited,True,,0.0001597308437339,0.000163776014233,,,,,-0.0047810277901589,-0.0152324624359607,0.0050314934924244,0.0011525891022756,-0.0009021234000101007,-0.0200134902261196,0.00523951456416392,39.27503736920777,25.56053811659193,61.32286995515695,32.884902840059794,68.90881913303438,28.251121076233183,6.464872944693573
AGPAT5,graph_connected,0.0033998857252299,-0.0057551460340619,-0.025108715519309,-0.0194479078054428,0.0024931980296969,not_computed,not_separately_audited,True,,0.0001918396737892,0.0001469200506107,,,,,-0.0033998857252299,0.0057551460340619,0.0024931980296969,0.0,-0.0009066876955329999,0.002355260308832,0.0112409706227481,43.7219730941704,63.60239162929746,52.4289985052317,14.835575485799701,68.87144992526159,58.03437967115097,42.152466367713004
LGALS3,graph_connected,-0.0001901207288028,-0.0006132353446446,-0.0005042311968281,0.000355194119038,-0.0007601976394653,not_computed,not_separately_audited,True,,2.1205543816904537e-05,1.167865138995694e-05,,,,,0.0001901207288028,0.0006132353446446,-0.0007601976394653,0.000355194119038,-0.0009252710297005001,0.0008033560734474,0.00048459580575576,57.0254110612855,54.89536621823618,38.60239162929746,30.717488789237667,68.83408071748879,55.82959641255605,0.4110612855007474
ADAM10,graph_connected,0.0046532549895346,0.0443856939673423,-0.0477742925286293,-0.0039950460195541,0.0037224292755126,not_computed,not_separately_audited,True,,0.0001510825240984,0.0001201905397465,,,,,-0.0046532549895346,-0.0443856939673423,0.0037224292755126,0.0,-0.0009308257140220001,-0.0490389489568769,0.02090614335611458,39.723467862481314,3.774289985052317,56.427503736920784,14.835575485799701,68.79671150971599,7.8101644245142,82.92227204783259
USP9Y,graph_connected,-0.000565881782677,-0.0051777535118162,-0.0164785869419574,-0.0162825118750333,-0.0015262847300618,not_computed,not_separately_audited,True,,0.000142636738019,9.271072485717012e-05,,,,,0.000565881782677,0.0051777535118162,-0.0015262847300618,0.0,-0.0009604029473848,0.0057436352944932,0.00800620376830914,58.22122571001495,62.81763826606876,35.65022421524663,14.835575485799701,68.75934230194319,62.25710014947683,20.515695067264573
TPM3,graph_connected,-0.0022584185935556,-0.0012283526593819,0.0039767734706401,-0.0111098373308777,0.0007546510314568,not_computed,not_separately_audited,True,,0.0002829182776622,0.0002458601084072,,,,,0.0022584185935556,0.0012283526593819,0.0007546510314568,0.0039767734706401,-0.0009637038456277,0.0034867712529375,0.0038656066171824204,64.23766816143498,55.75485799701047,45.25411061285501,39.38714499252616,68.72197309417041,59.342301943198805,3.0269058295964126
CTSH,graph_connected,0.0041746255010366,0.0220334324985742,-0.0043181758373975,-0.010728689841926,0.003205603454262,not_computed,not_separately_audited,True,,0.0001444228546461,0.0001056423061527,,,,,-0.0041746255010366,-0.0220334324985742,0.003205603454262,0.0,-0.0009690220467745998,-0.0262080579996108,0.00889210542663926,41.03139013452915,15.433482810164426,54.7085201793722,14.835575485799701,68.68460388639761,21.674140508221225,26.345291479820627
ZMYND11,graph_connected,-0.0112025327980518,-0.007528890389949,-0.0259558707475662,-0.0147285610437393,-0.0121768582612276,not_computed,not_separately_audited,True,,0.0002086529711959,0.000192773368326,,,,,0.0112025327980518,0.007528890389949,-0.0121768582612276,0.0,-0.0009743254631758014,0.0187314231880008,0.01431854264810678,86.50971599402094,66.92825112107623,9.566517189835576,14.835575485799701,68.64723467862481,77.72795216741405,59.940209267563525
TRIM56,graph_connected,0.0075738537125289,0.0053337584249675,-0.0071029500104486,-0.0108425030484795,0.0065775788389146,not_computed,not_separately_audited,True,,0.0001580093812663,0.000115477014333,,,,,-0.0075738537125289,-0.0053337584249675,0.0065775788389146,0.0,-0.0009962748736143,-0.012907612137496399,0.00748612880706782,29.74588938714499,42.33931240657698,67.1150971599402,14.835575485799701,68.60986547085201,36.54708520179372,17.301943198804185
POU2F2,graph_connected,0.0008168401545844,-0.021033875644207,-0.0453532896935939,-0.0119666988030076,-0.0002010350872296,not_computed,not_separately_audited,True,,0.000190212012967,0.0001932235609274,,,,,-0.0008168401545844,0.021033875644207,-0.0002010350872296,0.0,-0.001017875241814,0.0202170354896226,0.015874347876524503,53.101644245142,84.3796711509716,41.03139013452915,14.835575485799701,68.57249626307922,79.11061285500747,67.52615844544096
ZNF131,graph_connected,-0.0076886126771569,-0.036555103957653,0.0051378454081714,0.0008420810336247,-0.0027299972716718,not_computed,not_separately_audited,True,,0.0002271304256282,0.0001953588653123,,,,,0.0076886126771569,0.036555103957653,-0.0027299972716718,0.0059799264417961,-0.0010213110363109998,0.044243716634809895,0.01059072806965556,79.89536621823618,94.13303437967116,31.46487294469357,43.27354260089686,68.53512705530643,92.37668161434978,38.639760837070256
RPS27,graph_connected,-0.004561498761177,0.0025148002896457,0.0114580756053328,0.0078509487211704,0.0137158669531345,not_computed,not_separately_audited,True,,0.0001954107865458,0.0001547766587464,,,,,0.004561498761177,-0.0025148002896457,0.0137158669531345,0.0193090243265032,-0.0010316586121917014,0.0020466984715312997,0.008020238066092079,71.74887892376681,47.94469357249626,85.50074738415545,66.92825112107623,68.49775784753363,57.473841554559044,20.665171898355755
OSBPL11,graph_connected,0.003755293553695,-0.0043900376185774,0.0014913858612999,-0.0045584118925035,0.0042133387178182,not_computed,not_separately_audited,True,,0.0001615523942746,0.0001489823043812,,,,,-0.003755293553695,0.0043900376185774,0.0042133387178182,0.0014913858612999,-0.0010333406971766994,0.0006347440648823998,0.0036816935287788005,42.75037369207772,61.285500747384155,57.997010463378174,33.856502242152466,68.46038863976084,55.56801195814649,2.615844544095665
CDK5RAP2,graph_connected,0.0144783295691013,0.0139796920120716,-0.0712739676237106,0.0049187010154128,0.0183508209884166,not_computed,not_separately_audited,True,,0.0003597834438551,0.0002805483527481,,,,,-0.0144783295691013,-0.0139796920120716,0.0183508209884166,0.0049187010154128,-0.0010462095960975014,-0.0284580215811729,0.024600302241742582,14.573991031390134,27.690582959641258,91.3677130044843,41.591928251121075,68.42301943198804,19.61883408071749,89.23766816143498
COP1,graph_connected,-0.0235443413257598,-0.0174841377884149,0.0233218725770711,-0.0206745266914367,-0.0012735517229884,not_computed,not_separately_audited,True,,0.0002084839215967,0.0001507546403445,,,,,0.0235443413257598,0.0174841377884149,-0.0012735517229884,0.0233218725770711,-0.0010510829742996983,0.041028479114174704,0.01725968602113418,96.26307922272048,80.60538116591928,36.7339312406577,72.15994020926756,68.38565022421524,91.06875934230195,72.45889387144993
PPARD,graph_connected,0.0012403310975059,0.0169018544256687,-0.0158748608082532,-0.0304102282971143,0.0001723284076433,not_computed,not_separately_audited,True,,0.0002142146113328,0.0002605807385407,,,,,-0.0012403310975059,-0.0169018544256687,0.0001723284076433,0.0,-0.0010680026898626,-0.0181421855231746,0.012919920607237078,51.45739910313901,22.608370702541105,42.600896860986545,14.835575485799701,68.34828101644244,30.530642750373694,52.50373692077728
PTK2B,graph_connected,0.0077503328211605,0.0098558673635125,-0.0335246697068214,-0.0047973138280212,0.0065702120773494,not_computed,not_separately_audited,True,,0.0001868671242846,0.0001898871123557,,,,,-0.0077503328211605,-0.0098558673635125,0.0065702120773494,0.0,-0.0011801207438111002,-0.017606200184673,0.012499679159373,29.334828101644245,34.19282511210762,67.00298953662183,14.835575485799701,68.31091180866966,31.128550074738413,49.92526158445441
LUC7L3,graph_connected,0.0075717265717685,0.0149908466264605,-0.0132194152101874,-0.0217142272740602,0.0063829543069005,not_computed,not_separately_audited,True,,0.0001707061455817,0.0001941375958267,,,,,-0.0075717265717685,-0.0149908466264605,0.0063829543069005,0.0,-0.0011887722648679993,-0.022562573198228998,0.012775833997875418,29.78325859491779,26.083707025411062,66.21823617339312,14.835575485799701,68.27354260089686,25.112107623318387,51.75635276532138
ARHGEF11,graph_connected,-0.0074080810882151,-0.0163637418299913,-0.0117453457787632,0.0014026875142008,-0.0072056096978485,not_computed,not_separately_audited,True,,0.0002390348090557,0.0002182059542974,,,,,0.0074080810882151,0.0163637418299913,-0.0072056096978485,0.0014026875142008,-0.0012002161238342005,0.023771822918206398,0.00882509318180378,79.48430493273543,79.07324364723468,18.684603886397607,33.5575485799701,68.23617339312406,81.91330343796712,25.672645739910315
HPGDS,graph_connected,-0.0083780400454998,-0.0303038824349641,0.0136029291898012,-0.001509157475084,0.0040206187404692,not_computed,not_separately_audited,True,,0.0001805793872335,0.0001260209101019,,,,,0.0083780400454998,0.0303038824349641,0.0040206187404692,0.0136029291898012,-0.0012042704038322007,0.0386819224804639,0.01156292557716366,81.20328849028401,91.25560538116592,57.436472346786246,57.585949177877424,68.19880418535126,89.94768310911809,43.908819133034385
C3,graph_connected,0.0064829462207853,-0.0004857416788581,0.0010665614390745,-0.0040842751041054,0.0063180280849337,not_computed,not_separately_audited,True,,0.0002225387434009,0.0001738746504997,,,,,-0.0064829462207853,0.0004857416788581,0.0063180280849337,0.0010665614390745,-0.0012314795749261,-0.0059972045419272,0.0036875105055513995,33.445440956651716,54.633781763826605,65.95665171898357,32.62331838565022,68.16143497757847,46.0762331838565,2.6532137518684604
MPZL1,graph_connected,0.0010830251267179,-0.0076079326681792,0.0125729525461792,-0.0076676099561154,0.0124031575396656,not_computed,not_separately_audited,True,,0.0001498681231169,0.0001667120668571,,,,,-0.0010830251267179,0.0076079326681792,0.0124031575396656,0.0125729525461792,-0.0012528201332314987,0.0065249075414613,0.00826693556737146,51.90582959641256,67.1150971599402,82.7354260089686,55.68011958146487,68.12406576980567,63.303437967115094,21.973094170403588
RUNX2,graph_connected,0.0110779041424393,0.0031515252776443,0.0001576777285663,0.011247819289565,0.0212220717221498,not_computed,not_separately_audited,True,,0.0003596445021685,0.0003331942425575,,,,,-0.0110779041424393,-0.0031515252776443,0.0212220717221498,0.011405497018131299,-0.0012613294384207982,-0.0142294294200836,0.00937139963207294,21.00149476831091,46.78624813153961,93.83408071748879,53.550074738415546,68.08669656203288,34.940209267563525,29.671150971599403
RUBCN,graph_connected,-0.010044639930129,-0.0456551387906074,0.0027269753627479,6.573119753738865e-05,-0.0085532264783978,not_computed,not_separately_audited,True,,0.0001812179689295,0.0001461302454117,,,,,0.010044639930129,0.0456551387906074,-0.0085532264783978,0.0027927065602852885,-0.0013012931085540887,0.05569977872073639,0.013409142351883896,84.52914798206278,96.37518684603886,15.881913303437967,37.219730941704036,68.04932735426009,95.21674140508222,55.231689088191324
ARAP2,graph_connected,0.0053668417967855,0.0154117932543158,-0.020262524485588,-0.0184109136462211,0.0040566865354776,not_computed,not_separately_audited,True,,0.000179409107659,0.0001733972603688,,,,,-0.0053668417967855,-0.0154117932543158,0.0040566865354776,0.0,-0.0013101552613079001,-0.0207786350511013,0.0127017519436776,37.14499252615845,25.448430493273545,57.51121076233184,14.835575485799701,68.01195814648729,27.316890881913302,51.083707025411066
ANKMY1,graph_connected,-0.0100042019039392,0.0072997473180294,0.0131173692643642,-0.0115040941163897,0.0017705793725326,not_computed,not_separately_audited,True,,0.0001532837632112,0.0001249939523404,,,,,0.0100042019039392,-0.0072997473180294,0.0017705793725326,0.0131173692643642,-0.001342587987892399,0.0027044545859098,0.008739198395051022,84.49177877428998,38.639760837070256,49.73841554559043,56.68908819133034,67.9745889387145,58.40807174887892,25.336322869955158
CBFA2T2,graph_connected,-0.0011391491862013,-0.0002568826312199,0.0043277982622385,-0.0060867327265441,0.0018432327779009,not_computed,not_separately_audited,True,,0.0001313700631726,0.0001288231578655,,,,,0.0011391491862013,0.0002568826312199,0.0018432327779009,0.0043277982622385,-0.0013454162981362998,0.0013960318174212,0.00273075911682094,60.53811659192825,53.99850523168909,50.14947683109118,40.39611360239163,67.9372197309417,56.502242152466366,1.7563527653213753
COA1,graph_connected,0.0033652614802122,0.0127910869196057,0.008303920738399,-0.0041146506555378,0.0103067578747868,not_computed,not_separately_audited,True,,0.0002136802213499,0.0001965450501302,,,,,-0.0033652614802122,-0.0127910869196057,0.0103067578747868,0.008303920738399,-0.0013624243438243987,-0.016156348399817902,0.0077763355337083,43.983557548579974,29.185351270553063,78.51270553064275,48.61733931240658,67.89985052316891,32.28699551569507,19.13303437967115
PUM1,graph_connected,-0.0025804557371884,0.0042346380650997,-0.0155612407252192,-0.0105802798643708,-0.003944783937186,not_computed,not_separately_audited,True,,0.0001610235485713,0.0001384636998409,,,,,0.0025804557371884,-0.0042346380650997,-0.003944783937186,0.0,-0.0013643281999976002,-0.0016541823279112998,0.007380279665812821,65.32137518684604,44.469357249626306,27.541106128550076,14.835575485799701,67.86248131539611,52.01793721973094,16.255605381165918
BCL6,graph_connected,0.0011789523996412,0.0199377834796905,0.0012117932783439,-0.0107148876413702,0.0010243104770779,not_computed,not_separately_audited,True,,0.0001847846870077,0.000142891134601,,,,,-0.0011789523996412,-0.0199377834796905,0.0010243104770779,0.0012117932783439,-0.0013664352009072,-0.0211167358793317,0.006813545455224739,51.681614349775785,18.647234678624812,46.449925261584454,33.07174887892377,67.82511210762333,26.831091180866967,13.153961136023916
HEATR5A,graph_connected,-0.0092684552073478,-0.017036598175764,0.006892898119986,-0.0160091444849967,-0.0037468150258064,not_computed,not_separately_audited,True,,0.0001845397055149,0.0001584620331414,,,,,0.0092684552073478,0.017036598175764,-0.0037468150258064,0.006892898119986,-0.0013712579384445997,0.0263050533831118,0.01059078220278018,83.33333333333334,80.00747384155456,28.475336322869953,45.21674140508221,67.78774289985053,83.44544095665172,38.67713004484305
TSC22D1,graph_connected,0.001292536733672,0.0033792189788073,-0.0114262215793132,-0.0004014312580693,-9.159559704130515e-05,not_computed,not_separately_audited,True,,0.0001441636995878,0.0001053808737196,,,,,-0.001292536733672,-0.0033792189788073,-9.159559704130515e-05,0.0,-0.0013841323307133052,-0.0046717557124793,0.003318200829380621,51.195814648729446,46.59940209267563,41.66666666666667,14.835575485799701,67.75037369207773,48.01943198804185,2.167414050822123
CCDC7,graph_connected,-0.0044530215673148,-0.0150494389235973,0.0129788648337125,-0.0256286263465881,0.0071072643622756,not_computed,not_separately_audited,True,,0.0002172871609218,0.0001732310774968,,,,,0.0044530215673148,0.0150494389235973,0.0071072643622756,0.0129788648337125,-0.0014185789041220986,0.0195024604909121,0.013043443206697657,71.41255605381166,77.01793721973094,68.87144992526159,56.46487294469357,67.71300448430493,78.28849028400597,53.36322869955157
