dataset,cell_index,donor_id,state_label,dominant_module,disease_program_score,dam_lipid_trem2_apoe,lysosomal_endolysosomal,complement_phagocytosis,antigen_presentation,interferon_inflammatory,oxidative_stress_gene_preserved
DLPFC,4876,H20.33.017,Micro-PVM_2,antigen_presentation,2.637711880984683,1.228898048400879,2.085597276687622,1.385117530822754,2.422339916229248,0.1649312525987625,0.6543043851852417
DLPFC,34960,H20.33.028,Micro-PVM_2,antigen_presentation,2.6343508428310436,1.113840937614441,1.501086711883545,1.0297683477401733,2.2979676723480225,0.3712354898452759,1.3073965311050415
DLPFC,18572,H21.33.044,Micro-PVM_2,antigen_presentation,2.6324692281225905,1.2438420057296753,1.5452706813812256,2.4108004570007324,2.7479333877563477,0.634297788143158,0.33245933055877686
DLPFC,21024,H20.33.029,Micro-PVM_2,antigen_presentation,2.630737206974,1.2723619937896729,2.039900302886963,1.3915495872497559,2.2853760719299316,0.4876926839351654,0.691185474395752
DLPFC,8155,H21.33.044,Micro-PVM_2,antigen_presentation,2.6296602570895944,1.0005344152450562,1.522188425064087,1.9500229358673096,2.813605308532715,0.4422694444656372,0.724977970123291
DLPFC,21482,H20.33.040,Micro-PVM_3-SEAAD,antigen_presentation,2.6286417308356027,1.3081783056259155,1.6602180004119873,2.0264945030212402,2.292247772216797,0.18456579744815826,0.5750872492790222
DLPFC,8477,H21.33.044,Micro-PVM_2,antigen_presentation,2.6278262953465092,0.9624557495117188,1.6849911212921143,1.8907068967819214,2.71431303024292,0.6207408905029297,0.7212576866149902
DLPFC,20078,H21.33.040,Micro-PVM_3-SEAAD,antigen_presentation,2.626837901144806,1.3976118564605713,1.71149480342865,1.8324006795883179,1.8631162643432617,0.5515658855438232,0.7357828617095947
DLPFC,31177,H20.33.018,Micro-PVM_3-SEAAD,lysosomal_endolysosomal,2.6247906597379846,1.3502178192138672,1.8921773433685303,1.6220414638519287,1.8144944906234741,0.4885510802268982,0.7827208638191223
DLPFC,23467,H21.33.044,Micro-PVM_2,antigen_presentation,2.6247852440176365,1.0881462097167969,1.422173261642456,2.0223846435546875,2.464773654937744,0.5861072540283203,0.8126446008682251
DLPFC,8603,H21.33.044,Micro-PVM_3-SEAAD,antigen_presentation,2.6216660933006857,1.2519164085388184,1.4200537204742432,1.6122875213623047,2.2437329292297363,0.473792165517807,0.9746609926223755
DLPFC,14474,H20.33.004,Micro-PVM_3-SEAAD,antigen_presentation,2.615860995412604,0.7467028498649597,1.8374474048614502,1.0142505168914795,2.877835750579834,0.6378231644630432,1.1449484825134277
DLPFC,17565,H21.33.044,Micro-PVM_2,antigen_presentation,2.6137303168565733,1.1155370473861694,1.56648588180542,1.6353408098220825,2.0253045558929443,0.13695335388183594,1.0525959730148315
DLPFC,22674,H21.33.044,Micro-PVM_2,antigen_presentation,2.612155813007314,1.1008973121643066,1.705862045288086,1.9490668773651123,2.4424617290496826,0.3260674476623535,0.6646969318389893
DLPFC,25601,H20.33.004,Micro-PVM_2,antigen_presentation,2.6112309315779876,0.9943995475769043,1.1699111461639404,2.291872978210449,2.602842330932617,0.1887175738811493,0.8334321975708008
DLPFC,19735,H21.33.040,Micro-PVM_2,antigen_presentation,2.6057570178967575,1.0915887355804443,1.862229824066162,2.088609457015991,2.908984422683716,0.19394221901893616,0.3240066468715668
DLPFC,23186,H21.33.044,Micro-PVM_2,antigen_presentation,2.5994050991202644,1.3266997337341309,1.5773470401763916,2.1309056282043457,2.810357093811035,0.36614668369293213,0.32960349321365356
DLPFC,2220,H21.33.044,Micro-PVM_2,antigen_presentation,2.597793923328055,1.2918994426727295,1.4753236770629883,2.3057143688201904,2.9120872020721436,0.7267163395881653,0.28995949029922485
DLPFC,37221,H21.33.002,Micro-PVM_1_1-SEAAD,lysosomal_endolysosomal,2.5958050801009565,0.9579346179962158,2.1426687240600586,1.575831413269043,2.1278059482574463,1.183792233467102,0.7963175773620605
DLPFC,23371,H21.33.046,Micro-PVM_2,complement_phagocytosis,2.5947809503793486,1.4325376749038696,1.8450927734375,2.3373522758483887,2.277820587158203,0.3780116140842438,0.1890058070421219
DLPFC,26336,H21.33.044,Micro-PVM_2,lysosomal_endolysosomal,2.5938686669681044,1.6441516876220703,1.8737386465072632,1.4424179792404175,1.4659855365753174,0.1999378353357315,0.7637803554534912
DLPFC,14440,H20.33.037,Micro-PVM_2,dam_lipid_trem2_apoe,2.5920361247591766,2.216592311859131,1.5905611515045166,1.355668544769287,1.4221351146697998,0.4745848476886749,0.564588189125061
DLPFC,5912,H21.33.044,Micro-PVM_2,antigen_presentation,2.5815441737699887,1.2563198804855347,1.522787094116211,1.7430264949798584,2.5062997341156006,0.5786824822425842,0.7022544741630554
DLPFC,22248,H21.33.045,Micro-PVM_1_1-SEAAD,lysosomal_endolysosomal,2.5755332021820907,0.6440455913543701,2.243025541305542,1.6263306140899658,2.104252815246582,1.0743978023529053,0.9323900938034058
DLPFC,4302,H21.33.044,Micro-PVM_2,antigen_presentation,2.5730297073699164,0.8632345795631409,1.4764385223388672,2.0905070304870605,2.930634021759033,0.2600954473018646,0.6800249218940735
DLPFC,7753,H21.33.044,Micro-PVM_2,antigen_presentation,2.572554119037787,1.0667152404785156,1.1283974647521973,2.6244454383850098,2.883183479309082,1.0739458799362183,0.49243077635765076
DLPFC,6993,H20.33.036,Micro-PVM_2,antigen_presentation,2.569958991738556,1.0654008388519287,1.4993929862976074,1.708988070487976,2.5837295055389404,0.0,0.8328169584274292
DLPFC,16027,H21.33.043,Micro-PVM_2,antigen_presentation,2.56621245846798,1.2412606477737427,1.1958247423171997,0.936366081237793,1.950451135635376,0.0,1.501128911972046
DLPFC,7478,H20.33.026,Micro-PVM_2,antigen_presentation,2.5610045656438567,1.2063268423080444,1.760994791984558,1.5969336032867432,1.8423988819122314,0.3826442360877991,0.9014323949813843
DLPFC,9162,H21.33.040,Micro-PVM_2,antigen_presentation,2.560508069967153,1.3003888130187988,1.3634634017944336,2.279048204421997,2.36307430267334,0.4801810383796692,0.5341953039169312
DLPFC,5403,H20.33.037,Micro-PVM_2,antigen_presentation,2.55687895456629,1.1922911405563354,1.7840481996536255,1.9617334604263306,2.2429704666137695,0.7325887680053711,0.5611518025398254
DLPFC,6844,H20.33.027,Micro-PVM_2,antigen_presentation,2.554039674210266,1.3007497787475586,1.4283336400985718,1.5756585597991943,2.291978359222412,0.37078869342803955,0.8604680299758911
DLPFC,26452,H20.33.004,Micro-PVM_2,antigen_presentation,2.551531622482881,1.331636905670166,1.5923811197280884,1.3178918361663818,2.5581090450286865,0.3264358639717102,0.7611600756645203
DLPFC,13821,H21.33.042,Micro-PVM_2,antigen_presentation,2.551025536075638,1.430860996246338,1.8457680940628052,1.602401852607727,2.567702293395996,0.5051410794258118,0.3922589123249054
DLPFC,27180,H21.33.020,Micro-PVM_3-SEAAD,antigen_presentation,2.5489107245125093,1.0678000450134277,1.6934654712677002,1.4377319812774658,2.0663137435913086,0.3328246474266052,1.0240471363067627
DLPFC,2295,H21.33.020,Micro-PVM_3-SEAAD,lysosomal_endolysosomal,2.5383080753634095,1.2080402374267578,1.9239529371261597,1.8957765102386475,1.48782217502594,0.2633737027645111,0.7679597735404968
DLPFC,34022,H20.33.004,Micro-PVM_2,antigen_presentation,2.5304086343369727,1.0467664003372192,1.2410393953323364,1.9997565746307373,2.930246114730835,0.14229731261730194,0.6831708550453186
DLPFC,7415,H21.33.045,Micro-PVM_2,antigen_presentation,2.528151272038221,1.4283069372177124,1.897812843322754,1.9005175828933716,2.3950681686401367,0.3540063500404358,0.2585984468460083
DLPFC,34667,H20.33.004,Micro-PVM_2,antigen_presentation,2.5276106265125127,1.197045087814331,1.541412115097046,1.663266658782959,2.2469964027404785,0.0,0.8160494565963745
DLPFC,41596,H21.33.044,Micro-PVM_2,complement_phagocytosis,2.525842354308009,1.1237480640411377,1.662191390991211,2.334061622619629,1.8731828927993774,0.2249332219362259,0.6109316349029541
DLPFC,7458,H21.33.044,Micro-PVM_2,lysosomal_endolysosomal,2.524919065474284,1.3350461721420288,2.082923650741577,1.9709972143173218,2.080732583999634,0.2999204099178314,0.2999204099178314
DLPFC,24754,H21.33.044,Micro-PVM_2,antigen_presentation,2.5214741459893886,0.9204500317573547,1.675057053565979,1.5572142601013184,2.468076705932617,0.22906114161014557,0.9025802612304688
DLPFC,35829,H21.33.013,Micro-PVM_3-SEAAD,antigen_presentation,2.521246382032241,1.2986640930175781,1.9376449584960938,1.839383840560913,2.12807035446167,0.0,0.4562169909477234
DLPFC,8643,H19.30.002,Micro-PVM_2,antigen_presentation,2.5093582126520495,0.8429135084152222,1.7289116382598877,1.8591493368148804,2.2507381439208984,0.23116204142570496,0.8503941297531128
DLPFC,26795,H20.33.029,Micro-PVM_3-SEAAD,antigen_presentation,2.5017784296818624,1.5199315547943115,1.508652687072754,1.5450221300125122,2.0505197048187256,0.588705837726593,0.7011682987213135
DLPFC,30234,H21.33.044,Micro-PVM_2,antigen_presentation,2.4981929421830826,1.0430631637573242,1.394672155380249,2.111175775527954,2.676154613494873,0.5051521062850952,0.602482259273529
DLPFC,18467,H21.33.045,Micro-PVM_3-SEAAD,antigen_presentation,2.496393607643708,1.1823927164077759,1.8434064388275146,1.9087882041931152,2.1711184978485107,0.9442803859710693,0.5218353867530823
DLPFC,3375,H20.33.017,Micro-PVM_2,lysosomal_endolysosomal,2.4963886946930356,1.7762295007705688,2.3478548526763916,1.1735813617706299,1.0256484746932983,0.1929071694612503,0.5787215232849121
DLPFC,41661,H21.33.044,Micro-PVM_2,complement_phagocytosis,2.481477332597078,1.408018708229065,1.2428849935531616,2.028848886489868,1.4629238843917847,0.4767438471317291,0.9095157384872437
DLPFC,16987,H20.33.004,Micro-PVM_2,antigen_presentation,2.479312000171512,1.0505757331848145,1.7207441329956055,1.5239808559417725,1.9894206523895264,0.13491809368133545,0.9332584142684937
DLPFC,24061,H21.33.036,Micro-PVM_2,antigen_presentation,2.4791960265592694,1.3588943481445312,2.2212069034576416,1.2014659643173218,2.452148675918579,0.6575369834899902,0.38557249307632446
DLPFC,24961,H21.33.046,Micro-PVM_2,antigen_presentation,2.4761848007935976,0.9305267930030823,1.4824228286743164,2.0494861602783203,2.3769822120666504,0.2453787922859192,0.7552005648612976
DLPFC,42372,H21.33.046,Micro-PVM_2,antigen_presentation,2.4757527539176527,1.0407419204711914,1.586347222328186,1.4765942096710205,1.8311116695404053,0.40334832668304443,1.1009984016418457
DLPFC,2526,H21.33.044,Micro-PVM_2,antigen_presentation,2.46715229520217,0.986487627029419,1.2468359470367432,1.9890549182891846,2.884253978729248,0.6111340522766113,0.6797178983688354
DLPFC,28415,H21.33.042,Micro-PVM_2,antigen_presentation,2.4667358553844276,0.7336863279342651,1.0244721174240112,1.7686716318130493,3.29980731010437,0.21660126745700836,0.948815107345581
DLPFC,5058,H21.33.038,Micro-PVM_2,antigen_presentation,2.4551377384558313,1.0723313093185425,1.2228882312774658,1.7913272380828857,2.5371527671813965,0.0,0.847409188747406
DLPFC,42173,H21.33.020,Micro-PVM_1,lysosomal_endolysosomal,2.4540862419759426,1.209666132926941,2.1539714336395264,2.0511317253112793,1.777172327041626,0.5314708352088928,0.35203778743743896
DLPFC,28322,H20.33.028,Micro-PVM_3-SEAAD,lysosomal_endolysosomal,2.4525547231396687,1.4029099941253662,1.6724522113800049,1.6220474243164062,1.573064923286438,0.46684491634368896,0.7830143570899963
DLPFC,37981,H21.33.046,Micro-PVM_2,antigen_presentation,2.4482296540953343,1.4694082736968994,1.403603434562683,1.5757662057876587,1.9393153190612793,0.5978463888168335,0.7717491984367371
DLPFC,3607,H21.33.007,Micro-PVM_2,antigen_presentation,2.444143246781559,1.2330043315887451,1.5410900115966797,1.300263524055481,1.7622194290161133,0.2660253345966339,1.0641013383865356
DLPFC,22318,H20.33.004,Micro-PVM_2,antigen_presentation,2.4430123839416784,1.1040866374969482,1.3704792261123657,1.8631012439727783,2.311647653579712,0.12820355594158173,0.773940920829773
DLPFC,30232,H21.33.044,Micro-PVM_3-SEAAD,antigen_presentation,2.4368681544795328,0.9395343065261841,1.8532109260559082,1.8555564880371094,2.0876591205596924,0.2561642527580261,0.6909997463226318
DLPFC,35944,H21.33.046,Micro-PVM_3-SEAAD,lysosomal_endolysosomal,2.434880336279265,1.3288235664367676,1.8641772270202637,1.5289965867996216,1.7779889106750488,0.15891429781913757,0.6717090606689453
DLPFC,39379,H21.33.044,Micro-PVM_2,antigen_presentation,2.433484255530659,1.0306950807571411,1.1631852388381958,2.164541482925415,2.615025043487549,0.49523448944091797,0.6779673099517822
DLPFC,31620,H21.33.040,Micro-PVM_3-SEAAD,antigen_presentation,2.432224694942614,1.718404769897461,1.304735541343689,1.5057754516601562,1.9331607818603516,0.3553410768508911,0.6651721000671387
DLPFC,26919,H21.33.012,Micro-PVM_2,antigen_presentation,2.431910717608857,0.8666955232620239,1.5691416263580322,1.5293148756027222,2.5203564167022705,0.21340779960155487,0.9035892486572266
DLPFC,12695,H20.33.004,Micro-PVM_3-SEAAD,antigen_presentation,2.431893994433536,1.037025809288025,1.3178482055664062,1.8967665433883667,2.4276962280273438,0.16478262841701508,0.7823357582092285
DLPFC,1177,H20.33.004,Micro-PVM_2,antigen_presentation,2.43114761353536,1.1958069801330566,1.1647381782531738,1.9608545303344727,2.428415060043335,0.13520684838294983,0.7231994867324829
DLPFC,2106,H21.33.008,Micro-PVM_3-SEAAD,antigen_presentation,2.427681117054701,1.266225814819336,1.5693778991699219,1.4425262212753296,1.9451444149017334,0.2912946343421936,0.8649504780769348
DLPFC,40751,H21.33.044,Micro-PVM_2,antigen_presentation,2.4256331114422904,0.9399874210357666,1.2431904077529907,2.144979476928711,2.5291032791137695,0.5189704298973083,0.731782853603363
DLPFC,25841,H21.33.046,Micro-PVM_2,complement_phagocytosis,2.423846340927653,0.9440305233001709,1.2716994285583496,2.2992541790008545,2.203092336654663,0.1709006428718567,0.7592123746871948
DLPFC,10210,H21.33.044,Micro-PVM_2,antigen_presentation,2.423094802589496,1.1875321865081787,1.0138225555419922,2.066316604614258,2.434192419052124,0.4688933491706848,0.7569468021392822
DLPFC,16037,H21.33.042,Micro-PVM_2,antigen_presentation,2.421239052460977,1.10148286819458,1.6771454811096191,1.7312403917312622,2.7489078044891357,0.23317453265190125,0.4663490653038025
DLPFC,6691,H21.33.044,Micro-PVM_2,antigen_presentation,2.419938679522852,1.3512848615646362,2.0512807369232178,1.5779664516448975,2.358063220977783,0.28075310587882996,0.28075310587882996
DLPFC,39017,H21.33.019,Micro-PVM_2,antigen_presentation,2.418703947820019,1.0701870918273926,1.3532243967056274,1.6143194437026978,2.5032646656036377,0.407572865486145,0.831953227519989
DLPFC,42255,H20.33.028,Micro-PVM_3-SEAAD,lysosomal_endolysosomal,2.418315021239658,1.3174744844436646,1.8453171253204346,1.403902530670166,1.560416579246521,0.3874366879463196,0.8184772729873657
DLPFC,12753,H20.33.004,Micro-PVM_3-SEAAD,antigen_presentation,2.4155654798284627,1.2069450616836548,1.2347972393035889,0.9987912178039551,3.303283929824829,0.23600617051124573,0.7926485538482666
DLPFC,31157,H21.33.044,Micro-PVM_2,antigen_presentation,2.413919610093294,1.1604855060577393,1.59984290599823,1.6975765228271484,2.4449074268341064,0.2986823320388794,0.5939110517501831
DLPFC,36171,H21.33.040,Micro-PVM_2,antigen_presentation,2.4043134294822033,1.5787156820297241,1.5562069416046143,1.4212489128112793,1.7060710191726685,0.32717710733413696,0.7175225615501404
DLPFC,25982,H21.33.040,Micro-PVM_2,antigen_presentation,2.404287062531595,1.1065912246704102,1.409318447113037,1.2702479362487793,1.9150298833847046,0.09655101597309113,1.150281548500061
DLPFC,35353,H20.33.033,Micro-PVM_2,antigen_presentation,2.402326871700607,1.2681368589401245,1.781998634338379,2.252840757369995,2.2883167266845703,0.18038173019886017,0.18038173019886017
DLPFC,26756,H20.33.004,Micro-PVM_3-SEAAD,antigen_presentation,2.4008215314187504,1.520548939704895,1.5871189832687378,1.3693647384643555,1.8710405826568604,0.3138892352581024,0.7007535696029663
DLPFC,1071,H20.33.036,Micro-PVM_2,complement_phagocytosis,2.3994045169238114,1.1821602582931519,1.6517654657363892,1.8281850814819336,1.4928851127624512,0.5861572027206421,0.8323191404342651
DLPFC,12121,H21.33.044,Micro-PVM_2,antigen_presentation,2.394576888236255,1.0772404670715332,1.8074454069137573,1.652124285697937,2.553767204284668,0.3830448389053345,0.49164843559265137
DLPFC,2300,H20.33.040,Micro-PVM_2,antigen_presentation,2.388164386550759,1.2358975410461426,1.3686275482177734,1.7756179571151733,2.83811092376709,0.22964580357074738,0.45929160714149475
DLPFC,7345,H20.33.037,Micro-PVM_3-SEAAD,antigen_presentation,2.3843694280301717,1.098392128944397,1.7435699701309204,1.6928203105926514,2.357285261154175,0.4801769256591797,0.5585461854934692
DLPFC,32425,H21.33.046,Micro-PVM_2,antigen_presentation,2.3836279408143826,0.9095137715339661,1.7074311971664429,2.1494874954223633,2.184180974960327,0.3138372004032135,0.5622537732124329
DLPFC,38033,H21.33.045,Micro-PVM_3-SEAAD,antigen_presentation,2.383291764936794,1.2878164052963257,1.6632825136184692,1.399094820022583,1.6946154832839966,0.4969784915447235,0.8626706600189209
DLPFC,32466,H21.33.046,Micro-PVM_2,complement_phagocytosis,2.3832510889303355,1.1350698471069336,1.5833711624145508,2.2004809379577637,1.8056325912475586,0.13034406304359436,0.5883806347846985
DLPFC,15306,H20.33.026,Micro-PVM_2,antigen_presentation,2.380255809524498,0.769014298915863,1.711870551109314,1.639438509941101,2.135209083557129,0.40007293224334717,0.9294005632400513
DLPFC,24460,H20.33.020,Micro-PVM_2,antigen_presentation,2.3789676049733965,1.0263584852218628,1.3826045989990234,1.9169065952301025,2.6516025066375732,0.299591600894928,0.599183201789856
DLPFC,18999,H21.33.042,Micro-PVM_2,antigen_presentation,2.3787182335250563,1.1069141626358032,1.4170526266098022,1.967785120010376,2.3025903701782227,0.0,0.6273335218429565
DLPFC,34162,H20.33.026,Micro-PVM_2,complement_phagocytosis,2.3765537759683943,1.0419292449951172,1.5771182775497437,2.097555637359619,0.9172775149345398,0.3423977494239807,1.0454076528549194
DLPFC,34298,H21.33.044,Micro-PVM_2,antigen_presentation,2.376164520677153,1.1660584211349487,1.427961826324463,1.84013032913208,2.531661033630371,0.3142545223236084,0.5488424301147461
DLPFC,9061,H21.33.014,Micro-PVM_2,complement_phagocytosis,2.3753918040939013,1.1646262407302856,1.6166741847991943,1.7504726648330688,1.1526567935943604,0.3227563798427582,1.0092175006866455
DLPFC,32625,H21.33.045,Micro-PVM_2,antigen_presentation,2.369881971543177,1.3727295398712158,1.8994702100753784,1.7938404083251953,2.2466440200805664,0.32871925830841064,0.23877264559268951
DLPFC,9334,H21.33.044,Micro-PVM_3-SEAAD,antigen_presentation,2.3679836939340886,1.1423929929733276,1.6936111450195312,1.7973833084106445,1.988124966621399,0.36712005734443665,0.6284310817718506
DLPFC,25716,H21.33.044,Micro-PVM_2,complement_phagocytosis,2.364770597310774,1.288770318031311,1.7015902996063232,1.9923611879348755,1.5221519470214844,0.27402007579803467,0.5944571495056152
