"guide_donor","guide_identity","donor","Gene_Targeted","crispr","n_cells","total_counts"
"GPR141_CRISPRi_sgRNA_3||D2","GPR141_CRISPRi_sgRNA_3","D2","GPR141","Perturbed",6,26671
"GPR141_CRISPRi_sgRNA_4||D1","GPR141_CRISPRi_sgRNA_4","D1","GPR141","Perturbed",14,139416
"GPR141_CRISPRi_sgRNA_4||D2","GPR141_CRISPRi_sgRNA_4","D2","GPR141","Perturbed",13,102674
"GPR141_CRISPRi_sgRNA_5||D1","GPR141_CRISPRi_sgRNA_5","D1","GPR141","Perturbed",12,117140
"GPR141_CRISPRi_sgRNA_5||D2","GPR141_CRISPRi_sgRNA_5","D2","GPR141","Perturbed",5,45102
"GPR183_CRISPRi_sgRNA_1||D1","GPR183_CRISPRi_sgRNA_1","D1","GPR183","Perturbed",1,14468
"GPR183_CRISPRi_sgRNA_2||D1","GPR183_CRISPRi_sgRNA_2","D1","GPR183","Perturbed",16,161715
"GPR183_CRISPRi_sgRNA_2||D2","GPR183_CRISPRi_sgRNA_2","D2","GPR183","Perturbed",1,23360
"GPR183_CRISPRi_sgRNA_3||D1","GPR183_CRISPRi_sgRNA_3","D1","GPR183","Perturbed",12,91252
"GPR183_CRISPRi_sgRNA_3||D2","GPR183_CRISPRi_sgRNA_3","D2","GPR183","Perturbed",6,34982
"GPR183_CRISPRi_sgRNA_4||D1","GPR183_CRISPRi_sgRNA_4","D1","GPR183","Perturbed",14,124330
"GPR183_CRISPRi_sgRNA_4||D2","GPR183_CRISPRi_sgRNA_4","D2","GPR183","Perturbed",10,108888
"GPR183_CRISPRi_sgRNA_5||D1","GPR183_CRISPRi_sgRNA_5","D1","GPR183","Perturbed",25,197105
"GPR183_CRISPRi_sgRNA_5||D2","GPR183_CRISPRi_sgRNA_5","D2","GPR183","Perturbed",16,161031
"GPR65_CRISPRi_sgRNA_1||D1","GPR65_CRISPRi_sgRNA_1","D1","GPR65","Perturbed",3,26692
"GPR65_CRISPRi_sgRNA_1||D2","GPR65_CRISPRi_sgRNA_1","D2","GPR65","Perturbed",8,64013
"GPR65_CRISPRi_sgRNA_2||D1","GPR65_CRISPRi_sgRNA_2","D1","GPR65","Perturbed",15,144727
"GPR65_CRISPRi_sgRNA_2||D2","GPR65_CRISPRi_sgRNA_2","D2","GPR65","Perturbed",10,92710
"GPR65_CRISPRi_sgRNA_3||D1","GPR65_CRISPRi_sgRNA_3","D1","GPR65","Perturbed",11,101667
"GPR65_CRISPRi_sgRNA_3||D2","GPR65_CRISPRi_sgRNA_3","D2","GPR65","Perturbed",6,47791
"GPR65_CRISPRi_sgRNA_4||D1","GPR65_CRISPRi_sgRNA_4","D1","GPR65","Perturbed",18,198387
"GPR65_CRISPRi_sgRNA_4||D2","GPR65_CRISPRi_sgRNA_4","D2","GPR65","Perturbed",12,98869
"GPR65_CRISPRi_sgRNA_5||D1","GPR65_CRISPRi_sgRNA_5","D1","GPR65","Perturbed",4,35415
"GPR87_CRISPRi_sgRNA_1||D1","GPR87_CRISPRi_sgRNA_1","D1","GPR87","Perturbed",8,70870
"GPR87_CRISPRi_sgRNA_1||D2","GPR87_CRISPRi_sgRNA_1","D2","GPR87","Perturbed",3,19704
"GPR87_CRISPRi_sgRNA_2||D1","GPR87_CRISPRi_sgRNA_2","D1","GPR87","Perturbed",8,67568
"GPR87_CRISPRi_sgRNA_2||D2","GPR87_CRISPRi_sgRNA_2","D2","GPR87","Perturbed",3,32797
"GPR87_CRISPRi_sgRNA_3||D1","GPR87_CRISPRi_sgRNA_3","D1","GPR87","Perturbed",4,30313
"GPR87_CRISPRi_sgRNA_3||D2","GPR87_CRISPRi_sgRNA_3","D2","GPR87","Perturbed",8,62454
"GPR87_CRISPRi_sgRNA_4||D1","GPR87_CRISPRi_sgRNA_4","D1","GPR87","Perturbed",10,70161
"GPR87_CRISPRi_sgRNA_4||D2","GPR87_CRISPRi_sgRNA_4","D2","GPR87","Perturbed",2,12737
"GPR87_CRISPRi_sgRNA_5||D1","GPR87_CRISPRi_sgRNA_5","D1","GPR87","Perturbed",4,38820
"GPR87_CRISPRi_sgRNA_5||D2","GPR87_CRISPRi_sgRNA_5","D2","GPR87","Perturbed",5,31862
"GRN_CRISPRi_sgRNA_1||D1","GRN_CRISPRi_sgRNA_1","D1","GRN","Perturbed",6,54197
"GRN_CRISPRi_sgRNA_1||D2","GRN_CRISPRi_sgRNA_1","D2","GRN","Perturbed",3,22558
"GRN_CRISPRi_sgRNA_2||D1","GRN_CRISPRi_sgRNA_2","D1","GRN","Perturbed",24,216064
"GRN_CRISPRi_sgRNA_2||D2","GRN_CRISPRi_sgRNA_2","D2","GRN","Perturbed",10,86825
"GRN_CRISPRi_sgRNA_3||D1","GRN_CRISPRi_sgRNA_3","D1","GRN","Perturbed",1,7395
"GRN_CRISPRi_sgRNA_4||D1","GRN_CRISPRi_sgRNA_4","D1","GRN","Perturbed",20,166052
"GRN_CRISPRi_sgRNA_4||D2","GRN_CRISPRi_sgRNA_4","D2","GRN","Perturbed",14,91681
"GRN_CRISPRi_sgRNA_5||D1","GRN_CRISPRi_sgRNA_5","D1","GRN","Perturbed",3,24198
"GRN_CRISPRi_sgRNA_5||D2","GRN_CRISPRi_sgRNA_5","D2","GRN","Perturbed",2,9774
"HAVCR1_CRISPRi_sgRNA_1||D1","HAVCR1_CRISPRi_sgRNA_1","D1","HAVCR1","Perturbed",1,6949
"HAVCR1_CRISPRi_sgRNA_4||D1","HAVCR1_CRISPRi_sgRNA_4","D1","HAVCR1","Perturbed",9,77451
"HAVCR1_CRISPRi_sgRNA_4||D2","HAVCR1_CRISPRi_sgRNA_4","D2","HAVCR1","Perturbed",6,46623
"HAVCR1_CRISPRi_sgRNA_5||D1","HAVCR1_CRISPRi_sgRNA_5","D1","HAVCR1","Perturbed",7,51808
"HAVCR1_CRISPRi_sgRNA_5||D2","HAVCR1_CRISPRi_sgRNA_5","D2","HAVCR1","Perturbed",1,5056
"HEXA_CRISPRi_sgRNA_1||D1","HEXA_CRISPRi_sgRNA_1","D1","HEXA","Perturbed",4,52056
"HEXA_CRISPRi_sgRNA_1||D2","HEXA_CRISPRi_sgRNA_1","D2","HEXA","Perturbed",8,54032
"HEXA_CRISPRi_sgRNA_2||D1","HEXA_CRISPRi_sgRNA_2","D1","HEXA","Perturbed",4,25624
"HEXA_CRISPRi_sgRNA_2||D2","HEXA_CRISPRi_sgRNA_2","D2","HEXA","Perturbed",5,29912
"HEXA_CRISPRi_sgRNA_3||D1","HEXA_CRISPRi_sgRNA_3","D1","HEXA","Perturbed",5,54842
"HEXA_CRISPRi_sgRNA_3||D2","HEXA_CRISPRi_sgRNA_3","D2","HEXA","Perturbed",6,52181
"HEXA_CRISPRi_sgRNA_4||D1","HEXA_CRISPRi_sgRNA_4","D1","HEXA","Perturbed",19,155150
"HEXA_CRISPRi_sgRNA_4||D2","HEXA_CRISPRi_sgRNA_4","D2","HEXA","Perturbed",10,66270
"HEXA_CRISPRi_sgRNA_5||D1","HEXA_CRISPRi_sgRNA_5","D1","HEXA","Perturbed",18,145267
"HEXA_CRISPRi_sgRNA_5||D2","HEXA_CRISPRi_sgRNA_5","D2","HEXA","Perturbed",9,71140
"HEXB_CRISPRi_sgRNA_1||D1","HEXB_CRISPRi_sgRNA_1","D1","HEXB","Perturbed",16,139319
"HEXB_CRISPRi_sgRNA_1||D2","HEXB_CRISPRi_sgRNA_1","D2","HEXB","Perturbed",9,67236
"HEXB_CRISPRi_sgRNA_2||D1","HEXB_CRISPRi_sgRNA_2","D1","HEXB","Perturbed",8,65858
"HEXB_CRISPRi_sgRNA_2||D2","HEXB_CRISPRi_sgRNA_2","D2","HEXB","Perturbed",5,35023
"HEXB_CRISPRi_sgRNA_3||D1","HEXB_CRISPRi_sgRNA_3","D1","HEXB","Perturbed",20,162798
"HEXB_CRISPRi_sgRNA_3||D2","HEXB_CRISPRi_sgRNA_3","D2","HEXB","Perturbed",15,115412
"HEXB_CRISPRi_sgRNA_4||D1","HEXB_CRISPRi_sgRNA_4","D1","HEXB","Perturbed",10,101695
"HEXB_CRISPRi_sgRNA_4||D2","HEXB_CRISPRi_sgRNA_4","D2","HEXB","Perturbed",5,32250
"HEXB_CRISPRi_sgRNA_5||D1","HEXB_CRISPRi_sgRNA_5","D1","HEXB","Perturbed",7,70987
"HEXB_CRISPRi_sgRNA_5||D2","HEXB_CRISPRi_sgRNA_5","D2","HEXB","Perturbed",9,60231
"HLA-DRB5_CRISPRi_sgRNA_1||D1","HLA-DRB5_CRISPRi_sgRNA_1","D1","HLA-DRB5","Perturbed",7,69487
"HLA-DRB5_CRISPRi_sgRNA_1||D2","HLA-DRB5_CRISPRi_sgRNA_1","D2","HLA-DRB5","Perturbed",7,42155
"HLA-DRB5_CRISPRi_sgRNA_2||D1","HLA-DRB5_CRISPRi_sgRNA_2","D1","HLA-DRB5","Perturbed",3,34215
"HLA-DRB5_CRISPRi_sgRNA_2||D2","HLA-DRB5_CRISPRi_sgRNA_2","D2","HLA-DRB5","Perturbed",1,6850
"HLA-DRB5_CRISPRi_sgRNA_3||D1","HLA-DRB5_CRISPRi_sgRNA_3","D1","HLA-DRB5","Perturbed",36,293810
"HLA-DRB5_CRISPRi_sgRNA_3||D2","HLA-DRB5_CRISPRi_sgRNA_3","D2","HLA-DRB5","Perturbed",12,92118
"HLA-DRB5_CRISPRi_sgRNA_4||D1","HLA-DRB5_CRISPRi_sgRNA_4","D1","HLA-DRB5","Perturbed",4,30492
"HLA-DRB5_CRISPRi_sgRNA_4||D2","HLA-DRB5_CRISPRi_sgRNA_4","D2","HLA-DRB5","Perturbed",4,24909
"HLA-DRB5_CRISPRi_sgRNA_5||D1","HLA-DRB5_CRISPRi_sgRNA_5","D1","HLA-DRB5","Perturbed",3,35872
"HLA-DRB5_CRISPRi_sgRNA_5||D2","HLA-DRB5_CRISPRi_sgRNA_5","D2","HLA-DRB5","Perturbed",4,28386
"ICAM1_CRISPRi_sgRNA_1||D1","ICAM1_CRISPRi_sgRNA_1","D1","ICAM1","Perturbed",43,374078
"ICAM1_CRISPRi_sgRNA_1||D2","ICAM1_CRISPRi_sgRNA_1","D2","ICAM1","Perturbed",22,219350
"ICAM1_CRISPRi_sgRNA_2||D1","ICAM1_CRISPRi_sgRNA_2","D1","ICAM1","Perturbed",24,228094
"ICAM1_CRISPRi_sgRNA_2||D2","ICAM1_CRISPRi_sgRNA_2","D2","ICAM1","Perturbed",11,67210
"ICAM1_CRISPRi_sgRNA_3||D1","ICAM1_CRISPRi_sgRNA_3","D1","ICAM1","Perturbed",23,220871
"ICAM1_CRISPRi_sgRNA_3||D2","ICAM1_CRISPRi_sgRNA_3","D2","ICAM1","Perturbed",7,46420
"ICAM1_CRISPRi_sgRNA_4||D1","ICAM1_CRISPRi_sgRNA_4","D1","ICAM1","Perturbed",15,158949
"ICAM1_CRISPRi_sgRNA_4||D2","ICAM1_CRISPRi_sgRNA_4","D2","ICAM1","Perturbed",11,85489
"ICAM1_CRISPRi_sgRNA_5||D1","ICAM1_CRISPRi_sgRNA_5","D1","ICAM1","Perturbed",7,57781
"ICAM1_CRISPRi_sgRNA_5||D2","ICAM1_CRISPRi_sgRNA_5","D2","ICAM1","Perturbed",4,28484
"ICAM3_CRISPRi_sgRNA_1||D1","ICAM3_CRISPRi_sgRNA_1","D1","ICAM3","Perturbed",13,136106
"ICAM3_CRISPRi_sgRNA_1||D2","ICAM3_CRISPRi_sgRNA_1","D2","ICAM3","Perturbed",2,19872
"ICAM3_CRISPRi_sgRNA_2||D1","ICAM3_CRISPRi_sgRNA_2","D1","ICAM3","Perturbed",24,246907
"ICAM3_CRISPRi_sgRNA_2||D2","ICAM3_CRISPRi_sgRNA_2","D2","ICAM3","Perturbed",10,77027
"ICAM3_CRISPRi_sgRNA_3||D1","ICAM3_CRISPRi_sgRNA_3","D1","ICAM3","Perturbed",25,196181
"ICAM3_CRISPRi_sgRNA_3||D2","ICAM3_CRISPRi_sgRNA_3","D2","ICAM3","Perturbed",17,123567
"ICAM3_CRISPRi_sgRNA_4||D1","ICAM3_CRISPRi_sgRNA_4","D1","ICAM3","Perturbed",9,61347
"ICAM3_CRISPRi_sgRNA_4||D2","ICAM3_CRISPRi_sgRNA_4","D2","ICAM3","Perturbed",4,27751
"ICAM3_CRISPRi_sgRNA_5||D1","ICAM3_CRISPRi_sgRNA_5","D1","ICAM3","Perturbed",11,89944
"ICAM3_CRISPRi_sgRNA_5||D2","ICAM3_CRISPRi_sgRNA_5","D2","ICAM3","Perturbed",1,5323
"IFNGR1_CRISPRi_sgRNA_1||D1","IFNGR1_CRISPRi_sgRNA_1","D1","IFNGR1","Perturbed",14,144138
"IFNGR1_CRISPRi_sgRNA_1||D2","IFNGR1_CRISPRi_sgRNA_1","D2","IFNGR1","Perturbed",11,93817
"IFNGR1_CRISPRi_sgRNA_2||D1","IFNGR1_CRISPRi_sgRNA_2","D1","IFNGR1","Perturbed",3,20711
"IFNGR1_CRISPRi_sgRNA_2||D2","IFNGR1_CRISPRi_sgRNA_2","D2","IFNGR1","Perturbed",1,6004
"IFNGR1_CRISPRi_sgRNA_3||D1","IFNGR1_CRISPRi_sgRNA_3","D1","IFNGR1","Perturbed",26,233102
"IFNGR1_CRISPRi_sgRNA_3||D2","IFNGR1_CRISPRi_sgRNA_3","D2","IFNGR1","Perturbed",8,59232
"IFNGR1_CRISPRi_sgRNA_4||D1","IFNGR1_CRISPRi_sgRNA_4","D1","IFNGR1","Perturbed",14,138543
"IFNGR1_CRISPRi_sgRNA_4||D2","IFNGR1_CRISPRi_sgRNA_4","D2","IFNGR1","Perturbed",7,61121
"IFNGR1_CRISPRi_sgRNA_5||D1","IFNGR1_CRISPRi_sgRNA_5","D1","IFNGR1","Perturbed",6,47704
"IFNGR2_CRISPRi_sgRNA_1||D1","IFNGR2_CRISPRi_sgRNA_1","D1","IFNGR2","Perturbed",9,68091
"IFNGR2_CRISPRi_sgRNA_1||D2","IFNGR2_CRISPRi_sgRNA_1","D2","IFNGR2","Perturbed",4,23649
"IFNGR2_CRISPRi_sgRNA_2||D1","IFNGR2_CRISPRi_sgRNA_2","D1","IFNGR2","Perturbed",11,97103
"IFNGR2_CRISPRi_sgRNA_2||D2","IFNGR2_CRISPRi_sgRNA_2","D2","IFNGR2","Perturbed",10,77626
"IFNGR2_CRISPRi_sgRNA_3||D1","IFNGR2_CRISPRi_sgRNA_3","D1","IFNGR2","Perturbed",12,92162
"IFNGR2_CRISPRi_sgRNA_3||D2","IFNGR2_CRISPRi_sgRNA_3","D2","IFNGR2","Perturbed",5,45228
"IFNGR2_CRISPRi_sgRNA_4||D1","IFNGR2_CRISPRi_sgRNA_4","D1","IFNGR2","Perturbed",42,370890
"IFNGR2_CRISPRi_sgRNA_4||D2","IFNGR2_CRISPRi_sgRNA_4","D2","IFNGR2","Perturbed",20,144438
"IFNGR2_CRISPRi_sgRNA_5||D1","IFNGR2_CRISPRi_sgRNA_5","D1","IFNGR2","Perturbed",10,126878
"IFNGR2_CRISPRi_sgRNA_5||D2","IFNGR2_CRISPRi_sgRNA_5","D2","IFNGR2","Perturbed",7,67407
"IL10_CRISPRi_sgRNA_1||D1","IL10_CRISPRi_sgRNA_1","D1","IL10","Perturbed",4,35735
"IL10_CRISPRi_sgRNA_1||D2","IL10_CRISPRi_sgRNA_1","D2","IL10","Perturbed",7,50778
"IL10_CRISPRi_sgRNA_2||D1","IL10_CRISPRi_sgRNA_2","D1","IL10","Perturbed",20,220380
"IL10_CRISPRi_sgRNA_2||D2","IL10_CRISPRi_sgRNA_2","D2","IL10","Perturbed",17,112976
"IL10_CRISPRi_sgRNA_3||D1","IL10_CRISPRi_sgRNA_3","D1","IL10","Perturbed",18,145230
"IL10_CRISPRi_sgRNA_3||D2","IL10_CRISPRi_sgRNA_3","D2","IL10","Perturbed",10,79128
"IL10_CRISPRi_sgRNA_4||D1","IL10_CRISPRi_sgRNA_4","D1","IL10","Perturbed",22,207774
"IL10_CRISPRi_sgRNA_4||D2","IL10_CRISPRi_sgRNA_4","D2","IL10","Perturbed",15,75848
"IL10_CRISPRi_sgRNA_5||D1","IL10_CRISPRi_sgRNA_5","D1","IL10","Perturbed",19,173417
"IL10_CRISPRi_sgRNA_5||D2","IL10_CRISPRi_sgRNA_5","D2","IL10","Perturbed",7,40042
"IL15_CRISPRi_sgRNA_1||D1","IL15_CRISPRi_sgRNA_1","D1","IL15","Perturbed",40,370260
"IL15_CRISPRi_sgRNA_1||D2","IL15_CRISPRi_sgRNA_1","D2","IL15","Perturbed",15,105915
"IL15_CRISPRi_sgRNA_2||D1","IL15_CRISPRi_sgRNA_2","D1","IL15","Perturbed",7,64306
"IL15_CRISPRi_sgRNA_3||D1","IL15_CRISPRi_sgRNA_3","D1","IL15","Perturbed",21,224097
"IL15_CRISPRi_sgRNA_3||D2","IL15_CRISPRi_sgRNA_3","D2","IL15","Perturbed",8,71404
"IL15_CRISPRi_sgRNA_4||D1","IL15_CRISPRi_sgRNA_4","D1","IL15","Perturbed",29,283669
"IL15_CRISPRi_sgRNA_4||D2","IL15_CRISPRi_sgRNA_4","D2","IL15","Perturbed",24,160238
"IL15_CRISPRi_sgRNA_5||D1","IL15_CRISPRi_sgRNA_5","D1","IL15","Perturbed",59,494590
"IL15_CRISPRi_sgRNA_5||D2","IL15_CRISPRi_sgRNA_5","D2","IL15","Perturbed",36,323499
"IL15RA_CRISPRi_sgRNA_1||D1","IL15RA_CRISPRi_sgRNA_1","D1","IL15RA","Perturbed",49,490403
"IL15RA_CRISPRi_sgRNA_1||D2","IL15RA_CRISPRi_sgRNA_1","D2","IL15RA","Perturbed",26,205811
"IL15RA_CRISPRi_sgRNA_2||D1","IL15RA_CRISPRi_sgRNA_2","D1","IL15RA","Perturbed",7,63506
"IL15RA_CRISPRi_sgRNA_2||D2","IL15RA_CRISPRi_sgRNA_2","D2","IL15RA","Perturbed",1,3893
"IL15RA_CRISPRi_sgRNA_3||D1","IL15RA_CRISPRi_sgRNA_3","D1","IL15RA","Perturbed",23,191275
"IL15RA_CRISPRi_sgRNA_3||D2","IL15RA_CRISPRi_sgRNA_3","D2","IL15RA","Perturbed",15,128209
"IL15RA_CRISPRi_sgRNA_4||D1","IL15RA_CRISPRi_sgRNA_4","D1","IL15RA","Perturbed",33,306968
"IL15RA_CRISPRi_sgRNA_4||D2","IL15RA_CRISPRi_sgRNA_4","D2","IL15RA","Perturbed",16,111937
"IL15RA_CRISPRi_sgRNA_5||D1","IL15RA_CRISPRi_sgRNA_5","D1","IL15RA","Perturbed",12,110080
"IL1R1_CRISPRi_sgRNA_1||D1","IL1R1_CRISPRi_sgRNA_1","D1","IL1R1","Perturbed",19,178253
"IL1R1_CRISPRi_sgRNA_1||D2","IL1R1_CRISPRi_sgRNA_1","D2","IL1R1","Perturbed",17,136590
"IL1R1_CRISPRi_sgRNA_2||D1","IL1R1_CRISPRi_sgRNA_2","D1","IL1R1","Perturbed",8,61168
"IL1R1_CRISPRi_sgRNA_2||D2","IL1R1_CRISPRi_sgRNA_2","D2","IL1R1","Perturbed",4,38607
"IL1R1_CRISPRi_sgRNA_3||D1","IL1R1_CRISPRi_sgRNA_3","D1","IL1R1","Perturbed",20,231732
"IL1R1_CRISPRi_sgRNA_3||D2","IL1R1_CRISPRi_sgRNA_3","D2","IL1R1","Perturbed",20,163271
"IL1R1_CRISPRi_sgRNA_4||D1","IL1R1_CRISPRi_sgRNA_4","D1","IL1R1","Perturbed",16,139529
"IL1R1_CRISPRi_sgRNA_4||D2","IL1R1_CRISPRi_sgRNA_4","D2","IL1R1","Perturbed",9,72606
"IL1R1_CRISPRi_sgRNA_5||D1","IL1R1_CRISPRi_sgRNA_5","D1","IL1R1","Perturbed",24,204050
"IL1R1_CRISPRi_sgRNA_5||D2","IL1R1_CRISPRi_sgRNA_5","D2","IL1R1","Perturbed",9,86392
"IL1R2_CRISPRi_sgRNA_1||D1","IL1R2_CRISPRi_sgRNA_1","D1","IL1R2","Perturbed",28,238848
"IL1R2_CRISPRi_sgRNA_1||D2","IL1R2_CRISPRi_sgRNA_1","D2","IL1R2","Perturbed",13,95131
"IL1R2_CRISPRi_sgRNA_2||D1","IL1R2_CRISPRi_sgRNA_2","D1","IL1R2","Perturbed",8,54450
"IL1R2_CRISPRi_sgRNA_2||D2","IL1R2_CRISPRi_sgRNA_2","D2","IL1R2","Perturbed",5,35417
"IL1R2_CRISPRi_sgRNA_3||D1","IL1R2_CRISPRi_sgRNA_3","D1","IL1R2","Perturbed",6,49122
"IL1R2_CRISPRi_sgRNA_3||D2","IL1R2_CRISPRi_sgRNA_3","D2","IL1R2","Perturbed",5,26066
"IL1R2_CRISPRi_sgRNA_4||D1","IL1R2_CRISPRi_sgRNA_4","D1","IL1R2","Perturbed",24,198107
"IL1R2_CRISPRi_sgRNA_4||D2","IL1R2_CRISPRi_sgRNA_4","D2","IL1R2","Perturbed",12,95739
"IL1R2_CRISPRi_sgRNA_5||D1","IL1R2_CRISPRi_sgRNA_5","D1","IL1R2","Perturbed",19,181279
"IL1R2_CRISPRi_sgRNA_5||D2","IL1R2_CRISPRi_sgRNA_5","D2","IL1R2","Perturbed",10,71374
"IL1RN_CRISPRi_sgRNA_1||D1","IL1RN_CRISPRi_sgRNA_1","D1","IL1RN","Perturbed",14,126588
"IL1RN_CRISPRi_sgRNA_1||D2","IL1RN_CRISPRi_sgRNA_1","D2","IL1RN","Perturbed",9,75995
"IL1RN_CRISPRi_sgRNA_2||D1","IL1RN_CRISPRi_sgRNA_2","D1","IL1RN","Perturbed",7,61020
"IL1RN_CRISPRi_sgRNA_2||D2","IL1RN_CRISPRi_sgRNA_2","D2","IL1RN","Perturbed",7,46599
"IL1RN_CRISPRi_sgRNA_3||D1","IL1RN_CRISPRi_sgRNA_3","D1","IL1RN","Perturbed",7,60228
"IL1RN_CRISPRi_sgRNA_3||D2","IL1RN_CRISPRi_sgRNA_3","D2","IL1RN","Perturbed",5,57914
"IL1RN_CRISPRi_sgRNA_4||D1","IL1RN_CRISPRi_sgRNA_4","D1","IL1RN","Perturbed",2,16134
"IL1RN_CRISPRi_sgRNA_5||D1","IL1RN_CRISPRi_sgRNA_5","D1","IL1RN","Perturbed",40,379869
"IL1RN_CRISPRi_sgRNA_5||D2","IL1RN_CRISPRi_sgRNA_5","D2","IL1RN","Perturbed",25,204389
"IL21R_CRISPRi_sgRNA_1||D1","IL21R_CRISPRi_sgRNA_1","D1","IL21R","Perturbed",34,336880
"IL21R_CRISPRi_sgRNA_1||D2","IL21R_CRISPRi_sgRNA_1","D2","IL21R","Perturbed",13,90083
"IL21R_CRISPRi_sgRNA_2||D1","IL21R_CRISPRi_sgRNA_2","D1","IL21R","Perturbed",27,289149
"IL21R_CRISPRi_sgRNA_2||D2","IL21R_CRISPRi_sgRNA_2","D2","IL21R","Perturbed",12,79576
"IL21R_CRISPRi_sgRNA_3||D1","IL21R_CRISPRi_sgRNA_3","D1","IL21R","Perturbed",24,206314
"IL21R_CRISPRi_sgRNA_3||D2","IL21R_CRISPRi_sgRNA_3","D2","IL21R","Perturbed",19,150393
"IL21R_CRISPRi_sgRNA_4||D1","IL21R_CRISPRi_sgRNA_4","D1","IL21R","Perturbed",16,132806
"IL21R_CRISPRi_sgRNA_4||D2","IL21R_CRISPRi_sgRNA_4","D2","IL21R","Perturbed",8,75787
"IL21R_CRISPRi_sgRNA_5||D1","IL21R_CRISPRi_sgRNA_5","D1","IL21R","Perturbed",40,381269
"IL21R_CRISPRi_sgRNA_5||D2","IL21R_CRISPRi_sgRNA_5","D2","IL21R","Perturbed",21,147226
"IL23A_CRISPRi_sgRNA_1||D1","IL23A_CRISPRi_sgRNA_1","D1","IL23A","Perturbed",11,85780
"IL23A_CRISPRi_sgRNA_1||D2","IL23A_CRISPRi_sgRNA_1","D2","IL23A","Perturbed",3,18222
"IL23A_CRISPRi_sgRNA_2||D1","IL23A_CRISPRi_sgRNA_2","D1","IL23A","Perturbed",5,38335
"IL23A_CRISPRi_sgRNA_2||D2","IL23A_CRISPRi_sgRNA_2","D2","IL23A","Perturbed",1,2698
"IL23A_CRISPRi_sgRNA_3||D1","IL23A_CRISPRi_sgRNA_3","D1","IL23A","Perturbed",9,70221
"IL23A_CRISPRi_sgRNA_3||D2","IL23A_CRISPRi_sgRNA_3","D2","IL23A","Perturbed",4,25043
"IL23A_CRISPRi_sgRNA_4||D1","IL23A_CRISPRi_sgRNA_4","D1","IL23A","Perturbed",21,190276
"IL23A_CRISPRi_sgRNA_4||D2","IL23A_CRISPRi_sgRNA_4","D2","IL23A","Perturbed",12,95576
"IL23A_CRISPRi_sgRNA_5||D1","IL23A_CRISPRi_sgRNA_5","D1","IL23A","Perturbed",13,120735
"IL23A_CRISPRi_sgRNA_5||D2","IL23A_CRISPRi_sgRNA_5","D2","IL23A","Perturbed",5,34663
"IL2RA_CRISPRi_sgRNA_1||D1","IL2RA_CRISPRi_sgRNA_1","D1","IL2RA","Perturbed",11,102445
"IL2RA_CRISPRi_sgRNA_1||D2","IL2RA_CRISPRi_sgRNA_1","D2","IL2RA","Perturbed",8,70446
"IL2RA_CRISPRi_sgRNA_2||D1","IL2RA_CRISPRi_sgRNA_2","D1","IL2RA","Perturbed",5,38305
"IL2RA_CRISPRi_sgRNA_2||D2","IL2RA_CRISPRi_sgRNA_2","D2","IL2RA","Perturbed",2,8150
"IL2RA_CRISPRi_sgRNA_3||D1","IL2RA_CRISPRi_sgRNA_3","D1","IL2RA","Perturbed",32,251277
"IL2RA_CRISPRi_sgRNA_3||D2","IL2RA_CRISPRi_sgRNA_3","D2","IL2RA","Perturbed",15,93775
"IL2RA_CRISPRi_sgRNA_4||D1","IL2RA_CRISPRi_sgRNA_4","D1","IL2RA","Perturbed",1,8227
"IL2RA_CRISPRi_sgRNA_4||D2","IL2RA_CRISPRi_sgRNA_4","D2","IL2RA","Perturbed",2,15503
"IL2RA_CRISPRi_sgRNA_5||D1","IL2RA_CRISPRi_sgRNA_5","D1","IL2RA","Perturbed",9,92930
"IL2RA_CRISPRi_sgRNA_5||D2","IL2RA_CRISPRi_sgRNA_5","D2","IL2RA","Perturbed",6,49180
"IL2RG_CRISPRi_sgRNA_1||D1","IL2RG_CRISPRi_sgRNA_1","D1","IL2RG","Perturbed",5,58726
"IL2RG_CRISPRi_sgRNA_1||D2","IL2RG_CRISPRi_sgRNA_1","D2","IL2RG","Perturbed",4,37955
"IL2RG_CRISPRi_sgRNA_2||D1","IL2RG_CRISPRi_sgRNA_2","D1","IL2RG","Perturbed",30,248370
"IL2RG_CRISPRi_sgRNA_2||D2","IL2RG_CRISPRi_sgRNA_2","D2","IL2RG","Perturbed",27,202970
"IL2RG_CRISPRi_sgRNA_3||D1","IL2RG_CRISPRi_sgRNA_3","D1","IL2RG","Perturbed",16,174902
"IL2RG_CRISPRi_sgRNA_3||D2","IL2RG_CRISPRi_sgRNA_3","D2","IL2RG","Perturbed",6,55700
"IL2RG_CRISPRi_sgRNA_4||D1","IL2RG_CRISPRi_sgRNA_4","D1","IL2RG","Perturbed",12,108667
"IL2RG_CRISPRi_sgRNA_4||D2","IL2RG_CRISPRi_sgRNA_4","D2","IL2RG","Perturbed",10,61727
"IL2RG_CRISPRi_sgRNA_5||D1","IL2RG_CRISPRi_sgRNA_5","D1","IL2RG","Perturbed",27,216650
"IL2RG_CRISPRi_sgRNA_5||D2","IL2RG_CRISPRi_sgRNA_5","D2","IL2RG","Perturbed",23,202202
"IL6R_CRISPRi_sgRNA_1||D1","IL6R_CRISPRi_sgRNA_1","D1","IL6R","Perturbed",10,77184
"IL6R_CRISPRi_sgRNA_1||D2","IL6R_CRISPRi_sgRNA_1","D2","IL6R","Perturbed",6,45935
