graph_level,node_a,node_b,shared_genes,jaccard,containment_a_in_b,containment_b_in_a,additional_a_over_b,additional_b_over_a
matrix,HVS::d1303087-592a-4c3d-aa3e-21de203927dc,sea_ad_mtg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,HVS::d1303087-592a-4c3d-aa3e-21de203927dc,sea_ad_pfc_a9_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,HVS::d1303087-592a-4c3d-aa3e-21de203927dc,sea_ad_stg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,HVS::d1303087-592a-4c3d-aa3e-21de203927dc,sea_ad_v1c_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,HVS::e813d04b-7833-4b02-b14f-0247d6128516,HVS::f8975a92-8ddb-4dde-adbe-977a4b3e4e96,4096,1.0,1.0,1.0,0,0
matrix,HVS::e813d04b-7833-4b02-b14f-0247d6128516,NPH52_exact_source_objects,4096,1.0,1.0,1.0,0,0
matrix,HVS::e813d04b-7833-4b02-b14f-0247d6128516,sea_ad_ang_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,HVS::e813d04b-7833-4b02-b14f-0247d6128516,sea_ad_caudate_rna_all_2025,4096,1.0,1.0,1.0,0,0
matrix,HVS::e813d04b-7833-4b02-b14f-0247d6128516,sea_ad_fi_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,HVS::e813d04b-7833-4b02-b14f-0247d6128516,sea_ad_hip_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,HVS::e813d04b-7833-4b02-b14f-0247d6128516,sea_ad_itg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,HVS::e813d04b-7833-4b02-b14f-0247d6128516,sea_ad_lec_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,HVS::e813d04b-7833-4b02-b14f-0247d6128516,sea_ad_mec_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,HVS::e813d04b-7833-4b02-b14f-0247d6128516,sea_ad_mtg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,HVS::e813d04b-7833-4b02-b14f-0247d6128516,sea_ad_pfc_a9_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,HVS::e813d04b-7833-4b02-b14f-0247d6128516,sea_ad_stg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,HVS::e813d04b-7833-4b02-b14f-0247d6128516,sea_ad_v1c_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,HVS::f8975a92-8ddb-4dde-adbe-977a4b3e4e96,NPH52_exact_source_objects,4096,1.0,1.0,1.0,0,0
matrix,HVS::f8975a92-8ddb-4dde-adbe-977a4b3e4e96,sea_ad_ang_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,HVS::f8975a92-8ddb-4dde-adbe-977a4b3e4e96,sea_ad_caudate_rna_all_2025,4096,1.0,1.0,1.0,0,0
matrix,HVS::f8975a92-8ddb-4dde-adbe-977a4b3e4e96,sea_ad_fi_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,HVS::f8975a92-8ddb-4dde-adbe-977a4b3e4e96,sea_ad_hip_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,HVS::f8975a92-8ddb-4dde-adbe-977a4b3e4e96,sea_ad_itg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,HVS::f8975a92-8ddb-4dde-adbe-977a4b3e4e96,sea_ad_lec_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,HVS::f8975a92-8ddb-4dde-adbe-977a4b3e4e96,sea_ad_mec_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,HVS::f8975a92-8ddb-4dde-adbe-977a4b3e4e96,sea_ad_mtg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,HVS::f8975a92-8ddb-4dde-adbe-977a4b3e4e96,sea_ad_pfc_a9_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,HVS::f8975a92-8ddb-4dde-adbe-977a4b3e4e96,sea_ad_stg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,HVS::f8975a92-8ddb-4dde-adbe-977a4b3e4e96,sea_ad_v1c_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,NPH52_exact_source_objects,sea_ad_ang_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,NPH52_exact_source_objects,sea_ad_caudate_rna_all_2025,4096,1.0,1.0,1.0,0,0
matrix,NPH52_exact_source_objects,sea_ad_fi_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,NPH52_exact_source_objects,sea_ad_hip_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,NPH52_exact_source_objects,sea_ad_itg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,NPH52_exact_source_objects,sea_ad_lec_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,NPH52_exact_source_objects,sea_ad_mec_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,NPH52_exact_source_objects,sea_ad_mtg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,NPH52_exact_source_objects,sea_ad_pfc_a9_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,NPH52_exact_source_objects,sea_ad_stg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,NPH52_exact_source_objects,sea_ad_v1c_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_ang_rna_final_2026,sea_ad_caudate_rna_all_2025,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_ang_rna_final_2026,sea_ad_fi_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_ang_rna_final_2026,sea_ad_hip_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_ang_rna_final_2026,sea_ad_itg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_ang_rna_final_2026,sea_ad_lec_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_ang_rna_final_2026,sea_ad_mec_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_ang_rna_final_2026,sea_ad_mtg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_ang_rna_final_2026,sea_ad_pfc_a9_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_ang_rna_final_2026,sea_ad_stg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_ang_rna_final_2026,sea_ad_v1c_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_caudate_rna_all_2025,sea_ad_fi_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_caudate_rna_all_2025,sea_ad_hip_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_caudate_rna_all_2025,sea_ad_itg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_caudate_rna_all_2025,sea_ad_lec_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_caudate_rna_all_2025,sea_ad_mec_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_caudate_rna_all_2025,sea_ad_mtg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_caudate_rna_all_2025,sea_ad_pfc_a9_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_caudate_rna_all_2025,sea_ad_stg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_caudate_rna_all_2025,sea_ad_v1c_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_fi_rna_final_2026,sea_ad_hip_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_fi_rna_final_2026,sea_ad_itg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_fi_rna_final_2026,sea_ad_lec_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_fi_rna_final_2026,sea_ad_mec_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_fi_rna_final_2026,sea_ad_mtg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_fi_rna_final_2026,sea_ad_pfc_a9_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_fi_rna_final_2026,sea_ad_stg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_fi_rna_final_2026,sea_ad_v1c_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_hip_rna_final_2026,sea_ad_itg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_hip_rna_final_2026,sea_ad_lec_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_hip_rna_final_2026,sea_ad_mec_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_hip_rna_final_2026,sea_ad_mtg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_hip_rna_final_2026,sea_ad_pfc_a9_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_hip_rna_final_2026,sea_ad_stg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_hip_rna_final_2026,sea_ad_v1c_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_itg_rna_final_2026,sea_ad_lec_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_itg_rna_final_2026,sea_ad_mec_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_itg_rna_final_2026,sea_ad_mtg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_itg_rna_final_2026,sea_ad_pfc_a9_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_itg_rna_final_2026,sea_ad_stg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_itg_rna_final_2026,sea_ad_v1c_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_lec_rna_final_2026,sea_ad_mec_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_lec_rna_final_2026,sea_ad_mtg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_lec_rna_final_2026,sea_ad_pfc_a9_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_lec_rna_final_2026,sea_ad_stg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_lec_rna_final_2026,sea_ad_v1c_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_mec_rna_final_2026,sea_ad_mtg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_mec_rna_final_2026,sea_ad_pfc_a9_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_mec_rna_final_2026,sea_ad_stg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_mec_rna_final_2026,sea_ad_v1c_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_mtg_rna_final_2026,sea_ad_pfc_a9_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_mtg_rna_final_2026,sea_ad_stg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_mtg_rna_final_2026,sea_ad_v1c_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_pfc_a9_rna_final_2026,sea_ad_stg_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_pfc_a9_rna_final_2026,sea_ad_v1c_rna_final_2026,4096,1.0,1.0,1.0,0,0
matrix,sea_ad_stg_rna_final_2026,sea_ad_v1c_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,HVS,NPH52,4096,1.0,1.0,1.0,0,0
dataset,HVS,sea_ad_ang_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,HVS,sea_ad_caudate_rna_all_2025,4096,1.0,1.0,1.0,0,0
dataset,HVS,sea_ad_fi_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,HVS,sea_ad_hip_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,HVS,sea_ad_itg_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,HVS,sea_ad_lec_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,HVS,sea_ad_mec_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,HVS,sea_ad_mtg_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,HVS,sea_ad_pfc_a9_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,HVS,sea_ad_stg_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,HVS,sea_ad_v1c_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,NPH52,sea_ad_ang_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,NPH52,sea_ad_caudate_rna_all_2025,4096,1.0,1.0,1.0,0,0
dataset,NPH52,sea_ad_fi_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,NPH52,sea_ad_hip_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,NPH52,sea_ad_itg_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,NPH52,sea_ad_lec_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,NPH52,sea_ad_mec_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,NPH52,sea_ad_mtg_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,NPH52,sea_ad_pfc_a9_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,NPH52,sea_ad_stg_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,NPH52,sea_ad_v1c_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_ang_rna_final_2026,sea_ad_caudate_rna_all_2025,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_ang_rna_final_2026,sea_ad_fi_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_ang_rna_final_2026,sea_ad_hip_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_ang_rna_final_2026,sea_ad_itg_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_ang_rna_final_2026,sea_ad_lec_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_ang_rna_final_2026,sea_ad_mec_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_ang_rna_final_2026,sea_ad_mtg_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_ang_rna_final_2026,sea_ad_pfc_a9_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_ang_rna_final_2026,sea_ad_stg_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_ang_rna_final_2026,sea_ad_v1c_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_caudate_rna_all_2025,sea_ad_fi_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_caudate_rna_all_2025,sea_ad_hip_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_caudate_rna_all_2025,sea_ad_itg_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_caudate_rna_all_2025,sea_ad_lec_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_caudate_rna_all_2025,sea_ad_mec_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_caudate_rna_all_2025,sea_ad_mtg_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_caudate_rna_all_2025,sea_ad_pfc_a9_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_caudate_rna_all_2025,sea_ad_stg_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_caudate_rna_all_2025,sea_ad_v1c_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_fi_rna_final_2026,sea_ad_hip_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_fi_rna_final_2026,sea_ad_itg_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_fi_rna_final_2026,sea_ad_lec_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_fi_rna_final_2026,sea_ad_mec_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_fi_rna_final_2026,sea_ad_mtg_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_fi_rna_final_2026,sea_ad_pfc_a9_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_fi_rna_final_2026,sea_ad_stg_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_fi_rna_final_2026,sea_ad_v1c_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_hip_rna_final_2026,sea_ad_itg_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_hip_rna_final_2026,sea_ad_lec_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_hip_rna_final_2026,sea_ad_mec_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_hip_rna_final_2026,sea_ad_mtg_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_hip_rna_final_2026,sea_ad_pfc_a9_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_hip_rna_final_2026,sea_ad_stg_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_hip_rna_final_2026,sea_ad_v1c_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_itg_rna_final_2026,sea_ad_lec_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_itg_rna_final_2026,sea_ad_mec_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_itg_rna_final_2026,sea_ad_mtg_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_itg_rna_final_2026,sea_ad_pfc_a9_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_itg_rna_final_2026,sea_ad_stg_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_itg_rna_final_2026,sea_ad_v1c_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_lec_rna_final_2026,sea_ad_mec_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_lec_rna_final_2026,sea_ad_mtg_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_lec_rna_final_2026,sea_ad_pfc_a9_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_lec_rna_final_2026,sea_ad_stg_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_lec_rna_final_2026,sea_ad_v1c_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_mec_rna_final_2026,sea_ad_mtg_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_mec_rna_final_2026,sea_ad_pfc_a9_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_mec_rna_final_2026,sea_ad_stg_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_mec_rna_final_2026,sea_ad_v1c_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_mtg_rna_final_2026,sea_ad_pfc_a9_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_mtg_rna_final_2026,sea_ad_stg_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_mtg_rna_final_2026,sea_ad_v1c_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_pfc_a9_rna_final_2026,sea_ad_stg_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_pfc_a9_rna_final_2026,sea_ad_v1c_rna_final_2026,4096,1.0,1.0,1.0,0,0
dataset,sea_ad_stg_rna_final_2026,sea_ad_v1c_rna_final_2026,4096,1.0,1.0,1.0,0,0
