a3_core_eligible,boundary_available,brain_region,canonical_person_group_id,coordinate_class,dataset_id,direct_measurement,exact_donors,frozen4096_support_fraction,frozen4096_supported,measurement_semantics,n_exact_matches,pairing_class,pairing_fraction,pathology_blind_provenance,physical_geometry,qualification_role,quarantine_required,reason,reference_only,sample_id,source_donor_id,source_feature_count,spatial_entity_type,supportive_eligible,technology
false,false,DLPFC,PERSON_spatialLIBD_classic_DLPFC_classic_subject_1,GRID_SPOT_COORDINATES,spatialLIBD_classic_DLPFC,true,3,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,151509,unresolved,0,SPOT,false,10x Visium
false,false,DLPFC,PERSON_spatialLIBD_classic_DLPFC_classic_subject_1,GRID_SPOT_COORDINATES,spatialLIBD_classic_DLPFC,true,3,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,151510,unresolved,0,SPOT,false,10x Visium
false,false,DLPFC,PERSON_spatialLIBD_classic_DLPFC_classic_subject_2,GRID_SPOT_COORDINATES,spatialLIBD_classic_DLPFC,true,3,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,151669,unresolved,0,SPOT,false,10x Visium
false,false,DLPFC,PERSON_spatialLIBD_classic_DLPFC_classic_subject_2,GRID_SPOT_COORDINATES,spatialLIBD_classic_DLPFC,true,3,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,151670,unresolved,0,SPOT,false,10x Visium
false,false,DLPFC,PERSON_spatialLIBD_classic_DLPFC_classic_subject_2,GRID_SPOT_COORDINATES,spatialLIBD_classic_DLPFC,true,3,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,151671,unresolved,0,SPOT,false,10x Visium
false,false,DLPFC,PERSON_spatialLIBD_classic_DLPFC_classic_subject_2,GRID_SPOT_COORDINATES,spatialLIBD_classic_DLPFC,true,3,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,151672,unresolved,0,SPOT,false,10x Visium
false,false,DLPFC,PERSON_spatialLIBD_classic_DLPFC_classic_subject_3,GRID_SPOT_COORDINATES,spatialLIBD_classic_DLPFC,true,3,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,151673,unresolved,0,SPOT,false,10x Visium
false,false,DLPFC,PERSON_spatialLIBD_classic_DLPFC_classic_subject_3,GRID_SPOT_COORDINATES,spatialLIBD_classic_DLPFC,true,3,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,151674,unresolved,0,SPOT,false,10x Visium
false,false,DLPFC,PERSON_spatialLIBD_classic_DLPFC_classic_subject_3,GRID_SPOT_COORDINATES,spatialLIBD_classic_DLPFC,true,3,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,151675,unresolved,0,SPOT,false,10x Visium
false,false,DLPFC,PERSON_spatialLIBD_classic_DLPFC_classic_subject_3,GRID_SPOT_COORDINATES,spatialLIBD_classic_DLPFC,true,3,0.0,0,RAW_SPOT_UMI_COUNT,,SAME_ENTITY_EXACT,1.0,UNKNOWN,true,UNRESOLVED,false,AUDIT_IMPLEMENTATION_EXCEPTION: acquired archive feature universe or direct coordinate pairing unresolved,false,151676,unresolved,0,SPOT,false,10x Visium
