synapse_id,parent_project_id,object_type,file_name,file_version,content_type,processed_or_raw,metadata_visible,download_test_succeeded,access_tier,certification_required,clickthrough_required,validated_profile_required,institutional_signature_required,irb_required,manual_committee_review_required,acquisition_status,scientific_role,blocker
syn58729185,syn58610837,File,5721-EC-362_S1_L005_R2_001.fastq.gz,14,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58729499,syn58610837,File,5721-EC-364_S1_L005_R2_001.fastq.gz,14,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58730213,syn58610837,File,5721-EC-367_S1_L005_R1_001.fastq.gz,14,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58730214,syn58610837,File,5721-EC-366_S1_L005_R2_001.fastq.gz,14,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58730220,syn58610837,File,5721-EC-366_S1_L005_R1_001.fastq.gz,14,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58730221,syn58610837,File,5721-EC-365_S1_L005_R1_001.fastq.gz,14,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58730275,syn58610837,File,5721-EC-370_S1_L005_R2_001.fastq.gz,14,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58730497,syn58610837,File,5721-EC-369_S1_L005_R1_001.fastq.gz,14,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58730512,syn58610837,File,5721-EC-370_S1_L005_R1_001.fastq.gz,14,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58730517,syn58610837,File,5721-EC-369_S1_L005_R2_001.fastq.gz,14,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58730654,syn58610837,File,5721-EC-367_S1_L005_R2_001.fastq.gz,14,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58730818,syn58610837,File,5721-EC-368_S1_L005_R1_001.fastq.gz,14,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58730822,syn58610837,File,5721-EC-373_S1_L005_R1_001.fastq.gz,14,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58730831,syn58610837,File,5721-EC-368_S1_L005_R2_001.fastq.gz,14,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58730996,syn58610837,File,5721-EC-373_S1_L005_R2_001.fastq.gz,14,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58731004,syn58610837,File,5721-EC-365_S1_L005_R2_001.fastq.gz,14,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58731773,syn58610837,File,5721-EC-372_S1_L005_R1_001.fastq.gz,14,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58732107,syn58610837,File,5721-EC-375_S1_L005_R1_001.fastq.gz,14,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58732109,syn58610837,File,5721-EC-375_S1_L005_R2_001.fastq.gz,14,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58732112,syn58610837,File,5721-EC-371_S1_L005_R1_001.fastq.gz,14,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58732114,syn58610837,File,5721-EC-371_S1_L005_R2_001.fastq.gz,14,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58732777,syn58610837,File,5721-EC-372_S1_L005_R2_001.fastq.gz,14,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58732778,syn58610837,File,5721-EC-380_S1_L005_R1_001.fastq.gz,14,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58732780,syn58610837,File,5721-EC-381_S1_L005_R1_001.fastq.gz,14,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58732925,syn58610837,File,5721-EC-382_S1_L005_R1_001.fastq.gz,14,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58732926,syn58610837,File,5721-EC-380_S1_L005_R2_001.fastq.gz,14,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58733350,syn58610837,File,5721-EC-382_S1_L005_R2_001.fastq.gz,13,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58733353,syn58610837,File,5721-EC-381_S1_L005_R2_001.fastq.gz,13,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58733354,syn58610837,File,5721-EC-383_S1_L005_R1_001.fastq.gz,13,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58733356,syn58610837,File,5721-EC-384_S1_L005_R1_001.fastq.gz,13,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58733364,syn58610837,File,5721-EC-385_S1_L005_R1_001.fastq.gz,13,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58733367,syn58610837,File,5721-EC-383_S1_L005_R2_001.fastq.gz,13,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791782,syn58610837,File,5721-EC-385_S1_L005_R2_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791785,syn58610837,File,5721-EC-386_S1_L005_R1_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791786,syn58610837,File,5721-EC-387_S1_L005_R1_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791787,syn58610837,File,5721-EC-388_S1_L005_R1_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791788,syn58610837,File,5721-EC-389_S1_L005_R1_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791789,syn58610837,File,5721-EC-384_S1_L005_R2_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791790,syn58610837,File,5721-EC-386_S1_L005_R2_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791791,syn58610837,File,5721-EC-387_S1_L005_R2_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791792,syn58610837,File,5721-EC-388_S1_L005_R2_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791793,syn58610837,File,5721-EC-390_S1_L005_R2_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791794,syn58610837,File,5721-EC-390_S1_L005_R1_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791795,syn58610837,File,5721-EC-389_S1_L005_R2_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791799,syn58610837,File,5721-EC-379_S1_L005_R1_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791801,syn58610837,File,5721-EC-379_S1_L005_R2_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791802,syn58610837,File,5721-EC-374_S1_L005_R1_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791803,syn58610837,File,5721-EC-377_S1_L005_R1_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791804,syn58610837,File,5721-EC-378_S1_L005_R1_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791806,syn58610837,File,5721-EC-377_S1_L005_R2_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791809,syn58610837,File,5721-EC-378_S1_L005_R2_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791811,syn58610837,File,5721-EC-374_S1_L005_R2_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791814,syn58610837,File,5721-EC-392_S1_L005_R1_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791816,syn58610837,File,5721-EC-392_S1_L005_R2_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791838,syn58610837,File,5721-EC-376_S1_L005_R2_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791845,syn58610837,File,5721-EC-376_S1_L005_R1_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791847,syn58610837,File,5721-EC-393_S1_L005_R1_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791850,syn58610837,File,5721-EC-395_S1_L005_R1_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791851,syn58610837,File,5721-EC-394_S1_L005_R1_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791852,syn58610837,File,5721-EC-393_S1_L005_R2_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791854,syn58610837,File,5721-EC-395_S1_L005_R2_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791855,syn58610837,File,5721-EC-394_S1_L005_R2_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791871,syn58610837,File,5721-EC-396_S1_L005_R1_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791896,syn58610837,File,5721-EC-397_S1_L005_R1_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58791930,syn58610837,File,5721-EC-399_S1_L005_R1_001.fastq.gz,12,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58792160,syn58610837,File,5721-EC-400_S1_L005_R1_001.fastq.gz,11,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58792186,syn58610837,File,5721-EC-399_S1_L005_R2_001.fastq.gz,11,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58792211,syn58610837,File,5721-EC-400_S1_L005_R2_001.fastq.gz,11,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58792226,syn58610837,File,5721-EC-398_S1_L005_R1_001.fastq.gz,11,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58792257,syn58610837,File,5721-EC-397_S1_L005_R2_001.fastq.gz,11,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58792279,syn58610837,File,5721-EC-401_S1_L005_R1_001.fastq.gz,11,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58792299,syn58610837,File,5721-EC-396_S1_L005_R2_001.fastq.gz,11,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58792395,syn58610837,File,5721-EC-398_S1_L005_R2_001.fastq.gz,11,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58792550,syn58610837,File,5721-EC-403_S1_L005_R1_001.fastq.gz,11,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58792599,syn58610837,File,5721-EC-403_S1_L005_R2_001.fastq.gz,11,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58792644,syn58610837,File,5721-EC-401_S1_L005_R2_001.fastq.gz,11,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58792667,syn58610837,File,5721-EC-404_S1_L005_R1_001.fastq.gz,11,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58792700,syn58610837,File,5721-EC-410_S1_L005_R2_001.fastq.gz,11,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58792733,syn58610837,File,5721-EC-408_S1_L005_R1_001.fastq.gz,11,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58792782,syn58610837,File,5721-EC-402_S1_L005_R1_001.fastq.gz,11,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58792816,syn58610837,File,5721-EC-404_S1_L005_R2_001.fastq.gz,11,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58792893,syn58610837,File,5721-EC-407_S1_L005_R1_001.fastq.gz,11,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58792932,syn58610837,File,5721-EC-414_S1_L005_R1_001.fastq.gz,11,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58793009,syn58610837,File,5721-EC-407_S1_L005_R2_001.fastq.gz,11,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58793076,syn58610837,File,5721-EC-402_S1_L005_R2_001.fastq.gz,11,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58793133,syn58610837,File,5721-EC-415_S1_L005_R2_001.fastq.gz,11,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58793289,syn58610837,File,5721-EC-406_S1_L005_R1_001.fastq.gz,10,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58793315,syn58610837,File,5721-EC-406_S1_L005_R2_001.fastq.gz,10,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58793353,syn58610837,File,5721-EC-409_S1_L005_R1_001.fastq.gz,10,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58793406,syn58610837,File,5721-EC-410_S1_L005_R1_001.fastq.gz,10,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58793598,syn58610837,File,5721-EC-421_S1_L005_R2_001.fastq.gz,10,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58793656,syn58610837,File,5721-EC-408_S1_L005_R2_001.fastq.gz,10,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58793675,syn58610837,File,5721-EC-411_S1_L005_R1_001.fastq.gz,10,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58793810,syn58610837,File,5721-EC-421_S1_L005_R1_001.fastq.gz,10,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58793822,syn58610837,File,5721-EC-411_S1_L005_R2_001.fastq.gz,10,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58793915,syn58610837,File,5721-EC-423_S1_L005_R1_001.fastq.gz,10,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58794009,syn58610837,File,5721-EC-415_S1_L005_R1_001.fastq.gz,10,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58794050,syn58610837,File,5721-EC-418_S1_L005_R2_001.fastq.gz,10,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58794067,syn58610837,File,5721-EC-418_S1_L005_R1_001.fastq.gz,10,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58794186,syn58610837,File,5721-EC-425_S1_L005_R1_001.fastq.gz,10,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58794218,syn58610837,File,5721-EC-414_S1_L005_R2_001.fastq.gz,10,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58794234,syn58610837,File,5721-EC-416_S1_L005_R1_001.fastq.gz,10,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58794384,syn58610837,File,5721-EC-424_S1_L005_R2_001.fastq.gz,10,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58794555,syn58610837,File,5721-EC-416_S1_L005_R2_001.fastq.gz,10,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58794575,syn58610837,File,5721-EC-422_S1_L005_R1_001.fastq.gz,10,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58794610,syn58610837,File,5721-EC-424_S1_L005_R1_001.fastq.gz,10,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58794622,syn58610837,File,5721-EC-425_S1_L005_R2_001.fastq.gz,10,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58794664,syn58610837,File,5721-EC-409_S1_L005_R2_001.fastq.gz,10,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58794693,syn58610837,File,5721-EC-423_S1_L005_R2_001.fastq.gz,10,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn58794739,syn58610837,File,5721-EC-426_S1_L005_R1_001.fastq.gz,10,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
