dataset_id,study_id,local_path,file_object_type,modality,intended_project_role,foundation_eligible,pathology_bearing,holdout_validation_adapter,size_bytes,registered_downloaded_asset,downloaded_but_unregistered,registry_sources,local_file_exists,registered_sha256,duplicate_physical_sha256,feature_count,feature_identifier_fields_available
GSE325489,GSE325489,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/DOWNLOAD_INVENTORY.csv,.csv,spatial RNA,downloaded_unregistered_role_requires_review,False,False,True,5016,False,True,,True,,,,
GSE325489,GSE325489_human_NAc_Xenium,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/GSE325489_family.soft.gz,.soft.gz,spatial RNA,context_qualification_or_reference,False,False,True,2005,True,False,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/DOWNLOAD_INVENTORY.csv,True,c32eba33d1d0fce0f023f2553503132d260197bc9a8b0e84176b3555adbcf7eb,,,
GSE325489,GSE325489_human_NAc_Xenium,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/GSM9604821_Br6522-cell_boundaries.parquet.gz,.parquet.gz,spatial RNA,context_qualification_or_reference,False,False,True,16748213,True,False,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/DOWNLOAD_INVENTORY.csv,True,630719addf68f8ff03648b9d9d916b331af893856dd6cacd20bcea6a44af2778,,,
GSE325489,GSE325489_human_NAc_Xenium,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/GSM9604821_Br6522-cell_feature_matrix.h5,.h5,spatial RNA,context_qualification_or_reference,False,False,True,14820802,True,False,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/DOWNLOAD_INVENTORY.csv,True,58ba349115ec03e5efe1635c338e6410b3a0367c4ee670846b52f03d534ebcd2,,541.0,matrix/features/id|name|feature_type
GSE325489,GSE325489_human_NAc_Xenium,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/GSM9604821_Br6522-cells.parquet.gz,.parquet.gz,spatial RNA,context_qualification_or_reference,False,False,True,3337625,True,False,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/DOWNLOAD_INVENTORY.csv,True,cb80b551e78ace4a90389b7f57ebd7067718f2fd2e17851820a3240e5ee3bb89,,,
GSE325489,GSE325489_human_NAc_Xenium,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/GSM9604821_Br6522-nucleus_boundaries.parquet.gz,.parquet.gz,spatial RNA,context_qualification_or_reference,False,False,True,14900288,True,False,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/DOWNLOAD_INVENTORY.csv,True,751b3b282a64ad195e24248f51468064031dc191afb2fbb633d1d537e8feec52,,,
GSE325489,GSE325489_human_NAc_Xenium,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/GSM9604822_Br2720-cell_boundaries.parquet.gz,.parquet.gz,spatial RNA,context_qualification_or_reference,False,False,True,22010210,True,False,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/DOWNLOAD_INVENTORY.csv,True,a7c7c472e09bfd1d9b5cb1b0b9774a258f087cbe3aea454aa7f049fc82c5bbab,,,
GSE325489,GSE325489_human_NAc_Xenium,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/GSM9604822_Br2720-cell_feature_matrix.h5,.h5,spatial RNA,context_qualification_or_reference,False,False,True,18267391,True,False,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/DOWNLOAD_INVENTORY.csv,True,dbf61675e24d2685753611834ae9187b32a948b8317b10a2943ca38abe97349b,,541.0,matrix/features/id|name|feature_type
GSE325489,GSE325489_human_NAc_Xenium,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/GSM9604822_Br2720-cells.parquet.gz,.parquet.gz,spatial RNA,context_qualification_or_reference,False,False,True,4357533,True,False,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/DOWNLOAD_INVENTORY.csv,True,c7165b4cd65791d3d6a423441af3c26ecfff5428de2adf3894c9e3bcfe506a67,,,
GSE325489,GSE325489_human_NAc_Xenium,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/GSM9604822_Br2720-nucleus_boundaries.parquet.gz,.parquet.gz,spatial RNA,context_qualification_or_reference,False,False,True,19702295,True,False,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/DOWNLOAD_INVENTORY.csv,True,70426bdbf1e9cebe99d304f66e168fef4aa650b8c9c0cff27de70e6460c94a7c,,,
GSE325489,GSE325489_human_NAc_Xenium,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/GSM9604823_Br6432-cell_boundaries.parquet.gz,.parquet.gz,spatial RNA,context_qualification_or_reference,False,False,True,19064047,True,False,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/DOWNLOAD_INVENTORY.csv,True,8f3ccd155760087d53af03b7f8c243c199f4ed62efba61db708063a17aaf5229,,,
GSE325489,GSE325489_human_NAc_Xenium,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/GSM9604823_Br6432-cell_feature_matrix.h5,.h5,spatial RNA,context_qualification_or_reference,False,False,True,7540710,True,False,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/DOWNLOAD_INVENTORY.csv,True,0343b527e8994a334a2e9edbee9b1c044d2b6a0759ac78cd2d6ddb5e18aefb35,,541.0,matrix/features/id|name|feature_type
GSE325489,GSE325489_human_NAc_Xenium,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/GSM9604823_Br6432-cells.parquet.gz,.parquet.gz,spatial RNA,context_qualification_or_reference,False,False,True,3601545,True,False,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/DOWNLOAD_INVENTORY.csv,True,7455aa1bd153e22d2d614dd9e7ac7bd4372da80ccca5718a0600b4430fcfc933,,,
GSE325489,GSE325489_human_NAc_Xenium,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/GSM9604823_Br6432-nucleus_boundaries.parquet.gz,.parquet.gz,spatial RNA,context_qualification_or_reference,False,False,True,16750645,True,False,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/DOWNLOAD_INVENTORY.csv,True,ac4f420ce175e9294443e49ba146d1593fb6e6b98caed4dfc1328f0c001b2846,,,
GSE325489,GSE325489_human_NAc_Xenium,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/GSM9604824_Br6471-cell_boundaries.parquet.gz,.parquet.gz,spatial RNA,context_qualification_or_reference,False,False,True,18217348,True,False,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/DOWNLOAD_INVENTORY.csv,True,553b1e737f3f0a109aff9fe94dd69000ef8aa7f2d178556da89a407220a3086d,,,
GSE325489,GSE325489_human_NAc_Xenium,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/GSM9604824_Br6471-cell_feature_matrix.h5,.h5,spatial RNA,context_qualification_or_reference,False,False,True,7256088,True,False,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/DOWNLOAD_INVENTORY.csv,True,8fb1ed51998e303e022deb08a6fcaa53793069f0ae60288026fe38ad8cb932ef,,541.0,matrix/features/id|name|feature_type
GSE325489,GSE325489_human_NAc_Xenium,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/GSM9604824_Br6471-cells.parquet.gz,.parquet.gz,spatial RNA,context_qualification_or_reference,False,False,True,3463753,True,False,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/DOWNLOAD_INVENTORY.csv,True,3450e2e25f7af2149f645760c95fe94d5a4322df5f92f12a56f7a92b1118db55,,,
GSE325489,GSE325489_human_NAc_Xenium,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/GSM9604824_Br6471-nucleus_boundaries.parquet.gz,.parquet.gz,spatial RNA,context_qualification_or_reference,False,False,True,15873539,True,False,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/DOWNLOAD_INVENTORY.csv,True,412ed55a5190448015ede2183b9c70f0e609d4e18eaf0be694436781e43a54a7,,,
GSE325489,GSE325489,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/SHA256SUMS.txt,.txt,spatial RNA,downloaded_unregistered_role_requires_review,False,False,True,1911,False,True,,True,,,,
GSE325489,GSE325489,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/SOURCE_PROVENANCE.json,.json,spatial RNA,downloaded_unregistered_role_requires_review,False,False,True,7274,False,True,,True,,,,
GSE325489,GSE325489_human_NAc_Xenium,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/official_filelist.txt,.txt,spatial RNA,context_qualification_or_reference,False,False,True,2085,True,False,data/external/v4/stage81a3_context/GSE325489_human_NAc_Xenium/DOWNLOAD_INVENTORY.csv,True,68bc2102b44e253c6449afd88d63bd5946216ae4fb8c61f441c78224d2f7a46b,,,
GSE97930,GSE97930,data/external/v4/normal_references/gse97930/GSE97930_CerebellarHem_snDrop-seq_UMI_Count_Matrix_08-01-2017.txt.gz,.txt.gz,gene-level RNA,normal_training_reference,False,False,True,6297013,True,False,results/v4/stage81a1c_n_download_hashes.csv,True,87e2ef6d504fcac13aedee8fabd95a8cdd8bbffb79b285ae1dd485efde874239,,37236.0,matrix row/column feature axis
GSE97930,GSE97930,data/external/v4/normal_references/gse97930/GSE97930_CerebellarHem_snDrop-seq_UMI_Count_Matrix_08-01-2017.txt.gz.sha256,.txt.gz.sha256,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,65,False,True,,True,,,,
GSE97930,GSE97930,data/external/v4/normal_references/gse97930/GSE97930_CerebellarHem_snDrop-seq_UMI_Count_Matrix_08-01-2017.txt.gz.verification.json,.txt.gz.verification.json,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,846,False,True,,True,,,,
GSE97930,GSE97930,data/external/v4/normal_references/gse97930/GSE97930_FrontalCortex_snDrop-seq_UMI_Count_Matrix_08-01-2017.txt.gz,.txt.gz,gene-level RNA,normal_training_reference,False,False,True,12617100,True,False,results/v4/stage81a1c_n_download_hashes.csv,True,769f1f734bbaf75ab82a04ded7d12be0e7064afee11aa42b744b57b900729df7,,34306.0,matrix row/column feature axis
GSE97930,GSE97930,data/external/v4/normal_references/gse97930/GSE97930_FrontalCortex_snDrop-seq_UMI_Count_Matrix_08-01-2017.txt.gz.sha256,.txt.gz.sha256,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,65,False,True,,True,,,,
GSE97930,GSE97930,data/external/v4/normal_references/gse97930/GSE97930_FrontalCortex_snDrop-seq_UMI_Count_Matrix_08-01-2017.txt.gz.verification.json,.txt.gz.verification.json,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,852,False,True,,True,,,,
GSE97930,GSE97930,data/external/v4/normal_references/gse97930/GSE97930_README.txt,.txt,gene-level RNA,future_use_role_from_download_registry,False,False,True,3073,True,False,results/v4/stage81a1c_n_download_hashes.csv,True,3f957bd3098abb74e64110dfce3f010621e1fe0fedb6ec4fc83d1db499cf42a1,,,
GSE97930,GSE97930,data/external/v4/normal_references/gse97930/GSE97930_README.txt.sha256,.txt.sha256,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,65,False,True,,True,,,,
GSE97930,GSE97930,data/external/v4/normal_references/gse97930/GSE97930_README.txt.verification.json,.txt.verification.json,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,622,False,True,,True,,,,
GSE97930,GSE97930,data/external/v4/normal_references/gse97930/GSE97930_VisualCortex_snDrop-seq_UMI_Count_Matrix_08-01-2017.txt.gz,.txt.gz,gene-level RNA,normal_training_reference,False,False,True,28357910,True,False,results/v4/stage81a1c_n_download_hashes.csv,True,1b597e33939f8e390b63afdf1cfd815314e3059ec9c4e305682a340459edb46e,,41542.0,matrix row/column feature axis
GSE97930,GSE97930,data/external/v4/normal_references/gse97930/GSE97930_VisualCortex_snDrop-seq_UMI_Count_Matrix_08-01-2017.txt.gz.sha256,.txt.gz.sha256,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,65,False,True,,True,,,,
GSE97930,GSE97930,data/external/v4/normal_references/gse97930/GSE97930_VisualCortex_snDrop-seq_UMI_Count_Matrix_08-01-2017.txt.gz.verification.json,.txt.gz.verification.json,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,851,False,True,,True,,,,
GSE99074,GSE99074,data/external/v4/normal_references/gse99074/GSE99074_HumanMicrogliaBrainCounts.txt.gz,.txt.gz,gene-level RNA,aged_primary_microglia_reference,False,False,True,2564392,True,False,results/v4/stage81a1c_n_download_hashes.csv,True,c551a58db1cc235174b857490dfdf5c4987ab1897f3d539a2244fcfebddf58f2,,28981.0,matrix row/column feature axis
GSE99074,GSE99074,data/external/v4/normal_references/gse99074/GSE99074_HumanMicrogliaBrainCounts.txt.gz.sha256,.txt.gz.sha256,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,65,False,True,,True,,,,
GSE99074,GSE99074,data/external/v4/normal_references/gse99074/GSE99074_HumanMicrogliaBrainCounts.txt.gz.verification.json,.txt.gz.verification.json,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,714,False,True,,True,,,,
HPA_Zhong_PFC_RNA,HPA_Zhong_PFC_RNA,data/external/v4/stage81a3_context/HPA_Zhong_PFC_RNA/DOWNLOAD_INVENTORY.csv,.csv,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,735,False,True,,True,,,,
HPA_Zhong_PFC_RNA,HPA_Zhong_PFC_RNA,data/external/v4/stage81a3_context/HPA_Zhong_PFC_RNA/HPA_brain_data_page.html,.html,gene-level RNA,context_qualification_or_reference,False,False,True,164153,True,False,data/external/v4/stage81a3_context/HPA_Zhong_PFC_RNA/DOWNLOAD_INVENTORY.csv,True,3cd24ab5c090bb07c2c618916ef65dca3872c9d9fd79c3376124e94929aa0058,3cd24ab5c090bb07c2c618916ef65dca3872c9d9fd79c3376124e94929aa0058,,
HPA_Zhong_PFC_RNA,HPA_Zhong_PFC_RNA,data/external/v4/stage81a3_context/HPA_Zhong_PFC_RNA/SHA256SUMS.txt,.txt,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,281,False,True,,True,,,,
HPA_Zhong_PFC_RNA,HPA_Zhong_PFC_RNA,data/external/v4/stage81a3_context/HPA_Zhong_PFC_RNA/SOURCE_PROVENANCE.json,.json,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,2944,False,True,,True,,,,
HPA_Zhong_PFC_RNA,HPA_Zhong_PFC_RNA,data/external/v4/stage81a3_context/HPA_Zhong_PFC_RNA/rna_pfc_brain_hpa.tsv.zip,.tsv.zip,gene-level RNA,context_qualification_or_reference,False,False,True,3255275,True,False,data/external/v4/stage81a3_context/HPA_Zhong_PFC_RNA/DOWNLOAD_INVENTORY.csv,True,0d95ea46ef32f67ca44899b44b5deebade9f190c840eb9040b10540190ff927d,,,
HPA_Zhong_PFC_RNA,HPA_Zhong_PFC_RNA,data/external/v4/stage81a3_context/HPA_Zhong_PFC_RNA/transcript_rna_pfcbrain.tsv.zip,.tsv.zip,gene-level RNA,context_qualification_or_reference,False,False,True,135878792,True,False,data/external/v4/stage81a3_context/HPA_Zhong_PFC_RNA/DOWNLOAD_INVENTORY.csv,True,b6acb2a8b0c496c8e22d00a7ce6777c8fbd1649f778e41664280d2727ec62bb0,,,
HPA_human_brain_StereoSeq,HPA_human_brain_StereoSeq,data/external/v4/stage81a3_context/HPA_human_brain_StereoSeq/DOWNLOAD_INVENTORY.csv,.csv,spatial RNA,downloaded_unregistered_role_requires_review,False,False,True,240,False,True,,True,,,,
HPA_human_brain_StereoSeq,HPA_human_brain_StereoSeq,data/external/v4/stage81a3_context/HPA_human_brain_StereoSeq/HPA_STEREOSEQ_ACCESS_TRACE.md,.md,spatial RNA,context_qualification_or_reference,False,False,True,1624,True,False,data/external/v4/stage81a3_context/HPA_human_brain_StereoSeq/DOWNLOAD_INVENTORY.csv,True,bee47b2408d9efdbfbd3ebfd05aeb3e48fd270a33618abfff33d9b149c474866,,,
HPA_human_brain_StereoSeq,HPA_human_brain_StereoSeq,data/external/v4/stage81a3_context/HPA_human_brain_StereoSeq/SHA256SUMS.txt,.txt,spatial RNA,downloaded_unregistered_role_requires_review,False,False,True,96,False,True,,True,,,,
HPA_human_brain_StereoSeq,HPA_human_brain_StereoSeq,data/external/v4/stage81a3_context/HPA_human_brain_StereoSeq/SOURCE_PROVENANCE.json,.json,spatial RNA,downloaded_unregistered_role_requires_review,False,False,True,2414,False,True,,True,,,,
HPA_regional_human_brain_RNA,HPA_regional_human_brain_RNA,data/external/v4/stage81a3_context/HPA_regional_human_brain_RNA/DOWNLOAD_INVENTORY.csv,.csv,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,723,False,True,,True,,,,
HPA_regional_human_brain_RNA,HPA_regional_human_brain_RNA,data/external/v4/stage81a3_context/HPA_regional_human_brain_RNA/HPA_brain_data_page.html,.html,gene-level RNA,context_qualification_or_reference,False,False,True,164153,True,False,data/external/v4/stage81a3_context/HPA_regional_human_brain_RNA/DOWNLOAD_INVENTORY.csv,True,3cd24ab5c090bb07c2c618916ef65dca3872c9d9fd79c3376124e94929aa0058,3cd24ab5c090bb07c2c618916ef65dca3872c9d9fd79c3376124e94929aa0058,,
HPA_regional_human_brain_RNA,HPA_regional_human_brain_RNA,data/external/v4/stage81a3_context/HPA_regional_human_brain_RNA/SHA256SUMS.txt,.txt,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,274,False,True,,True,,,,
HPA_regional_human_brain_RNA,HPA_regional_human_brain_RNA,data/external/v4/stage81a3_context/HPA_regional_human_brain_RNA/SOURCE_PROVENANCE.json,.json,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,2900,False,True,,True,,,,
HPA_regional_human_brain_RNA,HPA_regional_human_brain_RNA,data/external/v4/stage81a3_context/HPA_regional_human_brain_RNA/rna_brain_hpa.tsv.zip,.tsv.zip,gene-level RNA,context_qualification_or_reference,False,False,True,33070387,True,False,data/external/v4/stage81a3_context/HPA_regional_human_brain_RNA/DOWNLOAD_INVENTORY.csv,True,bb1f2f67df13a9f3b6b8091d6d84741d02ffa64d0570efb789d02387f37bd8a4,,,
HPA_regional_human_brain_RNA,HPA_regional_human_brain_RNA,data/external/v4/stage81a3_context/HPA_regional_human_brain_RNA/transcript_rna_brain.tsv.zip,.tsv.zip,gene-level RNA,context_qualification_or_reference,False,False,True,1223564864,True,False,data/external/v4/stage81a3_context/HPA_regional_human_brain_RNA/DOWNLOAD_INVENTORY.csv,True,d7de4d3f7ec2176edf81bff63f488b124b497dd4a93df14907c0151342ff3b62,,,
HVS,HVS,data/external/v4/living_human/hvs/19cd530b-622c-4bd8-b738-dbf169412cb0.h5ad,.h5ad,gene-level RNA,future_use_role_from_download_registry,True,False,False,431473246,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,dd0f4174cda92cc8087d532bc06520595566ca775a70efc7716d616c8b6eeefa,,18736.0,_index|feature_name|feature_biotype
HVS,HVS,data/external/v4/living_human/hvs/38374d1b-6549-4429-b59a-ff2706dacd96.h5ad,.h5ad,gene-level RNA,future_use_role_from_download_registry,True,False,False,803923602,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,90138e508ee2cb9d82b2090904c3499b66f34e92bfef7853e483980fec523709,,18736.0,_index|feature_name|feature_biotype
HVS,HVS,data/external/v4/living_human/hvs/42c9001a-3a29-4952-aaa0-b55e73851a5c.h5ad,.h5ad,gene-level RNA,future_use_role_from_download_registry,True,False,False,61610897,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,f76413b30139fbeea70a11ed8cbaed6e0c7f68dcccea73b7d9c02b81c8f55f0c,,18736.0,_index|feature_name|feature_biotype
HVS,HVS,data/external/v4/living_human/hvs/4afcaa14-e1c1-4b2b-b5af-c5b8936c3ddd.h5ad,.h5ad,gene-level RNA,future_use_role_from_download_registry,True,False,False,1801583012,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,941d2d8d6b6d1fd625af0270752053485ebeaccf3560b41bc76ff274d0ac21a6,,18736.0,_index|feature_name|feature_biotype
HVS,HVS,data/external/v4/living_human/hvs/57f3c92b-a07a-41da-b660-88eb9f93c4c9.h5ad,.h5ad,gene-level RNA,future_use_role_from_download_registry,True,False,False,7604282325,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,da84d4c6144b2b95be372343d82015e41b36d7a4d0828ab4d464b606b4fc3b64,,18736.0,_index|feature_name|feature_biotype
HVS,HVS,data/external/v4/living_human/hvs/5e9da577-f665-44af-b9b4-fa0d5ad1964d.h5ad,.h5ad,gene-level RNA,future_use_role_from_download_registry,True,False,False,32831267,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,101c074a0af5ba94fb2224174113a2cd388d474f2dffee7dc1e2831e56372124,,18736.0,_index|feature_name|feature_biotype
HVS,HVS,data/external/v4/living_human/hvs/5fff0955-173e-407d-b160-64f513ca6db6.h5ad,.h5ad,gene-level RNA,future_use_role_from_download_registry,True,False,False,2510495710,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,3948d6d325fe73d95f13d6746eda3c269ed717953d1d9cbff2e57120f10281c4,,18736.0,_index|feature_name|feature_biotype
HVS,HVS,data/external/v4/living_human/hvs/6201fd7d-f35b-4487-bace-99426881237b.h5ad,.h5ad,gene-level RNA,future_use_role_from_download_registry,True,False,False,519242982,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,83f72f6ab8b234b8a1040e2754aa1d030137162eb72143cf21d0cf7a0a80188d,,18736.0,_index|feature_name|feature_biotype
HVS,HVS,data/external/v4/living_human/hvs/77dc6994-2777-4fad-a445-4ff7d143a682.h5ad,.h5ad,gene-level RNA,future_use_role_from_download_registry,True,False,False,690905441,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,b924e51d355d81660397ebb3b0b5693d0008d6ec14f3c9b31d038c6a9b97f04e,,18736.0,_index|feature_name|feature_biotype
HVS,HVS,data/external/v4/living_human/hvs/7958eba0-1d79-42e3-8947-a198f98578f2.h5ad,.h5ad,gene-level RNA,future_use_role_from_download_registry,True,False,False,136057698,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,56dc9ac20dddf5cac50a843418ddefeaf2ed2d4ed1475fbf600c0bf4f514eaa8,,18736.0,_index|feature_name|feature_biotype
HVS,HVS,data/external/v4/living_human/hvs/7b96819c-598c-47a1-9cea-f410fc0c37fa.h5ad,.h5ad,gene-level RNA,future_use_role_from_download_registry,True,False,False,4551204610,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,9dc829cecac4ab347258e1d53f24058e1dbf2d3bd6b58eb6c61f2b28b63738b3,,18736.0,_index|feature_name|feature_biotype
HVS,HVS,data/external/v4/living_human/hvs/7be9f52d-7eef-4bdd-a0ba-c8f2d4986551.h5ad,.h5ad,gene-level RNA,future_use_role_from_download_registry,True,False,False,1636005614,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,eb1b40b9b005aa951dfa9f65d35b840819208bc66b8367230083d8d3ed5f56ea,,18736.0,_index|feature_name|feature_biotype
HVS,HVS,data/external/v4/living_human/hvs/8dfadc37-e19c-4d4b-80d8-cee48e732bcf.h5ad,.h5ad,gene-level RNA,future_use_role_from_download_registry,True,False,False,362143265,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,3a5b23b1f10d36c289bc21b0a35e68c84f968f987e8054bc3f38bb930ef65bd6,,18736.0,_index|feature_name|feature_biotype
HVS,HVS,data/external/v4/living_human/hvs/900faaa3-adec-4fd9-81b0-1e90a2ab256f.h5ad,.h5ad,gene-level RNA,future_use_role_from_download_registry,True,False,False,56315767,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,97ab56b2838605fc5f1ad66def3a4da92aa1488b51cf4f2e951fe1eeed9faebb,,18736.0,_index|feature_name|feature_biotype
HVS,HVS,data/external/v4/living_human/hvs/9adebd17-bc24-47b6-acdb-0db488bc602d.h5ad,.h5ad,gene-level RNA,future_use_role_from_download_registry,True,False,False,580150889,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,b50f1ba3df9070c2ba2cccf3903f1b674a1899428cd9848297d518a2df0ed2d8,,18736.0,_index|feature_name|feature_biotype
HVS,HVS,data/external/v4/living_human/hvs/a9b5738d-997d-433f-8d86-12dbfc8f01fb.h5ad,.h5ad,gene-level RNA,future_use_role_from_download_registry,True,False,False,915602861,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,42db887ce090dad2f818e7fd3db0bcf254493f32c384f7a71aea4903f7fc0e30,,18736.0,_index|feature_name|feature_biotype
HVS,HVS,data/external/v4/living_human/hvs/ab88770a-7a74-4da5-a166-d68f02d644f2.h5ad,.h5ad,gene-level RNA,future_use_role_from_download_registry,True,False,False,1381262772,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,64e65a838b8b6d3af2eeccd25cf84fa4f9c460dd241ffc72f7a19f9a10f75500,,18736.0,_index|feature_name|feature_biotype
HVS,HVS,data/external/v4/living_human/hvs/bb3c4200-5c1b-4f8a-a846-e021919b7241.h5ad,.h5ad,gene-level RNA,future_use_role_from_download_registry,True,False,False,729030048,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,ad24ed9233760ba435eb560597592a219af136f01a446312da3d59a0a7372fc2,,18736.0,_index|feature_name|feature_biotype
HVS,HVS,data/external/v4/living_human/hvs/c3b47645-c927-4a0a-868f-eb7640ea3354.h5ad,.h5ad,gene-level RNA,future_use_role_from_download_registry,True,False,False,3057153024,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,0110b9d093ff24d7f143db59123fc0520463566541978abb9cc3b25205336e2b,,18736.0,_index|feature_name|feature_biotype
HVS,HVS,data/external/v4/living_human/hvs/c5e9db26-7b51-4290-b721-dd540ac906b1.h5ad,.h5ad,gene-level RNA,future_use_role_from_download_registry,True,False,False,313044672,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,4d291126bbdbcde0dfa55b5c3a394907704d4d651f0067632bb81a1bedeebdd1,,18736.0,_index|feature_name|feature_biotype
HVS,HVS,data/external/v4/living_human/hvs/c9143d44-4c95-4f06-8edc-e03d3491ab97.h5ad,.h5ad,gene-level RNA,future_use_role_from_download_registry,True,False,False,3217779656,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,45bad0af8c6b71afce464130ebf7adf1a50bdbae8c7b38189b1fef2e44feb15d,,18736.0,_index|feature_name|feature_biotype
HVS,HVS,data/external/v4/living_human/hvs/d1303087-592a-4c3d-aa3e-21de203927dc.h5ad,.h5ad,gene-level RNA,future_use_role_from_download_registry,True,False,False,2558526832,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,df065a3c9337d0324540024f1668a6684c951dc80c80ad3434d8ff4100aa9d77,,18736.0,_index|feature_name|feature_biotype
HVS,HVS,data/external/v4/living_human/hvs/e813d04b-7833-4b02-b14f-0247d6128516.h5ad,.h5ad,gene-level RNA,future_use_role_from_download_registry,True,False,False,172050087,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,a81dd49bb28be31e1aaf22d6e62f07bc0751e88ce03ca0314c6fa287140d3ae2,,18736.0,_index|feature_name|feature_biotype
HVS,HVS,data/external/v4/living_human/hvs/f8975a92-8ddb-4dde-adbe-977a4b3e4e96.h5ad,.h5ad,gene-level RNA,future_use_role_from_download_registry,True,False,False,52926761,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,f3cc0a5c09b92d52c61193bb90a5182752df48a4b902cc758756f03798120e05,,18736.0,_index|feature_name|feature_biotype
HYPOMAP_snRNA_reference,HYPOMAP_snRNA_reference,data/external/v4/stage81a3_context/HYPOMAP_snRNA_reference/DOWNLOAD_INVENTORY.csv,.csv,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,327,False,True,,True,,,,
