vocabulary_index,canonical_ensembl_gene_id,canonical_hgnc_symbol,eligible_study_family_fraction,training_donor_measurement_fraction,donor_balanced_detection_rate,donor_balanced_expression_variability,broad_cell_class_coverage,cross_study_rank_stability,missingness_entropy,technical_flags,selection_score,vocabulary_eligible,selection_reason,vocabulary_hash
1029,ENSG00000143324,XPR1,1.0,1.0,0.6463860968422047,0.009731202806404623,1.0,0.9253216168561664,0.0,,0.7769889130802028,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1030,ENSG00000164176,EDIL3,1.0,1.0,0.6363434216683598,0.024648284507339885,1.0,0.9221387840392762,0.0,,0.7769839277040058,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1031,ENSG00000132932,ATP8A2,1.0,1.0,0.6687120971030214,0.025364016435648628,1.0,0.7894432217898322,0.0,,0.7769250700575765,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1032,ENSG00000138095,LRPPRC,1.0,1.0,0.6446392833664096,0.005359182796567182,1.0,0.9427778789889807,0.0,,0.7768663428811405,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1033,ENSG00000119778,ATAD2B,1.0,1.0,0.6468487478114909,0.005177178159761558,1.0,0.934027838437989,0.0,,0.7768437184396216,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1034,ENSG00000008086,CDKL5,1.0,1.0,0.6571031678510922,0.010925410903539406,1.0,0.8756844878480635,0.0,,0.7768259584096529,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1035,ENSG00000116667,C1orf21,1.0,1.0,0.6588840372215321,0.005741283291479243,1.0,0.8836743979071552,0.0,,0.7768168037081786,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1036,ENSG00000126214,KLC1,1.0,1.0,0.6623491777010403,0.009879969656740628,1.0,0.8572785107273616,0.0,,0.7768012577029473,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1037,ENSG00000118564,FBXL5,1.0,1.0,0.6424823024832192,0.006410492624834418,1.0,0.9466215998090451,0.0,,0.7767829894820855,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1038,ENSG00000080845,DLGAP4,1.0,1.0,0.6500932489920644,0.01670685818197241,1.0,0.8859411854971367,0.0,,0.776780557920436,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1039,ENSG00000136854,STXBP1,1.0,1.0,0.6589576793415671,0.014882254391154903,1.0,0.8546502203830117,0.0,,0.7767236499931587,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1040,ENSG00000062725,APPBP2,1.0,1.0,0.6356141152680878,0.007037091504047528,1.0,0.9703084829223865,0.0,,0.7766864347337538,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1041,ENSG00000170832,USP32,1.0,1.0,0.6476393454902941,0.006683921339051365,1.0,0.922903424452837,0.0,,0.7766689717939322,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1042,ENSG00000073803,MAP3K13,1.0,1.0,0.6500320528104282,0.007672756152565331,1.0,0.9083564085050666,0.0,,0.7765663809719027,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1043,ENSG00000223482,NUTM2A-AS1,1.0,1.0,0.6337679054773749,0.016902367171189876,1.0,0.9455235468463089,0.0,,0.776522972297378,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1044,ENSG00000119596,YLPM1,1.0,1.0,0.6475010640348016,0.006086078848585664,1.0,0.922051647018561,0.0,,0.7765101845418391,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1045,ENSG00000187240,DYNC2H1,1.0,1.0,0.6509797852839383,0.00832610049798071,1.0,0.9012719862188667,0.0,,0.7764981587148092,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1046,ENSG00000160445,ZER1,1.0,1.0,0.638068663416638,0.013596300183976819,1.0,0.9373362424429155,0.0,,0.7764926328796173,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1047,ENSG00000183775,KCTD16,1.0,1.0,0.6588551597301883,0.02738808948952619,1.0,0.8137410881225635,0.0,,0.7764567831109244,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1048,ENSG00000166225,FRS2,1.0,1.0,0.6421624784963149,0.004982921385683011,1.0,0.9452466032171254,0.0,,0.7764385581086454,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1049,ENSG00000128872,TMOD2,1.0,1.0,0.642745923787147,0.01197532445792386,1.0,0.9219999969983598,0.0,,0.7764242265725759,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1050,ENSG00000188641,DPYD,1.0,1.0,0.6330443789059386,0.023585676195600747,1.0,0.926555049912201,0.0,,0.7763929597902373,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1051,ENSG00000180776,ZDHHC20,1.0,1.0,0.645967338369294,0.007235697068894697,1.0,0.9222861175155145,0.0,,0.7763853312290264,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1052,ENSG00000112584,FAM120B,1.0,1.0,0.6470241167424082,0.006201074108842232,1.0,0.9209747088055239,0.0,,0.7763779874544201,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1053,ENSG00000164031,DNAJB14,1.0,1.0,0.64000581388249,0.004145975186130535,1.0,0.954996460744026,0.0,,0.7763703143707892,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1054,ENSG00000122741,DCAF10,1.0,1.0,0.641753715018626,0.00793190061263103,1.0,0.9365048562627867,0.0,,0.7763564079179723,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1055,ENSG00000011114,BTBD7,1.0,1.0,0.6273865893863916,0.01155734287527783,1.0,0.9820967880456781,0.0,,0.7762959517999639,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1056,ENSG00000154027,AK5,1.0,1.0,0.6471261303709669,0.02949066848052366,1.0,0.85042835469242,0.0,,0.7762435261483189,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1057,ENSG00000020577,SAMD4A,1.0,1.0,0.6256101315507671,0.022104559486113142,1.0,0.9570210349041149,0.0,,0.7762170552905102,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1058,ENSG00000198887,SMC5,1.0,1.0,0.6418419713830185,0.006371365824101333,1.0,0.9377480443862914,0.0,,0.7762054507747168,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1059,ENSG00000185787,MORF4L1,1.0,1.0,0.6256881264960085,0.014332903261076725,1.0,0.9785426301014948,0.0,,0.776184312900948,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1060,ENSG00000109911,ELP4,1.0,1.0,0.6370957432670176,0.010255259697175834,1.0,0.9447919596709349,0.0,,0.7761814201789197,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1061,ENSG00000166848,TERF2IP,1.0,1.0,0.6218721133523185,0.020858446401939953,1.0,0.9748284409992344,0.0,,0.7761806838970208,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1062,ENSG00000166206,GABRB3,1.0,1.0,0.6640465189681942,0.02057469377760864,1.0,0.8069140349418948,0.0,,0.7761789920117461,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1063,ENSG00000198740,ZNF652,1.0,1.0,0.62904412576086,0.010660911732763597,1.0,0.9756733722502092,0.0,,0.7761747621015205,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1064,ENSG00000137776,SLTM,1.0,1.0,0.6328348127600544,0.004884793016845568,1.0,0.9769904280339611,0.0,,0.7761456411243803,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1065,ENSG00000106415,GLCCI1,1.0,1.0,0.6459947065620787,0.01395036770407398,1.0,0.897241642590533,0.0,,0.7761247883186685,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1066,ENSG00000116984,MTR,1.0,1.0,0.6444615619768288,0.009846882403541835,1.0,0.9144654644918895,0.0,,0.7760782156347361,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1067,ENSG00000143641,GALNT2,1.0,1.0,0.6326663295720261,0.008774968760172553,1.0,0.9646791173034021,0.0,,0.7760720175514645,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1068,ENSG00000089220,PEBP1,1.0,1.0,0.6108265131145528,0.040369210222898855,1.0,0.9605320923181571,0.0,,0.7760123231776346,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1069,ENSG00000165443,PHYHIPL,1.0,1.0,0.6594947727732002,0.017779182568912488,0.9523809523809524,0.9241043174550433,0.0,,0.7759625564230618,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1070,ENSG00000010017,RANBP9,1.0,1.0,0.6462682908616116,0.007940573837191314,1.0,0.9101710371794187,0.0,,0.775943912709502,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1071,ENSG00000054118,THRAP3,1.0,1.0,0.6352484915247406,0.004895255449199966,1.0,0.9620476952355879,0.0,,0.7758827943656398,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1072,ENSG00000175764,TTLL11,1.0,1.0,0.6433584377765859,0.014236307559414485,1.0,0.9015125568942814,0.0,,0.7758527873871767,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1073,ENSG00000170153,RNF150,1.0,1.0,0.6470946486298859,0.014902527936476348,1.0,0.8845620830738429,0.0,,0.7758495894246008,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1074,ENSG00000136237,RAPGEF5,1.0,1.0,0.6462439951585212,0.018536400181026928,1.0,0.8769171989956036,0.0,,0.7758245172630931,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1075,ENSG00000047249,ATP6V1H,1.0,1.0,0.6495016286880436,0.009315474924199603,1.0,0.8902359359241058,0.0,,0.7757965471991892,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1076,ENSG00000134852,CLOCK,1.0,1.0,0.643552668919806,0.006391371082256879,1.0,0.9225813628834109,0.0,,0.7757922190608756,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1077,ENSG00000150867,PIP4K2A,1.0,1.0,0.6259486680283071,0.020597355738011414,1.0,0.951013397160952,0.0,,0.7757676534789391,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1078,ENSG00000116641,DOCK7,1.0,1.0,0.6499239980411325,0.00524978262871683,1.0,0.8998974461988913,0.0,,0.7757630268692643,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1079,ENSG00000135905,DOCK10,1.0,1.0,0.6173186707292655,0.025678850566492134,1.0,0.9702614641505645,0.0,,0.7757322007524422,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1080,ENSG00000133195,SLC39A11,1.0,1.0,0.6186927520124262,0.019344318272013817,1.0,0.9827111260242912,0.0,,0.7757206892458196,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1081,ENSG00000171681,ATF7IP,1.0,1.0,0.633118927179187,0.004440693371467672,1.0,0.9682192269126743,0.0,,0.7756979059008855,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1082,ENSG00000047365,ARAP2,1.0,1.0,0.6247452534547531,0.022972863531518155,1.0,0.9471124110396121,0.0,,0.7756732156614329,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1083,ENSG00000106772,PRUNE2,1.0,1.0,0.6331529330176272,0.015261221905142666,1.0,0.9354901124546857,0.0,,0.7756598649255222,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1084,ENSG00000119048,UBE2B,1.0,1.0,0.6370975948361299,0.005824141599436687,1.0,0.9463094230162773,0.0,,0.7756035527263367,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1085,ENSG00000104218,CSPP1,1.0,1.0,0.6448609401096862,0.005296057058990188,1.0,0.9140913322506846,0.0,,0.7754669781246268,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1086,ENSG00000138834,MAPK8IP3,1.0,1.0,0.6361182508895212,0.015305345848053672,1.0,0.9185565734739556,0.0,,0.7754126723798312,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1087,ENSG00000071189,SNX13,1.0,1.0,0.6390343810538234,0.005026108736801169,1.0,0.9368821134729968,0.0,,0.7754011278795945,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1088,ENSG00000169967,MAP3K2,1.0,1.0,0.6353150981437378,0.008376952646335844,1.0,0.9411054520439833,0.0,,0.7753643965708494,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1089,ENSG00000165102,HGSNAT,1.0,1.0,0.6348275052293871,0.01427435209116798,1.0,0.9251702055295502,0.0,,0.7753350307021319,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1090,ENSG00000196663,TECPR2,1.0,1.0,0.6249366320244921,0.013073130513516357,1.0,0.9677796665286197,0.0,,0.7753119741152357,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1091,ENSG00000104093,DMXL2,1.0,1.0,0.6486900472552485,0.011065605203997608,1.0,0.877994882822152,0.0,,0.7752794282491295,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1092,ENSG00000145439,CBR4,1.0,1.0,0.6274717521418355,0.007352442204469834,1.0,0.9727012163001932,0.0,,0.7752242279971409,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1093,ENSG00000080546,SESN1,1.0,1.0,0.6454454117712914,0.007121823071675769,1.0,0.9013809291428202,0.0,,0.7752188480176352,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1094,ENSG00000026652,AGPAT4,1.0,1.0,0.643513745430277,0.012613064682941301,1.0,0.8929342038822723,0.0,,0.7752178528141135,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1095,ENSG00000163644,PPM1K,1.0,1.0,0.6296427831408326,0.013464943359058096,1.0,0.9447931351833652,0.0,,0.7751611205096715,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1096,ENSG00000148660,CAMK2G,1.0,1.0,0.6339667880756771,0.015033966428902234,1.0,0.9216174413376065,0.0,,0.7750959237719872,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1097,ENSG00000077097,TOP2B,1.0,1.0,0.6339467079347091,0.005801811245711865,1.0,0.9484610672622639,0.0,,0.7750776466101001,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1098,ENSG00000196361,ELAVL3,1.0,1.0,0.6674672520234971,0.021767284291293102,0.9523809523809524,0.862743884022775,0.0,,0.7750642743789412,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1099,ENSG00000185070,FLRT2,1.0,1.0,0.6470932329417124,0.050939557766815656,0.9523809523809524,0.8625387988214964,0.0,,0.775054255615983,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1100,ENSG00000127527,EPS15L1,1.0,1.0,0.6409927461979112,0.006783624595149296,1.0,0.916738696966741,0.0,,0.7750461716521728,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1101,ENSG00000135999,EPC2,1.0,1.0,0.6295486921128745,0.0070413474580516035,1.0,0.9614595834465957,0.0,,0.7750315346284592,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1102,ENSG00000171530,TBCA,1.0,1.0,0.626490737816055,0.007433814066029862,1.0,0.9723346250227627,0.0,,0.7750217228514815,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1103,ENSG00000070756,PABPC1,1.0,1.0,0.616534963519293,0.018217834656277753,1.0,0.9802146612721123,0.0,,0.7750015082601999,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1104,ENSG00000164300,SERINC5,1.0,1.0,0.6173003271469073,0.014756560579135105,1.0,0.9871104369182632,0.0,,0.7749968829405397,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1105,ENSG00000118816,CCNI,1.0,1.0,0.6270477285303279,0.009409312715356952,1.0,0.9637051811524816,0.0,,0.7749930451895748,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1106,ENSG00000184672,RALYL,1.0,1.0,0.650520238035818,0.04587596813345915,1.0,0.7658026733574539,0.0,,0.7749737331814636,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1107,ENSG00000160007,ARHGAP35,1.0,1.0,0.6445050685366681,0.006750540214791681,1.0,0.8987660688341964,0.0,,0.7748451085459894,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1108,ENSG00000169519,METTL15,1.0,1.0,0.6325933655801977,0.008212175445792667,1.0,0.9419864730055639,0.0,,0.7748397895068432,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1109,ENSG00000064393,HIPK2,1.0,1.0,0.6296794622091048,0.006359819334880331,1.0,0.9585515547020989,0.0,,0.7748114143236453,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1110,ENSG00000113318,MSH3,1.0,1.0,0.6365583668697662,0.007601645861680768,1.0,0.9271167814018583,0.0,,0.7747991569624283,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1111,ENSG00000160746,ANO10,1.0,1.0,0.6352477099631083,0.004929303747840907,1.0,0.9395563541311807,0.0,,0.7747631284337759,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
1112,ENSG00000136758,YME1L1,1.0,1.0,0.6374377286165472,0.006556312386270619,1.0,0.9256576381912336,0.0,,0.7747474687043331,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
