vocabulary_index,canonical_ensembl_gene_id,canonical_hgnc_symbol,matrices_measuring_gene,datasets_measuring_gene,train_donors_with_potential_support,train_cells_from_supporting_matrices,technology_diversity,tissue_diversity,support_bin,foundation_support,limited_foundation_support,dataset_pair_overlap_contribution,connectivity_interpretation
2451,ENSG00000132824,SERINC3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2452,ENSG00000135472,FAIM2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2453,ENSG00000183735,TBK1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2454,ENSG00000112282,MED23,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2455,ENSG00000151834,GABRA2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2456,ENSG00000036054,TBC1D23,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2457,ENSG00000205302,SNX2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2458,ENSG00000155229,MMS19,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2459,ENSG00000143643,TTC13,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2460,ENSG00000146373,RNF217,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2461,ENSG00000196419,XRCC6,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2462,ENSG00000134294,SLC38A2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2463,ENSG00000221978,CCNL2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2464,ENSG00000127720,METTL25,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2465,ENSG00000163686,ABHD6,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2466,ENSG00000169762,TAPT1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2467,ENSG00000100490,CDKL1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2468,ENSG00000163320,CGGBP1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2469,ENSG00000150093,ITGB1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2470,ENSG00000111728,ST8SIA1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2471,ENSG00000169604,ANTXR1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2472,ENSG00000152465,NMT2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2473,ENSG00000162885,B3GALNT2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2474,ENSG00000130477,UNC13A,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2475,ENSG00000158417,EIF5B,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2476,ENSG00000166006,KCNC2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2477,ENSG00000163029,SMC6,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2478,ENSG00000133816,MICAL2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2479,ENSG00000130254,SAFB2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2480,ENSG00000119397,CNTRL,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2481,ENSG00000144566,RAB5A,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2482,ENSG00000185049,NELFA,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2483,ENSG00000187147,RNF220,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2484,ENSG00000247572,CKMT2-AS1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2485,ENSG00000080823,MOK,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2486,ENSG00000112308,C6orf62,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2487,ENSG00000205581,HMGN1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2488,ENSG00000170525,PFKFB3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2489,ENSG00000114354,TFG,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2490,ENSG00000148143,ZNF462,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2491,ENSG00000204977,TRIM13,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2492,ENSG00000068383,INPP5A,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2493,ENSG00000132305,IMMT,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2494,ENSG00000138600,SPPL2A,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2495,ENSG00000145390,USP53,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2496,ENSG00000108946,PRKAR1A,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2497,ENSG00000168807,SNTB2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2498,ENSG00000164983,TMEM65,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2499,ENSG00000159023,EPB41,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2500,ENSG00000107902,LHPP,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2501,ENSG00000019995,ZRANB1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2502,ENSG00000273032,DGCR5,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2503,ENSG00000247556,OIP5-AS1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2504,ENSG00000165280,VCP,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2505,ENSG00000101464,PIGU,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2506,ENSG00000101966,XIAP,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2507,ENSG00000123119,NECAB1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2508,ENSG00000127804,METTL16,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2509,ENSG00000154928,EPHB1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2510,ENSG00000206418,RAB12,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2511,ENSG00000107295,SH3GL2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2512,ENSG00000166432,ZMAT1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2513,ENSG00000082641,NFE2L1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2514,ENSG00000069956,MAPK6,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2515,ENSG00000085788,DDHD2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2516,ENSG00000112290,WASF1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2517,ENSG00000163166,IWS1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2518,ENSG00000164663,USP49,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2519,ENSG00000128805,ARHGAP22,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2520,ENSG00000168386,FILIP1L,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2521,ENSG00000144029,MRPS5,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2522,ENSG00000166313,APBB1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2523,ENSG00000119185,ITGB1BP1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2524,ENSG00000164292,RHOBTB3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2525,ENSG00000159685,CHCHD6,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2526,ENSG00000215114,UBXN2B,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2527,ENSG00000196151,WDSUB1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2528,ENSG00000144635,DYNC1LI1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2529,ENSG00000165650,PDZD8,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2530,ENSG00000140836,ZFHX3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2531,ENSG00000117298,ECE1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2532,ENSG00000126705,AHDC1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2533,ENSG00000136068,FLNB,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2534,ENSG00000102572,STK24,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2535,ENSG00000125779,PANK2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2536,ENSG00000127511,SIN3B,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2537,ENSG00000109220,CHIC2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2538,ENSG00000110888,CAPRIN2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2539,ENSG00000116044,NFE2L2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2540,ENSG00000102038,SMARCA1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2541,ENSG00000144559,TAMM41,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2542,ENSG00000144746,ARL6IP5,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2543,ENSG00000085982,USP40,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2544,ENSG00000130856,ZNF236,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2545,ENSG00000129083,COPB1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2546,ENSG00000087338,GMCL1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2547,ENSG00000179532,DNHD1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2548,ENSG00000165533,TTC8,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2549,ENSG00000130559,CAMSAP1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2550,ENSG00000166839,ANKDD1A,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2551,ENSG00000164187,LMBRD2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2552,ENSG00000198597,ZNF536,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2553,ENSG00000121989,ACVR2A,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2554,ENSG00000106392,C1GALT1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2555,ENSG00000100150,DEPDC5,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2556,ENSG00000171189,GRIK1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2557,ENSG00000114670,NEK11,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2558,ENSG00000121310,ECHDC2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2559,ENSG00000119396,RAB14,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2560,ENSG00000137261,KIAA0319,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2561,ENSG00000178950,GAK,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2562,ENSG00000185950,IRS2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2563,ENSG00000107242,PIP5K1B,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2564,ENSG00000005249,PRKAR2B,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2565,ENSG00000113360,DROSHA,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2566,ENSG00000128989,ARPP19,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2567,ENSG00000113805,CNTN3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2568,ENSG00000175727,MLXIP,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2569,ENSG00000174989,FBXW8,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2570,ENSG00000104763,ASAH1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2571,ENSG00000138029,HADHB,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2572,ENSG00000122406,RPL5,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2573,ENSG00000094975,SUCO,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2574,ENSG00000063046,EIF4B,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2575,ENSG00000172954,LCLAT1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2576,ENSG00000142408,CACNG8,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2577,ENSG00000168234,TTC39C,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2578,ENSG00000117528,ABCD3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2579,ENSG00000222011,FAM185A,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2580,ENSG00000185238,PRMT3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2581,ENSG00000116786,PLEKHM2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2582,ENSG00000012983,MAP4K5,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2583,ENSG00000177030,DEAF1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2584,ENSG00000198838,RYR3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2585,ENSG00000065615,CYB5R4,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2586,ENSG00000146802,TMEM168,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2587,ENSG00000136935,GOLGA1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2588,ENSG00000184719,RNLS,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2589,ENSG00000137942,FNBP1L,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2590,ENSG00000160299,PCNT,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2591,ENSG00000132405,TBC1D14,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2592,ENSG00000104824,HNRNPL,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2593,ENSG00000110274,CEP164,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2594,ENSG00000136930,PSMB7,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2595,ENSG00000187609,EXD3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2596,ENSG00000079785,DDX1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2597,ENSG00000085433,WDR47,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2598,ENSG00000100380,ST13,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2599,ENSG00000180817,PPA1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2600,ENSG00000134508,CABLES1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2601,ENSG00000112335,SNX3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2602,ENSG00000102780,DGKH,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2603,ENSG00000198862,LTN1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2604,ENSG00000143889,HNRNPLL,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2605,ENSG00000122778,KIAA1549,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2606,ENSG00000183580,FBXL7,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2607,ENSG00000197283,SYNGAP1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2608,ENSG00000146966,DENND2A,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2609,ENSG00000160294,MCM3AP,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2610,ENSG00000107130,NCS1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2611,ENSG00000138175,ARL3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2612,ENSG00000130844,ZNF331,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2613,ENSG00000065665,SEC61A2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2614,ENSG00000091009,RBM27,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2615,ENSG00000114374,USP9Y,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2616,ENSG00000107882,SUFU,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2617,ENSG00000111642,CHD4,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2618,ENSG00000148356,LRSAM1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2619,ENSG00000141380,SS18,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2620,ENSG00000099256,PRTFDC1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2621,ENSG00000137727,ARHGAP20,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2622,ENSG00000064726,BTBD1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2623,ENSG00000113273,ARSB,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2624,ENSG00000180098,TRNAU1AP,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2625,ENSG00000125772,GPCPD1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2626,ENSG00000151690,MFSD6,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2627,ENSG00000197119,SLC25A29,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2628,ENSG00000138162,TACC2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2629,ENSG00000100234,TIMP3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2630,ENSG00000160014,CALM3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2631,ENSG00000203879,GDI1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2632,ENSG00000132950,ZMYM5,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2633,ENSG00000103034,NDRG4,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2634,ENSG00000087299,L2HGDH,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2635,ENSG00000012660,ELOVL5,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2636,ENSG00000164742,ADCY1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2637,ENSG00000109956,B3GAT1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2638,ENSG00000186318,BACE1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2639,ENSG00000106479,ZNF862,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2640,ENSG00000168397,ATG4B,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2641,ENSG00000122705,CLTA,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2642,ENSG00000234456,MAGI2-AS3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2643,ENSG00000168434,COG7,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2644,ENSG00000167635,ZNF146,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2645,ENSG00000185158,LRRC37B,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2646,ENSG00000101782,RIOK3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2647,ENSG00000146540,C7orf50,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2648,ENSG00000105088,OLFM2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2649,ENSG00000066629,EML1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2650,ENSG00000081803,CADPS2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2651,ENSG00000146067,FAM193B,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2652,ENSG00000128789,PSMG2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2653,ENSG00000089048,ESF1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2654,ENSG00000188811,NHLRC3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2655,ENSG00000107372,ZFAND5,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2656,ENSG00000085449,WDFY1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2657,ENSG00000206562,METTL6,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2658,ENSG00000122547,EEPD1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2659,ENSG00000164061,BSN,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2660,ENSG00000162670,BRINP3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2661,ENSG00000142188,TMEM50B,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2662,ENSG00000100902,PSMA6,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2663,ENSG00000138448,ITGAV,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2664,ENSG00000060762,MPC1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2665,ENSG00000136936,XPA,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2666,ENSG00000106460,TMEM106B,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2667,ENSG00000119638,NEK9,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2668,ENSG00000177990,DPY19L2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2669,ENSG00000174231,PRPF8,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2670,ENSG00000114982,KANSL3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2671,ENSG00000107742,SPOCK2,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2672,ENSG00000106688,SLC1A1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2673,ENSG00000067992,PDK3,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2674,ENSG00000073849,ST6GAL1,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2675,ENSG00000104343,UBE2W,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
2676,ENSG00000147679,UTP23,36,13,1924,6351753,6,13,10+,True,False,78,measurement-network bridge; not biological hub or regulator
