coordinate,family,hidden_genes,maximum_decomposition_error,measurement_noise_fraction,measurement_noise_variance,oracle_generator_label_diagnostic_only,prior_mean,prior_variance,view,visible_genes
37,RANDOM_40,1638,1.0547118733938987e-14,0.5325199961662292,0.12920759618282318,False,-7.450580596923828e-09,0.24263426661491394,1,2458
38,RANDOM_40,1638,1.0547118733938987e-14,0.5056613087654114,0.13027788698673248,False,2.60770320892334e-08,0.2576386332511902,1,2458
39,RANDOM_40,1638,1.0547118733938987e-14,0.48041436076164246,0.12148095667362213,False,1.1486312345709848e-08,0.25286704301834106,1,2458
40,RANDOM_40,1638,1.0547118733938987e-14,0.4741496443748474,0.12419336289167404,False,1.4280280069556284e-08,0.26192861795425415,1,2458
41,RANDOM_40,1638,1.0547118733938987e-14,0.49399641156196594,0.12547838687896729,False,-8.381903171539307e-09,0.25400668382644653,1,2458
42,RANDOM_40,1638,1.0547118733938987e-14,0.5423860549926758,0.13379158079624176,False,1.862645149230957e-09,0.24667222797870636,1,2458
43,RANDOM_40,1638,1.0547118733938987e-14,0.5539456605911255,0.1363818198442459,False,1.0865430777329266e-09,0.24620071053504944,1,2458
44,RANDOM_40,1638,1.0547118733938987e-14,0.547761857509613,0.14909228682518005,False,-1.1175870895385742e-08,0.27218449115753174,1,2458
45,RANDOM_40,1638,1.0547118733938987e-14,0.5441367030143738,0.1440751552581787,False,1.0865430777329266e-09,0.2647775113582611,1,2458
46,RANDOM_40,1638,1.0547118733938987e-14,0.5173588395118713,0.1332426816225052,False,-1.1486312345709848e-08,0.25754404067993164,1,2458
47,RANDOM_40,1638,1.0547118733938987e-14,0.5444091558456421,0.14476341009140015,False,-4.346172310931706e-09,0.26590922474861145,1,2458
48,RANDOM_40,1638,1.0547118733938987e-14,0.5491839647293091,0.13281886279582977,False,3.973643103449831e-08,0.2418476790189743,1,2458
49,RANDOM_40,1638,1.0547118733938987e-14,0.5455690622329712,0.14252999424934387,False,-2.1730860666480112e-08,0.2612501382827759,1,2458
50,RANDOM_40,1638,1.0547118733938987e-14,0.539522111415863,0.1420990526676178,False,9.313225746154785e-09,0.2633794844150543,1,2458
51,RANDOM_40,1638,1.0547118733938987e-14,0.5174004435539246,0.14341861009597778,False,-2.110997954218874e-08,0.2771907448768616,1,2458
52,RANDOM_40,1638,1.0547118733938987e-14,0.6117172241210938,0.15295478701591492,False,3.1044087300813317e-09,0.250041663646698,1,2458
53,RANDOM_40,1638,1.0547118733938987e-14,0.5074999928474426,0.14253297448158264,False,-4.967053879312289e-09,0.28085315227508545,1,2458
54,RANDOM_40,1638,1.0547118733938987e-14,0.5578112602233887,0.13809260725975037,False,-2.1420419216156006e-08,0.247561514377594,1,2458
55,RANDOM_40,1638,1.0547118733938987e-14,0.5443621873855591,0.13360637426376343,False,-7.761021825203329e-10,0.24543654918670654,1,2458
56,RANDOM_40,1638,1.0547118733938987e-14,0.5581223964691162,0.14207422733306885,False,9.778887033462524e-09,0.25455746054649353,1,2458
57,RANDOM_40,1638,1.0547118733938987e-14,0.5652301907539368,0.14729350805282593,False,3.1044086745701804e-10,0.2605903148651123,1,2458
58,RANDOM_40,1638,1.0547118733938987e-14,0.582589864730835,0.14160920679569244,False,-6.28642737865448e-09,0.24306844174861908,1,2458
59,RANDOM_40,1638,1.0547118733938987e-14,0.5255210995674133,0.15315960347652435,False,6.829699028543246e-09,0.2914432883262634,1,2458
60,RANDOM_40,1638,1.0547118733938987e-14,0.5102154612541199,0.14745327830314636,False,-2.359350581571107e-08,0.2890019714832306,1,2458
61,RANDOM_40,1638,1.0547118733938987e-14,0.5478577613830566,0.1464720368385315,False,2.219652195378785e-08,0.2673541307449341,1,2458
62,RANDOM_40,1638,1.0547118733938987e-14,0.5471903085708618,0.14978136122226715,False,7.140140034778142e-09,0.2737281024456024,1,2458
63,RANDOM_40,1638,1.0547118733938987e-14,0.5542191863059998,0.14006167650222778,False,-1.6453366669111347e-08,0.2527189254760742,1,2458
64,RANDOM_40,1638,1.0547118733938987e-14,0.5347490906715393,0.14084985852241516,False,-2.4835269396561444e-09,0.263394296169281,1,2458
65,RANDOM_40,1638,1.0547118733938987e-14,0.586625874042511,0.13971683382987976,False,-4.346172310931706e-09,0.23817025125026703,1,2458
66,RANDOM_40,1638,1.0547118733938987e-14,0.46213772892951965,0.14843754470348358,False,3.5390257835388184e-08,0.32119762897491455,1,2458
67,RANDOM_40,1638,1.0547118733938987e-14,0.5324140787124634,0.15366822481155396,False,2.1730860666480112e-08,0.2886253893375397,1,2458
68,RANDOM_40,1638,1.0547118733938987e-14,0.5822734236717224,0.14345765113830566,False,-1.30385160446167e-08,0.24637505412101746,1,2458
69,RANDOM_40,1638,1.0547118733938987e-14,0.5592882633209229,0.14281995594501495,False,-1.5599653124809265e-08,0.2553601861000061,1,2458
70,RANDOM_40,1638,1.0547118733938987e-14,0.5730008482933044,0.14976951479911804,False,-2.4835269396561444e-09,0.2613774836063385,1,2458
71,RANDOM_40,1638,1.0547118733938987e-14,0.584568440914154,0.15164674818515778,False,1.2417634920325327e-08,0.2594165802001953,1,2458
72,RANDOM_40,1638,1.0547118733938987e-14,0.5447179675102234,0.15392154455184937,False,-9.934107758624577e-09,0.28257107734680176,1,2458
73,RANDOM_40,1638,1.0547118733938987e-14,0.5379347205162048,0.14288412034511566,False,3.0578426901684e-08,0.2656160891056061,1,2458
74,RANDOM_40,1638,1.0547118733938987e-14,0.5470730066299438,0.15443384647369385,False,-2.1730860666480112e-08,0.28229111433029175,1,2458
75,RANDOM_40,1638,1.0547118733938987e-14,0.540717601776123,0.14812123775482178,False,-2.2506963404111957e-08,0.27393457293510437,1,2458
76,RANDOM_40,1638,1.0547118733938987e-14,0.6108984351158142,0.15242192149162292,False,1.979060471057892e-09,0.24950452148914337,1,2458
77,RANDOM_40,1638,1.0547118733938987e-14,0.5626769065856934,0.16001607477664948,False,-9.002785184009099e-09,0.2843835949897766,1,2458
78,RANDOM_40,1638,1.0547118733938987e-14,0.5376337170600891,0.1380140483379364,False,-9.934107758624577e-09,0.25670644640922546,1,2458
79,RANDOM_40,1638,1.0547118733938987e-14,0.5790665149688721,0.15188944339752197,False,6.208817460162663e-09,0.2623005211353302,1,2458
80,RANDOM_40,1638,1.0547118733938987e-14,0.5900717973709106,0.1559915989637375,False,-2.0838342607021332e-08,0.26436036825180054,1,2458
81,RANDOM_40,1638,1.0547118733938987e-14,0.5921030044555664,0.14992530643939972,False,-3.275151172488222e-08,0.2532081604003906,1,2458
82,RANDOM_40,1638,1.0547118733938987e-14,0.5846554636955261,0.14969177544116974,False,-8.07146260939362e-09,0.25603416562080383,1,2458
83,RANDOM_40,1638,1.0547118733938987e-14,0.5557414293289185,0.14707137644290924,False,1.1175870895385742e-08,0.2646399438381195,1,2458
84,RANDOM_40,1638,1.0547118733938987e-14,0.5639540553092957,0.15211085975170135,False,2.0954757928848267e-08,0.2697220742702484,1,2458
85,RANDOM_40,1638,1.0547118733938987e-14,0.560239851474762,0.15923091769218445,False,3.1044088188991736e-08,0.2842192053794861,1,2458
86,RANDOM_40,1638,1.0547118733938987e-14,0.5772815942764282,0.15487991273403168,False,1.614292521878724e-08,0.26829180121421814,1,2458
87,RANDOM_40,1638,1.0547118733938987e-14,0.599902868270874,0.15580040216445923,False,8.381903171539307e-09,0.2597093880176544,1,2458
88,RANDOM_40,1638,1.0547118733938987e-14,0.5821994543075562,0.15695150196552277,False,-2.2041302116804218e-08,0.26958373188972473,1,2458
89,RANDOM_40,1638,1.0547118733938987e-14,0.5562848448753357,0.15493516623973846,False,-2.0644318254881e-08,0.2785176932811737,1,2458
90,RANDOM_40,1638,1.0547118733938987e-14,0.5861716866493225,0.1568540781736374,False,-2.669791498988161e-08,0.2675906717777252,1,2458
91,RANDOM_40,1638,1.0547118733938987e-14,0.6409833431243896,0.16061528027057648,False,-3.725290298461914e-09,0.250576376914978,1,2458
92,RANDOM_40,1638,1.0547118733938987e-14,0.5662651062011719,0.15742738544940948,False,-3.414849514271623e-09,0.2780100405216217,1,2458
93,RANDOM_40,1638,1.0547118733938987e-14,0.581757664680481,0.1571587771177292,False,-7.761022047247934e-09,0.2701447606086731,1,2458
94,RANDOM_40,1638,1.0547118733938987e-14,0.5752671360969543,0.15686389803886414,False,1.8005570368018198e-08,0.2726801037788391,1,2458
95,RANDOM_40,1638,1.0547118733938987e-14,0.6016200184822083,0.15486542880535126,False,8.692344621863413e-09,0.2574140131473541,1,2458
96,RANDOM_40,1638,1.0547118733938987e-14,0.5790542364120483,0.16215330362319946,False,1.5522043372850902e-10,0.2800312936306,1,2458
97,RANDOM_40,1638,1.0547118733938987e-14,0.5626512169837952,0.14552272856235504,False,-9.778887033462524e-09,0.25863754749298096,1,2458
98,RANDOM_40,1638,1.0547118733938987e-14,0.5808204412460327,0.15777118504047394,False,1.2417634698280722e-09,0.2716350555419922,1,2458
99,RANDOM_40,1638,1.0547118733938987e-14,0.6334905624389648,0.16879744827747345,False,7.761022047247934e-09,0.26645612716674805,1,2458
100,RANDOM_40,1638,1.0547118733938987e-14,0.633202314376831,0.161454439163208,False,-1.4901161193847656e-08,0.25498080253601074,1,2458
101,RANDOM_40,1638,1.0547118733938987e-14,0.5773094296455383,0.15628281235694885,False,1.6763806343078613e-08,0.27070891857147217,1,2458
102,RANDOM_40,1638,1.0547118733938987e-14,0.602534830570221,0.16455157101154327,False,-1.9868215517249155e-08,0.2730988562107086,1,2458
103,RANDOM_40,1638,1.0547118733938987e-14,0.5853981971740723,0.15613313019275665,False,-2.173086155465853e-09,0.2667126953601837,1,2458
104,RANDOM_40,1638,1.0547118733938987e-14,0.5582739114761353,0.15168392658233643,False,2.60770320892334e-08,0.2717016339302063,1,2458
105,RANDOM_40,1638,1.0547118733938987e-14,0.594183623790741,0.15528294444084167,False,2.918144126340394e-08,0.26133832335472107,1,2458
106,RANDOM_40,1638,1.0547118733938987e-14,0.5848865509033203,0.16584376990795135,False,-2.2041302116804218e-08,0.28354862332344055,1,2458
107,RANDOM_40,1638,1.0547118733938987e-14,0.5963212847709656,0.1716403216123581,False,2.3283064365386963e-08,0.28783196210861206,1,2458
108,RANDOM_40,1638,1.0547118733938987e-14,0.584701418876648,0.15450000762939453,False,-1.9247334392957782e-08,0.2642374336719513,1,2458
109,RANDOM_40,1638,1.0547118733938987e-14,0.5642815828323364,0.15515853464603424,False,1.0244548320770264e-08,0.2749665081501007,1,2458
110,RANDOM_40,1638,1.0547118733938987e-14,0.5707156658172607,0.16121169924736023,False,3.1044087300813317e-09,0.2824728786945343,1,2458
111,RANDOM_40,1638,1.0547118733938987e-14,0.6235854029655457,0.16327044367790222,False,-1.210719347000122e-08,0.2618253231048584,1,2458
112,RANDOM_40,1638,1.0547118733938987e-14,0.6075195074081421,0.16511735320091248,False,2.8870999813079834e-08,0.2717893719673157,1,2458
113,RANDOM_40,1638,1.0547118733938987e-14,0.608225405216217,0.1631794422864914,False,-1.03221591274405e-08,0.2682877779006958,1,2458
114,RANDOM_40,1638,1.0547118733938987e-14,0.5779245495796204,0.16740527749061584,False,1.1175870895385742e-08,0.2896663248538971,1,2458
115,RANDOM_40,1638,1.0547118733938987e-14,0.5633969902992249,0.15757322311401367,False,3.1044086745701804e-10,0.2796841859817505,1,2458
116,RANDOM_40,1638,1.0547118733938987e-14,0.6148091554641724,0.17103271186351776,False,2.5456150964942026e-08,0.2781882882118225,1,2458
117,RANDOM_40,1638,1.0547118733938987e-14,0.5688803195953369,0.16020247340202332,False,7.450580596923828e-09,0.2816101610660553,1,2458
118,RANDOM_40,1638,1.0547118733938987e-14,0.6034444570541382,0.15484629571437836,False,5.277494885547185e-09,0.25660404562950134,1,2458
119,RANDOM_40,1638,1.0547118733938987e-14,0.5984432101249695,0.17620711028575897,False,8.07146260939362e-09,0.2944425046443939,1,2458
120,RANDOM_40,1638,1.0547118733938987e-14,0.5524225234985352,0.16577507555484772,False,-2.7318796114172983e-08,0.30008745193481445,1,2458
121,RANDOM_40,1638,1.0547118733938987e-14,0.637299656867981,0.1628677397966385,False,-3.1121697219305133e-08,0.25555911660194397,1,2458
122,RANDOM_40,1638,1.0547118733938987e-14,0.6046508550643921,0.16627250611782074,False,5.587935447692871e-09,0.2749892771244049,1,2458
123,RANDOM_40,1638,1.0547118733938987e-14,0.5929875373840332,0.16570450365543365,False,-2.359350581571107e-08,0.27944010496139526,1,2458
124,RANDOM_40,1638,1.0547118733938987e-14,0.6175934076309204,0.1646328866481781,False,-5.587935447692871e-08,0.26657164096832275,1,2458
125,RANDOM_40,1638,1.0547118733938987e-14,0.5654911398887634,0.1616254299879074,False,-1.1796752907855534e-08,0.2858142554759979,1,2458
126,RANDOM_40,1638,1.0547118733938987e-14,0.622314989566803,0.1688983142375946,False,1.6298145055770874e-08,0.2714032530784607,1,2458
127,RANDOM_40,1638,1.0547118733938987e-14,0.6135068535804749,0.1672147512435913,False,9.468446471316838e-09,0.2725556492805481,1,2458
128,RANDOM_40,1638,1.0547118733938987e-14,0.715654194355011,0.16414985060691833,False,1.055498977109437e-08,0.2293703556060791,1,2458
129,RANDOM_40,1638,1.0547118733938987e-14,0.6066465377807617,0.17267923057079315,False,2.4835269396561444e-09,0.28464552760124207,1,2458
130,RANDOM_40,1638,1.0547118733938987e-14,0.5496912598609924,0.16763129830360413,False,-1.3193736769778752e-08,0.3049553632736206,1,2458
131,RANDOM_40,1638,1.0547118733938987e-14,0.6256564855575562,0.16743755340576172,False,3.096647560596466e-08,0.26761898398399353,1,2458
132,RANDOM_40,1638,1.0547118733938987e-14,0.6304267644882202,0.17156922817230225,False,4.967053879312289e-09,0.2721477448940277,1,2458
133,RANDOM_40,1638,1.0547118733938987e-14,0.6012978553771973,0.16743773221969604,False,-2.7939677238464355e-09,0.2784605622291565,1,2458
134,RANDOM_40,1638,1.0547118733938987e-14,0.6188098788261414,0.17932085692882538,False,1.707424779340272e-08,0.28978344798088074,1,2458
135,RANDOM_40,1638,1.0547118733938987e-14,0.5980138182640076,0.16438527405261993,False,-4.967053879312289e-09,0.2748854160308838,1,2458
136,RANDOM_40,1638,1.0547118733938987e-14,0.6591122150421143,0.17938631772994995,False,3.1975410763607215e-08,0.2721635401248932,1,2458
137,RANDOM_40,1638,1.0547118733938987e-14,0.6026996970176697,0.17046090960502625,False,5.122274160385132e-09,0.2828289270401001,1,2458
138,RANDOM_40,1638,1.0547118733938987e-14,0.6043190360069275,0.17510585486888885,False,-1.955777406692505e-08,0.28975731134414673,1,2458
139,RANDOM_40,1638,1.0547118733938987e-14,0.5718466639518738,0.17330114543437958,False,-3.880510845988283e-08,0.3030552566051483,1,2458
140,RANDOM_40,1638,1.0547118733938987e-14,0.5884577631950378,0.17536500096321106,False,-9.313225746154785e-09,0.2980077862739563,1,2458
141,RANDOM_40,1638,1.0547118733938987e-14,0.615628719329834,0.17125773429870605,False,0.0,0.2781834602355957,1,2458
142,RANDOM_40,1638,1.0547118733938987e-14,0.6197872161865234,0.1701892465353012,False,2.2041302116804218e-08,0.2745930254459381,1,2458
143,RANDOM_40,1638,1.0547118733938987e-14,0.6145994663238525,0.1749536544084549,False,1.9868215517249155e-08,0.2846628725528717,1,2458
144,RANDOM_40,1638,1.0547118733938987e-14,0.5912150144577026,0.1644594669342041,False,1.1641532182693481e-09,0.27817201614379883,1,2458
145,RANDOM_40,1638,1.0547118733938987e-14,0.6184079051017761,0.17563112080097198,False,8.381903171539307e-09,0.2840052843093872,1,2458
146,RANDOM_40,1638,1.0547118733938987e-14,0.5963389277458191,0.16513459384441376,False,2.173086155465853e-09,0.27691400051116943,1,2458
147,RANDOM_40,1638,1.0547118733938987e-14,0.5984233021736145,0.17456990480422974,False,-2.173086155465853e-09,0.29171642661094666,1,2458
148,RANDOM_40,1638,1.0547118733938987e-14,0.6315133571624756,0.16914883255958557,False,4.8118335982394456e-09,0.2678467929363251,1,2458
149,RANDOM_40,1638,1.0547118733938987e-14,0.6239703893661499,0.17572659254074097,False,1.3969838619232178e-09,0.28162649273872375,1,2458
150,RANDOM_40,1638,1.0547118733938987e-14,0.6215994954109192,0.17641857266426086,False,2.110997954218874e-08,0.2838138937950134,1,2458
151,RANDOM_40,1638,1.0547118733938987e-14,0.604823887348175,0.17365267872810364,False,1.4745941134819418e-09,0.2871128022670746,1,2458
152,RANDOM_40,1638,1.0547118733938987e-14,0.5772905349731445,0.17492352426052094,False,-1.2417634920325327e-08,0.3030077815055847,1,2458
153,RANDOM_40,1638,1.0547118733938987e-14,0.6139268279075623,0.18391971290111542,False,1.955777406692505e-08,0.2995792031288147,1,2458
154,RANDOM_40,1638,1.0547118733938987e-14,0.630353569984436,0.18349239230155945,False,4.967053879312289e-09,0.2910943925380707,1,2458
155,RANDOM_40,1638,1.0547118733938987e-14,0.6191534996032715,0.17678917944431305,False,-1.5522044094495868e-08,0.28553369641304016,1,2458
156,RANDOM_40,1638,1.0547118733938987e-14,0.5938314199447632,0.18027515709400177,False,3.1044087300813317e-09,0.3035796880722046,1,2458
157,RANDOM_40,1638,1.0547118733938987e-14,0.6165581941604614,0.1705760508775711,False,-1.4901161193847656e-08,0.27665847539901733,1,2458
158,RANDOM_40,1638,1.0547118733938987e-14,0.6338450908660889,0.17223380506038666,False,9.313225746154785e-09,0.2717285454273224,1,2458
159,RANDOM_40,1638,1.0547118733938987e-14,0.618492841720581,0.17338335514068604,False,4.346172310931706e-09,0.2803320288658142,1,2458
0,RANDOM_40,1638,1.0547118733938987e-14,0.022670218721032143,0.0036115439143031836,False,-4.967053879312289e-09,0.15930785238742828,2,2458
1,RANDOM_40,1638,1.0547118733938987e-14,0.018868381157517433,0.0030454399529844522,False,2.173086155465853e-09,0.16140441596508026,2,2458
2,RANDOM_40,1638,1.0547118733938987e-14,0.02758563868701458,0.004664377309381962,False,1.5522043372850902e-10,0.16908715665340424,2,2458
3,RANDOM_40,1638,1.0547118733938987e-14,0.029055753722786903,0.0048820930533111095,False,-5.432715166620028e-09,0.16802500188350677,2,2458
4,RANDOM_40,1638,1.0547118733938987e-14,0.04391621798276901,0.006914285942912102,False,1.7074247571358114e-09,0.15744265913963318,2,2458
5,RANDOM_40,1638,1.0547118733938987e-14,0.04398917034268379,0.007224127184599638,False,-1.2417634698280722e-09,0.16422513127326965,2,2458
6,RANDOM_40,1638,1.0547118733938987e-14,0.043970879167318344,0.00787323247641325,False,8.692344621863413e-09,0.1790556013584137,2,2458
7,RANDOM_40,1638,1.0547118733938987e-14,0.04580660164356232,0.007565222214907408,False,-1.2417634698280722e-09,0.16515572369098663,2,2458
8,RANDOM_40,1638,1.0547118733938987e-14,0.05043783783912659,0.008309847675263882,False,-4.346172310931706e-09,0.1647542417049408,2,2458
9,RANDOM_40,1638,1.0547118733938987e-14,0.04895425960421562,0.0078086708672344685,False,-8.07146260939362e-09,0.15950952470302582,2,2458
10,RANDOM_40,1638,1.0547118733938987e-14,0.05047398433089256,0.008888293989002705,False,-3.1044087300813317e-09,0.17609654366970062,2,2458
11,RANDOM_40,1638,1.0547118733938987e-14,0.054811619222164154,0.010098944418132305,False,7.295360315850985e-09,0.18424823880195618,2,2458
