conditional_fraction,conditional_variance,coordinate,empirical_predictable_fraction,excess_kurtosis,family,fraction_within_1_96_sigma,fraction_within_one_sigma,measurement_noise_variance,noise_fraction,prior_variance,severe_non_gaussian,skewness,standardized_error_mean,standardized_error_variance,view
0.08379708225065848,0.010620174125953508,111,0.9162029177493415,0.7683578137393603,RANDOM_40,0.328125,0.181640625,0.2033855527537221,1.6047868604196838,0.12673680086122635,False,-0.04890724810575325,-0.012915887119672492,30.2074212543965,1
0.08351325094409026,0.01135638497793145,112,0.9164867490559098,0.16581454869301115,RANDOM_40,0.310546875,0.18359375,0.2211721529469563,1.6264687703699445,0.1359830308310501,False,-0.1545674969341868,-0.004829605016273976,27.598865824920832,1
0.07542348284780694,0.010774090313534651,113,0.924576517152193,0.04348129590892347,RANDOM_40,0.255859375,0.140625,0.20518791204135137,1.4364077628889844,0.14284795539441103,False,-0.20272558783517136,0.04839950745268326,30.59153594581178,1
0.06696647172564521,0.01011968614833995,114,0.9330335282743548,0.18055291170792254,RANDOM_40,0.287109375,0.15625,0.21807968777477732,1.4431304519955719,0.15111571339459648,False,-0.049039687128790505,0.5120804317203664,35.0315150610669,1
0.07084754837372917,0.010612643440455581,115,0.9291524516262708,0.5394171546128481,RANDOM_40,0.2890625,0.14453125,0.208236800450739,1.390140625745078,0.1497954930560566,False,0.09184601148925378,-0.23374867751840567,28.68876362693825,1
0.08742035534103768,0.01172012025738867,116,0.9125796446589624,0.5196869809246913,RANDOM_40,0.296875,0.1484375,0.20892545171105376,1.5583745582177633,0.1340662619325559,False,0.22109746996311935,0.013053093604442456,27.176072313011254,1
0.08788949781433188,0.012747728031699547,117,0.9121105021856681,0.11310705385727937,RANDOM_40,0.283203125,0.140625,0.20847979635286704,1.4373686479915266,0.14504267686941788,False,0.08511445353492186,-0.1957223046934869,26.95049875851442,1
0.08208447368173531,0.010823371275021315,118,0.9179155263182647,-0.028881960369318005,RANDOM_40,0.302734375,0.169921875,0.20175829695812214,1.5301354075279192,0.13185649842851624,False,-0.11501011885966772,0.022256505101733246,32.10890257488992,1
0.07503708606919803,0.010659744365491903,119,0.924962913930802,0.6736880348906986,RANDOM_40,0.275390625,0.140625,0.2244725267746002,1.5801283533855892,0.14205967907204783,False,-0.10107206769375915,-0.4667629050564019,34.35746226729193,1
0.06332123092628163,0.010296504112958694,120,0.9366787690737184,-0.0035962552022485994,RANDOM_40,0.287109375,0.15625,0.2203526590192992,1.3551202868380008,0.16260745349290273,False,0.13179452274789166,0.43337337591783687,26.71042837935089,1
0.08404452551810951,0.010825374064012077,121,0.9159554744818905,1.2024264695932008,RANDOM_40,0.3046875,0.1640625,0.20990007482359435,1.6295928519837788,0.12880522553107254,False,-0.21046440279611983,-0.637453060551197,32.26814382582296,1
0.07717917212237081,0.010575406746066248,122,0.9228208278776292,0.060153873813355574,RANDOM_40,0.296875,0.146484375,0.2031699581776953,1.4827315439308206,0.13702410190794087,False,-0.11346582188075471,0.11219575351204084,28.467047427916164,1
0.0740670315162988,0.010627993995228324,123,0.9259329684837012,0.9930499996508004,RANDOM_40,0.291015625,0.177734375,0.22107912508311045,1.5407116839243873,0.14349156132832977,False,-0.030035389439768218,-0.06933310241015377,31.506534362173856,1
0.08585963069600056,0.011027982948652981,124,0.9141403693039994,0.47323759904501905,RANDOM_40,0.28515625,0.138671875,0.21749825374678092,1.6933576911274255,0.1284420030607781,False,-0.08410948199753837,0.2556990211088417,32.095745038221864,1
0.07161172269732649,0.011030904408460537,125,0.9283882773026735,0.3904136307824664,RANDOM_40,0.3125,0.16796875,0.20669948848055947,1.3418760513776244,0.1540376909390054,False,0.26127821013266517,0.06362667423156637,27.33969238167188,1
0.08256948659972224,0.010476389843589024,126,0.9174305134002778,0.4174915138107149,RANDOM_40,0.30859375,0.16015625,0.21234761001141578,1.6736140408186642,0.1268796776510933,False,0.10527477935169424,0.012789967624336304,30.08836183333166,1
0.08279915055472645,0.011023874300711735,127,0.9172008494452736,0.5906871777004516,RANDOM_40,0.2890625,0.166015625,0.21470319862325454,1.6126129509876974,0.1331399443938191,False,-0.08484964234213449,-0.2897984226144083,30.085096417478216,1
0.08498072545454427,0.010055596724011634,128,0.9150192745454557,1.4421968327252568,RANDOM_40,0.328125,0.162109375,0.19540982904283033,1.6514255184234639,0.11832796990407334,False,0.09456074155428876,-0.13306539005437817,32.52529757180925,1
0.07122961831198095,0.011009571728602435,129,0.9287703816880191,0.43635652600386,RANDOM_40,0.302734375,0.15625,0.19921880519705132,1.288903856077259,0.15456451950059943,False,0.20301263853954424,0.5779832548841337,29.82847131241178,1
0.06634076699990758,0.011453435971723045,130,0.9336592330000925,0.19970243188491743,RANDOM_40,0.275390625,0.15625,0.21631023852883777,1.2529154717732471,0.17264551631938474,False,0.05142019907280293,-0.2417649967258237,30.0383484432518,1
0.08168400332650198,0.010935849886410678,131,0.9183159966734981,0.5736149708106981,RANDOM_40,0.30078125,0.15625,0.21024148972101794,1.5703732882325563,0.13387994516745966,False,0.005724147208082481,-0.3071488045030509,33.432169751765315,1
0.08724198001229719,0.011671719133106025,132,0.9127580199877028,0.3259509639024265,RANDOM_40,0.294921875,0.15234375,0.21567993051272585,1.6121313383453182,0.1337855827144322,False,-0.11369557241243879,-0.11315214422302805,32.1744486253053,1
0.07403796735497294,0.011567361225198492,133,0.9259620326450271,0.48280795603630233,RANDOM_40,0.26171875,0.14453125,0.21342208838604648,1.36602785243141,0.15623553209853946,False,-0.10967968667991905,-0.11516730750969562,33.242377860884154,1
0.07473508322550179,0.011619651614298305,134,0.9252649167744982,-0.00832325741010731,RANDOM_40,0.283203125,0.154296875,0.2194763503871183,1.4116243633352006,0.15547787080450243,False,-0.23070584353587983,-0.36043511558235447,29.048159403578442,1
0.07398521385553822,0.011119070653486844,135,0.9260147861444618,0.27425646837348516,RANDOM_40,0.328125,0.212890625,0.2285029496372484,1.5204363855923135,0.1502877409423683,False,-0.020934439453709763,-0.1702223516493025,28.527325270747834,1
0.09154458123987676,0.01191674812381981,136,0.9084554187601233,0.11454811151357713,RANDOM_40,0.27734375,0.15234375,0.22351683401105715,1.7170586100334921,0.1301742600427002,False,0.07427537605461,0.024630544715765083,30.10941049613673,1
0.07324864449538619,0.011100698482191217,137,0.9267513555046138,0.9078884731062034,RANDOM_40,0.26953125,0.13671875,0.2052570889667859,1.3544015778832477,0.1515481761971777,False,-0.07660518406006205,-0.1443818432147289,31.039920126437416,1
0.07048608406618873,0.011292241954650188,138,0.9295139159338113,0.6672333631025991,RANDOM_40,0.31640625,0.19140625,0.21274502605869042,1.3279527530191764,0.16020526752552186,False,-0.07553387086600469,-0.03405009424048532,29.83949496566938,1
0.06897620164634674,0.011279794129814122,139,0.9310237983536532,0.1869882536387566,RANDOM_40,0.23046875,0.125,0.2103469461521136,1.2862764343484094,0.16353167992125217,False,-0.025328273237443855,0.3479769307297817,36.80054391777766,1
0.07458984489684072,0.012056687111014307,140,0.9254101551031593,0.33206256012603186,RANDOM_40,0.32421875,0.19140625,0.23412402805764862,1.4484306326146703,0.16163979329477024,False,0.01584757034465246,0.057941427438442876,26.449571550526834,1
0.07220010774215663,0.011041904789741116,141,0.9277998922578434,-0.08606764393584676,RANDOM_40,0.263671875,0.12890625,0.2183224227593941,1.4275528313196488,0.15293474116651357,False,-0.07380728021407927,0.2610140445041706,31.326388173977048,1
0.08246923207269753,0.012203427969302398,142,0.9175307679273025,0.3102349748878659,RANDOM_40,0.3046875,0.162109375,0.2202910624554253,1.488699306365152,0.14797552569114433,False,0.0552707793139495,0.10864486272414321,26.685575867962395,1
0.07172336211167758,0.01096365480188062,143,0.9282766378883224,0.34808477812542016,RANDOM_40,0.3203125,0.17578125,0.21622970242950193,1.4145576020864148,0.15286030212595933,False,-0.08928616207730705,-0.116397726126666,27.717699176669758,1
0.07515930063685637,0.010889564531947383,144,0.9248406993631436,0.12411507274421574,RANDOM_40,0.28515625,0.142578125,0.20692711745456568,1.4282019620764888,0.14488645370134529,False,0.1300092014146485,-0.3574141888356974,34.66613295608111,1
0.06604684278947158,0.009748538322399377,145,0.9339531572105284,0.25987064555766803,RANDOM_40,0.310546875,0.15234375,0.22759619007090823,1.5419757596435426,0.14760036832454582,False,0.20165822357152347,0.087002055736122,29.01889124541603,1
0.07697871593299897,0.01133296042154946,146,0.923021284067001,0.6441400628722955,RANDOM_40,0.283203125,0.16015625,0.22902178093229048,1.5556220052911767,0.147221998758897,False,-0.048146873101898864,-0.040936751546467115,31.443148998527068,1
0.07788832287420322,0.010933434254710116,147,0.9221116771257968,2.384495291078629,RANDOM_40,0.287109375,0.146484375,0.23188670324724747,1.651929850401339,0.14037321451084028,False,-0.06077823673677858,-0.294183255955214,35.7901396463209,1
0.08588099810980744,0.011596717450637702,148,0.9141190018901926,0.5096832158189915,RANDOM_40,0.279296875,0.14453125,0.2153307561428611,1.5946598975101824,0.1350324018802173,False,-0.13034721051560133,-0.13088530224950137,31.26519577310824,1
0.07678986540097538,0.011471692386894446,149,0.9232101345990247,0.3171328272779297,RANDOM_40,0.28515625,0.146484375,0.23183074331735648,1.5518417836487335,0.14939070835705273,False,-0.10277742009186414,0.21709735602405456,32.34595167975931,1
0.07571053257582815,0.01191123888508118,150,0.9242894674241718,0.6280262586934171,RANDOM_40,0.279296875,0.14453125,0.22882943781833695,1.4544917429162587,0.1573260480389758,False,0.21761653148090104,0.6396362437026737,32.059666128318206,1
0.06568493950567839,0.010336382259566509,151,0.9343150604943216,0.8243668630261363,RANDOM_40,0.287109375,0.14453125,0.2225117830584121,1.4140027567155193,0.15736304756241634,False,0.17682334925893695,-0.38527392140296896,33.849341048076035,1
0.06746654415389655,0.012149209265703016,152,0.9325334558461035,0.468685720565329,RANDOM_40,0.29296875,0.12890625,0.22882506990390897,1.2707030016983754,0.18007753943924718,False,-0.08716954671691127,0.08692817794269557,29.57343194773822,1
0.07508290556855403,0.011727639567365035,153,0.924917094431446,0.4868721655107562,RANDOM_40,0.3046875,0.138671875,0.2256127517176204,1.4444220284032587,0.15619586746888983,False,-0.10874302981579667,-0.2376202846105708,30.26660028436963,1
0.07987261899546236,0.012204639244606547,154,0.9201273810045376,0.3637165906377229,RANDOM_40,0.314453125,0.193359375,0.21926294972760396,1.434954830897889,0.15280129033079415,False,0.2278735980071825,0.0011762967251626247,26.326694800037938,1
0.07775214498142895,0.010980567041966037,155,0.9222478550185711,0.3742785413247378,RANDOM_40,0.248046875,0.138671875,0.22353422967627598,1.5828204288245906,0.14122526194729082,False,-0.00612998468502414,0.16804613870597085,33.54086235131103,1
0.07262682027571951,0.012319441731324241,156,0.9273731797242805,0.5107028481558991,RANDOM_40,0.275390625,0.13671875,0.23372587852047028,1.3778844645151136,0.16962661568487886,False,-0.12829691871173549,0.3621396060018756,29.87376794781344,1
0.07505791632876085,0.012027301905031568,157,0.9249420836712392,0.6557157832811513,RANDOM_40,0.27734375,0.154296875,0.22688978806810473,1.4159347510468425,0.16024028501338666,False,-0.08378603078498971,0.13491330137917137,31.389399369476884,1
0.07046694779930857,0.010806219107665287,158,0.9295330522006915,0.7365825818141101,RANDOM_40,0.302734375,0.171875,0.20883663590906346,1.361815837210674,0.15335159880120874,False,-0.07559343805065857,-0.4086548943151539,33.446375362044634,1
0.07339154746451734,0.010743270135951555,159,0.9266084525354826,0.9082977217859063,RANDOM_40,0.294921875,0.134765625,0.21038238458197112,1.4372056709321956,0.14638293518944548,False,-0.3914160147960038,0.11899120807986541,38.46992817937294,1
0.0026312350642705962,0.00041093278782925656,0,0.9973687649357295,0.26378986637329405,RANDOM_40,0.296875,0.158203125,0.0035134060318533942,0.022496616039977848,0.1561748676160832,False,0.11074670570368116,0.3878386348614871,27.00009222235714,2
0.0025822218476149418,0.0004126369928726314,1,0.9974177781523851,0.5447638728684496,RANDOM_40,0.310546875,0.169921875,0.0029708901985581733,0.01859139560943332,0.15979920286623003,False,0.09958068286946975,-0.07907800454516993,26.231786289967392,2
0.00314107503494891,0.0005227413981458795,2,0.9968589249650511,0.4010879068972315,RANDOM_40,0.28125,0.16796875,0.004651445373023636,0.02794984095282206,0.16642117502117612,False,0.01138171723748102,0.21203014062118614,26.884577240491257,2
0.0032894511895975136,0.0005435582140180707,3,0.9967105488104024,0.15313239701272163,RANDOM_40,0.30859375,0.162109375,0.004939266015734418,0.029890955655130627,0.16524282705182158,False,-0.15442116833913433,-0.13861380324501113,30.41931539591977,2
0.004609725951702083,0.0007093264647703771,4,0.9953902740482979,0.676546652869324,RANDOM_40,0.3046875,0.154296875,0.0067965525315258,0.044169005588735766,0.15387605948862693,False,0.05085025662294394,-0.027152093526791488,31.237487193641797,2
0.004608328647029843,0.0007311717091002307,5,0.9953916713529701,0.9883742331458434,RANDOM_40,0.326171875,0.171875,0.007405630300221806,0.04667518974964344,0.15866310003117615,False,0.021703758953823704,0.1796644498922222,31.12071614745438,2
0.005226992318972933,0.0008950023139635965,6,0.994773007681027,0.21236737653881477,RANDOM_40,0.30078125,0.146484375,0.007906308666272595,0.04617442214983692,0.17122701916261054,False,-0.3308870463932718,-0.37228377962651127,28.658497847430258,2
0.005186753373818515,0.0008382426786053856,7,0.9948132466261815,0.7379342038427934,RANDOM_40,0.251953125,0.1328125,0.007847039035019744,0.04855474104120943,0.16161221060492933,False,-0.26185923390096133,0.03978353532759173,31.665851886945354,2
0.005233744526116047,0.0008396773754680827,8,0.994766255473884,-0.12686437247725468,RANDOM_40,0.326171875,0.169921875,0.008006419214970951,0.04990434893733464,0.16043530043893944,False,0.06910685658112015,-0.09156340885003847,26.96504914651064,2
0.004884368514652959,0.0007675645392470676,9,0.9951156314853471,-0.043925889614470304,RANDOM_40,0.296875,0.15234375,0.008037587098720976,0.051146887787812234,0.157147139275916,False,-0.08845950974982547,-0.3355759359252273,28.828834575449758,2
0.006278984537914827,0.0010707519789643256,10,0.9937210154620851,0.2998064661544202,RANDOM_40,0.30078125,0.15234375,0.008800942466585452,0.051609506918883934,0.17052948171774113,False,0.1330167123976804,0.07706532917724829,27.64444008638416,2
0.005913202174089651,0.0010505675405223852,11,0.9940867978259104,0.1771612714143238,RANDOM_40,0.287109375,0.158203125,0.01009801693757269,0.05683748393707071,0.1776647423160569,False,-0.321341364740409,-0.17893595638163384,30.946235866874954,2
0.007225124508673688,0.0012660106693456307,12,0.9927748754913263,0.9196384252434249,RANDOM_40,0.30859375,0.126953125,0.009735702871696244,0.05556166873681656,0.17522337059047188,False,-0.23299603944961592,-0.1146771102221063,29.200668536536014,2
0.007950319787677303,0.0012783172905824927,13,0.9920496802123226,0.33723947787423914,RANDOM_40,0.294921875,0.15234375,0.011856892301627439,0.07374232217654894,0.16078816006418215,False,-0.08795667559537837,0.48423520356150057,30.072174197158276,2
0.007919161321280335,0.0012619054659872813,14,0.9920808386787197,0.583821194597157,RANDOM_40,0.298828125,0.140625,0.01134896422128167,0.07122108661876106,0.15934837223182896,False,-0.160313022687454,-0.060483810617897926,31.900394120284858,2
0.009006385068639692,0.0013819368030078244,15,0.9909936149313603,0.39517192205867424,RANDOM_40,0.3203125,0.1640625,0.01264729018555251,0.08242516245170765,0.15343967557191618,False,0.10015396810513866,0.09004334862177191,25.850594060813606,2
0.00964968243091108,0.0015455647579152615,16,0.9903503175690889,0.4903765969385012,RANDOM_40,0.291015625,0.166015625,0.014422109800985555,0.0900439653858043,0.16016742198316428,False,-0.12944726345693167,-0.38374246461143546,30.123468633976813,2
0.010887090717077974,0.0016872656493856816,17,0.9891129092829221,0.43348257528825407,RANDOM_40,0.306640625,0.16796875,0.0163804410098298,0.10569488410120344,0.15497856068554308,False,0.07423802021974196,0.08734239219055628,25.514033504406335,2
0.011176252780298086,0.0017804746308797516,18,0.9888237472197019,0.7017698508863957,RANDOM_40,0.31640625,0.1640625,0.017727834270356253,0.1112797417140587,0.15930872948922903,False,-0.23384652615344492,-0.3726114693043441,32.592206323733315,2
0.01285987512282475,0.0022171658138675702,19,0.9871401248771753,0.16919225062388943,RANDOM_40,0.30078125,0.16015625,0.022183718753766686,0.12866870450057583,0.17240959128229513,False,0.10654174976672778,-0.25688438669471725,31.80571559573472,2
0.01306486599090025,0.00241171182361358,20,0.9869351340090997,0.04896562915323166,RANDOM_40,0.283203125,0.171875,0.025260388024878264,0.1368420477072946,0.18459522089957528,False,-0.04013703312054328,0.07354148897546506,29.770951388270205,2
0.018556946961868496,0.0028994359227477603,21,0.9814430530381315,0.5964351724560082,RANDOM_40,0.3125,0.171875,0.02751195261770867,0.17608178250769152,0.15624530957089164,False,-0.009884852108272009,0.12576357058039955,29.86203728402838,2
0.01689291336563859,0.0027913155986579534,22,0.9831070866343614,0.17011145190863042,RANDOM_40,0.251953125,0.13671875,0.03029719714420077,0.18335724087406327,0.16523589142034503,False,0.3583283935810834,-0.05027421804662331,31.950455401207375,2
0.019601969255114145,0.003559074289918436,23,0.9803980307448859,1.0377381769648117,RANDOM_40,0.3125,0.15625,0.03413723046389558,0.18801432268595955,0.18156718050100373,False,-0.05458634880021572,0.16114973572840313,29.244336112783486,2
0.021889300793165638,0.00331805410373634,24,0.9781106992068344,0.21030195461293566,RANDOM_40,0.29296875,0.16015625,0.03409545542572766,0.2249287251384219,0.1515833755992935,False,-0.02947483493985706,0.1651860957406161,30.22743709827294,2
0.026547345408401573,0.004458131206729097,25,0.9734526545915985,0.5489332601569075,RANDOM_40,0.306640625,0.16796875,0.046495288767162614,0.276870830742296,0.16793133694332427,False,0.22656376286154228,0.13532083258674185,27.649368228415664,2
0.026214834453973424,0.004251818254870697,26,0.9737851655460266,0.09836262252281092,RANDOM_40,0.267578125,0.119140625,0.04911559319283975,0.302825066237022,0.16219130669452853,False,0.00459716619299716,0.0027783617004176475,28.404752617070855,2
0.03951400488906719,0.0060801548961463055,27,0.9604859951109328,0.3329309104338791,RANDOM_40,0.291015625,0.142578125,0.06579879387436752,0.4276163859730589,0.1538734155957088,False,-0.06836723651809924,-0.15640026996199996,29.567769328522118,2
0.0468968273692442,0.007218880355115515,28,0.9531031726307558,0.8569954894014775,RANDOM_40,0.3203125,0.16015625,0.08396884275279416,0.5454962721722497,0.15393110280738925,False,0.046373029426288154,0.046612257749658687,28.18509027171507,2
0.051530240897150796,0.008539768996591722,29,0.9484697591028493,0.0712845103369446,RANDOM_40,0.3125,0.158203125,0.09638228060677805,0.5815850686202708,0.1657234440963753,False,0.0922143308978706,0.02078965412054866,24.681676847457144,2
0.05970603612801385,0.009736569489300581,30,0.9402939638719862,0.13244441833815657,RANDOM_40,0.318359375,0.18359375,0.12357123849913006,0.7577565012317766,0.16307512808964084,False,-0.16430360535133742,-0.2888687685917637,26.297087249900063,2
0.05621538799274168,0.009750684143831763,31,0.9437846120072583,0.5431291784555521,RANDOM_40,0.298828125,0.162109375,0.12126251939042712,0.6991119265023583,0.1734522253068988,False,0.17240231099184175,-0.05319364556901118,28.469633174745283,2
0.069488717957629,0.011365320870991407,32,0.930511282042371,0.30543359042281404,RANDOM_40,0.3125,0.162109375,0.14130274651472502,0.863939242072939,0.16355634705940975,False,0.052255338902980925,0.18503203426601758,29.74923136386393,2
0.07153987312756785,0.009524547815794655,33,0.9284601268724322,-0.09615450794407243,RANDOM_40,0.232421875,0.13671875,0.15325162878842294,1.1510889852362174,0.13313621340662368,False,0.23797202633396775,-0.09406195119381025,32.39976520111162,2
0.06738714669454315,0.009832088441264774,34,0.9326128533054568,0.1883288587343639,RANDOM_40,0.27734375,0.142578125,0.15167675043257597,1.0395617871635823,0.14590450736595667,False,0.021083621824302907,0.06069637119043314,30.942860707364076,2
0.06909512875432484,0.010459209279129677,35,0.9309048712456751,0.23842167654726065,RANDOM_40,0.291015625,0.14453125,0.15414315253665747,1.0182931316203787,0.15137404716790556,False,-0.10869489083282224,-0.053869229432374814,29.91113466623637,2
0.07050603480563868,0.009847199246059896,36,0.9294939651943613,0.16565484328233993,RANDOM_40,0.3046875,0.140625,0.15478813000231995,1.1082843972929715,0.13966462974701807,False,0.007783453477928734,0.6537162368151261,30.84990112690366,2
0.07762524341431311,0.010684068129136672,37,0.9223747565856869,0.5622476103231042,RANDOM_40,0.3203125,0.150390625,0.16514955112289004,1.1998963270102987,0.13763651692674325,False,-0.11632997939971715,-0.0777484661470925,28.67679680747214,2
0.07953819859156151,0.011297358567816156,38,0.9204618014084385,0.6194477531661193,RANDOM_40,0.275390625,0.154296875,0.17149781538251893,1.2074173990345918,0.14203689256063604,False,0.20506384755855478,-0.05559662823866118,32.346828981909454,2
0.05818436716325649,0.00975082793672766,39,0.9418156328367435,0.1887758357419842,RANDOM_40,0.28125,0.13671875,0.1620697678617001,0.9670898656523266,0.1675850131594337,False,-0.011063583552952228,-0.10423141995366178,28.60575921712801,2
0.07119033399176308,0.009393096679941504,40,0.9288096660082369,0.2087374917923892,RANDOM_40,0.291015625,0.14453125,0.16585356346346775,1.2570051154590982,0.13194342761516348,False,-0.08936015666040496,-0.3355947633862099,29.817634980815754,2
0.07875038480962644,0.010829052370007237,41,0.9212496151903735,0.1022324650417401,RANDOM_40,0.26953125,0.154296875,0.15472241171234938,1.1251630377896882,0.1375111041829918,False,0.03375672488020202,0.11656649195010252,26.67413393239646,2
0.08283158687216466,0.010323977218907198,42,0.9171684131278354,0.429049677799922,RANDOM_40,0.279296875,0.15625,0.17459592341702468,1.4008222888711401,0.1246381677419794,False,-0.007824934279556592,-0.10435250331180866,29.715620191652974,2
0.07638458785057999,0.009846911445172381,43,0.92361541214942,0.29782947956406414,RANDOM_40,0.326171875,0.1796875,0.1667490498911332,1.2935078700900242,0.12891228089669682,False,-0.1831123797040277,0.3593559773534743,26.312068725522025,2
0.07004843116569207,0.010055749649305739,44,0.929951568834308,0.42300523950312385,RANDOM_40,0.328125,0.16796875,0.15971037137861357,1.1125437034656414,0.1435542449982918,False,-0.04028285399391379,-0.3109414313134408,25.55911694649261,2
0.08662851491592914,0.009715027333822603,45,0.9133714850840708,0.6016975316391577,RANDOM_40,0.26953125,0.1484375,0.1698710196616894,1.514733171085843,0.11214583723674358,False,-0.12274783874377188,-0.1229722463581295,26.43148457616289,2
0.07406591866724659,0.00903812676461437,46,0.9259340813327535,0.4562257524489115,RANDOM_40,0.2890625,0.138671875,0.16894386220041568,1.3844663482765827,0.12202814637619838,False,0.09153035681520921,-0.0759302484775799,32.64104998243777,2
0.06943207494761071,0.009425446266820414,47,0.9305679250523893,1.0822878593315393,RANDOM_40,0.337890625,0.1953125,0.1656803417798013,1.2204758885842686,0.13575060624260893,False,-0.11424698786961851,-0.3419213574156693,31.03168789854104,2
0.0800736009461737,0.010494487630531374,48,0.9199263990538263,0.9948647261983989,RANDOM_40,0.294921875,0.146484375,0.17154833351295748,1.3089245787221102,0.1310605181548645,False,0.016326885210827355,-0.22297798545604033,32.2737639789291,2
0.07502753828900538,0.010153582508563467,49,0.9249724617109947,0.2161771735945588,RANDOM_40,0.3203125,0.17578125,0.1677293180475746,1.239396815989788,0.13533140950795908,False,-0.30963936579621176,-0.2925713751628453,28.411371205581936,2
0.07568256010076915,0.010365969054594503,50,0.9243174398992309,0.29740425773368884,RANDOM_40,0.322265625,0.177734375,0.17815952165016688,1.3007533240548044,0.13696641657988992,False,-0.19597298597270224,-0.11816266174770328,26.977946862587984,2
0.07744880609656596,0.009175749444932602,51,0.9225511939034341,1.1426184547572653,RANDOM_40,0.30078125,0.162109375,0.17706530170565246,1.4945369095495997,0.11847502766526766,False,0.05803382938532574,0.22732899242830354,32.770382046175115,2
0.07985795567066992,0.010072194987144433,52,0.9201420443293301,0.44675901215040303,RANDOM_40,0.337890625,0.19140625,0.18074962996927496,1.4330834496353029,0.12612638155529107,False,-0.06518790506826981,-0.33206098820851826,27.200985240565696,2
0.07545181646061667,0.009451897997366222,53,0.9245481835393833,0.7622210084125132,RANDOM_40,0.3046875,0.16796875,0.18587161275649444,1.4837602791365005,0.12527064874971958,False,-0.07364118590543145,0.09386807648164824,31.812417443200058,2
0.07467374268527183,0.009733996666710723,54,0.9253262573147282,0.3907365142840087,RANDOM_40,0.3359375,0.16796875,0.1722340008009861,1.3212822952212702,0.130353673415523,False,-0.04045386156864488,0.19129543958243567,24.743622248304526,2
0.07979903796175886,0.010044155806992786,55,0.9202009620382412,0.3026382246145536,RANDOM_40,0.31640625,0.16015625,0.18235399820654885,1.4487702007999477,0.12586813154071014,False,0.034186664120592875,-0.053823150627293204,27.6909503807213,2
0.08104868375795064,0.009550531732408813,56,0.9189513162420494,0.4887183911455031,RANDOM_40,0.3203125,0.181640625,0.18065536437725752,1.5330957382094101,0.11783697513128254,False,-0.06519254523814479,-0.14675942971089,28.102439229694706,2
0.08221154822170855,0.009345471297548084,57,0.9177884517782915,0.34098269569819095,RANDOM_40,0.310546875,0.177734375,0.1800134990658984,1.583567910897909,0.11367589468507718,False,-0.11495820136653642,0.6068123025511449,29.860615498594075,2
0.08396763097743232,0.009198341006699137,58,0.9160323690225677,-0.06883808685935966,RANDOM_40,0.28515625,0.15234375,0.1776027921754929,1.6212581924384366,0.10954627276755423,False,0.08399054211434309,0.05175171361789899,30.082678868831092,2
0.07416307541453718,0.010562022626675306,59,0.9258369245854629,0.2886370950505257,RANDOM_40,0.302734375,0.185546875,0.18951067525001455,1.3306821048584332,0.14241618983083565,False,-0.15734296107584986,-0.1583551913054606,30.137769000508555,2
0.06922467981604474,0.009059802672083953,60,0.9307753201839553,0.19689972823756818,RANDOM_40,0.27734375,0.150390625,0.18445075307069866,1.4093622990808918,0.13087532793447593,False,-0.005909681806967368,0.10579584821770438,36.214369051785326,2
0.07646615638651869,0.010666502088246146,61,0.9235338436134813,0.12256666049249887,RANDOM_40,0.275390625,0.150390625,0.18636890227912284,1.3360437666780085,0.13949311162351946,False,0.03557034506629092,0.024914071585290687,26.088054929473447,2
0.0706582985231341,0.010074340889150029,62,0.9293417014768659,0.4460487047617283,RANDOM_40,0.29296875,0.146484375,0.19739388684100845,1.3844594238492636,0.14257831139043928,False,0.014806009820810762,-0.3996521154838034,34.09632089511423,2
0.08226269046857482,0.010183563856596013,63,0.9177373095314252,0.3823735321817976,RANDOM_40,0.287109375,0.14453125,0.18908882732944288,1.5274569780001552,0.12379322629237657,False,-0.20415960788713516,0.10795427586129497,28.897179326797197,2
0.07606412775174234,0.010549260254042512,64,0.9239358722482577,1.0295412318811756,RANDOM_40,0.322265625,0.173828125,0.20051611972314903,1.4457965183919528,0.13868903208189182,False,0.03117298566954456,0.03951832971839122,32.209653726464445,2
0.0756219089068181,0.008951665758438232,65,0.9243780910931819,0.2894141106805552,RANDOM_40,0.25,0.11328125,0.18929401013686323,1.5991185079360721,0.11837397240882326,False,-0.020449863518108277,-0.15744571777860727,39.07853038276138,2
0.07642162249803573,0.009537228505736323,66,0.9235783775019643,0.7349539107824281,RANDOM_40,0.33984375,0.185546875,0.184545112983195,1.478756323157871,0.12479751402793703,False,-0.1975448889066591,0.14023285950691905,33.78006471201705,2
0.05932664575913907,0.010384953500112527,67,0.940673354240861,0.7944246010255691,RANDOM_40,0.31640625,0.158203125,0.19386821615568633,1.1075207013396813,0.1750470360700067,False,-0.12067823751306458,0.5064830452630004,27.949483848375117,2
0.06591388061285687,0.009120439076427308,68,0.9340861193871431,0.27571577329626784,RANDOM_40,0.30078125,0.1484375,0.17659569309510792,1.2762661242374485,0.1383690201764318,False,-0.24011497794993497,-0.1592863886283799,29.769133238103848,2
0.06687083017371516,0.008946636893050301,69,0.9331291698262848,0.634201800908901,RANDOM_40,0.302734375,0.1640625,0.1832011599161081,1.3693205389719196,0.13378982838719033,False,0.020509309070977824,-0.14320994652354097,33.47132567916994,2
