source_dataset_id,canonical_ensembl_gene_id,canonical_hgnc_symbol,feature_universe_hash,measurement_status,measured_gene,measured_zero_distinct_from_unmeasured
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000143702,CEP170,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000143748,NVL,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000143756,FBXO28,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000143776,CDC42BPA,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000143786,CNIH3,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000143797,MBOAT2,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000143847,PPFIA4,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000143850,PLEKHA6,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000143870,PDIA6,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000143889,HNRNPLL,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000143919,CAMKMT,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000143924,EML4,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000143933,CALM2,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000143951,WDPCP,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000143952,VPS54,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000143970,ASXL2,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144021,CIAO1,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144028,SNRNP200,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144029,MRPS5,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144036,EXOC6B,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144040,SFXN5,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144161,ZC3H8,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144218,AFF3,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144224,UBXN4,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144228,SPOPL,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144283,PKP4,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144285,SCN1A,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144290,SLC4A10,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144331,ZNF385B,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144339,TMEFF2,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144357,UBR3,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144369,FAM171B,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144381,HSPD1,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144406,UNC80,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144426,NBEAL1,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144445,KANSL1L,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144451,SPAG16,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144455,SUMF1,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144460,NYAP2,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144468,RHBDD1,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144504,ANKMY1,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144535,DIS3L2,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144559,TAMM41,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144560,VGLL4,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144566,RAB5A,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144619,CNTN4,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144635,DYNC1LI1,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144642,RBMS3,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144645,OSBPL10,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144668,ITGA9,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144674,GOLGA4,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144677,CTDSPL,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144711,IQSEC1,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144713,RPL32,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144724,PTPRG,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144741,SLC25A26,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144744,UBA3,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144746,ARL6IP5,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144747,TMF1,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144749,LRIG1,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144815,NXPE3,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144847,IGSF11,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144868,TMEM108,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144893,MED12L,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144909,OSBPL11,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144935,TRPC1,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000144959,NCEH1,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145012,LPP,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145087,STXBP5L,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145147,SLIT2,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145216,FIP1L1,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145242,EPHA5,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145246,ATP10D,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145284,SCD5,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145332,KLHL8,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145335,SNCA,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145348,TBCK,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145349,CAMK2D,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145362,ANK2,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145390,USP53,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145391,SETD7,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145428,RNF175,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145431,PDGFC,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145439,CBR4,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145526,CDH18,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145592,RPL37,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145675,PIK3R1,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145685,LHFPL2,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145687,SSBP2,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145725,PPIP5K2,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145740,SLC30A5,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145743,FBXL17,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145781,COMMD10,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145782,ATG12,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145808,ADAMTS19,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145819,ARHGAP26,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145833,DDX46,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145860,RNF145,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145864,GABRB2,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145868,FBXO38,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145907,G3BP1,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145916,RMND5B,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145934,TENM2,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145982,FARS2,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145990,GFOD1,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000145996,CDKAL1,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000146021,KLHL3,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000146067,FAM193B,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000146151,HMGCLL1,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000146243,IRAK1BP1,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000146247,PHIP,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000146267,FAXC,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000146282,RARS2,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000146350,TBC1D32,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000146352,CLVS2,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000146373,RNF217,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000146414,SHPRH,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000146416,AIG1,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000146426,TIAM2,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000146433,TMEM181,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000146457,WTAP,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000146463,ZMYM4,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000146535,GNA12,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
NPH52::ExN_data_arranged_updatedId_final_batches.qs,ENSG00000146540,C7orf50,8b9311de072eca3328e83a59fb921a35a03a78425d1a03220aee9f8285f81f9f,measured_value_requires_runtime_zero_nonzero_resolution,True,True
