stratum_type,stratum_key,mask_fraction,n_mask_evaluations,n_unique_cells,visible_measured_genes_p05,visible_measured_genes_p25,visible_measured_genes_p50,visible_measured_genes_p75,visible_measured_genes_p95,visible_detected_genes_p05,visible_detected_genes_p25,visible_detected_genes_p50,visible_detected_genes_p75,visible_detected_genes_p95,fraction_detected_genes_retained_p05,fraction_detected_genes_retained_p25,fraction_detected_genes_retained_p50,fraction_detected_genes_retained_p75,fraction_detected_genes_retained_p95,fraction_transformed_signal_retained_p05,fraction_transformed_signal_retained_p25,fraction_transformed_signal_retained_p50,fraction_transformed_signal_retained_p75,fraction_transformed_signal_retained_p95,fraction_raw_vocab_count_mass_retained_p05,fraction_raw_vocab_count_mass_retained_p25,fraction_raw_vocab_count_mass_retained_p50,fraction_raw_vocab_count_mass_retained_p75,fraction_raw_vocab_count_mass_retained_p95,fraction_cells_below_100_visible_detected,fraction_cells_below_250_visible_detected,fraction_cells_below_500_visible_detected
broad_cell_class,VLMCSubclass,0.15,222,74,3482.0,3482.0,3482.0,3482.0,3482.0,282.1,535.25,1417.5,2697.25,3323.6999999999985,0.833766816732649,0.8463996435178918,0.8499624812406203,0.8539230885358602,0.8660320675105485,0.8331508860248202,0.8439503699294545,0.8493467154307295,0.8559383415113537,0.8678262736841317,0.7794994017816999,0.8425666375381602,0.8568138782746616,0.8670282674310686,0.8843604503478475,0.013513513513513514,0.04054054054054054,0.22072072072072071
broad_cell_class,VLMCSubclass,0.25,222,74,3072.0,3072.0,3072.0,3072.0,3072.0,245.2,473.75,1259.5,2373.75,2935.5999999999985,0.7291948198198198,0.7448011816676544,0.749963050546852,0.7547719678397681,0.7688322740548769,0.7284484049962939,0.7429971761911787,0.7493298318756836,0.7564262028404443,0.7698331985485143,0.681979523193767,0.7276969054348252,0.7566015879934784,0.7725365364395158,0.7971625547834104,0.013513513513513514,0.05855855855855856,0.26576576576576577
broad_cell_class,VLMCSubclass,0.4,222,74,2458.0,2458.0,2458.0,2458.0,2458.0,200.15,375.75,1006.5,1894.25,2347.249999999999,0.5790491118077324,0.5949821400131959,0.6,0.6055738557558946,0.6278472443453329,0.576867163125144,0.5937233209724977,0.5996857517305001,0.6072204427184638,0.6269071563604354,0.5337514990534902,0.572509921348655,0.6059416732266043,0.6310370308354785,0.662581738694424,0.013513513513513514,0.12162162162162163,0.34234234234234234
broad_cell_class,VLMCSubclass,0.5,222,74,2048.0,2048.0,2048.0,2048.0,2048.0,171.05,311.25,838.5,1584.25,1952.3499999999992,0.47902940882134104,0.49534093649528554,0.5003481179784272,0.5062610990828813,0.5269238098581308,0.474492403108514,0.49299844837265683,0.5003872152395618,0.5084002939004371,0.5275612853557409,0.4340751043115438,0.46706140191078893,0.5060076880438245,0.5308416311526731,0.5683426588692427,0.013513513513513514,0.14864864864864866,0.38288288288288286
broad_cell_class,VLMCSubclass,0.6,222,74,1639.0,1639.0,1639.0,1639.0,1639.0,134.05,254.0,685.5,1269.75,1563.2999999999993,0.37737168491885476,0.3954505694176134,0.4004710768739239,0.4052930622009569,0.42509502324309545,0.3766002243234902,0.39296044046105705,0.4006773391824232,0.4085950064418671,0.4286367959044644,0.33268853299695844,0.36415425061283047,0.3951567686704565,0.4325616735587259,0.4744569646699428,0.018018018018018018,0.23873873873873874,0.4369369369369369
broad_cell_class,VLMCSubclass,0.7,222,74,1229.0,1229.0,1229.0,1229.0,1229.0,101.2,195.75,517.0,947.0,1170.0999999999995,0.2801279989106476,0.2966152533969954,0.30061229320310945,0.30575252439781125,0.32798285938245125,0.27973558382778796,0.29496352210423044,0.3011499926939457,0.3074692789296869,0.32664723196696854,0.2489708123990678,0.272311788069774,0.2945019436842846,0.32493991773351205,0.3708070715231766,0.04054054054054054,0.3333333333333333,0.4954954954954955
broad_cell_class,VipSubclass,0.15,222,74,3482.0,3482.0,3482.0,3482.0,3482.0,1081.4,1964.25,2344.0,2851.0,3311.2499999999995,0.8435328970292654,0.8479049230280757,0.8498256399194708,0.8518825357205653,0.8567926231946603,0.8403618903451765,0.845307300870547,0.8497989830391665,0.8542082421894613,0.8611301040138611,0.7977976846098974,0.8423394968515141,0.8552490355614399,0.8660108412150189,0.8769619947924822,0.0,0.0,0.0
broad_cell_class,VipSubclass,0.25,222,74,3072.0,3072.0,3072.0,3072.0,3072.0,949.6,1735.25,2075.5,2516.0,2922.45,0.7430092812946216,0.7481793253175042,0.7505630908769094,0.7532776939391468,0.759729070981021,0.738497067070817,0.7457850234436336,0.7509178183878131,0.755489130310568,0.7623424553951351,0.6884886467470055,0.7353887244240374,0.7562864149873019,0.7707421274488282,0.7875308666482568,0.0,0.0,0.0
broad_cell_class,VipSubclass,0.4,222,74,2458.0,2458.0,2458.0,2458.0,2458.0,764.15,1384.5,1662.5,2007.75,2333.7,0.5923388399181022,0.5979918276381382,0.600994209279093,0.604565844064427,0.612144555000049,0.588211306754692,0.5959151209351453,0.6010358921870664,0.6064451120259275,0.6159652731198992,0.5383313459937256,0.5797526343913375,0.6042326742559554,0.6223004548745632,0.6427063408763946,0.0,0.0,0.0
broad_cell_class,VipSubclass,0.5,222,74,2048.0,2048.0,2048.0,2048.0,2048.0,637.35,1150.25,1384.0,1666.75,1940.4499999999998,0.49119477602974015,0.49709600877211224,0.5005962114015621,0.5047166174628382,0.5113458149825344,0.48738691626053543,0.4951123624656806,0.5002143585029439,0.505858177301955,0.5149787936394697,0.4442933771013683,0.4759861293392539,0.4985940050635106,0.5238846639302139,0.5485692239749512,0.0,0.0,0.013513513513513514
broad_cell_class,VipSubclass,0.6,222,74,1639.0,1639.0,1639.0,1639.0,1639.0,524.15,921.5,1111.5,1326.0,1550.8,0.39117311235890834,0.39802668274487957,0.4006276322311473,0.4048645600106621,0.41330991216302343,0.3879628281130925,0.3960885122125505,0.40068396725601696,0.40634942871416585,0.41444788422001966,0.3551601273962236,0.3760094145068752,0.3947967664807014,0.41509076676420975,0.44703991817580696,0.0,0.0,0.04504504504504504
broad_cell_class,VipSubclass,0.7,222,74,1229.0,1229.0,1229.0,1229.0,1229.0,386.05,692.25,831.0,994.0,1161.6499999999999,0.2918360306811447,0.29739009866946464,0.3001417972223074,0.30350559532797083,0.3088983878250894,0.28611354986040627,0.2955775706040641,0.30065071730957804,0.30579198138108876,0.3117963151573914,0.26357642370593487,0.27660060874008574,0.29200816680853303,0.3118172641099043,0.3415918741912723,0.0,0.0,0.1036036036036036
source_x_broad_cell_class,HVS|Neuronal: GABAergic,0.15,3276,1092,3482.0,3482.0,3482.0,3482.0,3482.0,1163.25,1795.75,2173.5,2500.25,2856.25,0.8422123286741647,0.8471991938438989,0.8500683857780004,0.8530057879721631,0.8579979555545558,0.8393408969453686,0.845820815386588,0.8501733133605023,0.8542446945079615,0.860554377745217,0.7630600766965591,0.8436018013361699,0.860259303210057,0.8726876719600591,0.888457555523789,0.0,0.0,0.00030525030525030525
source_x_broad_cell_class,HVS|Neuronal: GABAergic,0.25,3276,1092,3072.0,3072.0,3072.0,3072.0,3072.0,1026.75,1585.75,1921.0,2206.0,2521.25,0.740664156637093,0.7466366108257515,0.75,0.7536428283292772,0.76,0.73711674096633,0.7449506407652046,0.7501840992439125,0.7554374973022824,0.7630654458353979,0.6507045549514702,0.7334500323184968,0.7628100505260542,0.7820133832976677,0.8063230922133705,0.0,0.0,0.002136752136752137
source_x_broad_cell_class,HVS|Neuronal: GABAergic,0.4,3276,1092,2458.0,2458.0,2458.0,2458.0,2458.0,821.75,1266.75,1536.0,1764.0,2016.0,0.5891136081537036,0.5962469868939866,0.6000805506641942,0.6040691668055547,0.6112323017813102,0.5854131223745052,0.5941445138775607,0.5999828405709167,0.6058790958367251,0.6151136286905685,0.5050777656452703,0.5639587888957317,0.610402582932932,0.6392875184673492,0.6786827687566552,0.0,0.0,0.007020757020757021
source_x_broad_cell_class,HVS|Neuronal: GABAergic,0.5,3276,1092,2048.0,2048.0,2048.0,2048.0,2048.0,687.25,1055.75,1280.0,1470.0,1679.25,0.4889881372096747,0.49588705727426813,0.5,0.5038849321134261,0.5114516231115603,0.485415455641381,0.4936165816930369,0.49980560216010306,0.5055889542180196,0.5151928028550328,0.41322646325158413,0.45842545994878586,0.5013756807322155,0.5421057184529364,0.5889085254451584,0.0,0.0,0.017094017094017096
source_x_broad_cell_class,HVS|Neuronal: GABAergic,0.6,3276,1092,1639.0,1639.0,1639.0,1639.0,1639.0,548.75,847.0,1024.0,1175.0,1344.0,0.38881630757742613,0.3961859271632726,0.4,0.40400271370420626,0.4109319510707752,0.38525119057786394,0.3940739844145434,0.39971666381221016,0.40572380286486825,0.4147529424886559,0.32341647415159447,0.36010877469422786,0.39106546310224466,0.4372119619440702,0.49768747909319555,0.0,0.0006105006105006105,0.033577533577533576
source_x_broad_cell_class,HVS|Neuronal: GABAergic,0.7,3276,1092,1229.0,1229.0,1229.0,1229.0,1229.0,409.0,634.75,768.0,880.25,1009.0,0.2895379020296104,0.29629311004052916,0.29989082344978035,0.30342428222460177,0.3101606118176179,0.2865412866154591,0.2941833666802435,0.2996254278927807,0.30549167952957357,0.31308392144701874,0.23721784485196737,0.26464024788312007,0.28769852409451746,0.3266700513372246,0.39890115343779586,0.0,0.007326007326007326,0.09554334554334554
source_x_broad_cell_class,HVS|Neuronal: Glutamatergic,0.15,3288,1096,3482.0,3482.0,3482.0,3482.0,3482.0,1629.35,2217.75,2600.0,2881.25,3155.6499999999996,0.8436721263789648,0.847854991394148,0.8500224181883163,0.852115001744921,0.8563627445637364,0.8408081488117674,0.8462447185117093,0.850138854773141,0.853982115300411,0.8598021196054247,0.7627065604876723,0.8448465556463666,0.860340042764997,0.8717025182913811,0.8860544041628354,0.0,0.0,0.0
source_x_broad_cell_class,HVS|Neuronal: Glutamatergic,0.25,3288,1096,3072.0,3072.0,3072.0,3072.0,3072.0,1441.4,1957.0,2294.0,2541.25,2786.6499999999996,0.7427698404042608,0.7473233727966714,0.7498468889293102,0.7524093622619026,0.7574750971302695,0.7388986233836851,0.7454430527571145,0.750063623182991,0.7547009550023398,0.7611891760429909,0.6514765060277049,0.7317558410702715,0.7630372493460525,0.7806895150630246,0.8028140821487325,0.0,0.0,0.0009124087591240876
source_x_broad_cell_class,HVS|Neuronal: Glutamatergic,0.4,3288,1096,2458.0,2458.0,2458.0,2458.0,2458.0,1151.0,1565.75,1834.0,2034.25,2226.0,0.5921502102818405,0.5971747722491704,0.5999353640988665,0.6027284494421552,0.6081358635922999,0.587467632336764,0.5949247984091433,0.6000610870585052,0.6052457851104945,0.6129280933581281,0.5053338194343628,0.5616810059527844,0.6081976452041393,0.6390978692019241,0.673356267427946,0.0,0.0,0.0018248175182481751
source_x_broad_cell_class,HVS|Neuronal: Glutamatergic,0.5,3288,1096,2048.0,2048.0,2048.0,2048.0,2048.0,955.35,1307.0,1531.0,1695.25,1852.0,0.4917353128138142,0.4969190479309844,0.4998560636601346,0.5028541856395597,0.5084571925249891,0.48713435331319554,0.4948991841022688,0.49997740382196715,0.5053926251767833,0.5129311119972756,0.41430683817187164,0.4612763978755503,0.5009318774203526,0.5400923126632685,0.5854242785783005,0.0,0.0,0.0033454987834549877
source_x_broad_cell_class,HVS|Neuronal: Glutamatergic,0.6,3288,1096,1639.0,1639.0,1639.0,1639.0,1639.0,762.0500000000001,1045.0,1224.0,1356.0,1484.0,0.39201956055838505,0.3971902433158296,0.40005707183462214,0.4029087862618841,0.40820120587099945,0.3876610088881061,0.3950726160689248,0.40008466860716807,0.40555546381162244,0.413107826706886,0.3248103449568312,0.36201934365826755,0.3909404909536074,0.43812548982714883,0.4942396476878519,0.0,0.00030413625304136254,0.0072992700729927005
source_x_broad_cell_class,HVS|Neuronal: Glutamatergic,0.7,3288,1096,1229.0,1229.0,1229.0,1229.0,1229.0,576.35,782.0,918.0,1018.0,1112.6499999999996,0.29219133063950803,0.29721108364315885,0.2999357565281584,0.30263618325875075,0.3072808425451874,0.28801341360700544,0.2951613915770023,0.2999595914519223,0.3047043681401499,0.3118182751981357,0.2397169153699831,0.26587879340465687,0.2874115819597855,0.326541490306546,0.39942141419586785,0.0,0.0015206812652068127,0.025547445255474453
source_x_broad_cell_class,HVS|Non-neuronal and Non-neural,0.15,1887,629,3482.0,3482.0,3482.0,3482.0,3482.0,615.0,884.0,1166.0,1537.0,2240.0999999999995,0.8365528046697164,0.8451783866867666,0.8504273504273504,0.8553866613910137,0.8639160225977377,0.835338584657445,0.8442357288129906,0.8504277604948564,0.8561103949641786,0.8654948693699146,0.7525320887981352,0.8458066779741745,0.8612021857923498,0.8735633797798035,0.8901199937525694,0.0,0.0,0.005829358770535241
source_x_broad_cell_class,HVS|Non-neuronal and Non-neural,0.25,1887,629,3072.0,3072.0,3072.0,3072.0,3072.0,543.0,781.0,1030.0,1356.0,1984.3999999999996,0.7339277681382944,0.7438045853073192,0.7499206601079023,0.7566160157962036,0.7672287161008637,0.7317068206567899,0.7428423673653036,0.7499837690840759,0.7573165782707751,0.7684407418469218,0.6316837948794615,0.7294467508260611,0.7640878701050621,0.7826954440294244,0.8080860311593396,0.0,0.0,0.0296767355590885
source_x_broad_cell_class,HVS|Non-neuronal and Non-neural,0.4,1887,629,2458.0,2458.0,2458.0,2458.0,2458.0,430.6,624.5,821.0,1087.0,1584.7999999999993,0.5811596004123116,0.5929588732394366,0.6,0.6067774936061381,0.6190837974088241,0.5795998122466925,0.5923991516734911,0.599822277371862,0.6075559691790554,0.62030851442135,0.4939374848253623,0.5569804525445198,0.6111111111111112,0.6417932378960676,0.6824453292883327,0.0,0.0,0.11340752517223106
source_x_broad_cell_class,HVS|Non-neuronal and Non-neural,0.5,1887,629,2048.0,2048.0,2048.0,2048.0,2048.0,357.3,521.0,688.0,906.0,1319.499999999999,0.48131368966492116,0.49275765791937,0.4994242947610823,0.5066274242998381,0.519161441475603,0.4793625771869434,0.49164959782327533,0.49971292192119665,0.5076296635102149,0.5199098149228111,0.4005341432994149,0.4528476909561351,0.49826443673082993,0.5442820295131852,0.5952748869967412,0.0,0.0,0.22681505034446212
source_x_broad_cell_class,HVS|Non-neuronal and Non-neural,0.6,1887,629,1639.0,1639.0,1639.0,1639.0,1639.0,286.3,414.0,551.0,727.0,1052.3999999999996,0.3805374471528161,0.3933886431734779,0.39953271028037385,0.40689777393299875,0.41882294033165807,0.37950056488727146,0.39192447511802914,0.39988092772599454,0.40798602499816433,0.4201681662829146,0.31664422872793707,0.3564314637718618,0.3885679537853451,0.4409992432107047,0.5034800359954587,0.0,0.01483836777954425,0.40964493905670374
source_x_broad_cell_class,HVS|Non-neuronal and Non-neural,0.7,1887,629,1229.0,1229.0,1229.0,1229.0,1229.0,212.3,311.0,413.0,544.0,794.4999999999991,0.28210522165842616,0.2931150664559903,0.299801455989411,0.306156308944001,0.31801274012755515,0.28055797744647026,0.29233988429110186,0.2998979002606532,0.3077084269880975,0.31963798260679804,0.23265884982057544,0.26335735288728007,0.28416935112747355,0.3283333313802076,0.40547744151231396,0.0,0.11287758346581876,0.6698463169051404
source_x_broad_cell_class,NPH52|Astro,0.15,108,36,3482.0,3482.0,3482.0,3482.0,3482.0,594.25,1493.25,1846.0,2201.75,2431.799999999999,0.839872995491471,0.8464810295926168,0.849994646777442,0.8539214023525992,0.8605807255065853,0.8371231115009319,0.8456920387743658,0.8508143261347336,0.8560677940346653,0.8636885884926294,0.7606281046933998,0.8458329382901169,0.8628525795701478,0.8741128146460547,0.8866155729719767,0.0,0.0,0.0
source_x_broad_cell_class,NPH52|Astro,0.25,108,36,3072.0,3072.0,3072.0,3072.0,3072.0,525.95,1323.25,1630.0,1942.5,2140.699999999999,0.7378245751546787,0.7453830910187098,0.7502068851373718,0.756138341731562,0.762785157393731,0.7353218570846206,0.7455754546688305,0.7500302914526567,0.757044369566122,0.7665595096930423,0.6685357310086877,0.7461261225775957,0.7723318709040662,0.7846899060601533,0.8028105844610981,0.0,0.0,0.037037037037037035
source_x_broad_cell_class,NPH52|Astro,0.4,108,36,2458.0,2458.0,2458.0,2458.0,2458.0,433.0,1055.75,1306.5,1551.75,1717.0999999999992,0.589302578890372,0.5960484624686433,0.601448820029535,0.6063522103502823,0.6160482029090034,0.5862434320327946,0.5951286620765315,0.6012725739378373,0.6106400328447019,0.6192336738222514,0.5204421971953851,0.5689305532131942,0.6148675251505233,0.647801257282907,0.6779375920795577,0.0,0.0,0.08333333333333333
source_x_broad_cell_class,NPH52|Astro,0.5,108,36,2048.0,2048.0,2048.0,2048.0,2048.0,354.35,883.25,1094.0,1290.75,1429.7999999999993,0.4879787075685805,0.49522542987964785,0.5015990301174069,0.5067101096912813,0.5189079177470903,0.4849337552548442,0.49505734550629465,0.5028552865778387,0.5090876626092642,0.5208657337148624,0.4181126951841132,0.4629503737962358,0.5044129227655118,0.5399456934085046,0.5692688422372978,0.0,0.0,0.08333333333333333
source_x_broad_cell_class,NPH52|Astro,0.6,108,36,1639.0,1639.0,1639.0,1639.0,1639.0,284.45,711.75,874.0,1030.0,1141.1999999999996,0.3890161223614502,0.3950350268320332,0.40070577047387,0.40589406156709895,0.41770153877150124,0.3853396763028053,0.3943059578406782,0.4022474812528213,0.4080907421472633,0.4184315739198917,0.3316102663747434,0.3624670375528808,0.3964604582993064,0.44463537575281487,0.47898762943439044,0.0,0.0,0.16666666666666666
source_x_broad_cell_class,NPH52|Astro,0.7,108,36,1229.0,1229.0,1229.0,1229.0,1229.0,220.4,531.75,659.5,774.0,865.7499999999997,0.2885847669860627,0.2961662256040813,0.301288055682296,0.3055273286451683,0.3126590786955335,0.2834972301614044,0.2941956440488826,0.3001775492937223,0.30795856085267326,0.31711223732687105,0.24363342303291624,0.2675069577731827,0.29173829501128695,0.3329530210322528,0.3770789273618965,0.0,0.08333333333333333,0.24074074074074073
source_x_broad_cell_class,NPH52|Endo,0.15,114,38,3482.0,3482.0,3482.0,3482.0,3482.0,354.65,702.25,1146.0,1556.25,1755.7499999999998,0.8368512600438276,0.8453333856570763,0.8503044666074191,0.8572217702611051,0.8658704869073649,0.8358272371485936,0.8443327324805112,0.8506595129989853,0.8564647920627328,0.8669927043056328,0.7867066514740083,0.8447334229210294,0.8607654188066025,0.8698265008291272,0.8868893986452461,0.0,0.0,0.07894736842105263
source_x_broad_cell_class,NPH52|Endo,0.25,114,38,3072.0,3072.0,3072.0,3072.0,3072.0,309.6,626.0,1004.0,1367.75,1552.1499999999999,0.7344641817122889,0.7454399307870985,0.7508045473587995,0.757026291931097,0.7682448033858352,0.7294383305509446,0.7444022206885365,0.7508871921300094,0.7564219318037334,0.7718849549202423,0.6783306146708058,0.7341345672032387,0.7661588172013779,0.7813278599809685,0.796920789326649,0.0,0.0,0.15789473684210525
source_x_broad_cell_class,NPH52|Endo,0.4,114,38,2458.0,2458.0,2458.0,2458.0,2458.0,242.65,495.0,805.0,1097.75,1243.4,0.5854633265886059,0.5932019977802442,0.6005823688117577,0.608251521111346,0.61836723987001,0.5826592806332558,0.5921315996978667,0.6021695745449841,0.6080501490424387,0.6232588223887059,0.5237280540948399,0.5644342392077333,0.6129441481334504,0.6438423343589613,0.6628454285698794,0.0,0.06140350877192982,0.2631578947368421
source_x_broad_cell_class,NPH52|Endo,0.5,114,38,2048.0,2048.0,2048.0,2048.0,2048.0,206.3,413.25,656.5,918.0,1030.35,0.47888656996765105,0.4935628498791469,0.4998776309348997,0.5071934248906174,0.5204672583977477,0.4763565786482277,0.49099507554080923,0.500089341973059,0.5081173323683607,0.5223058335531164,0.42306975976506833,0.4626208043428397,0.4956817277786312,0.5424377769658855,0.5758229309652195,0.0,0.07894736842105263,0.2631578947368421
source_x_broad_cell_class,NPH52|Endo,0.6,114,38,1639.0,1639.0,1639.0,1639.0,1639.0,159.65,340.75,524.0,732.5,836.8999999999999,0.3805847338935574,0.39463448422847397,0.4005655042412818,0.40692844016208995,0.4229679601074518,0.3783423990311995,0.3917899787245932,0.39963390488743195,0.40803278743295895,0.4223679995993082,0.3343693130899195,0.36553385058930316,0.39153713177914795,0.45123266318916283,0.49675735662046033,0.0,0.10526315789473684,0.4473684210526316
source_x_broad_cell_class,NPH52|Endo,0.7,114,38,1229.0,1229.0,1229.0,1229.0,1229.0,121.65,274.0,393.0,546.75,628.55,0.2813756042583238,0.29397179669199053,0.3003952035480035,0.30709625358640474,0.3188392981904562,0.279664317552922,0.29341781088802427,0.2995001966074575,0.3057112983096866,0.32149872181834144,0.24769158546396478,0.2655701111339178,0.28472967381368774,0.32593769700045716,0.38850419556809923,0.0,0.23684210526315788,0.7105263157894737
source_x_broad_cell_class,NPH52|ExN,0.15,96,32,3482.0,3482.0,3482.0,3482.0,3482.0,921.0,2703.75,3071.5,3199.0,3350.5,0.8462856361666312,0.848882734990714,0.8501464971869293,0.8519580052986729,0.8559479553903345,0.8419519706425218,0.846614267988332,0.8500574961377925,0.8541036533466229,0.8590322100248863,0.7911529254260232,0.8365322801986113,0.8534236800265398,0.8626730010469431,0.8762636700804465,0.0,0.0,0.0
source_x_broad_cell_class,NPH52|ExN,0.25,96,32,3072.0,3072.0,3072.0,3072.0,3072.0,816.0,2384.0,2715.5,2825.0,2958.75,0.7452212522219841,0.7482512949845073,0.7496780305478253,0.75197591630636,0.7559811347782115,0.7390703013657041,0.7461716511977615,0.7496444940799936,0.75509901067978,0.7598985926099051,0.6948888896308929,0.7286010341300566,0.7533121103757787,0.7691831417577849,0.7884574638754146,0.0,0.0,0.0
source_x_broad_cell_class,NPH52|ExN,0.4,96,32,2458.0,2458.0,2458.0,2458.0,2458.0,659.75,1907.5,2169.0,2257.0,2370.0,0.5947206241919631,0.5976707202973093,0.599891052652741,0.6016660072121016,0.6064509014931507,0.5893494970407978,0.597350387268766,0.6002568854179051,0.6050279968743831,0.6104378587406147,0.5517352450469448,0.5746677476956326,0.5946151635799642,0.6242444457504359,0.6472047753188719,0.0,0.0,0.0
source_x_broad_cell_class,NPH52|ExN,0.5,96,32,2048.0,2048.0,2048.0,2048.0,2048.0,548.0,1584.25,1811.5,1879.0,1974.5,0.4949285789738337,0.4977945488803114,0.49993748437109276,0.5022579389722849,0.5068794356458544,0.4885700322830187,0.4963934683918858,0.5005888209508327,0.5040892593913457,0.5123556022789021,0.4464847581773528,0.47408403721051595,0.49978783961149376,0.5250412822666343,0.5524069169652595,0.0,0.0,0.010416666666666666
source_x_broad_cell_class,NPH52|ExN,0.6,96,32,1639.0,1639.0,1639.0,1639.0,1639.0,444.0,1270.0,1447.5,1504.25,1579.0,0.3951039375412494,0.39793423893228896,0.4000276090557703,0.40149695544338015,0.4055122166233712,0.38816949164763404,0.39590798089260837,0.40043661737978603,0.4049798438995087,0.4123013502816946,0.35398781791515976,0.37586219919028774,0.4015236935215276,0.4209155562517784,0.453889789680167,0.0,0.0,0.0625
source_x_broad_cell_class,NPH52|ExN,0.7,96,32,1229.0,1229.0,1229.0,1229.0,1229.0,343.25,953.25,1084.5,1127.25,1187.5,0.2942900116024438,0.29790241479708846,0.300050656892464,0.30176347973350315,0.3057879161061796,0.2882659275532693,0.29667617835409177,0.3010163109363523,0.3040348534717925,0.31130154332196325,0.25202046278428425,0.28204522895810363,0.29970596739428995,0.3205493063711098,0.3535835317600836,0.0,0.0,0.0625
source_x_broad_cell_class,NPH52|InN,0.15,96,32,3482.0,3482.0,3482.0,3482.0,3482.0,1194.25,2277.0,2673.5,2954.0,3123.75,0.8449382857767684,0.848036873751808,0.8499528788076153,0.8520711972162123,0.8556056294521702,0.8425654152039725,0.8460836773617635,0.8502625312530332,0.8545941546292359,0.858862567291807,0.7899939068466314,0.8419832650789402,0.8566448303093632,0.8653947885071038,0.877317891377846,0.0,0.0,0.0
source_x_broad_cell_class,NPH52|InN,0.25,96,32,3072.0,3072.0,3072.0,3072.0,3072.0,1048.0,2004.0,2357.5,2610.0,2756.25,0.7446245819375922,0.7471677931341627,0.75,0.7527985121236589,0.7577769735427268,0.7391418023980612,0.7460069567086997,0.7512880553907941,0.7556932731574901,0.7622386830236693,0.6866816312642694,0.7238899254729793,0.7561571976573236,0.7696738454756273,0.785060448439459,0.0,0.0,0.0
source_x_broad_cell_class,NPH52|InN,0.4,96,32,2458.0,2458.0,2458.0,2458.0,2458.0,846.5,1602.0,1888.5,2088.75,2205.5,0.5923713380956909,0.5977734707186522,0.6002200391300414,0.6037967109473162,0.6098558129593248,0.5879633289500805,0.5944598879005508,0.6018802684522704,0.6066652918112518,0.6130303829380859,0.5417377193438917,0.5768369753216299,0.6083586701472645,0.6246688330145995,0.6415884008093851,0.0,0.0,0.0
source_x_broad_cell_class,NPH52|InN,0.5,96,32,2048.0,2048.0,2048.0,2048.0,2048.0,708.75,1330.25,1586.0,1745.0,1833.25,0.4902033432595342,0.49814044916212097,0.5006845014992504,0.5042693358129484,0.5118152327865857,0.48585258739175646,0.4955565161816152,0.501710566504871,0.5060234279515154,0.5136346909244716,0.44428841512255507,0.47144502603228233,0.49670459035789705,0.5191753779731985,0.5520083411374698,0.0,0.0,0.0
source_x_broad_cell_class,NPH52|InN,0.6,96,32,1639.0,1639.0,1639.0,1639.0,1639.0,567.5,1061.25,1266.0,1398.25,1467.75,0.39367771308346633,0.3981283283881099,0.40129010069872834,0.4041526398823292,0.4087604516890923,0.38687563171635797,0.3970505732698766,0.40194837859779986,0.40583419588485636,0.4112013848064745,0.35538146869669623,0.3750466759050404,0.39254468844862456,0.4211857598397277,0.45922393746252765,0.0,0.0,0.020833333333333332
source_x_broad_cell_class,NPH52|InN,0.7,96,32,1229.0,1229.0,1229.0,1229.0,1229.0,424.0,807.5,946.5,1043.0,1100.5,0.2935330210064984,0.2984624975792072,0.3003248193305468,0.3036463007840342,0.3081679993946052,0.288234310223533,0.29639866379865687,0.3007707036846262,0.304169077272591,0.31129866135569867,0.26161635441344333,0.27843094960854176,0.2925481298793837,0.3166757338946485,0.36173618743423197,0.0,0.0,0.09375
source_x_broad_cell_class,NPH52|MG,0.15,108,36,3482.0,3482.0,3482.0,3482.0,3482.0,435.65000000000003,847.5,988.0,1195.5,1428.1999999999991,0.8328742937853107,0.8445846881466155,0.8491696998293361,0.8545232838394144,0.8636253307119105,0.8331754475439264,0.8424351643843664,0.8495777073171,0.8552869832015142,0.8638590069817949,0.8086625062618338,0.8387620319584376,0.85088489142306,0.862356979104916,0.8766951626191176,0.0,0.0,0.10185185185185185
source_x_broad_cell_class,NPH52|MG,0.25,108,36,3072.0,3072.0,3072.0,3072.0,3072.0,386.1,747.75,868.5,1055.0,1264.7499999999993,0.7339924823684415,0.7443799233553332,0.7499131341209173,0.7554839869954358,0.7665015032123633,0.7316799337649111,0.7440303901611434,0.7512042648201218,0.7572479620655105,0.7660274953147107,0.7087321850781558,0.7352806289309972,0.7536328346583121,0.7691943358189017,0.7874442186313683,0.0,0.0,0.1111111111111111
source_x_broad_cell_class,NPH52|MG,0.4,108,36,2458.0,2458.0,2458.0,2458.0,2458.0,310.75,603.75,696.5,842.75,1006.5499999999996,0.5833719646799117,0.5929344919786096,0.6014489046307228,0.6087440051337517,0.6185535797268201,0.5813440027393625,0.5923173416172666,0.6018828809226504,0.6099176437841554,0.6188564440099069,0.5598031625045388,0.5825678517226217,0.5978050397819432,0.6209801544308586,0.646354221274712,0.0,0.0,0.12037037037037036
source_x_broad_cell_class,NPH52|MG,0.5,108,36,2048.0,2048.0,2048.0,2048.0,2048.0,259.5,498.25,581.5,698.5,837.0499999999995,0.4823896572270362,0.4934483540961967,0.5,0.5088461372800435,0.5185504907450103,0.47793710321095234,0.49377853956838624,0.501244144523691,0.5089469911870488,0.5193266355661516,0.4488046107145402,0.4777579175984181,0.49910966427306075,0.5211876222767149,0.5486500477673975,0.0,0.05555555555555555,0.25925925925925924
