best_count_completed_r2,best_count_predictor,best_expected_completed_r2,best_expected_predictor,factor,family,full_lambda_pca_r2,hidden_loading_fraction,hidden_reporter_fraction,identifiability_class,identifiability_ratio,view,visible_lambda_r2,visible_loading_fraction,visible_reporter_fraction,visible_x_a_r2
0.8266373872756958,ridge_count,0.9998371005058289,ridge_expected,20,RANDOM_40,0.9998365044593811,0.4145572781562805,0.4151785671710968,HIGHLY_IDENTIFIABLE,0.8267725609025094,0,0.9998281002044678,0.5854427814483643,0.5848214030265808,0.8744415640830994
0.7852979898452759,ridge_count,0.9997852444648743,ridge_expected,21,RANDOM_40,0.9997851252555847,0.4129135012626648,0.4107142984867096,HIGHLY_IDENTIFIABLE,0.7854667668160422,0,0.9997555017471313,0.5870864987373352,0.5892857313156128,0.8506447076797485
0.7800496220588684,ridge_count,0.9997544288635254,ridge_expected,22,RANDOM_40,0.9997543096542358,0.39417409896850586,0.3973214328289032,HIGHLY_IDENTIFIABLE,0.7802413198185141,0,0.9996956586837769,0.6058259010314941,0.6026785969734192,0.835391640663147
0.8057902455329895,ridge_count,0.999830424785614,ridge_expected,23,RANDOM_40,0.9998298287391663,0.4023827314376831,0.4017857015132904,HIGHLY_IDENTIFIABLE,0.8059273912132927,0,0.9998461604118347,0.5976172685623169,0.5982142686843872,0.8467882871627808
0.8898084759712219,ridge_count,0.9998236894607544,ridge_expected,24,RANDOM_40,0.9998230934143066,0.41387447714805603,0.4151785671710968,HIGHLY_IDENTIFIABLE,0.889965916802947,0,0.9998304843902588,0.5861255526542664,0.5848214030265808,0.9130004644393921
0.8399507403373718,ridge_count,0.999751091003418,ridge_expected,25,RANDOM_40,0.9997522830963135,0.40418651700019836,0.4017857015132904,HIGHLY_IDENTIFIABLE,0.8401588618892438,0,0.9997438192367554,0.595813512802124,0.5982142686843872,0.8932923674583435
0.7937623262405396,ridge_count,0.9997463822364807,ridge_expected,26,RANDOM_40,0.9997506737709045,0.3607301712036133,0.3616071343421936,HIGHLY_IDENTIFIABLE,0.7939602813635435,0,0.9997220635414124,0.6392698287963867,0.6383928656578064,0.8632333278656006
0.8108944892883301,ridge_count,0.9997758269309998,ridge_expected,27,RANDOM_40,0.9997763633728027,0.37406429648399353,0.375,HIGHLY_IDENTIFIABLE,0.8110758755615417,0,0.9997971057891846,0.6259356737136841,0.625,0.8679398894309998
0.8387757539749146,ridge_count,0.9998072981834412,ridge_expected,28,RANDOM_40,0.9998075366020203,0.38265103101730347,0.3839285671710968,HIGHLY_IDENTIFIABLE,0.8389372186827139,0,0.999775230884552,0.6173490285873413,0.6160714030265808,0.8733280301094055
0.8011265993118286,ridge_count,0.9998229146003723,ridge_expected,29,RANDOM_40,0.9998241066932678,0.4528002440929413,0.4508928656578064,HIGHLY_IDENTIFIABLE,0.8012675369084726,0,0.9998310208320618,0.5471997857093811,0.5491071343421936,0.868418276309967
