feature_id,display_name,sample,n_cells,n_nt_units,median_log2fc,n_abs_gt_1
MAF_sig_e3_g2,MAF_sig_e3_g2,S5,11,15,0.0,8304
MAF_sig_e3_g2,MAF_sig_e3_g2,S6,16,13,0.0,7735
MAF_sig_e3_g2,MAF_sig_e3_g2,S7,8,13,0.0,8273
MAF_sig_e3_g3,MAF_sig_e3_g3,S1,11,15,0.0,8179
MAF_sig_e3_g3,MAF_sig_e3_g3,S2,18,12,0.0,7373
MAF_sig_e3_g3,MAF_sig_e3_g3,S3,11,14,0.0,7864
MAF_sig_e3_g3,MAF_sig_e3_g3,S4,16,13,0.0,6502
MAF_sig_e3_g3,MAF_sig_e3_g3,S5,14,15,0.0,7933
MAF_sig_e3_g3,MAF_sig_e3_g3,S6,9,13,0.0,7934
MAF_sig_e3_g3,MAF_sig_e3_g3,S7,14,13,0.0,7940
MAF_sig_e3_g4,MAF_sig_e3_g4,S1,16,15,0.0,8155
MAF_sig_e3_g4,MAF_sig_e3_g4,S2,21,12,0.0,7204
MAF_sig_e3_g4,MAF_sig_e3_g4,S3,15,14,0.0,7951
MAF_sig_e3_g4,MAF_sig_e3_g4,S4,14,13,0.0,6435
MAF_sig_e3_g4,MAF_sig_e3_g4,S5,12,15,0.0,7860
MAF_sig_e3_g4,MAF_sig_e3_g4,S6,20,13,0.0,7719
MAF_sig_e3_g4,MAF_sig_e3_g4,S7,16,13,0.0,7828
MAF_sig_e3_g5,MAF_sig_e3_g5,S1,23,15,0.0,8661
MAF_sig_e3_g5,MAF_sig_e3_g5,S2,11,12,0.0,7575
MAF_sig_e3_g5,MAF_sig_e3_g5,S3,20,14,0.0,7923
MAF_sig_e3_g5,MAF_sig_e3_g5,S4,29,13,0.0,5834
MAF_sig_e3_g5,MAF_sig_e3_g5,S5,5,15,0.0,8447
MAF_sig_e3_g5,MAF_sig_e3_g5,S6,13,13,0.0,7699
MAF_sig_e3_g5,MAF_sig_e3_g5,S7,17,13,0.0,7606
MAF_sig_e4_g1,MAF_sig_e4_g1,S1,4,15,0.0,8826
MAF_sig_e4_g1,MAF_sig_e4_g1,S2,6,12,0.0,8517
MAF_sig_e4_g1,MAF_sig_e4_g1,S3,15,14,0.0,7702
MAF_sig_e4_g1,MAF_sig_e4_g1,S4,11,13,0.0,6479
MAF_sig_e4_g1,MAF_sig_e4_g1,S5,9,15,0.0,7958
MAF_sig_e4_g1,MAF_sig_e4_g1,S6,8,13,0.0,7866
MAF_sig_e4_g1,MAF_sig_e4_g1,S7,5,13,0.0,8811
MAF_sig_e4_g2,MAF_sig_e4_g2,S1,13,15,0.0,8261
MAF_sig_e4_g2,MAF_sig_e4_g2,S2,16,12,0.0,7621
MAF_sig_e4_g2,MAF_sig_e4_g2,S3,13,14,0.0,7937
MAF_sig_e4_g2,MAF_sig_e4_g2,S4,10,13,0.0,6983
MAF_sig_e4_g2,MAF_sig_e4_g2,S5,25,15,0.0,7957
MAF_sig_e4_g2,MAF_sig_e4_g2,S6,21,13,0.0,7804
MAF_sig_e4_g2,MAF_sig_e4_g2,S7,10,13,0.0,8019
MAF_sig_e4_g3,MAF_sig_e4_g3,S1,11,15,0.0,8274
MAF_sig_e4_g3,MAF_sig_e4_g3,S2,20,12,0.0,7375
MAF_sig_e4_g3,MAF_sig_e4_g3,S3,19,14,0.0,7621
MAF_sig_e4_g3,MAF_sig_e4_g3,S4,18,13,0.0,6276
MAF_sig_e4_g3,MAF_sig_e4_g3,S5,12,15,0.0,8098
MAF_sig_e4_g3,MAF_sig_e4_g3,S6,12,13,0.0,7687
MAF_sig_e4_g3,MAF_sig_e4_g3,S7,17,13,0.0,7709
MAF_sig_e4_g4,MAF_sig_e4_g4,S1,11,15,0.0,8376
MAF_sig_e4_g4,MAF_sig_e4_g4,S2,12,12,0.0,7688
MAF_sig_e4_g4,MAF_sig_e4_g4,S3,10,14,0.0,7882
MAF_sig_e4_g4,MAF_sig_e4_g4,S4,7,13,0.0,7224
MAF_sig_e4_g4,MAF_sig_e4_g4,S5,11,15,0.0,8016
MAF_sig_e4_g4,MAF_sig_e4_g4,S6,17,13,0.0,7639
MAF_sig_e4_g4,MAF_sig_e4_g4,S7,14,13,0.0,7794
MAF_sig_e4_g5,MAF_sig_e4_g5,S1,4,15,0.0,8854
MAF_sig_e4_g5,MAF_sig_e4_g5,S2,5,12,0.0,8380
MAF_sig_e4_g5,MAF_sig_e4_g5,S3,2,14,0.0,9538
MAF_sig_e4_g5,MAF_sig_e4_g5,S4,5,13,0.0,7549
MAF_sig_e4_g5,MAF_sig_e4_g5,S5,3,15,0.0,8844
MAF_sig_e4_g5,MAF_sig_e4_g5,S6,4,13,0.0,8408
MAF_sig_e4_g5,MAF_sig_e4_g5,S7,2,13,0.0,9531
MAF_sig_e4_g6,MAF_sig_e4_g6,S1,4,15,0.0,8851
MAF_sig_e4_g6,MAF_sig_e4_g6,S2,5,12,0.0,8575
MAF_sig_e4_g6,MAF_sig_e4_g6,S3,4,14,0.0,8702
MAF_sig_e4_g6,MAF_sig_e4_g6,S4,5,13,0.0,7963
MAF_sig_e4_g6,MAF_sig_e4_g6,S5,2,15,0.0,9415
MAF_sig_e4_g6,MAF_sig_e4_g6,S6,5,13,0.0,8341
MAF_sig_e4_g6,MAF_sig_e4_g6,S7,5,13,0.0,8820
MAF_sig_e4_g7,MAF_sig_e4_g7,S1,4,15,0.0,8888
MAF_sig_e4_g7,MAF_sig_e4_g7,S2,5,12,0.0,8729
MAF_sig_e4_g7,MAF_sig_e4_g7,S3,4,14,0.0,8815
MAF_sig_e4_g7,MAF_sig_e4_g7,S4,1,13,0.0,10154
MAF_sig_e4_g7,MAF_sig_e4_g7,S5,3,15,0.0,9172
MAF_sig_e4_g7,MAF_sig_e4_g7,S6,8,13,0.0,7889
MAF_sig_e4_g7,MAF_sig_e4_g7,S7,3,13,0.0,9299
MAF_sig_e4_g8,MAF_sig_e4_g8,S1,12,15,0.0,8311
MAF_sig_e4_g8,MAF_sig_e4_g8,S2,21,12,0.0,7206
MAF_sig_e4_g8,MAF_sig_e4_g8,S3,8,14,0.0,8109
MAF_sig_e4_g8,MAF_sig_e4_g8,S4,12,13,0.0,6635
MAF_sig_e4_g8,MAF_sig_e4_g8,S5,12,15,0.0,7943
MAF_sig_e4_g8,MAF_sig_e4_g8,S6,16,13,0.0,7806
MAF_sig_e4_g8,MAF_sig_e4_g8,S7,11,13,0.0,7957
MAF_sig_e4_g9,MAF_sig_e4_g9,S1,10,15,0.0,8198
MAF_sig_e4_g9,MAF_sig_e4_g9,S2,11,12,0.0,7617
MAF_sig_e4_g9,MAF_sig_e4_g9,S3,16,14,0.0,7603
MAF_sig_e4_g9,MAF_sig_e4_g9,S4,9,13,0.0,6948
MAF_sig_e4_g9,MAF_sig_e4_g9,S5,18,15,0.0,8086
MAF_sig_e4_g9,MAF_sig_e4_g9,S6,15,13,0.0,7633
MAF_sig_e4_g9,MAF_sig_e4_g9,S7,12,13,0.0,7890
MARCHF1_sig_e1_g1,MARCHF1_sig_e1_g1,S1,15,15,0.0,8523
MARCHF1_sig_e1_g1,MARCHF1_sig_e1_g1,S2,21,12,0.0,7490
MARCHF1_sig_e1_g1,MARCHF1_sig_e1_g1,S3,14,14,0.0,7763
MARCHF1_sig_e1_g1,MARCHF1_sig_e1_g1,S4,14,13,0.0,6344
MARCHF1_sig_e1_g1,MARCHF1_sig_e1_g1,S5,17,15,0.0,7789
MARCHF1_sig_e1_g1,MARCHF1_sig_e1_g1,S6,12,13,0.0,7757
MARCHF1_sig_e1_g1,MARCHF1_sig_e1_g1,S7,11,13,0.0,8034
MARCHF1_sig_e1_g2,MARCHF1_sig_e1_g2,S1,17,15,0.0,8249
MARCHF1_sig_e1_g2,MARCHF1_sig_e1_g2,S2,7,12,0.0,8143
MARCHF1_sig_e1_g2,MARCHF1_sig_e1_g2,S3,11,14,0.0,7846
MARCHF1_sig_e1_g2,MARCHF1_sig_e1_g2,S4,12,13,0.0,6655
MARCHF1_sig_e1_g2,MARCHF1_sig_e1_g2,S5,11,15,0.0,7903
MARCHF1_sig_e1_g2,MARCHF1_sig_e1_g2,S6,7,13,0.0,8226
MARCHF1_sig_e1_g2,MARCHF1_sig_e1_g2,S7,11,13,0.0,7954
MARCHF1_sig_e1_g3,MARCHF1_sig_e1_g3,S1,13,15,0.0,8219
MARCHF1_sig_e1_g3,MARCHF1_sig_e1_g3,S2,5,12,0.0,8610
MARCHF1_sig_e1_g3,MARCHF1_sig_e1_g3,S3,8,14,0.0,8227
MARCHF1_sig_e1_g3,MARCHF1_sig_e1_g3,S4,6,13,0.0,7372
MARCHF1_sig_e1_g3,MARCHF1_sig_e1_g3,S5,11,15,0.0,7838
MARCHF1_sig_e1_g3,MARCHF1_sig_e1_g3,S6,8,13,0.0,8006
MARCHF1_sig_e1_g3,MARCHF1_sig_e1_g3,S7,7,13,0.0,8369
MARCHF1_sig_e1_g4,MARCHF1_sig_e1_g4,S1,8,15,0.0,8494
MARCHF1_sig_e1_g4,MARCHF1_sig_e1_g4,S2,17,12,0.0,7272
MARCHF1_sig_e1_g4,MARCHF1_sig_e1_g4,S3,14,14,0.0,7801
MARCHF1_sig_e1_g4,MARCHF1_sig_e1_g4,S4,10,13,0.0,6909
MARCHF1_sig_e1_g4,MARCHF1_sig_e1_g4,S5,5,15,0.0,8440
MARCHF1_sig_e1_g4,MARCHF1_sig_e1_g4,S6,7,13,0.0,7995
MARCHF1_sig_e1_g4,MARCHF1_sig_e1_g4,S7,14,13,0.0,7895
MARCHF1_sig_e1_g5,MARCHF1_sig_e1_g5,S1,3,15,0.0,9175
MARCHF1_sig_e1_g5,MARCHF1_sig_e1_g5,S2,6,12,0.0,8304
MARCHF1_sig_e1_g5,MARCHF1_sig_e1_g5,S3,11,14,0.0,7773
MARCHF1_sig_e1_g5,MARCHF1_sig_e1_g5,S4,7,13,0.0,7298
MARCHF1_sig_e1_g5,MARCHF1_sig_e1_g5,S5,9,15,0.0,8029
MARCHF1_sig_e1_g5,MARCHF1_sig_e1_g5,S6,5,13,0.0,8273
MARCHF1_sig_e1_g5,MARCHF1_sig_e1_g5,S7,2,13,0.0,9746
MARCHF1_sig_e2_g1,MARCHF1_sig_e2_g1,S5,1,15,0.0,9522
MARCHF1_sig_e2_g1,MARCHF1_sig_e2_g1,S7,1,13,0.0,10136
MARCHF1_sig_e2_g2,MARCHF1_sig_e2_g2,S1,13,15,0.0,8252
MARCHF1_sig_e2_g2,MARCHF1_sig_e2_g2,S2,14,12,0.0,7605
MARCHF1_sig_e2_g2,MARCHF1_sig_e2_g2,S3,12,14,0.0,7836
MARCHF1_sig_e2_g2,MARCHF1_sig_e2_g2,S4,18,13,0.0,6202
MARCHF1_sig_e2_g2,MARCHF1_sig_e2_g2,S5,22,15,0.0,8092
MARCHF1_sig_e2_g2,MARCHF1_sig_e2_g2,S6,15,13,0.0,7577
MARCHF1_sig_e2_g2,MARCHF1_sig_e2_g2,S7,19,13,0.0,7641
MARCHF1_sig_e2_g3,MARCHF1_sig_e2_g3,S1,26,15,0.0,8606
MARCHF1_sig_e2_g3,MARCHF1_sig_e2_g3,S2,21,12,0.0,7416
MARCHF1_sig_e2_g3,MARCHF1_sig_e2_g3,S3,17,14,0.0,7869
MARCHF1_sig_e2_g3,MARCHF1_sig_e2_g3,S4,24,13,0.0,6091
MARCHF1_sig_e2_g3,MARCHF1_sig_e2_g3,S5,20,15,0.0,7708
MARCHF1_sig_e2_g3,MARCHF1_sig_e2_g3,S6,31,13,0.0,7730
MARCHF1_sig_e2_g3,MARCHF1_sig_e2_g3,S7,32,13,0.0,8469
MARCHF1_sig_e2_g4,MARCHF1_sig_e2_g4,S1,13,15,0.0,8313
MARCHF1_sig_e2_g4,MARCHF1_sig_e2_g4,S2,23,12,0.0,7293
MARCHF1_sig_e2_g4,MARCHF1_sig_e2_g4,S3,17,14,0.0,7737
MARCHF1_sig_e2_g4,MARCHF1_sig_e2_g4,S4,22,13,0.0,6509
MARCHF1_sig_e2_g4,MARCHF1_sig_e2_g4,S5,21,15,0.0,7939
MARCHF1_sig_e2_g4,MARCHF1_sig_e2_g4,S6,16,13,0.0,7726
MARCHF1_sig_e2_g4,MARCHF1_sig_e2_g4,S7,18,13,0.0,7589
MARCHF1_sig_e2_g5,MARCHF1_sig_e2_g5,S1,11,15,0.0,8504
MARCHF1_sig_e2_g5,MARCHF1_sig_e2_g5,S2,17,12,0.0,7375
MARCHF1_sig_e2_g5,MARCHF1_sig_e2_g5,S3,13,14,0.0,7694
MARCHF1_sig_e2_g5,MARCHF1_sig_e2_g5,S4,11,13,0.0,6543
MARCHF1_sig_e2_g5,MARCHF1_sig_e2_g5,S5,15,15,0.0,7891
MARCHF1_sig_e2_g5,MARCHF1_sig_e2_g5,S6,12,13,0.0,7630
MARCHF1_sig_e2_g5,MARCHF1_sig_e2_g5,S7,14,13,0.0,7724
MARCHF1_sig_e2_g6,MARCHF1_sig_e2_g6,S1,10,15,0.0,8726
MARCHF1_sig_e2_g6,MARCHF1_sig_e2_g6,S2,16,12,0.0,7421
MARCHF1_sig_e2_g6,MARCHF1_sig_e2_g6,S3,13,14,0.0,7868
MARCHF1_sig_e2_g6,MARCHF1_sig_e2_g6,S4,13,13,0.0,6302
MARCHF1_sig_e2_g6,MARCHF1_sig_e2_g6,S5,6,15,0.0,8293
MARCHF1_sig_e2_g6,MARCHF1_sig_e2_g6,S6,14,13,0.0,7784
MARCHF1_sig_e2_g6,MARCHF1_sig_e2_g6,S7,11,13,0.0,7865
MARCHF1_sig_e2_g7,MARCHF1_sig_e2_g7,S1,12,15,0.0,8466
MARCHF1_sig_e2_g7,MARCHF1_sig_e2_g7,S2,8,12,0.0,8125
MARCHF1_sig_e2_g7,MARCHF1_sig_e2_g7,S3,5,14,0.0,8466
MARCHF1_sig_e2_g7,MARCHF1_sig_e2_g7,S4,7,13,0.0,7546
MARCHF1_sig_e2_g7,MARCHF1_sig_e2_g7,S5,7,15,0.0,8424
MARCHF1_sig_e2_g7,MARCHF1_sig_e2_g7,S6,10,13,0.0,8074
MARCHF1_sig_e2_g7,MARCHF1_sig_e2_g7,S7,12,13,0.0,7758
MARCHF1_sig_e2_g8,MARCHF1_sig_e2_g8,S1,27,15,0.0,8392
MARCHF1_sig_e2_g8,MARCHF1_sig_e2_g8,S2,22,12,0.0,7380
MARCHF1_sig_e2_g8,MARCHF1_sig_e2_g8,S3,22,14,0.0,7461
MARCHF1_sig_e2_g8,MARCHF1_sig_e2_g8,S4,20,13,0.0,6195
MARCHF1_sig_e2_g8,MARCHF1_sig_e2_g8,S5,23,15,0.0,7907
MARCHF1_sig_e2_g8,MARCHF1_sig_e2_g8,S6,19,13,0.0,7931
MARCHF1_sig_e2_g8,MARCHF1_sig_e2_g8,S7,26,13,0.0,7670
MARCHF1_sig_e2_g9,MARCHF1_sig_e2_g9,S1,14,15,0.0,8283
MARCHF1_sig_e2_g9,MARCHF1_sig_e2_g9,S2,13,12,0.0,7636
MARCHF1_sig_e2_g9,MARCHF1_sig_e2_g9,S3,14,14,0.0,8015
MARCHF1_sig_e2_g9,MARCHF1_sig_e2_g9,S4,10,13,0.0,6917
MARCHF1_sig_e2_g9,MARCHF1_sig_e2_g9,S5,16,15,0.0,7932
MARCHF1_sig_e2_g9,MARCHF1_sig_e2_g9,S6,14,13,0.0,7733
MARCHF1_sig_e2_g9,MARCHF1_sig_e2_g9,S7,13,13,0.0,7751
MARCHF1_sig_e2_g10,MARCHF1_sig_e2_g10,S1,17,15,0.0,8439
MARCHF1_sig_e2_g10,MARCHF1_sig_e2_g10,S2,11,12,0.0,7877
MARCHF1_sig_e2_g10,MARCHF1_sig_e2_g10,S3,16,14,0.0,7743
MARCHF1_sig_e2_g10,MARCHF1_sig_e2_g10,S4,13,13,0.0,6549
MARCHF1_sig_e2_g10,MARCHF1_sig_e2_g10,S5,13,15,0.0,7946
MARCHF1_sig_e2_g10,MARCHF1_sig_e2_g10,S6,11,13,0.0,7755
MARCHF1_sig_e2_g10,MARCHF1_sig_e2_g10,S7,14,13,0.0,7790
MARCHF1_sig_e2_g11,MARCHF1_sig_e2_g11,S1,7,15,0.0,8565
MARCHF1_sig_e2_g11,MARCHF1_sig_e2_g11,S2,8,12,0.0,7965
MARCHF1_sig_e2_g11,MARCHF1_sig_e2_g11,S3,13,14,0.0,7808
MARCHF1_sig_e2_g11,MARCHF1_sig_e2_g11,S4,10,13,0.0,6801
MARCHF1_sig_e2_g11,MARCHF1_sig_e2_g11,S5,13,15,0.0,7786
MARCHF1_sig_e2_g11,MARCHF1_sig_e2_g11,S6,15,13,0.0,7623
MARCHF1_sig_e2_g11,MARCHF1_sig_e2_g11,S7,12,13,0.0,7960
MARCHF1_sig_e2_g12,MARCHF1_sig_e2_g12,S1,12,15,0.0,8485
MARCHF1_sig_e2_g12,MARCHF1_sig_e2_g12,S2,17,12,0.0,7523
MARCHF1_sig_e2_g12,MARCHF1_sig_e2_g12,S3,11,14,0.0,7766
MARCHF1_sig_e2_g12,MARCHF1_sig_e2_g12,S4,14,13,0.0,6600
MARCHF1_sig_e2_g12,MARCHF1_sig_e2_g12,S5,17,15,0.0,7936
MARCHF1_sig_e2_g12,MARCHF1_sig_e2_g12,S6,19,13,0.0,7832
MARCHF1_sig_e2_g12,MARCHF1_sig_e2_g12,S7,8,13,0.0,8155
IRF5_sig_e1_g1,IRF5_sig_e1_g1,S1,29,15,0.0,8642
IRF5_sig_e1_g1,IRF5_sig_e1_g1,S2,15,12,0.0,7432
IRF5_sig_e1_g1,IRF5_sig_e1_g1,S3,25,14,0.0,7856
IRF5_sig_e1_g1,IRF5_sig_e1_g1,S4,20,13,0.0,6395
IRF5_sig_e1_g1,IRF5_sig_e1_g1,S5,23,15,0.0,8081
IRF5_sig_e1_g1,IRF5_sig_e1_g1,S6,33,13,0.0,7941
IRF5_sig_e1_g1,IRF5_sig_e1_g1,S7,20,13,0.0,7514
IRF5_sig_e1_g2,IRF5_sig_e1_g2,S1,15,15,0.0,8240
IRF5_sig_e1_g2,IRF5_sig_e1_g2,S2,19,12,0.0,7407
IRF5_sig_e1_g2,IRF5_sig_e1_g2,S3,26,14,0.0,7644
IRF5_sig_e1_g2,IRF5_sig_e1_g2,S4,22,13,0.0,5943
IRF5_sig_e1_g2,IRF5_sig_e1_g2,S5,21,15,0.0,7807
IRF5_sig_e1_g2,IRF5_sig_e1_g2,S6,26,13,0.0,8058
IRF5_sig_e1_g2,IRF5_sig_e1_g2,S7,22,13,0.0,7628
IRF5_sig_e1_g3,IRF5_sig_e1_g3,S1,10,15,0.0,8658
IRF5_sig_e1_g3,IRF5_sig_e1_g3,S2,12,12,0.0,7598
IRF5_sig_e1_g3,IRF5_sig_e1_g3,S3,10,14,0.0,7960
IRF5_sig_e1_g3,IRF5_sig_e1_g3,S4,13,13,0.0,6536
IRF5_sig_e1_g3,IRF5_sig_e1_g3,S5,12,15,0.0,7937
IRF5_sig_e1_g3,IRF5_sig_e1_g3,S6,16,13,0.0,7687
IRF5_sig_e1_g3,IRF5_sig_e1_g3,S7,16,13,0.0,7719
IRF5_sig_e1_g4,IRF5_sig_e1_g4,S2,1,12,0.0,10113
IRF5_sig_e1_g4,IRF5_sig_e1_g4,S3,1,14,0.0,9726
IRF5_sig_e1_g4,IRF5_sig_e1_g4,S6,1,13,0.0,9442
IRF5_sig_e1_g4,IRF5_sig_e1_g4,S7,3,13,0.0,9310
IRF5_sig_e1_g5,IRF5_sig_e1_g5,S1,8,15,0.0,8394
IRF5_sig_e1_g5,IRF5_sig_e1_g5,S2,14,12,0.0,7745
IRF5_sig_e1_g5,IRF5_sig_e1_g5,S3,13,14,0.0,7691
IRF5_sig_e1_g5,IRF5_sig_e1_g5,S4,7,13,0.0,7396
IRF5_sig_e1_g5,IRF5_sig_e1_g5,S5,7,15,0.0,8314
IRF5_sig_e1_g5,IRF5_sig_e1_g5,S6,6,13,0.0,8317
IRF5_sig_e1_g5,IRF5_sig_e1_g5,S7,8,13,0.0,8010
IRF5_sig_e1_g6,IRF5_sig_e1_g6,S1,6,15,0.0,8609
IRF5_sig_e1_g6,IRF5_sig_e1_g6,S2,8,12,0.0,7979
IRF5_sig_e1_g6,IRF5_sig_e1_g6,S3,13,14,0.0,7850
IRF5_sig_e1_g6,IRF5_sig_e1_g6,S4,7,13,0.0,7350
IRF5_sig_e1_g6,IRF5_sig_e1_g6,S5,10,15,0.0,8185
IRF5_sig_e1_g6,IRF5_sig_e1_g6,S6,5,13,0.0,8518
IRF5_sig_e1_g6,IRF5_sig_e1_g6,S7,8,13,0.0,8233
IRF5_sig_e1_g7,IRF5_sig_e1_g7,S1,13,15,0.0,8563
IRF5_sig_e1_g7,IRF5_sig_e1_g7,S2,7,12,0.0,8184
IRF5_sig_e1_g7,IRF5_sig_e1_g7,S3,9,14,0.0,8005
IRF5_sig_e1_g7,IRF5_sig_e1_g7,S4,12,13,0.0,6315
IRF5_sig_e1_g7,IRF5_sig_e1_g7,S5,8,15,0.0,8094
IRF5_sig_e1_g7,IRF5_sig_e1_g7,S6,14,13,0.0,7851
IRF5_sig_e1_g7,IRF5_sig_e1_g7,S7,21,13,0.0,7490
IRF5_sig_e1_g8,IRF5_sig_e1_g8,S1,4,15,0.0,8849
IRF5_sig_e1_g8,IRF5_sig_e1_g8,S2,7,12,0.0,8207
IRF5_sig_e1_g8,IRF5_sig_e1_g8,S3,4,14,0.0,8773
IRF5_sig_e1_g8,IRF5_sig_e1_g8,S4,5,13,0.0,7424
IRF5_sig_e1_g8,IRF5_sig_e1_g8,S5,1,15,0.0,9589
IRF5_sig_e1_g8,IRF5_sig_e1_g8,S6,4,13,0.0,8482
IRF5_sig_e1_g8,IRF5_sig_e1_g8,S7,4,13,0.0,9125
IRF5_sig_e1_g9,IRF5_sig_e1_g9,S1,2,15,0.0,9287
IRF5_sig_e1_g9,IRF5_sig_e1_g9,S2,4,12,0.0,8999
IRF5_sig_e1_g9,IRF5_sig_e1_g9,S3,2,14,0.0,9460
IRF5_sig_e1_g9,IRF5_sig_e1_g9,S4,3,13,0.0,8551
IRF5_sig_e1_g9,IRF5_sig_e1_g9,S5,1,15,0.0,9587
IRF5_sig_e1_g9,IRF5_sig_e1_g9,S6,3,13,0.0,8732
IRF5_sig_e1_g9,IRF5_sig_e1_g9,S7,4,13,0.0,8854
IRF5_sig_e1_g10,IRF5_sig_e1_g10,S1,8,15,0.0,8428
IRF5_sig_e1_g10,IRF5_sig_e1_g10,S2,13,12,0.0,7594
IRF5_sig_e1_g10,IRF5_sig_e1_g10,S3,11,14,0.0,7820
IRF5_sig_e1_g10,IRF5_sig_e1_g10,S4,8,13,0.0,7191
IRF5_sig_e1_g10,IRF5_sig_e1_g10,S5,11,15,0.0,7850
IRF5_sig_e1_g10,IRF5_sig_e1_g10,S6,11,13,0.0,7689
IRF5_sig_e1_g10,IRF5_sig_e1_g10,S7,7,13,0.0,8401
SLC25A19_sig_e1_g1,SLC25A19_sig_e1_g1,S1,11,15,0.0,8375
SLC25A19_sig_e1_g1,SLC25A19_sig_e1_g1,S2,10,12,0.0,7885
SLC25A19_sig_e1_g1,SLC25A19_sig_e1_g1,S3,7,14,0.0,8259
SLC25A19_sig_e1_g1,SLC25A19_sig_e1_g1,S4,16,13,0.0,6335
SLC25A19_sig_e1_g1,SLC25A19_sig_e1_g1,S5,21,15,0.0,7678
SLC25A19_sig_e1_g1,SLC25A19_sig_e1_g1,S6,18,13,0.0,7674
SLC25A19_sig_e1_g1,SLC25A19_sig_e1_g1,S7,17,13,0.0,7647
SLC25A19_sig_e1_g2,SLC25A19_sig_e1_g2,S1,7,15,0.0,8591
SLC25A19_sig_e1_g2,SLC25A19_sig_e1_g2,S2,10,12,0.0,7698
SLC25A19_sig_e1_g2,SLC25A19_sig_e1_g2,S3,12,14,0.0,7762
SLC25A19_sig_e1_g2,SLC25A19_sig_e1_g2,S4,6,13,0.0,8052
SLC25A19_sig_e1_g2,SLC25A19_sig_e1_g2,S5,13,15,0.0,8051
SLC25A19_sig_e1_g2,SLC25A19_sig_e1_g2,S6,8,13,0.0,8064
SLC25A19_sig_e1_g2,SLC25A19_sig_e1_g2,S7,8,13,0.0,8201
SLC25A19_sig_e1_g3,SLC25A19_sig_e1_g3,S1,11,15,0.0,8325
SLC25A19_sig_e1_g3,SLC25A19_sig_e1_g3,S2,7,12,0.0,8153
SLC25A19_sig_e1_g3,SLC25A19_sig_e1_g3,S3,11,14,0.0,7666
SLC25A19_sig_e1_g3,SLC25A19_sig_e1_g3,S4,15,13,0.0,6313
SLC25A19_sig_e1_g3,SLC25A19_sig_e1_g3,S5,14,15,0.0,7802
SLC25A19_sig_e1_g3,SLC25A19_sig_e1_g3,S6,16,13,0.0,7532
SLC25A19_sig_e1_g3,SLC25A19_sig_e1_g3,S7,13,13,0.0,7907
SLC25A19_sig_e1_g5,SLC25A19_sig_e1_g5,S1,9,15,0.0,8476
SLC25A19_sig_e1_g5,SLC25A19_sig_e1_g5,S2,14,12,0.0,7542
SLC25A19_sig_e1_g5,SLC25A19_sig_e1_g5,S3,13,14,0.0,7707
SLC25A19_sig_e1_g5,SLC25A19_sig_e1_g5,S4,15,13,0.0,6358
SLC25A19_sig_e1_g5,SLC25A19_sig_e1_g5,S5,16,15,0.0,7715
SLC25A19_sig_e1_g5,SLC25A19_sig_e1_g5,S6,6,13,0.0,8088
SLC25A19_sig_e1_g5,SLC25A19_sig_e1_g5,S7,11,13,0.0,8007
SLC25A19_sig_e2_g1,SLC25A19_sig_e2_g1,S1,6,15,0.0,8566
SLC25A19_sig_e2_g1,SLC25A19_sig_e2_g1,S2,4,12,0.0,8816
SLC25A19_sig_e2_g1,SLC25A19_sig_e2_g1,S3,3,14,0.0,9061
SLC25A19_sig_e2_g1,SLC25A19_sig_e2_g1,S4,4,13,0.0,8073
SLC25A19_sig_e2_g1,SLC25A19_sig_e2_g1,S5,3,15,0.0,8896
SLC25A19_sig_e2_g1,SLC25A19_sig_e2_g1,S6,2,13,0.0,9148
SLC25A19_sig_e2_g1,SLC25A19_sig_e2_g1,S7,5,13,0.0,8670
SLC25A19_sig_e2_g2,SLC25A19_sig_e2_g2,S1,3,15,0.0,9126
SLC25A19_sig_e2_g2,SLC25A19_sig_e2_g2,S2,7,12,0.0,8234
SLC25A19_sig_e2_g2,SLC25A19_sig_e2_g2,S3,1,14,0.0,9570
SLC25A19_sig_e2_g2,SLC25A19_sig_e2_g2,S4,6,13,0.0,7396
SLC25A19_sig_e2_g2,SLC25A19_sig_e2_g2,S5,10,15,0.0,7907
SLC25A19_sig_e2_g2,SLC25A19_sig_e2_g2,S6,8,13,0.0,8045
SLC25A19_sig_e2_g2,SLC25A19_sig_e2_g2,S7,7,13,0.0,8332
SLC25A19_sig_e2_g3,SLC25A19_sig_e2_g3,S1,7,15,0.0,8794
SLC25A19_sig_e2_g3,SLC25A19_sig_e2_g3,S2,12,12,0.0,7541
SLC25A19_sig_e2_g3,SLC25A19_sig_e2_g3,S3,6,14,0.0,8346
SLC25A19_sig_e2_g3,SLC25A19_sig_e2_g3,S4,7,13,0.0,7073
SLC25A19_sig_e2_g3,SLC25A19_sig_e2_g3,S5,6,15,0.0,8448
SLC25A19_sig_e2_g3,SLC25A19_sig_e2_g3,S6,11,13,0.0,7671
SLC25A19_sig_e2_g3,SLC25A19_sig_e2_g3,S7,3,13,0.0,9237
SLC25A19_sig_e2_g4,SLC25A19_sig_e2_g4,S1,7,15,0.0,8541
SLC25A19_sig_e2_g4,SLC25A19_sig_e2_g4,S2,12,12,0.0,7460
SLC25A19_sig_e2_g4,SLC25A19_sig_e2_g4,S3,6,14,0.0,8268
